Date/Time,Electricity:Facility [J](Annual),DistrictHeating:Facility [J](Annual),Heating:DistrictHeating [J](Annual),InteriorEquipment:Electricity [J](Annual),Electricity:Building [J](Annual) 
,168370213651.81778,694482599063.5519,694482599063.5519,168370213651.81778,168370213651.81778 
