Date/Time,RELATION_12702628_F0_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),RELATION_12702628_F1_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),RELATION_12702628_F2_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),Electricity:Facility [J](Annual),DistrictHeating:Facility [J](Annual),Heating:DistrictHeating [J](Annual),InteriorEquipment:Electricity [J](Annual),Electricity:Building [J](Annual) 
 01/01  01:00:00,24781929.45219271,26315636.741367966,43996352.45225808 
 01/01  02:00:00,25916363.99045679,27542279.582169507,45996185.98801537 
 01/01  03:00:00,26008549.83609175,27657713.568816558,46128531.42919654 
 01/01  04:00:00,26418840.96274346,28109748.24602968,46790845.89000805 
 01/01  05:00:00,26798969.51209224,28530685.999859408,47339706.92871097 
 01/01  06:00:00,26699976.582129043,28438304.589769684,47223667.708528735 
 01/01  07:00:00,26599544.548501566,28337854.32005208,47027499.91423339 
 01/01  08:00:00,26690671.411772326,28442953.80425384,47112777.125576355 
 01/01  09:00:00,26753323.790067684,28519914.37013244,47075869.55676811 
 01/01  10:00:00,26096987.490851905,27846833.751987495,45525272.15498868 
 01/01  11:00:00,24190049.91083654,25906607.77179617,40820547.124410614 
 01/01  12:00:00,21106967.953439094,22730124.462202236,34409931.99606001 
 01/01  13:00:00,18475047.40633059,20009273.22416508,29277903.34288213 
 01/01  14:00:00,17314734.32546676,18776806.670949407,27111698.42364743 
 01/01  15:00:00,15673168.092219904,17092767.89282903,24591855.03702731 
 01/01  16:00:00,11695986.607651457,13009760.279081108,18675280.86714899 
 01/01  17:00:00,9950789.41161044,11299690.619964404,18346565.10379875 
 01/01  18:00:00,9840242.485920303,11022136.735681985,21203369.970477737 
 01/01  19:00:00,18678734.833446518,19815195.557639863,33640285.25975125 
 01/01  20:00:00,19758108.788114693,20950608.45152714,35273114.134795256 
 01/01  21:00:00,20324188.677580517,21550780.62343414,36291286.50586688 
