Time,RELATION_12725306_F0_WHOLE:ANNUALSIZINGPERIOD:Des Heat Load [W],RELATION_12725306_F0_WHOLE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],RELATION_12725306_F0_WHOLE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],RELATION_12725306_F0_WHOLE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],RELATION_12725306_F0_WHOLE::Des Latent Heat Load [W],RELATION_12725306_F0_WHOLE::Des Latent Cool Load [W],RELATION_12725306_F0_WHOLE::Des Latent Heat Mass Flow [kg/s],RELATION_12725306_F0_WHOLE::Des Latent Cool Mass Flow [kg/s],RELATION_12725306_F0_WHOLE::Des Heat Load No DOAS [W],RELATION_12725306_F0_WHOLE::Des Sens Cool Load No DOAS [W],RELATION_12725306_F0_WHOLE::Des Latent Heat Load No DOAS [W],RELATION_12725306_F0_WHOLE::Des Latent Cool Load No DOAS [W],RELATION_12725306_F0_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],RELATION_12725306_F0_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],RELATION_12725306_F0_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],RELATION_12725306_F0_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],RELATION_12725306_F1_WHOLE:ANNUALSIZINGPERIOD:Des Heat Load [W],RELATION_12725306_F1_WHOLE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],RELATION_12725306_F1_WHOLE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],RELATION_12725306_F1_WHOLE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],RELATION_12725306_F1_WHOLE::Des Latent Heat Load [W],RELATION_12725306_F1_WHOLE::Des Latent Cool Load [W],RELATION_12725306_F1_WHOLE::Des Latent Heat Mass Flow [kg/s],RELATION_12725306_F1_WHOLE::Des Latent Cool Mass Flow [kg/s],RELATION_12725306_F1_WHOLE::Des Heat Load No DOAS [W],RELATION_12725306_F1_WHOLE::Des Sens Cool Load No DOAS [W],RELATION_12725306_F1_WHOLE::Des Latent Heat Load No DOAS [W],RELATION_12725306_F1_WHOLE::Des Latent Cool Load No DOAS [W],RELATION_12725306_F1_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],RELATION_12725306_F1_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],RELATION_12725306_F1_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],RELATION_12725306_F1_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],RELATION_12725306_F2_WHOLE:ANNUALSIZINGPERIOD:Des Heat Load [W],RELATION_12725306_F2_WHOLE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],RELATION_12725306_F2_WHOLE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],RELATION_12725306_F2_WHOLE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],RELATION_12725306_F2_WHOLE::Des Latent Heat Load [W],RELATION_12725306_F2_WHOLE::Des Latent Cool Load [W],RELATION_12725306_F2_WHOLE::Des Latent Heat Mass Flow [kg/s],RELATION_12725306_F2_WHOLE::Des Latent Cool Mass Flow [kg/s],RELATION_12725306_F2_WHOLE::Des Heat Load No DOAS [W],RELATION_12725306_F2_WHOLE::Des Sens Cool Load No DOAS [W],RELATION_12725306_F2_WHOLE::Des Latent Heat Load No DOAS [W],RELATION_12725306_F2_WHOLE::Des Latent Cool Load No DOAS [W],RELATION_12725306_F2_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],RELATION_12725306_F2_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],RELATION_12725306_F2_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],RELATION_12725306_F2_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%]
01:50:00,1.077863E+04,0.000000E+00,3.522420E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999141E+01,3.552488E+01,2.743376E+01,1.853982E+01,1.140108E+04,0.000000E+00,3.725823E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999130E+01,3.602615E+01,3.126261E+01,1.486384E+01,2.048655E+04,0.000000E+00,6.694702E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999035E+01,4.087887E+01,3.112713E+01,1.497663E+01
02:00:00,1.082838E+04,0.000000E+00,3.538677E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999139E+01,3.554054E+01,2.718522E+01,1.896913E+01,1.145888E+04,0.000000E+00,3.744710E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999128E+01,3.604608E+01,3.097855E+01,1.523427E+01,2.058972E+04,0.000000E+00,6.728411E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999033E+01,4.089541E+01,3.075323E+01,1.542925E+01
02:10:00,1.087534E+04,0.000000E+00,3.554020E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999136E+01,3.555399E+01,2.699114E+01,1.932598E+01,1.151356E+04,0.000000E+00,3.762577E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999125E+01,3.606380E+01,3.075410E+01,1.554416E+01,2.068671E+04,0.000000E+00,6.760103E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999030E+01,4.091091E+01,3.047195E+01,1.579485E+01
02:20:00,1.091941E+04,0.000000E+00,3.568419E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999135E+01,3.556856E+01,2.686570E+01,1.956313E+01,1.156504E+04,0.000000E+00,3.779395E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999124E+01,3.608251E+01,3.060218E+01,1.575626E+01,2.077701E+04,0.000000E+00,6.789607E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999029E+01,4.092757E+01,3.028084E+01,1.604676E+01
02:30:00,1.096067E+04,0.000000E+00,3.581902E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999133E+01,3.558567E+01,2.673803E+01,1.980312E+01,1.161342E+04,0.000000E+00,3.795202E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999122E+01,3.610357E+01,3.043965E+01,1.597864E+01,2.086083E+04,0.000000E+00,6.816995E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999028E+01,4.094592E+01,3.007643E+01,1.631291E+01
02:40:00,1.099913E+04,0.000000E+00,3.594467E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999132E+01,3.560511E+01,2.664136E+01,1.996547E+01,1.165869E+04,0.000000E+00,3.809997E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999121E+01,3.612680E+01,3.030976E+01,1.613789E+01,2.093815E+04,0.000000E+00,6.842258E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999027E+01,4.096547E+01,2.990519E+01,1.651518E+01
02:50:00,1.103477E+04,0.000000E+00,3.606114E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999131E+01,3.562613E+01,2.655751E+01,2.007500E+01,1.170088E+04,0.000000E+00,3.823780E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999120E+01,3.615144E+01,3.019413E+01,1.625355E+01,2.100898E+04,0.000000E+00,6.865401E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999027E+01,4.098550E+01,2.974477E+01,1.667696E+01
03:00:00,1.106761E+04,0.000000E+00,3.616845E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999130E+01,3.564804E+01,2.647721E+01,2.014772E+01,1.173996E+04,0.000000E+00,3.836551E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999119E+01,3.617680E+01,3.008273E+01,1.633892E+01,2.107333E+04,0.000000E+00,6.886426E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999026E+01,4.100548E+01,2.958686E+01,1.681006E+01
03:10:00,1.110703E+04,0.000000E+00,3.629725E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999129E+01,3.567036E+01,2.639773E+01,2.019129E+01,1.178589E+04,0.000000E+00,3.851559E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999118E+01,3.620242E+01,2.997226E+01,1.640061E+01,2.114842E+04,0.000000E+00,6.910961E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999026E+01,4.102515E+01,2.943049E+01,1.691884E+01
03:20:00,1.115341E+04,0.000000E+00,3.644878E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999125E+01,3.569675E+01,2.631389E+01,2.028967E+01,1.183908E+04,0.000000E+00,3.868938E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999114E+01,3.623200E+01,2.985701E+01,1.650791E+01,2.123565E+04,0.000000E+00,6.939464E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999022E+01,4.104860E+01,2.926549E+01,1.707909E+01
03:30:00,1.120660E+04,0.000000E+00,3.662259E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999122E+01,3.572860E+01,2.622491E+01,2.048606E+01,1.189934E+04,0.000000E+00,3.888628E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999110E+01,3.626695E+01,2.973598E+01,1.669678E+01,2.133471E+04,0.000000E+00,6.971832E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999019E+01,4.107720E+01,2.909056E+01,1.732888E+01
03:40:00,1.126668E+04,0.000000E+00,3.681890E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999118E+01,3.576502E+01,2.613272E+01,2.078386E+01,1.196675E+04,0.000000E+00,3.910655E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999107E+01,3.630634E+01,2.961119E+01,1.697032E+01,2.144580E+04,0.000000E+00,7.008131E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999016E+01,4.110963E+01,2.891058E+01,1.766953E+01
03:50:00,1.133369E+04,0.000000E+00,3.703786E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999115E+01,3.580447E+01,2.603916E+01,2.117034E+01,1.204138E+04,0.000000E+00,3.935039E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999104E+01,3.634858E+01,2.948466E+01,1.731825E+01,2.156904E+04,0.000000E+00,7.048397E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999014E+01,4.114400E+01,2.872957E+01,1.808915E+01
04:00:00,1.140769E+04,0.000000E+00,3.727963E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999112E+01,3.584559E+01,2.594517E+01,2.163108E+01,1.212327E+04,0.000000E+00,3.961797E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999101E+01,3.639232E+01,2.935748E+01,1.772883E+01,2.170454E+04,0.000000E+00,7.092672E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999012E+01,4.117893E+01,2.854912E+01,1.857561E+01
04:10:00,1.147693E+04,0.000000E+00,3.750588E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999109E+01,3.588751E+01,2.585113E+01,2.215427E+01,1.220009E+04,0.000000E+00,3.986897E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999098E+01,3.643665E+01,2.923003E+01,1.819257E+01,2.183208E+04,0.000000E+00,7.134344E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999010E+01,4.121370E+01,2.836952E+01,1.911960E+01
