building_id,stem,archetype_id,building_type,age_band,geometry_outcome,idf_sha256,weather_sha256,construction_period_provenance,floor_area_m2,gross_footprint_area_m2,conditioned_floor_area_m2,eui_denominator_m2,context_building_count,fallback_reason
BATIMENT0000000240881080_part0,16351421cf3a86ae,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,d71a7dc32112c21028ebe5c1abc3d06feea40599c45597f23fc7fb2422a87074,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,,348.1434,348.1434,348.1434,348.1434,14,
BATIMENT0000000240881081_part0,adcd5467a0f925e3,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,5e362ce56f57661d3855b5eac6569bbc4b49b0ec715bb9a5a7af1dceedb42806,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,,225.8093,225.8093,225.8093,225.8093,15,
BATIMENT0000000240881082_part0,dbad5041d81832f5,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,59a0d94f1017828f88eff6151e42104f3321f90179885dd794d5ef74792795e6,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,,1041.9374,1041.9374,1041.9374,1041.9374,22,
BATIMENT0000000240881087_part0,9a8b562d95a304ff,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,8258b2826b76a065ead114af9e55f351d4496383115a98bc4ccc482c7a78ca6f,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,,628.9503,628.9503,628.9503,628.9503,18,
BATIMENT0000000240881088_part0,5d0fc39535653b61,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,ac1bd915de000529678c096da238f9c3800d7bf0a184d587d4ad7cc3b9d2e914,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,,250.821,250.821,250.821,250.821,16,
BATIMENT0000000240881089_part0,3f1cfe189c820072,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,7051f9f69d664a2d4aa28a31543a850f4c780940300eeadf39ab546a844cd9f8,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,,159.9775,159.9775,159.9775,159.9775,15,
BATIMENT0000000240881090_part0,5a56b344a0edc1fa,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,fee0a2b2b21fb855eb13eb0505f08ee0d58ee59d5e5d788d1d64bdfc7aab776a,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,,601.0277,601.0277,601.0277,601.0277,14,
BATIMENT0000000240881095_part0,77cd6625381ce791,FR.N.AB.01.Gen.ReEx.001.001,AB,FR.01,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,2c0f46200aee4f9ab7974dff36dba4744652c7a3bd70ac152140a7d30ef8a4da,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,,1070.7159,1070.7159,1070.7159,1070.7159,17,
BATIMENT0000000240881096_part0,5b741e62fd695e67,FR.N.AB.01.Gen.ReEx.001.001,AB,FR.01,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,48bb89cbe409dfdfdc833299af2aad1ec6b3d66b534a731de1c998a68580ee8c,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,,1268.5345,1268.5345,1268.5345,1268.5345,17,
BATIMENT0000000240881098_part0,a8a5c96bfccf947f,FR.N.AB.01.Gen.ReEx.001.001,AB,FR.01,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,65f2c0638bc6aebd40b155f8b48da4119179a90f701a1d375f0500b76647c605,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,,993.5206,993.5206,993.5206,993.5206,15,
