eplus_return_code,severe_errors,fatal_errors,heating_kwh,platform,energyplus_version,run_seconds,building_id,archetype_id,building_type,age_band,geometry_outcome,construction_period_provenance,floor_area_m2,eui_kwh_m2
0,0,0,26057.772074001306,,,523,BATIMENT0000000240879604_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,533.6961,48.8251124076067
0,0,0,28866.42021821167,,,31,BATIMENT0000000240879614_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,475.352,60.726409520127554
0,0,0,13606.664441539422,,,60,BATIMENT0000000240879618_part0,FR.N.TH.01.Gen.ReEx.001.001,TH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,57.6693,235.9429443662299
0,0,0,18820.90676142117,,,48,BATIMENT0000000240879627_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,322.3766,58.3817397460646
0,0,0,32672.21093956816,,,126,BATIMENT0000000240879632_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,695.8236,46.95473240569615
0,0,0,18601.906736115674,,,651,BATIMENT0000000240879635_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,381.9998,48.6961164275889
0,0,0,93222.0029224792,,,279,BATIMENT0000000240879644_part0,FR.N.AB.07.Gen.ReEx.001.001,AB,FR.07,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,,1867.2359,49.92513421709555
0,0,0,36061.474081471075,,,250,BATIMENT0000000240879650_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,526.3377,68.51394851911819
0,0,0,16713.156304170643,,,36,BATIMENT0000000240879660_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,312.16,53.540352076405185
0,0,0,55816.648822417395,,,660,BATIMENT0000000240879669_part0,FR.N.AB.01.Gen.ReEx.001.001,AB,FR.01,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,795.4279,70.17185193330205
0,0,0,37318.52649481177,,,255,BATIMENT0000000240879681_part0,FR.N.MFH.03.Gen.ReEx.001.001,MFH,FR.03,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,573.5224,65.06899555241743
0,0,0,56330.23028377842,,,262,BATIMENT0000000240879754_part0,FR.N.TH.01.Gen.ReEx.001.001,TH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,155.9314,361.25007717354185
0,0,0,11618.713554383094,,,698,BATIMENT0000000240879755_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,176.0213,66.00742952349002
0,0,0,16239.174083706552,,,543,BATIMENT0000000240879756_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,375.6476,43.22980922467374
0,0,0,19151.13059875331,,,527,BATIMENT0000000240879758_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,411.5478,46.5344015901757
0,0,0,13606.879117945282,,,653,BATIMENT0000000240879759_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,268.8958,50.602795275884866
0,0,0,17151.206263044816,,,210,BATIMENT0000000240879761_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,198.2642,86.50682404107658
0,0,0,16717.269417944615,,,90,BATIMENT0000000240879768_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,268.1957,62.33235438877139
0,0,0,110422.64902891012,,,2214,BATIMENT0000000240879789_part0,FR.N.AB.05.Gen.ReEx.001.001,AB,FR.05,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,1974.573,55.922292581185964
0,0,0,51845.293176363346,,,194,BATIMENT0000000240879897_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,918.002,56.47623118072003
0,0,0,54008.556453901314,,,135,BATIMENT0000000240879902_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,833.1601,64.8237433044397
0,0,0,34366.747890448336,,,115,BATIMENT0000000240879934_part0,FR.N.SFH.01.Gen.ReEx.001.001,SFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,94.3212,364.358679601705
0,0,0,184753.68205059605,,,2114,BATIMENT0000000240879957_part0,FR.N.AB.01.Gen.ReEx.001.001,AB,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,1977.8877,93.40959148014119
0,0,0,21219.281261627737,,,953,BATIMENT0000000240879959_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,336.3368,63.089383206439905
0,0,0,10746.618235850949,,,115,BATIMENT0000000240879966_part0,FR.N.TH.01.Gen.ReEx.001.001,TH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,51.3616,209.23449105656655
0,0,0,18261.10337507586,,,112,BATIMENT0000000240879968_part0,FR.N.SFH.01.Gen.ReEx.001.001,SFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,159.5237,114.47266691454539
0,0,0,121205.11236248755,,,590,BATIMENT0000000240879972_part0,FR.N.AB.01.Gen.ReEx.001.001,AB,FR.01,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,1713.1563,70.74959381259465
0,0,0,121156.83547444693,,,306,BATIMENT0000000240879975_part0,FR.N.AB.01.Gen.ReEx.001.001,AB,FR.01,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,1721.6456,70.37269196078852
0,0,0,68866.06579225925,,,2482,BATIMENT0000000240879977_part0,FR.N.AB.01.Gen.ReEx.001.001,AB,FR.01,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,998.4378,68.97381668869032
0,0,0,76293.82095644478,,,766,BATIMENT0000000240879979_part0,FR.N.AB.01.Gen.ReEx.001.001,AB,FR.01,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,1166.4198,65.4085441248895
0,0,0,20763.817980441996,,,105,BATIMENT0000000240879981_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,286.445,72.48797493564906
0,0,0,182301.7798887659,,,2607,BATIMENT0000000240879983_part0,FR.N.AB.01.Gen.ReEx.001.001,AB,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,1899.3478,95.98125203228491
0,0,0,14116.869531322774,,,44,BATIMENT0000000240879984_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,176.9689,79.77034118041517
0,0,0,20878.378908583734,,,216,BATIMENT0000000240879985_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,279.3983,74.72622026899853
0,0,0,143821.14874846677,,,681,BATIMENT0000000240879986_part0,FR.N.AB.01.Gen.ReEx.001.001,AB,FR.01,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,1820.1334,79.01681753022432
0,0,0,112887.68477401782,,,594,BATIMENT0000000240879995_part0,FR.N.AB.06.Gen.ReEx.001.001,AB,FR.06,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,3292.4146,34.287202095999035
0,0,0,294731.57357241603,,,1122,BATIMENT0000000240879996_part0,FR.N.AB.06.Gen.ReEx.001.001,AB,FR.06,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,7740.7159,38.075492936307874
0,0,0,44010.11356302749,,,265,BATIMENT0000000240880001_part0,FR.N.MFH.06.Gen.ReEx.001.001,MFH,FR.06,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,794.7668,55.3748767097814
0,0,0,144357.5565447241,,,85,BATIMENT0000000240880008_part0,FR.N.AB.01.Gen.ReEx.001.001,AB,FR.01,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,2039.518,70.78023167470161
0,0,0,150717.0574472637,,,242,BATIMENT0000000240880009_part0,FR.N.AB.01.Gen.ReEx.001.001,AB,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,1939.1206,77.72443727701295
0,0,0,166474.256608126,,,426,BATIMENT0000000240880010_part0,FR.N.AB.01.Gen.ReEx.001.001,AB,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,2394.5536,69.52204227465444
0,0,0,23436.188240815423,,,75,BATIMENT0000000240880013_part0,FR.N.MFH.03.Gen.ReEx.001.001,MFH,FR.03,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,187.7131,124.8511065067671
0,0,0,109869.56729997207,,,481,BATIMENT0000000240880015_part0,FR.N.AB.08.Gen.ReEx.001.001,AB,FR.08,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,3489.8672,31.482449332161426
0,0,0,139878.3005343196,,,3082,BATIMENT0000000240880018_part0,FR.N.AB.01.Gen.ReEx.001.001,AB,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,1454.8647,96.14522954218326
0,0,0,96313.16498079039,,,790,BATIMENT0000000240880020_part0,FR.N.AB.01.Gen.ReEx.001.001,AB,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,1118.0672,86.14255474160264
0,0,0,154385.17797548638,,,3285,BATIMENT0000000240880021_part0,FR.N.AB.01.Gen.ReEx.001.001,AB,FR.01,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,2211.1915,69.81990387331282
0,0,0,5712.249500921371,,,622,BATIMENT0000000240880024_part0,FR.N.TH.08.Gen.ReEx.001.001,TH,FR.08,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,96.7196,59.05989583208957
0,0,0,27058.028538876184,,,1130,BATIMENT0000000240880027_part0,FR.N.MFH.02.Gen.ReEx.001.001,MFH,FR.02,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,326.889,82.77436236421593
0,0,0,89732.78206902374,,,659,BATIMENT0000000240880035_part0,FR.N.AB.01.Gen.ReEx.001.001,AB,FR.01,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,1370.0289,65.49699942024854
0,0,0,128436.50255249895,,,1898,BATIMENT0000000240880036_part0,FR.N.AB.01.Gen.ReEx.001.001,AB,FR.01,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,1929.5817,66.56183697870837
0,0,0,243253.08778566896,,,207,BATIMENT0000000240880044_part0,FR.N.AB.07.Gen.ReEx.001.001,AB,FR.07,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,5167.957,47.06948757229771
0,0,0,53435.99284805072,,,432,BATIMENT0000000240880046_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,878.7939,60.80605799386036
0,0,0,20325.130162976056,,,580,BATIMENT0000000240880049_part0,FR.N.TH.01.Gen.ReEx.001.001,TH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,58.9898,344.55329841728667
0,0,0,26192.047597625675,,,574,BATIMENT0000000240880050_part0,FR.N.TH.01.Gen.ReEx.001.001,TH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,76.835,340.8869343089175
0,0,0,22732.497813507875,,,143,BATIMENT0000000240880053_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,397.9042,57.13058020877355
0,0,0,10011.482702184117,,,288,BATIMENT0000000240880055_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,76.8376,130.2940578855159
0,0,0,9069.59386903706,,,47,BATIMENT0000000240880071_part0,FR.N.SFH.01.Gen.ReEx.001.001,SFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,27.6993,327.4304357524219
0,0,0,6045.531494424461,,,201,BATIMENT0000000240880079_part0,FR.N.TH.06.Gen.ReEx.001.001,TH,FR.06,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,56.8776,106.29020026204448
0,0,0,37817.33490759639,,,718,BATIMENT0000000240880082_part0,FR.N.TH.01.Gen.ReEx.001.001,TH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,142.3019,265.7542514020993
0,0,0,20478.55944639202,,,642,BATIMENT0000000240880083_part0,FR.N.TH.02.Gen.ReEx.001.001,TH,FR.02,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,97.5607,209.90582730948037
0,0,0,14079.460664788076,,,370,BATIMENT0000000240880094_part0,FR.N.TH.03.Gen.ReEx.001.001,TH,FR.03,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,56.125,250.85898734589
0,0,0,58446.539398770066,,,1529,BATIMENT0000000240880095_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,,1003.983,58.21467036669951
0,0,0,31707.47973072653,,,204,BATIMENT0000000240880096_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,532.0123,59.59914785941327
0,0,0,36574.28224329442,,,86,BATIMENT0000000240880097_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,529.5724,69.06379985681735
0,0,0,152519.34555484643,,,216,BATIMENT0000000240880100_part0,FR.N.AB.07.Gen.ReEx.001.001,AB,FR.07,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,2892.4485,52.73018536193347
0,0,0,50138.75104313209,,,63,BATIMENT0000000240880101_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,744.7902,67.31929480695649
0,0,0,24608.63197458876,,,129,BATIMENT0000000240880102_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,437.5249,56.24510050648262
0,0,0,31793.065504070277,,,283,BATIMENT0000000240880108_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,527.9533,60.21946544148938
0,0,0,32316.868894853094,,,157,BATIMENT0000000240880109_part0,FR.N.MFH.07.Gen.ReEx.001.001,MFH,FR.07,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,671.1727,48.149856057692894
0,0,0,80639.61197040968,,,337,BATIMENT0000000240880110_part0,FR.N.MFH.02.Gen.ReEx.001.001,MFH,FR.02,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,803.1853,100.39976076555395
0,0,0,53771.72952001393,,,115,BATIMENT0000000240880111_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,948.87,56.669227101725134
0,0,0,52513.18531744897,,,877,BATIMENT0000000240880112_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,1108.8768,47.3570962233577
0,0,0,25915.3575606045,,,30,BATIMENT0000000240880113_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,339.912,76.2413729453638
0,0,0,47080.56306106944,,,436,BATIMENT0000000240880119_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,,635.645,74.0673851931022
0,0,0,149087.2655314505,,,218,BATIMENT0000000240880122_part0,FR.N.AB.01.Gen.ReEx.001.001,AB,FR.01,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,2552.1316,58.41676249432063
0,0,0,151244.8216206195,,,209,BATIMENT0000000240880127_part0,FR.N.AB.03.Gen.ReEx.001.001,AB,FR.03,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,3125.7522,48.386696047312874
0,0,0,115530.73982050383,,,668,BATIMENT0000000240880130_part0,FR.N.AB.01.Gen.ReEx.001.001,AB,FR.01,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,1550.8765,74.4938361117109
0,0,0,13517.206946831331,,,1598,BATIMENT0000000240880149_part0,FR.N.TH.01.Gen.ReEx.001.001,TH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,33.9091,398.63066099752956
0,0,0,61000.271674078096,,,1507,BATIMENT0000000240880150_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,832.7935,73.24777591813348
0,0,0,119414.6633237563,,,1082,BATIMENT0000000240880151_part0,FR.N.AB.01.Gen.ReEx.001.001,AB,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,1432.2933,83.37305168135346
0,0,0,12421.705369855878,,,421,BATIMENT0000000240880159_part0,FR.N.MFH.09.Gen.ReEx.001.001,MFH,FR.09,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,406.0757,30.589629888850475
0,0,0,34203.44934748682,,,825,BATIMENT0000000240880161_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,578.0338,59.172057667712195
0,0,0,23228.47175097258,,,1318,BATIMENT0000000240880162_part0,FR.N.MFH.06.Gen.ReEx.001.001,MFH,FR.06,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,524.8056,44.26109734913762
0,0,0,16190.796659082374,,,1764,BATIMENT0000000240880169_part0,FR.N.TH.01.Gen.ReEx.001.001,TH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,62.2257,260.1946889963853
0,0,0,7031.909785170454,,,1162,BATIMENT0000000240880170_part0,FR.N.TH.01.Gen.ReEx.001.001,TH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,21.4479,327.86006020032045
