Date/Time,BATIMENT0000000240877101_PART0_F0_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240877101_PART0_F1_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240877101_PART0_F2_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240877101_PART0_F3_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly) 
 01/02  02:00:00,3069470.780974595,1891951.469077301,2134234.7046742598,5392236.423124233 
 01/02  03:00:00,3255909.0517058037,2109988.317724824,2353666.587779051,5618271.422167652 
 01/02  04:00:00,3528364.277745298,2417904.3160931356,2668936.399081463,5975820.089614627 
 01/02  05:00:00,3802435.3267033673,2727232.3301650123,2985694.639562661,6349128.3942715535 
 01/02  06:00:00,4023614.184469884,2976615.5041613006,3242265.824484365,6688912.630823435 
 01/02  07:00:00,4094682.9544149577,3071510.5824988596,3339142.348150711,6783351.038173086 
 01/02  08:00:00,4213363.874154314,3212850.735252348,3482788.417682538,6952983.768321056 
 01/02  09:00:00,4402778.654111238,3427230.1711726086,3704632.967149193,7242331.832526935 
 01/02  10:00:00,4371850.478248024,3441191.176076997,3723002.014474949,7079961.880653814 
 01/02  11:00:00,3502210.7963228575,2683930.539002549,2960659.40287424,5362418.265620971 
 01/02  12:00:00,1899696.8566782132,1169497.9941709084,1395376.6580439813,2452303.0128162242 
 01/02  13:00:00,820475.3644692886,117938.85840597795,258154.7026250133,498555.57690436393 
 01/02  14:00:00,2011683.2530808842,1185522.7594413038,1337317.961545427,2209730.19421878 
 01/02  15:00:00,3059585.171596898,2193183.05145161,2382749.1829490783,4133086.023970289 
 01/02  16:00:00,3949548.589467959,3068326.0784424497,3292798.1156860013,5828685.850145858 
 01/02  17:00:00,4590787.859260489,3710699.0678243376,3971575.9519810127,7176869.307018619 
 01/02  18:00:00,6064590.484018418,5216844.751857932,5542653.369226365,9850072.758662395 
 01/02  19:00:00,6639582.482983833,5823969.198339712,6174216.248508736,10711567.621210214 
 01/02  20:00:00,6879155.474054571,6087092.788771997,6453005.091215012,11090178.72124076 
 01/02  21:00:00,7047588.891430391,6277585.873698991,6656814.760075381,11372710.0000569 
 01/02  22:00:00,7355704.596567152,6607962.55783677,7001626.106328692,11830513.27250162 
 01/02  23:00:00,7712174.58649751,6988157.921135961,7398320.187463556,12375304.191982465 
 01/02  24:00:00,8164843.951453536,7469381.671286538,7903430.838989548,13146104.361726187 
 01/03  01:00:00,8668192.88955771,8003579.26946266,8465012.095227579,14038792.501732953 
 01/03  02:00:00,8860698.246422514,8218095.453151135,8721505.524206769,14817576.776107475 
 01/03  03:00:00,9154312.130515993,8535215.609104604,9067378.564781733,15472353.384494022 
 01/03  04:00:00,9402764.49705669,8805905.315907732,9359516.102484375,15958235.716254529 
 01/03  05:00:00,9573155.818046726,8995576.367216136,9567139.785511851,16311352.456750555 
 01/03  06:00:00,9659875.413390342,9097261.774516398,9682925.277942684,16536055.659831762 
 01/03  07:00:00,9747383.448024374,9197471.13099282,9796579.068298185,16762554.579141844 
 01/03  08:00:00,9822928.329559231,9284667.271157594,9894813.9105458,16944543.451379612 
 01/03  09:00:00,9902735.162397027,9376047.93501951,9995620.678595696,17098933.741073065 
 01/03  10:00:00,9816354.745366134,9300650.209991364,9920405.259972053,16871714.677310467 
 01/03  11:00:00,9292925.974852923,8781269.733796762,9364510.159336668,15448153.767352976 
 01/03  12:00:00,8254006.219067255,7722790.82292916,8216003.391292151,12617214.480935682 
 01/03  13:00:00,6995068.475161572,6442736.374370271,6845998.533817129,9685341.361829823 
 01/03  14:00:00,6121087.1585424645,5567375.187310413,5937527.979796884,8189183.722455986 
 01/03  15:00:00,5243880.8973904,4654992.285531736,4993929.158027057,6934940.084689521 
 01/03  16:00:00,3875359.6768623535,3212436.5270907767,3547888.205432703,5661785.965641251 
 01/03  17:00:00,4191918.1385521954,3471693.0286509683,3881266.999238645,7730756.438218333 
 01/03  18:00:00,8170152.7915949235,7509505.635202184,8052917.983161298,15032431.602277532 
 01/03  19:00:00,9429408.323222196,8782181.654637842,9389650.02027677,17199551.93860601 
 01/03  20:00:00,9789303.089361185,9171415.035429353,9814705.378023079,17975077.722463585 
 01/03  21:00:00,10301267.359908517,9708812.654805949,10384255.821645152,18901992.329421703 
 01/03  22:00:00,10898246.33505061,10339991.11297376,11052491.724075077,20000763.57195585 
 01/03  23:00:00,11152352.172096761,10621300.418645997,11365581.750856174,20671860.85449969 
 01/03  24:00:00,11744462.658901582,11250584.818832789,12046792.309664419,22059948.285545886 
 01/04  01:00:00,12462243.2222883,12015037.908753,12858815.62955306,23388555.30383202 
 01/04  02:00:00,12948860.260155328,12539697.759895867,13411037.94918362,24106956.093468178 
 01/04  03:00:00,13151961.951533668,12772055.673315017,13635190.157624498,23807216.49152176 
 01/04  04:00:00,13242489.276056115,12874998.8884421,13721188.39092173,23458981.156661607 
 01/04  05:00:00,13423773.186104786,13071923.884592053,13926083.567918617,23759375.92743155 
 01/04  06:00:00,13643354.990506154,13313599.276370294,14178571.409749856,24086473.90633379 
 01/04  07:00:00,13857831.115305183,13548679.595688967,14423302.613341732,24410492.602344878 
 01/04  08:00:00,13888482.729697496,13591550.6680036,14470391.825935572,24461826.004473366 
 01/04  09:00:00,13889041.57366013,13601938.201027054,14480159.212865055,24399594.92493182 
 01/04  10:00:00,13685655.757030517,13405575.765847553,14259523.378648307,23598689.451867778 
 01/04  11:00:00,12391199.530655969,12086084.22149701,12837785.4640444,20177735.224901125 
 01/04  12:00:00,10307375.975739501,9918168.889803432,10513219.70085099,15393056.611068014 
 01/04  13:00:00,7637767.549730103,7105939.68975904,7490657.603980269,9782893.591960223 
 01/04  14:00:00,6273498.310983304,5664148.740370848,5930299.395303597,7150903.177624191 
 01/04  15:00:00,5329228.925840897,4642576.996785606,4859447.514806909,5881287.532801502 
 01/04  16:00:00,4173798.3393686274,3393631.2054701676,3590933.139394395,4882986.006804454 
 01/04  17:00:00,3713857.7874115375,2894582.772689758,3167263.5157055515,5813507.453261428 
 01/04  18:00:00,7501627.843516277,6793599.607487353,7240914.735982004,12687646.432613123 
 01/04  19:00:00,8145555.195156491,7465018.689694096,7944660.40816352,13819040.441740774 
 01/04  20:00:00,8555575.342576077,7898387.151481334,8406461.57251056,14567276.120375166 
 01/04  21:00:00,8619954.78927346,7976853.411706043,8500832.75995688,14777506.390485305 
 01/04  22:00:00,8752444.001487402,8122290.847750766,8663581.823241873,15096554.572407637 
 01/04  23:00:00,8775808.059583126,8159036.187976582,8712556.215958329,15200117.2524031 
 01/04  24:00:00,8715991.960431036,8105904.696476439,8662962.14730076,15120181.041910443 
 01/05  01:00:00,8974615.962462606,8378466.747907738,8951934.91385361,15601929.554782916 
 01/05  02:00:00,9099085.190013211,8514887.24599054,9102056.954777755,15889740.049696887 
 01/05  03:00:00,9078279.472988907,8499093.417987097,9091441.759526247,15917693.683767226 
 01/05  04:00:00,9152378.35573189,8580256.862499505,9181197.865309883,16090923.055433938 
 01/05  05:00:00,9173641.222698938,8608950.40030798,9215874.300366204,16143863.798642172 
 01/05  06:00:00,9166161.881747425,8606773.860977512,9216324.400683895,16135259.940088606 
 01/05  07:00:00,9181381.353807153,8626184.992344847,9238736.64072077,16172716.29464717 
 01/05  08:00:00,9231733.711760685,8679838.808614528,9296009.92957645,16274278.916308552 
 01/05  09:00:00,9147609.672512038,8598305.795719108,9214054.34998498,16129423.801211745 
 01/05  10:00:00,8922572.746431068,8369098.676943276,8971986.959671404,15646375.55935644 
 01/05  11:00:00,8468997.86107154,7899588.701539082,8461531.041504271,14453867.662608271 
 01/05  12:00:00,7653480.057046057,7052257.241197309,7547529.6386185195,12538231.674117899 
 01/05  13:00:00,6999027.86872903,6382699.141923188,6838823.601869374,11226115.311325772 
 01/05  14:00:00,6160311.793343869,5520629.231533114,5912067.647547217,9327346.56092079 
 01/05  15:00:00,5627189.142064797,4969411.398399194,5332139.724990531,8455108.462556932 
 01/05  16:00:00,5481607.467878284,4810770.327185319,5182242.166921685,8658366.270980243 
 01/05  17:00:00,4991399.829218226,4309883.944154697,4700343.187482244,8490201.782143451 
 01/05  18:00:00,6614409.833104815,5913854.420019764,6371544.797837193,11836159.722957943 
 01/05  19:00:00,7243588.403467006,6553823.825971867,7039015.445950618,12969169.049595937 
 01/05  20:00:00,7612126.211012149,6934532.892806579,7445872.682134936,13734879.732103456 
 01/05  21:00:00,7885551.852727082,7221329.119721862,7753378.49769496,14260234.010137957 
 01/05  22:00:00,7936526.786173571,7284852.61864716,7825272.766435312,14292354.658922728 
 01/05  23:00:00,7900101.184823703,7257569.648964813,7797329.67292231,14098708.595204864 
 01/05  24:00:00,7830240.002195034,7197644.265660536,7728167.50845718,13712169.07657082 
 01/06  01:00:00,7817161.754240363,7189645.91010924,7712796.9033523705,13516407.477625448 
 01/06  02:00:00,7942144.78059356,7320976.650425286,7848373.207086963,13710831.713432008 
 01/06  03:00:00,8101795.7179871565,7488107.552093241,8022316.729250051,13976636.6936052 
 01/06  04:00:00,8225344.8146440815,7614675.422371881,8161662.633748115,14376327.697522702 
 01/06  05:00:00,8242087.77330395,7638141.053093892,8190683.061393312,14404967.42557633 
 01/06  06:00:00,8258728.550745597,7659720.368486326,8207406.483392466,14299494.643186707 
 01/06  07:00:00,8219661.988726433,7623125.376103232,8172409.24165352,14266032.162668513 
 01/06  08:00:00,8237657.40730802,7641120.464616906,8191510.093812747,14317027.50507771 
 01/06  09:00:00,8218390.889350615,7625255.539400326,8176904.050214021,14279558.687622655 
 01/06  10:00:00,8059880.556059716,7465690.178116411,8002274.168466233,13793372.961309768 
 01/06  11:00:00,7409673.20852278,6799671.729328126,7267345.393991796,11844084.05468062 
 01/06  12:00:00,6364985.1683869,5722147.47370462,6086516.216941114,9035033.151646014 
 01/06  13:00:00,5454571.637766411,4788127.734815723,5066512.006394752,6786097.792721697 
 01/06  14:00:00,4652190.554652096,3948055.6955239037,4150633.8596500047,5090860.910007151 
 01/06  15:00:00,4275660.795527142,3533818.8761667935,3705010.7917622635,4581827.010541549 
 01/06  16:00:00,4410013.288716184,3645700.907016773,3846162.6988649545,5378030.879514976 
 01/06  17:00:00,4878027.583964111,4111113.880081268,4390965.818552885,7260505.6333348965 
 01/06  18:00:00,6922671.646186325,6177467.005668211,6565887.560152454,11478974.398284957 
 01/06  19:00:00,7606705.267101486,6883730.58565405,7318457.178945773,12929569.401127527 
 01/06  20:00:00,8359089.421125913,7667319.286354394,8154634.037039572,14439516.568227466 
 01/06  21:00:00,8873789.839051697,8212163.064765609,8736224.779309867,15391676.794289002 
 01/06  22:00:00,9341648.521364111,8705792.441186864,9278889.324914517,16609243.428655108 
 01/06  23:00:00,9861639.256752007,9255453.866605297,9876036.315130083,17812324.270206027 
 01/06  24:00:00,10027162.73935133,9441460.328334497,10086599.627447981,18249330.015243612 
 01/07  01:00:00,9713712.45241113,9132921.832604166,9787112.97262761,17952430.151979692 
 01/07  02:00:00,9722353.627639536,9150004.19156782,9816222.741092786,18054711.121496823 
 01/07  03:00:00,9860090.29797976,9302866.94334754,9984371.053495271,18336815.504302822 
 01/07  04:00:00,9850931.598001795,9298961.626729835,9983524.53396013,18264803.955586545 
 01/07  05:00:00,9912364.067504657,9365923.577430822,10048413.247392245,18207073.451588295 
 01/07  06:00:00,10024600.830539687,9483532.831602346,10166162.64815229,18308388.626593772 
 01/07  07:00:00,9950503.095192818,9415013.15907832,10093366.981459266,18073672.012964472 
 01/07  08:00:00,9753220.623363417,9216184.861524867,9879765.862934627,17568537.23967249 
 01/07  09:00:00,9711416.018062588,9180397.934306003,9834994.24266259,17297079.250205085 
 01/07  10:00:00,9229439.65301029,8728484.333412828,9368895.448597554,16248874.858202197 
 01/07  11:00:00,7021260.934371814,6632806.238665072,7258438.032356164,12360474.034043413 
 01/07  12:00:00,4001338.876751901,3666064.70961714,4216084.872914223,6903394.688686656 
 01/07  13:00:00,2137874.18431415,1809586.5092843336,2284371.383615874,3467051.132715913 
 01/07  14:00:00,361002.6541066618,204822.11717701284,484633.86429529055,884182.1501680984 
 01/07  15:00:00,0.0,0.0,0.0,0.0 
 01/07  16:00:00,0.0,0.0,0.0,107778.64667884132 
 01/07  17:00:00,567636.9619323087,260957.8322213958,529480.2685576578,2689746.7423610506 
 01/07  18:00:00,4283932.180487769,3403926.4111874215,3869452.8432469554,7944995.550821478 
 01/07  19:00:00,5061225.6852238495,4185093.83604207,4648478.287856871,9176563.755352905 
 01/07  20:00:00,5415254.069631016,4558578.340834834,5025801.333194826,9606918.187663207 
 01/07  21:00:00,5523466.165858973,4664605.751614072,5124631.117275198,9836308.948821606 
 01/07  22:00:00,5607330.806748796,4737108.857805949,5193076.318243251,10132579.193223704 
 01/07  23:00:00,5746117.252159297,4882470.871695427,5333757.260962959,10327115.16224075 
 01/07  24:00:00,5963916.630597093,5126427.335226158,5579451.364598665,10541330.89313473 
 01/08  01:00:00,5937687.416064553,5128834.96110205,5572338.577322299,10281393.037033765 
 01/08  02:00:00,5915905.644932186,5117375.787167881,5548777.543167819,10129228.93320688 
 01/08  03:00:00,5969881.918076341,5180973.495417321,5608074.543117985,10185538.421155632 
 01/08  04:00:00,6023537.070031325,5243014.904602935,5665542.396505444,10237610.12664656 
 01/08  05:00:00,6133348.453598856,5363149.6272712145,5784442.477204613,10381524.968208632 
 01/08  06:00:00,6379754.579885604,5617538.820512869,6045318.207751966,10837021.023837527 
 01/08  07:00:00,6623343.6481168065,5876785.004120114,6313425.421651081,11216861.410577971 
 01/08  08:00:00,6710540.9689432345,5980071.589506508,6417625.04593499,11291943.33002214 
 01/08  09:00:00,6943809.144010011,6231467.983162755,6675629.598334697,11639648.254734393 
 01/08  10:00:00,7161487.480683363,6475779.5538226385,6926858.3336661495,11895234.707045902 
 01/08  11:00:00,6373762.653767848,5714384.153091651,6137554.835716173,10239170.557675073 
 01/08  12:00:00,5202389.051691562,4568016.201844454,4930316.9563880805,7634637.186249411 
 01/08  13:00:00,4465748.867532067,3843737.029928406,4171177.2951778457,6213443.910190304 
 01/08  14:00:00,3794186.328196208,3186051.415594426,3484036.5655149855,4972480.336287731 
 01/08  15:00:00,3022022.10884504,2375554.180972511,2612038.7836979674,3481370.3703920795 
 01/08  16:00:00,4073820.219564336,3360399.3040539264,3635125.885475002,5725991.90082619 
 01/08  17:00:00,3460168.6836384153,2766140.7502318677,3082165.401414922,5603780.293854489 
 01/08  18:00:00,5339184.157490504,4551657.328322073,4866894.946546239,8882292.034688484 
 01/08  19:00:00,5613286.388966034,4828522.89116061,5176825.120440398,9304029.167260597 
 01/08  20:00:00,5875049.804397175,5103585.814079698,5462244.619430733,9668723.791887496 
 01/08  21:00:00,6243199.484591735,5485566.37937105,5862124.732564227,10296398.77527129 
 01/08  22:00:00,6595953.086277204,5842237.598074441,6241072.634192474,11076043.452571567 
 01/08  23:00:00,6878338.6792747,6128700.782442026,6547365.525516959,11727430.400254985 
 01/08  24:00:00,7141626.185217932,6406788.02795231,6842382.877098545,12199141.452340329 
 01/09  01:00:00,7429916.631658273,6701723.049528193,7162279.509451099,12943200.283564387 
 01/09  02:00:00,7827994.459853199,7110577.723223149,7611805.069674024,14088147.362250231 
 01/09  03:00:00,8677155.889953295,7998589.660534985,8555092.322906105,15760679.333155492 
 01/09  04:00:00,9494716.53690352,8859838.84348713,9467177.042192316,17277748.030235782 
 01/09  05:00:00,10240844.079380449,9643005.770908983,10309446.36122114,18969364.605956085 
 01/09  06:00:00,11164297.4122416,10615892.177306958,11352205.124840893,20964082.0366268 
 01/09  07:00:00,11877020.69890327,11375362.75348892,12164882.550243556,22391033.24658501 
 01/09  08:00:00,12131327.329149527,11663661.423330612,12478347.068114337,22756456.550700456 
 01/09  09:00:00,12092041.454578308,11651754.678867407,12453954.11896532,22105005.53062234 
 01/09  10:00:00,11539220.152133964,11129968.386169622,11894042.694418486,20351117.803484857 
 01/09  11:00:00,9716953.903096002,9335685.301286371,10027941.578556048,16406543.27789825 
 01/09  12:00:00,6863269.351022473,6425906.672834973,6984912.5222130185,10805052.80573633 
 01/09  13:00:00,4746739.639304654,4224982.581306083,4649016.487360469,6472059.3445788 
 01/09  14:00:00,4573796.566324501,4044974.6082707862,4439988.237562045,6038031.71343584 
 01/09  15:00:00,5068368.001842229,4557038.923799745,5010613.992930187,7406242.689865441 
 01/09  16:00:00,9919313.598907705,9382974.625134138,9976918.313309405,16782658.349110972 
 01/09  17:00:00,5797044.341643966,5337076.555794471,5966745.760112572,11156944.91600331 
 01/09  18:00:00,9297877.127466852,8713143.41505372,9349956.093197173,16850151.071639128 
 01/09  19:00:00,9935484.849838622,9362293.933967805,10030135.863618277,18131053.391512506 
 01/09  20:00:00,10407190.52360215,9859849.23694389,10556064.380375726,18988872.06965266 
 01/09  21:00:00,10855408.929781705,10334278.684031572,11059065.539793206,19832188.38374175 
 01/09  22:00:00,10983317.688631628,10486177.800049463,11230023.046115486,20121553.48582669 
 01/09  23:00:00,11020168.691311909,10535873.813896477,11279584.507814124,19981755.074346736 
 01/09  24:00:00,11297986.949152477,10826441.209179997,11572652.904787371,20306612.789340302 
 01/10  01:00:00,11539394.609432489,11082168.610396575,11834632.388743358,20587207.98181797 
 01/10  02:00:00,11725829.734043071,11283809.99270079,12040081.5095424,20831180.479534198 
 01/10  03:00:00,11818060.385802753,11395502.207857095,12159900.919539832,20946255.309165716 
 01/10  04:00:00,12007724.793949883,11610058.476629406,12383022.90277259,21170992.357871886 
 01/10  05:00:00,12260677.226660345,11883930.324551135,12671142.545487609,21609226.593169954 
 01/10  06:00:00,12598856.161068374,12234730.180147316,13046588.23055514,22441399.754288062 
 01/10  07:00:00,13171822.698138809,12832171.568120513,13680382.576915469,23659989.14328609 
 01/10  08:00:00,13081869.614618551,12760754.794620533,13606962.590785578,23286516.183390692 
 01/10  09:00:00,13544424.355948575,13238588.022776306,14089933.118984502,23757192.705891028 
 01/10  10:00:00,13836022.875228874,13552275.684913065,14409969.852770623,24031860.49878162 
 01/10  11:00:00,11432320.076000454,11085873.396591382,11811634.104385482,18843596.757237487 
 01/10  12:00:00,8064521.215698158,7583892.919902648,8109915.739410991,12133600.35715771 
 01/10  13:00:00,5167083.6049679965,4542415.902969078,4855803.073224807,6147082.658936835 
 01/10  14:00:00,3073587.127502964,2383345.0660707634,2551829.6666861223,2604776.253438447 
 01/10  15:00:00,2063671.2155598798,1330503.377259773,1509791.1196073983,1825551.1912140166 
 01/10  16:00:00,3861517.98289083,3115851.9431885188,3440982.169712769,5909163.189149953 
 01/10  17:00:00,5817063.206960607,5103567.287105422,5537824.951120091,10045658.355066344 
 01/10  18:00:00,8249190.050975265,7540513.946095403,8041430.223389236,14265627.234231202 
 01/10  19:00:00,8749372.352154495,8069656.247651065,8596436.407565558,15034545.756830178 
 01/10  20:00:00,9202525.60027383,8552326.821206484,9108968.794553123,15844676.558352143 
 01/10  21:00:00,9523583.583102165,8901275.000428766,9482172.395628072,16428605.345005726 
 01/10  22:00:00,9840684.003348036,9245438.181694606,9847983.38851654,16982500.05313143 
 01/10  23:00:00,10110726.629318602,9541261.954140235,10162957.370082079,17458209.37588383 
 01/10  24:00:00,10130858.817806885,9579139.082099097,10212019.862856947,17560445.591120105 
 01/11  01:00:00,10660810.772670629,10133274.074976504,10800031.544211522,18656643.740757808 
 01/11  02:00:00,11128617.712786442,10635040.681157814,11330538.613911847,19458845.410635058 
 01/11  03:00:00,11394692.595354142,10927237.072543386,11634719.235206377,19789888.605190486 
 01/11  04:00:00,11382446.323274376,10932208.512800775,11648500.226182675,19818642.639969174 
 01/11  05:00:00,11287473.462448739,10842946.420071185,11560882.1796184,19707002.317186553 
 01/11  06:00:00,11789348.774208881,11369563.068276023,12110307.661649128,20544514.267212868 
 01/11  07:00:00,11998526.41794656,11600612.30188866,12355431.217932597,20899498.259248517 
 01/11  08:00:00,12046041.834589278,11658216.980167797,12417050.008905003,20970896.17802035 
 01/11  09:00:00,12241651.315412734,11868463.314250996,12643136.970160559,21432484.840631716 
 01/11  10:00:00,11637823.441094918,11272020.502360933,12025388.591941582,20200579.85141902 
 01/11  11:00:00,9924077.4393738,9555682.361126784,10217986.326844763,16294903.114749491 
 01/11  12:00:00,8608707.461437522,8206826.023427325,8780458.592996862,13311979.511234121 
 01/11  13:00:00,8192503.269102735,7732634.958403202,8250278.58580415,12385189.958271964 
 01/11  14:00:00,9129886.453665439,8654201.207324281,9214276.829363693,14700293.489627745 
 01/11  15:00:00,9857772.154664928,9388820.603420025,9970211.42284933,16112744.888406161 
 01/11  16:00:00,7939529.590608336,7395356.302763531,7854624.769998048,11944852.21365069 
 01/11  17:00:00,6457557.100139027,5845498.686094585,6284115.068616195,10299261.79561197 
 01/11  18:00:00,8961228.165603254,8412804.815861074,8981529.098015258,15339049.654884564 
 01/11  19:00:00,9883170.016929302,9355977.234789804,9998842.92593181,17781919.04174371 
 01/11  20:00:00,10850239.565678699,10356351.18177807,11083536.671989156,20276154.59340978 
 01/11  21:00:00,11614347.551017502,11155643.74062242,11936907.859652111,21824518.200436473 
 01/11  22:00:00,11880872.9243983,11447162.388830096,12257190.780226197,22347541.145500023 
 01/11  23:00:00,12249810.570403986,11840399.499636274,12679173.945981525,23022922.621623453 
 01/11  24:00:00,13050281.098659318,12678116.38552016,13535273.541757299,23835556.57625859 
 01/12  01:00:00,13793292.603674887,13459695.545993976,14346474.061795166,24962498.97725368 
 01/12  02:00:00,14009078.742414685,13694074.19564458,14616251.128539333,25842980.668006055 
 01/12  03:00:00,14549692.887078702,14262985.644722885,15224300.804466564,26997594.31051801 
 01/12  04:00:00,14933397.56050593,14680482.439612966,15660987.911238447,27456536.089062247 
 01/12  05:00:00,14782362.789066387,14548068.381946152,15503881.867332475,26520488.983030606 
 01/12  06:00:00,14547100.375251723,14319875.058800332,15253650.376657095,25718157.528007753 
 01/12  07:00:00,14756836.540470839,14536316.72096299,15495880.075348452,26565540.11506778 
 01/12  08:00:00,14885582.019423086,14676052.070970222,15652704.451431345,27018210.09348049 
 01/12  09:00:00,14384341.86176734,14179813.875060737,15121055.054115023,25619366.92594683 
 01/12  10:00:00,13566955.174632443,13358780.84254674,14249706.92656367,23639383.87925671 
 01/12  11:00:00,12062534.738035137,11840632.53683931,12661372.637168512,20555113.932844765 
 01/12  12:00:00,9591671.218854504,9326083.13168525,10014277.06062994,15359421.90247949 
 01/12  13:00:00,7673986.617356594,7339120.5832047565,7901650.629846645,11421931.443618294 
 01/12  14:00:00,6574917.624907793,6189120.422238231,6676940.40058694,9390817.657087913 
 01/12  15:00:00,6284268.781508352,5852497.808600078,6312606.394201804,9119024.0705114 
 01/12  16:00:00,5612062.260465648,5127128.712278276,5556221.482231983,8214347.741226753 
 01/12  17:00:00,5097617.706367386,4558959.875780071,5016622.897646928,8477885.196226057 
 01/12  18:00:00,7849082.925724251,7284576.459040572,7808810.133781654,13343620.72902539 
 01/12  19:00:00,8574539.638618477,8014513.8055914985,8562756.567630269,14636409.167536275 
 01/12  20:00:00,8990829.488722343,8441853.824217888,9011155.449223671,15398927.105186064 
 01/12  21:00:00,9308055.284412969,8769913.823105285,9356791.144833643,15978628.890150057 
 01/12  22:00:00,9680242.80510408,9156708.747720685,9764259.685287265,16658843.571889121 
 01/12  23:00:00,9966303.342320029,9456127.274466706,10081452.191356787,17201349.55229101 
 01/12  24:00:00,10221425.19295203,9725864.636526143,10365819.716421934,17628186.202292223 
 01/13  01:00:00,10340429.330573438,9857296.931609053,10505750.504547194,17814440.656849198 
 01/13  02:00:00,10409390.61595501,9934411.868030582,10589454.213354593,17953392.506669927 
 01/13  03:00:00,10409944.266460244,9942090.922640985,10601813.307198659,17970845.179980837 
 01/13  04:00:00,10301052.604841765,9835436.944821566,10493501.562932052,17796861.641480118 
 01/13  05:00:00,10177764.696314506,9712193.45444083,10367380.99952716,17593553.390785947 
 01/13  06:00:00,10355329.11447642,9899238.678522909,10552330.609956574,17735630.40903876 
 01/13  07:00:00,10436110.937242977,9988014.264760653,10639323.55915381,17778720.117405895 
 01/13  08:00:00,10113467.838584827,9659134.713798441,10305261.697764259,17325291.266322594 
 01/13  09:00:00,9875491.122804245,9415818.650076801,10052350.96020386,16913152.102661423 
 01/13  10:00:00,9696528.529774081,9240172.341738515,9867852.813034924,16497209.794638706 
 01/13  11:00:00,9218721.826870037,8776119.989120718,9380212.137206811,15332303.644420179 
 01/13  12:00:00,8169580.510981655,7718777.850931767,8266587.602133095,13052521.393207012 
 01/13  13:00:00,5693919.318907757,5170428.042693488,5553451.488846117,7752387.966949424 
 01/13  14:00:00,2808790.662090661,2128773.989991841,2306259.5406959853,2524957.6892236015 
 01/13  15:00:00,2351295.6867510746,1610070.7206537426,1768975.8917491622,2074662.4648039753 
 01/13  16:00:00,1174582.6676375028,419028.6399396602,563510.648540032,1135241.6880403673 
