Date/Time,Electricity:Facility [J](Annual),DistrictHeating:Facility [J](Annual),Heating:DistrictHeating [J](Annual),InteriorEquipment:Electricity [J](Annual),Electricity:Building [J](Annual) 
,41949561491.51237,108727744947.81046,108727744947.81046,41949561491.51237,41949561491.51237 
