Time,WAY_432411824_F0_WHOLE:ANNUALSIZINGPERIOD:Des Heat Load [W],WAY_432411824_F0_WHOLE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],WAY_432411824_F0_WHOLE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],WAY_432411824_F0_WHOLE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],WAY_432411824_F0_WHOLE::Des Latent Heat Load [W],WAY_432411824_F0_WHOLE::Des Latent Cool Load [W],WAY_432411824_F0_WHOLE::Des Latent Heat Mass Flow [kg/s],WAY_432411824_F0_WHOLE::Des Latent Cool Mass Flow [kg/s],WAY_432411824_F0_WHOLE::Des Heat Load No DOAS [W],WAY_432411824_F0_WHOLE::Des Sens Cool Load No DOAS [W],WAY_432411824_F0_WHOLE::Des Latent Heat Load No DOAS [W],WAY_432411824_F0_WHOLE::Des Latent Cool Load No DOAS [W],WAY_432411824_F0_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],WAY_432411824_F0_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],WAY_432411824_F0_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],WAY_432411824_F0_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%]
01:50:00,6.539390E+03,0.000000E+00,2.137110E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999225E+01,4.533175E+01,2.799707E+01,1.804521E+01
02:00:00,6.568411E+03,0.000000E+00,2.146593E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999224E+01,4.534042E+01,2.759851E+01,1.859019E+01
02:10:00,6.595760E+03,0.000000E+00,2.155530E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999222E+01,4.534875E+01,2.722390E+01,1.912407E+01
02:20:00,6.621410E+03,0.000000E+00,2.163912E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999221E+01,4.535849E+01,2.697465E+01,1.949570E+01
02:30:00,6.645368E+03,0.000000E+00,2.171741E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999221E+01,4.536974E+01,2.679325E+01,1.975766E+01
02:40:00,6.667614E+03,0.000000E+00,2.179010E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999220E+01,4.538177E+01,2.659182E+01,2.003420E+01
02:50:00,6.688159E+03,0.000000E+00,2.185724E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999220E+01,4.539392E+01,2.640311E+01,2.026658E+01
03:00:00,6.707011E+03,0.000000E+00,2.191884E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999220E+01,4.540583E+01,2.621636E+01,2.047084E+01
03:10:00,6.728971E+03,0.000000E+00,2.199061E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999220E+01,4.541742E+01,2.603147E+01,2.064998E+01
03:20:00,6.754460E+03,0.000000E+00,2.207390E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999218E+01,4.543209E+01,2.583658E+01,2.088635E+01
03:30:00,6.783390E+03,0.000000E+00,2.216844E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999216E+01,4.545053E+01,2.563166E+01,2.121939E+01
03:40:00,6.815821E+03,0.000000E+00,2.227442E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999215E+01,4.547121E+01,2.542318E+01,2.164946E+01
03:50:00,6.851783E+03,0.000000E+00,2.239193E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999214E+01,4.549254E+01,2.521544E+01,2.216489E+01
04:00:00,6.891309E+03,0.000000E+00,2.252110E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999213E+01,4.551366E+01,2.500965E+01,2.275476E+01
04:10:00,6.928439E+03,0.000000E+00,2.264243E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999212E+01,4.553429E+01,2.480869E+01,2.340677E+01
04:20:00,6.962739E+03,0.000000E+00,2.275452E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999213E+01,4.555239E+01,2.460514E+01,2.417158E+01
04:30:00,6.994373E+03,0.000000E+00,2.285790E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999213E+01,4.556761E+01,2.440093E+01,2.506808E+01
04:40:00,7.023303E+03,0.000000E+00,2.295244E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999213E+01,4.558096E+01,2.419970E+01,2.609060E+01
04:50:00,7.049526E+03,0.000000E+00,2.303814E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999213E+01,4.559341E+01,2.400119E+01,2.722913E+01
05:00:00,7.073034E+03,0.000000E+00,2.311496E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999212E+01,4.560545E+01,2.380446E+01,2.847315E+01
05:10:00,7.094958E+03,0.000000E+00,2.318661E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999212E+01,4.561724E+01,2.360919E+01,2.981244E+01
05:20:00,7.115477E+03,0.000000E+00,2.325367E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999212E+01,4.562652E+01,2.341637E+01,3.116139E+01
05:30:00,7.134504E+03,0.000000E+00,2.331585E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999212E+01,4.563309E+01,2.322593E+01,3.246984E+01
05:40:00,7.152024E+03,0.000000E+00,2.337310E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999212E+01,4.563791E+01,2.303665E+01,3.372620E+01
05:50:00,7.167961E+03,0.000000E+00,2.342518E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999211E+01,4.564189E+01,2.285255E+01,3.492495E+01
06:00:00,7.182450E+03,0.000000E+00,2.347253E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999211E+01,4.564545E+01,2.266746E+01,3.608545E+01
06:10:00,7.197365E+03,0.000000E+00,2.352127E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999210E+01,4.564891E+01,2.248195E+01,3.721262E+01
06:20:00,7.212739E+03,0.000000E+00,2.357151E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999209E+01,4.565343E+01,2.231319E+01,3.825907E+01
06:30:00,7.228582E+03,0.000000E+00,2.362328E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999208E+01,4.565914E+01,2.216192E+01,3.921672E+01
06:40:00,7.244934E+03,0.000000E+00,2.367671E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999207E+01,4.566552E+01,2.202031E+01,4.010375E+01
06:50:00,7.261878E+03,0.000000E+00,2.373208E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999206E+01,4.567207E+01,2.192253E+01,4.083782E+01
07:00:00,7.279288E+03,0.000000E+00,2.378897E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999206E+01,4.567855E+01,2.186888E+01,4.141723E+01
07:10:00,7.294129E+03,0.000000E+00,2.383746E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999205E+01,4.568489E+01,2.183981E+01,4.189210E+01
07:20:00,7.306065E+03,0.000000E+00,2.387647E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999206E+01,4.569158E+01,2.184606E+01,4.223823E+01
07:30:00,7.315212E+03,0.000000E+00,2.390636E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999207E+01,4.569841E+01,2.188427E+01,4.246690E+01
07:40:00,7.321558E+03,0.000000E+00,2.392710E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999208E+01,4.570523E+01,2.194213E+01,4.261268E+01
07:50:00,7.325095E+03,0.000000E+00,2.393866E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999209E+01,4.571199E+01,2.225352E+01,4.207193E+01
08:00:00,7.325813E+03,0.000000E+00,2.394101E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999210E+01,4.571866E+01,2.272320E+01,4.103161E+01
08:10:00,7.327919E+03,0.000000E+00,2.394790E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999211E+01,4.572522E+01,2.325622E+01,3.991117E+01
08:20:00,7.331922E+03,0.000000E+00,2.396099E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999211E+01,4.573095E+01,2.355370E+01,3.930872E+01
08:30:00,7.337682E+03,0.000000E+00,2.397982E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999211E+01,4.573598E+01,2.409789E+01,3.825290E+01
08:40:00,7.345225E+03,0.000000E+00,2.400448E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999211E+01,4.574060E+01,2.496179E+01,3.670604E+01
08:50:00,7.351267E+03,0.000000E+00,2.402422E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999211E+01,4.574505E+01,2.585522E+01,3.529176E+01
09:00:00,7.357008E+03,0.000000E+00,2.404299E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999212E+01,4.574552E+01,2.659066E+01,3.430158E+01
09:10:00,7.353722E+03,0.000000E+00,2.403225E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999212E+01,4.574305E+01,2.729523E+01,3.343976E+01
09:20:00,7.340539E+03,0.000000E+00,2.398917E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999216E+01,4.573963E+01,2.808163E+01,3.247070E+01
09:30:00,7.317630E+03,0.000000E+00,2.391432E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999220E+01,4.573570E+01,2.891894E+01,3.145676E+01
09:40:00,7.233973E+03,0.000000E+00,2.364094E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999224E+01,4.573145E+01,2.977501E+01,3.045705E+01
09:50:00,7.090901E+03,0.000000E+00,2.317343E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999256E+01,4.566571E+01,3.061650E+01,2.952464E+01
10:00:00,6.889304E+03,0.000000E+00,2.251468E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999282E+01,4.552619E+01,3.141178E+01,2.870236E+01
10:10:00,6.619317E+03,0.000000E+00,2.163244E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999299E+01,4.533463E+01,3.214328E+01,2.800215E+01
10:20:00,6.294675E+03,0.000000E+00,2.057160E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999322E+01,4.508943E+01,3.277067E+01,2.746634E+01
10:30:00,5.916716E+03,0.000000E+00,1.933651E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999332E+01,4.481171E+01,3.310633E+01,2.714319E+01
10:40:00,5.529484E+03,0.000000E+00,1.807112E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999343E+01,4.451295E+01,3.367593E+01,2.655594E+01
10:50:00,5.122269E+03,0.000000E+00,1.674038E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999360E+01,4.417976E+01,3.430046E+01,2.604588E+01
11:00:00,4.711675E+03,0.000000E+00,1.539858E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999389E+01,4.377668E+01,3.479591E+01,2.571615E+01
11:10:00,4.302568E+03,0.000000E+00,1.406162E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999400E+01,4.332264E+01,3.530192E+01,2.535378E+01
11:20:00,3.882559E+03,0.000000E+00,1.268902E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999426E+01,4.281120E+01,3.587001E+01,2.477588E+01
11:30:00,3.434808E+03,0.000000E+00,1.122575E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999463E+01,4.222658E+01,3.657853E+01,2.397070E+01
11:40:00,2.997550E+03,0.000000E+00,9.796774E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999530E+01,4.150722E+01,3.729118E+01,2.317549E+01
11:50:00,2.582332E+03,0.000000E+00,8.439817E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999565E+01,4.068911E+01,3.793455E+01,2.242025E+01
12:00:00,2.172375E+03,0.000000E+00,7.100031E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999608E+01,3.977894E+01,3.856233E+01,2.163642E+01
12:10:00,1.798924E+03,0.000000E+00,5.879550E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999659E+01,3.875906E+01,3.888899E+01,2.121614E+01
12:20:00,1.466871E+03,0.000000E+00,4.794347E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999687E+01,3.765967E+01,3.936199E+01,2.061153E+01
12:30:00,1.189781E+03,0.000000E+00,3.888757E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999711E+01,3.650658E+01,3.986436E+01,1.997227E+01
12:40:00,9.472590E+02,0.000000E+00,3.096122E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999765E+01,3.528302E+01,4.024469E+01,1.948973E+01
12:50:00,7.414641E+02,0.000000E+00,2.423512E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999804E+01,3.401154E+01,4.060834E+01,1.904287E+01
13:00:00,5.703950E+02,0.000000E+00,1.864386E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999847E+01,3.269798E+01,4.099043E+01,1.859388E+01
13:10:00,4.160350E+02,0.000000E+00,1.359859E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999900E+01,3.132635E+01,4.137954E+01,1.815175E+01
13:20:00,2.810937E+02,0.000000E+00,9.187962E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999960E+01,2.988385E+01,4.175976E+01,1.772258E+01
13:30:00,1.800889E+02,0.000000E+00,5.886534E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.004068E+01,2.833705E+01,4.212963E+01,1.730354E+01
13:40:00,1.021712E+02,0.000000E+00,3.339684E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.018072E+01,2.670881E+01,4.248344E+01,1.689980E+01
13:50:00,4.633104E+01,0.000000E+00,1.514445E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.036590E+01,2.516336E+01,4.280575E+01,1.652446E+01
14:00:00,1.268941E+01,0.000000E+00,4.147899E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.055194E+01,2.377966E+01,4.305829E+01,1.622253E+01
14:10:00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.074036E+01,2.253766E+01,4.327826E+01,1.595897E+01
14:20:00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.091186E+01,2.143807E+01,4.354522E+01,1.563400E+01
14:30:00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.106291E+01,2.046267E+01,4.379747E+01,1.532657E+01
14:40:00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.119553E+01,1.959225E+01,4.401210E+01,1.505442E+01
14:50:00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.128825E+01,1.883908E+01,4.420468E+01,1.480365E+01
15:00:00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.134472E+01,1.818599E+01,4.438271E+01,1.456732E+01
15:10:00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.137504E+01,1.761130E+01,4.454354E+01,1.434652E+01
15:20:00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.141682E+01,1.707937E+01,4.470894E+01,1.412107E+01
15:30:00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.146485E+01,1.659787E+01,4.487785E+01,1.388954E+01
15:40:00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.150554E+01,1.617673E+01,4.503753E+01,1.366009E+01
