Time,BATIMENT0000000240879618_PART0_F0_WHOLE:ANNUALSIZINGPERIOD:Des Heat Load [W],BATIMENT0000000240879618_PART0_F0_WHOLE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],BATIMENT0000000240879618_PART0_F0_WHOLE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],BATIMENT0000000240879618_PART0_F0_WHOLE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],BATIMENT0000000240879618_PART0_F0_WHOLE::Des Latent Heat Load [W],BATIMENT0000000240879618_PART0_F0_WHOLE::Des Latent Cool Load [W],BATIMENT0000000240879618_PART0_F0_WHOLE::Des Latent Heat Mass Flow [kg/s],BATIMENT0000000240879618_PART0_F0_WHOLE::Des Latent Cool Mass Flow [kg/s],BATIMENT0000000240879618_PART0_F0_WHOLE::Des Heat Load No DOAS [W],BATIMENT0000000240879618_PART0_F0_WHOLE::Des Sens Cool Load No DOAS [W],BATIMENT0000000240879618_PART0_F0_WHOLE::Des Latent Heat Load No DOAS [W],BATIMENT0000000240879618_PART0_F0_WHOLE::Des Latent Cool Load No DOAS [W],BATIMENT0000000240879618_PART0_F0_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],BATIMENT0000000240879618_PART0_F0_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],BATIMENT0000000240879618_PART0_F0_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],BATIMENT0000000240879618_PART0_F0_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],BATIMENT0000000240879618_PART0_F1_WHOLE:ANNUALSIZINGPERIOD:Des Heat Load [W],BATIMENT0000000240879618_PART0_F1_WHOLE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],BATIMENT0000000240879618_PART0_F1_WHOLE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],BATIMENT0000000240879618_PART0_F1_WHOLE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],BATIMENT0000000240879618_PART0_F1_WHOLE::Des Latent Heat Load [W],BATIMENT0000000240879618_PART0_F1_WHOLE::Des Latent Cool Load [W],BATIMENT0000000240879618_PART0_F1_WHOLE::Des Latent Heat Mass Flow [kg/s],BATIMENT0000000240879618_PART0_F1_WHOLE::Des Latent Cool Mass Flow [kg/s],BATIMENT0000000240879618_PART0_F1_WHOLE::Des Heat Load No DOAS [W],BATIMENT0000000240879618_PART0_F1_WHOLE::Des Sens Cool Load No DOAS [W],BATIMENT0000000240879618_PART0_F1_WHOLE::Des Latent Heat Load No DOAS [W],BATIMENT0000000240879618_PART0_F1_WHOLE::Des Latent Cool Load No DOAS [W],BATIMENT0000000240879618_PART0_F1_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],BATIMENT0000000240879618_PART0_F1_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],BATIMENT0000000240879618_PART0_F1_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],BATIMENT0000000240879618_PART0_F1_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%]
00:10:00,2.116942E+03,0.000000E+00,6.919801E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999882E+01,5.224726E+01,2.785123E+01,4.739378E+01,3.199533E+03,0.000000E+00,1.045858E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999892E+01,5.260029E+01,3.053839E+01,4.219065E+01
00:20:00,2.152144E+03,0.000000E+00,7.034867E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999882E+01,5.225023E+01,2.775814E+01,4.788891E+01,3.246494E+03,0.000000E+00,1.061208E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999892E+01,5.260251E+01,3.035744E+01,4.308259E+01
00:30:00,2.187842E+03,0.000000E+00,7.151553E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999881E+01,5.225365E+01,2.767285E+01,4.834220E+01,3.296349E+03,0.000000E+00,1.077505E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999892E+01,5.260536E+01,3.017608E+01,4.397023E+01
00:40:00,2.224065E+03,0.000000E+00,7.269957E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999881E+01,5.225699E+01,2.758688E+01,4.877502E+01,3.349144E+03,0.000000E+00,1.094762E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999891E+01,5.260810E+01,2.999334E+01,4.485026E+01
00:50:00,2.260810E+03,0.000000E+00,7.390067E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999881E+01,5.226017E+01,2.750132E+01,4.918605E+01,3.404868E+03,0.000000E+00,1.112977E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999891E+01,5.261068E+01,2.980914E+01,4.572202E+01
01:00:00,2.298080E+03,0.000000E+00,7.511891E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999881E+01,5.226325E+01,2.741615E+01,4.957777E+01,3.463523E+03,0.000000E+00,1.132149E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999891E+01,5.261321E+01,2.962348E+01,4.658584E+01
01:10:00,2.311440E+03,0.000000E+00,7.555564E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999881E+01,5.226627E+01,2.733118E+01,4.995278E+01,3.485367E+03,0.000000E+00,1.139290E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999891E+01,5.261569E+01,2.943635E+01,4.744198E+01
01:20:00,2.324146E+03,0.000000E+00,7.597096E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999881E+01,5.226888E+01,2.724185E+01,5.032908E+01,3.505629E+03,0.000000E+00,1.145913E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999891E+01,5.261743E+01,2.927420E+01,4.821745E+01
01:30:00,2.336146E+03,0.000000E+00,7.636319E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999880E+01,5.227129E+01,2.715126E+01,5.070055E+01,3.524285E+03,0.000000E+00,1.152011E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999891E+01,5.261880E+01,2.912029E+01,4.895691E+01
01:40:00,2.347456E+03,0.000000E+00,7.673288E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999880E+01,5.227357E+01,2.706081E+01,5.106433E+01,3.541346E+03,0.000000E+00,1.157588E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999891E+01,5.262010E+01,2.896700E+01,4.968207E+01
