Date/Time,Electricity:Facility [J](Annual),DistrictHeating:Facility [J](Annual),Heating:DistrictHeating [J](Annual),InteriorEquipment:Electricity [J](Annual),Electricity:Building [J](Annual) 
,148812389472.59903,501139455087.51733,501139455087.51733,148812389472.59903,148812389472.59903 
