cell,city,mode,osm_id,archetype_id,floor_area_m2,status,has_fatal,n_severe,n_warmup_convergence,zoning_strategy,num_zones,data_quality_flag,heating_eui,cooling_eui,lighting_eui,equipment_eui,fans_eui,pumps_eui,dhw_eui,cooking_eui,refrig_eui,total_eui,phaseE_total_eui
nyc_urban,NYC,layout_assign,way/241836835,SmallOffice,451.46349514426964,success,False,0,0,layout_assign,6,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",11.580882199451798,6.1891339682992355,10.417157520879458,26.255756276999335,9.73410445955387,1.279777533899674e-10,13.639712752008856,0.0,0.0,77.81674717732054,116.1129422514841
nyc_urban,NYC,layout_assign,way/241836836,SmallOffice,285.3223079860768,success,False,0,0,layout_assign,6,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",13.986615400397177,6.948269106587633,10.690363205894782,26.25483974540913,11.335288119421119,1.279732986207903e-10,13.638628979365073,0.0,0.0,82.85400455720288,148.912619754833
nyc_urban,NYC,layout_assign,way/241836837,SmallOffice,325.42152839249206,success,False,0,0,layout_assign,6,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",13.20393110038911,6.72003071769656,10.698223999432928,26.257940839562195,10.826262013195173,1.279884237139725e-10,13.640048639342147,0.0,0.0,81.3464373097461,133.7908501714231
nyc_urban,NYC,layout_assign,way/241836838,OpenUBEMUnknown,36.803286980182826,success,False,0,0,single_zone,1,"no_floors,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT|layout_assign_fallback_auto",126.28265924236496,37.31516086954905,35.204704284418156,29.432964049942818,22.57549370142356,0.0,89.48152327620254,0.0,0.0,340.29250542390105,332.54104439919524
nyc_urban,NYC,layout_assign,way/241836839,SmallOffice,505.76989494883827,success,False,0,0,layout_assign,6,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",11.06048119004426,6.030425215356655,10.362590422751811,26.244170331704783,9.412775844811893,1.2792129208895834e-10,13.633693364275027,0.0,0.0,76.74413636907234,127.5188838569627
nyc_urban,NYC,layout_assign,way/241836842,OpenUBEMUnknown,48.53848052849881,success,False,0,0,single_zone,1,"no_floors,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT|layout_assign_fallback_auto",116.48134269745387,33.63611651076077,32.61655026812252,34.7290694547842,16.15332353907899,0.0,68.69520860771479,0.0,0.0,302.3116110779152,301.1425893719767
nyc_urban,NYC,layout_assign,way/241836843,SmallOffice,200.99466649836657,success,False,0,0,layout_assign,6,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",16.469999856342817,7.6204744455253195,10.696969306534415,26.25569285150113,12.747803136600744,1.2797746015455295e-10,13.63882511348584,0.0,0.0,87.42976471011823,166.55904171744186
nyc_urban,NYC,layout_assign,way/241836844,SmallOffice,257.48718301152604,success,False,0,0,layout_assign,6,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",14.72194866014853,7.1767875055125705,10.771831660589024,26.457321159684177,11.79905701084268,1.289602203022063e-10,13.743797624358281,0.0,0.0,84.67074362126422,142.5465169833388
nyc_urban,NYC,layout_assign,way/241836845,SmallOffice,568.7769785883384,success,False,0,0,layout_assign,6,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",10.595723634315977,5.890674374008045,10.423939388055647,26.25677054404811,9.105580426278166,1.279826912864734e-10,13.640201524209784,0.0,0.0,75.91288989104372,130.35222553349243
nyc_urban,NYC,layout_assign,way/241836846,SmallOffice,162.22607717117734,success,False,0,0,layout_assign,6,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",18.400181244697713,8.109680256578166,10.789194613787442,26.261266599953128,13.770728999194008,1.2800462677540145e-10,13.64184592197507,0.0,0.0,90.97289763631352,165.60900485267797
nyc_urban,NYC,layout_assign,way/241836847,SmallOffice,415.8195905783542,success,False,0,0,layout_assign,6,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",11.947867136616932,6.328986254956771,10.679541919641848,26.2540113254485,9.978675222153448,1.2796926205387055e-10,13.638813164445756,0.0,0.0,78.82789502339124,134.08856560328206
nyc_urban,NYC,layout_assign,way/241836849,OpenUBEMUnknown,54.80092656453702,success,False,0,0,single_zone,1,"no_floors,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT|layout_assign_fallback_auto",140.88214514913884,37.4789568967429,33.47128221355744,36.84893597779588,19.88824156378914,0.0,61.341016396435634,0.0,0.0,329.91057819745987,330.1938061371358
nyc_urban,NYC,layout_assign,way/241836850,SmallOffice,143.52635290071316,success,False,0,0,layout_assign,6,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",19.60690305727467,8.40316474185033,10.778496715649592,26.2497437302515,14.388183989431557,1.279483979906092e-10,13.635922818386913,0.0,0.0,93.06241505297251,172.62844219414683
nyc_urban,NYC,layout_assign,way/241836853,SmallOffice,1071.1069959104454,success,False,0,0,layout_assign,6,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",8.628273176222645,5.285746384458712,10.777120686275348,26.25649042217948,7.774576325267439,1.279813319522752e-10,13.640513618070209,0.0,0.0,72.3627206126018,119.42555820592158
nyc_urban,NYC,layout_assign,way/241836854,SmallOffice,356.0046647679708,success,False,0,0,layout_assign,6,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",12.70680302859546,6.565677281129156,10.670610240835485,26.24027119060021,10.500678991861307,1.279022544843731e-10,13.630977988786173,0.0,0.0,80.3150187219357,132.48849966721485
nyc_urban,NYC,layout_assign,way/241836856,SmallOffice,288.290521160302,success,False,0,0,layout_assign,6,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",13.91804744901534,6.929885100614988,10.69044204410218,26.252690883438362,11.294261213379631,1.279628400465082e-10,13.637514778489873,0.0,0.0,82.72284146916833,134.95784275385083
nyc_urban,NYC,layout_assign,way/241836858,OpenUBEMUnknown,113.91004104331361,success,False,0,0,one_zone_per_floor,2,"no_floors,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT|layout_assign_fallback_auto",112.22683651006069,29.866421011294886,35.07335233519086,37.33405044717749,71.95126994504324,2.4295187389607773,31.64022514290409,0.0,0.0,320.521674130632,310.9060559178542
nyc_urban,NYC,layout_assign,way/241836861,SmallOffice,1046.303391447508,success,False,0,0,layout_assign,6,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",8.677823434087301,5.2947395835831115,10.748730296704842,26.196728659835923,7.7998748933549455,1.2769003523749402e-10,13.609442234135395,0.0,0.0,72.32733910182921,113.93389486596476
nyc_urban,NYC,layout_assign,way/241836862,SmallOffice,696.6883381066746,success,False,0,0,layout_assign,6,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",9.807908340149963,5.6795009782081145,10.652274591174711,26.253400837876335,8.610911446606803,1.2796627069119952e-10,13.638967248134085,0.0,0.0,74.64296344227799,122.40365683046072
nyc_urban,NYC,layout_assign,way/241836863,SmallOffice,278.96531923220783,success,False,0,0,layout_assign,6,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",14.094347760219769,6.977744237745095,10.666154791682839,26.196446528587565,11.403727158921177,1.276886347997212e-10,13.608336668927496,0.0,0.0,82.94675714621162,131.50041904886083
nyc_urban,NYC,layout_assign,way/241836866,SmallOffice,1931.9586630820268,success,False,0,0,layout_assign,6,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",7.842160742768603,4.948126596312082,10.993530261095753,25.950065925926022,7.137025572965466,1.2648773976644225e-10,13.483974763505907,0.0,0.0,70.35488386270032,138.81108611265967
nyc_urban,NYC,layout_assign,way/241836869,SmallOffice,566.7234494775485,success,False,0,0,layout_assign,6,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",10.60672339202156,5.8941375795359,10.418518171850154,26.25259477496629,9.113767791446078,1.2796235581772497e-10,13.637839569298023,0.0,0.0,75.92358127924597,123.30965342742354
nyc_urban,NYC,layout_assign,way/241836870,OpenUBEMUnknown,139.12866504228555,success,False,0,0,single_zone,1,"no_floors,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT|layout_assign_fallback_auto",87.70398639203162,28.636995990562614,28.250397980743887,49.68359606104111,11.78854853785165,0.0,26.156082960688916,0.0,0.0,232.21960792291978,231.49676783691433
nyc_urban,NYC,layout_assign,way/241836871,SmallOffice,286.38806045812214,success,False,0,0,layout_assign,6,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",13.923969597986728,6.916496597325342,10.638572968702256,26.127703021855588,11.284330087475267,1.2735356872113936e-10,13.572591019296448,0.0,0.0,82.46366329276897,129.8160027966972
nyc_urban,NYC,layout_assign,way/241836872,SmallOffice,253.11784781257035,success,False,0,0,layout_assign,6,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",14.819730653713876,7.202837178151769,10.760330353901884,26.4295084599305,11.863092822912227,1.288246998425016e-10,13.729397310086734,0.0,0.0,84.8048967788258,140.37121572660988
nyc_urban,NYC,layout_assign,way/241836873,SmallOffice,339.28595595072284,success,False,0,0,layout_assign,6,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",12.937233680173343,6.6475336266855685,10.697353849440146,26.24632725835806,10.66870022419093,1.2793180685300146e-10,13.634356532322414,0.0,0.0,80.83150517129839,140.543127623625
nyc_urban,NYC,layout_assign,way/241836874,SmallOffice,232.18067054844784,success,False,0,0,layout_assign,6,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",15.387804332956646,7.325706357948019,10.686907458859578,26.25340335437741,12.138902280027061,1.2796629753481908e-10,13.6379311852454,0.0,0.0,85.43065496954208,143.32888742887144
nyc_urban,NYC,layout_assign,way/241836875,SmallOffice,3073.1206856674976,success,False,0,0,layout_assign,6,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",6.866663205420001,4.461665731335024,10.260848319107692,24.26898862035114,6.303421122545645,1.1829370716125626e-10,12.61080807903125,0.0,0.0,64.77239507790905,126.85084152257802
nyc_urban,NYC,layout_assign,way/241836876,SmallOffice,380.94305630780815,success,False,0,0,layout_assign,6,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",12.360333463731454,6.4630155908071565,10.676023024468506,26.261734899963294,10.271520641423635,1.2800690276881437e-10,13.642126776896092,0.0,0.0,79.67475439741814,109.42265256987646
nyc_urban,NYC,layout_assign,way/241836877,SmallOffice,584.3916412101769,success,False,0,0,layout_assign,6,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",10.474559022690043,5.860634331784617,10.44758271865859,26.25208597815642,9.0374932799377,1.2795986214193641e-10,13.6377290991388,0.0,0.0,75.71008443049412,125.48651893397151
nyc_urban,NYC,layout_assign,way/241836878,SmallOffice,476.42037939417116,success,False,0,0,layout_assign,6,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",11.324634874429766,6.114751779970524,10.42264122565743,26.253402388730283,9.58072205871734,1.2796628521933701e-10,13.63843401482936,0.0,0.0,77.33458634246266,130.5647354025352
nyc_urban,NYC,layout_assign,way/241836880,SmallOffice,305.19102550826705,success,False,0,0,layout_assign,6,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",13.704650900914547,6.914466854471651,10.878240730130297,26.707119368590043,11.190951666518606,1.3017783991312024e-10,13.873450649304736,0.0,0.0,83.26888017006007,141.71201014364414
nyc_urban,NYC,layout_assign,way/241836881,SmallOffice,323.8204535874644,success,False,0,0,layout_assign,6,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",13.219423722611687,6.727366645304842,10.696090546282303,26.253402393955493,10.843175499892379,1.279662978552084e-10,13.638028904471703,0.0,0.0,81.37748771264637,139.32621038398253
nyc_urban,NYC,layout_assign,way/241836882,SmallOffice,2161.7659581308544,success,False,0,0,layout_assign,6,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",7.7667809827411265,4.949000011919839,11.152160483803964,26.256381838692043,7.088556037511464,1.2798078300726117e-10,13.643324713187898,0.0,0.0,70.85620406798431,97.13580780007844
nyc_urban,NYC,layout_assign,way/241836884,SmallOffice,297.68265350917073,success,False,0,0,layout_assign,6,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",13.719943798966517,6.872742788703473,10.691566771834035,26.253402523755913,11.171866313437336,1.2796626623438974e-10,13.63781310825459,0.0,0.0,82.34733530507982,138.99973188380415
nyc_urban,NYC,layout_assign,way/241836885,SmallOffice,470.8082062475638,success,False,0,0,layout_assign,6,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",11.3739802664886,6.132997025325127,10.43359930379549,26.26012350291321,9.615369427178676,1.2799905478481967e-10,13.641913154034187,0.0,0.0,77.45798267986329,121.1756615262273
nyc_urban,NYC,layout_assign,way/241836886,OpenUBEMUnknown,64.38422947043996,success,False,0,0,single_zone,1,"no_floors,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT|layout_assign_fallback_auto",121.51692478779194,32.7650519951167,30.578871779809415,43.737219508867234,18.52515520663726,0.0,52.72013112192396,0.0,0.0,299.8433544001465,295.58544412979955
nyc_urban,NYC,layout_assign,way/241836887,SmallOffice,273.1514334855574,success,False,0,0,layout_assign,6,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",14.261817490148115,7.039141916291126,10.716787085612717,26.321811736186802,11.521068381283841,1.2829971953832926e-10,13.673456396806566,0.0,0.0,83.53408300645746,145.585859938233
nyc_urban,NYC,layout_assign,way/241836888,SmallOffice,376.4483317909502,success,False,0,0,layout_assign,6,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",12.421928643589032,6.47956997381716,10.670490207124576,26.253403448888694,10.309576625573552,1.279662770964985e-10,13.637805344750257,0.0,0.0,79.77277424387124,139.5966056295968
nyc_urban,NYC,layout_assign,way/241836889,OpenUBEMUnknown,33.67463340510113,success,False,0,0,single_zone,1,"no_floors,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT|layout_assign_fallback_auto",165.41271935079686,43.45083817946856,21.484570258597,29.65471163444242,27.386011325034765,0.0,97.65237439761759,0.0,0.0,385.0412251459571,382.2117158126142
nyc_urban,NYC,layout_assign,way/241836890,SmallOffice,564.7923708134906,success,False,0,0,layout_assign,6,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",10.465077095163556,5.801949724083005,10.186948594793666,25.716312202737935,8.986888995848142,1.2534836047865442e-10,13.35978031711404,0.0,0.0,74.51695692986569,121.87097452146126
nyc_urban,NYC,layout_assign,way/241836892,SmallOffice,3355.98507862974,success,False,0,0,layout_assign,6,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",7.325412210851469,4.780314872501929,11.074800592341576,26.403485795611434,6.715546191578191,1.2869782168614007e-10,13.720567081525985,0.0,0.0,70.02012674453928,125.73559806761283
nyc_urban,NYC,layout_assign,way/241836893,SmallOffice,371.1299782843279,success,False,0,0,layout_assign,6,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",12.555050618427273,6.543390292978173,10.75918635417324,26.47412688687865,10.416504731833594,1.2904213460948209e-10,13.752466690360034,0.0,0.0,80.50072557478,124.54362040350568
nyc_urban,NYC,layout_assign,way/241836895,SmallOffice,331.4504730891322,success,False,0,0,layout_assign,6,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",13.080549035382537,6.68749018995021,10.69638664170183,26.249427876005264,10.756057155061978,1.2794690534741567e-10,13.635767543471411,0.0,0.0,81.10567844170116,114.36469185389556
nyc_urban,NYC,layout_assign,way/241836897,SmallOffice,1196.3883485837355,success,False,0,0,layout_assign,6,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",8.400202181626923,5.201202868700759,10.822836764423974,26.253402349471152,7.595954144248609,1.2796627979121827e-10,13.638903926691968,0.0,0.0,71.91250223529136,115.41875107325389
nyc_urban,NYC,layout_assign,way/241836899,SmallOffice,426.0670526228985,success,False,0,0,layout_assign,6,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",11.822821689384195,6.293828657367302,10.685192466588246,26.251524854751914,9.902488935299273,1.2795711300463435e-10,13.637530854465352,0.0,0.0,78.59338745798425,122.5360377692084
nyc_urban,NYC,layout_assign,way/241836901,SmallOffice,171.08246684336032,success,False,0,0,layout_assign,6,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",18.049750726233533,8.080321307056684,10.973408330029182,26.698633756315115,13.654627784462216,1.301364843518125e-10,13.86887727334334,0.0,0.0,91.32561917757022,161.6229480933561
nyc_urban,NYC,layout_assign,way/241836902,SmallOffice,266.7373464904657,success,False,0,0,layout_assign,6,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",14.375613711662005,7.05994463052396,10.668932142264282,26.204542291773745,11.578763289144005,1.2772814670062943e-10,13.612511505673636,0.0,0.0,83.50030757116936,149.43671187986504
nyc_urban,NYC,layout_assign,way/241836903,SmallOffice,417.58266545306526,success,False,0,0,layout_assign,6,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",11.864685549422585,6.282047558088482,10.589351463215376,26.03393096972497,9.908765393670741,1.2689651414984528e-10,13.524481126168592,0.0,0.0,78.20326206041766,134.87677597026757
nyc_urban,NYC,layout_assign,way/241836905,SmallOffice,270.69230875915144,success,False,0,0,layout_assign,6,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",14.370132749420476,7.090097923469731,10.786507632134956,26.493195889760642,11.606088790045888,1.2913508047997283e-10,13.762481616753265,0.0,0.0,84.10850460171409,130.33064350377168
nyc_urban,NYC,layout_assign,way/241836907,SmallOffice,313.2419699685884,success,False,0,0,layout_assign,6,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",13.415790706186796,6.781233139040083,10.688664781410322,26.240701794068443,10.962647866343477,1.2790435311867376e-10,13.631170483868642,0.0,0.0,81.72020877104568,136.41937307410032
nyc_urban,NYC,layout_assign,way/241836908,SmallOffice,473.8810550223266,success,False,0,0,layout_assign,6,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",11.341147129304348,6.121539020232451,10.425149345630157,26.246320097717096,9.593497945685337,1.2793174763152251e-10,13.634746068059902,0.0,0.0,77.36239960675721,135.9074262397054
nyc_urban,NYC,layout_assign,way/241836910,SmallOffice,284.55206123890423,success,False,0,0,layout_assign,6,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",14.00289551336974,6.954015320660426,10.69253171258045,26.2602237959952,11.34690623262562,1.279995269484227e-10,13.641439561071515,0.0,0.0,82.89801213643096,129.8625337781323
nyc_urban,NYC,layout_assign,way/241836911,SmallOffice,251.40809584319163,success,False,0,0,layout_assign,6,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",14.815842962560833,7.179564850670885,10.686955850926815,26.24959972794556,11.83702952805965,1.279477706425088e-10,13.635935919572082,0.0,0.0,84.40492883986379,158.69304443913097
nyc_urban,NYC,layout_assign,way/241836912,SmallOffice,215.50726441834058,success,False,0,0,layout_assign,6,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",15.933351754395137,7.475803951843624,10.700456995844682,26.249123480582853,12.457781817006575,1.2794539252718853e-10,13.635852514101998,0.0,0.0,86.45237051390284,155.2009887596562
nyc_urban,NYC,layout_assign,way/241836913,SmallOffice,287.1055951790985,success,False,0,0,layout_assign,6,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",13.933074603532114,6.926021138723868,10.667449067840856,26.19658487826361,11.294306141945196,1.2768936104198023e-10,13.60837320541295,0.0,0.0,82.62580903584627,129.50774127106257
nyc_urban,NYC,layout_assign,way/241836914,SmallOffice,288.2729695864159,success,False,0,0,layout_assign,6,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",13.90529807905454,6.919945936101672,10.66960784368853,26.201639751743436,11.280512052176466,1.2771398332482904e-10,13.610997238356987,0.0,0.0,82.58800090124933,131.26121077265194
nyc_urban,NYC,layout_assign,way/241836915,SmallOffice,358.2138029463851,success,False,0,0,layout_assign,6,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",12.768356138045881,6.613026226474656,10.784489217036793,26.544641554592975,10.55938670485766,1.2938587879942107e-10,13.789093603929341,0.0,0.0,81.05899344506669,137.92708483892946
nyc_urban,NYC,layout_assign,way/241836917,SmallOffice,634.397838410373,success,False,0,0,layout_assign,6,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",10.154439736875016,5.770698736518795,10.534143902783786,26.24878052623734,8.830386538420715,1.27943760949756e-10,13.636144080747142,0.0,0.0,75.17459352171075,121.94944602632694
nyc_urban,NYC,layout_assign,way/241854605,Courthouse,1315.6883626403865,success,False,0,0,one_zone_per_floor,3,"generic_tag,no_floors,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT|layout_assign_fallback_auto",66.58846623747233,27.78075124354975,19.67665472179742,28.25619006195733,50.764412468587075,1.7332911711625993,4.967606421361573,0.0,0.0,199.7673723258881,189.94305669054182
nyc_urban,NYC,layout_assign,way/241854606,SmallOffice,790.1882323358141,success,False,0,0,layout_assign,6,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",9.506298582991247,5.583799450883109,10.76004151642655,26.434856197553227,8.377787371937263,1.2885073608808498e-10,13.733163784140592,0.0,0.0,74.39594690406084,123.39121329121384
nyc_urban,NYC,layout_assign,way/241854614,SmallOffice,2156.5115024314628,success,False,0,0,layout_assign,6,"generic_tag,no_floors,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",7.767781738907398,4.9496571673658645,11.150804070052548,26.253402301498312,7.0908502434181,1.279662439137893e-10,13.641783614702721,0.0,0.0,70.85427913607292,100.79476787917575
nyc_urban,NYC,layout_assign,way/241854616,SmallOffice,451.2603104932379,success,False,0,0,layout_assign,6,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",11.595126186853582,6.197356321965697,10.43576074465302,26.29652862972247,9.746611959930377,1.2817648918533302e-10,13.660896102733364,0.0,0.0,77.93227994598669,121.01895618058798
nyc_urban,NYC,layout_assign,way/241854619,SmallOffice,362.6556215017221,success,False,0,0,layout_assign,6,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",12.809581213322176,6.6724792488140325,10.958898569916412,26.967336823575938,10.626018404199593,1.3144617165875644e-10,14.008674895177965,0.0,0.0,82.04298915513756,130.7552861610058
nyc_urban,NYC,layout_assign,way/241854621,SmallOffice,254.91125170051177,success,False,0,0,layout_assign,6,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",14.863541198442267,7.2422858385390665,10.866621712694851,26.690055379735913,11.908047508460408,1.3009463463311452e-10,13.864698009422908,0.0,0.0,85.43524964742552,143.8071301893308
nyc_urban,NYC,layout_assign,way/241854627,SmallOffice,1208.0549635561338,success,False,0,0,layout_assign,6,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",8.38215547606484,5.193983957056758,10.825333432866996,26.2506774036395,7.581139384049193,1.2795299250072148e-10,13.637518730069061,0.0,0.0,71.8708083838743,109.97535610776379
nyc_urban,NYC,layout_assign,way/241854635,OpenUBEMUnknown,552.7072882931486,success,False,0,0,single_zone,1,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT|layout_assign_fallback_auto",48.00341149888455,19.501633597337406,20.948868724531852,42.100753036698336,6.938018672070808,0.0,9.158760602071307,0.0,0.0,146.65144613159427,147.07804052333995
nyc_urban,NYC,layout_assign,way/241854645,MediumOffice,4143.041450993006,success,False,0,0,layout_assign,18,"generic_tag,no_floors,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",22.45185827179524,10.762422295898197,9.587107342351242,36.11524157564944,5.382040638358572,0.008171405620879566,7.533873743190082,0.0,0.0,91.84071527286363,142.76127098694445
nyc_urban,NYC,layout_assign,way/241854650,SmallOffice,115.50166130642309,success,False,0,0,layout_assign,6,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",22.04706898234791,8.981174658330861,10.767604460234438,26.253402214011796,15.572429020154214,1.2796628525761405e-10,13.638010989719106,0.0,0.0,97.2596903249263,135.76771896262565
nyc_urban,NYC,layout_assign,way/241854652,SmallOffice,403.67934355504747,success,False,0,0,layout_assign,6,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",12.063381453679808,6.374925461111628,10.682308495166614,26.256592405805208,10.074680095824904,1.2798182341104084e-10,13.640142261652239,0.0,0.0,79.09203017336837,131.02379893508123
nyc_urban,NYC,layout_assign,way/241854654,SmallOffice,632.7284468589687,success,False,0,0,layout_assign,6,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",10.25421711489802,5.831568573663436,10.67209427769584,26.569857801793702,8.916662889000706,1.2950878122644032e-10,13.80291534603164,0.0,0.0,76.04731600321284,121.67376372004978
nyc_urban,NYC,layout_assign,way/241854656,MediumOffice,4092.595583142197,success,False,0,0,layout_assign,18,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",22.526684972053385,10.801093796374747,9.631695929201497,36.113225224570925,5.391858785569435,0.008170947499546987,7.533630310983832,0.0,0.0,92.00635996625337,161.83128842425916
nyc_urban,NYC,layout_assign,way/241854658,MediumOffice,3791.2766418262163,success,False,0,0,layout_assign,18,"generic_tag,no_floors,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",23.137489600314243,10.950089276400803,9.623718930332466,36.123317382949,5.437333419091347,0.008173232446511736,7.5363313714736915,0.0,0.0,92.81645321300805,164.58470296021684
nyc_urban,NYC,layout_assign,way/241854660,MediumOffice,5443.026288998493,success,False,0,0,layout_assign,18,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",19.658367698497777,10.701013424564154,9.442929401664875,36.33054873242633,5.249017737236837,0.00822012091603875,7.576501987362325,0.0,0.0,88.96659910266835,140.14109772923695
