unit_id,unit_name,area_km2,total,res,unknown,nonres,annexe,res_share,unknown_share,res_per_km2,logements,logements_per_km2,etages_cov,mean_etages,date_cov,res_footprint_m2,res_gfa_proxy_m2,res_gfa_proxy_per_km2
693840204,Cuire Canuts,0.1451121087887536,365,190,150,25,23,0.5205479452054794,0.410958904109589,1309.3324987550955,1714,11811.557383506492,1.0,4.3052631578947365,0.9736842105263158,35219.29999999999,190101.9,1310034.7144478487
693820302,Ampère-Ainay,0.09097409971221723,191,119,49,23,2,0.6230366492146597,0.25654450261780104,1308.064607140257,1456,16004.555193245496,1.0,6.361344537815126,0.957983193277311,39673.6,230041.59999999995,2528649.3708396307
693870202,Le Prado,0.10646670250817204,202,138,47,17,6,0.6831683168316832,0.23267326732673269,1296.1799017810997,1917,18005.62950517658,1.0,4.898550724637682,0.9782608695652174,29366.100000000002,164912.50000000003,1548958.4641483743
693860302,Kléber,0.08751839808604552,175,111,52,12,2,0.6342857142857142,0.29714285714285715,1268.3047499437555,1556,17779.118837049402,1.0,6.099099099099099,0.9819819819819819,34541.7,218918.20000000004,2501396.3325147484
693870203,Mairie,0.08602565060352826,157,108,28,21,5,0.6878980891719745,0.17834394904458598,1255.439502547284,1574,18296.868305642827,0.9722222222222222,5.723809523809524,0.9629629629629629,30164.4,161646.90000000005,1879054.6641139875
693860402,Saxe-Bossuet,0.06818313257862295,115,85,27,3,0,0.7391304347826086,0.23478260869565218,1246.642634114607,1156,16954.339823958657,1.0,6.435294117647059,0.9882352941176471,27765.00000000001,173563.8,2545553.327281657
693840302,Canuts-Denfert-Rochereau,0.09518438500459724,195,115,72,8,22,0.5897435897435898,0.36923076923076925,1208.1813628826378,1100,11556.517384094795,1.0,4.504347826086956,0.991304347826087,24471.600000000002,125426.70000000004,1317723.489981494
693860304,Les Brotteaux,0.11974807763380547,227,144,71,12,11,0.6343612334801763,0.31277533039647576,1202.524523528118,1833,15307.135080743334,1.0,6.131944444444445,0.9930555555555556,31391.20000000002,212936.80000000005,1778206.4164000151
693840403,Bony Bonnet,0.11715872974626823,239,138,87,14,29,0.5774058577405857,0.36401673640167365,1177.8891790553544,1131,9653.570010953665,1.0,4.507246376811594,0.9637681159420289,23767.499999999993,130180.3,1111144.686204201
693860301,Maréchal Lyautey,0.13226234864375996,188,154,21,13,2,0.8191489361702128,0.11170212765957446,1164.3525279804987,1693,12800.317077084313,1.0,6.662337662337662,0.9545454545454546,45220.7,309400.10000000015,2339290.8350157095
693890303,Mairie,0.1832249781790078,408,209,158,41,6,0.5122549019607843,0.3872549019607843,1140.6741705042552,1872,10216.947594181656,1.0,4.827751196172249,0.9952153110047847,40787.5,222995.59999999992,1217058.9524215246
693850102,Saint-Jean,0.1659123007894459,264,184,61,19,3,0.696969696969697,0.23106060606060605,1109.0196394389625,1549,9336.25772549431,1.0,5.483695652173913,0.9945652173913043,34522.199999999975,193480.2000000001,1166159.465448796
693880503,Général André,0.21950633311139647,452,231,172,49,45,0.5110619469026548,0.3805309734513274,1052.3614363453041,1186,5403.033175348618,1.0,2.6926406926406927,0.9653679653679653,37495.80000000002,131177.0,597600.0698505107
693830601,Rouget de Lisle-Félix Faure,0.1315093207295724,244,138,96,10,20,0.5655737704918032,0.39344262295081966,1049.3552794160853,1937,14728.994030644617,1.0,4.688405797101449,0.9710144927536232,39508.70000000001,237624.29999999996,1806900.824076461
693830502,Paul Bert-Maisons Neuves,0.18233658338353465,381,190,144,47,16,0.49868766404199477,0.3779527559055118,1042.028958063483,2374,13019.877612856362,0.9947368421052631,4.232804232804233,0.968421052631579,48428.2,248548.7,1363131.2783633329
693880701,Le Bocage,0.2980453635577812,466,307,127,32,105,0.6587982832618026,0.27253218884120173,1030.0445419963153,1671,5606.529086891996,0.993485342019544,2.7540983606557377,0.9674267100977199,48228.60000000003,189509.2999999999,635840.4564252188
693850101,Saint-Paul,0.15729249780672389,257,161,73,23,3,0.6264591439688716,0.2840466926070039,1023.5707503216827,1412,8976.906207790162,1.0,5.559006211180124,0.9875776397515528,28317.400000000005,158222.69999999998,1005913.8369995186
693820101,La Bourse-Grenette,0.2199174411846769,310,225,47,38,0,0.7258064516129032,0.15161290322580645,1023.1112129531144,1858,8448.625038519496,1.0,6.6,0.9688888888888889,56826.69999999996,372474.5000000003,1693701.4999515784
693830203,Saxe-Villeroy,0.10221684150664,147,104,31,12,9,0.7074829931972789,0.2108843537414966,1017.4448600355565,1653,16171.503400372836,1.0,6.365384615384615,0.9326923076923077,32150.10000000001,215839.50000000012,2111584.5179581214
693830902,Chambovet-Pinel,0.4564471237052529,738,464,253,21,143,0.6287262872628726,0.3428184281842818,1016.5471002061222,1066,2335.4293293528585,0.9806034482758621,2.21978021978022,0.9633620689655172,61578.29999999997,157930.0,345998.4558955881
693860501,Mairie,0.0712221501972093,121,72,44,5,5,0.5950413223140496,0.36363636363636365,1010.9214591336668,1403,19698.9278772852,1.0,6.069444444444445,0.9444444444444444,21734.8,142218.19999999992,1996825.4202689384
693860702,Les Charmettes-Lafayette,0.19870577792971708,385,200,132,53,5,0.5194805194805194,0.34285714285714286,1006.513258365042,2304,11595.032736365285,0.965,4.678756476683938,0.955,51154.19999999999,232568.8999999999,1170418.4066668677
693860401,Molière,0.14343800989691355,157,142,12,3,0,0.9044585987261147,0.07643312101910828,989.9746943090815,1581,11022.183040159563,1.0,6.183098591549296,0.9577464788732394,39725.5,257030.50000000003,1791927.3990535943
693880501,Pinel Santy,0.23285119597907547,337,220,96,21,73,0.6528189910979229,0.28486646884273,944.809405315529,823,3534.4460935212746,1.0,2.1954545454545453,0.9818181818181818,29125.20000000003,89193.29999999996,383048.494232407
693890301,Salengro,0.22448372168382116,373,210,127,36,20,0.5630026809651475,0.34048257372654156,935.4798576253958,2589,11533.130244724523,0.9857142857142858,5.111111111111111,0.9619047619047619,55214.100000000035,286428.7999999998,1275944.6335419656
693850504,La Plaine Charcot,0.5539045007863832,840,513,321,6,119,0.6107142857142858,0.3821428571428571,926.1524310990239,1175,2121.3043012502008,1.0,2.0526315789473686,0.9961013645224172,67634.3000000001,172291.19999999998,311048.56478941155
693820102,Mercière-Grolée,0.2079027122126589,263,191,59,13,2,0.7262357414448669,0.22433460076045628,918.6989335888533,1824,8773.334318670515,0.9947643979057592,6.605263157894737,0.9738219895287958,49219.20000000001,330628.3000000001,1590302.9666193484
693840102,Boucle Louis Thevenet,0.1749678666348135,265,157,103,5,30,0.5924528301886792,0.3886792452830189,897.3076200768031,1451,8292.951316760773,0.9681528662420382,3.8026315789473686,0.9299363057324841,34349.99999999999,168528.30000000002,963195.7183986594
693820301,Vaubecour-Mairie,0.15373910364165222,173,136,28,9,3,0.7861271676300579,0.16184971098265896,884.6155387831584,1612,10485.295944988613,1.0,6.117647058823529,0.9705882352941176,45854.500000000015,277589.99999999994,1805591.3780207124
693820204,Bellecour-Sala,0.16392574063671914,265,143,93,29,5,0.539622641509434,0.35094339622641507,872.3462187485654,1466,8943.073822974804,1.0,6.20979020979021,0.986013986013986,48304.20000000002,293909.7,1792944.1639757012
693860403,Edgard Quinet,0.10235597542202318,125,89,26,10,4,0.712,0.208,869.5144531918605,1234,12055.964440884898,1.0,6.842696629213483,0.9550561797752809,31579.3,211135.6,2062757.9301498358
693830205,Mairie-Saint-Sacrement,0.10300927131643779,135,89,29,17,3,0.6592592592592592,0.21481481481481482,863.9998988692754,1456,14134.650030940056,1.0,5.651685393258427,0.9550561797752809,26008.10000000001,171811.59999999992,1667923.6519614419
693870502,Stalingrad,0.18948399763229568,273,159,86,28,7,0.5824175824175825,0.315018315018315,839.1209916762914,2600,13721.475335587154,0.9937106918238994,5.170886075949367,0.9559748427672956,52880.399999999965,316252.69999999995,1669020.6241780166
693880902,Grand Trou,0.17766158357005116,222,149,68,5,17,0.6711711711711712,0.3063063063063063,838.6731504126776,1384,7790.09154477279,0.9328859060402684,3.4892086330935252,0.9060402684563759,35230.8,137443.29999999993,773624.1974101658
693830702,Jules Verne-Acacias,0.32860464779828724,541,275,231,35,76,0.5083179297597042,0.4269870609981516,836.8719123194135,1836,5587.26120370343,1.0,3.050909090909091,0.9672727272727273,52448.899999999994,212208.8000000002,645787.5791527568
693850203,Loyasse-Saint-Just,0.36634144621509057,543,305,206,32,40,0.5616942909760589,0.37937384898710863,832.556630299824,1411,3851.598050337874,1.0,3.180327868852459,0.9868852459016394,44200.1,177596.09999999995,484782.9854766902
693870403,Route de Vienne,0.1917510124968693,233,159,46,28,12,0.6824034334763949,0.19742489270386265,829.2003151878845,1817,9475.830016958404,0.9559748427672956,4.434210526315789,0.9433962264150944,42623.20000000002,180309.59999999992,940331.9317698196
693830105,Mutualité-Liberté,0.1818430227696625,202,149,44,9,3,0.7376237623762376,0.21782178217821782,819.3880509165084,2060,11328.452247570518,1.0,6.389261744966443,0.9664429530201343,41131.00000000001,268898.6999999999,1478740.81669116
693820402,Carnot-Charité,0.21246247244610475,258,174,68,16,10,0.6744186046511628,0.26356589147286824,818.9681593964247,2158,10157.087861939566,1.0,6.028735632183908,0.9827586206896551,45759.00000000001,281596.5000000002,1325394.06492802
693880204,Montplaisir Sud,0.14661034128687048,180,119,52,9,32,0.6611111111111111,0.28888888888888886,811.6753494704327,1343,9160.336086880598,1.0,3.7899159663865545,0.9747899159663865,30693.200000000015,177140.2,1208238.0986576667
693880502,La Plaine,0.21283432703520758,239,167,63,9,41,0.698744769874477,0.26359832635983266,784.6478635580926,837,3932.636298192356,0.9760479041916168,2.5644171779141103,0.9161676646706587,28562.1,102936.1,483644.2571736657
693870704,Jean-Jaurès Sud,0.1457912662916264,191,114,60,17,26,0.5968586387434555,0.31413612565445026,781.9398438584496,1389,9527.319676485848,1.0,4.105263157894737,0.9824561403508771,31469.200000000004,168994.90000000002,1159156.5413936346
693880104,Marius Berliet Nord,0.13222730408793898,177,103,65,9,18,0.5819209039548022,0.3672316384180791,778.961657809335,1305,9869.368577098856,1.0,4.184466019417476,0.9805825242718447,28206.000000000007,157111.39999999997,1188191.8116965585
693830204,Saint-Amour,0.10271751094576198,122,80,35,7,7,0.6557377049180327,0.28688524590163933,778.8350716777246,1730,16842.308425030795,1.0,6.5,0.95,30619.500000000007,210423.8,2048567.94194624
693820504,Sainte-Blandine-Casimir Perier,0.15445778588420328,227,119,80,28,3,0.5242290748898678,0.3524229074889868,770.4370441333018,1927,12475.900706259434,0.9831932773109243,5.717948717948718,0.957983193277311,35834.39999999999,199002.30000000002,1288392.8049388956
693880101,Jean Moulin,0.19613923825360363,223,144,47,32,20,0.6457399103139013,0.21076233183856502,734.1723220817817,2099,10701.581278122638,1.0,4.819444444444445,0.9791666666666666,37317.799999999996,204659.3,1043438.8438654998
693830804,Chaussagne Desgenettes,0.3503904571610501,401,255,104,42,87,0.6359102244389028,0.2593516209476309,727.7595459250599,961,2742.6546024862064,1.0,2.83921568627451,1.0,33902.70000000001,118459.1,338077.41500663245
693880301,Laennec,0.20161700746215735,260,144,79,37,48,0.5538461538461539,0.3038461538461538,714.2254605035153,1403,6958.738340877999,0.9930555555555556,3.4825174825174825,0.9791666666666666,25970.10000000001,142039.10000000006,704499.5944930896
693870401,Domer,0.11830653203151344,117,83,21,13,4,0.7094017094017094,0.1794871794871795,701.5673486049883,2097,17725.141325598317,1.0,6.542168674698795,0.927710843373494,29040.600000000002,205805.29999999996,1739593.7186729417
693810401,Normale-Chartreux,0.2538887979397278,353,177,105,71,29,0.5014164305949008,0.29745042492917845,697.1556107883858,1677,6605.25400730013,1.0,4.728813559322034,0.9830508474576272,37973.000000000015,201363.40000000005,793116.5204374355
693860103,Les Belges,0.1417170089943669,128,98,25,5,12,0.765625,0.1953125,691.5189693560029,1102,7776.060247248115,0.9897959183673469,5.463917525773196,0.9387755102040817,36271.4,200585.0,1415391.1476354476
693840101,Herbouville-Gros Caillou,0.18314296470678124,200,126,72,2,9,0.63,0.36,687.9871154304548,1233,6732.4453438551645,1.0,5.150793650793651,0.9603174603174603,24753.000000000015,145405.9,793947.5056156282
693830104,Bonnel-Servient,0.15913535856128977,228,107,79,42,5,0.4692982456140351,0.34649122807017546,672.3835668412421,1419,8916.93720885722,0.9906542056074766,6.490566037735849,0.9532710280373832,37186.90000000001,247670.0000000001,1556348.0186875747
693830102,Jussieu,0.1278190834726911,115,85,17,13,3,0.7391304347826086,0.14782608695652175,665.0024213181006,1131,8848.443982479668,1.0,6.741176470588235,0.9647058823529412,29280.600000000013,200150.69999999998,1565890.5897472086
693880901,Petite Guille,0.4620620438810899,479,307,148,24,68,0.6409185803757829,0.3089770354906054,664.4129377547519,1859,4023.26922243024,0.9348534201954397,2.8257839721254356,0.9055374592833876,61960.19999999999,191727.80000000002,414939.51416044147
693830404,Baraban-Ferrandière,0.1181647334899314,125,78,41,6,6,0.624,0.328,660.0954252280884,1287,10891.574516263458,0.9871794871794872,5.6103896103896105,0.9358974358974359,28623.59999999999,182929.00000000003,1548084.5646352435
693880303,Bataille,0.39240044250197276,442,258,134,50,67,0.583710407239819,0.3031674208144796,657.4916132993477,2095,5338.933836674936,0.9961240310077519,2.7704280155642023,0.9496124031007752,47974.30000000001,222552.50000000017,567156.5979410977
693880404,Mairie,0.26124282071525873,296,171,102,23,38,0.5777027027027027,0.34459459459459457,654.5634422864437,1712,6553.290135639716,1.0,3.625730994152047,0.9824561403508771,34370.80000000003,181157.30000000002,693444.1279726197
693890501,La Grivière,0.25593487101639295,257,166,83,8,33,0.6459143968871596,0.3229571984435798,648.6025110246406,911,3559.4993225508897,1.0,3.8493975903614457,0.9939759036144579,22522.7,101754.19999999995,397578.4917307437
693860503,Vauban,0.12708384686791624,158,82,54,22,8,0.5189873417721519,0.34177215189873417,645.2432942577365,1791,14093.057805068367,1.0,7.024390243902439,0.9878048780487805,26841.300000000003,218326.40000000005,1717971.2873101502
693860201,Puvis de Chavannes,0.14197262779201766,125,89,31,5,5,0.712,0.248,626.8814023107345,1351,9515.918814851711,1.0,6.955056179775281,0.9775280898876404,31236.80000000001,217367.29999999993,1531050.7622527876
693840301,Deleuvre-Henon,0.21856867131792504,267,136,112,19,21,0.5093632958801498,0.41947565543071164,622.2300715832118,1434,6560.867078311219,0.9926470588235294,5.503703703703704,0.9632352941176471,38724.4,221172.6,1011913.5494870963
693870103,Centre Berthelot,0.18498687019517354,195,113,42,40,9,0.5794871794871795,0.2153846153846154,610.854164302458,1821,9843.941886679433,1.0,6.247787610619469,0.9734513274336283,32425.000000000004,202810.80000000002,1096352.4048275482
693830405,Saint-Anne de Baraban,0.14945992258476945,167,91,60,16,15,0.5449101796407185,0.3592814371257485,608.8588728418976,1491,9975.918455024937,1.0,5.054945054945055,0.9560439560439561,27936.900000000005,171267.8,1145911.2050781487
693810201,Griffon-Royale,0.20949409312289813,196,125,53,18,3,0.6377551020408163,0.27040816326530615,596.675534553949,1522,7265.1213087288825,1.0,6.048,0.976,33762.200000000004,225694.09999999998,1077329.1821053792
693860202,Mongolfier-Le Lycée,0.16801499940540057,150,98,35,17,9,0.6533333333333333,0.23333333333333334,583.2812567140952,1662,9891.973965906389,1.0,7.173469387755102,0.9795918367346939,36038.39999999999,269651.9000000001,1604927.541911669
693880203,Montplaisir Nord,0.1387565713292547,151,80,46,25,16,0.5298013245033113,0.304635761589404,576.5492706660244,1140,8215.827106990848,1.0,4.475,0.9625,24470.599999999995,131066.99999999997,944582.2907297977
693850403,Les Castors-Les Granges,0.3328435530621707,359,188,153,18,65,0.5236768802228412,0.42618384401114207,564.8299276653981,1507,4527.65266484976,1.0,3.0106382978723403,0.9893617021276596,40040.60000000002,177773.49999999988,534105.2826905564
693870402,Jean Macé,0.2036053513690243,190,114,60,16,8,0.6,0.3157894736842105,559.9066980974426,2929,14385.672971293063,0.9824561403508771,7.017857142857143,0.9385964912280702,48810.799999999996,336928.10000000003,1654809.648835482
693830403,Pompidou,0.037872625171367705,58,21,13,24,0,0.3620689655172414,0.22413793103448276,554.4902130490898,453,11961.14602434465,1.0,5.9523809523809526,1.0,7144.3,57300.9,1512989.9166145043
693850602,Point du Jour,0.2692062358474279,292,149,123,20,41,0.5102739726027398,0.4212328767123288,553.479006646954,1077,4000.650269521942,1.0,3.4966442953020134,1.0,32292.30000000001,150048.80000000002,557374.9045138756
693830103,Les Halles,0.09011462946392862,77,49,17,11,1,0.6363636363636364,0.22077922077922077,543.7518890272293,1027,11396.595714917643,1.0,7.653061224489796,0.9795918367346939,16804.900000000005,143907.69999999998,1596940.4840931387
693830302,Danton-Bir Hakeim,0.4108450566833769,351,216,85,50,10,0.6153846153846154,0.24216524216524216,525.7456466525365,5380,13094.961013845585,0.9768518518518519,6.132701421800948,0.9537037037037037,88447.9,571208.9000000001,1390326.8171490007
693850404,Albéric Pont,0.20443597640833644,199,105,89,5,32,0.5276381909547738,0.4472361809045226,513.6082300420306,1041,5092.058737845275,1.0,3.3333333333333335,0.9904761904761905,25801.200000000008,115903.80000000002,566944.2435537667
693880105,Marius Berliet Sud,0.20090461487064065,175,102,60,13,7,0.5828571428571429,0.34285714285714286,507.7036187828548,2000,9954.972917310879,0.9705882352941176,4.9393939393939394,0.9607843137254902,43762.30000000001,238593.59999999998,1187596.4131218523
693830501,Villette-Paul Bert,0.21952093802814965,209,111,69,29,8,0.5311004784688995,0.33014354066985646,505.64652737483397,1824,8309.002395781055,0.9819819819819819,4.7889908256880735,0.9099099099099099,33454.900000000016,187383.39999999994,853601.490970175
693830604,Montbrilland-Guilloud,0.17264084683448858,178,86,61,31,19,0.48314606741573035,0.34269662921348315,498.1439883832852,1382,8005.058045880234,0.9767441860465116,4.321428571428571,0.9302325581395349,29019.200000000008,164197.49999999997,951092.9945647031
693870501,Jules Brunard,0.1370310541222647,114,68,29,17,8,0.5964912280701754,0.2543859649122807,496.23788151937896,2145,15653.386115574527,1.0,6.955882352941177,0.9411764705882353,37468.29999999999,283983.80000000005,2072404.695556221
693860701,Bellecombe-Thiers,0.15101413733624822,171,74,73,24,5,0.4327485380116959,0.4269005847953216,490.0203471363183,1183,7833.70365759817,1.0,5.756756756756757,0.8918918918918919,24382.90000000001,155125.5,1027225.0183742561
693880801,Moulin à Vent,0.21334879477306942,188,103,59,26,21,0.5478723404255319,0.31382978723404253,482.77751045913794,952,4462.176601525236,0.9805825242718447,4.2772277227722775,0.9029126213592233,21845.8,148639.5,696697.1627756411
693890102,Les Trois Gouttes-Grand Champ,0.3054938686586467,269,147,106,16,27,0.5464684014869888,0.3940520446096654,481.1880534474986,749,2451.7677008991595,0.9863945578231292,2.6206896551724137,0.9591836734693877,33764.9,146197.00000000003,478559.5227881902
693830603,Saint-Maximin-Sisley,0.17361885658490792,187,82,87,18,12,0.4385026737967914,0.46524064171123,472.2989288890869,1781,10258.102345749558,0.975609756097561,6.25,0.926829268292683,34956.4,231612.6,1334029.0597221528
693880202,Les Alouettes-Bachut,0.3467843782592328,346,161,127,58,25,0.4653179190751445,0.3670520231213873,464.26543435485195,2167,6248.839728242014,0.9937888198757764,4.4375,0.9565217391304348,48839.6,265316.29999999993,765075.6972728085
693860104,L'Helvétie,0.21617506003699405,129,100,26,3,13,0.7751937984496124,0.20155038759689922,462.5880524001566,1633,7554.0628956945575,1.0,6.87,0.97,40654.599999999984,292774.7,1354340.7826504014
693880403,Genton-Ranvier,0.31870685350233335,261,147,78,36,46,0.5632183908045977,0.2988505747126437,461.2389046064984,1169,3667.9474794897733,0.9047619047619048,2.9097744360902253,0.8843537414965986,38187.8,147961.19999999995,464254.8422602926
693830801,Feuillat Harmonie,0.24204374448869664,213,110,66,37,21,0.5164319248826291,0.30985915492957744,454.4633046905162,1597,6597.980887188676,1.0,4.590909090909091,0.9636363636363636,33015.200000000004,190359.90000000002,786468.9930414201
693830402,Richerand-Petites Sœurs,0.15663945798284545,167,71,63,33,5,0.4251497005988024,0.3772455089820359,453.27020990953406,1292,8248.241002860817,1.0,5.563380281690141,0.9154929577464789,24273.1,171084.90000000002,1092220.965286643
693870705,Jean-Jaurès Nord,0.10432002252085472,83,47,21,15,1,0.5662650602409639,0.25301204819277107,450.53671255299224,1208,11579.752101362013,0.9787234042553191,6.239130434782608,0.9574468085106383,22297.700000000004,140512.80000000005,1346939.8932684278
693860601,Jules Ferry,0.153912906382953,121,68,37,16,7,0.5619834710743802,0.30578512396694213,441.80830313741325,998,6484.186566634388,0.9852941176470589,7.059701492537314,0.9705882352941176,22057.399999999994,149036.8,968319.0546033827
693890101,Montessuy-Le Vergoin,0.4158972889990585,392,183,202,7,28,0.46683673469387754,0.5153061224489796,440.0124858722373,550,1322.4418974302214,1.0,2.2568306010928962,0.994535519125683,33405.6,123067.3,295907.9158611169
693880102,Colbert,0.1683935376410813,130,73,48,9,6,0.5615384615384615,0.36923076923076925,433.5083223656376,2066,12268.879369964483,0.9863013698630136,5.819444444444445,0.9726027397260274,29295.90000000001,214213.69999999998,1272101.6673251502
693880702,États-Unis,0.2400379097192088,170,102,47,21,0,0.6,0.27647058823529413,424.9328788078409,1712,7132.206750186506,0.9705882352941176,5.616161616161616,0.9607843137254902,27449.2,162910.20000000004,678685.2967956974
693850104,Quarantaine-Les Étroits,0.4013302452113908,295,165,103,27,11,0.559322033898305,0.34915254237288135,411.13273163125376,1329,3311.487274775371,1.0,4.296969696969697,0.9757575757575757,34098.2,170183.30000000005,424048.0303455828
