unit_id,unit_name,area_km2,total,res,unknown,nonres,annexe,res_share,unknown_share,res_per_km2,logements,logements_per_km2,etages_cov,mean_etages,date_cov,res_footprint_m2,res_gfa_proxy_m2,res_gfa_proxy_per_km2
1826,Quartier La Plaine Santy,0.8456924913671137,1145,666,383,96,167,0.5816593886462882,0.33449781659388644,787.5202946680657,3881,4589.1385339440885,0.990990990990991,2.7409090909090907,0.9534534534534534,108768.29999999993,428362.6000000001,506522.8843495178
1178,Quartier Bellecour Carnot,0.9438144595384199,1146,734,317,95,22,0.6404886561954625,0.2766143106457243,777.6952266221568,8388,8887.340001235221,1.0,6.111716621253406,0.9782016348773842,224409.4999999998,1353495.1000000006,1434069.0443140045
652,Quartier Quartiers Anciens,0.9274252228102684,1085,697,270,118,19,0.6423963133640553,0.2488479262672811,751.5430709205452,5497,5927.162497633052,1.0,5.09038737446198,0.9813486370157819,126376.80000000003,678648.8000000006,731755.8152489862
2859,Quartier Ouest des Pentes,0.7015750160924914,962,514,299,149,34,0.5343035343035343,0.3108108108108108,732.6372635998164,5752,8198.69560355281,0.9980544747081712,5.604288499025341,0.9844357976653697,118297.10000000006,687915.6000000002,980530.355586821
3960,Quartier Sans-Souci Dauphiné,1.0671209992889363,1457,754,574,129,134,0.5175017158544956,0.3939601921757035,706.5740440891137,10020,9389.750559380529,0.9920424403183024,4.324866310160428,0.9588859416445623,211288.9,1187655.3999999992,1112952.8898703891
8166,Quartier Bellecombe Village,0.38785797343186273,566,274,212,80,10,0.4840989399293286,0.3745583038869258,706.444159380251,3487,8990.404320288086,0.9744525547445255,4.977528089887641,0.9379562043795621,75537.09999999998,387694.39999999997,999578.2646147108
1649,Quartier Bachut Transvaal,1.216168646737958,1313,738,423,152,217,0.5620715917745621,0.32216298552932215,606.8237345038326,7219,5935.854389408086,0.994579945799458,3.4686648501362396,0.9607046070460704,156237.7000000001,826119.3999999997,679280.2973632321
3151,Quartier Monplaisir,1.2452447019017687,1324,754,423,147,119,0.5694864048338368,0.31948640483383683,605.503479636149,11554,9278.497617660563,0.993368700265252,4.506008010680908,0.9694960212201591,229725.2,1299698.8000000014,1043729.6364442017
6787,Quartier Villette Paul Bert,1.0722535728323024,1256,619,449,188,52,0.4928343949044586,0.357484076433121,577.2888201854562,10025,9349.46756439289,0.9886914378029079,5.0702614379084965,0.938610662358643,192394.90000000023,1162903.6,1084541.5948843616
6768,Quartier Jean Macé,1.1805305669829385,1047,642,238,167,40,0.6131805157593123,0.22731614135625597,543.823275699458,10965,9288.196601315509,0.9797507788161994,5.750397456279809,0.9532710280373832,195574.2,1145645.0000000002,970449.2471786693
1454,Quartier Ménival Battières La Plaine,1.31992366290432,1312,683,563,66,158,0.520579268292683,0.4291158536585366,517.4541673850649,3648,2763.796197102074,1.0,2.7920937042459735,0.972181551976574,121957.00000000001,486037.30000000005,368231.37099500006
3330,Quartier Grand-Trou Moulin-à-Vent Petite-Guille,1.1423987018445274,950,534,325,91,91,0.5621052631578948,0.34210526315789475,467.43750595812014,4520,3956.5871290837135,0.9382022471910112,3.4870259481037924,0.9119850187265918,126029.3999999999,521067.10000000003,456116.67726747267
3855,Quartier Voltaire Part-Dieu,1.3077409241793776,1103,603,312,188,33,0.5466908431550317,0.2828649138712602,461.10050458074437,12617,9647.93543332546,0.9917081260364843,6.162207357859532,0.9519071310116086,212676.69999999995,1460303.7000000002,1116661.3149438277
847,Quartier Croix-Rousse Ouest,1.1047618854687717,953,474,408,71,119,0.49737670514165794,0.4281217208814271,429.0517316307239,4255,3851.5086879509076,0.9978902953586498,3.949260042283298,0.9725738396624473,106106.79999999992,601025.5999999999,544031.8026042084
3781,Quartier Laënnec Mermoz,0.8941369452376672,663,382,202,79,102,0.5761689291101055,0.3046757164404223,427.2276210423919,3515,3931.1651517382397,0.9424083769633508,2.988888888888889,0.9240837696335078,94661.1,383651.3999999999,429074.54170571483
6767,Quartier Colline des Funiculaires,2.0506244506213456,1845,858,798,189,170,0.46504065040650405,0.432520325203252,418.4091337348598,5861,2858.1537678554932,0.9976689976689976,3.2289719626168223,0.9766899766899767,174238.80000000005,756997.2000000001,369154.47866167186
6821,Quartier Champvert Point-du-Jour Jeunet,1.8827582205659859,1599,781,696,122,202,0.4884302689180738,0.4352720450281426,414.81693797370303,7095,3768.407394268147,1.0,3.855313700384123,0.9871959026888605,180323.4000000001,925023.5999999997,491313.0055126906
6895,Quartier Vaise Rochecardon Industrie,2.477592834751802,2278,993,927,358,109,0.4359086918349429,0.40693590869183494,400.79224724569235,10538,4253.321955161235,0.9959718026183283,4.583417593528817,0.9718026183282981,231663.49999999974,1214037.0000000014,490006.6641182469
6792,Quartier Etats-Unis,1.3155370940388043,858,514,231,113,80,0.5990675990675991,0.2692307692307692,390.7149424589609,6275,4769.91491036961,0.9863813229571985,4.556213017751479,0.8988326848249028,117938.6000000001,706996.8999999997,537420.7258796957
6898,Quartier Saint-Rambert Ile-Barbe,2.150849302850623,1529,751,663,115,159,0.49117069980379335,0.43361674296926095,349.1643970615068,3174,1475.696133519604,0.9973368841544608,2.5714285714285716,0.9826897470039947,141036.10000000012,525127.7999999995,244149.04349831605
4773,Quartier Champvert Gorge-de-Loup,1.7531331889352095,1081,506,441,134,109,0.46808510638297873,0.40795559666975023,288.626102793323,5618,3204.5483112507686,1.0,4.146245059288537,0.9703557312252964,112295.59999999998,634582.3000000005,361970.3876494536
3204,Quartier Parc Duquesne,2.2423714725824397,929,591,255,83,47,0.6361679224973089,0.2744886975242196,263.5602562849997,8453,3769.6697908242004,0.9983079526226735,6.479661016949152,0.9661590524534687,211336.70000000007,1426910.2999999993,636339.838178859
62,Quartier Perrache Confluence,1.8074916403707668,683,293,211,179,13,0.4289897510980966,0.3089311859443631,162.1031010355863,4779,2643.995630884187,0.8873720136518771,5.9192307692307695,0.856655290102389,123050.3,612215.1000000001,338709.7822894593
279,Quartier Croix-Rousse Saône,0.608372343118525,204,63,119,22,8,0.3088235294117647,0.5833333333333334,103.5550033012039,1491,2450.801744795159,0.9841269841269841,6.435483870967742,0.9206349206349206,30554.199999999993,208733.19999999998,343101.0669058865
6791,Quartier Gerland,7.112864884724449,1987,659,763,565,65,0.3316557624559638,0.3839959738298943,92.64902548834645,12647,1778.045865479693,0.9256449165402124,5.342622950819672,0.8952959028831563,326445.79999999993,1563966.9000000008,219878.61787713243
6897,Quartier La Duchère,1.1308257145387224,311,84,122,105,15,0.27009646302250806,0.39228295819935693,74.28200377833168,3601,3184.398757211576,0.9880952380952381,7.216867469879518,0.9404761904761905,61708.5,519475.1000000001,459376.8016779671
