building_id,archetype_id,building_type,age_band,geometry_outcome,idf_sha256,weather_sha256,eplus_return_code,severe_errors,fatal_errors,heating_kwh,floor_area_m2,eui_kwh_m2,run_seconds,platform,energyplus_version
relation/12700645,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,07dc5330d12e63d17c36177b5f2fb1d2d07032c321afca4193f8fbf25c3c1f78,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,,,1954.7715,,,,
relation/12702624,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,FALLBACK_PENDING_LAYOUT,2aa00c7b940becc7c36cf5f50d1f955593296e96dd1c0ba0e8a3712466a9102d,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,,,986.5181,,,,
relation/12702625,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,15809e260246a8d0b767ec7a1ed4fe366297606cf4ffda64a6ba80caf7e31b7a,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,,,617.5492,,,,
relation/12702626,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,FALLBACK_PENDING_LAYOUT,5e2948c7ff53085f34b3bc9e450b27c0ff06808528f6225be789a48c255fe99f,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,,,922.7491,,,,
relation/12702627,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,e18de4c46caf521c6b2a566907007854826c2ffce4ef3213260e1bd0eb2f647c,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,,,938.589,,,,
relation/12702628,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,b4a82f082d63159fb97450941ebb61476764f16623c338de394e597412b7fb7a,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,,,608.7233,,,,
relation/12702629,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,eefedf5fb3af955c74f7dd56fccfe25ae5e256c877cc2a73a4ca07c84da1ba21,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,,,1500.8914,,,,
relation/12702630,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED,6cb524ba900e0c64164ac470971d4fdc07cf48092531b947d6f03ff246bb50f5,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,,,2385.3653,,,,
relation/12702631,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,acf0a6005ed5ba0dd77611539924e131850dc9ece22057a817d34690471e21bb,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,,,580.4803,,,,
relation/12702632,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,bc4e90c57a98b4b8177675ff14fb0e53c348f689bd69c47a0da05753cf9022bb,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,,,218.9139,,,,
relation/12704090,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED,c9ea905612ade19a1003dd4832f2c6997b503ac3b694716f31786e540663283d,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,,,3330.0421,,,,
relation/12706920,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,9dde8bc1708554bc6a2fa4635b7b5e8eef93b5752a70c8a6790cf22ffc2ccf15,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,,,452.9726,,,,
relation/12707194,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,24f4ac19e57a6bac9bb7aa45db1d22936542a784782654e146bd02eb7b118376,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,,,1091.6861,,,,
relation/12707195,ES.ME.AB.01.Gen.ReEx.001.001,AB,ES.01,FALLBACK_PENDING_LAYOUT,d205c8e22c7efb4e0368fb5b8bdf535eb21c2b42f90d5d0b74be390f57ceab1c,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,,,284.6124,,,,
relation/12713025,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,326903c4ff114ea0d616352ac102f89381f99f8140a8be0405ba04817047714e,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,,,1331.3258,,,,
relation/12713026,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,a3814c70cff7f916eedc7bc4d30eb678dee23cbcf00af3bb06ffd9f873dba041,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,,,1504.0357,,,,
relation/12720242,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,eab5d71f1f96cbcc078aeee8a4ea98e9a1f546bf6ce266cdb219b960df5a36ac,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,,,99.6117,,,,
relation/12725306,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED,7ec4907b24471e50035054e44be960140b6e94f10ff84fcba2f583adc72211e6,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,,,919.8903,,,,
relation/12743488,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,56275caa408fb7680920e994ecf5957c64d8716260870fcd9fbbe3beb08923a7,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,,,1017.4539,,,,
relation/12765477,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED,74cd10c56332d155c2cdfc77a41d898dc7ad0f19e7aa1bf172a8671e83cfb10e,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,,,2203.8142,,,,
relation/12765478,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED,db028d0604a2ccde26a111c9f9b4f597d3e740f70eeb0ec551896efaf57cbbc9,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,,,2426.1065,,,,
relation/12771675,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED,d29f7d45540c446680864fecfca3ce36f5eb4b1c18c3f4b3d8ab2d1b4da76bf0,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,,,673.9426,,,,
relation/12771676,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,bcd3c180c3b9d99513efde0afe5c70e8892e17ab645180391a9ec64ae0ac29e9,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,,,432.4685,,,,
relation/12794755,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED,2745e8f93d54fe5664cc853f2d24fb12693c4e9b9cfd24b29fe89dee68f9ebbd,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,,,2259.5842,,,,
relation/12800463,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,FALLBACK_PENDING_LAYOUT,70c83b35502a1e27062d29c2d69c528a4cdc12fdc535a2d99164a9678547fdb5,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,,,1366.1814,,,,
relation/12800464,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,FALLBACK_PENDING_LAYOUT,8deb4445f30535971e1d7a858eb355816a56b8ba84815865b06ecd96a74d46e9,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,,,1524.5775,,,,
relation/12800465,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,FALLBACK_PENDING_LAYOUT,35b4fed218aa8e2d1cfdb730d7c39fdf04a2ea37ef8bcd78976eb7907068bb5d,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,,,1216.0988,,,,
relation/12803889,ES.ME.AB.06.Gen.ReEx.001.001,AB,ES.06,DWELLING_LAYOUT_EMITTED,53e0d572609a53b3ac265945f1e947db14d8ad79590c3b1a97588eec84d8669e,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,,,2240.6019,,,,
relation/12803902,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,FALLBACK_PENDING_LAYOUT,7ae4f04d3ec30b0c2553fd4c4b6d7c8daf6dfe6dc2c6b2274c9388005f456159,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,,,1306.9312,,,,
relation/12818819,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,FALLBACK_PENDING_LAYOUT,fd7bf196e207fde8d7af330626d9b784faf566e5554e9e66e67c319b711550dc,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,,,1944.9748,,,,
relation/12837455,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED,ab53eeb148f9d651fdbe0627c76978fa21e2fecc70779c2a9a956f068c560e50,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,,,594.8182,,,,
relation/12837457,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED,ebd03f5cd7218a5dfd478730792cfab3140bea9fdd18097b2079906043aa5c90,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,,,347.9966,,,,
relation/12863111,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED,7444a728a1e2f81f870007ac773c3fc5f37eaac32ca1cfa387ea2b880bc06197,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,,,3017.835,,,,
relation/12867469,ES.ME.MFH.03.Gen.ReEx.001.001,MFH,ES.03,DWELLING_LAYOUT_EMITTED,bb51fb0b8060f8b2d49a25f00ae959d0e236ecd845b0c434fa36a46993bf3522,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,,,103.5892,,,,
relation/12876435,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED,38bf12c421606710d54bf823909118e6ee65cfc6d9246c03b05bf1c8fa672cf3,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,,,886.5201,,,,
relation/12876436,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,14dd6ec94add0878cc455742c2d0f1ae17fb59ddf9dff7c7ac461abb26342977,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,,,73.2009,,,,
relation/12877779,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,FALLBACK_PENDING_LAYOUT,9f44069cea3ed06bedfcb22da1a45103c37fde07ddf4cef05e966d673ec0e211,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,,,3790.1006,,,,
relation/12877780,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED,f5fd160ff58bc5922620fa7e8f151983f85181418416dfe4f5fb82921a89249a,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,,,461.9217,,,,
relation/12882209,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED,c97b6d37afacbfe881204ff36bf84ab9ff1800c7848c6a0849036de7b8117f60,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,,,1480.5306,,,,
relation/12891866,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED,1ccbdaf27841847efced8c603aaf9cada2ec6295b2d3e6898a2b36f7988201d1,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,,,1038.8171,,,,
relation/12891867,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED,9b580f0498b78f5a4a315a54165d1e8ee80836e8a43cc033523029d8b2e63f04,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,,,177.4587,,,,
relation/12891868,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED,0a1906d175c9ee507d8b567103b1e2eaea523f37cc87bd381c6c8ca253d39d37,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,,,106.4252,,,,
relation/12931517,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,bca1ee068bed397247bab4f5fd676bc8b48ff0d5dd66532f34aa1af03eb979e2,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,,,193.4596,,,,
relation/12931518,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED,f2fa7458988acd5e31cd2990b62dc2993426663cf6384bf01fc2913e1cfe5846,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,,,890.6666,,,,
relation/12993356,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,FALLBACK_PENDING_LAYOUT,3c4a55ba62396e7cb9a76460868a78f63821d4a9fd911355e7578318236a1971,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,,,1341.3287,,,,
relation/13005466,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,cefd4f950790de911b3ab99f3396a1807e28ecc6da6c6caaedddf393741b0a66,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,,,438.7882,,,,
relation/13033799,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,be3df1422c5a25a406e08a18842faa238dd8be79e7de4848a6100195390e277f,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,,,705.2356,,,,
relation/13033800,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,3add27d51f8b48b6771fad695acf77bd2d7abed753adf856ad746bb1c836be3a,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,,,416.5954,,,,
relation/13033801,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,FALLBACK_PENDING_LAYOUT,20c58c5b57410c0d9f397d21a148e552c5296494c6de30f71b3e546e15c96012,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,,,1276.3487,,,,
relation/13113579,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED,7da6149cb165186cc5f6ffd89b3aa1b1099efa2da79466d0759e537a6cee6c76,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,,,297.1004,,,,
relation/13113580,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,a0e3bb0ce0632cb3fdbfcbb78ae36182ca327fbb9127badcf34ac84c01c57048,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,,,1047.6319,,,,
relation/13113581,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,FALLBACK_PENDING_LAYOUT,caab0d026ce5f7a36d4066ac0268941baa56bbe458bea3bff593c45d7664d170,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,,,535.7667,,,,
relation/13146436,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED,d85d60718928ab1022c5a2be81bd9b0b680d55f9a98e57db996ad95f6b90b9f4,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,,,224.282,,,,
relation/13146437,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED,f445e34b892bcb811789b9fda44e54bfaebbe1890b8e5f8d332e6036c292a367,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,,,3778.118,,,,
relation/13146438,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,3725681a533f06d52417b0b9681b5a05b566e290334ddb6f7647eecd79e6d94b,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,,,499.6591,,,,
relation/13160790,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,54f4a0fd54850b82a3d3d74f4bd6a7ce8b10ed836886adb2f883c62ef44cf9d2,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,,,1274.855,,,,
relation/13160791,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,FALLBACK_PENDING_LAYOUT,90fccccd171c6e227ef12b8162c81b79a27ed7bc8ff5d837975cf0015cb5d232,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,,,1697.2898,,,,
relation/13255968,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,FALLBACK_PENDING_LAYOUT,c995bf53a1800bd84f5b0b503c5f01e0b3cb30de3bebd0a6d0dce94fd799f41a,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,,,1134.6895,,,,
relation/13263924,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,27845e40304c4a500094707b3ab8c243f797d9b70529273ddf0334828a5ef10e,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,,,547.4172,,,,
relation/13263925,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,5a1a34c929d35af4229e37eeedc0f6f23d6d81ef82b7fe0d6be678b8e49df388,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,,,211.9485,,,,
relation/13263926,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED,1fdf512321b2028dcb874bde75ad4964fc07021917cb9496a23b46927a91620d,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,,,308.6972,,,,
relation/13277439,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED,88a70df0d87f9e942fab1c3932051b46bbf450f36ac38bf9862168eb86cc80b2,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,,,789.3686,,,,
relation/13296657,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED,2409ef397ee4f0e620660d06679e319f44bd5458d9d5b30ec5928c71ab5c1004,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,,,5568.7146,,,,
relation/13303818,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED,a127af4ed7a6c250d28cf204ad1cb0d0169504c95bca5efe7991e6a94e006896,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,,,657.6183,,,,
relation/13306447,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED,dc0b647e60e82b3175534172fca6ece4e9ecd68ba22809768540a80f093dd187,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,,,1390.4552,,,,
relation/13306448,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED,a51bd046365fdec3ce3dfb153036f3d0b8adb0c9a935b860e0237bb34587b54b,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,,,1405.8081,,,,
relation/13307655,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,FALLBACK_PENDING_LAYOUT,b2dd69859801c5d216e7b1bb186a7436e68775496a8fdb68353b93619d5ce6f9,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,,,900.5731,,,,
relation/13307656,ES.ME.MFH.03.Gen.ReEx.001.001,MFH,ES.03,DWELLING_LAYOUT_EMITTED,8ea437f1333aea01143b2f0ed5f4c9b9be966c3c3144fbf41855d93c60ff699f,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,,,158.9899,,,,
relation/13340529,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED,b26e23e5dc29b406bd26ac54b4fca0786256d71d5adf6880013d1cbde7ac3df3,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,,,816.3765,,,,
relation/13340530,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,ae1f9b7535d7346839c72f134054ed3a1007530dffc1f2b97f4a803adeecd06c,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,,,828.4073,,,,
relation/13380999,ES.ME.AB.06.Gen.ReEx.001.001,AB,ES.06,DWELLING_LAYOUT_EMITTED,04fc22bd0e7fcf021ec506ac052dcab4fcc088613a0deabd6a722f06d3b4b606,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,,,478.7221,,,,
relation/13381262,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED,b1f5f6d333aa559dae1387612f6d86a9cfdb8b89af3d65f567f720010d0c002b,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,,,662.0514,,,,
relation/13381287,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED,6b9b8ca04c24cb71511fdfcbfe4f6fca4f9c35d63c101cdffbbd51ef80aee90d,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,,,603.0505,,,,
relation/13381288,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED,6591697fc2e2630df10460b641f03b504a4799b7098d7cfb051faa7bbb4957d7,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,,,801.0306,,,,
relation/13430482,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED,2dec0f4a7664b738bbeac5f74bf68e2b7ab058590961505f9c3b4e8780998aa9,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,,,157.0195,,,,
relation/3730743,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,FALLBACK_PENDING_LAYOUT,64b5891fd756f72e2eabf720959dda240d15da3d7bbd04a631016614c0768b58,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,,,9343.258,,,,
relation/4154504,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,c794bd8e0f28e13df7269f4756af6ed9cc1c101c508c133956409d77324803b1,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,,,143.8475,,,,
relation/4154505,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,6f38e5a289c98c86f2bd7a1cd074872ac43839d3509076868f9d95bc5906bd2d,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,,,1007.8024,,,,
