osm_id,idf_path,work_dir,sql_path,status,n_warnings,n_severe,wall_clock_s,ep_version,epw_path,error_summary,csv_path
way/381805728,C:\Users\o_iseri\AppData\Local\Temp\ubem_validation\open48_refleet3\austin_urban\step3\idfs\way_381805728.idf,C:\Users\o_iseri\AppData\Local\Temp\ubem_validation\open48_refleet3\austin_urban\sim_out\way_381805728,C:\Users\o_iseri\AppData\Local\Temp\ubem_validation\open48_refleet3\austin_urban\sim_out\way_381805728\eplusout.sql,failed,19,1,0.0,23.1.0,C:\Users\o_iseri\AppData\Local\Temp\ubem_validation\open48_refleet3\austin_urban\weather\weather\USA_TX_Austin-Camp.Mabry.ANGB.722544_TMYx.2011-2025.epw,"** Severe  ** CalcHeatBalanceInsideSurf: The temperature of 5381322.93 C for zone=""WAY/381805728_F1_WHOLE"", for surface=""BLOCK WAY/381805728_WHOLE STOREY 1 WALL 0001""",
way/381810663,C:\Users\o_iseri\AppData\Local\Temp\ubem_validation\open48_refleet3\austin_urban\step3\idfs\way_381810663.idf,C:\Users\o_iseri\AppData\Local\Temp\ubem_validation\open48_refleet3\austin_urban\sim_out\way_381810663,C:\Users\o_iseri\AppData\Local\Temp\ubem_validation\open48_refleet3\austin_urban\sim_out\way_381810663\eplusout.sql,failed,19,1,0.0,23.1.0,C:\Users\o_iseri\AppData\Local\Temp\ubem_validation\open48_refleet3\austin_urban\weather\weather\USA_TX_Austin-Camp.Mabry.ANGB.722544_TMYx.2011-2025.epw,"** Severe  ** CalcHeatBalanceInsideSurf: The temperature of 12452.60 C for zone=""WAY/381810663_F1_WHOLE"", for surface=""BLOCK WAY/381810663_WHOLE STOREY 1 WALL 0001""",
way/567895775,C:\Users\o_iseri\AppData\Local\Temp\ubem_validation\open48_refleet3\austin_urban\step3\idfs\way_567895775.idf,C:\Users\o_iseri\AppData\Local\Temp\ubem_validation\open48_refleet3\austin_urban\sim_out\way_567895775,C:\Users\o_iseri\AppData\Local\Temp\ubem_validation\open48_refleet3\austin_urban\sim_out\way_567895775\eplusout.sql,failed,16,1,0.0,23.1.0,C:\Users\o_iseri\AppData\Local\Temp\ubem_validation\open48_refleet3\austin_urban\weather\weather\USA_TX_Austin-Camp.Mabry.ANGB.722544_TMYx.2011-2025.epw,"** Severe  ** CalcHeatBalanceInsideSurf: The temperature of 12972.43 C for zone=""WAY/567895775_F0_WHOLE"", for surface=""BLOCK WAY/567895775_WHOLE STOREY 0 FLOOR 0001""",
way/871658604,C:\Users\o_iseri\AppData\Local\Temp\ubem_validation\open48_refleet3\austin_urban\step3\idfs\way_871658604.idf,C:\Users\o_iseri\AppData\Local\Temp\ubem_validation\open48_refleet3\austin_urban\sim_out\way_871658604,C:\Users\o_iseri\AppData\Local\Temp\ubem_validation\open48_refleet3\austin_urban\sim_out\way_871658604\eplusout.sql,failed,16,1,0.0,23.1.0,C:\Users\o_iseri\AppData\Local\Temp\ubem_validation\open48_refleet3\austin_urban\weather\weather\USA_TX_Austin-Camp.Mabry.ANGB.722544_TMYx.2011-2025.epw,"** Severe  ** CalcHeatBalanceInsideSurf: The temperature of 5991565.88 C for zone=""WAY/871658604_F0_WHOLE"", for surface=""BLOCK WAY/871658604_WHOLE STOREY 0 WALL 0001""",
way/871658605,C:\Users\o_iseri\AppData\Local\Temp\ubem_validation\open48_refleet3\austin_urban\step3\idfs\way_871658605.idf,C:\Users\o_iseri\AppData\Local\Temp\ubem_validation\open48_refleet3\austin_urban\sim_out\way_871658605,C:\Users\o_iseri\AppData\Local\Temp\ubem_validation\open48_refleet3\austin_urban\sim_out\way_871658605\eplusout.sql,failed,16,1,0.0,23.1.0,C:\Users\o_iseri\AppData\Local\Temp\ubem_validation\open48_refleet3\austin_urban\weather\weather\USA_TX_Austin-Camp.Mabry.ANGB.722544_TMYx.2011-2025.epw,"** Severe  ** CalcHeatBalanceInsideSurf: The temperature of 520111.73 C for zone=""WAY/871658605_F0_WHOLE"", for surface=""BLOCK WAY/871658605_WHOLE STOREY 0 WALL 0001""",
