cell,city,osm_id,footprint_area_m2,levels,height_m,archetype_id,zoning_strategy,data_quality_flag,heating_eui_kwh_m2,cooling_eui_kwh_m2,lighting_eui_kwh_m2,equipment_eui_kwh_m2,fans_eui_kwh_m2,pumps_eui_kwh_m2,dhw_gas_eui_kwh_m2,dhw_elec_eui_kwh_m2,dhw_eui_kwh_m2,cooking_eui_kwh_m2,refrigeration_eui_kwh_m2,total_eui_kwh_m2,gwp_heating_kgco2_m2,gwp_cooling_kgco2_m2,gwp_lighting_kgco2_m2,gwp_equipment_kgco2_m2,gwp_fans_kgco2_m2,gwp_pumps_kgco2_m2,gwp_dhw_kgco2_m2,gwp_cooking_kgco2_m2,gwp_refrigeration_kgco2_m2,gwp_total_kgco2_m2,iod,simulation_status,error_summary,centroid_lon,centroid_lat
austin_centre,AUS,way/55932522,951.0555995996692,1.0,3.5,MediumOffice,single_zone,"no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",13.315073072706491,22.02325147458189,26.4651005984,44.06327609260916,6.43989031494484,0.0,6.058621064375431,0.0,6.058621064375431,0.0,0.0,118.3652126176178,2.4100282261598758,8.210884800765418,9.866930525900273,16.428023099055288,2.400971426340255,0.0,1.096610412651953,0.0,0.0,40.413448490873066,0.0,success,,-103.4887445485878,-1.545546988194954e-05
austin_centre,AUS,way/55932526,2951.699402340413,7.0,24.5,Courthouse,perimeter_core,"no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",23.48419433357532,56.81126248258405,19.67665450625936,28.25618975244978,42.68067005040346,0.8980967004167679,2.207152288216881,0.0,2.207152288216881,0.0,0.0,174.01422011390562,4.250639174377132,21.180829368856845,7.336007746259665,10.534698713026346,15.91254885355182,0.3348355966229827,0.3994945641672554,0.0,0.0,59.94905401686204,0.0024071905091535,success,,-103.48874422731772,-3.361943975624925e-07
austin_centre,AUS,way/55932527,989.9245477648795,1.0,3.5,MediumOffice,single_zone,"generic_tag,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",13.712115491738423,22.482558542408388,26.4651005984,44.06327609260917,6.665082537399234,0.0,5.931048681178545,0.0,5.931048681178545,0.0,0.0,119.31918194373377,2.481892904004655,8.382127336249034,9.866930525900274,16.42802309905529,2.484929392253482,0.0,1.0735198112933166,0.0,0.0,40.717423068756055,0.0,success,,-103.48869259889985,-1.4754601236503898e-05
austin_centre,AUS,way/55932528,1365.5783189520855,1.0,3.5,MediumOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",12.609596934581944,21.375948590074668,26.4651005984,44.063276092609165,6.193742669205142,0.0,5.0716483287318,0.0,5.0716483287318,0.0,0.0,115.77931321360272,2.282337045159332,7.969552160940358,9.866930525900274,16.428023099055288,2.309200691874415,0.0,0.9179683475004558,0.0,0.0,39.77401187043012,0.0,success,,-103.4887656323484,-5.778719167699295e-05
austin_centre,AUS,way/55932530,2720.211145239571,1.0,3.5,MediumOffice,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",9.116819692267349,17.169370504015887,26.4651005984,44.063276092609165,4.528496885287101,0.0,3.941682031439445,0.0,3.941682031439445,0.0,0.0,105.28474580401894,1.65014436430039,6.401222066271235,9.866930525900274,16.428023099055288,1.6883504367478193,0.0,0.7134444476905394,0.0,0.0,36.74811493996555,0.0,success,,-103.48874388438196,-1.1516911040454387e-11
austin_centre,AUS,way/55932532,6443.620764293491,6.0,21.0,LargeOffice,perimeter_core,"no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",10.373765357412342,30.556198418341115,26.46510061707896,44.063276123708846,35.273696189724944,10.750745212485493,2.136182867548779,0.0,2.136182867548779,0.0,0.0,159.61896478630047,1.8776515296916336,11.392206343913282,9.866930532864314,16.42802311065012,13.151021603022771,4.008178836080541,0.3866490990263289,0.0,0.0,57.11066105524899,0.0012411493939766,success,,-103.48878846417612,-0.0001509136084477
austin_centre,AUS,way/55932533,1405.38951219994,1.0,3.5,MediumOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",12.024964708733322,19.825362599991937,26.4651005984,44.063276092609165,5.712938602998465,0.0,5.006456609199039,0.0,5.006456609199039,0.0,0.0,113.09809921193192,2.176518612280731,7.391450287429794,9.866930525900273,16.428023099055288,2.129943473478712,0.0,0.906168646265026,0.0,0.0,38.899034644409824,0.0,success,,-103.4887413962593,-4.360788235528056e-05
austin_centre,AUS,way/55932534,1749.2534942991997,58.0,203.0,SuperTallBuilding,one_zone_per_floor,"generic_tag,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",3.2319192720415617,25.135922889914223,26.4651005983832,44.06327609258119,25.43547199180825,8.009465536042752,37.34171049818036,0.0,37.34171049818036,0.0,0.0,169.68286687895153,0.5849773882395226,9.37137585920094,9.866930525894013,16.42802309904486,9.483056151761884,2.986153016871747,6.758849600170644,0.0,0.0,55.479365641183605,0.0019370316756951,success,,-103.48874388471724,2.9624262022219683e-10
austin_centre,AUS,way/99256718,1616.135843900825,8.0,28.0,LargeOffice,perimeter_core,"generic_tag,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",19.959351569755576,38.24101154091164,26.46510059829779,44.06327609243899,47.16312363002204,14.03047446233087,2.296386563878041,0.0,2.296386563878041,0.0,0.0,192.2187244576349,3.612642634125759,14.257319850775003,9.866930525862168,16.428023098991844,17.583733056733855,5.230953732841893,0.4156459680619254,0.0,0.0,67.39524886739244,0.0002770227926564,success,,-103.48878251725186,-9.763381324671898e-06
austin_centre,AUS,way/99256722,1533.8636571141587,1.0,3.5,MediumOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",11.162475934485384,18.96591909865951,26.4651005984,44.06327609260917,5.207652258527229,0.0,4.819534832613608,0.0,4.819534832613608,0.0,0.0,110.6839588152949,2.020408144141854,7.071025685715028,9.866930525900274,16.42802309905529,1.9415585762421896,0.0,0.872335804703063,0.0,0.0,38.2002818357577,0.0,success,,-103.48871595185284,-4.558024989419167e-05
austin_centre,AUS,way/99256729,2919.5367639431565,1.0,3.5,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",0.0747645948157633,71.08001897219434,41.0784089227389,203.2849162564929,16.574539885968328,0.0,3.789742127319495,0.0,3.789742127319495,0.0,0.0,335.88239075952964,0.0135323916616531,26.50062131336527,15.315181041846898,75.79030875807572,6.179452556605799,0.0,0.6859433250448286,0.0,0.0,124.48503938660018,0.0,success,,-103.48861591635342,-5.23899365278328e-05
austin_centre,AUS,way/99256740,272.1024160248662,3.0,10.5,QuickServiceRestaurant,one_zone_per_floor,"generic_tag,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",21.25557655419525,125.17254686093592,93.53587440483088,563.2281834341352,43.83397877482189,0.0,74.2380015410877,0.0,74.2380015410877,475.7539394141466,0.0,1397.0181009841533,3.847259356309341,46.66783030106901,34.87279298260429,209.98723717338171,16.342534638659295,0.0,13.437078278936871,86.11146303396053,0.0,411.2661957649211,0.0023125820450205,success,,-103.48874388806216,4.0512411230552336e-09
austin_centre,AUS,way/99256744,1494.5911158026486,3.0,10.5,LargeOffice,perimeter_core,"generic_tag,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT|narrow_perimeter_fallback",5.538355662896342,23.62337818086011,26.465100855517825,44.0632765206995,28.221734762382244,7.588016449546769,2.7489572710732344,0.0,2.7489572710732344,0.0,0.0,138.24881970297602,1.002442374984238,8.807456840413714,9.866930621761,16.428023258659355,10.521852927989448,2.829024996851623,0.4975612660642554,0.0,0.0,49.95329228672363,0.0003534237398048,success,,-103.48876148508256,-5.781055017524791e-05
austin_centre,AUS,way/99256745,667.7999493241541,3.0,10.5,MediumOffice,perimeter_core,"generic_tag,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",26.37868110515898,35.667237314422465,26.46510049989444,44.06327592860156,57.683031530096535,0.0,4.384850253454251,0.0,4.384850253454251,0.0,0.0,194.64217663162825,4.774541280033775,13.2977447534615,9.866930489174644,16.42802303790866,21.50584927930283,0.0,0.7936578958752193,0.0,0.0,66.66674673575662,0.0,success,,-103.4887620220684,-5.895260053099885e-05
austin_centre,AUS,way/99259744,286.09194885500347,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",8.934570885047501,18.019238467029883,26.4651005984,27.764778058354104,6.588410653704544,0.0,0.0,3.4620171959699824,3.4620171959699824,0.0,0.0,91.23411585850602,1.6171573301935975,6.718076639185817,9.866930525900273,10.351486673940045,2.456343967199358,0.0,1.2907369471390966,0.0,0.0,32.30073208355819,0.0,success,,-103.48874388552628,-8.286502145199082e-10
austin_centre,AUS,way/99259755,1637.3120046114043,2.0,7.0,MediumOffice,perimeter_core,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",17.479854198059922,31.589881224020782,26.46510022935671,44.06327547816767,46.88666692296979,0.0,3.755426808507453,0.0,3.755426808507453,0.0,0.0,170.24020486108233,3.1638536098488457,11.77759223698922,9.866930388310603,16.428022869974296,17.48066225555698,0.0,0.6797322523398489,0.0,0.0,59.39679361301979,1.6722773923455003e-06,success,,-103.48874404312288,5.273043835421118e-08
austin_centre,AUS,way/99259757,3308.768561377035,1.0,3.5,MediumOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",8.73935033913288,17.663288349213282,26.465100598399992,44.063276092609165,4.422688359110115,0.0,3.739554766729565,0.0,3.739554766729565,0.0,0.0,105.093258505195,1.5818224113830512,6.585368468660489,9.866930525900273,16.428023099055288,1.648902055550306,0.0,0.6768594127780513,0.0,0.0,36.78790597332746,0.0,success,,-103.4887438771236,6.750973623862049e-09
austin_centre,AUS,way/99259768,1212.9897539835315,1.0,3.5,MediumOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",12.765804258348531,20.774362524230824,26.465100598400003,44.06327609260917,5.913457272520728,0.0,5.354285438606128,0.0,5.354285438606128,0.0,0.0,115.3362861847154,2.310610570761084,7.74526403118393,9.866930525900276,16.42802309905529,2.2047024479993578,0.0,0.9691256643877092,0.0,0.0,39.52465633928765,0.0,success,,-103.48878428900218,1.1568356798933425e-05
austin_centre,AUS,way/99725026,2734.701437289976,7.0,24.5,LargeOffice,perimeter_core,"generic_tag,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",13.418521188707524,32.852647023475875,26.46510143537094,44.06327748613048,39.02948033789069,11.75878428227112,2.21769456869969,0.0,2.21769456869969,0.0,0.0,169.8055063225463,2.428752335156062,12.248386684468462,9.866930837946477,16.428023618599052,14.55128309541511,4.384004026390577,0.4014027169346438,0.0,0.0,60.30878331491039,0.0006432893891119,success,,-103.48874378961582,1.4810724672931213e-07
austin_centre,AUS,way/99725028,229.5832912945793,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",9.596658723670032,19.474017755542366,26.465100598399992,27.764778058354104,7.328647122915162,0.0,0.0,4.03607357271564,4.03607357271564,0.0,0.0,94.6652758315973,1.7369952289842758,7.260459091763349,9.866930525900273,10.351486673940045,2.7323248495422137,0.0,1.5047612379684268,0.0,0.0,33.45295760809858,0.0,success,,-103.48874388438776,-2.1824225258193322e-12
austin_centre,AUS,way/99725029,1370.0390733292204,1.0,3.5,MediumOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",11.488150428996596,18.50345961436613,26.4651005984,44.06327609260916,5.032145564107717,0.0,5.069840687322858,0.0,5.069840687322858,0.0,0.0,110.62197298580246,2.079355227648384,6.898607841104895,9.866930525900273,16.428023099055288,1.876124766375152,0.0,0.9176411644054372,0.0,0.0,38.066682624489424,0.0,success,,-103.48874389198988,-2.120621412592348e-08
austin_centre,AUS,way/99725033,2921.7417850308248,7.0,24.5,OpenUBEMUnknown,one_zone_per_floor,"no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",0.3993020378793701,45.88244035732504,31.312221923696875,111.48718265859792,41.179410508791904,0.0393185614170235,2.9520388788501872,0.0,2.9520388788501872,0.0,0.0,233.2519149265583,0.0722736688561659,17.10625847354078,11.674073075368058,41.56554333623975,15.352837261171867,0.014659060615986,0.5343190370718839,0.0,0.0,86.31996391286448,0.0012792319282186,success,,-103.48880026835695,9.47639991124079e-05
austin_centre,AUS,way/99725034,752.1656175727563,2.0,7.0,MediumOffice,perimeter_core,"generic_tag,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",29.98427711146549,38.69590632824615,26.465100796557955,44.06327642253381,64.3096057697751,0.0,4.893927427745767,0.0,4.893927427745767,0.0,0.0,208.41209385632425,5.427154157175255,14.426917364547355,9.86693059977911,16.428023222060432,23.976421699933717,0.0,0.8858008644219837,0.0,0.0,71.01124790791785,2.415381236248615e-06,success,,-103.48871529008844,-1.6451350312333075e-05
austin_centre,AUS,way/99725035,2090.447760167925,5.0,17.5,LargeOffice,perimeter_core,"generic_tag,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",15.623353400073931,35.48811838929554,26.465101131333743,44.063276979921376,43.584346994076064,12.852274689017714,2.3527598265083203,0.0,2.3527598265083203,0.0,0.0,180.42923141022672,2.8278269654133816,13.230964202844278,9.866930724592896,16.428023429870127,16.24946492110739,4.791687867757096,0.4258495285980059,0.0,0.0,63.82074764018318,0.0006478118731146,success,,-103.48874413872504,-1.0616810591423733e-06
austin_centre,AUS,way/99725036,2173.024063042948,1.0,3.5,MediumOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",9.980117890478494,18.326855634712853,26.465100598399992,44.06327609260916,4.897013156519133,0.0,4.235896562183771,0.0,4.235896562183771,0.0,0.0,107.9682599349034,1.8064013381766075,6.832764932578724,9.866930525900273,16.428023099055288,1.8257436211187152,0.0,0.7666972777552625,0.0,0.0,37.52656079458488,0.0,success,,-103.4887026269428,4.037281822115592e-05
austin_centre,AUS,way/99868603,1105.4595273758027,4.0,14.0,RetailStandalone,perimeter_core,"no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",23.00542182644821,38.82791340573202,58.282120954487176,48.97469132497981,15.25338091570533,0.0,0.0,2.5639148871517063,2.5639148871517063,0.0,0.0,186.90744331450423,4.163981350587126,14.476133299232258,21.729206591219544,18.25913621730957,5.686887500040586,0.0,0.9558992595469964,0.0,0.0,65.27124421793609,4.978771374430137e-05,success,,-103.48874368898996,1.708098790161105e-07
austin_centre,AUS,way/99868604,143.96931763162,1.0,3.5,RetailStandalone,single_zone,"no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",32.68865809393943,42.39200199242703,58.28211999999999,48.97469052292056,16.770934409211804,0.0,0.0,7.031098717120567,7.031098717120567,0.0,0.0,206.13950373561937,5.916647115003037,15.804925318832582,21.729206235359992,18.259135918279423,6.2526739339176185,0.0,2.6213904725066266,0.0,0.0,70.5839789938993,0.0,success,,-103.48874386173313,-4.227576561763031e-09
austin_centre,AUS,way/99868608,835.6346959670489,1.0,3.5,MediumOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",14.59271476828095,21.955906367635105,26.4651005984,44.063276092609165,6.531751611632685,0.0,6.502161040030916,0.0,6.502161040030916,0.0,0.0,120.1109104785888,2.641281373058852,8.18577665923266,9.866930525900273,16.428023099055288,2.4352198898617905,0.0,1.176891148245596,0.0,0.0,40.73412269535446,0.0,success,,-103.4887444985116,1.7398360466926282e-05
austin_centre,AUS,way/99868609,308.7563820339012,3.0,10.5,MediumOffice,one_zone_per_floor,"no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",15.957773785086642,31.93449734840578,26.465100598050487,44.06327609202726,48.044339640284974,0.0,6.1865479748189465,0.0,6.1865479748189465,0.0,0.0,172.6515354386741,2.8883570551006823,11.90607477741143,9.866930525769966,16.428023098838338,17.912275059408167,0.0,1.1197651834422293,0.0,0.0,60.12142569997081,0.0,success,,-103.48874800115648,2.6934664778937746e-05
austin_centre,AUS,way/99868613,2097.833820197908,1.0,3.5,MediumOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",15.224490633990449,20.776734872586665,26.4651005984,44.06327609260916,6.4438811482025,0.0,4.281518818208166,0.0,4.281518818208166,0.0,0.0,117.25500216399692,2.755632804752271,7.746148509076741,9.866930525900273,16.428023099055288,2.4024593207220417,0.0,0.7749549060956781,0.0,0.0,39.9741491656023,0.0,success,,-103.48875047744522,-1.7376457071412593e-05
austin_centre,AUS,way/99868622,558.2712430181764,3.0,10.5,MediumOffice,perimeter_core,"no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",27.63508509149727,37.74241087390427,26.465101173090726,44.06327704944498,58.10731889062952,0.0,4.66860086507152,0.0,4.66860086507152,0.0,0.0,198.6817939436383,5.001950401561006,14.07142756129598,9.866930740161068,16.428023455790473,21.664035487355623,0.0,0.8450167565779451,0.0,0.0,67.8773844027421,1.560624051648926e-06,success,,-103.4887438843826,1.1963580821153647e-11
austin_centre,AUS,way/99868625,2935.456097589214,2.0,7.0,LargeOffice,perimeter_core,"no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",20.5799951875685,40.30257578527676,26.46510034711096,44.063275674223526,50.50013182596623,15.07146427548911,2.654080712050677,0.0,2.654080712050677,0.0,0.0,199.63662380768577,3.724979128949898,15.025928724873165,9.866930432212683,16.428022943069408,18.827863148411332,5.619063882902053,0.4803886088811726,0.0,0.0,69.97317686929972,0.000470332633641,success,,-103.48868708657028,-1.761230004523038e-06
austin_centre,AUS,way/99868637,190.448939964346,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",11.645775360713367,25.429658688363958,26.465100598400007,27.764778058354104,10.030173645665744,0.0,0.0,4.63874951965224,4.63874951965224,0.0,0.0,105.9742358711494,2.10788534028912,9.480888789465356,9.866930525900278,10.351486673940045,3.739529579966268,0.0,1.7294557059129054,0.0,0.0,37.276176615473965,0.0,success,,-103.48874389353648,7.743204758924197e-09
austin_centre,AUS,way/99868645,2864.0041764459497,23.0,80.5,TallBuilding,one_zone_per_floor,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT,2.1408140756835463,24.81114394923231,26.46510076304346,44.06327636673359,26.49242127383996,7.653610427707473,41.38970668552597,0.0,41.38970668552597,0.0,0.0,173.0160735417663,0.3874873476987219,9.250289176304385,9.866930587283967,16.42802320125655,9.877116438683204,2.8534802685413214,7.4915369100802,0.0,0.0,56.15486392984835,0.0025874751395276,success,,-103.48874096866228,-9.878292073698278e-05
austin_centre,AUS,way/99868651,304.47273205145507,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",8.947096645558197,19.108893107043475,26.4651005984,27.764778058354104,7.404078150152247,0.0,0.0,3.326045152711887,3.326045152711887,0.0,0.0,93.0159917122199,1.6194244928460335,7.124330399312805,9.866930525900274,10.351486673940045,2.760447648564962,0.0,1.2400427621952672,0.0,0.0,32.962662502759386,0.0,success,,-103.48874388277108,-5.0920483857063266e-11
austin_centre,AUS,way/99868670,2838.5921483281445,13.0,45.5,LargeOffice,perimeter_core,"no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT|narrow_perimeter_fallback",3.302451259005836,26.15985033519608,26.46510052815488,44.063275975654,30.126446390466597,8.2576623132707,2.1404424799714343,0.0,2.1404424799714343,0.0,0.0,140.5152292817195,0.5977436778800563,9.753124680770483,9.866930499710929,16.428023055451128,11.23198275486488,3.0786877249320885,0.3874200888748296,0.0,0.0,51.34391248248439,0.0015511164842663,success,,-103.48871840810796,4.74870833293331e-05
austin_centre,AUS,way/112834453,1768.3685864990402,3.0,10.5,Courthouse,perimeter_core,"no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",30.51887050561489,61.1900946209024,19.676654685521253,28.256190009874537,51.16615069983872,1.3232967956318942,2.7642001324463377,0.0,2.7642001324463377,0.0,0.0,194.89545744983005,5.523915561516295,22.8133805973218,7.336007813093517,10.534698809001505,19.07617363311947,0.4933620977218478,0.5003202239727871,0.0,0.0,66.27785873574722,0.00013102459708,success,,-103.48871177558362,-4.879681190954719e-05
austin_centre,AUS,way/112834456,1914.6328751377296,1.0,3.5,MediumOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",9.801292583747578,18.56182682875976,26.465100598400003,44.063276092609165,4.927619615168345,0.0,4.411213257531605,0.0,4.411213257531605,0.0,0.0,108.23032897621646,1.7740339576583115,6.920368772912844,9.866930525900276,16.428023099055288,1.837154565883984,0.0,0.7984295996132205,0.0,0.0,37.62494052102393,0.0,success,,-103.48877177423132,-4.55853097507592e-05
