osm_id,footprint_area_m2,levels,height_m,archetype_id,zoning_strategy,data_quality_flag,heating_eui_kwh_m2,cooling_eui_kwh_m2,lighting_eui_kwh_m2,equipment_eui_kwh_m2,fans_eui_kwh_m2,pumps_eui_kwh_m2,dhw_gas_eui_kwh_m2,dhw_elec_eui_kwh_m2,dhw_eui_kwh_m2,cooking_eui_kwh_m2,refrigeration_eui_kwh_m2,total_eui_kwh_m2,gwp_heating_kgco2_m2,gwp_cooling_kgco2_m2,gwp_lighting_kgco2_m2,gwp_equipment_kgco2_m2,gwp_fans_kgco2_m2,gwp_pumps_kgco2_m2,gwp_dhw_kgco2_m2,gwp_cooking_kgco2_m2,gwp_refrigeration_kgco2_m2,gwp_total_kgco2_m2,iod,simulation_status,error_summary,centroid_lon,centroid_lat
way/199742470,1009.3994616596509,1.0,3.5,MediumOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",19.343411747945765,26.450351620709668,26.4651005984,44.063276092609165,8.561494224500809,0.0,5.87489974319321,0.0,5.87489974319321,0.0,0.0,130.75853402735862,3.5011575263781833,9.861431694045944,9.866930525900274,16.428023099055288,3.1919647687321873,0.0,1.063356853517971,0.0,0.0,43.912864467629845,0.0,success,,-103.48876233697904,2.2149867759958874e-05
way/199742471,1085.1170572446902,1.0,3.5,MediumOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",17.689704696070677,24.79719591046993,26.4651005984,44.063276092609165,7.86404743860942,0.0,5.660465150077967,0.0,5.660465150077967,0.0,0.0,126.53978988623716,3.2018365499887924,9.245088956908683,9.866930525900274,16.428023099055288,2.931937078441873,0.0,1.024544192164112,0.0,0.0,42.69836040245903,0.0,success,,-103.48873810142426,-9.39948214139364e-07
way/199742472,263.5953169121376,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",10.380616324575595,23.782681832167846,26.465100598399992,27.764778058354104,9.323324799727002,0.0,0.0,3.666501823590436,3.666501823590436,0.0,0.0,101.38300343681497,1.8788915547481826,8.866849702123474,9.866930525900273,10.351486673940043,3.475996538432619,0.0,1.366974541885575,0.0,0.0,35.807129537030164,0.0,success,,-103.48875167325997,-1.035595548887857e-05
way/199742473,2008.0565038766003,5.0,17.5,LargeOffice,perimeter_core,"generic_tag,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",25.162657388255184,43.15566825637148,26.46510073332148,44.063276317247734,53.68301439810347,16.02570612121555,2.5015375890944296,0.0,2.5015375890944296,0.0,0.0,211.05696080360934,4.554440987274188,16.089641484686464,9.866930576202781,16.42802318280684,20.01453089201612,5.97483196176055,0.4527783036260917,0.0,0.0,73.38117738837302,0.0004640574125903035,success,,-103.48876458194286,3.770712333877824e-05
way/199742474,292.07019178704,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",8.95080502068532,22.247868219808765,26.465100598399996,27.7647780583541,8.484514666332561,0.0,0.0,3.4189997876303715,3.4189997876303715,0.0,0.0,97.33206635121111,1.6200957087440426,8.294628212654862,9.866930525900273,10.351486673940043,3.1632646340194364,0.0,1.2746988528226562,0.0,0.0,34.57110460808131,0.0,success,,-103.48874388438803,-6.08564294541531e-12
way/199742475,241.82202421304174,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",10.67244386309044,24.671902356864113,26.4651005984,27.764778058354104,9.707729039500288,0.0,0.0,3.8934546238731507,3.8934546238731507,0.0,0.0,103.1754085400821,1.9317123392193696,9.198376011904934,9.866930525900274,10.351486673940043,3.6193132023388133,0.0,1.451588900509379,0.0,0.0,36.41940765381282,0.0,success,,-103.48873912182083,1.9698198405780886e-05
way/243238233,3359.7993057223784,1.0,3.5,MediumOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",9.32448135035422,18.38906996529068,26.465100598399992,44.063276092609165,4.8667339943327,0.0,3.7257550444059553,0.0,3.7257550444059553,0.0,0.0,106.83441704539273,1.687731124414114,6.855960177019393,9.866930525900273,16.428023099055288,1.8144547016390717,0.0,0.6743616630374779,0.0,0.0,37.32746129106562,0.0,success,,-103.48874388513251,5.308761283683092e-10
way/243238257,206.43201182997137,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",11.034701634338667,25.675087490871274,26.465100598400003,27.764778058354104,10.277994499209967,0.0,0.0,4.366603181823177,4.366603181823177,0.0,0.0,105.58426546299718,1.9972809958152986,9.572391519046555,9.866930525900276,10.351486673940043,3.8319241331514537,0.0,1.6279919310727715,0.0,0.0,37.2480057789264,0.0,success,,-103.48874387235523,-3.321763303082198e-09
way/303100348,6361.825688816071,1.0,3.5,SuperMarket,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",6.459804751746531,33.58588216365332,40.77944,112.87283391918017,6.133175768542048,0.0,0.0,2.5213816714431525,2.5213816714431525,0.0,121.02122696860525,323.37374524317045,1.169224660066122,12.521757275310538,15.20371705632,42.0821529244201,2.2866196554339946,0.0,0.9400416858008076,0.0,45.12010200825116,119.32361526560271,0.0,success,,-103.4887900918277,-2.114461521127534e-05
way/312329732,1658.4853290234337,1.0,3.5,MediumOffice,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",11.223698217587232,20.422557098045438,26.465100598400003,44.063276092609165,5.764302441921906,0.0,4.670442416809441,0.0,4.670442416809441,0.0,0.0,112.60937686537318,2.031489377383289,7.614101117750084,9.866930525900276,16.428023099055288,2.14909335081686,0.0,0.8453500774425088,0.0,0.0,38.93498754834831,0.0,success,,-103.48869432764437,-2.961691421362969e-06
way/379436164,374.7471475218648,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",8.128028102849708,20.34184394395498,26.4651005984,27.764778058354107,7.701609502531888,0.0,0.0,2.914129067106772,2.914129067106772,0.0,0.0,93.31548927319746,1.471173086615797,7.584008993936847,9.866930525900274,10.351486673940045,2.8713756676099584,0.0,1.0864689118312836,0.0,0.0,33.23144385983421,0.0,success,,-103.48872591819462,-1.0556640993421393e-06
way/381802938,393.862268335358,2.0,7.0,SmallOffice,one_zone_per_floor,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",7.432018682352802,22.945851673731454,26.465100598241328,27.764778058187638,8.522722084868322,0.0,0.0,1.971586352163712,1.971586352163712,0.0,0.0,95.10205744954524,1.345195381505857,8.55485598781395,9.866930525841118,10.35148667387798,3.1775094294572868,0.0,0.7350625965044925,0.0,0.0,34.03104059500068,0.0,success,,-103.48874387433015,-1.8188823998876662e-09
way/381802955,117.52173157831125,3.0,10.5,SmallOffice,one_zone_per_floor,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",13.405781329595106,29.794573336110545,26.465100597896868,27.764778057826256,12.15397366607992,0.0,0.0,3.029084243530215,3.029084243530215,0.0,0.0,112.61329123103891,2.4264464206567142,11.108251187755423,9.866930525712693,10.351486673743247,4.531341693977245,0.0,1.129327420346883,0.0,0.0,39.41378392219221,0.0,success,,-103.48873477056104,4.029729933296221e-06
way/381802967,167.5743615823186,2.0,7.0,SmallOffice,one_zone_per_floor,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",13.455075344226971,29.665101746351077,26.46510059155792,27.764778051176027,12.11094817656977,0.0,0.0,3.113165020913256,3.113165020913256,0.0,0.0,112.57416893079501,2.4353686373050816,11.059980553888579,9.866930523349357,10.351486671263855,4.5153005867741545,0.0,1.1606750884170474,0.0,0.0,39.389742060998074,0.0,success,,-103.48875116719111,5.065481008366552e-07
way/381802985,186.940849603348,3.0,10.5,SmallOffice,one_zone_per_floor,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",11.53208843699868,27.679708828097134,26.46510061044287,27.764778070988392,11.028468490024027,0.0,0.0,2.3149302016898403,2.3149302016898403,0.0,0.0,106.78507463824096,2.087308007096761,10.319770482961799,9.866930530390194,10.35148667865046,4.111721850198678,0.0,0.8630707972356197,0.0,0.0,37.60028834653351,0.0,success,,-103.48876754122563,1.4894601263102627e-05
way/381802999,202.55000316082064,2.0,7.0,SmallOffice,one_zone_per_floor,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",10.916700884065305,27.03301025561708,26.465100598289954,27.76477805823865,10.674014032113522,0.0,0.0,2.77198053341053,2.77198053341053,0.0,0.0,105.62558436173504,1.97592286001582,10.078663147581205,9.866930525859248,10.351486673897,3.9795713035648204,0.0,1.033471958310381,0.0,0.0,37.28604646922847,0.0,success,,-103.48873965274484,9.699604881161208e-06
way/381803065,698.6299462481214,3.0,10.5,MediumOffice,perimeter_core,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT|narrow_perimeter_fallback",12.06783170546193,30.924517263864644,26.465100598124913,44.06327609215116,42.333519520129485,0.0,4.296081512103522,0.0,4.296081512103522,0.0,0.0,160.15032669183563,2.1842775386886095,11.529525922452127,9.866930525797715,16.428023098884534,15.783121415650836,0.0,0.7775907536907375,0.0,0.0,56.569469255164556,0.0,success,,-103.48875203333101,3.052597936003263e-05
way/381803067,129.6230710715534,2.0,7.0,SmallOffice,one_zone_per_floor,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",13.352706140967898,26.768068743806435,26.46510059679216,27.7647780566673,10.772305307217566,0.0,0.0,3.7174699854555873,3.7174699854555873,0.0,0.0,108.84042883090694,2.4168398115151897,9.979885533615866,9.866930525300827,10.351486673311156,4.016217043079311,0.0,1.3859768997374358,0.0,0.0,38.017336486559785,0.0,success,,-103.4887351200253,-5.887691066066531e-06
way/381803379,1827.9573172401842,3.0,10.5,MediumOffice,perimeter_core,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",20.967097052918906,35.80153616779369,27.216850785689047,45.31490844261771,52.725220231223346,0.0,3.2490610064884433,0.0,3.2490610064884433,0.0,0.0,185.27467368673112,3.795044566578322,13.347815126366186,10.147204044726875,16.894666684844275,19.657438408366538,0.0,0.5880800421744082,0.0,0.0,64.4302488730566,2.1584912494532826e-06,success,,-103.48876557040658,-4.5184882113767176e-05
way/381803409,35.59966375987514,2.0,7.0,SmallOffice,one_zone_per_floor,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",23.52500127437238,41.0184022551926,26.46510059765393,27.764778057571398,17.66186840412838,0.0,0.0,10.449966356391629,10.449966356391629,0.0,0.0,146.8851169453103,4.2580252306614,15.292808875998945,9.866930525622118,10.351486673648228,6.584839073374376,0.0,3.896040056720778,0.0,0.0,50.25013043602585,0.0,success,,-103.48874388438738,-4.1780856335204333e-13
way/381803480,33.39325907255395,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",24.173886279852148,43.33086279316371,26.4651005984,27.764778058354104,18.813153449321273,0.0,0.0,21.060494209351972,21.060494209351972,0.0,0.0,161.6082753884432,4.3754734166532385,16.15495891344964,9.866930525900274,10.351486673940043,7.014070374203552,0.0,7.851941935084277,0.0,0.0,55.61486183923103,0.0,success,,-103.48874388438786,4.4940951765331827e-13
way/381803825,81.57004498951851,2.0,7.0,SmallOffice,one_zone_per_floor,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",16.966163033886506,34.07422683343679,26.465100621360254,27.76477808244191,14.201281969838789,0.0,0.0,5.205054712977393,5.205054712977393,0.0,0.0,124.67660525394163,3.0708755091334576,12.70382584185657,9.8669305344605,10.351486682920653,5.294635554251056,0.0,1.9405901385299356,0.0,0.0,43.22834426115217,0.0,success,,-103.4887423716142,-6.994739758179476e-06
way/381803853,617.0628211409304,3.0,10.5,MediumOffice,perimeter_core,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",30.783012076822565,41.92751103579402,26.46510022464607,44.063275470324626,66.24232497139161,0.0,4.673890501242353,0.0,4.673890501242353,0.0,0.0,214.15511428022123,5.571725185904884,15.631750084453012,9.866930386554344,16.42802286705019,24.69699353443399,0.0,0.8459741807248657,0.0,0.0,73.04139623912128,9.418295093903308e-07,success,,-103.48871326845988,1.941776338281105e-05
way/381805524,47.65607393361186,2.0,7.0,SmallOffice,one_zone_per_floor,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",23.23021176905332,37.40573147952828,26.46510085559198,27.76477832817656,16.028453045004333,0.0,0.0,8.097580798146398,8.097580798146398,0.0,0.0,138.99185627550088,4.2046683301986505,13.945904056049569,9.866930621788647,10.351486774537412,5.975856091862876,0.0,3.019004853811325,0.0,0.0,47.36385072824848,0.0,success,,-103.48874202760959,-4.3633578811840615e-06
way/381805525,150.16308303409315,3.0,10.5,SmallOffice,one_zone_per_floor,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",12.092704541537595,28.552484834344835,26.46510039611453,27.76477784613458,11.436715773854168,0.0,0.0,2.6018522472493033,2.6018522472493033,0.0,0.0,108.913635639235,2.1887795220183044,10.645165815819116,9.866930450482588,10.351486594818663,4.263927868534502,0.0,0.9700433696374632,0.0,0.0,38.28633362131064,0.0,success,,-103.48874765007328,1.0230270219864314e-05
way/381805529,166.18331149896255,2.0,7.0,SmallOffice,one_zone_per_floor,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",11.372851651544782,27.931740212497,26.46510072477005,27.764778190930077,11.123053282897425,0.0,0.0,3.1306282547317394,3.1306282547317394,0.0,0.0,107.78815231737107,2.0584861489296054,10.413734839944832,9.866930573014567,10.351486723368078,4.146985709356081,0.0,1.1671858709551248,0.0,0.0,38.004809865568284,0.0,success,,-103.48874388438699,-1.2590582801303043e-12
