osm_id,footprint_area_m2,levels,height_m,archetype_id,zoning_strategy,data_quality_flag,heating_eui_kwh_m2,cooling_eui_kwh_m2,lighting_eui_kwh_m2,equipment_eui_kwh_m2,fans_eui_kwh_m2,pumps_eui_kwh_m2,dhw_gas_eui_kwh_m2,dhw_elec_eui_kwh_m2,dhw_eui_kwh_m2,cooking_eui_kwh_m2,refrigeration_eui_kwh_m2,total_eui_kwh_m2,gwp_heating_kgco2_m2,gwp_cooling_kgco2_m2,gwp_lighting_kgco2_m2,gwp_equipment_kgco2_m2,gwp_fans_kgco2_m2,gwp_pumps_kgco2_m2,gwp_dhw_kgco2_m2,gwp_cooking_kgco2_m2,gwp_refrigeration_kgco2_m2,gwp_total_kgco2_m2,iod,simulation_status,error_summary,centroid_lon,centroid_lat
way/192352435,1716.1330551490182,1.0,3.5,MediumOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",15.800258556429371,22.76587777143294,26.4651005984,44.06327609260918,6.4348650116434,0.0,4.664944607753954,0.0,4.664944607753954,0.0,0.0,120.19432263826883,2.859846798713716,8.4877566777678,9.866930525900274,16.428023099055295,2.3990978525609856,0.0,0.8443549740034657,0.0,0.0,40.886009928001535,0.0,success,,-103.48869898759433,3.3958148006434815e-05
way/205360641,2151.7744609536085,2.0,7.0,LargeOffice,perimeter_core,"no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT|narrow_perimeter_fallback",7.588075036429579,27.863601119641288,26.465100598330263,44.063276092493055,33.241713602169085,9.37527138706068,2.8197618327916754,0.0,2.8197618327916754,0.0,0.0,151.41679966891562,1.3734415815937537,10.388330678233622,9.866930525874276,16.428023099012,12.393441598869495,3.495363680695059,0.5103768917352932,0.0,0.0,54.4559080560135,0.0,success,,-103.48867219918085,-8.0919978984561e-05
way/206374244,557.3319341815726,1.0,3.5,MediumOffice,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",22.50061899302268,25.75553368788516,26.465100598399996,44.06327609260916,7.740502339664449,0.0,8.41937446637648,0.0,8.41937446637648,0.0,0.0,134.94440617795792,4.072612037737105,9.602384113786847,9.866930525900273,16.428023099055288,2.885876006292417,0.0,1.523906778414143,0.0,0.0,44.379732561186074,0.0,success,,-103.48873850184974,9.66420965811112e-06
way/206374820,1255.1439935671974,1.0,3.5,MediumOffice,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",13.016713399425042,20.6268169807386,26.465100598399996,44.063276092609165,5.596237315709053,0.0,5.325101361090374,0.0,5.325101361090374,0.0,0.0,115.09324574797222,2.3560251252959326,7.690254921294811,9.866930525900273,16.428023099055288,2.0864339659411746,0.0,0.9638433463573576,0.0,0.0,39.39151098384484,0.0,success,,-103.48865915712842,3.044777510152379e-05
way/206374822,2771.7169482357604,1.0,3.5,MediumOffice,single_zone,"generic_tag,no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",9.546853361470141,18.66363321065151,26.465100598400003,44.06327609260917,4.794539029288962,0.0,3.974665338351847,0.0,3.974665338351847,0.0,0.0,107.50806763077162,1.7279804584260956,6.958325042660782,9.866930525900276,16.42802309905529,1.7875383972117451,0.0,0.7194144262416843,0.0,0.0,37.48821194949588,0.0,success,,-103.4887104159185,3.979270188859447e-05
way/206375383,781.7045473644088,3.0,10.5,Courthouse,perimeter_core,"no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",42.150112880542714,64.21479814587855,19.67665488982745,28.256190303263576,59.72912932446209,1.9800144917006408,3.4342350950656346,0.0,3.4342350950656346,0.0,0.0,219.44113513074066,7.629170431378231,23.941074763131606,7.336007889264589,10.534698918385152,22.268691827780554,0.7382048429117665,0.6215965522068798,0.0,0.0,73.06944522505879,6.129018507766132e-05,success,,-103.48875435411018,3.1047966441039815e-05
way/206375384,719.8484334412722,2.0,7.0,MediumOffice,perimeter_core,no_height,30.918357689644935,38.59885263789149,26.46510059819614,44.06327609226973,61.36148949010622,0.0,5.039440632395139,0.0,5.039440632395139,0.0,0.0,206.44651714050363,5.596222741825733,14.390733031279808,9.866930525824271,16.42802309892874,22.87728140361732,0.0,0.9121387544635201,0.0,0.0,70.0713295559394,3.0077715692488845e-05,success,,-103.48876105913747,2.0704777570273845e-05
way/206375385,946.797796150249,2.0,7.0,MediumOffice,perimeter_core,"no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",25.747762763886293,35.02239571852037,26.465100152178813,44.06327534966972,54.40379980451769,0.0,4.527397345105813,0.0,4.527397345105813,0.0,0.0,190.2297311338787,4.660345060263419,13.057329750944513,9.866930359536523,16.428022822066662,20.28325987351872,0.0,0.8194589194641522,0.0,0.0,65.11534678579399,1.2743463988039404e-05,success,,-103.4887475511437,-3.552990452603976e-05
way/206375846,281.2572702869536,1.0,3.5,FullServiceRestaurant,single_zone,"no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",133.7791332534296,139.97986101111113,72.73404014249999,428.3936770452311,33.90783660215067,0.0,67.76327747620631,0.0,67.76327747620631,212.74850678498902,0.0,1089.3063323156177,24.214023118870756,52.18841162105054,27.117286718247986,159.7171578254194,12.641790904706628,0.0,12.265153223193343,38.50747972808301,0.0,326.65130313957167,0.0,success,,-103.48874388489732,2.400397505337958e-09
way/206376319,285.1663318204128,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",13.290243693089142,23.06308064193653,26.465100598399996,27.764778058354107,9.421201354211298,0.0,0.0,3.5006744074317084,3.5006744074317084,0.0,0.0,103.50507875342278,2.4055341084491344,8.598562229571913,9.866930525900273,10.351486673940045,3.51248765848789,0.0,1.305149437973949,0.0,0.0,36.040150634323204,0.0,success,,-103.4887339043201,-1.7876030724176922e-05
way/206376503,2110.3617310557784,1.0,3.5,Courthouse,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",17.68196318779955,39.78747921993177,19.676654720000002,28.25619005938692,6.738580002320925,0.0,3.566743432390877,0.0,3.566743432390877,0.0,0.0,115.70761062183006,3.2004353369917182,14.833886302608722,7.336007825948161,10.534698827461106,2.5123313051053056,0.0,0.6455805612627488,0.0,0.0,39.06294015937776,0.0,success,,-103.48872385474792,-1.8905703508962575e-05
way/221888647,1853.031293095693,3.0,10.5,OpenUBEMUnknown,one_zone_per_floor,"no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",0.03654178137518363,86.54003273363688,41.07840928762055,314.9637805835508,81.4240408235552,0.006081693969455992,3.3938416267147793,0.0,3.3938416267147793,0.0,0.0,527.4427285304229,0.006614062428908237,32.26454732401637,15.315181177884995,117.42731638740406,30.35716229216444,0.0022674257992443387,0.614285334435375,0.0,0.0,195.9873740041334,0.0265529676572491,success,,-103.48869617208238,8.532406224097791e-05
way/221890776,557.9295984836695,1.0,3.5,Courthouse,single_zone,"generic_tag,no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",28.81772452395445,49.50406078215024,19.676654720000002,28.25619005938692,8.80373260190398,0.0,7.667119144281917,0.0,7.667119144281917,0.0,0.0,142.7254818316775,5.216008138835755,18.45649997328751,7.336007825948161,10.534698827461106,3.2822780185026565,0.0,1.387748565115027,0.0,0.0,46.213241349150216,0.0,success,,-103.48875068991947,-4.902364809808398e-06
way/221903110,175.25811182622326,1.0,3.5,QuickServiceRestaurant,single_zone,"generic_tag,no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",165.4980509461375,167.0145860957223,93.535879095,562.9445817098838,46.11509085020379,0.0,86.97953037870717,0.0,86.97953037870717,475.43592336912917,0.0,1597.5236424447835,29.95514722125089,62.26771410489596,34.872794731230655,209.88150250973254,17.19299709149978,0.0,15.743294998545997,86.05390212981237,0.0,455.96735278696815,0.0,success,,-103.48874388493569,3.690819744857397e-10
way/240180464,1922.5847871439182,1.0,3.5,MediumOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",14.078644945659427,21.638345409610416,26.465100598399996,44.063276092609165,6.009679806047529,0.0,4.469403169473249,0.0,4.469403169473249,0.0,0.0,116.72445002179978,2.5482347351643564,8.067381042374231,9.866930525900273,16.428023099055288,2.2405769027290883,0.0,0.8089619736746579,0.0,0.0,39.96010827889789,0.0,success,,-103.4887796193053,-2.9108960902648435e-05
way/240181910,398.82397114447446,1.0,3.5,MidriseApartment,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",20.54321847944896,10.504926367131784,3.9654911445,43.3980255,4.106926079563343,0.0,0.0,31.04677605938793,31.04677605938793,0.0,0.0,113.56536363003201,3.7183225447802615,3.9165306876050088,1.478446132421646,16.179999051114002,1.531177036391442,0.0,11.575107424669483,0.0,0.0,38.39958287698184,0.06588677875860455,success,,-103.48875025862381,-4.315461775655175e-06
way/333639429,393.80822433854104,1.0,3.5,MidriseApartment,single_zone,"no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",20.000194674056097,10.335038019085026,3.9654911445000005,43.398025499999996,4.121302082394041,0.0,0.0,30.963048594735422,30.963048594735422,0.0,0.0,112.78310001477058,3.6200352360041532,3.853191554579432,1.4784461324216462,16.179999051114,1.5365368127748054,0.0,11.543891481478019,0.0,0.0,38.212100268372055,0.06473232531375056,success,,-103.48874388439724,9.554462545038766e-12
way/333639430,77.32651207069374,1.0,3.5,SmallOffice,single_zone,"no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",19.47753022365788,28.506447190814182,26.4651005984,27.764778058354107,12.148782548966237,0.0,0.0,9.79040633824885,9.79040633824885,0.0,0.0,124.15304495844126,3.525432970482076,10.62800169325687,9.866930525900274,10.351486673940045,4.529406300165984,0.0,3.6501376142766424,0.0,0.0,42.5513957780219,0.0,success,,-103.4887438868134,-3.055455802499161e-10
