building_id,class,building_tag,footprint_area_m2,levels,height_m,height_source,year_built,layout_state,storey_count,dwelling_count,gross_area_m2,conditioned_area_m2,circulation_pct
way/892347466,residential,house,31.6,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/892347467,residential,house,30.4,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/892347470,residential,house,30.9,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/892347471,residential,house,35.0,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/892347472,residential,house,33.8,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/892347473,residential,house,31.4,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/892347474,residential,house,32.3,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/892347479,residential,house,42.5,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/892347480,residential,house,45.5,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/892347481,residential,house,48.6,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/892347482,residential,house,44.6,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/892347483,residential,house,46.2,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/892347484,residential,house,65.9,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/892347485,residential,house,66.3,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/892496546,residential,house,52.8,3.0,9.0,storeys x 3.0 m,,no_idf,,,,,
way/892496547,residential,house,29.7,3.0,9.0,storeys x 3.0 m,,no_idf,,,,,
way/892496548,residential,house,50.0,3.0,9.0,storeys x 3.0 m,,no_idf,,,,,
way/892496549,residential,house,50.6,3.0,9.0,storeys x 3.0 m,,no_idf,,,,,
way/892496550,residential,house,33.9,3.0,9.0,storeys x 3.0 m,,no_idf,,,,,
way/892496551,residential,house,33.9,3.0,9.0,storeys x 3.0 m,,no_idf,,,,,
way/892496552,residential,house,45.1,3.0,9.0,storeys x 3.0 m,,no_idf,,,,,
way/892496553,residential,house,40.4,3.0,9.0,storeys x 3.0 m,,no_idf,,,,,
way/892496554,residential,house,34.2,3.0,9.0,storeys x 3.0 m,,no_idf,,,,,
way/892496573,residential,house,47.7,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/892496574,residential,house,45.0,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/892496575,residential,house,40.9,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/892496576,residential,house,39.8,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/892496577,residential,house,41.0,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/892496578,residential,house,55.0,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/892496584,residential,house,48.3,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/892496585,residential,house,46.5,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/892496586,residential,house,47.8,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/892496587,residential,house,46.0,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/892496588,residential,house,47.7,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/892496589,residential,house,48.6,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/892496590,residential,house,48.1,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/892496591,residential,house,65.4,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/892496599,residential,house,49.4,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/892496600,residential,house,47.8,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/892496601,residential,house,49.9,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/892496602,residential,house,45.2,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/892496603,residential,house,47.4,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/892496604,residential,house,51.4,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/892496605,residential,house,33.9,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/892496606,residential,house,33.3,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/892496607,residential,house,37.3,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/892496608,residential,house,34.8,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/892496609,residential,house,33.8,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/892496610,residential,house,35.6,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/892496611,residential,house,34.9,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/892496618,residential,house,33.0,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/892496619,residential,house,32.4,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/892496620,residential,house,32.2,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/892496621,residential,house,28.5,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/892496628,residential,house,42.9,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/892496629,residential,house,32.4,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/892496630,residential,house,32.3,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/892496631,residential,house,31.3,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/892496632,residential,house,32.3,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/892496633,residential,house,51.1,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/892496634,residential,house,57.9,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/892496635,residential,house,67.6,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/892496636,residential,house,53.8,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/892496637,residential,house,55.1,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/892496638,residential,house,57.1,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/892496639,residential,house,47.8,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/892496646,residential,house,41.4,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/892496647,residential,house,37.8,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/892496648,residential,house,36.6,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/892496649,residential,house,45.1,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/892496650,residential,house,39.2,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/892496651,residential,house,33.8,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/892496652,residential,house,43.4,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/952012482,residential,house,56.7,3.0,9.0,storeys x 3.0 m,,no_idf,,,,,
way/952012483,residential,house,54.3,3.0,9.0,storeys x 3.0 m,,no_idf,,,,,
way/952012484,residential,apartments,138.6,2.0,6.0,storeys x 3.0 m,,massing_box,2,0,277.3,277.3,0.0
way/952012485,residential,apartments,138.1,2.0,6.0,storeys x 3.0 m,,massing_box,2,0,276.1,276.1,0.0
way/952012486,residential,apartments,165.9,2.0,6.0,storeys x 3.0 m,,massing_box,2,0,331.9,331.9,0.0
way/952012487,residential,house,51.3,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1054662329,residential,house,53.4,3.0,9.0,storeys x 3.0 m,,no_idf,,,,,
way/1054662330,residential,house,46.8,3.0,9.0,storeys x 3.0 m,,no_idf,,,,,
way/1054662331,residential,house,50.2,3.0,9.0,storeys x 3.0 m,,no_idf,,,,,
way/1054662332,residential,house,64.8,3.0,9.0,storeys x 3.0 m,,no_idf,,,,,
way/1054662333,residential,house,45.7,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1054662334,residential,house,45.7,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1054662335,residential,house,48.9,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1054662336,residential,house,44.6,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1054785374,residential,apartments,149.7,3.0,9.0,storeys x 3.0 m,,ruled,3,17,426.3,385.8,9.5
way/1054785375,residential,house,43.3,3.0,9.0,storeys x 3.0 m,,no_idf,,,,,
way/1054785376,residential,house,48.2,3.0,9.0,storeys x 3.0 m,,no_idf,,,,,
way/1054785377,residential,house,44.1,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1054785378,residential,house,80.6,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1054785379,residential,house,69.2,3.0,9.0,storeys x 3.0 m,,no_idf,,,,,
way/1054785380,residential,house,65.8,3.0,9.0,storeys x 3.0 m,,no_idf,,,,,
way/1054785381,residential,apartments,67.9,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,203.7,203.7,0.0
way/1054785382,residential,apartments,69.7,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,209.2,209.2,0.0
way/1054901265,residential,house,53.7,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1054901266,residential,house,47.2,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1054901267,residential,house,53.9,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1054901268,residential,house,54.6,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1054901269,residential,house,56.1,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1054901270,residential,house,54.8,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1054901271,residential,house,55.9,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1054901272,residential,house,53.3,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1054901273,residential,house,57.3,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1054901274,residential,house,64.4,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1054901275,residential,house,30.3,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1054901276,residential,house,32.6,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1054901277,residential,house,53.9,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1054901278,residential,house,55.8,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1054901279,residential,house,41.5,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1054901280,residential,house,39.9,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1054901281,residential,house,38.9,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1054901282,residential,house,38.7,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1054901283,residential,house,40.5,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1054901284,residential,house,39.5,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1054901285,residential,house,39.5,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1055004676,residential,house,60.7,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1055004677,residential,house,61.4,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1055004678,residential,house,60.7,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1055004679,residential,house,52.3,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1055004680,residential,house,57.3,3.0,9.0,storeys x 3.0 m,,no_idf,,,,,
way/1055004681,residential,house,36.7,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1055004682,residential,house,38.4,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1055004683,residential,house,34.6,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1055004684,residential,house,36.5,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1055004685,residential,house,46.2,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1055004686,residential,house,49.0,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1055004687,residential,house,36.9,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1055004688,residential,house,34.4,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1055004689,residential,house,35.4,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1055090346,residential,house,47.8,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1055090347,residential,house,46.4,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1055090348,residential,house,45.0,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1055090349,residential,house,44.9,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1055090350,residential,house,48.5,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1055090351,residential,house,51.6,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1055090352,residential,house,98.6,3.0,9.0,storeys x 3.0 m,,no_idf,,,,,
way/1055090353,residential,house,49.8,,9.0,assumed 9.0 m,,no_idf,,,,,
way/1055090354,residential,house,46.5,,9.0,assumed 9.0 m,,no_idf,,,,,
way/1055163038,residential,house,47.8,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1055163039,residential,house,49.7,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1055163040,residential,house,60.4,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1055163041,residential,house,59.4,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1055163042,residential,house,49.1,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1055163043,residential,house,49.2,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1055163044,residential,house,48.2,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1055232796,residential,house,53.1,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1055232797,residential,house,58.5,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1055232798,residential,house,36.5,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1055232799,residential,house,50.9,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1055232800,residential,house,57.3,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1055232801,residential,house,40.9,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1055232802,residential,house,51.8,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1055232803,residential,house,56.5,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1055232804,residential,house,40.7,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1055232805,residential,house,48.9,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1055232806,residential,house,48.4,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1055232807,residential,house,41.3,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1055232808,residential,house,68.6,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1055232809,residential,house,55.5,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1055232810,residential,house,51.6,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1055232811,residential,house,51.2,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1055232812,residential,house,52.5,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1055232813,residential,house,51.9,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1055232814,residential,house,50.7,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1055539053,residential,house,47.4,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1055539054,residential,house,45.0,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1055539055,residential,house,44.3,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1055539056,residential,house,55.7,3.0,9.0,storeys x 3.0 m,,no_idf,,,,,
way/1055539059,residential,house,44.5,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1055642103,residential,house,51.9,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1055642104,residential,house,49.4,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1055642105,residential,house,62.6,3.0,9.0,storeys x 3.0 m,,no_idf,,,,,
way/1055642106,residential,house,61.5,3.0,9.0,storeys x 3.0 m,,no_idf,,,,,
way/1055642107,residential,house,60.8,3.0,9.0,storeys x 3.0 m,,no_idf,,,,,
way/1055642108,residential,house,60.3,3.0,9.0,storeys x 3.0 m,,no_idf,,,,,
way/1055642111,residential,house,93.1,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1055854771,residential,house,73.6,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1055854772,residential,house,34.2,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1055854773,residential,house,35.6,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1055854774,residential,house,39.9,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1055854775,residential,house,38.5,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1055854776,residential,house,36.5,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1055854777,residential,house,35.8,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1055854778,residential,house,37.1,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1055854779,residential,house,36.4,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1055854780,residential,house,35.5,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1055854781,residential,house,34.3,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1055854782,residential,house,34.1,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1055854783,residential,house,33.4,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1055854784,residential,house,33.5,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1055854785,residential,house,55.7,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1055854786,residential,house,58.6,3.0,9.0,storeys x 3.0 m,,no_idf,,,,,
way/1055854787,residential,house,66.4,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1056016621,residential,house,43.3,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1056016622,residential,house,44.1,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1056016623,residential,house,44.4,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1056016624,residential,house,46.1,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1056016625,residential,house,44.6,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1056016626,residential,house,43.1,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1056016627,residential,house,44.6,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1056016628,residential,house,46.1,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1056016629,residential,house,44.8,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1056016630,residential,house,45.1,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1056016631,residential,house,46.4,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1056016632,residential,house,46.6,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1056016633,residential,house,56.9,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1056016634,residential,house,49.3,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1056016635,residential,house,47.8,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1056016636,residential,house,47.4,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1056016637,residential,house,49.8,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1056016638,residential,house,49.4,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1056016639,residential,house,48.7,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1056016640,residential,house,44.9,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1056162837,residential,house,61.7,3.0,9.0,storeys x 3.0 m,,no_idf,,,,,
way/1056162838,residential,house,62.5,3.0,9.0,storeys x 3.0 m,,no_idf,,,,,
way/1056162839,residential,house,61.0,3.0,9.0,storeys x 3.0 m,,no_idf,,,,,
way/1056456195,residential,house,47.8,3.0,9.0,storeys x 3.0 m,,no_idf,,,,,
way/1056456196,residential,house,48.6,3.0,9.0,storeys x 3.0 m,,no_idf,,,,,
way/1056456197,residential,house,47.8,3.0,9.0,storeys x 3.0 m,,no_idf,,,,,
way/1056456198,residential,house,49.8,3.0,9.0,storeys x 3.0 m,,no_idf,,,,,
way/1056456199,residential,house,49.3,3.0,9.0,storeys x 3.0 m,,no_idf,,,,,
way/1056456200,residential,house,46.8,3.0,9.0,storeys x 3.0 m,,no_idf,,,,,
way/1056456202,residential,house,48.9,3.0,9.0,storeys x 3.0 m,,no_idf,,,,,
way/1056456203,residential,house,74.3,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1056456204,residential,house,57.7,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1056456205,residential,house,44.7,3.0,9.0,storeys x 3.0 m,,no_idf,,,,,
way/1056456206,residential,house,61.0,3.0,9.0,storeys x 3.0 m,,no_idf,,,,,
way/1056562078,residential,house,52.3,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1056562079,residential,house,51.6,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1056562080,residential,house,49.1,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1056562081,residential,house,51.1,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1056562082,residential,house,47.3,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1056562083,residential,house,47.1,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1056562084,residential,house,62.5,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1056562085,residential,house,64.5,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1056562086,residential,house,64.6,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1056562087,residential,house,49.3,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1056562088,residential,house,45.3,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1056562089,residential,house,51.3,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1056562090,residential,house,50.8,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1056562091,residential,house,51.8,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1056562092,residential,house,55.5,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1056576460,residential,house,47.8,3.0,9.0,storeys x 3.0 m,,no_idf,,,,,
way/1056576461,residential,house,46.6,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1056576462,residential,house,68.4,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1056576463,residential,house,69.2,3.0,9.0,storeys x 3.0 m,,no_idf,,,,,
way/1056576464,residential,house,46.2,3.0,9.0,storeys x 3.0 m,,no_idf,,,,,
way/1056576465,residential,house,83.1,3.0,9.0,storeys x 3.0 m,,no_idf,,,,,
way/1056576466,residential,house,48.0,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1056576467,residential,house,46.3,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1056576468,residential,house,65.4,3.0,9.0,storeys x 3.0 m,,no_idf,,,,,
way/1056576469,residential,house,47.9,3.0,9.0,storeys x 3.0 m,,no_idf,,,,,
way/1056576470,residential,house,49.1,3.0,9.0,storeys x 3.0 m,,no_idf,,,,,
way/1056576471,residential,house,47.7,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1056576472,residential,house,84.1,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1056576473,residential,house,74.7,3.0,9.0,storeys x 3.0 m,,no_idf,,,,,
way/1056576474,residential,house,50.7,3.0,9.0,storeys x 3.0 m,,no_idf,,,,,
way/1056804566,residential,house,58.0,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1056804567,residential,house,78.2,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1056804568,residential,house,52.1,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1056804569,residential,house,74.9,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1056804570,residential,house,45.8,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1056804571,residential,house,50.0,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1056804572,residential,house,45.7,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1056804573,residential,house,65.5,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1056804574,residential,house,62.5,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1056849906,residential,house,53.0,3.0,9.0,storeys x 3.0 m,,no_idf,,,,,
way/1056849907,residential,house,46.7,3.0,9.0,storeys x 3.0 m,,no_idf,,,,,
way/1056849908,residential,house,49.0,3.0,9.0,storeys x 3.0 m,,no_idf,,,,,
way/1056849909,residential,house,46.6,3.0,9.0,storeys x 3.0 m,,no_idf,,,,,
way/1056849910,residential,house,48.7,3.0,9.0,storeys x 3.0 m,,no_idf,,,,,
way/1056849911,residential,house,52.1,3.0,9.0,storeys x 3.0 m,,no_idf,,,,,
way/1056849912,residential,house,56.2,3.0,9.0,storeys x 3.0 m,,no_idf,,,,,
way/1056849913,residential,house,59.1,3.0,9.0,storeys x 3.0 m,,no_idf,,,,,
way/1057072198,residential,house,41.7,3.0,9.0,storeys x 3.0 m,,no_idf,,,,,
way/1057072199,residential,house,41.8,3.0,9.0,storeys x 3.0 m,,no_idf,,,,,
way/1057093127,residential,house,39.1,3.0,9.0,storeys x 3.0 m,,no_idf,,,,,
way/1057093128,residential,house,55.7,3.0,9.0,storeys x 3.0 m,,no_idf,,,,,
way/1057093129,residential,house,57.0,3.0,9.0,storeys x 3.0 m,,no_idf,,,,,
way/1057093130,residential,house,40.6,3.0,9.0,storeys x 3.0 m,,no_idf,,,,,
way/1057093131,residential,apartments,68.6,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,205.7,205.7,0.0
way/1057093132,residential,house,41.1,3.0,9.0,storeys x 3.0 m,,no_idf,,,,,
way/1057093133,residential,house,42.4,3.0,9.0,storeys x 3.0 m,,no_idf,,,,,
way/1057093134,residential,house,40.9,3.0,9.0,storeys x 3.0 m,,no_idf,,,,,
way/1057093135,residential,house,41.7,3.0,9.0,storeys x 3.0 m,,no_idf,,,,,
way/1057093136,residential,apartments,168.8,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,506.4,506.4,0.0
way/1057529438,residential,house,37.9,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1057529439,residential,house,38.9,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1057529442,residential,apartments,81.1,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,243.2,243.2,0.0
way/1057529443,residential,apartments,71.3,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,214.0,214.0,0.0
way/1057529444,residential,house,57.6,3.0,9.0,storeys x 3.0 m,,no_idf,,,,,
way/1057529445,residential,house,53.8,3.0,9.0,storeys x 3.0 m,,no_idf,,,,,
way/1057529446,residential,house,60.7,3.0,9.0,storeys x 3.0 m,,no_idf,,,,,
way/1057529447,residential,house,47.9,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1057529448,residential,house,45.4,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1057529449,residential,house,46.8,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1057529450,residential,house,45.6,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1057529451,residential,house,49.0,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
way/1057529452,residential,house,45.6,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,
