Time,EU_CELL_ZONE:ANNUALSIZINGPERIOD:Des Heat Load [W],EU_CELL_ZONE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],EU_CELL_ZONE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],EU_CELL_ZONE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],EU_CELL_ZONE::Des Latent Heat Load [W],EU_CELL_ZONE::Des Latent Cool Load [W],EU_CELL_ZONE::Des Latent Heat Mass Flow [kg/s],EU_CELL_ZONE::Des Latent Cool Mass Flow [kg/s],EU_CELL_ZONE::Des Heat Load No DOAS [W],EU_CELL_ZONE::Des Sens Cool Load No DOAS [W],EU_CELL_ZONE::Des Latent Heat Load No DOAS [W],EU_CELL_ZONE::Des Latent Cool Load No DOAS [W],EU_CELL_ZONE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],EU_CELL_ZONE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],EU_CELL_ZONE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],EU_CELL_ZONE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%]
00:05:00,7.339815E+04,0.000000E+00,2.398881E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999461E+01,4.218905E+01,2.618013E+01,6.410890E+01
00:10:00,7.312054E+04,0.000000E+00,2.389807E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999461E+01,4.219059E+01,2.610643E+01,6.423980E+01
00:15:00,7.282752E+04,0.000000E+00,2.380230E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999461E+01,4.219218E+01,2.604107E+01,6.434304E+01
00:20:00,7.251904E+04,0.000000E+00,2.370147E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999461E+01,4.219378E+01,2.598322E+01,6.442333E+01
00:25:00,7.219502E+04,0.000000E+00,2.359557E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999461E+01,4.219537E+01,2.593084E+01,6.448820E+01
00:30:00,7.185543E+04,0.000000E+00,2.348458E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999461E+01,4.219694E+01,2.588214E+01,6.454388E+01
00:35:00,7.150021E+04,0.000000E+00,2.336848E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999460E+01,4.219849E+01,2.583592E+01,6.459449E+01
00:40:00,7.112932E+04,0.000000E+00,2.324726E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999460E+01,4.220002E+01,2.579144E+01,6.464252E+01
00:45:00,7.074271E+04,0.000000E+00,2.312091E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999460E+01,4.220152E+01,2.574821E+01,6.468958E+01
00:50:00,7.034036E+04,0.000000E+00,2.298941E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999460E+01,4.220300E+01,2.570589E+01,6.473675E+01
00:55:00,6.992222E+04,0.000000E+00,2.285275E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999460E+01,4.220447E+01,2.566422E+01,6.478480E+01
01:00:00,6.948826E+04,0.000000E+00,2.271092E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999460E+01,4.220591E+01,2.562301E+01,6.483427E+01
01:05:00,6.951077E+04,0.000000E+00,2.271828E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999460E+01,4.220733E+01,2.558213E+01,6.488553E+01
01:10:00,6.952898E+04,0.000000E+00,2.272423E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999460E+01,4.220876E+01,2.554184E+01,6.493517E+01
01:15:00,6.954291E+04,0.000000E+00,2.272878E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999460E+01,4.221007E+01,2.550228E+01,6.498130E+01
01:20:00,6.955256E+04,0.000000E+00,2.273193E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999460E+01,4.221118E+01,2.546334E+01,6.502388E+01
01:25:00,6.955791E+04,0.000000E+00,2.273368E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999461E+01,4.221209E+01,2.542484E+01,6.506356E+01
01:30:00,6.955894E+04,0.000000E+00,2.273402E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999461E+01,4.221281E+01,2.538665E+01,6.510100E+01
01:35:00,6.955563E+04,0.000000E+00,2.273294E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999461E+01,4.221338E+01,2.534866E+01,6.513669E+01
01:40:00,6.954795E+04,0.000000E+00,2.273043E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999461E+01,4.221382E+01,2.531082E+01,6.517094E+01
01:45:00,6.953587E+04,0.000000E+00,2.272648E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999462E+01,4.221413E+01,2.527307E+01,6.520396E+01
01:50:00,6.951938E+04,0.000000E+00,2.272109E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999462E+01,4.221435E+01,2.523539E+01,6.523591E+01
01:55:00,6.949845E+04,0.000000E+00,2.271425E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999462E+01,4.221447E+01,2.519775E+01,6.526691E+01
02:00:00,6.947304E+04,0.000000E+00,2.270595E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999462E+01,4.221450E+01,2.516012E+01,6.529712E+01
02:05:00,6.943776E+04,0.000000E+00,2.269442E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999463E+01,4.221445E+01,2.512250E+01,6.532660E+01
02:10:00,6.939286E+04,0.000000E+00,2.267975E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999463E+01,4.221415E+01,2.508652E+01,6.535407E+01
02:15:00,6.933848E+04,0.000000E+00,2.266198E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999464E+01,4.221346E+01,2.505291E+01,6.537972E+01
02:20:00,6.927457E+04,0.000000E+00,2.264109E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999465E+01,4.221234E+01,2.502150E+01,6.540495E+01
02:25:00,6.920112E+04,0.000000E+00,2.261709E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999466E+01,4.221085E+01,2.499187E+01,6.543105E+01
02:30:00,6.911811E+04,0.000000E+00,2.258996E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999467E+01,4.220904E+01,2.496355E+01,6.545932E+01
02:35:00,6.902553E+04,0.000000E+00,2.255971E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999468E+01,4.220697E+01,2.493616E+01,6.549074E+01
02:40:00,6.892336E+04,0.000000E+00,2.252632E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999469E+01,4.220469E+01,2.490945E+01,6.552586E+01
02:45:00,6.881160E+04,0.000000E+00,2.248980E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999470E+01,4.220221E+01,2.488327E+01,6.556490E+01
02:50:00,6.869023E+04,0.000000E+00,2.245014E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999471E+01,4.219956E+01,2.485754E+01,6.560792E+01
02:55:00,6.855924E+04,0.000000E+00,2.240733E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999472E+01,4.219678E+01,2.483215E+01,6.565496E+01
03:00:00,6.841861E+04,0.000000E+00,2.236138E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999473E+01,4.219386E+01,2.480705E+01,6.570600E+01
03:05:00,6.828926E+04,0.000000E+00,2.231911E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999474E+01,4.219083E+01,2.478218E+01,6.576096E+01
03:10:00,6.817341E+04,0.000000E+00,2.228125E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999474E+01,4.218896E+01,2.475498E+01,6.582123E+01
03:15:00,6.807086E+04,0.000000E+00,2.224774E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999474E+01,4.218905E+01,2.472426E+01,6.588645E+01
03:20:00,6.798181E+04,0.000000E+00,2.221864E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999474E+01,4.219115E+01,2.469033E+01,6.595400E+01
03:25:00,6.790636E+04,0.000000E+00,2.219399E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999473E+01,4.219500E+01,2.465398E+01,6.602113E+01
03:30:00,6.784458E+04,0.000000E+00,2.217380E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999473E+01,4.220027E+01,2.461594E+01,6.608580E+01
03:35:00,6.779652E+04,0.000000E+00,2.215810E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999473E+01,4.220670E+01,2.457670E+01,6.614678E+01
03:40:00,6.776224E+04,0.000000E+00,2.214690E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999474E+01,4.221405E+01,2.453656E+01,6.620340E+01
03:45:00,6.774178E+04,0.000000E+00,2.214021E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999474E+01,4.222217E+01,2.449573E+01,6.625531E+01
03:50:00,6.773519E+04,0.000000E+00,2.213806E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999474E+01,4.223093E+01,2.445435E+01,6.630234E+01
03:55:00,6.774252E+04,0.000000E+00,2.214045E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999474E+01,4.224020E+01,2.441254E+01,6.634446E+01
04:00:00,6.776381E+04,0.000000E+00,2.214741E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999474E+01,4.224991E+01,2.437037E+01,6.638171E+01
04:05:00,6.778384E+04,0.000000E+00,2.215396E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999474E+01,4.225997E+01,2.432790E+01,6.641419E+01
04:10:00,6.780035E+04,0.000000E+00,2.215936E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999475E+01,4.227239E+01,2.418703E+01,6.684562E+01
04:15:00,6.781318E+04,0.000000E+00,2.216355E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999475E+01,4.228799E+01,2.401372E+01,6.742437E+01
04:20:00,6.782208E+04,0.000000E+00,2.216646E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999476E+01,4.230659E+01,2.386297E+01,6.793172E+01
