district,building_id,area_m2,perimeter_m,n_vertices_raw,n_vertices_denoised,n_interior_rings,interior_ring_area_m2,hull_deficit_fraction,rectangularity,min_rot_rect_w_m,min_rot_rect_l_m,aspect_ratio,reflex_count,longest_edge_m,n_edges_ge_15pct_perimeter,circularity,storeys,dwellings_total,idf_state
ES-MAD-BERRUGUETE,way/286376569,111.74989860575265,44.173453483109206,7,4,0,0.0,0.0,0.9770289764526076,7.94196826851479,14.401626589795747,1.8133573571289228,0,11.362605635745373,4,0.7196714832849109,3,1,MASSING_BOX
ES-MAD-BERRUGUETE,way/286376571,101.84463827111297,40.590407809438084,8,4,0,0.0,-1.4012589827616394e-16,0.9812173178457448,9.04927340600474,11.469507367773673,1.2674506397566638,0,11.362605635745373,4,0.7767856690968641,3,5,MASSING_BOX
ES-MAD-BERRUGUETE,way/286376574,129.15517504042242,48.13448092636053,6,4,0,0.0,0.0,0.967194490961176,8.26294323651542,16.160632632728934,1.9557961576345115,0,16.162746547967146,4,0.7005015340821331,4,6,MASSING_BOX
ES-MAD-BERRUGUETE,way/286376575,143.45441566343197,50.45481781080327,6,4,0,0.0,0.0,0.9038306261507876,9.45154775574989,16.792594378873243,1.7767031191962601,0,16.162746547967146,4,0.7081389785615954,4,1,MASSING_BOX
ES-MAD-BERRUGUETE,way/286417117,529.4811168213917,124.67019626035379,11,10,0,0.0,0.25002641254898605,0.735325562201709,21.424292728606414,33.609365127502215,1.5687502758317848,2,20.15364918144748,3,0.4280899713332486,3,32,MASSING_BOX
ES-MAD-BERRUGUETE,way/286564856,90.85857865304096,44.02717405409121,8,6,0,0.0,0.17388148879846413,0.6956415407216726,11.171636865018579,11.691321944609182,1.0465182574290324,1,10.136250475441281,4,0.5890256152213474,2,4,MASSING_BOX
ES-MAD-BERRUGUETE,way/286685213,119.85601722817935,44.27595026910779,6,4,0,0.0,-1.186368109181387e-16,0.9863656259124143,9.534051196904489,12.744874596597436,1.336774298079649,0,12.695151056705825,4,0.7683054683044598,3,5,MASSING_BOX
ES-MAD-BERRUGUETE,way/286685214,91.36817064199221,43.20153409284954,8,6,0,0.0,0.11881044168950408,0.8034780297146017,8.938768147488268,12.721408256275309,1.4231724155246086,1,12.695151056705825,4,0.6151860173300568,2,3,RULED
ES-MAD-BERRUGUETE,way/286685215,63.488546251185575,32.33707513147314,6,4,0,0.0,0.0,0.9929394133659887,6.740157919606449,9.486357508382659,1.4074384638359567,0,9.486403693643444,4,0.7629635238171215,4,4,RULED
ES-MAD-BERRUGUETE,way/286685216,68.89599969419834,37.998190506216254,8,6,0,0.0,0.08226514522484085,0.8433907427527881,6.452263507320953,12.660185169967113,1.9621308329398583,1,9.241591025894788,3,0.5996226627876013,3,3,RULED
ES-MAD-BERRUGUETE,way/286685217,138.8521520815893,49.054526756764815,7,6,0,0.0,0.013763949326285845,0.9659790370158234,9.463361522744412,15.189316842688763,1.6050656847656604,0,11.216869317643509,4,0.7251106748482404,4,8,RULED
ES-MAD-BERRUGUETE,way/286685218,85.34068549323953,51.06326514320995,12,8,0,0.0,0.15546837690194354,0.7848612927495346,8.58611513380265,12.66351743043819,1.4748832543117467,2,12.674538981540291,2,0.4112906418113822,2,2,RULED
ES-MAD-BERRUGUETE,way/286685219,83.97096306482271,36.71462675967338,7,4,0,0.0,0.0,0.9918052138171938,8.81690564464244,9.60254948804213,1.0891065272856906,0,9.602641090353117,4,0.7828179277118272,3,3,MASSING_BOX
ES-MAD-BERRUGUETE,way/286685222,490.99319060602824,136.73968366643402,17,11,0,0.0,0.10433970176248519,0.8587318639138054,19.131921993887353,29.88532596042824,1.5620660574497742,3,19.97509214515164,2,0.32998651403120954,4,22,MASSING_BOX
ES-MAD-BERRUGUETE,way/286754285,83.23310095214349,36.60878611753744,6,4,0,0.0,0.0,0.9865272906672835,8.370557635621797,10.079488619459903,1.2041597535348862,0,9.96571947315888,4,0.7804323833566708,3,3,RULED
ES-MAD-BERRUGUETE,way/286754286,88.81958447588478,37.72041072415485,6,4,0,0.0,0.0,0.9874860418324689,9.054742995155035,9.933485072214019,1.0970477105235539,0,9.879317415208822,4,0.7844509172695324,3,1,RULED
ES-MAD-BERRUGUETE,way/286754288,58.05695517110158,32.730912599193125,7,4,0,0.0,-2.4569066140918743e-16,0.8426385841080951,6.191744035823752,11.127528090906843,1.7971557006436285,0,8.787134014164467,3,0.6810012208107897,3,3,MASSING_BOX
ES-MAD-BERRUGUETE,way/286754289,66.12313066166709,36.450514684491495,8,6,0,0.0,0.11588853479217034,0.8102954033601553,7.739378456597618,10.543653299157283,1.362338507967535,1,10.239658463733981,4,0.6253972130074746,3,1,RULED
ES-MAD-BERRUGUETE,way/286754290,94.92860497736908,40.742542570465496,8,4,0,0.0,0.0,0.9881342644985732,7.218384198587287,13.308859603510527,1.843744976350138,0,13.154539353303392,4,0.7186388749497142,4,6,RULED
ES-MAD-BERRUGUETE,way/286783497,78.24288211082788,35.56826077232824,6,4,0,0.0,0.0,0.9925043871043463,8.015107353170372,9.83564988133109,1.2271388826053096,0,9.83564988133109,4,0.7771940098239146,3,3,RULED
ES-MAD-BERRUGUETE,way/287225519,403.2325304483778,110.31007923216596,16,9,0,0.0,0.08750858823114228,0.5137340997919114,16.88289623694608,46.49007092321611,2.7536786503182125,1,18.662990430225676,2,0.4164233102623657,4,16,MASSING_BOX
ES-MAD-BERRUGUETE,way/287225523,73.72546423364402,38.35303009553618,9,7,0,0.0,0.10628079628510886,0.7422667679876284,8.176519541611388,12.147559072103373,1.4856637974486382,1,6.816327456806129,3,0.629836778984709,2,2,RULED
ES-MAD-BERRUGUETE,way/287225524,105.87747942874762,50.55495438295087,11,8,0,0.0,0.10881475798526251,0.8855555700332458,9.828698030444531,12.163961735408241,1.237596444384617,2,8.463694134463957,3,0.5205782415126857,2,3,MASSING_BOX
ES-MAD-BERRUGUETE,way/287356953,1057.774104001034,207.2320247271493,26,12,0,0.0,0.8048422403512133,0.40688348751337283,34.38170941892146,75.61281378128945,2.1992162419846717,4,33.86352234622571,2,0.3095202405038366,4,46,MASSING_BOX
ES-MAD-BERRUGUETE,way/287496586,177.70918287808314,56.47646715324633,9,8,0,0.0,0.06835441357747021,0.7283264515872028,14.397195824443852,16.947348864206404,1.1771284541002667,2,12.077311160469003,4,0.7001396774993848,4,12,RULED
ES-MAD-BERRUGUETE,way/287696580,136.21533284693876,54.5485659544478,13,10,0,0.0,0.0707997580368176,0.838764731396519,9.916152569310315,16.377487555722027,1.6515969718345216,3,10.09956778081627,3,0.5752666329071483,3,6,MASSING_BOX
ES-MAD-BERRUGUETE,way/287696581,98.32497734082315,39.908642062526425,6,4,0,0.0,0.0,0.8595540250000903,9.832715342816803,11.63410773880951,1.183203960776582,0,9.947600528316306,4,0.7757822125328591,4,7,MASSING_BOX
ES-MAD-BERRUGUETE,way/287696583,355.5964709243626,85.01216183549849,9,4,0,0.0,0.0,0.9376108614859453,11.849377474858937,32.0065229396956,2.701114299684054,0,16.49218557473664,2,0.6183084555247892,4,9,MASSING_BOX
ES-MAD-BERRUGUETE,way/287696584,151.63930904966827,52.37167814628614,7,6,0,0.0,0.05779744484480714,0.785369582014624,12.701533880170507,15.201375478745247,1.1968141503348242,1,12.369616649908641,4,0.6947501999604313,4,11,MASSING_BOX
ES-MAD-BERRUGUETE,way/287696585,62.336920101270024,34.00430482760644,7,5,0,0.0,1.1396232128982876e-16,0.720714428875226,7.111427960418347,12.162637127300838,1.710294640541552,0,10.30075498496177,3,0.6774658434139613,3,1,MASSING_BOX
ES-MAD-BERRUGUETE,way/287696586,45.54708521214144,29.08170334777339,8,6,0,0.0,0.09267734478366009,0.8247148629625684,7.15607986969594,7.7176286041441,1.0784715577066386,1,7.111673767894796,4,0.676753909713435,1,1,MASSING_BOX
ES-MAD-BERRUGUETE,way/287696587,62.69894125160462,35.97423845685152,9,8,0,0.0,0.018900621666906366,0.8961584693978398,6.821296344130513,10.256277839956796,1.5035672579717145,0,10.12166786063308,4,0.6088171155663811,3,3,RULED
ES-MAD-BERRUGUETE,way/287696588,74.13864181034629,35.485256590928316,6,4,0,0.0,0.0,0.9027778622822143,7.133487129696579,11.512293226145575,1.613838087436943,0,10.12166786063308,4,0.7398754035278663,1,1,RULED
ES-MAD-BERRUGUETE,way/287696589,61.077299683324746,31.466460889955115,7,4,0,0.0,0.0,0.9623535794972604,7.315063548646324,8.676150140737434,1.186066270380246,0,8.516449772709874,4,0.7751645318033227,3,1,MASSING_BOX
ES-MAD-BERRUGUETE,way/287696590,76.67343070018052,48.36097098645784,11,9,0,0.0,0.17495837292998193,0.5666237119542814,8.573775870601564,15.782605267849782,1.8407998419886877,2,10.871233736521996,3,0.41196918841571456,5,3,RULED
ES-MAD-BERRUGUETE,way/287696594,48.766173548705694,27.99219231381394,6,4,0,0.0,0.0,0.9208309593409628,6.89589261177244,7.680069346686409,1.113716494594949,0,7.195522434078739,4,0.7820863705848797,2,2,RULED
ES-MAD-BERRUGUETE,way/287696595,49.888825499269,28.21915678188248,6,4,0,0.0,0.0,0.9533160002638712,6.940035156198307,7.540579571519265,1.0865333390688372,0,7.540579571519265,4,0.7872724952998816,2,1,RULED
ES-MAD-BERRUGUETE,way/287696596,58.77797386805911,31.478279307906643,8,4,0,0.0,0.0,0.8953874678046627,7.630430050258547,8.603136404658267,1.1274772651073266,0,8.605773770803925,4,0.7454225152534154,3,1,RULED
ES-MAD-BERRUGUETE,way/287938551,85.24508949734914,42.71902381125954,12,8,0,0.0,0.07372126265338153,0.8771911912191152,7.877778496759463,12.335626701783994,1.5658763072429966,2,9.211353204245691,3,0.5869979645001281,3,7,MASSING_BOX
ES-MAD-BERRUGUETE,way/287938553,75.68382681137193,34.863554809723254,6,4,0,0.0,0.0,0.9869835641950125,8.235666096124898,9.310959384667493,1.1305654304086648,0,9.238105189680617,4,0.782473454240014,4,6,MASSING_BOX
ES-MAD-BERRUGUETE,way/287938556,81.21852159615902,36.314774508410935,5,4,0,0.0,0.0,0.9867874218218704,7.998174309404057,10.290305073959303,1.2865817467694114,0,10.239658463733981,4,0.7739238673485642,3,7,MASSING_BOX
ES-MAD-BERRUGUETE,way/287939446,176.48393533406008,61.35074351145866,10,9,0,0.0,0.035265087903031754,0.9317174214595361,9.360106658233235,20.236607638517768,2.1620060943127677,2,11.707473521588224,2,0.5892171548886032,3,11,MASSING_BOX
ES-MAD-BERRUGUETE,way/287939447,121.90055486270859,44.22645497160227,7,4,0,0.0,0.0,0.9688366424763133,10.617866461979807,11.849508852958934,1.115997163402776,0,10.607918125353512,4,0.7831614247362444,5,9,MASSING_BOX
ES-MAD-BERRUGUETE,way/287939448,147.70203014769584,49.36982638930542,5,4,0,0.0,1.93838001763511e-16,0.9679023472172106,10.179344008910896,14.991575059695322,1.4727447118961543,0,14.715443857530246,4,0.7615056477998017,3,10,MASSING_BOX
ES-MAD-BERRUGUETE,way/287943062,185.0550926170623,58.84703879941962,9,7,0,0.0,0.060612257428843026,0.7484736531954962,12.038814825557743,20.536478606098488,1.7058555101703758,1,15.622072317975553,4,0.6715242142677084,3,10,MASSING_BOX
ES-MAD-BERRUGUETE,way/287943064,183.18696876666297,57.000210142314444,9,7,0,0.0,0.06568885010946775,0.7923526380336064,13.661530119250113,16.922604859418726,1.2387049409328985,1,13.680937364682288,3,0.7085190420962958,3,10,MASSING_BOX
ES-MAD-BERRUGUETE,way/287943067,277.143804372431,71.70633786714546,10,7,0,0.0,0.09214837818699895,0.8142676853621676,17.650935941861064,19.282889767064756,1.0924570702980878,1,12.285750173143082,3,0.6773294392699521,3,7,MASSING_BOX
ES-MAD-BERRUGUETE,way/288276172,59.39143341507881,36.063390658164145,10,6,0,0.0,0.10210764713172076,0.8241451026053906,5.935102284382037,12.142044098064794,2.0458019956987186,1,8.712171981857702,3,0.5738528704113839,3,4,MASSING_BOX
ES-MAD-BERRUGUETE,way/288276173,443.98085512209735,86.12722263373564,14,7,0,0.0,0.012256856615904026,0.921275943895017,18.110973000884393,26.6094264043288,1.469243336789769,0,18.44893442530257,3,0.7521305376771028,4,13,MASSING_BOX
ES-MAD-BERRUGUETE,way/288276174,478.02241748663914,86.89869652208765,8,5,0,0.0,0.0,0.8933748587668014,22.498409552231905,23.78275310255369,1.0570859707811824,0,18.114073402389586,4,0.7954842836581698,4,21,MASSING_BOX
ES-MAD-BERRUGUETE,way/288276175,80.9862142367612,45.72158751058504,9,8,0,0.0,0.057480297810410856,0.882306478269026,7.253912782114415,12.65364873076028,1.7443894227622512,2,11.748885155640908,3,0.4868311507750426,3,4,RULED
ES-MAD-BERRUGUETE,way/288276176,175.80997838533042,53.076247793457675,8,4,0,0.0,0.0,0.9225344236945959,13.454744438801967,14.163721262131759,1.05269344405273,0,12.788325651877516,4,0.7842471671045098,3,4,MASSING_BOX
ES-MAD-BERRUGUETE,way/288276177,111.82000773883176,56.683085554800144,12,10,0,0.0,0.21461683016990615,0.6443199429106395,11.606161325966974,14.953034702869388,1.2883703993855666,3,7.735038872880298,2,0.4373432377003433,3,4,MASSING_BOX
ES-MAD-BERRUGUETE,way/288276179,99.29500855503969,46.926274300189405,13,9,0,0.0,0.09690730537299139,0.8953330584031108,10.14986230093634,10.926539672103182,1.0765209761609469,2,9.821898047705174,3,0.5666372640215721,3,3,MASSING_BOX
ES-MAD-BERRUGUETE,way/288447771,41.44427718738314,34.08795210787194,9,8,0,0.0,0.22981152763519505,0.7758954490553572,6.750398068876356,7.912436984848188,1.1721437616145296,2,6.762878981955615,3,0.4482007837720276,4,3,MASSING_BOX
ES-MAD-BERRUGUETE,way/288461982,309.332455419554,95.886487390709,11,9,0,0.0,0.13072774301695703,0.6695287738138375,16.698743520586678,27.667661171415823,1.6568708380547528,2,13.988299778708189,2,0.4227859380346223,5,16,MASSING_BOX
ES-MAD-BERRUGUETE,way/288461983,157.91903508849654,56.38318161450931,17,12,0,0.0,0.040027524911546604,0.9414775017320505,11.978936719526077,14.00252203553021,1.1689286255854094,4,11.343097017312939,3,0.6242307926910545,4,8,MASSING_BOX
ES-MAD-BERRUGUETE,way/288461988,232.50560496850295,64.86661046181979,7,5,0,0.0,-1.222409254946138e-16,0.8870752490737945,11.233503633685702,23.33230983189114,2.077028734109719,0,22.831736333893687,2,0.694385879867689,3,1,MASSING_BOX
ES-MAD-BERRUGUETE,way/288461989,265.0398350802491,81.74333174510917,12,8,0,0.0,0.08703667579640746,0.898582776238631,12.91598579233773,22.83603730237307,1.768044473687816,2,22.831736333893687,3,0.4984439703181485,3,9,MASSING_BOX
ES-MAD-BERRUGUETE,way/288461992,143.27698493216752,78.59792057868334,17,12,0,0.0,0.2710414372153314,0.7370772688785852,8.823604080540065,22.029224224833836,2.4966242845616775,4,9.159367798119845,1,0.29145008426327895,2,8,MASSING_BOX
ES-MAD-BERRUGUETE,way/288600850,206.80834719598144,73.8218530349091,13,11,0,0.0,0.17595508002146076,0.8085898701635252,14.710461903239379,17.38704835734743,1.1819512175561695,4,14.806060490563688,3,0.47687882962347283,3,14,MASSING_BOX
ES-MAD-BERRUGUETE,way/288600852,198.58600053476817,61.56861012706094,6,4,0,0.0,0.0,0.9847669841218619,9.327829765012467,21.618947063227612,2.317682420011309,0,21.500415465893195,3,0.6583241602101768,3,7,MASSING_BOX
ES-MAD-BERRUGUETE,way/288600854,315.29254247435995,72.49762073366975,8,4,0,0.0,0.0,0.957232368467577,15.162213349157163,21.7236961440057,1.432752306259645,0,21.500415465893195,4,0.7538345787448483,3,16,MASSING_BOX
ES-MAD-BERRUGUETE,way/288600859,126.90482401119681,49.531068454242856,7,4,0,0.0,1.1244428394952834e-16,0.9512393181780734,7.463369237955404,17.874414553879756,2.394952465031258,0,12.67384854585095,3,0.6500288053080049,3,4,MASSING_BOX
ES-MAD-BERRUGUETE,way/289364388,190.0954432015019,57.42877612195604,6,4,0,0.0,0.0,0.9605187090177306,10.440817989520284,18.955330150121767,1.8155024030825666,0,18.95533014951917,4,0.72430660976255,3,10,RULED
ES-MAD-BERRUGUETE,way/289364389,152.50546655526958,52.8658746450342,6,4,0,0.0,0.0,0.8237746116648987,10.397782002006457,17.804213431391286,1.7123087816185811,0,17.83899137974786,3,0.685716234466555,5,2,RULED
ES-MAD-BERRUGUETE,way/289387273,381.9057730850286,96.76034437840428,10,8,0,0.0,0.3070458709747254,0.563555558163459,17.24690693041104,39.29237373179493,2.27822727230653,2,12.819420245111852,2,0.5125913541590718,3,14,MASSING_BOX
ES-MAD-BERRUGUETE,way/289387274,308.6235116267327,71.12124552321696,9,5,0,0.0,0.0,0.9416407756713122,14.503055512201778,22.598325572910714,1.5581768651370178,0,19.813437509908283,3,0.7667259550581714,3,15,MASSING_BOX
ES-MAD-BERRUGUETE,way/289387276,240.95496647902382,74.67478631042147,9,6,0,0.0,0.22714000669612391,0.6437171628316183,19.075845377346873,19.622509894727468,1.0286574202383594,1,11.582456893506231,4,0.5429974239911093,3,1,MASSING_BOX
ES-MAD-BERRUGUETE,way/289387277,340.5107022041447,88.17597179393782,8,7,0,0.0,0.23450655691980538,0.6322134402268911,22.594990578247426,23.836767573390254,1.054958066516669,1,20.47148016600152,2,0.5503514572805783,5,16,MASSING_BOX
ES-MAD-BERRUGUETE,way/289387278,299.08738874067774,79.21267246852193,12,10,0,0.0,0.07436582309344437,0.8788630077186987,16.88693553761794,20.152310539195867,1.1933669370800795,3,16.535263583842294,2,0.5989887057739015,5,15,RULED
ES-MAD-BERRUGUETE,way/289387279,277.7646673449898,90.15202675984052,16,12,0,0.0,0.2917217523265857,0.6179833886297931,14.718809425614298,30.537080746558317,2.074697746504985,4,11.290930938540544,2,0.42947300952825856,3,15,MASSING_BOX
ES-MAD-BERRUGUETE,way/289387281,207.7098387839569,71.3179861897588,10,9,0,0.0,0.18179109999414755,0.7906669542646674,11.39904267865301,23.044638954641833,2.0216293248728276,2,12.524197728824747,3,0.5131788978914724,3,11,MASSING_BOX
ES-MAD-BERRUGUETE,way/289434331,79.80710441646846,36.17091006972117,6,4,0,0.0,0.0,0.8908610006034978,8.27197043668991,10.829581266878638,1.3091900351631545,0,10.257314515831755,4,0.7665359825120105,4,4,MASSING_BOX
ES-MAD-BERRUGUETE,way/289434333,94.23393913376306,40.46023982174737,6,5,0,0.0,0.0,0.6822998582957684,10.363308954748408,13.326784080480127,1.2859583882591739,0,12.068187408111298,3,0.7233696850897559,3,2,RULED
ES-MAD-BERRUGUETE,way/289434335,148.22607617017925,48.73884644097061,7,5,0,0.0,0.0,0.899951689238655,11.463613904114213,14.367587974740553,1.2533209941399128,0,14.367587974142044,4,0.7841226232097374,2,4,MASSING_BOX
ES-MAD-BERRUGUETE,way/289434336,90.7127939435595,40.78624449644158,8,6,0,0.0,0.05960108522809402,0.8555039994513927,9.091422618086538,11.66302728825867,1.28286053549597,1,11.571104714993224,3,0.6852530397867163,2,2,RULED
ES-MAD-BERRUGUETE,way/289434339,188.59892458905387,60.88899068721189,7,4,0,0.0,1.5058062112200723e-16,0.9561873899215229,8.841366555902813,22.30895646259006,2.523247545674464,0,13.643337577484676,2,0.6392511614729269,3,5,MASSING_BOX
ES-MAD-BERRUGUETE,way/289510893,198.29768297240832,70.90514555849359,14,9,0,0.0,0.23136945668027412,0.6175899457270848,14.656826944531987,21.90658855462238,1.4946337728845913,2,17.83899137974786,2,0.4956464476489968,3,9,RULED
ES-MAD-BERRUGUETE,way/289510894,167.0276840643756,51.955502885601476,6,4,0,0.0,0.0,0.9501748982406789,12.32318865489816,14.264672632944807,1.1575472089583694,0,14.289321600728037,4,0.7775623396458348,3,1,RULED
ES-MAD-BERRUGUETE,way/289510897,242.07755842463374,68.76381518819967,10,7,0,0.0,0.06491188146787795,0.8392006113369533,12.520556628508151,23.039078373928792,1.8401001694661832,1,20.233619995508658,3,0.6433457933969357,3,2,MASSING_BOX
ES-MAD-BERRUGUETE,way/289510900,268.7414809848564,84.60149883506777,12,9,0,0.0,0.1609077706424765,0.7720552749153814,17.17747805959828,20.264293791909587,1.179701334596465,2,12.163469530567458,3,0.47183315591574226,4,9,MASSING_BOX
ES-MAD-BERRUGUETE,way/289692616,259.00711225890154,71.37149840506912,12,7,0,0.0,0.09676648887140747,0.7991864265928708,13.634842799020863,23.768878255208946,1.7432454928571544,1,12.489168141555028,3,0.6389574299963311,4,1,RULED
ES-MAD-BERRUGUETE,way/289692618,329.7391354370118,71.51367379717034,8,5,0,0.0,0.0,0.9573944691521546,16.855863364235145,20.432549514022277,1.2121924028748454,0,16.66545227396131,4,0.8102185470601404,3,1,RULED
ES-MAD-BERRUGUETE,way/289692619,72.49955022490072,34.1224428224814,5,4,0,0.0,0.0,0.9742465898711353,8.264436631365328,9.003764836358018,1.0894589961748606,0,8.968616453883154,4,0.7824650476005885,3,14,MASSING_BOX
ES-MAD-BERRUGUETE,way/289692620,181.28512878231575,71.49729059422526,15,8,0,0.0,0.21720548182591035,0.6926267083568611,10.79308657562741,24.25030943130783,2.2468372936124754,2,10.90629151285588,3,0.44564893664095157,5,14,MASSING_BOX
ES-MAD-BERRUGUETE,way/289692621,114.24984189254883,42.7792277722426,6,4,0,0.0,0.0,0.9749976042479991,10.495532027634926,11.164561897869172,1.0637442550289664,0,10.90629151285588,4,0.7845119990002896,4,7,MASSING_BOX
ES-MAD-BERRUGUETE,way/289692622,148.74391783531692,48.63869123024588,9,5,0,0.0,0.0,0.9652188392398557,10.259337140410125,15.020897383163826,1.464119677283883,0,9.654502075476207,4,0.790105926771273,3,1,MASSING_BOX
ES-MAD-BERRUGUETE,way/289692623,490.9772777560674,118.4989358276296,13,11,0,0.0,0.353193764143204,0.5640757881019078,27.647722598050933,31.48186529956996,1.138678427777242,3,28.829277737313358,2,0.43938209696227404,3,17,MASSING_BOX
ES-MAD-BERRUGUETE,way/289692624,229.91583723445927,71.59330522586897,11,6,0,0.0,0.0894832636455606,0.83203382496761,11.196893487674956,24.679159146165794,2.204107699455346,1,14.653798677257603,3,0.5636816876160609,4,4,MASSING_BOX
ES-MAD-BERRUGUETE,way/289779214,381.21503085105917,85.50476491679555,7,5,0,0.0,-2.982597212628695e-16,0.8350419590849923,14.558699060611518,31.35733521329156,2.1538555802783685,0,30.5700643109043,2,0.6552382555898142,5,16,RULED
ES-MAD-BERRUGUETE,way/289779218,335.6151205317045,94.57839422149692,24,15,0,0.0,0.1355162761996946,0.7040771317101828,13.624694126582124,34.98592143179357,2.5678316963854,5,20.807982119774362,2,0.47148459847624247,4,1,RULED
ES-MAD-BERRUGUETE,way/289979822,149.1959422981255,51.6419864180253,8,7,0,0.0,0.08636044115705063,0.8077766500055997,12.85676334947169,14.365940606932096,1.117383918210054,1,9.495854272303335,3,0.7030091821971726,3,3,MASSING_BOX
