eplus_return_code,severe_errors,fatal_errors,heating_kwh,platform,energyplus_version,run_seconds,building_id,archetype_id,building_type,age_band,geometry_outcome,construction_period_provenance,floor_area_m2,eui_kwh_m2
0,0,0,105911.714081598,,,1556,relation/12702626,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,FALLBACK_PENDING_LAYOUT,,922.7491,114.77845286611279
0,1,0,106187.71766551508,,,1168,relation/12702627,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,,938.589,113.13548066887112
0,2,0,157378.56583757215,,,6194,relation/12702628,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,,608.5655,258.60579647970866
0,0,0,130127.74268636463,,,930,relation/12702629,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,,1500.8914,86.70030535611346
0,0,0,165274.66281488544,,,1016,relation/12702630,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED,,2385.9561,69.2697836372117
0,0,0,77883.56018921068,,,2172,relation/12702631,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,,580.5377,134.15762695378902
0,0,0,88491.6287193264,,,1050,relation/12702632,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,,218.9748,404.11786524899856
0,0,0,282463.0326509242,,,636,relation/12704090,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED,,3330.2566,84.81719776515844
0,1,0,77660.92315838461,,,2546,relation/12706920,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,,453.012,171.43237520945274
0,0,0,101142.58691676834,,,531,relation/12707194,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,FALLBACK_PENDING_LAYOUT,,1091.6777,92.64876155001457
0,0,0,42314.944908653364,,,901,relation/12707195,ES.ME.AB.01.Gen.ReEx.001.001,AB,ES.01,FALLBACK_PENDING_LAYOUT,,284.6124,148.6756898457459
0,0,0,189948.9181630007,,,1265,relation/12713025,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,,1331.3285,142.67622015377924
0,0,0,160190.2129546607,,,700,relation/12713026,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,,1503.8508,106.52001711516908
0,0,0,41653.43351100259,,,602,relation/12720242,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,,99.6159,418.14041243418563
0,1,0,99648.22761422195,,,1367,relation/12725306,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED,,919.8802,108.32739699606748
0,0,0,96180.17200932188,,,252,relation/12743488,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,,1017.5016,94.52581893662071
,16,1,,,,2,relation/12765477,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED,,2203.5752,
0,1,0,258536.76353694688,,,1130,relation/12765478,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED,,2425.9186,106.57272817684273
0,2,0,155184.29062991054,,,2724,relation/12771675,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED,,673.8979,230.2786380991995
0,0,0,51033.5296796664,,,218,relation/12771676,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,,432.4467,118.0111437540543
0,0,0,168653.56671239983,,,759,relation/12794755,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED,,2259.3841,74.64581463258054
0,0,0,140053.09090010825,,,636,relation/12800463,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,FALLBACK_PENDING_LAYOUT,,1366.1814,102.51427145773486
0,0,0,162618.34460497712,,,652,relation/12800464,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,FALLBACK_PENDING_LAYOUT,,1524.5775,106.66453138982905
0,0,0,110093.54948367631,,,227,relation/12800465,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,FALLBACK_PENDING_LAYOUT,,1216.0988,90.53010288611115
0,0,0,105162.664422268,,,1899,relation/12803889,ES.ME.AB.06.Gen.ReEx.001.001,AB,ES.06,DWELLING_LAYOUT_EMITTED,,2240.1049,46.94541957489045
0,0,0,145706.9458804929,,,794,relation/12803902,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,FALLBACK_PENDING_LAYOUT,,1306.9312,111.48784716478794
0,0,0,48888.18846333088,,,596,relation/12837455,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED,,594.7239,82.20316766037296
0,1,0,72793.03493814358,,,466,relation/12837456,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,,440.4498,165.26976499511088
0,1,0,91465.79738633306,,,520,relation/12837457,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED,,347.9034,262.9057301145463
,1,1,,,,2,relation/12863111,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED,,3017.853,
,8,1,,,,3,relation/12876435,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED,,886.5066,
0,0,0,34961.58535583035,,,585,relation/12876436,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,,73.194,477.65643844892134
0,1,0,37101.78677331932,,,1662,relation/12876437,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,,205.1287,180.870774169189
0,0,0,177423.9868489486,,,618,relation/12877779,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,FALLBACK_PENDING_LAYOUT,,3790.1006,46.812474278109825
0,0,0,47582.61301643024,,,699,relation/12877780,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED,,461.9157,103.01146511458744
0,0,0,64110.19979275553,,,622,relation/12882209,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,FALLBACK_PENDING_LAYOUT,,1480.5168,43.30258176925484
,1,1,,,,3,relation/12882211,ES.ME.AB.06.Gen.ReEx.001.001,AB,ES.06,DWELLING_LAYOUT_EMITTED,,498.0225,
0,0,0,94208.76079167028,,,344,relation/12891866,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED,,1038.7004,90.69868538769244
0,1,0,25531.970695135908,,,1373,relation/12891867,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED,,177.4563,143.8775106611369
0,0,0,32123.840500039027,,,1726,relation/12891868,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED,,106.4377,301.8088562608834
0,0,0,67749.00769280123,,,1067,relation/12931517,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,,193.4707,350.1770949957861
0,1,0,102709.30221594262,,,861,relation/12931518,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED,,890.6564,115.31865960424538
0,0,0,57724.15988424489,,,2072,relation/12993356,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,FALLBACK_PENDING_LAYOUT,,1341.3287,43.03505910538176
0,0,0,90914.18985939685,,,164,relation/13005466,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,,438.7269,207.22273892801388
0,0,0,45677.61847723247,,,624,relation/13033800,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,,416.5561,109.6553824976575
0,1,0,193846.6058478499,,,4478,relation/13033801,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,,1276.3581,151.8747801638505
0,0,0,30353.525961816624,,,278,relation/13146436,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,224.2575,135.3512188525094
0,1,0,345666.08156105445,,,2070,relation/13146437,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED,,3778.1501,91.49082815980616
0,2,0,225323.21556648982,,,1708,relation/13160790,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,,1274.8757,176.74132118644178
0,0,0,177680.66870736086,,,1023,relation/13160791,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,FALLBACK_PENDING_LAYOUT,,1697.2898,104.68493283077578
0,1,0,91554.29015173107,,,516,relation/13263924,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,,547.5113,167.21899648780047
0,1,0,38235.79645209702,,,523,relation/13263925,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,,211.9523,180.39812001142246
0,0,0,118319.25811565015,,,914,relation/13263926,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED,,308.6972,383.2858157302695
,8,1,,,,3,relation/13296657,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED,,5568.376,
0,0,0,111230.66695467396,,,112,relation/13306447,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED,,1390.4694,79.99504840212518
0,0,0,111269.2326486767,,,96,relation/13306448,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED,,1405.8081,79.14965965032972
0,0,0,96974.323283537,,,438,relation/13307655,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,FALLBACK_PENDING_LAYOUT,,900.5731,107.68067942906245
0,0,0,89228.01259250834,,,1044,relation/13340529,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,816.3505,109.30110607209568
0,0,0,75266.26068425778,,,645,relation/13340530,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,,828.3943,90.85801373121203
0,0,0,61572.782569074705,,,1544,relation/13381288,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED,,801.0354,76.86649375180511
0,1,0,47796.91880938112,,,206,relation/13430481,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,,280.7415,170.25241658031007
0,1,0,51285.82396379959,,,191,relation/13430482,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED,,157.1206,326.41056592069776
0,0,0,843906.4925292823,,,267,relation/3730743,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,FALLBACK_PENDING_LAYOUT,,9343.258,90.3225076872845
0,0,0,123898.13955740821,,,54,relation/4154504,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,,143.8475,861.3159043946416
0,1,0,143777.73644040173,,,1835,relation/4154505,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,,1007.8127,142.66315203251727
0,2,0,282721.1882496545,,,4998,relation/4154506,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,,1430.1151,197.6912125811793
,8,1,,,,2,relation/4154554,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,,1428.1179,
,3,1,,,,2,relation/4154555,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,,614.3335,
,3,1,,,,2,relation/4154596,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,,960.9849,
0,1,0,53805.71133224908,,,83,relation/4164892,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,,841.0064,63.97776679493649
0,1,0,254101.28097298747,,,2156,relation/4164893,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED,,2673.6583,95.03880169466213
0,0,0,335291.68233000825,,,502,relation/4164894,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,FALLBACK_PENDING_LAYOUT,,4573.768,73.30754037590194
0,2,0,225954.35979087604,,,981,relation/4164895,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED,,1737.9033,130.01549613886806
0,0,0,66719.94845065362,,,517,relation/4164961,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED,,596.4557,111.8606938464225
0,1,0,90855.93715670741,,,454,relation/4164962,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED,,755.3533,120.28270367880489
0,0,0,160805.05994452143,,,47,relation/4164982,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED,,409.4702,392.7149275930738
0,0,0,115494.48210848332,,,408,relation/4164983,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,FALLBACK_PENDING_LAYOUT,,994.9023,116.08625501065113
0,2,0,694003.9718947553,,,4218,relation/4165178,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED,,4997.4347,138.87204406988155
0,0,0,68746.55460517452,,,446,relation/4165179,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,,415.0415,165.6377846677369
0,0,0,101375.19637354519,,,95,relation/4165180,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,FALLBACK_PENDING_LAYOUT,,1096.7644,92.43115146110247
0,2,0,423940.29424133553,,,1678,relation/4165182,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED,,2215.7423,191.33104704519815
0,0,0,174431.54905485187,,,258,relation/4169236,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,FALLBACK_PENDING_LAYOUT,,1774.0043,98.32645222723072
0,0,0,222249.05493754253,,,1352,relation/4172529,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,,1883.8738,117.97449220725004
0,0,0,217061.95473328384,,,1470,relation/4172530,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,FALLBACK_PENDING_LAYOUT,,2287.3232,94.89780662972503
0,0,0,161872.0355934505,,,1312,relation/4172733,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,1388.1208,116.61235505832815
0,1,0,112447.99244199389,,,410,relation/4172891,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED,,880.5307,127.70479489470826
0,0,0,157373.39422097165,,,796,relation/4172892,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,,1587.8588,99.11044623172516
0,0,0,176569.90846840784,,,332,relation/4179135,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,FALLBACK_PENDING_LAYOUT,,1259.665,140.17211597401518
0,0,0,152608.2445044229,,,169,relation/4466638,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,FALLBACK_PENDING_LAYOUT,,1725.0084,88.46811673753177
0,0,0,135704.7401502753,,,205,relation/4495684,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,FALLBACK_PENDING_LAYOUT,,1481.2882,91.61265184605892
0,0,0,267716.6734810385,,,139,relation/4678507,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,FALLBACK_PENDING_LAYOUT,,3821.1444,70.06190958945139
0,0,0,206914.19197313048,,,102,relation/4678509,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,FALLBACK_PENDING_LAYOUT,,3104.2903,66.65426618545645
0,0,0,136713.93722126706,,,1485,relation/4835799,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED,,1417.2568,96.46377228267103
0,0,0,48340.58960482062,,,566,relation/4835800,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,,324.2331,149.09208715834572
0,0,0,227726.01885457733,,,1120,relation/4835801,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,FALLBACK_PENDING_LAYOUT,,2756.1793,82.6238042113506
0,0,0,261982.03064360633,,,2117,relation/5662801,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED,,2460.9455,106.45584416380059
0,1,0,71761.83970742367,,,119,relation/5662802,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,,1036.0902,69.26215469215293
0,0,0,51071.74738440033,,,168,relation/5662803,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,FALLBACK_PENDING_LAYOUT,,1270.086,40.21125135179849
0,0,0,226910.0699494242,,,154,relation/5808693,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,FALLBACK_PENDING_LAYOUT,,3612.3294,62.8154425644085
0,0,0,60825.70231399974,,,460,relation/5808694,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,,511.0456,119.02206439894941
0,0,0,88001.24491312777,,,363,relation/5808695,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,,831.5538,105.82748213420197
0,0,0,90169.62586582151,,,515,relation/5808697,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,FALLBACK_PENDING_LAYOUT,,912.8219,98.7811815928403
0,0,0,84655.6378195191,,,323,relation/5808698,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED,,796.46,106.28987999336954
,8,1,,,,3,relation/6382787,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED,,3416.36,
0,0,0,106486.05368700298,,,96,way/100704656,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,1252.1821,85.04038964221176
0,0,0,127845.07943655922,,,58,way/100704677,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,1550.8051,82.43787658201487
0,0,0,84587.9993648987,,,39,way/100704682,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,2063.3643,40.99518411019261
0,0,0,201725.43829980787,,,54,way/100704705,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,5799.067,34.78584370551467
0,0,0,16534.725924286813,,,146,way/100704712,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED,,241.7195,68.40460088775134
0,0,0,133446.34214312767,,,982,way/100704723,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,1228.3206,108.64129620811347
0,0,0,33362.59356323045,,,298,way/100704738,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,683.1174,48.83874069556778
0,0,0,49813.7484326834,,,59,way/100704741,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,1088.6802,45.75608928377994
0,0,0,162753.45971802587,,,163,way/133979799,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,1837.6266,88.56720931119841
0,0,0,10845.747343372213,,,55,way/195286075,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED,,151.4034,71.63476740530406
0,0,0,95257.73799177552,,,51,way/198082036,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,1029.3088,92.54534498468828
0,0,0,254705.55522855013,,,207,way/198082054,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED,,3386.5534,75.2108486547267
0,0,0,78673.73882910323,,,210,way/198082056,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,566.9615,138.76381170344587
0,0,0,186626.96303941368,,,570,way/232618736,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,2318.9085,80.4805204860018
0,0,0,30963.87637152519,,,77,way/277649994,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,757.2745,40.88857656176881
0,0,0,95015.67612540376,,,456,way/277649996,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED,,743.3193,127.82619276185046
0,0,0,35883.76710900682,,,255,way/286376565,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,209.6119,171.19145959273695
0,0,0,17774.561074530993,,,1365,way/286376566,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED,,284.8976,62.389297328341804
0,0,0,17964.39620571297,,,677,way/286376568,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED,,412.0668,43.59583496101352
0,0,0,37220.327473241916,,,576,way/286376569,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED,,111.7504,333.06661518206573
0,0,0,15929.354526128544,,,809,way/286376571,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,305.168,52.19863985125748
0,0,0,24378.39837076157,,,637,way/286376574,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,517.0368,47.15021903810632
0,0,0,28441.191721219355,,,288,way/286376575,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED,,143.4623,198.24854140230119
0,0,0,215810.85567766355,,,1396,way/286417117,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED,,1588.4175,135.86532235867682
0,0,0,31205.408443718177,,,273,way/286564856,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,,181.7249,171.7178462814847
0,0,0,16530.770161257486,,,612,way/286685213,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED,,359.5645,45.97442228378353
0,0,0,21889.1467826031,,,279,way/286685214,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED,,182.7477,119.77796044821959
0,0,0,10975.475460914748,,,259,way/286685215,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED,,253.9524,43.21863255048878
0,0,0,25905.478795462768,,,588,way/286685216,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED,,206.6781,125.34215669421563
0,0,0,30554.044154759085,,,1525,way/286685217,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED,,555.426,55.01010783571364
0,0,0,24720.06710301732,,,288,way/286685218,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED,,170.6775,144.83494955701437
0,0,0,11998.649377411084,,,500,way/286685219,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED,,251.9093,47.63083132465171
0,0,0,169256.47376454005,,,751,way/286685222,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,FALLBACK_PENDING_LAYOUT,,1963.9728,86.1806608342743
0,0,0,27681.507335203125,,,492,way/286754285,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED,,249.7059,110.85644085783765
0,0,0,33857.5022889806,,,258,way/286754286,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,,88.8226,381.1811666060282
0,0,0,8930.18854901236,,,75,way/286754288,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,173.9829,51.32796699567808
