Time,BATIMENT0000000240880110_PART0_F0_WHOLE:ANNUALSIZINGPERIOD:Des Heat Load [W],BATIMENT0000000240880110_PART0_F0_WHOLE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],BATIMENT0000000240880110_PART0_F0_WHOLE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],BATIMENT0000000240880110_PART0_F0_WHOLE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],BATIMENT0000000240880110_PART0_F0_WHOLE::Des Latent Heat Load [W],BATIMENT0000000240880110_PART0_F0_WHOLE::Des Latent Cool Load [W],BATIMENT0000000240880110_PART0_F0_WHOLE::Des Latent Heat Mass Flow [kg/s],BATIMENT0000000240880110_PART0_F0_WHOLE::Des Latent Cool Mass Flow [kg/s],BATIMENT0000000240880110_PART0_F0_WHOLE::Des Heat Load No DOAS [W],BATIMENT0000000240880110_PART0_F0_WHOLE::Des Sens Cool Load No DOAS [W],BATIMENT0000000240880110_PART0_F0_WHOLE::Des Latent Heat Load No DOAS [W],BATIMENT0000000240880110_PART0_F0_WHOLE::Des Latent Cool Load No DOAS [W],BATIMENT0000000240880110_PART0_F0_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],BATIMENT0000000240880110_PART0_F0_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],BATIMENT0000000240880110_PART0_F0_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],BATIMENT0000000240880110_PART0_F0_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],BATIMENT0000000240880110_PART0_F1_WHOLE:ANNUALSIZINGPERIOD:Des Heat Load [W],BATIMENT0000000240880110_PART0_F1_WHOLE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],BATIMENT0000000240880110_PART0_F1_WHOLE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],BATIMENT0000000240880110_PART0_F1_WHOLE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],BATIMENT0000000240880110_PART0_F1_WHOLE::Des Latent Heat Load [W],BATIMENT0000000240880110_PART0_F1_WHOLE::Des Latent Cool Load [W],BATIMENT0000000240880110_PART0_F1_WHOLE::Des Latent Heat Mass Flow [kg/s],BATIMENT0000000240880110_PART0_F1_WHOLE::Des Latent Cool Mass Flow [kg/s],BATIMENT0000000240880110_PART0_F1_WHOLE::Des Heat Load No DOAS [W],BATIMENT0000000240880110_PART0_F1_WHOLE::Des Sens Cool Load No DOAS [W],BATIMENT0000000240880110_PART0_F1_WHOLE::Des Latent Heat Load No DOAS [W],BATIMENT0000000240880110_PART0_F1_WHOLE::Des Latent Cool Load No DOAS [W],BATIMENT0000000240880110_PART0_F1_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],BATIMENT0000000240880110_PART0_F1_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],BATIMENT0000000240880110_PART0_F1_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],BATIMENT0000000240880110_PART0_F1_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],BATIMENT0000000240880110_PART0_F2_WHOLE:ANNUALSIZINGPERIOD:Des Heat Load [W],BATIMENT0000000240880110_PART0_F2_WHOLE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],BATIMENT0000000240880110_PART0_F2_WHOLE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],BATIMENT0000000240880110_PART0_F2_WHOLE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],BATIMENT0000000240880110_PART0_F2_WHOLE::Des Latent Heat Load [W],BATIMENT0000000240880110_PART0_F2_WHOLE::Des Latent Cool Load [W],BATIMENT0000000240880110_PART0_F2_WHOLE::Des Latent Heat Mass Flow [kg/s],BATIMENT0000000240880110_PART0_F2_WHOLE::Des Latent Cool Mass Flow [kg/s],BATIMENT0000000240880110_PART0_F2_WHOLE::Des Heat Load No DOAS [W],BATIMENT0000000240880110_PART0_F2_WHOLE::Des Sens Cool Load No DOAS [W],BATIMENT0000000240880110_PART0_F2_WHOLE::Des Latent Heat Load No DOAS [W],BATIMENT0000000240880110_PART0_F2_WHOLE::Des Latent Cool Load No DOAS [W],BATIMENT0000000240880110_PART0_F2_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],BATIMENT0000000240880110_PART0_F2_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],BATIMENT0000000240880110_PART0_F2_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],BATIMENT0000000240880110_PART0_F2_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],BATIMENT0000000240880110_PART0_F3_WHOLE:ANNUALSIZINGPERIOD:Des Heat Load [W],BATIMENT0000000240880110_PART0_F3_WHOLE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],BATIMENT0000000240880110_PART0_F3_WHOLE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],BATIMENT0000000240880110_PART0_F3_WHOLE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],BATIMENT0000000240880110_PART0_F3_WHOLE::Des Latent Heat Load [W],BATIMENT0000000240880110_PART0_F3_WHOLE::Des Latent Cool Load [W],BATIMENT0000000240880110_PART0_F3_WHOLE::Des Latent Heat Mass Flow [kg/s],BATIMENT0000000240880110_PART0_F3_WHOLE::Des Latent Cool Mass Flow [kg/s],BATIMENT0000000240880110_PART0_F3_WHOLE::Des Heat Load No DOAS [W],BATIMENT0000000240880110_PART0_F3_WHOLE::Des Sens Cool Load No DOAS [W],BATIMENT0000000240880110_PART0_F3_WHOLE::Des Latent Heat Load No DOAS [W],BATIMENT0000000240880110_PART0_F3_WHOLE::Des Latent Cool Load No DOAS [W],BATIMENT0000000240880110_PART0_F3_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],BATIMENT0000000240880110_PART0_F3_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],BATIMENT0000000240880110_PART0_F3_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],BATIMENT0000000240880110_PART0_F3_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%]
00:10:00,7.822711E+03,0.000000E+00,2.556661E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999386E+01,4.283422E+01,2.865234E+01,4.668589E+01,8.006148E+03,0.000000E+00,2.616610E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999383E+01,4.302125E+01,3.308992E+01,3.626457E+01,8.439405E+03,0.000000E+00,2.758206E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999379E+01,4.340375E+01,3.471091E+01,3.313632E+01,1.385877E+04,0.000000E+00,4.529349E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999353E+01,4.654753E+01,3.394865E+01,3.456496E+01
00:20:00,7.947185E+03,0.000000E+00,2.597338E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999383E+01,4.284591E+01,2.852049E+01,4.748402E+01,8.143020E+03,0.000000E+00,2.661338E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999379E+01,4.303717E+01,3.293218E+01,3.693208E+01,8.583119E+03,0.000000E+00,2.805170E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999375E+01,4.341979E+01,3.453361E+01,3.378038E+01,1.406295E+04,0.000000E+00,4.596070E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999349E+01,4.655715E+01,3.370205E+01,3.537506E+01
00:30:00,8.075086E+03,0.000000E+00,2.639133E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999379E+01,4.286079E+01,2.838723E+01,4.828339E+01,8.283096E+03,0.000000E+00,2.707113E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999376E+01,4.305592E+01,3.277183E+01,3.760427E+01,8.730441E+03,0.000000E+00,2.853312E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999372E+01,4.343874E+01,3.435335E+01,3.443052E+01,1.428159E+04,0.000000E+00,4.667518E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999345E+01,4.657184E+01,3.345734E+01,3.618806E+01
00:40:00,8.206582E+03,0.000000E+00,2.682104E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999376E+01,4.287846E+01,2.825279E+01,4.907767E+01,8.426574E+03,0.000000E+00,2.753999E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999373E+01,4.307709E+01,3.260934E+01,3.827584E+01,8.881555E+03,0.000000E+00,2.902694E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999369E+01,4.346011E+01,3.417066E+01,3.508179E+01,1.451490E+04,0.000000E+00,4.743758E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999342E+01,4.659038E+01,3.321316E+01,3.700205E+01
00:50:00,8.341648E+03,0.000000E+00,2.726240E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999373E+01,4.289800E+01,2.811689E+01,4.986621E+01,8.573415E+03,0.000000E+00,2.801984E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999370E+01,4.309979E+01,3.244475E+01,3.894562E+01,9.036421E+03,0.000000E+00,2.953301E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999366E+01,4.348300E+01,3.398581E+01,3.573279E+01,1.476277E+04,0.000000E+00,4.824755E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999339E+01,4.661104E+01,3.296829E+01,3.781834E+01
01:00:00,8.480422E+03,0.000000E+00,2.771589E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999370E+01,4.291857E+01,2.797963E+01,5.064843E+01,8.723808E+03,0.000000E+00,2.851130E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999367E+01,4.312327E+01,3.227831E+01,3.961298E+01,9.195212E+03,0.000000E+00,3.005191E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999364E+01,4.350662E+01,3.379906E+01,3.638284E+01,1.502526E+04,0.000000E+00,4.910530E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999337E+01,4.663251E+01,3.272245E+01,3.863730E+01
01:10:00,8.537018E+03,0.000000E+00,2.790083E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999368E+01,4.293962E+01,2.784123E+01,5.142328E+01,8.784859E+03,0.000000E+00,2.871080E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999365E+01,4.314700E+01,3.211024E+01,4.027718E+01,9.259813E+03,0.000000E+00,3.026301E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999361E+01,4.353043E+01,3.361060E+01,3.703138E+01,1.513272E+04,0.000000E+00,4.945645E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999335E+01,4.665408E+01,3.247573E+01,3.945842E+01
01:20:00,8.590249E+03,0.000000E+00,2.807477E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999366E+01,4.296006E+01,2.771160E+01,5.216065E+01,8.842572E+03,0.000000E+00,2.889939E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999363E+01,4.317005E+01,3.195103E+01,4.091403E+01,9.320887E+03,0.000000E+00,3.046259E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999360E+01,4.355350E+01,3.343120E+01,3.765589E+01,1.523211E+04,0.000000E+00,4.978125E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999334E+01,4.667373E+01,3.224270E+01,4.024867E+01
01:30:00,8.640124E+03,0.000000E+00,2.823776E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999365E+01,4.297927E+01,2.759248E+01,5.285426E+01,8.896928E+03,0.000000E+00,2.907701E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999362E+01,4.319191E+01,3.180272E+01,4.151800E+01,9.378410E+03,0.000000E+00,3.065056E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999359E+01,4.357533E+01,3.326273E+01,3.825151E+01,1.532360E+04,0.000000E+00,5.008023E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999334E+01,4.669062E+01,3.202497E+01,4.100259E+01
01:40:00,8.686608E+03,0.000000E+00,2.838965E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999364E+01,4.299727E+01,2.747967E+01,5.351643E+01,8.947886E+03,0.000000E+00,2.924354E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999361E+01,4.321254E+01,3.166097E+01,4.209862E+01,9.432333E+03,0.000000E+00,3.082677E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999357E+01,4.359589E+01,3.310074E+01,3.882713E+01,1.540709E+04,0.000000E+00,5.035304E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999333E+01,4.670517E+01,3.181567E+01,4.173462E+01
