Time,BATIMENT0000000240877523_PART0_F0_WHOLE:ANNUALSIZINGPERIOD:Des Heat Load [W],BATIMENT0000000240877523_PART0_F0_WHOLE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],BATIMENT0000000240877523_PART0_F0_WHOLE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],BATIMENT0000000240877523_PART0_F0_WHOLE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],BATIMENT0000000240877523_PART0_F0_WHOLE::Des Latent Heat Load [W],BATIMENT0000000240877523_PART0_F0_WHOLE::Des Latent Cool Load [W],BATIMENT0000000240877523_PART0_F0_WHOLE::Des Latent Heat Mass Flow [kg/s],BATIMENT0000000240877523_PART0_F0_WHOLE::Des Latent Cool Mass Flow [kg/s],BATIMENT0000000240877523_PART0_F0_WHOLE::Des Heat Load No DOAS [W],BATIMENT0000000240877523_PART0_F0_WHOLE::Des Sens Cool Load No DOAS [W],BATIMENT0000000240877523_PART0_F0_WHOLE::Des Latent Heat Load No DOAS [W],BATIMENT0000000240877523_PART0_F0_WHOLE::Des Latent Cool Load No DOAS [W],BATIMENT0000000240877523_PART0_F0_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],BATIMENT0000000240877523_PART0_F0_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],BATIMENT0000000240877523_PART0_F0_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],BATIMENT0000000240877523_PART0_F0_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],BATIMENT0000000240877523_PART0_F1_WHOLE:ANNUALSIZINGPERIOD:Des Heat Load [W],BATIMENT0000000240877523_PART0_F1_WHOLE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],BATIMENT0000000240877523_PART0_F1_WHOLE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],BATIMENT0000000240877523_PART0_F1_WHOLE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],BATIMENT0000000240877523_PART0_F1_WHOLE::Des Latent Heat Load [W],BATIMENT0000000240877523_PART0_F1_WHOLE::Des Latent Cool Load [W],BATIMENT0000000240877523_PART0_F1_WHOLE::Des Latent Heat Mass Flow [kg/s],BATIMENT0000000240877523_PART0_F1_WHOLE::Des Latent Cool Mass Flow [kg/s],BATIMENT0000000240877523_PART0_F1_WHOLE::Des Heat Load No DOAS [W],BATIMENT0000000240877523_PART0_F1_WHOLE::Des Sens Cool Load No DOAS [W],BATIMENT0000000240877523_PART0_F1_WHOLE::Des Latent Heat Load No DOAS [W],BATIMENT0000000240877523_PART0_F1_WHOLE::Des Latent Cool Load No DOAS [W],BATIMENT0000000240877523_PART0_F1_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],BATIMENT0000000240877523_PART0_F1_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],BATIMENT0000000240877523_PART0_F1_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],BATIMENT0000000240877523_PART0_F1_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%]
00:10:00,4.141054E+03,0.000000E+00,1.353450E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999495E+01,4.122515E+01,2.892832E+01,4.571024E+01,6.970928E+03,0.000000E+00,2.278327E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999456E+01,4.502030E+01,3.292824E+01,3.639381E+01
00:20:00,4.202982E+03,0.000000E+00,1.373688E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999492E+01,4.124267E+01,2.881416E+01,4.638582E+01,7.066989E+03,0.000000E+00,2.309720E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999452E+01,4.503266E+01,3.273798E+01,3.708629E+01
00:30:00,4.267582E+03,0.000000E+00,1.394799E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999489E+01,4.126266E+01,2.869765E+01,4.706905E+01,7.171508E+03,0.000000E+00,2.343876E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999449E+01,4.505003E+01,3.254817E+01,3.778392E+01
00:40:00,4.334924E+03,0.000000E+00,1.416806E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999486E+01,4.128523E+01,2.857999E+01,4.775177E+01,7.284618E+03,0.000000E+00,2.380839E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999446E+01,4.507196E+01,3.235883E+01,3.848246E+01
00:50:00,4.405012E+03,0.000000E+00,1.439710E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999483E+01,4.130975E+01,2.846159E+01,4.843130E+01,7.406338E+03,0.000000E+00,2.420616E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999443E+01,4.509704E+01,3.216920E+01,3.918220E+01
01:00:00,4.477961E+03,0.000000E+00,1.463550E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999481E+01,4.133553E+01,2.834231E+01,4.910729E+01,7.536798E+03,0.000000E+00,2.463249E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999440E+01,4.512397E+01,3.197865E+01,3.988395E+01
01:10:00,4.511320E+03,0.000000E+00,1.474451E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999478E+01,4.136205E+01,2.822192E+01,4.977975E+01,7.596863E+03,0.000000E+00,2.482877E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999438E+01,4.515186E+01,3.178682E+01,4.058800E+01
01:20:00,4.542549E+03,0.000000E+00,1.484657E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999477E+01,4.138793E+01,2.810758E+01,5.042739E+01,7.652162E+03,0.000000E+00,2.500949E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999438E+01,4.517816E+01,3.160389E+01,4.127038E+01
01:30:00,4.571542E+03,0.000000E+00,1.494132E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999476E+01,4.141252E+01,2.800091E+01,5.104457E+01,7.702650E+03,0.000000E+00,2.517448E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999437E+01,4.520168E+01,3.143152E+01,4.192592E+01
01:40:00,4.598322E+03,0.000000E+00,1.502883E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999475E+01,4.143560E+01,2.789921E+01,5.163866E+01,7.748319E+03,0.000000E+00,2.532373E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999436E+01,4.522240E+01,3.126540E+01,4.256389E+01
