neighbourhood_id,country_stock_code,building_id,building_type,year_built,archetype_id,mapping_status,reason,layout_ready,type_provenance,dwellings_provenance,age_band,completeness_band,shape_class,native_crs,observed_dwellings,observed_storeys,units_per_floor_measured,layout_status_measured,layout_reason_measured,simulation_mode_expected
ES-MAD-BERRUGUETE,ES,way/435212318,AB,1995.0,ES.ME.AB.05.Gen.ReEx.001.001,MAPPED_LAYOUT_READY,,True,OBSERVED_TAG,CATASTRO_INSPIRE_BU_OBSERVED,NEW_POST_1945,HIGH_MAPPING_INPUT_COMPLETENESS,IRREGULAR_OR_COURTYARD,EPSG:32630,8.0,3.0,3,FALLBACK_PENDING_LAYOUT,NARROW_FOOTPRINT_LT_8M,FALLBACK_ONE_ZONE_PER_FLOOR
ES-MAD-BERRUGUETE,ES,way/435212748,AB,2005.0,ES.ME.AB.05.Gen.ReEx.001.001,MAPPED_LAYOUT_READY,,True,OBSERVED_TAG,CATASTRO_INSPIRE_BU_OBSERVED,NEW_POST_1945,HIGH_MAPPING_INPUT_COMPLETENESS,IRREGULAR_OR_COURTYARD,EPSG:32630,25.0,4.0,7,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_ONE_ZONE_PER_FLOOR
ES-MAD-BERRUGUETE,ES,way/435212750,AB,1990.0,ES.ME.AB.05.Gen.ReEx.001.001,MAPPED_LAYOUT_BLOCKED_MISSING_STOREY_COUNT,MISSING_OBSERVED_STOREY_COUNT,False,OBSERVED_TAG,CATASTRO_INSPIRE_BU_OBSERVED,NEW_POST_1945,LOW_OR_INCOMPLETE_MAPPING_INPUTS,IRREGULAR_OR_COURTYARD,EPSG:32630,1.0,,,NOT_ATTEMPTED_MAPPING_BLOCKED,MISSING_OBSERVED_STOREY_COUNT,NOT_SCOPED
ES-MAD-BERRUGUETE,ES,way/435212752,AB,2005.0,ES.ME.AB.05.Gen.ReEx.001.001,MAPPED_LAYOUT_READY,,True,OBSERVED_TAG,CATASTRO_INSPIRE_BU_OBSERVED,NEW_POST_1945,HIGH_MAPPING_INPUT_COMPLETENESS,IRREGULAR_OR_COURTYARD,EPSG:32630,21.0,5.0,5,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_ONE_ZONE_PER_FLOOR
ES-MAD-BERRUGUETE,ES,way/435212753,AB,1971.0,ES.ME.AB.04.Gen.ReEx.001.001,MAPPED_LAYOUT_READY,,True,OBSERVED_TAG,CATASTRO_INSPIRE_BU_OBSERVED,NEW_POST_1945,HIGH_MAPPING_INPUT_COMPLETENESS,IRREGULAR_OR_COURTYARD,EPSG:32630,3.0,4.0,1,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_ONE_ZONE_PER_FLOOR
ES-MAD-BERRUGUETE,ES,way/435212755,AB,2001.0,ES.ME.AB.05.Gen.ReEx.001.001,MAPPED_LAYOUT_READY,,True,OBSERVED_TAG,CATASTRO_INSPIRE_BU_OBSERVED,NEW_POST_1945,HIGH_MAPPING_INPUT_COMPLETENESS,IRREGULAR_OR_COURTYARD,EPSG:32630,28.0,4.0,7,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_ONE_ZONE_PER_FLOOR
ES-MAD-BERRUGUETE,ES,way/435212756,AB,2001.0,ES.ME.AB.05.Gen.ReEx.001.001,MAPPED_LAYOUT_READY,,True,OBSERVED_TAG,CATASTRO_INSPIRE_BU_OBSERVED,NEW_POST_1945,HIGH_MAPPING_INPUT_COMPLETENESS,IRREGULAR_OR_COURTYARD,EPSG:32630,28.0,4.0,7,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_ONE_ZONE_PER_FLOOR
ES-MAD-BERRUGUETE,ES,way/435212757,AB,1988.0,ES.ME.AB.05.Gen.ReEx.001.001,MAPPED_LAYOUT_READY,,True,OBSERVED_TAG,CATASTRO_INSPIRE_BU_OBSERVED,NEW_POST_1945,HIGH_MAPPING_INPUT_COMPLETENESS,IRREGULAR_OR_COURTYARD,EPSG:32630,2.0,4.0,1,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_ONE_ZONE_PER_FLOOR
ES-MAD-BERRUGUETE,ES,way/435397042,AB,1960.0,ES.ME.AB.04.Gen.ReEx.001.001,MAPPED_LAYOUT_READY,,True,OBSERVED_TAG,CATASTRO_INSPIRE_BU_OBSERVED,NEW_POST_1945,HIGH_MAPPING_INPUT_COMPLETENESS,IRREGULAR_OR_COURTYARD,EPSG:32630,16.0,6.0,3,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_ONE_ZONE_PER_FLOOR
ES-MAD-BERRUGUETE,ES,way/435397043,AB,1960.0,ES.ME.AB.04.Gen.ReEx.001.001,MAPPED_LAYOUT_READY,,True,OBSERVED_TAG,CATASTRO_INSPIRE_BU_OBSERVED,NEW_POST_1945,HIGH_MAPPING_INPUT_COMPLETENESS,IRREGULAR_OR_COURTYARD,EPSG:32630,3.0,4.0,1,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_ONE_ZONE_PER_FLOOR
ES-MAD-BERRUGUETE,ES,way/435397045,AB,1997.0,ES.ME.AB.05.Gen.ReEx.001.001,MAPPED_LAYOUT_READY,,True,OBSERVED_TAG,CATASTRO_INSPIRE_BU_OBSERVED,NEW_POST_1945,HIGH_MAPPING_INPUT_COMPLETENESS,IRREGULAR_OR_COURTYARD,EPSG:32630,9.0,4.0,3,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_ONE_ZONE_PER_FLOOR
ES-MAD-BERRUGUETE,ES,way/435397047,AB,1925.0,ES.ME.AB.02.Gen.ReEx.001.001,MAPPED_LAYOUT_READY,,True,OBSERVED_TAG,CATASTRO_INSPIRE_BU_OBSERVED,OLD_PRE_1945,HIGH_MAPPING_INPUT_COMPLETENESS,IRREGULAR_OR_COURTYARD,EPSG:32630,29.0,5.0,6,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_ONE_ZONE_PER_FLOOR
ES-MAD-BERRUGUETE,ES,way/435397049,AB,1960.0,ES.ME.AB.04.Gen.ReEx.001.001,MAPPED_LAYOUT_READY,,True,OBSERVED_TAG,CATASTRO_INSPIRE_BU_OBSERVED,NEW_POST_1945,HIGH_MAPPING_INPUT_COMPLETENESS,IRREGULAR_OR_COURTYARD,EPSG:32630,10.0,1.0,10,FALLBACK_PENDING_LAYOUT,NARROW_FOOTPRINT_LT_8M,FALLBACK_ONE_ZONE_PER_FLOOR
ES-MAD-BERRUGUETE,ES,way/435397050,AB,1960.0,ES.ME.AB.04.Gen.ReEx.001.001,MAPPED_LAYOUT_READY,,True,OBSERVED_TAG,CATASTRO_INSPIRE_BU_OBSERVED,NEW_POST_1945,HIGH_MAPPING_INPUT_COMPLETENESS,IRREGULAR_OR_COURTYARD,EPSG:32630,10.0,4.0,3,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_ONE_ZONE_PER_FLOOR
ES-MAD-BERRUGUETE,ES,way/435397051,AB,1955.0,ES.ME.AB.03.Gen.ReEx.001.001,MAPPED_LAYOUT_READY,,True,OBSERVED_TAG,CATASTRO_INSPIRE_BU_OBSERVED,NEW_POST_1945,HIGH_MAPPING_INPUT_COMPLETENESS,IRREGULAR_OR_COURTYARD,EPSG:32630,11.0,4.0,3,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_ONE_ZONE_PER_FLOOR
ES-MAD-BERRUGUETE,ES,way/435398509,AB,1955.0,ES.ME.AB.03.Gen.ReEx.001.001,MAPPED_LAYOUT_READY,,True,OBSERVED_TAG,CATASTRO_INSPIRE_BU_OBSERVED,NEW_POST_1945,HIGH_MAPPING_INPUT_COMPLETENESS,IRREGULAR_OR_COURTYARD,EPSG:32630,6.0,4.0,2,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_ONE_ZONE_PER_FLOOR
ES-MAD-BERRUGUETE,ES,way/435398510,AB,1960.0,ES.ME.AB.04.Gen.ReEx.001.001,MAPPED_LAYOUT_READY,,True,OBSERVED_TAG,CATASTRO_INSPIRE_BU_OBSERVED,NEW_POST_1945,HIGH_MAPPING_INPUT_COMPLETENESS,IRREGULAR_OR_COURTYARD,EPSG:32630,6.0,3.0,2,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_ONE_ZONE_PER_FLOOR
ES-MAD-BERRUGUETE,ES,way/435398511,AB,2003.0,ES.ME.AB.05.Gen.ReEx.001.001,MAPPED_LAYOUT_READY,,True,OBSERVED_TAG,CATASTRO_INSPIRE_BU_OBSERVED,NEW_POST_1945,HIGH_MAPPING_INPUT_COMPLETENESS,IRREGULAR_OR_COURTYARD,EPSG:32630,5.0,4.0,2,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_ONE_ZONE_PER_FLOOR
ES-MAD-BERRUGUETE,ES,way/435398513,AB,1973.0,ES.ME.AB.04.Gen.ReEx.001.001,MAPPED_LAYOUT_READY,,True,OBSERVED_TAG,CATASTRO_INSPIRE_BU_OBSERVED,NEW_POST_1945,HIGH_MAPPING_INPUT_COMPLETENESS,IRREGULAR_OR_COURTYARD,EPSG:32630,8.0,3.0,3,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_ONE_ZONE_PER_FLOOR
ES-MAD-BERRUGUETE,ES,way/435398515,AB,1925.0,ES.ME.AB.02.Gen.ReEx.001.001,MAPPED_LAYOUT_READY,,True,OBSERVED_TAG,CATASTRO_INSPIRE_BU_OBSERVED,OLD_PRE_1945,HIGH_MAPPING_INPUT_COMPLETENESS,IRREGULAR_OR_COURTYARD,EPSG:32630,18.0,3.0,6,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_ONE_ZONE_PER_FLOOR
ES-MAD-BERRUGUETE,ES,way/435399153,AB,2009.0,ES.ME.AB.06.Gen.ReEx.001.001,MAPPED_LAYOUT_READY,,True,OBSERVED_TAG,CATASTRO_INSPIRE_BU_OBSERVED,NEW_POST_1945,HIGH_MAPPING_INPUT_COMPLETENESS,IRREGULAR_OR_COURTYARD,EPSG:32630,33.0,3.0,11,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_ONE_ZONE_PER_FLOOR
ES-MAD-BERRUGUETE,ES,way/435399154,AB,1994.0,ES.ME.AB.05.Gen.ReEx.001.001,MAPPED_LAYOUT_READY,,True,OBSERVED_TAG,CATASTRO_INSPIRE_BU_OBSERVED,NEW_POST_1945,HIGH_MAPPING_INPUT_COMPLETENESS,IRREGULAR_OR_COURTYARD,EPSG:32630,10.0,3.0,4,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_ONE_ZONE_PER_FLOOR
ES-MAD-BERRUGUETE,ES,way/435399155,AB,1960.0,ES.ME.AB.04.Gen.ReEx.001.001,MAPPED_LAYOUT_READY,,True,OBSERVED_TAG,CATASTRO_INSPIRE_BU_OBSERVED,NEW_POST_1945,HIGH_MAPPING_INPUT_COMPLETENESS,IRREGULAR_OR_COURTYARD,EPSG:32630,12.0,2.0,6,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_ONE_ZONE_PER_FLOOR
ES-MAD-BERRUGUETE,ES,way/435399156,AB,1960.0,ES.ME.AB.04.Gen.ReEx.001.001,MAPPED_LAYOUT_READY,,True,OBSERVED_TAG,CATASTRO_INSPIRE_BU_OBSERVED,NEW_POST_1945,HIGH_MAPPING_INPUT_COMPLETENESS,IRREGULAR_OR_COURTYARD,EPSG:32630,12.0,4.0,3,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_ONE_ZONE_PER_FLOOR
ES-MAD-BERRUGUETE,ES,way/435399157,AB,2006.0,ES.ME.AB.05.Gen.ReEx.001.001,MAPPED_LAYOUT_READY,,True,OBSERVED_TAG,CATASTRO_INSPIRE_BU_OBSERVED,NEW_POST_1945,HIGH_MAPPING_INPUT_COMPLETENESS,IRREGULAR_OR_COURTYARD,EPSG:32630,9.0,5.0,2,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_ONE_ZONE_PER_FLOOR
ES-MAD-BERRUGUETE,ES,way/435447757,AB,2007.0,ES.ME.AB.06.Gen.ReEx.001.001,MAPPED_LAYOUT_BLOCKED_MISSING_STOREY_COUNT,MISSING_OBSERVED_STOREY_COUNT,False,OBSERVED_TAG,CATASTRO_INSPIRE_BU_OBSERVED,NEW_POST_1945,LOW_OR_INCOMPLETE_MAPPING_INPUTS,SIMPLE_CONVEX,EPSG:32630,7.0,,,NOT_ATTEMPTED_MAPPING_BLOCKED,MISSING_OBSERVED_STOREY_COUNT,NOT_SCOPED
ES-MAD-BERRUGUETE,ES,way/435447761,AB,1999.0,ES.ME.AB.05.Gen.ReEx.001.001,MAPPED_LAYOUT_BLOCKED_MISSING_STOREY_COUNT,MISSING_OBSERVED_STOREY_COUNT,False,OBSERVED_TAG,CATASTRO_INSPIRE_BU_OBSERVED,NEW_POST_1945,LOW_OR_INCOMPLETE_MAPPING_INPUTS,IRREGULAR_OR_COURTYARD,EPSG:32630,1.0,,,NOT_ATTEMPTED_MAPPING_BLOCKED,MISSING_OBSERVED_STOREY_COUNT,NOT_SCOPED
ES-MAD-BERRUGUETE,ES,way/435447762,AB,1965.0,ES.ME.AB.04.Gen.ReEx.001.001,MAPPED_LAYOUT_BLOCKED_MISSING_STOREY_COUNT,MISSING_OBSERVED_STOREY_COUNT,False,OBSERVED_TAG,CATASTRO_INSPIRE_BU_OBSERVED,NEW_POST_1945,LOW_OR_INCOMPLETE_MAPPING_INPUTS,IRREGULAR_OR_COURTYARD,EPSG:32630,1.0,,,NOT_ATTEMPTED_MAPPING_BLOCKED,MISSING_OBSERVED_STOREY_COUNT,NOT_SCOPED
ES-MAD-BERRUGUETE,ES,way/435447764,AB,2001.0,ES.ME.AB.05.Gen.ReEx.001.001,MAPPED_LAYOUT_BLOCKED_MISSING_STOREY_COUNT,MISSING_OBSERVED_STOREY_COUNT,False,OBSERVED_TAG,CATASTRO_INSPIRE_BU_OBSERVED,NEW_POST_1945,LOW_OR_INCOMPLETE_MAPPING_INPUTS,IRREGULAR_OR_COURTYARD,EPSG:32630,7.0,,,NOT_ATTEMPTED_MAPPING_BLOCKED,MISSING_OBSERVED_STOREY_COUNT,NOT_SCOPED
