neighbourhood_id,country_stock_code,building_id,building_type,year_built,archetype_id,mapping_status,reason,layout_ready,type_provenance,dwellings_provenance,age_band,completeness_band,shape_class,native_crs,observed_dwellings,observed_storeys,units_per_floor_measured,layout_status_measured,layout_reason_measured,simulation_mode_expected,s3_cell,s3_cell_base_quota,s3_cell_selected,s3_selection_basis
ES-MAD-BERRUGUETE,ES,relation/12702627,AB,1930.0,ES.ME.AB.02.Gen.ReEx.001.001,MAPPED_LAYOUT_READY,,True,OBSERVED_TAG,CATASTRO_INSPIRE_BU_OBSERVED,OLD_PRE_1945,HIGH_MAPPING_INPUT_COMPLETENESS,IRREGULAR_OR_COURTYARD,EPSG:32630,16.0,4.0,4.0,FALLBACK_PENDING_LAYOUT,COURTYARD_TOPOLOGY_UNSUPPORTED,FALLBACK_ONE_ZONE_PER_FLOOR,ES|AB|OLD_PRE_1945,6,12,LADDER_INPUTS_ONLY_COUNTRY_TYPE_AGE_CELLS_BUILDING_ID_ORDER
ES-MAD-BERRUGUETE,ES,relation/12702628,AB,1930.0,ES.ME.AB.02.Gen.ReEx.001.001,MAPPED_LAYOUT_READY,,True,OBSERVED_TAG,CATASTRO_INSPIRE_BU_OBSERVED,OLD_PRE_1945,HIGH_MAPPING_INPUT_COMPLETENESS,IRREGULAR_OR_COURTYARD,EPSG:32630,15.0,3.0,5.0,FALLBACK_PENDING_LAYOUT,COURTYARD_TOPOLOGY_UNSUPPORTED,FALLBACK_ONE_ZONE_PER_FLOOR,ES|AB|OLD_PRE_1945,6,12,LADDER_INPUTS_ONLY_COUNTRY_TYPE_AGE_CELLS_BUILDING_ID_ORDER
ES-MAD-BERRUGUETE,ES,relation/12582233,AB,1952.0,ES.ME.AB.03.Gen.ReEx.001.001,MAPPED_LAYOUT_READY,,True,OBSERVED_TAG,CATASTRO_INSPIRE_BU_OBSERVED,NEW_POST_1945,HIGH_MAPPING_INPUT_COMPLETENESS,IRREGULAR_OR_COURTYARD,EPSG:32630,14.0,7.0,2.0,FALLBACK_PENDING_LAYOUT,COURTYARD_TOPOLOGY_UNSUPPORTED,FALLBACK_ONE_ZONE_PER_FLOOR,ES|AB|NEW_POST_1945,6,12,LADDER_INPUTS_ONLY_COUNTRY_TYPE_AGE_CELLS_BUILDING_ID_ORDER
ES-MAD-BERRUGUETE,ES,relation/12628570,AB,1973.0,ES.ME.AB.04.Gen.ReEx.001.001,MAPPED_LAYOUT_READY,,True,OBSERVED_TAG,CATASTRO_INSPIRE_BU_OBSERVED,NEW_POST_1945,HIGH_MAPPING_INPUT_COMPLETENESS,IRREGULAR_OR_COURTYARD,EPSG:32630,21.0,4.0,6.0,FALLBACK_PENDING_LAYOUT,COURTYARD_TOPOLOGY_UNSUPPORTED,FALLBACK_ONE_ZONE_PER_FLOOR,ES|AB|NEW_POST_1945,6,12,LADDER_INPUTS_ONLY_COUNTRY_TYPE_AGE_CELLS_BUILDING_ID_ORDER
ES-MAD-BERRUGUETE,ES,relation/12700585,AB,1960.0,ES.ME.AB.04.Gen.ReEx.001.001,MAPPED_LAYOUT_READY,,True,OBSERVED_TAG,CATASTRO_INSPIRE_BU_OBSERVED,NEW_POST_1945,HIGH_MAPPING_INPUT_COMPLETENESS,IRREGULAR_OR_COURTYARD,EPSG:32630,24.0,6.0,4.0,FALLBACK_PENDING_LAYOUT,COURTYARD_TOPOLOGY_UNSUPPORTED,FALLBACK_ONE_ZONE_PER_FLOOR,ES|AB|NEW_POST_1945,6,12,LADDER_INPUTS_ONLY_COUNTRY_TYPE_AGE_CELLS_BUILDING_ID_ORDER
ES-MAD-BERRUGUETE,ES,relation/12702630,AB,1946.0,ES.ME.AB.03.Gen.ReEx.001.001,MAPPED_LAYOUT_READY,,True,OBSERVED_TAG,CATASTRO_INSPIRE_BU_OBSERVED,NEW_POST_1945,HIGH_MAPPING_INPUT_COMPLETENESS,IRREGULAR_OR_COURTYARD,EPSG:32630,16.0,7.0,3.0,FALLBACK_PENDING_LAYOUT,COURTYARD_TOPOLOGY_UNSUPPORTED,FALLBACK_ONE_ZONE_PER_FLOOR,ES|AB|NEW_POST_1945,6,12,LADDER_INPUTS_ONLY_COUNTRY_TYPE_AGE_CELLS_BUILDING_ID_ORDER
ES-MAD-BERRUGUETE,ES,relation/12704090,AB,1960.0,ES.ME.AB.04.Gen.ReEx.001.001,MAPPED_LAYOUT_READY,,True,OBSERVED_TAG,CATASTRO_INSPIRE_BU_OBSERVED,NEW_POST_1945,HIGH_MAPPING_INPUT_COMPLETENESS,IRREGULAR_OR_COURTYARD,EPSG:32630,30.0,5.0,6.0,FALLBACK_PENDING_LAYOUT,COURTYARD_TOPOLOGY_UNSUPPORTED,FALLBACK_ONE_ZONE_PER_FLOOR,ES|AB|NEW_POST_1945,6,12,LADDER_INPUTS_ONLY_COUNTRY_TYPE_AGE_CELLS_BUILDING_ID_ORDER
ES-MAD-BERRUGUETE,ES,relation/12725306,AB,1965.0,ES.ME.AB.04.Gen.ReEx.001.001,MAPPED_LAYOUT_READY,,True,OBSERVED_TAG,CATASTRO_INSPIRE_BU_OBSERVED,NEW_POST_1945,HIGH_MAPPING_INPUT_COMPLETENESS,IRREGULAR_OR_COURTYARD,EPSG:32630,8.0,3.0,3.0,FALLBACK_PENDING_LAYOUT,COURTYARD_TOPOLOGY_UNSUPPORTED,FALLBACK_ONE_ZONE_PER_FLOOR,ES|AB|NEW_POST_1945,6,12,LADDER_INPUTS_ONLY_COUNTRY_TYPE_AGE_CELLS_BUILDING_ID_ORDER
ES-MAD-BERRUGUETE,ES,relation/12765477,AB,1960.0,ES.ME.AB.04.Gen.ReEx.001.001,MAPPED_LAYOUT_READY,,True,OBSERVED_TAG,CATASTRO_INSPIRE_BU_OBSERVED,NEW_POST_1945,HIGH_MAPPING_INPUT_COMPLETENESS,IRREGULAR_OR_COURTYARD,EPSG:32630,22.0,5.0,5.0,FALLBACK_PENDING_LAYOUT,COURTYARD_TOPOLOGY_UNSUPPORTED,FALLBACK_ONE_ZONE_PER_FLOOR,ES|AB|NEW_POST_1945,6,12,LADDER_INPUTS_ONLY_COUNTRY_TYPE_AGE_CELLS_BUILDING_ID_ORDER
ES-MAD-BERRUGUETE,ES,relation/12765478,AB,1975.0,ES.ME.AB.04.Gen.ReEx.001.001,MAPPED_LAYOUT_READY,,True,OBSERVED_TAG,CATASTRO_INSPIRE_BU_OBSERVED,NEW_POST_1945,HIGH_MAPPING_INPUT_COMPLETENESS,IRREGULAR_OR_COURTYARD,EPSG:32630,34.0,6.0,6.0,FALLBACK_PENDING_LAYOUT,COURTYARD_TOPOLOGY_UNSUPPORTED,FALLBACK_ONE_ZONE_PER_FLOOR,ES|AB|NEW_POST_1945,6,12,LADDER_INPUTS_ONLY_COUNTRY_TYPE_AGE_CELLS_BUILDING_ID_ORDER
ES-MAD-BERRUGUETE,ES,relation/12771675,AB,1950.0,ES.ME.AB.03.Gen.ReEx.001.001,MAPPED_LAYOUT_READY,,True,OBSERVED_TAG,CATASTRO_INSPIRE_BU_OBSERVED,NEW_POST_1945,HIGH_MAPPING_INPUT_COMPLETENESS,IRREGULAR_OR_COURTYARD,EPSG:32630,12.0,3.0,4.0,FALLBACK_PENDING_LAYOUT,COURTYARD_TOPOLOGY_UNSUPPORTED,FALLBACK_ONE_ZONE_PER_FLOOR,ES|AB|NEW_POST_1945,6,12,LADDER_INPUTS_ONLY_COUNTRY_TYPE_AGE_CELLS_BUILDING_ID_ORDER
ES-MAD-BERRUGUETE,ES,relation/12794755,AB,1955.0,ES.ME.AB.03.Gen.ReEx.001.001,MAPPED_LAYOUT_READY,,True,OBSERVED_TAG,CATASTRO_INSPIRE_BU_OBSERVED,NEW_POST_1945,HIGH_MAPPING_INPUT_COMPLETENESS,IRREGULAR_OR_COURTYARD,EPSG:32630,7.0,4.0,2.0,FALLBACK_PENDING_LAYOUT,COURTYARD_TOPOLOGY_UNSUPPORTED,FALLBACK_ONE_ZONE_PER_FLOOR,ES|AB|NEW_POST_1945,6,12,LADDER_INPUTS_ONLY_COUNTRY_TYPE_AGE_CELLS_BUILDING_ID_ORDER
ES-MAD-BERRUGUETE,ES,relation/12803889,AB,2013.0,ES.ME.AB.06.Gen.ReEx.001.001,MAPPED_LAYOUT_READY,,True,OBSERVED_TAG,CATASTRO_INSPIRE_BU_OBSERVED,NEW_POST_1945,HIGH_MAPPING_INPUT_COMPLETENESS,IRREGULAR_OR_COURTYARD,EPSG:32630,45.0,4.0,12.0,FALLBACK_PENDING_LAYOUT,COURTYARD_TOPOLOGY_UNSUPPORTED,FALLBACK_ONE_ZONE_PER_FLOOR,ES|AB|NEW_POST_1945,6,12,LADDER_INPUTS_ONLY_COUNTRY_TYPE_AGE_CELLS_BUILDING_ID_ORDER
ES-MAD-BERRUGUETE,ES,relation/12818819,AB,2001.0,ES.ME.AB.05.Gen.ReEx.001.001,MAPPED_LAYOUT_READY,,True,OBSERVED_TAG,CATASTRO_INSPIRE_BU_OBSERVED,NEW_POST_1945,HIGH_MAPPING_INPUT_COMPLETENESS,IRREGULAR_OR_COURTYARD,EPSG:32630,31.0,4.0,8.0,FALLBACK_PENDING_LAYOUT,COURTYARD_TOPOLOGY_UNSUPPORTED,FALLBACK_ONE_ZONE_PER_FLOOR,ES|AB|NEW_POST_1945,6,12,LADDER_INPUTS_ONLY_COUNTRY_TYPE_AGE_CELLS_BUILDING_ID_ORDER
ES-MAD-BERRUGUETE,ES,way/432411824,SFH,1925.0,ES.ME.SFH.02.Gen.ReEx.001.001,MAPPED_LAYOUT_READY,,True,OBSERVED_TAG,CATASTRO_INSPIRE_BU_OBSERVED,OLD_PRE_1945,HIGH_MAPPING_INPUT_COMPLETENESS,IRREGULAR_OR_COURTYARD,EPSG:32630,1.0,1.0,1.0,FALLBACK_PENDING_LAYOUT,NARROW_FOOTPRINT_LT_8M,FALLBACK_ONE_ZONE_PER_FLOOR,ES|SFH|OLD_PRE_1945,6,2,LADDER_INPUTS_ONLY_COUNTRY_TYPE_AGE_CELLS_BUILDING_ID_ORDER
ES-MAD-BERRUGUETE,ES,way/941927218,SFH,1930.0,ES.ME.SFH.02.Gen.ReEx.001.001,MAPPED_LAYOUT_READY,,True,OBSERVED_TAG,CATASTRO_INSPIRE_BU_OBSERVED,OLD_PRE_1945,HIGH_MAPPING_INPUT_COMPLETENESS,IRREGULAR_OR_COURTYARD,EPSG:32630,3.0,2.0,2.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_ONE_ZONE_PER_FLOOR,ES|SFH|OLD_PRE_1945,6,2,LADDER_INPUTS_ONLY_COUNTRY_TYPE_AGE_CELLS_BUILDING_ID_ORDER
ES-MAD-BERRUGUETE,ES,way/432412733,SFH,1996.0,ES.ME.SFH.05.Gen.ReEx.001.001,MAPPED_LAYOUT_READY,,True,OBSERVED_TAG,CATASTRO_INSPIRE_BU_OBSERVED,NEW_POST_1945,HIGH_MAPPING_INPUT_COMPLETENESS,IRREGULAR_OR_COURTYARD,EPSG:32630,30.0,1.0,30.0,FALLBACK_PENDING_LAYOUT,NARROW_FOOTPRINT_LT_8M,FALLBACK_ONE_ZONE_PER_FLOOR,ES|SFH|NEW_POST_1945,6,1,LADDER_INPUTS_ONLY_COUNTRY_TYPE_AGE_CELLS_BUILDING_ID_ORDER
FR-LYO-HAUTCOEURPENTES,FR,BATIMENT0000000240877151_part0,AB,1900.0,FR.N.AB.01.Gen.ReEx.001.001,MAPPED_LAYOUT_READY,,True,DERIVED_BDTOPO_TWO_SIGNAL,BDTOPO_SURPLUS_TAGS_OBSERVED,OLD_PRE_1945,HIGH_MAPPING_INPUT_COMPLETENESS,IRREGULAR_OR_COURTYARD,EPSG:32631,17.0,6.0,3.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_ONE_ZONE_PER_FLOOR,FR|AB|OLD_PRE_1945,6,12,LADDER_INPUTS_ONLY_COUNTRY_TYPE_AGE_CELLS_BUILDING_ID_ORDER
FR-LYO-HAUTCOEURPENTES,FR,BATIMENT0000000240877527_part0,AB,1860.0,FR.N.AB.01.Gen.ReEx.001.001,MAPPED_LAYOUT_READY,,True,DERIVED_BDTOPO_TWO_SIGNAL,BDTOPO_SURPLUS_TAGS_OBSERVED,OLD_PRE_1945,HIGH_MAPPING_INPUT_COMPLETENESS,IRREGULAR_OR_COURTYARD,EPSG:32631,15.0,5.0,3.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_ONE_ZONE_PER_FLOOR,FR|AB|OLD_PRE_1945,6,12,LADDER_INPUTS_ONLY_COUNTRY_TYPE_AGE_CELLS_BUILDING_ID_ORDER
FR-LYO-HAUTCOEURPENTES,FR,BATIMENT0000000240879409_part0,AB,1830.0,FR.N.AB.01.Gen.ReEx.001.001,MAPPED_LAYOUT_READY,,True,DERIVED_BDTOPO_TWO_SIGNAL,BDTOPO_SURPLUS_TAGS_OBSERVED,OLD_PRE_1945,HIGH_MAPPING_INPUT_COMPLETENESS,IRREGULAR_OR_COURTYARD,EPSG:32631,24.0,5.0,5.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_ONE_ZONE_PER_FLOOR,FR|AB|OLD_PRE_1945,6,12,LADDER_INPUTS_ONLY_COUNTRY_TYPE_AGE_CELLS_BUILDING_ID_ORDER
FR-LYO-HAUTCOEURPENTES,FR,BATIMENT0000000240879467_part0,AB,1810.0,FR.N.AB.01.Gen.ReEx.001.001,MAPPED_LAYOUT_READY,,True,DERIVED_BDTOPO_TWO_SIGNAL,BDTOPO_SURPLUS_TAGS_OBSERVED,OLD_PRE_1945,HIGH_MAPPING_INPUT_COMPLETENESS,SIMPLE_CONVEX,EPSG:32631,18.0,5.0,4.0,DWELLING_LAYOUT_EMITTED,,EUROPEAN_DWELLING_LAYOUT,FR|AB|OLD_PRE_1945,6,12,LADDER_INPUTS_ONLY_COUNTRY_TYPE_AGE_CELLS_BUILDING_ID_ORDER
FR-LYO-HAUTCOEURPENTES,FR,BATIMENT0000000240879492_part0,AB,1800.0,FR.N.AB.01.Gen.ReEx.001.001,MAPPED_LAYOUT_READY,,True,DERIVED_BDTOPO_TWO_SIGNAL,BDTOPO_SURPLUS_TAGS_OBSERVED,OLD_PRE_1945,HIGH_MAPPING_INPUT_COMPLETENESS,IRREGULAR_OR_COURTYARD,EPSG:32631,15.0,5.0,3.0,FALLBACK_PENDING_LAYOUT,COURTYARD_TOPOLOGY_UNSUPPORTED,FALLBACK_ONE_ZONE_PER_FLOOR,FR|AB|OLD_PRE_1945,6,12,LADDER_INPUTS_ONLY_COUNTRY_TYPE_AGE_CELLS_BUILDING_ID_ORDER
FR-LYO-HAUTCOEURPENTES,FR,BATIMENT0000000240879534_part0,AB,1800.0,FR.N.AB.01.Gen.ReEx.001.001,MAPPED_LAYOUT_READY,,True,DERIVED_BDTOPO_TWO_SIGNAL,BDTOPO_SURPLUS_TAGS_OBSERVED,OLD_PRE_1945,HIGH_MAPPING_INPUT_COMPLETENESS,IRREGULAR_OR_COURTYARD,EPSG:32631,16.0,7.0,3.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_ONE_ZONE_PER_FLOOR,FR|AB|OLD_PRE_1945,6,12,LADDER_INPUTS_ONLY_COUNTRY_TYPE_AGE_CELLS_BUILDING_ID_ORDER
FR-LYO-HAUTCOEURPENTES,FR,BATIMENT0000000240879558_part0,AB,1800.0,FR.N.AB.01.Gen.ReEx.001.001,MAPPED_LAYOUT_READY,,True,DERIVED_BDTOPO_TWO_SIGNAL,BDTOPO_SURPLUS_TAGS_OBSERVED,OLD_PRE_1945,HIGH_MAPPING_INPUT_COMPLETENESS,IRREGULAR_OR_COURTYARD,EPSG:32631,26.0,7.0,4.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_ONE_ZONE_PER_FLOOR,FR|AB|OLD_PRE_1945,6,12,LADDER_INPUTS_ONLY_COUNTRY_TYPE_AGE_CELLS_BUILDING_ID_ORDER
FR-LYO-HAUTCOEURPENTES,FR,BATIMENT0000000240879564_part0,AB,1870.0,FR.N.AB.01.Gen.ReEx.001.001,MAPPED_LAYOUT_READY,,True,DERIVED_BDTOPO_TWO_SIGNAL,BDTOPO_SURPLUS_TAGS_OBSERVED,OLD_PRE_1945,HIGH_MAPPING_INPUT_COMPLETENESS,IRREGULAR_OR_COURTYARD,EPSG:32631,17.0,8.0,3.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_ONE_ZONE_PER_FLOOR,FR|AB|OLD_PRE_1945,6,12,LADDER_INPUTS_ONLY_COUNTRY_TYPE_AGE_CELLS_BUILDING_ID_ORDER
FR-LYO-HAUTCOEURPENTES,FR,BATIMENT0000000240879669_part0,AB,1840.0,FR.N.AB.01.Gen.ReEx.001.001,MAPPED_LAYOUT_READY,,True,DERIVED_BDTOPO_TWO_SIGNAL,BDTOPO_SURPLUS_TAGS_OBSERVED,OLD_PRE_1945,HIGH_MAPPING_INPUT_COMPLETENESS,IRREGULAR_OR_COURTYARD,EPSG:32631,25.0,5.0,5.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_ONE_ZONE_PER_FLOOR,FR|AB|OLD_PRE_1945,6,12,LADDER_INPUTS_ONLY_COUNTRY_TYPE_AGE_CELLS_BUILDING_ID_ORDER
FR-LYO-HAUTCOEURPENTES,FR,BATIMENT0000000240879957_part0,AB,1820.0,FR.N.AB.01.Gen.ReEx.001.001,MAPPED_LAYOUT_READY,,True,DERIVED_BDTOPO_TWO_SIGNAL,BDTOPO_SURPLUS_TAGS_OBSERVED,OLD_PRE_1945,HIGH_MAPPING_INPUT_COMPLETENESS,IRREGULAR_OR_COURTYARD,EPSG:32631,36.0,6.0,6.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_ONE_ZONE_PER_FLOOR,FR|AB|OLD_PRE_1945,6,12,LADDER_INPUTS_ONLY_COUNTRY_TYPE_AGE_CELLS_BUILDING_ID_ORDER
FR-LYO-HAUTCOEURPENTES,FR,BATIMENT0000000240879972_part0,AB,1840.0,FR.N.AB.01.Gen.ReEx.001.001,MAPPED_LAYOUT_READY,,True,DERIVED_BDTOPO_TWO_SIGNAL,BDTOPO_SURPLUS_TAGS_OBSERVED,OLD_PRE_1945,HIGH_MAPPING_INPUT_COMPLETENESS,IRREGULAR_OR_COURTYARD,EPSG:32631,23.0,7.0,4.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_ONE_ZONE_PER_FLOOR,FR|AB|OLD_PRE_1945,6,12,LADDER_INPUTS_ONLY_COUNTRY_TYPE_AGE_CELLS_BUILDING_ID_ORDER
FR-LYO-HAUTCOEURPENTES,FR,BATIMENT0000000240879975_part0,AB,1850.0,FR.N.AB.01.Gen.ReEx.001.001,MAPPED_LAYOUT_READY,,True,DERIVED_BDTOPO_TWO_SIGNAL,BDTOPO_SURPLUS_TAGS_OBSERVED,OLD_PRE_1945,HIGH_MAPPING_INPUT_COMPLETENESS,IRREGULAR_OR_COURTYARD,EPSG:32631,18.0,7.0,3.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_ONE_ZONE_PER_FLOOR,FR|AB|OLD_PRE_1945,6,12,LADDER_INPUTS_ONLY_COUNTRY_TYPE_AGE_CELLS_BUILDING_ID_ORDER
FR-LYO-HAUTCOEURPENTES,FR,BATIMENT0000000240879419_part0,AB,2002.0,FR.N.AB.08.Gen.ReEx.001.001,MAPPED_LAYOUT_READY,,True,DERIVED_BDTOPO_TWO_SIGNAL,BDTOPO_SURPLUS_TAGS_OBSERVED,NEW_POST_1945,HIGH_MAPPING_INPUT_COMPLETENESS,IRREGULAR_OR_COURTYARD,EPSG:32631,34.0,8.0,5.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_ONE_ZONE_PER_FLOOR,FR|AB|NEW_POST_1945,6,12,LADDER_INPUTS_ONLY_COUNTRY_TYPE_AGE_CELLS_BUILDING_ID_ORDER
