building_id,run_slug,neighbourhood_id,country_stock_code,archetype_id,building_type,age_band,s3_cell,layout_mode,simulation_mode,zone_count,idf_sha256,weather_fold,weather_sha256,eplus_return_code,severe_errors,fatal_errors,heating_kwh,floor_area_m2,eui_kwh_m2,run_seconds
BATIMENT0000000240879558_part0,BATIMENT0000000240879558_part0,FR-LYO-HAUTCOEURPENTES,FR,FR.N.AB.01.Gen.ReEx.001.001,AB,OLD_PRE_1945,FR|AB|OLD_PRE_1945,FALLBACK_PENDING_LAYOUT,FALLBACK_ONE_ZONE_PER_FLOOR,7,f01a64ce7202245b0c730302e609b09e0581d4c7b9b3c87ce17c47d40c991aeb,fr,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,134310.842741,1842.8208,72.88329,6.135
BATIMENT0000000240879564_part0,BATIMENT0000000240879564_part0,FR-LYO-HAUTCOEURPENTES,FR,FR.N.AB.01.Gen.ReEx.001.001,AB,OLD_PRE_1945,FR|AB|OLD_PRE_1945,FALLBACK_PENDING_LAYOUT,FALLBACK_ONE_ZONE_PER_FLOOR,8,983f8f80af845c6beae0c883baaa0be0431d1b12bb5ab9cbde80531aea300696,fr,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,84234.537225,1050.0432,80.220066,5.597
BATIMENT0000000240879572_part0,BATIMENT0000000240879572_part0,FR-LYO-HAUTCOEURPENTES,FR,FR.N.AB.06.Gen.ReEx.001.001,AB,NEW_POST_1945,FR|AB|NEW_POST_1945,FALLBACK_PENDING_LAYOUT,FALLBACK_ONE_ZONE_PER_FLOOR,7,8926353b2a6c067ef0f5b529f589441d4fc22037a758d5e11a03100b862a4cdd,fr,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,104750.231233,2461.2044,42.560558,5.509
BATIMENT0000000240879577_part0,BATIMENT0000000240879577_part0,FR-LYO-HAUTCOEURPENTES,FR,FR.N.MFH.07.Gen.ReEx.001.001,MFH,NEW_POST_1945,FR|MFH|NEW_POST_1945,FALLBACK_PENDING_LAYOUT,FALLBACK_ONE_ZONE_PER_FLOOR,4,bd92e69ae6099bf1ac86b108cf916b383e5f10435701398736d98bdb6ca4f5d4,fr,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,62196.663317,1633.6365,38.072522,3.146
BATIMENT0000000240879618_part0,BATIMENT0000000240879618_part0,FR-LYO-HAUTCOEURPENTES,FR,FR.N.TH.01.Gen.ReEx.001.001,TH,OLD_PRE_1945,FR|TH|OLD_PRE_1945,FALLBACK_PENDING_LAYOUT,FALLBACK_ONE_ZONE_PER_FLOOR,2,0c95ecb2dceb67971234b50afe05b0ac293d35211114a3af6ea590d17a38461a,fr,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,15377.446774,115.3524,133.308432,1.987
BATIMENT0000000240879644_part0,BATIMENT0000000240879644_part0,FR-LYO-HAUTCOEURPENTES,FR,FR.N.AB.07.Gen.ReEx.001.001,AB,NEW_POST_1945,FR|AB|NEW_POST_1945,FALLBACK_PENDING_LAYOUT,FALLBACK_ONE_ZONE_PER_FLOOR,5,98e5e1b71cea30082cb1d8fecd01127977ed71850f292c7ce161278114f5257a,fr,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,92365.102368,1867.2359,49.46622,4.037
BATIMENT0000000240879669_part0,BATIMENT0000000240879669_part0,FR-LYO-HAUTCOEURPENTES,FR,FR.N.AB.01.Gen.ReEx.001.001,AB,OLD_PRE_1945,FR|AB|OLD_PRE_1945,FALLBACK_PENDING_LAYOUT,FALLBACK_ONE_ZONE_PER_FLOOR,5,a45e4aa0f106f0fbaab444de3e3b02997a51e143f2f1d2f77cb0645a2af47fb5,fr,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,68716.395314,795.6821,86.361619,3.947
BATIMENT0000000240879681_part0,BATIMENT0000000240879681_part0,FR-LYO-HAUTCOEURPENTES,FR,FR.N.MFH.03.Gen.ReEx.001.001,MFH,NEW_POST_1945,FR|MFH|NEW_POST_1945,DWELLING_LAYOUT_EMITTED,EUROPEAN_DWELLING_LAYOUT,2,374a9ef1965ca7062754623961c69f6ed16353874232c6febc032c7a564f173a,fr,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,21554.629234,143.3816,150.330486,1.899
BATIMENT0000000240879754_part0,BATIMENT0000000240879754_part0,FR-LYO-HAUTCOEURPENTES,FR,FR.N.TH.01.Gen.ReEx.001.001,TH,OLD_PRE_1945,FR|TH|OLD_PRE_1945,FALLBACK_PENDING_LAYOUT,FALLBACK_ONE_ZONE_PER_FLOOR,4,31f3e3cb46f1483262905aba37e3f2bfd01bb23abcc158dd16c79bb87f334db6,fr,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,65196.398858,623.7034,104.531102,5.573
BATIMENT0000000240879789_part0,BATIMENT0000000240879789_part0,FR-LYO-HAUTCOEURPENTES,FR,FR.N.AB.05.Gen.ReEx.001.001,AB,NEW_POST_1945,FR|AB|NEW_POST_1945,FALLBACK_PENDING_LAYOUT,FALLBACK_ONE_ZONE_PER_FLOOR,6,8cc885007c5d555778897a4f1ba7dc9fcee76d6890fadf6b3b450ea1db96005f,fr,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,91317.170696,1974.6262,46.245294,4.336
BATIMENT0000000240879934_part0,BATIMENT0000000240879934_part0,FR-LYO-HAUTCOEURPENTES,FR,FR.N.SFH.01.Gen.ReEx.001.001,SFH,OLD_PRE_1945,FR|SFH|OLD_PRE_1945,FALLBACK_PENDING_LAYOUT,FALLBACK_ONE_ZONE_PER_FLOOR,3,53808c2739787c7f3130933f46aad0db42d2e3269b0895efe7c3ffd0731a32ac,fr,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,28786.88827,282.9548,101.736716,8.369
BATIMENT0000000240879957_part0,BATIMENT0000000240879957_part0,FR-LYO-HAUTCOEURPENTES,FR,FR.N.AB.01.Gen.ReEx.001.001,AB,OLD_PRE_1945,FR|AB|OLD_PRE_1945,FALLBACK_PENDING_LAYOUT,FALLBACK_ONE_ZONE_PER_FLOOR,6,2b9ec519dec65f5d9eecada403b471c652cdec527c95e3dd25ae25a186449f91,fr,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,136324.404752,1977.8926,68.924069,5.952
BATIMENT0000000240879966_part0,BATIMENT0000000240879966_part0,FR-LYO-HAUTCOEURPENTES,FR,FR.N.TH.01.Gen.ReEx.001.001,TH,OLD_PRE_1945,FR|TH|OLD_PRE_1945,FALLBACK_PENDING_LAYOUT,FALLBACK_ONE_ZONE_PER_FLOOR,2,0192564249ef8c1841cfc407543199d75c65f1e5532007d2474ed358e7fd3ac8,fr,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,16241.060185,102.7235,158.104609,2.095
BATIMENT0000000240879968_part0,BATIMENT0000000240879968_part0,FR-LYO-HAUTCOEURPENTES,FR,FR.N.SFH.01.Gen.ReEx.001.001,SFH,OLD_PRE_1945,FR|SFH|OLD_PRE_1945,FALLBACK_PENDING_LAYOUT,FALLBACK_ONE_ZONE_PER_FLOOR,1,0d70c88ab883c63ad662fdb05f038a98756616e16dcd982edd6842d4391bb98c,fr,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,16488.139539,159.5214,103.360025,1.42
BATIMENT0000000240879972_part0,BATIMENT0000000240879972_part0,FR-LYO-HAUTCOEURPENTES,FR,FR.N.AB.01.Gen.ReEx.001.001,AB,OLD_PRE_1945,FR|AB|OLD_PRE_1945,FALLBACK_PENDING_LAYOUT,FALLBACK_ONE_ZONE_PER_FLOOR,7,9f66572eef90b33a0b51fdd041660a911a76df59f88e6d55a6e1e1d1878c8437,fr,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,124272.56793,1713.4464,72.527839,5.979
BATIMENT0000000240879975_part0,BATIMENT0000000240879975_part0,FR-LYO-HAUTCOEURPENTES,FR,FR.N.AB.01.Gen.ReEx.001.001,AB,OLD_PRE_1945,FR|AB|OLD_PRE_1945,FALLBACK_PENDING_LAYOUT,FALLBACK_ONE_ZONE_PER_FLOOR,7,09d9bbc5bf81652a9ed4b411fc23710cd0a0c5277ff7c44d079abfd3ee8a4899,fr,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,123474.382845,1721.7073,71.716247,6.224
BATIMENT0000000240879995_part0,BATIMENT0000000240879995_part0,FR-LYO-HAUTCOEURPENTES,FR,FR.N.AB.06.Gen.ReEx.001.001,AB,NEW_POST_1945,FR|AB|NEW_POST_1945,FALLBACK_PENDING_LAYOUT,FALLBACK_ONE_ZONE_PER_FLOOR,7,73d224c60f8e37ce592d712b1ecf09494e0766b71ade97c095f9d72cbdef0b0e,fr,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,136273.247257,3293.4885,41.376567,17.569
BATIMENT0000000240879996_part0,BATIMENT0000000240879996_part0,FR-LYO-HAUTCOEURPENTES,FR,FR.N.AB.06.Gen.ReEx.001.001,AB,NEW_POST_1945,FR|AB|NEW_POST_1945,FALLBACK_PENDING_LAYOUT,FALLBACK_ONE_ZONE_PER_FLOOR,6,2a6931e2150f9dccc64b1f91d383af79903414e194d5cc8f9e81e2986131d283,fr,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,286189.932677,7741.1183,36.970102,21.027
BATIMENT0000000240880001_part0,BATIMENT0000000240880001_part0,FR-LYO-HAUTCOEURPENTES,FR,FR.N.MFH.06.Gen.ReEx.001.001,MFH,NEW_POST_1945,FR|MFH|NEW_POST_1945,FALLBACK_PENDING_LAYOUT,FALLBACK_ONE_ZONE_PER_FLOOR,4,49dece20a40ebc94e407c675369373591f047dd59a435d9f7f9f5d10de5bcb7a,fr,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,35635.537576,794.7939,44.836202,5.776
BATIMENT0000000240880013_part0,BATIMENT0000000240880013_part0,FR-LYO-HAUTCOEURPENTES,FR,FR.N.MFH.03.Gen.ReEx.001.001,MFH,NEW_POST_1945,FR|MFH|NEW_POST_1945,DWELLING_LAYOUT_EMITTED,EUROPEAN_DWELLING_LAYOUT,1,1008b54429fbb7e98d3a60505eaa560bcb5572e922a49ce13e4087b2d852126d,fr,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,14842.545663,93.836,158.175318,1.438
BATIMENT0000000240880015_part0,BATIMENT0000000240880015_part0,FR-LYO-HAUTCOEURPENTES,FR,FR.N.AB.08.Gen.ReEx.001.001,AB,NEW_POST_1945,FR|AB|NEW_POST_1945,FALLBACK_PENDING_LAYOUT,FALLBACK_ONE_ZONE_PER_FLOOR,6,477a1e67263158049a86b775e828b6d67dff9c215d0547b7de611168e551342d,fr,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,105532.388542,3490.3544,30.235436,4.682
BATIMENT0000000240880024_part0,BATIMENT0000000240880024_part0,FR-LYO-HAUTCOEURPENTES,FR,FR.N.TH.08.Gen.ReEx.001.001,TH,NEW_POST_1945,FR|TH|NEW_POST_1945,FALLBACK_PENDING_LAYOUT,FALLBACK_ONE_ZONE_PER_FLOOR,2,a41c260492e25291482dde77c58d808eccdbb2a0d5a5ebf445b2ac8fb2bab827,fr,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,5939.915962,193.431,30.708185,2.103
BATIMENT0000000240880044_part0,BATIMENT0000000240880044_part0,FR-LYO-HAUTCOEURPENTES,FR,FR.N.AB.07.Gen.ReEx.001.001,AB,NEW_POST_1945,FR|AB|NEW_POST_1945,FALLBACK_PENDING_LAYOUT,FALLBACK_ONE_ZONE_PER_FLOOR,8,5c4775ef36cef0a3671d1e00cc5ae422ea835792e88b9f5d9a121a90f32b9f42,fr,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,236508.72436,5168.7775,45.757188,9.944
BATIMENT0000000240880049_part0,BATIMENT0000000240880049_part0,FR-LYO-HAUTCOEURPENTES,FR,FR.N.TH.01.Gen.ReEx.001.001,TH,OLD_PRE_1945,FR|TH|OLD_PRE_1945,FALLBACK_PENDING_LAYOUT,FALLBACK_ONE_ZONE_PER_FLOOR,4,8c04bdcb81e6fe50006e35aa834532ff5e27c63d8376f5b5a013c1e0e9a036c2,fr,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,29132.922134,235.9692,123.460702,3.084
BATIMENT0000000240880050_part0,BATIMENT0000000240880050_part0,FR-LYO-HAUTCOEURPENTES,FR,FR.N.TH.01.Gen.ReEx.001.001,TH,OLD_PRE_1945,FR|TH|OLD_PRE_1945,FALLBACK_PENDING_LAYOUT,FALLBACK_ONE_ZONE_PER_FLOOR,4,da8c717313017b8cac1c5073ff102d8441a39a2aece95bad05cac80aa1a767b8,fr,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,35482.470051,307.3581,115.443438,3.297
BATIMENT0000000240880071_part0,BATIMENT0000000240880071_part0,FR-LYO-HAUTCOEURPENTES,FR,FR.N.SFH.01.Gen.ReEx.001.001,SFH,OLD_PRE_1945,FR|SFH|OLD_PRE_1945,FALLBACK_PENDING_LAYOUT,FALLBACK_ONE_ZONE_PER_FLOOR,2,75ae8afcf14e2fa5ee5218814c7881a0d8327cb3e38988c41febabccffb9019d,fr,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,7664.006098,55.3993,138.341259,1.862
BATIMENT0000000240880079_part0,BATIMENT0000000240880079_part0,FR-LYO-HAUTCOEURPENTES,FR,FR.N.TH.06.Gen.ReEx.001.001,TH,NEW_POST_1945,FR|TH|NEW_POST_1945,FALLBACK_PENDING_LAYOUT,FALLBACK_ONE_ZONE_PER_FLOOR,2,9f4fe7c75586052c2c4695869ff07d43023f2f4ff78f036ff3feae871ac1b319,fr,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,6115.996167,113.7508,53.766639,1.847
BATIMENT0000000240880082_part0,BATIMENT0000000240880082_part0,FR-LYO-HAUTCOEURPENTES,FR,FR.N.TH.01.Gen.ReEx.001.001,TH,OLD_PRE_1945,FR|TH|OLD_PRE_1945,DWELLING_LAYOUT_EMITTED,EUROPEAN_DWELLING_LAYOUT,1,040a012f7bb905c779cd923ee4959c6d5c81987a785be073b9d518eb321e13fd,fr,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,17428.396884,142.309,122.46871,1.44
BATIMENT0000000240880083_part0,BATIMENT0000000240880083_part0,FR-LYO-HAUTCOEURPENTES,FR,FR.N.TH.02.Gen.ReEx.001.001,TH,OLD_PRE_1945,FR|TH|OLD_PRE_1945,FALLBACK_PENDING_LAYOUT,FALLBACK_ONE_ZONE_PER_FLOOR,2,f00b534540d011e53204cb0c77c5b95842dcebffd7da03374bcfeb387c9e1f23,fr,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,20744.552279,195.1248,106.314285,2.049
BATIMENT0000000240880094_part0,BATIMENT0000000240880094_part0,FR-LYO-HAUTCOEURPENTES,FR,FR.N.TH.03.Gen.ReEx.001.001,TH,NEW_POST_1945,FR|TH|NEW_POST_1945,FALLBACK_PENDING_LAYOUT,FALLBACK_ONE_ZONE_PER_FLOOR,2,030c09f074b5f3e04fa49858cc08696e3a7c7ede1557a64eedf0e959c6fe8131,fr,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,13803.358736,112.2539,122.96549,2.382
BATIMENT0000000240880100_part0,BATIMENT0000000240880100_part0,FR-LYO-HAUTCOEURPENTES,FR,FR.N.AB.07.Gen.ReEx.001.001,AB,NEW_POST_1945,FR|AB|NEW_POST_1945,FALLBACK_PENDING_LAYOUT,FALLBACK_ONE_ZONE_PER_FLOOR,6,bb07a9df56d0741ba90e49204a027142fef5901bc4317e7253e00848486db719,fr,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,143140.87471,2892.9012,49.480042,17.267
BATIMENT0000000240880109_part0,BATIMENT0000000240880109_part0,FR-LYO-HAUTCOEURPENTES,FR,FR.N.MFH.07.Gen.ReEx.001.001,MFH,NEW_POST_1945,FR|MFH|NEW_POST_1945,FALLBACK_PENDING_LAYOUT,FALLBACK_ONE_ZONE_PER_FLOOR,4,177127aa0e7eb06aceed05a5bc7c3741dcd20bfb8ff2160775f7ab8e003aaf43,fr,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,29667.209932,671.144,44.203938,3.379
BATIMENT0000000240880110_part0,BATIMENT0000000240880110_part0,FR-LYO-HAUTCOEURPENTES,FR,FR.N.MFH.02.Gen.ReEx.001.001,MFH,NEW_POST_1945,FR|MFH|NEW_POST_1945,FALLBACK_PENDING_LAYOUT,FALLBACK_ONE_ZONE_PER_FLOOR,4,34364ded0415e102c6d2072bde5b2577723dfa7e19fdf42bb9fe45ceb32fd171,fr,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,84059.513914,803.5014,104.616509,4.514
BATIMENT0000000240880149_part0,BATIMENT0000000240880149_part0,FR-LYO-HAUTCOEURPENTES,FR,FR.N.TH.01.Gen.ReEx.001.001,TH,OLD_PRE_1945,FR|TH|OLD_PRE_1945,FALLBACK_PENDING_LAYOUT,FALLBACK_ONE_ZONE_PER_FLOOR,3,4012875da8eed8f6d7b4fbb6531ac5a2a230396a240563d6c885ec1d5cb8a6db,fr,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,15405.589716,101.7357,151.427532,2.612
BATIMENT0000000240880159_part0,BATIMENT0000000240880159_part0,FR-LYO-HAUTCOEURPENTES,FR,FR.N.MFH.09.Gen.ReEx.001.001,MFH,NEW_POST_1945,FR|MFH|NEW_POST_1945,DWELLING_LAYOUT_EMITTED,EUROPEAN_DWELLING_LAYOUT,1,e302f23d9336f35134ad42ca8eef05c8b2fdd7c1821ec523fdbfdaeb8e215f0c,fr,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,5026.09993,135.371,37.128331,1.409
BATIMENT0000000240880162_part0,BATIMENT0000000240880162_part0,FR-LYO-HAUTCOEURPENTES,FR,FR.N.MFH.06.Gen.ReEx.001.001,MFH,NEW_POST_1945,FR|MFH|NEW_POST_1945,DWELLING_LAYOUT_EMITTED,EUROPEAN_DWELLING_LAYOUT,4,5bdbbbcb7a8b605c74ad03fc4a7f9e688b7e2875610347856f9c9ce2e6f7c1a7,fr,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,13144.665243,174.9371,75.139389,2.728
BATIMENT0000000240880169_part0,BATIMENT0000000240880169_part0,FR-LYO-HAUTCOEURPENTES,FR,FR.N.TH.01.Gen.ReEx.001.001,TH,OLD_PRE_1945,FR|TH|OLD_PRE_1945,FALLBACK_PENDING_LAYOUT,FALLBACK_ONE_ZONE_PER_FLOOR,2,4ab4e82b1bd19c8f511db79dce659d628606951efe37704809a441cdc4e2d297,fr,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,18563.581545,124.4497,149.165297,2.698
BATIMENT0000000240880170_part0,BATIMENT0000000240880170_part0,FR-LYO-HAUTCOEURPENTES,FR,FR.N.TH.01.Gen.ReEx.001.001,TH,OLD_PRE_1945,FR|TH|OLD_PRE_1945,FALLBACK_PENDING_LAYOUT,FALLBACK_ONE_ZONE_PER_FLOOR,2,7dd47e34b9629e11ddc076db7a24d98732fae8a7c65ce2b942f4c3bdd24bd3c2,fr,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,8029.060877,42.8925,187.190202,2.152
BATIMENT0000000240880172_part0,BATIMENT0000000240880172_part0,FR-LYO-HAUTCOEURPENTES,FR,FR.N.TH.02.Gen.ReEx.001.001,TH,OLD_PRE_1945,FR|TH|OLD_PRE_1945,FALLBACK_PENDING_LAYOUT,FALLBACK_ONE_ZONE_PER_FLOOR,3,bdbd90d79d3c73316c79faa6f89d49e06f12f2dc9c44f385a12bc5da76c9a0c5,fr,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,17983.241094,158.4017,113.529362,2.835
BATIMENT0000000240880189_part0,BATIMENT0000000240880189_part0,FR-LYO-HAUTCOEURPENTES,FR,FR.N.MFH.08.Gen.ReEx.001.001,MFH,NEW_POST_1945,FR|MFH|NEW_POST_1945,DWELLING_LAYOUT_EMITTED,EUROPEAN_DWELLING_LAYOUT,1,3de9a0fc9863364f621cfd86313b03cef729c18bb99838c870b5b4371fcab367,fr,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,5497.314977,95.6078,57.498609,1.397
BATIMENT0000000240880199_part0,BATIMENT0000000240880199_part0,FR-LYO-HAUTCOEURPENTES,FR,FR.N.MFH.07.Gen.ReEx.001.001,MFH,NEW_POST_1945,FR|MFH|NEW_POST_1945,FALLBACK_PENDING_LAYOUT,FALLBACK_ONE_ZONE_PER_FLOOR,2,6c1a6829a6db2247528fb62243feb03e1ed097b12a5374ec50e67a17eac69267,fr,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,11679.350636,212.5966,54.936672,1.874
BATIMENT0000000240881546_part0,BATIMENT0000000240881546_part0,FR-LYO-HAUTCOEURPENTES,FR,FR.N.TH.07.Gen.ReEx.001.001,TH,NEW_POST_1945,FR|TH|NEW_POST_1945,FALLBACK_PENDING_LAYOUT,FALLBACK_ONE_ZONE_PER_FLOOR,2,ace04e122fbbb163bb4b6eeed91c1c0f988f366ce141b09ee729ce22cdc08877,fr,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,15633.979161,391.908,39.891962,2.535
BATIMENT0000000357175643_part0,BATIMENT0000000357175643_part0,FR-LYO-HAUTCOEURPENTES,FR,FR.N.SFH.09.Gen.ReEx.001.001,SFH,NEW_POST_1945,FR|SFH|NEW_POST_1945,FALLBACK_PENDING_LAYOUT,FALLBACK_ONE_ZONE_PER_FLOOR,3,f3a0094a0d2cdcd2032e585d7dae69f7b0f14b584e39220ae2baffc496c4f819,fr,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,6957.561885,221.429,31.421183,2.341
