district,building_id,stem,building_type,geometry_outcome,fallback_reason,floor_area_m2,defect_class
Lyon,BATIMENT0000000240880245_part0,fb30d44cdd363edf,MFH,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,,483.464,undivided_rule_reason_not_yet_exported
Lyon,BATIMENT0000000240880246_part0,ec290b6c77696dec,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,884.1698,undivided_vertex_bug
Lyon,BATIMENT0000000240880367_part0,5e0376cc50cbea69,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,,6272.4636,undivided_rule_reason_not_yet_exported
Lyon,BATIMENT0000000240880370_part0,361feba76b148091,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,2388.7652,undivided_vertex_bug
Lyon,BATIMENT0000000240880372_part0,a585de39a07bcd04,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,1564.5629,undivided_vertex_bug
Lyon,BATIMENT0000000240880391_part0,c4b436124baf32f9,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,,614.0966,undivided_rule_reason_not_yet_exported
Lyon,BATIMENT0000000240880408_part0,4d9322593e27efa0,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,2203.6117,undivided_vertex_bug
Lyon,BATIMENT0000000240880567_part0,6a7a8d30f72ba0b3,MFH,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,,460.9786,undivided_rule_reason_not_yet_exported
Lyon,BATIMENT0000000240880637_part0,64a03a7a82e6376d,MFH,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,,624.6609,undivided_rule_reason_not_yet_exported
Lyon,BATIMENT0000000240881077_part0,675e9f9420599b9e,MFH,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,,877.3445,undivided_rule_reason_not_yet_exported
Lyon,BATIMENT0000000240881096_part0,5b741e62fd695e67,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,1268.5345,undivided_vertex_bug
Lyon,BATIMENT0000000240881122_part0,ad9c5c65f101b370,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,1001.0024,undivided_vertex_bug
Lyon,BATIMENT0000000240881136_part0,148e207e6faba69f,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,1161.0925,undivided_vertex_bug
Lyon,BATIMENT0000000240881139_part0,e10a7e7018fc589d,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,2463.4903,undivided_vertex_bug
Lyon,BATIMENT0000000240881148_part0,2e4860558c4f546c,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,1675.4669,undivided_vertex_bug
Lyon,BATIMENT0000000240881166_part0,ed3e2d36d0c44b80,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,,3492.3277,undivided_rule_reason_not_yet_exported
Lyon,BATIMENT0000000240881167_part0,93647659bf673ce1,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,2779.2634,undivided_vertex_bug
Lyon,BATIMENT0000000240881211_part0,a91391a979249824,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,2369.8134,undivided_vertex_bug
Lyon,BATIMENT0000000240881222_part0,ce9f6895a85af257,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,1446.9342,undivided_vertex_bug
Lyon,BATIMENT0000000240881230_part0,1bcd3cc6b791681e,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,2102.3635,undivided_vertex_bug
Lyon,BATIMENT0000000240881271_part0,2a197dac889ada83,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,797.5234,undivided_vertex_bug
Lyon,BATIMENT0000000240881318_part0,5e6d3e0886d7c12d,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,2355.7782,undivided_vertex_bug
Lyon,BATIMENT0000000240881322_part0,89deec948bdd6de4,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,2985.5718,undivided_vertex_bug
Lyon,BATIMENT0000000240881557_part0,c6fefe1d3f1f3c29,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,,5407.9685,undivided_rule_reason_not_yet_exported
Lyon,BATIMENT0000000240881558_part0,698a8fc253c56007,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,1352.3844,undivided_vertex_bug
Lyon,BATIMENT0000000240882144_part0,8efc9f94a4611c04,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,,4379.5577,undivided_rule_reason_not_yet_exported
Lyon,BATIMENT0000000357175644_part0,ef33e478e908c741,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,,10893.2691,undivided_rule_reason_not_yet_exported
London,way/1054785382,816e388cc0fdaa78,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C10,209.211,undivided_rule_C10
London,way/1057093131,acd9800057059025,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,205.6941,undivided_vertex_bug
London,way/1057529443,022036db01ca1caa,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C10,213.9742,undivided_rule_C10
London,way/195649308,7bc66d8e08026be8,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,DWELLING_DENSITY_EXCEEDS_RULED_GRID_GT_12,2200.652,undivided_rule_density_gt12
London,way/261272600,8010e051f345891d,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,DWELLING_DENSITY_EXCEEDS_RULED_GRID_GT_12,1158.0172,undivided_rule_density_gt12
London,way/298850491,38af7df582b30cb7,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,982.276,undivided_vertex_bug
London,way/328227198,0d5d6992925ccad5,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C10,215.8912,undivided_rule_C10
London,way/384337387,c94816079278b032,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,188.9266,undivided_rule_C11
London,way/393505346,9ff518bfd78678e6,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,160.7175,undivided_vertex_bug
London,way/393604893,7fae024a8387c715,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,DWELLING_DENSITY_EXCEEDS_RULED_GRID_GT_12,550.6503,undivided_rule_density_gt12
London,way/393614546,ae0905443cbb00a3,MFH,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,1375.5579,undivided_vertex_bug
London,way/395632424,b252db3f9c37aa60,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,213.0489,undivided_vertex_bug
London,way/395878238,c4f639a0c5d6edcc,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,413.0019,undivided_vertex_bug
London,way/396622952,440f2de79103410b,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,DWELLING_DENSITY_EXCEEDS_RULED_GRID_GT_12,253.1954,undivided_rule_density_gt12
London,way/409624877,504119630c8bf575,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,DWELLING_DENSITY_EXCEEDS_RULED_GRID_GT_12,1422.91,undivided_rule_density_gt12
London,way/422882740,ce421702980422bf,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,DWELLING_DENSITY_EXCEEDS_RULED_GRID_GT_12,969.7598,undivided_rule_density_gt12
London,way/442591154,96ffdca3de1900b6,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,DWELLING_DENSITY_EXCEEDS_RULED_GRID_GT_12,919.3078,undivided_rule_density_gt12
London,way/554859553,7df6a1a199fd333e,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,940.0947,undivided_rule_C11
London,way/396591273,73842c5a7a995bb8,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,,490.1274,undivided_rule_reason_not_yet_exported
London,way/396622953,426ce99464276ebb,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,,282.9139,undivided_rule_reason_not_yet_exported
London,way/398158943,10b41373665138c3,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,215.3297,undivided_vertex_bug
Bologna,27610,9061cd9d580a04e9,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C5,34570.7193,undivided_rule_C5
Bologna,27931,366fc6fda9a1a946,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,30520.057,undivided_rule_C11
Bologna,28061,cd7c6c62e02daa4c,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C5,6766.6536,undivided_rule_C5
Bologna,28111,82d4d9bc6176163e,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C10,8967.0201,undivided_rule_C10
Bologna,28134,5b4ec92aa2bab440,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,3899.289,undivided_vertex_bug
Bologna,28237,d9ee186596e63036,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C5,39013.8307,undivided_rule_C5
Bologna,28287,bf34a2b4cd955ba7,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C5,16921.1266,undivided_rule_C5
Bologna,28308,51cb47ea67faa410,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C10,5304.5899,undivided_rule_C10
Bologna,28373,a53d307eac631355,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C5,15695.6502,undivided_rule_C5
Bologna,28392,d1e6e482543275e3,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C5,7848.6733,undivided_rule_C5
Bologna,28473,97d478bc56840531,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,1099.7095,undivided_vertex_bug
Bologna,28527,027f230632b64c16,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,5148.4394,undivided_vertex_bug
Bologna,28589,8cd89fe4103b2d10,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C5,14338.9797,undivided_rule_C5
Bologna,28621,fece15355c8f4738,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,2219.2411,undivided_rule_C11
Bologna,28629,fe2daa1df7ed4012,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C5,25076.3707,undivided_rule_C5
Bologna,28636,35ece342c4759693,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,2627.14,undivided_rule_C11
Bologna,28696,859821451b9a1c4c,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,5237.9485,undivided_vertex_bug
Bologna,28700,9f423f3a2ccf9b13,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,842.3282,undivided_vertex_bug
Bologna,28721,02f186e541967f24,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,925.5303,undivided_vertex_bug
Bologna,28749,862211dd1557cf0e,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,4570.301,undivided_vertex_bug
Bologna,28764,8cdc013c545ab598,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,6748.8242,undivided_rule_C11
Bologna,28781,e3674b12e048eeb4,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C5,19048.9477,undivided_rule_C5
Bologna,28782,c47cadea0882632b,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C10,3227.6234,undivided_rule_C10
Bologna,28843,806aa00f9bbae06c,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,627.0479,undivided_rule_C11
Bologna,28859,1dd017c48425935c,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C5,12155.7292,undivided_rule_C5
Bologna,28917,a1ca1eb2956d126e,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C10,115.8765,undivided_rule_C10
Bologna,28968,ba6960bfea4d1476,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,2102.766,undivided_vertex_bug
Bologna,28969,2b1ea068842e0aba,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,5186.8575,undivided_vertex_bug
Bologna,28997,3078da5d455c4d8a,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C5,19839.8698,undivided_rule_C5
Bologna,29010,bf630dafd3469266,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C5,46862.6439,undivided_rule_C5
Bologna,29085,016dae597d69229c,MFH,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C6,1344.778,undivided_rule_C6
Bologna,29094,cba1b3d372058eee,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,2852.6655,undivided_vertex_bug
Bologna,29108,1ef46361a8060ff9,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,1358.8533,undivided_vertex_bug
Bologna,29180,718c4df3ae194c98,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,1561.9324,undivided_vertex_bug
Bologna,29201,04e5ee49234ffe69,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,5503.8526,undivided_rule_C11
Bologna,29211,4611fd1c8f6c49da,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,1279.2324,undivided_vertex_bug
Bologna,29219,13c60875a803e164,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,2305.9392,undivided_rule_C11
Bologna,29228,8e3d20ee6eeb2ab8,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,399.1042,undivided_vertex_bug
Bologna,29411,4e94ef170223425e,MFH,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,2145.168,undivided_rule_C11
Bologna,29417,6aa7cfec945ce6a5,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C5,31773.5074,undivided_rule_C5
Bologna,29431,779e6d7e44ddc8e4,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,6686.5208,undivided_rule_C11
Bologna,29437,eb12587a32c14283,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,771.6595,undivided_vertex_bug
Bologna,29454,ba3cb9ac6d5810e5,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C5,21184.0785,undivided_rule_C5
Bologna,29466,d9b0b602eafb8123,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,882.723,undivided_vertex_bug
Bologna,29583,f60b0656bc0c416c,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C10,2287.3122,undivided_rule_C10
Bologna,29589,1e0122735d885640,MFH,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,320.655,undivided_rule_C11
Bologna,29633,45413341c8fc2df4,MFH,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,445.6653,undivided_rule_C11
Bologna,29643,b6d29a0f97543673,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,1337.7828,undivided_vertex_bug
Bologna,29647,55bcd0e5f1995f8d,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C10,6304.1077,undivided_rule_C10
Bologna,29694,4576e6faf380ce98,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C10,3590.2488,undivided_rule_C10
Bologna,29718,e7d5d606936c3878,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,1419.4983,undivided_vertex_bug
Bologna,29765,5f832c8205c75205,MFH,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,354.5906,undivided_rule_C11
Bologna,29782,40a6f8c0c4f9d5b1,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,1075.7963,undivided_rule_C11
Bologna,29788,6354361f54aa3eb0,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,1224.8745,undivided_vertex_bug
Bologna,29793,4ac2c60f1e72094d,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C5,13018.7797,undivided_rule_C5
Bologna,29813,935c839fe55ba29a,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,1410.2845,undivided_vertex_bug
Bologna,29816,a101378a9d41ec46,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,1304.0429,undivided_rule_C11
Bologna,29822,834e7630d2fafc8b,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,8190.5166,undivided_vertex_bug
Bologna,29891,9c1ef5ae15efe5af,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,3385.7351,undivided_rule_C11
Bologna,29896,26c3d14148d8d03c,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C10,932.676,undivided_rule_C10
Bologna,29968,033eeff0347fe6cf,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,1234.3416,undivided_rule_C11
Bologna,30004,c7005fcec52bbc12,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,804.4915,undivided_rule_C11
Bologna,30016,9477e5e3f8aa6ec8,MFH,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,542.1709,undivided_rule_C11
Bologna,30025,89eea66ba6ada782,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C5,7506.3112,undivided_rule_C5
Bologna,30037,2d7af2d491812667,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,501.6984,undivided_vertex_bug
Bologna,30042,93487a3be9cabf93,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,805.1506,undivided_rule_C11
Bologna,30079,73f057c3628bc370,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C10,953.0133,undivided_rule_C10
Bologna,30090,d8a1a0d8ceb5dc73,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C5,70109.1298,undivided_rule_C5
Bologna,30139,9e722a31fb64e445,MFH,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,855.456,undivided_vertex_bug
Bologna,30184,966aa43c4623f04e,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C5,39777.8338,undivided_rule_C5
Bologna,30230,75e7251298f2d624,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,2376.2291,undivided_rule_C11
Bologna,30240,ea133efe99012bb9,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,1081.5088,undivided_vertex_bug
Bologna,30272,3919ea621056d864,MFH,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,357.5031,undivided_rule_C11
Bologna,30282,f09f835c9974bee7,MFH,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,483.1281,undivided_rule_C11
Bologna,30298,90ed36beacc48734,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C10,1938.6079,undivided_rule_C10
Bologna,30319,71c51cb5e434184b,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,1546.3363,undivided_vertex_bug
Bologna,30323,95a9d432d043e3a1,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,575.5165,undivided_vertex_bug
Bologna,30357,ad5adb53fa362543,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C10,107.3113,undivided_rule_C10
Bologna,30374,3e1f99c0273f9184,MFH,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,498.2783,undivided_rule_C11
Bologna,30376,504fa19567bbc2b7,MFH,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,458.5585,undivided_rule_C11
Bologna,30384,c8d4a069a98b14af,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,1022.5488,undivided_vertex_bug
Bologna,30452,cccfd212c5759573,MFH,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,324.111,undivided_rule_C11
Bologna,30496,05b52a0da00a6046,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,5731.966,undivided_rule_C11
Bologna,30506,fab26b8ce8bc2a5c,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C10,779.1624,undivided_rule_C10
Bologna,30508,bbcc90f5d76b0c55,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,1934.4906,undivided_vertex_bug
Bologna,30546,8e3c28ed3d443ca5,MFH,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,428.1233,undivided_rule_C11
Bologna,30570,51933420a1297554,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,1493.3688,undivided_vertex_bug
Bologna,30651,2b2ff06f3e7f31dc,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,1000.8227,undivided_vertex_bug
Bologna,30665,bac183a4f233b8c4,MFH,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,1224.6272,undivided_rule_C11
Bologna,30743,e65acb6a0d20706f,MFH,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C5,1771.9948,undivided_rule_C5
Bologna,30775,369a17dbed390893,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,2798.822,undivided_rule_C11
Bologna,30817,9cee1873f9b5679a,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C10,866.141,undivided_rule_C10
Bologna,30836,8d19dc01f100449c,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C10,3278.4351,undivided_rule_C10
Bologna,30850,318b4b7811b2e97b,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,293.4558,undivided_vertex_bug
Bologna,30868,835e1e754d428425,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C10,858.8495,undivided_rule_C10
Bologna,30893,8e68b83c92eaa5bf,MFH,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,430.8053,undivided_rule_C11
Bologna,30912,aa59861d3a4c6a89,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,332.1217,undivided_vertex_bug
Bologna,30923,4ad4a5575a4532a5,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,589.7252,undivided_rule_C11
Bologna,30931,1299981a055daac1,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,475.3142,undivided_rule_C11
Bologna,30932,b542239b93089ef6,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C5,4499.7489,undivided_rule_C5
Bologna,30935,3117bb9373386282,MFH,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C4_C11,649.8918,undivided_rule_C4_C11
Bologna,30936,a4b6a6e952dec92b,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,576.1084,undivided_rule_C11
Bologna,30939,91636ae3e21e2e3b,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,1061.7008,undivided_rule_C11
Bologna,30944,8d55c7de21f7dc17,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,883.117,undivided_rule_C11
Bologna,30968,63a639b56ba8b014,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,1698.7335,undivided_vertex_bug
Bologna,30971,d8345ec5f819cb23,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C10_C11,2199.7749,undivided_rule_C10_C11
Bologna,30984,ee66035353246f7c,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C10,620.1204,undivided_rule_C10
