Date/Time,Electricity:Facility [J](Annual),DistrictHeating:Facility [J](Annual),Heating:DistrictHeating [J](Annual),InteriorEquipment:Electricity [J](Annual),Electricity:Building [J](Annual) 
,13463567747.12803,62742228760.214935,62742228760.214935,13463567747.12803,13463567747.12803 
