Time,BATIMENT0000000240880082_PART0_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],BATIMENT0000000240880082_PART0_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],BATIMENT0000000240880082_PART0_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],BATIMENT0000000240880082_PART0_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],BATIMENT0000000240880082_PART0_F0_DWELLING_0::Des Latent Heat Load [W],BATIMENT0000000240880082_PART0_F0_DWELLING_0::Des Latent Cool Load [W],BATIMENT0000000240880082_PART0_F0_DWELLING_0::Des Latent Heat Mass Flow [kg/s],BATIMENT0000000240880082_PART0_F0_DWELLING_0::Des Latent Cool Mass Flow [kg/s],BATIMENT0000000240880082_PART0_F0_DWELLING_0::Des Heat Load No DOAS [W],BATIMENT0000000240880082_PART0_F0_DWELLING_0::Des Sens Cool Load No DOAS [W],BATIMENT0000000240880082_PART0_F0_DWELLING_0::Des Latent Heat Load No DOAS [W],BATIMENT0000000240880082_PART0_F0_DWELLING_0::Des Latent Cool Load No DOAS [W],BATIMENT0000000240880082_PART0_F0_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],BATIMENT0000000240880082_PART0_F0_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],BATIMENT0000000240880082_PART0_F0_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],BATIMENT0000000240880082_PART0_F0_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%]
05:00:00,9.235370E+03,0.000000E+00,3.018138E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999191E+01,4.418759E+01,2.357945E+01,7.141976E+01
05:10:00,9.261113E+03,0.000000E+00,3.026550E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999190E+01,4.419604E+01,2.348813E+01,7.183940E+01
05:20:00,9.286775E+03,0.000000E+00,3.034935E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999189E+01,4.420443E+01,2.339908E+01,7.223848E+01
05:30:00,9.312379E+03,0.000000E+00,3.043301E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999188E+01,4.421280E+01,2.331226E+01,7.261508E+01
05:40:00,9.337932E+03,0.000000E+00,3.051651E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999187E+01,4.422109E+01,2.322715E+01,7.297162E+01
05:50:00,9.363445E+03,0.000000E+00,3.059987E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999185E+01,4.422927E+01,2.314335E+01,7.331098E+01
06:00:00,9.388924E+03,0.000000E+00,3.068312E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999184E+01,4.423730E+01,2.306067E+01,7.363515E+01
06:10:00,9.413572E+03,0.000000E+00,3.076366E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999183E+01,4.424518E+01,2.297980E+01,7.394227E+01
06:20:00,9.437315E+03,0.000000E+00,3.084124E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999182E+01,4.425208E+01,2.290259E+01,7.423789E+01
06:30:00,9.460164E+03,0.000000E+00,3.091590E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999181E+01,4.425774E+01,2.282895E+01,7.453047E+01
06:40:00,9.482116E+03,0.000000E+00,3.098763E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999180E+01,4.426237E+01,2.275778E+01,7.482670E+01
06:50:00,9.503165E+03,0.000000E+00,3.105641E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999179E+01,4.426630E+01,2.272475E+01,7.496308E+01
07:00:00,9.523307E+03,0.000000E+00,3.112222E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999178E+01,4.426977E+01,2.273668E+01,7.490601E+01
07:10:00,9.539186E+03,0.000000E+00,3.117410E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999177E+01,4.427294E+01,2.277792E+01,7.472540E+01
07:20:00,9.550423E+03,0.000000E+00,3.121082E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999178E+01,4.427663E+01,2.286460E+01,7.436296E+01
07:30:00,9.557095E+03,0.000000E+00,3.123262E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999179E+01,4.428077E+01,2.299447E+01,7.383744E+01
07:40:00,9.559178E+03,0.000000E+00,3.123942E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999180E+01,4.428513E+01,2.315438E+01,7.320965E+01
07:50:00,9.556655E+03,0.000000E+00,3.123118E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999181E+01,4.428949E+01,2.346327E+01,7.196554E+01
08:00:00,9.549404E+03,0.000000E+00,3.120749E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999182E+01,4.429374E+01,2.382610E+01,7.049906E+01
08:10:00,9.545092E+03,0.000000E+00,3.119341E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999183E+01,4.429772E+01,2.434888E+01,6.846020E+01
08:20:00,9.544468E+03,0.000000E+00,3.119138E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999182E+01,4.430021E+01,2.483665E+01,6.665042E+01
08:30:00,9.547405E+03,0.000000E+00,3.120098E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999182E+01,4.430112E+01,2.528170E+01,6.508448E+01
08:40:00,9.529313E+03,0.000000E+00,3.114186E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999181E+01,4.430090E+01,2.571334E+01,6.362946E+01
08:50:00,9.488552E+03,0.000000E+00,3.100867E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999191E+01,4.427711E+01,2.614285E+01,6.223226E+01
09:00:00,9.425722E+03,0.000000E+00,3.080337E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999200E+01,4.422206E+01,2.654582E+01,6.097343E+01
09:10:00,9.314168E+03,0.000000E+00,3.043885E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999206E+01,4.414149E+01,2.692347E+01,5.983547E+01
09:20:00,9.152464E+03,0.000000E+00,2.991046E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999221E+01,4.404777E+01,2.728181E+01,5.878309E+01
09:30:00,8.939840E+03,0.000000E+00,2.921568E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999236E+01,4.394776E+01,2.762928E+01,5.777970E+01
09:40:00,8.650840E+03,0.000000E+00,2.827133E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999251E+01,4.384276E+01,2.796652E+01,5.681998E+01
09:50:00,8.291142E+03,0.000000E+00,2.709596E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999292E+01,4.368193E+01,2.828473E+01,5.592987E+01
10:00:00,7.874761E+03,0.000000E+00,2.573537E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999326E+01,4.345063E+01,2.860625E+01,5.503387E+01
10:10:00,7.421488E+03,0.000000E+00,2.425422E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999352E+01,4.317173E+01,2.891476E+01,5.418785E+01
10:20:00,6.919581E+03,0.000000E+00,2.261412E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999378E+01,4.285865E+01,2.922430E+01,5.336466E+01
10:30:00,6.387850E+03,0.000000E+00,2.087655E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999413E+01,4.249970E+01,2.955259E+01,5.251630E+01
10:40:00,5.905720E+03,0.000000E+00,1.930108E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999437E+01,4.210822E+01,2.988569E+01,5.168290E+01
10:50:00,5.468436E+03,0.000000E+00,1.787210E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999444E+01,4.172851E+01,3.019796E+01,5.093585E+01
11:00:00,5.062779E+03,0.000000E+00,1.654645E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999457E+01,4.137558E+01,3.044995E+01,5.035870E+01
11:10:00,4.694664E+03,0.000000E+00,1.534346E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999471E+01,4.104538E+01,3.067570E+01,4.984731E+01
11:20:00,4.379175E+03,0.000000E+00,1.431245E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999487E+01,4.071846E+01,3.097199E+01,4.916550E+01
11:30:00,4.099915E+03,0.000000E+00,1.339981E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999501E+01,4.038385E+01,3.126803E+01,4.845737E+01
11:40:00,3.824309E+03,0.000000E+00,1.249909E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999518E+01,4.003816E+01,3.156230E+01,4.772224E+01
11:50:00,3.555547E+03,0.000000E+00,1.162075E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999542E+01,3.967395E+01,3.185269E+01,4.696594E+01
12:00:00,3.291184E+03,0.000000E+00,1.075679E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999564E+01,3.928973E+01,3.213856E+01,4.619114E+01
12:10:00,3.034563E+03,0.000000E+00,9.918120E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999591E+01,3.888167E+01,3.242006E+01,4.539807E+01
12:20:00,2.772495E+03,0.000000E+00,9.061639E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999613E+01,3.845114E+01,3.268847E+01,4.462103E+01
12:30:00,2.518371E+03,0.000000E+00,8.231122E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999647E+01,3.797733E+01,3.294520E+01,4.386297E+01
12:40:00,2.292785E+03,0.000000E+00,7.493871E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999666E+01,3.747444E+01,3.319234E+01,4.312010E+01
12:50:00,2.093592E+03,0.000000E+00,6.842868E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999661E+01,3.698494E+01,3.341402E+01,4.242924E+01
13:00:00,1.921737E+03,0.000000E+00,6.281204E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999667E+01,3.652713E+01,3.361198E+01,4.178287E+01
13:10:00,1.776005E+03,0.000000E+00,5.804908E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999680E+01,3.609946E+01,3.379495E+01,4.115792E+01
13:20:00,1.668159E+03,0.000000E+00,5.452436E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999687E+01,3.570346E+01,3.396038E+01,4.057759E+01
13:30:00,1.583965E+03,0.000000E+00,5.177258E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999693E+01,3.533747E+01,3.410999E+01,4.004715E+01
13:40:00,1.511202E+03,0.000000E+00,4.939437E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999700E+01,3.499802E+01,3.424744E+01,3.955933E+01
13:50:00,1.450593E+03,0.000000E+00,4.741347E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999701E+01,3.469126E+01,3.436878E+01,3.912001E+01
14:00:00,1.402683E+03,0.000000E+00,4.584760E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999700E+01,3.441987E+01,3.447360E+01,3.872646E+01
14:10:00,1.365622E+03,0.000000E+00,4.463629E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999700E+01,3.418147E+01,3.457913E+01,3.833885E+01
14:20:00,1.339713E+03,0.000000E+00,4.378945E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999694E+01,3.397647E+01,3.473588E+01,3.783533E+01
14:30:00,1.326360E+03,0.000000E+00,4.335298E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999691E+01,3.380490E+01,3.493865E+01,3.722248E+01
14:40:00,1.318325E+03,0.000000E+00,4.309033E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999686E+01,3.366893E+01,3.515969E+01,3.655966E+01
14:50:00,1.317483E+03,0.000000E+00,4.306278E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999683E+01,3.356178E+01,3.534783E+01,3.595170E+01
15:00:00,1.318625E+03,0.000000E+00,4.310004E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999677E+01,3.348350E+01,3.549663E+01,3.540945E+01
15:10:00,1.301545E+03,0.000000E+00,4.254173E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999690E+01,3.342071E+01,3.561074E+01,3.492170E+01
15:20:00,1.273585E+03,0.000000E+00,4.162788E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999718E+01,3.332859E+01,3.569785E+01,3.448676E+01
