osm_id,footprint_area_m2,levels,height_m,archetype_id,zoning_strategy,data_quality_flag,heating_eui_kwh_m2,cooling_eui_kwh_m2,lighting_eui_kwh_m2,equipment_eui_kwh_m2,fans_eui_kwh_m2,pumps_eui_kwh_m2,dhw_gas_eui_kwh_m2,dhw_elec_eui_kwh_m2,dhw_eui_kwh_m2,cooking_eui_kwh_m2,refrigeration_eui_kwh_m2,total_eui_kwh_m2,gwp_heating_kgco2_m2,gwp_cooling_kgco2_m2,gwp_lighting_kgco2_m2,gwp_equipment_kgco2_m2,gwp_fans_kgco2_m2,gwp_pumps_kgco2_m2,gwp_dhw_kgco2_m2,gwp_cooking_kgco2_m2,gwp_refrigeration_kgco2_m2,gwp_total_kgco2_m2,iod,simulation_status,error_summary,centroid_lon,centroid_lat
way/187382924,5580.999777959323,1.0,3.5,Hospital,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",0.13878514529129957,35.28462024695878,88.06271889210046,88.07014651953472,11.33928825025026,0.0,7.039621654799863,0.0,7.039621654799863,59.44536236501882,0.0,289.38054307395424,0.02512011129772522,13.155094397433148,32.83224735910403,32.83501658658509,4.2276041597643035,0.0,1.274171519518775,10.759610588068407,0.0,95.10886472177147,0.0,success,,-103.48878235748272,-3.855446100517949e-05
way/199742457,270.45381687348544,1.0,3.5,RetailStandalone,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",19.690994178427896,30.49104979357934,58.28212707068218,48.9746964644421,11.617702332537148,0.0,0.0,4.868903352133079,4.868903352133079,0.0,0.0,173.92547319180173,3.564069946295449,11.367917112440598,21.729208871508295,18.259138133445017,4.33140472523516,0.0,1.8152634989690715,0.0,0.0,61.06700228789359,0.0,success,,-103.48874388364493,-1.004921242369143e-09
way/199742458,22117.70301153823,7.0,24.5,Hospital,perimeter_core,"no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT|narrow_perimeter_fallback",0.000782058396562646,50.46386587086018,88.0627199700462,88.05719116939036,37.76622485899819,10.857016853019996,6.617570164130954,0.0,6.617570164130954,59.42460379253577,0.0,341.24997473737824,0.00014155256977783893,18.81434218490106,32.83224776099239,32.83018646930147,14.080306081730578,4.047799879277739,1.1977801997077027,10.755853286448973,0.0,114.5586574149297,0.022856373950371232,success,,-103.48880449055426,-1.1696438968698108e-05
way/199742459,310.9600229938144,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",8.963946231858541,20.519678729821894,26.465103076382057,27.764780658027636,7.885859963886981,0.0,0.0,3.2775173309194234,3.2775173309194234,0.0,0.0,94.87688599089654,1.622474267966396,7.6503107814820375,9.866931449761369,10.351487643171128,2.940069398616055,0.0,1.2219502314520267,0.0,0.0,33.65322377244901,0.0,success,,-103.48874388437697,-4.540522647214148e-13
way/199742460,319.70091142605617,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",10.118030197062089,23.17415924163095,26.4651005943756,27.764778054132076,8.942352780100558,0.0,0.0,3.2223831275878814,3.2223831275878814,0.0,0.0,99.68680399488915,1.831363465668238,8.639975441738784,9.866930524399866,10.351486672365954,3.3339595022993307,0.0,1.2013946566923346,0.0,0.0,35.22511026316451,0.0,success,,-103.48875598124746,1.0193607895523955e-05
way/199742463,2554.676967924229,8.0,28.0,LargeOffice,perimeter_core,"generic_tag,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",15.529738738954974,34.34599204618343,26.465100598310475,44.063276092460114,41.20271049680912,12.346868134368018,2.206990110399942,0.0,2.206990110399942,0.0,0.0,176.16067621748607,2.81088271175085,12.805147522594476,9.866930525866897,16.42802309899972,15.36152414910435,4.6032581528001595,0.3994652099823895,0.0,0.0,62.27523137109883,0.0005980401442523703,success,,-103.48874388428814,2.0664517968055816e-10
way/199742464,461.9427952884796,1.0,3.5,RetailStandalone,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",20.999765908284402,34.649586196496685,58.28212940412351,48.97469842524187,13.460671716297709,0.0,0.0,3.853565716330695,3.853565716330695,0.0,0.0,180.22041736677485,3.800957629399477,12.918335922467465,21.72920974148056,18.259138864486076,5.018515314643842,0.0,1.4367171988881402,0.0,0.0,63.16287467136556,0.0,success,,-103.48872594119507,-8.025429755828166e-07
way/199742466,285.60068901222144,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",9.082563444304231,22.480163656937318,26.465092052496935,27.764769092769367,8.581214055481077,0.0,0.0,3.4710538462131497,3.4710538462131497,0.0,0.0,97.84485614820207,1.643943983419066,8.381234455888626,9.866927339748328,10.351483331319017,3.199316873876899,0.0,1.2941060633759562,0.0,0.0,34.737012047627886,0.0,success,,-103.48874388439626,-1.696491250162813e-11
way/199742467,169.14296816210103,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",11.356294210303153,25.82098768262548,26.465100598400007,27.764778058354104,10.340883497803068,0.0,0.0,5.077649551098669,5.077649551098669,0.0,0.0,106.82569359858448,2.0554892520648704,9.626787195737892,9.866930525900278,10.351486673940043,3.855370912718922,0.0,1.8930899268370145,0.0,0.0,37.64915448719902,0.0,success,,-103.48874388438763,-1.3420375813043989e-12
way/199742468,304.6816903265209,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",11.871671488401896,26.439620154736204,26.465103243888596,27.764780833760284,10.692432380808757,0.0,0.0,3.3247522137724017,3.3247522137724017,0.0,0.0,106.55836031536813,2.1487725394007433,9.857430703049989,9.866931512212497,10.351487708689179,3.986438179672167,0.0,1.2395607183563369,0.0,0.0,37.45062136138092,0.0,success,,-103.48874109575193,-1.4463847783032695e-05
