cell,city,mode,osm_id,archetype_id,floor_area_m2,status,has_fatal,n_severe,n_warmup_convergence,zoning_strategy,num_zones,data_quality_flag,heating_eui,cooling_eui,lighting_eui,equipment_eui,fans_eui,pumps_eui,dhw_eui,cooking_eui,refrig_eui,total_eui,phaseE_total_eui
nyc_centre,NYC,layout_assign,way/265296287,MediumOffice,1256.7263609323745,success,False,0,0,layout_assign,18,"generic_tag,no_floors,no_function,no_height",36.339075698704335,13.469672228935192,9.255437577264015,36.06604904633334,6.407094215778068,0.008160274896439938,7.530698627764099,0.0,0.0,109.07618766967549,123.15492372223534
nyc_centre,NYC,layout_assign,way/265301696,LargeOffice,13999.152163420826,success,False,0,0,layout_assign,23,"generic_tag,no_floors,no_function",20.362346619626543,14.576984958977658,10.27292897166078,88.00781323421195,13.885099761714457,4.019818881283703,4.786961860244692,0.0,0.0,155.91195428771977,133.480863525124
nyc_centre,NYC,layout_assign,way/265301698,MediumOffice,6851.721072379423,success,False,0,0,layout_assign,18,"generic_tag,no_floors,no_function,no_year|GROUPMODE_MED",14.852291913307027,10.006487742856406,9.326540707697315,36.11103999115802,4.607041068318049,0.008170454803778685,7.527435845628046,0.0,0.0,82.43900772376864,144.13559328573527
nyc_centre,NYC,layout_assign,way/265301700,LargeOffice,16803.317569206403,success,False,0,0,layout_assign,23,"generic_tag,no_floors,no_function,no_year|HOTDECK_NEIGHBOR_HIGH",17.59467195478437,14.083661261684277,10.275327422865638,88.00904412189318,13.719967024676569,3.5071659508723316,4.786787434552808,0.0,0.0,151.97662517132918,192.41957312434403
nyc_centre,NYC,layout_assign,way/265301703,SmallOffice,594.394910496389,success,False,0,0,layout_assign,6,"generic_tag,no_floors,no_function,no_year|GROUPMODE_MED",10.874779643359835,5.3756235329281425,10.404533245173155,26.25027225782479,7.54681246586122,1.2795102568761797e-10,13.630429513333134,0.0,0.0,74.08245065860824,126.23967767621856
nyc_centre,NYC,layout_assign,way/265301704,SmallOffice,447.1495800568733,success,False,0,0,layout_assign,6,"generic_tag,no_floors,no_function,no_year|GROUPMODE_MED",12.035370418121156,5.71311857876239,10.326679169456387,26.2254013202003,8.211796244550303,1.2782980549572332e-10,13.617916729135176,0.0,0.0,76.13028246035354,125.30610715292484
nyc_centre,NYC,layout_assign,way/265301705,MidriseApartment,6095.529285498711,success,False,0,0,layout_assign,27,no_floors,8.498043193083264,7.960604835525549,5.090309820546922,37.54052790419066,7.2793210945715785,0.0,39.32917765103434,0.0,0.0,105.69798449895231,99.31413089875876
nyc_centre,NYC,layout_assign,way/265301706,SmallOffice,544.0922256119121,success,False,0,0,layout_assign,6,"generic_tag,no_function,no_year|GROUPMODE_MED",11.213242890217764,5.476683856193732,10.382823467115621,26.25528515693639,7.745127922878188,1.279754717180063e-10,13.633057352356078,0.0,0.0,74.70622064582575,121.97382603799079
nyc_centre,NYC,layout_assign,way/265301708,SmallOffice,525.8220881466959,success,False,0,0,layout_assign,6,"generic_tag,no_function,no_year|GROUPMODE_MED",11.345539632856118,5.5173002672496025,10.373767075664741,26.25340240479856,7.824128771264448,1.2796626605768352e-10,13.63205165718062,0.0,0.0,74.94618980914206,122.809084985141
nyc_centre,NYC,layout_assign,way/265301710,SmallOffice,548.8332443883867,success,False,0,0,layout_assign,6,"generic_tag,no_function,no_year|GROUPMODE_MED",11.17948898618168,5.466271693631628,10.384334341875833,26.25340244427402,7.724990928944943,1.2796626708848625e-10,13.632062634617581,0.0,0.0,74.64055102965366,121.15375795148601
nyc_centre,NYC,layout_assign,way/265301712,SmallOffice,828.3401853281521,success,False,0,0,layout_assign,6,"generic_tag,no_function,no_year|GROUPMODE_MED",9.80914492626437,5.0535570934345335,10.50693341032272,26.253401327023024,6.882804812067195,1.279662654033797e-10,13.630967819882772,0.0,0.0,72.13680938912258,123.88882723128725
nyc_centre,NYC,layout_assign,way/265301713,SmallOffice,315.16793767904585,success,False,0,0,layout_assign,6,"generic_tag,no_function,no_year|GROUPMODE_MED",13.91923532326165,6.220242378468661,10.276800619263332,26.25340289844319,9.188278131532465,1.2796628945020473e-10,13.63342772323656,0.0,0.0,79.49138707433383,133.45134101929972
nyc_centre,NYC,layout_assign,way/265301714,SmallOffice,826.920370183703,success,False,0,0,layout_assign,6,"generic_tag,no_function,no_year|GROUPMODE_MED",9.812995402678775,5.0551098299565975,10.506349250707856,26.253402287646082,6.885797294457442,1.2796627282112469e-10,13.630973059136068,0.0,0.0,72.1446271247108,123.99468394321507
nyc_centre,NYC,layout_assign,way/265301715,SmallOffice,422.72488276904767,success,False,0,0,layout_assign,6,"generic_tag,no_function,no_year|GROUPMODE_MED",12.306576681338722,5.7912581236523595,10.327453359623593,26.253402388718595,8.36142320260981,1.279662783171149e-10,13.63294704428551,0.0,0.0,76.67306080035655,134.57887650467336
nyc_centre,NYC,layout_assign,way/265301717,SmallOffice,1097.8393001458512,success,False,0,0,layout_assign,6,"generic_tag,no_function,no_year|GROUPMODE_MED",9.067374619906339,4.819301988732949,10.598233539157723,26.233370389378617,6.409835034691271,1.2786863879293272e-10,13.619881170998564,0.0,0.0,70.74799674299334,115.87971622784075
nyc_centre,NYC,layout_assign,way/265301719,SmallOffice,587.3061262588374,success,False,0,0,layout_assign,6,"generic_tag,no_function,no_year|GROUPMODE_MED",10.922293287366925,5.388970150238648,10.402747824732337,26.253402858018053,7.574362926026859,1.2796628228144594e-10,13.63198817774567,0.0,0.0,74.17376522425646,128.43568597519638
nyc_centre,NYC,layout_assign,way/265301720,HighriseApartment,9229.293201895272,success,False,0,0,layout_assign,27,no_floors,4.4762802220005,10.746999303957239,4.164354375621193,37.65034093620185,7.426381980743138,2.1610662098829794,46.82533783844133,0.0,0.0,113.45076086684824,107.24233003405207
nyc_centre,NYC,layout_assign,way/265301723,LargeOffice,12342.459903676536,success,False,0,0,layout_assign,23,"generic_tag,no_floors,no_function,no_year|HOTDECK_NEIGHBOR_HIGH",22.275027559402414,14.98782772522395,10.281054688089585,88.08875218751707,14.032701446041301,4.406398528536854,4.791507515826642,0.0,0.0,158.86326965063785,212.29530392481294
nyc_centre,NYC,layout_assign,way/265301724,SmallOffice,1860.1096056862264,success,False,0,0,layout_assign,6,"generic_tag,no_floors,no_function,no_year|GROUPMODE_MED",8.40094102353212,4.539055187653014,10.79813708366044,26.21516175433232,5.894049104424409,1.2777990197474975e-10,13.610911045014566,0.0,0.0,69.45825519874465,104.02495570658664
nyc_centre,NYC,layout_assign,way/265301726,MediumOffice,4055.5334542249097,success,False,0,0,layout_assign,18,"generic_tag,no_floors,no_function,no_year|HOTDECK_NEIGHBOR_HIGH",21.27065855039717,10.402813747009667,9.301308348718148,36.12809929967504,4.935738454197881,0.008174313686549898,7.53472996564866,0.0,0.0,89.5815226793331,159.9284046667595
nyc_centre,NYC,layout_assign,way/265301728,SmallOffice,1463.0573899498481,success,False,0,0,layout_assign,6,"generic_tag,no_floors,no_function,no_year|GROUPMODE_MED",8.874536124596244,4.668518305413878,10.721152313165994,26.253396700836603,6.1269840072705986,1.2796623525498954e-10,13.6314623753227,0.0,0.0,70.27604982673398,113.34459253361763
nyc_centre,NYC,layout_assign,way/265301729,SmallOffice,1258.058690489951,success,False,0,0,layout_assign,6,"generic_tag,no_floors,no_function,no_year|GROUPMODE_MED",8.76722176698939,4.7260698156322105,10.667980621609907,26.266924181436963,6.207323154981081,1.2803218505984461e-10,13.637327263875143,0.0,0.0,70.27284680465273,118.52182163213146
nyc_centre,NYC,layout_assign,way/265301730,TallBuilding,9520.06329323965,success,False,10,0,layout_assign,164,"generic_tag,no_floors,no_function",177.79778076377752,51.3180856459413,33.024609490860016,123.4423788892255,21.955417105978096,29.01691498831491,86.94288359901782,23.068657156616442,0.0,546.5667276397315,206.12843824623224
nyc_centre,NYC,layout_assign,way/265301731,TallBuilding,10808.678783441843,success,False,9,0,layout_assign,164,"generic_tag,no_floors,no_function,no_year|GROUPMODE_MED",165.4487885715433,48.757203928441605,33.02792630175314,123.41884922952512,21.35633047212389,26.90811017390913,86.92860675121176,23.064259982343625,0.0,528.9100754108515,206.45827056054992
nyc_centre,NYC,layout_assign,way/265301733,MediumOffice,5593.021379533474,success,False,0,0,layout_assign,18,"generic_tag,no_floors,no_function,no_year|GROUPMODE_MED",18.61526687969822,10.05915823964207,9.314672626980983,36.116129600715965,4.720670357406224,0.008171606660580623,7.529861687321268,0.0,0.0,86.36393099842532,151.96975804541353
nyc_centre,NYC,layout_assign,way/265301736,SmallOffice,847.0227355897678,success,False,0,0,layout_assign,6,"generic_tag,no_function,no_year|GROUPMODE_MED",9.729067535616855,5.034816815768623,10.516692143309534,26.259157980396317,6.839891517167349,1.2799433926547012e-10,13.63390068916087,0.0,0.0,72.01352668154755,115.16352258839848
nyc_centre,NYC,layout_assign,way/265301746,SmallOffice,2508.962481083239,success,False,0,0,layout_assign,6,"generic_tag,no_floors,no_function,no_year|GROUPMODE_MED",7.922350242466442,4.421694947825142,10.950348940729976,26.25242272848887,5.682578342180506,1.2796149286247222e-10,13.629563540243645,0.0,0.0,68.85895874206254,97.75308697514212
nyc_centre,NYC,layout_assign,way/265301753,Courthouse,5255.596816194452,success,False,0,0,perimeter_core,40,"no_floors,no_year|GROUPMODE_MED|layout_assign_fallback_auto",62.001880665817346,16.838556389604918,19.676654719859997,28.256190059190754,28.07646233788248,1.7489533773029067,3.1115128733990294,0.0,0.0,159.71021042305742,234.68434708135248
