Date/Time,BATIMENT0000000240880001_PART0_F0_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240880001_PART0_F1_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240880001_PART0_F2_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240880001_PART0_F3_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly) 
 01/02  14:00:00,1380216.2779464764,972447.0066804615,1072725.9700154508,1826367.2381157596 
 01/02  15:00:00,1971146.9728284997,1534525.1405352524,1641749.3196188037,2951820.264156663 
 01/02  16:00:00,2527497.177081707,2071696.3396871474,2186341.1656206297,3994987.782269657 
 01/02  17:00:00,2937361.6793998866,2472563.4608353283,2596659.282802387,4836963.303835741 
 01/02  18:00:00,3671720.6403796636,3199074.317892637,3340951.035935225,6248496.265790358 
 01/02  19:00:00,4072543.358016844,3605335.7830685102,3754488.313535328,6812870.6203905055 
 01/02  20:00:00,4252365.45158192,3789788.6473555584,3943822.166227533,7084155.237120729 
 01/02  21:00:00,4365045.976433341,3907112.2425215454,4065232.4664155543,7271890.282565677 
 01/02  22:00:00,4622398.545770272,4169241.893662687,4331819.869872533,7623545.925467233 
 01/02  23:00:00,4912990.219985109,4464819.939956793,4632400.25077169,8029168.489006061 
 01/02  24:00:00,5236894.807396799,4794349.517070783,4969111.622501062,8541897.497499768 
 01/03  01:00:00,5579657.205730969,5143430.9084031405,5326779.817872481,9115572.916043239 
 01/03  02:00:00,5882208.606721957,5446541.9218814485,5641098.982691286,9833498.055291371 
 01/03  03:00:00,6151149.453369001,5719701.509695036,5923016.881574395,10345229.525169117 
 01/03  04:00:00,6343213.9092742745,5917407.001511669,6127969.817792744,10694268.034723282 
 01/03  05:00:00,6473668.599983504,6053257.023552994,6270086.889719054,10949566.930968655 
 01/03  06:00:00,6539832.448055124,6124415.176690094,6346626.6766352225,11117766.71217186 
 01/03  07:00:00,6610337.4341080105,6199588.705268011,6427015.555000703,11291440.255510155 
 01/03  08:00:00,6668823.152131643,6262189.251847447,6493917.029748414,11427924.900612695 
 01/03  09:00:00,6730221.347968318,6327293.951512301,6562514.776674913,11541323.643240118 
 01/03  10:00:00,6683062.499557332,6285793.229328433,6522401.798859137,11417893.994163323 
 01/03  11:00:00,6405679.744168025,6020872.990744361,6250007.972966236,10603994.866732191 
 01/03  12:00:00,5890153.831299173,5517151.776031188,5722604.590257131,9001095.055953449 
 01/03  13:00:00,5273333.267307201,4914035.916530244,5095052.308969917,7354774.450340383 
 01/03  14:00:00,4798453.232652969,4455525.869891644,4628655.838298438,6477852.252689391 
 01/03  15:00:00,4264633.57863639,3929849.829559085,4094420.648052113,5708125.732132441 
 01/03  16:00:00,3482347.0976502337,3144140.845036462,3309414.873551678,4953983.930621818 
 01/03  17:00:00,3457479.6902101506,3091444.229504321,3275618.4018266536,6016045.834864135 
 01/03  18:00:00,5543142.009921153,5122705.789056653,5339803.11696822,10104889.682064105 
 01/03  19:00:00,6431086.988597167,6011074.268774438,6245986.572176142,11572486.916891789 
 01/03  20:00:00,6654433.9935251,6237645.7476131385,6483713.841391785,12063008.837228531 
 01/03  21:00:00,7001800.071124633,6584321.434450976,6838867.486620131,12659784.757529158 
 01/03  22:00:00,7422797.843966312,7008467.360854684,7273689.952243033,13385804.420057885 
 01/03  23:00:00,7575074.164723835,7166198.397706561,7442120.754317343,13811958.48760746 
 01/03  24:00:00,7998901.560418627,7598364.193566959,7891739.653477792,14743584.280368479 
 01/04  01:00:00,8571400.978866726,8183184.7625974035,8493475.636125695,15713542.956267837 
 01/04  02:00:00,8986162.275518943,8609466.212451134,8930724.898893323,16296207.638206113 
 01/04  03:00:00,9249365.782448674,8883077.244608205,9204792.537011292,16284446.047935145 
 01/04  04:00:00,9385213.919773895,9025463.860414285,9343866.898909658,16177360.583101278 
 01/04  05:00:00,9527237.825697413,9173559.127465742,9496169.989466716,16409849.688995069 
 01/04  06:00:00,9686416.645620955,9337676.392717132,9663350.369467968,16627492.121169891 
 01/04  07:00:00,9848463.773556294,9504977.587677483,9833393.566344013,16850580.200820886 
 01/04  08:00:00,9865424.558774037,9526470.429558838,9856949.111851545,16888292.223058973 
 01/04  09:00:00,9865127.86595852,9529625.575550308,9860163.117041236,16848870.68183005 
 01/04  10:00:00,9772718.02281246,9443795.577381114,9768046.554743307,16387460.22714703 
 01/04  11:00:00,9005579.289172372,8684164.807101358,8979336.262605095,14296533.708887398 
 01/04  12:00:00,7840840.40935065,7515080.29278756,7764012.361795966,11486437.340549119 
 01/04  13:00:00,6389420.483359717,6045824.744075831,6230705.98040898,8250641.399534243 
 01/04  14:00:00,5380423.290377241,5025814.750333383,5173081.628482046,6448030.185940857 
 01/04  15:00:00,4571013.478115188,4204435.666940162,4330429.770502884,5399755.592870392 
 01/04  16:00:00,3807903.6663201377,3421122.737770268,3538472.7115954463,4718496.030501608 
 01/04  17:00:00,3374008.9923920706,2978648.2742950246,3119442.968525419,5129123.450602451 
 01/04  18:00:00,5171252.254082622,4753680.47890358,4943266.083589598,8777140.510236964 
 01/04  19:00:00,5622275.748956354,5207381.775268535,5403572.754858619,9514149.982513059 
 01/04  20:00:00,5902791.477690207,5489224.1121632755,5693221.621082363,9995659.09408251 
 01/04  21:00:00,5912468.818024503,5500504.46917718,5709427.676885687,10103396.286625186 
 01/04  22:00:00,5989054.221813906,5578731.594927747,5793228.374693406,10304936.222517436 
 01/04  23:00:00,5974414.241416444,5566211.431441585,5784818.459209613,10347127.262107423 
 01/04  24:00:00,5903741.017984405,5496178.243036566,5715848.6098709395,10266037.678889627 
 01/05  01:00:00,6102266.729164084,5697154.382463885,5922214.534002635,10608991.447125863 
 01/05  02:00:00,6190698.27925701,5788934.7009329265,6019363.527592653,10813259.795139665 
 01/05  03:00:00,6165432.974893378,5765820.4411560865,5998939.746842354,10831306.980924455 
 01/05  04:00:00,6219704.722988379,5822498.232256734,6059310.732356282,10958191.804668691 
 01/05  05:00:00,6228832.59860624,5833718.275171012,6073049.576490814,10993811.405740678 
 01/05  06:00:00,6214674.071636224,5820649.835225813,6060874.100235753,10980188.412759352 
 01/05  07:00:00,6225041.074393174,5832518.783827146,6074249.407830407,11010640.530145492 
 01/05  08:00:00,6269768.073434374,5879465.151040632,6123609.865260228,11097914.94281449 
 01/05  09:00:00,6201710.071410372,5813154.012323064,6058043.19240582,11000994.678182948 
 01/05  10:00:00,6038946.997272403,5650584.635746768,5892035.414863744,10686312.993811877 
 01/05  11:00:00,5747911.129463787,5358766.732765428,5588393.253873865,9954114.867919838 
 01/05  12:00:00,5195255.132001293,4803196.318209892,5012218.348398107,8712706.70586922 
 01/05  13:00:00,4717034.999338847,4325493.062654163,4522039.783513163,7814871.813154649 
 01/05  14:00:00,4171707.58000651,3782065.7259745626,3958962.384490085,6605374.340528197 
 01/05  15:00:00,3767186.7840706212,3377136.363872992,3544262.8681408963,5973222.244861512 
 01/05  16:00:00,3585934.2383478326,3191738.4372911733,3359713.2738325037,5986555.448571253 
 01/05  17:00:00,3288978.8616502276,2900069.835532739,3075142.103147935,5877866.279983294 
 01/05  18:00:00,4162764.2533461945,3737908.30584901,3926577.1832935326,7788174.310034625 
 01/05  19:00:00,4628213.506670482,4200215.838688087,4395303.888495377,8550467.58406529 
 01/05  20:00:00,4894481.137506028,4465970.857494945,4668740.610378072,9060803.650921261 
 01/05  21:00:00,5095745.757171792,4667906.287440076,4876730.935993501,9417317.63830573 
 01/05  22:00:00,5142689.391508393,4717765.2309792675,4929717.620137538,9461871.995468106 
 01/05  23:00:00,5137758.134063246,4716054.945249549,4928791.840440836,9371883.28746029 
 01/05  24:00:00,5125357.620128784,4707898.8307043575,4918646.437021736,9171152.500051279 
 01/06  01:00:00,5134739.508813555,4719192.01023302,4927718.991411997,9064258.395888323 
 01/06  02:00:00,5233639.86388168,4819023.172417003,5028469.884321826,9201472.54034943 
 01/06  03:00:00,5359657.682175631,4946378.43924617,5157889.393548061,9390875.177713353 
 01/06  04:00:00,5422933.876774783,5008873.9061288815,5223728.113893598,9621995.418278078 
 01/06  05:00:00,5440580.010191559,5028715.110443501,5246056.969877176,9656587.824989874 
 01/06  06:00:00,5479555.854572563,5070147.702500342,5286447.696310385,9623375.823206134 
 01/06  07:00:00,5447870.155085203,5040050.276424024,5257344.3948229905,9603957.27755244 
 01/06  08:00:00,5469147.169196938,5062306.82324764,5280497.841981245,9652731.646552261 
 01/06  09:00:00,5455646.742224942,5050399.284810735,5269500.233085287,9633783.882748598 
 01/06  10:00:00,5382201.777445821,4979972.196051375,5195583.8239122955,9365573.7988485 
 01/06  11:00:00,5058215.524437964,4662679.8620863035,4859873.442347853,8249133.415825419 
 01/06  12:00:00,4541215.374914557,4150713.330844137,4317601.562700147,6644648.451856563 
 01/06  13:00:00,4120729.0058267377,3738062.8527281345,3879650.634627017,5385761.703732634 
 01/06  14:00:00,3719833.9945813627,3338412.530783755,3456587.021070153,4417798.13075269 
 01/06  15:00:00,3455119.2812485816,3068130.977078708,3175073.459162413,4056107.9493828095 
 01/06  16:00:00,3468875.7857386433,3073803.354247376,3187449.28383482,4460523.467774399 
 01/06  17:00:00,3644285.776231386,3242409.5454594214,3379068.105377308,5488180.967129016 
 01/06  18:00:00,4650675.751828086,4218585.804224012,4383313.341293771,7814156.574332367 
 01/06  19:00:00,5116077.68870783,4684163.433119147,4861052.853346851,8749876.098612731 
 01/06  20:00:00,5654573.113920824,5224090.408002553,5416290.655898956,9749132.079173062 
 01/06  21:00:00,6026403.909659696,5599218.966893466,5802544.207891697,10389424.116472673 
 01/06  22:00:00,6322407.3729696125,5898562.491761021,6117589.110775739,11158242.929057391 
 01/06  23:00:00,6671262.352230219,6251302.147014935,6485431.374786773,11934183.680702595 
 01/06  24:00:00,6743368.911479987,6325348.397685342,6566957.2312178835,12176557.091215096 
 01/07  01:00:00,6423943.98411594,6005699.702243699,6250505.779242016,11881560.20421087 
 01/07  02:00:00,6406491.749892756,5989189.333399528,6238080.237769672,11930415.009500982 
 01/07  03:00:00,6497176.98625632,6082819.363338234,6337167.112929901,12117930.381366583 
 01/07  04:00:00,6471495.2907594,6056638.971924625,6311987.289820842,12055802.944480129 
 01/07  05:00:00,6513323.919131475,6097386.044124552,6351678.441528161,12018492.753960855 
 01/07  06:00:00,6586829.8330481425,6169967.354672429,6423892.47923327,12077494.768061157 
 01/07  07:00:00,6518725.473176702,6102614.124730323,6355355.667218395,11910505.84340287 
 01/07  08:00:00,6365279.583598683,5949395.977125584,6197926.968097199,11567343.3863733 
 01/07  09:00:00,6353525.592626458,5940437.498805084,6186607.438688416,11409236.106625602 
 01/07  10:00:00,6095486.391095786,5701268.743661842,5945652.769196846,10797705.317405583 
 01/07  11:00:00,4982874.017242021,4663829.764846276,4912064.655796606,8615975.795396853 
 01/07  12:00:00,3488097.1551417783,3240499.881908708,3475794.3591986364,5594693.405382033 
 01/07  13:00:00,2490373.319973111,2269246.1263291817,2482144.538826129,3551136.9533848627 
 01/07  14:00:00,1555314.1205646766,1383430.2548905632,1589855.2983926828,2019097.0220563675 
 01/07  15:00:00,656983.3540574954,545797.2995824341,761986.6982889901,1114232.8566745725 
 01/07  16:00:00,332049.92341557954,250583.726023075,476963.75498401467,1227267.6570716081 
 01/07  17:00:00,1017126.327193287,836280.1668225279,1063398.3190799598,2617591.2337380303 
 01/07  18:00:00,2902032.4329899712,2500449.9029905363,2679486.6140451063,5412017.487000839 
 01/07  19:00:00,3373106.3868084066,2951771.4106550706,3133205.8723743977,6174422.602974219 
 01/07  20:00:00,3593516.9153976007,3168018.950141137,3351498.7872513626,6453485.184965898 
 01/07  21:00:00,3567971.0370738944,3130931.253482109,3311634.614361891,6512376.127622241 
 01/07  22:00:00,3511594.3582876795,3059528.5165144997,3238485.351233401,6600488.925427196 
 01/07  23:00:00,3563815.1223055697,3105371.648184075,3283039.658525995,6697717.896550081 
 01/07  24:00:00,3732297.9284319226,3276249.4626167906,3455276.8355392795,6871848.618936211 
 01/08  01:00:00,3724912.8257679455,3275993.3004926224,3453593.1737082563,6731266.385939043 
 01/08  02:00:00,3697581.138043127,3249455.2338364567,3423962.4307790687,6629134.348213719 
 01/08  03:00:00,3715665.32941534,3266944.1709854696,3440443.569143661,6653769.957255117 
 01/08  04:00:00,3743902.111139673,3295075.2952654334,3467328.807151408,6683794.255126856 
 01/08  05:00:00,3819675.5328491274,3371623.2751598638,3543573.340479483,6780961.1920036785 
 01/08  06:00:00,3984880.9124737205,3534475.4778945176,3707490.737320125,7069737.0268211495 
 01/08  07:00:00,4173982.775022142,3725417.9375766837,3901226.944125696,7342607.89016946 
 01/08  08:00:00,4247880.826183702,3803332.692702113,3979850.197409521,7409646.397813442 
 01/08  09:00:00,4349722.463740393,3909810.939343552,4089008.336718239,7569710.300074584 
 01/08  10:00:00,4494421.408418117,4064043.3960564323,4246598.468409468,7727655.414890902 
 01/08  11:00:00,4170556.9380149255,3760479.372858601,3937188.6764430134,6905031.164778303 
 01/08  12:00:00,3540441.2455788236,3161851.5225780113,3325607.113048686,5403400.991287427 
 01/08  13:00:00,3114408.2454833565,2753648.152556429,2908700.469301476,4544980.043544896 
 01/08  14:00:00,2784694.5839162497,2444856.819104751,2593659.7138684797,3849876.7205065843 
 01/08  15:00:00,2369494.177699309,2036476.1915963918,2168383.908812753,2995166.210876292 
 01/08  16:00:00,2805454.9046574873,2425286.168637404,2562535.8600637033,4159848.9646305814 
 01/08  17:00:00,2473034.552194011,2119520.8589094253,2273756.8904798315,4116556.874002296 
 01/08  18:00:00,3318611.4169581095,2886721.6174897384,3036435.6652587187,5826102.465753603 
 01/08  19:00:00,3493340.935674058,3051830.4934834265,3201477.685495537,6084500.218590079 
 01/08  20:00:00,3690945.124186695,3250386.5235329154,3402834.671345693,6342536.481685362 
 01/08  21:00:00,3958170.230202028,3516868.4073415897,3674072.892337904,6764997.199405517 
 01/08  22:00:00,4174232.1219225116,3727933.63999461,3890890.0733006075,7242471.671143329 
 01/08  23:00:00,4344576.546042095,3894277.558759997,4062904.2060783845,7643779.458759552 
 01/08  24:00:00,4532306.311259139,4082294.5662415773,4255668.331842222,7959788.6117976885 
 01/09  01:00:00,4697549.87588005,4242749.3717073165,4422143.709780216,8404545.643632365 
 01/09  02:00:00,4946942.822391863,4489661.795974652,4681198.536253612,9124862.356422495 
 01/09  03:00:00,5610606.189667374,5159859.356832784,5368823.464591456,10299242.119400483 
 01/09  04:00:00,6244881.177278127,5802278.08006669,6027141.157863652,11364553.489079142 
 01/09  05:00:00,6782911.494150118,6346867.800796144,6590833.118505769,12494040.902461987 
 01/09  06:00:00,7473264.950141401,7047587.514893283,7314371.248179286,13854400.994330866 
 01/09  07:00:00,8009294.627762865,7594917.523805847,7879907.341095527,14844677.978412777 
 01/09  08:00:00,8214594.60583536,7809639.038591402,8104444.082085708,15141079.982460849 
 01/09  09:00:00,8244342.144450832,7847892.692202265,8139949.637631525,14798611.59116932 
 01/09  10:00:00,7945421.016428439,7566415.732600218,7849294.064715061,13756301.005211521 
 01/09  11:00:00,6907706.8561190935,6568138.333142951,6837101.5284139,11425378.735874653 
 01/09  12:00:00,5483132.585247357,5168686.0316847395,5405342.671412278,8333475.151711544 
 01/09  13:00:00,4420579.823977352,4111441.7470272835,4307557.5045804465,5889653.194583524 
 01/09  14:00:00,4100523.0302373366,3798901.9994637687,3985314.667148032,5405755.401361514 
 01/09  15:00:00,4323266.261155602,4036331.4520543544,4245304.991576133,6114591.710016189 
 01/09  16:00:00,6468187.958778345,6095157.5832420075,6331333.161371167,10911815.238444148 
 01/09  17:00:00,4665683.069699167,4406991.552418837,4681261.446580142,8309579.998274919 
 01/09  18:00:00,6294084.000552799,5899297.286594277,6148802.748298943,11266066.823676575 
 01/09  19:00:00,6709691.845030842,6309422.295204455,6564560.981432176,12082712.782571753 
 01/09  20:00:00,7044924.0404441375,6645853.695003437,6908885.318258332,12660821.364191754 
 01/09  21:00:00,7369740.135503834,6973636.83665995,7245428.929915592,13240700.207033645 
 01/09  22:00:00,7455044.0612714635,7064391.740241004,7342812.671646487,13449220.76325111 
 01/09  23:00:00,7477883.430204792,7088093.266358671,7366542.099819654,13366698.992635677 
 01/09  24:00:00,7652961.418633957,7260372.14823626,7537504.271868728,13547681.426748216 
 01/10  01:00:00,7814548.947847081,7422158.934276549,7700487.605763567,13722792.86253611 
 01/10  02:00:00,7940086.26564751,7549380.114655218,7828330.811357659,13876959.389006484 
 01/10  03:00:00,8023896.393080467,7638190.061786496,7919780.032066362,13981760.649550907 
 01/10  04:00:00,8219164.016037803,7841951.738865487,8126924.292197468,14207468.723399376 
 01/10  05:00:00,8438960.86397984,8067943.893199008,8357740.68739888,14550358.485526891 
 01/10  06:00:00,8672380.715810232,8302584.426706037,8599295.738595622,15091214.263185332 
 01/10  07:00:00,9126369.313592875,8762911.514279516,9071933.402096817,15960423.26470887 
 01/10  08:00:00,9123399.809066283,8770645.500742998,9082585.98520426,15824786.985283118 
 01/10  09:00:00,9567484.133785812,9221814.137738094,9537126.430473866,16297592.118545737 
 01/10  10:00:00,9887240.952151325,9552487.376908138,9872461.214751158,16618110.979194984 
 01/10  11:00:00,8478631.116653424,8150272.0522473715,8434235.392274767,13504499.494239092 
 01/10  12:00:00,6580618.688062714,6245436.859144105,6472650.765135115,9588659.618577607 
 01/10  13:00:00,5137324.602922199,4796796.117010834,4960268.7190639125,6219267.844297883 
 01/10  14:00:00,4149656.2329004593,3815939.69838778,3938333.7456927956,4203129.579808205 
 01/10  15:00:00,3348259.4664320596,3018905.5172426775,3142984.316808684,3584489.904637552 
 01/10  16:00:00,3837555.300371054,3489753.1454042476,3654520.6860400164,5506786.414167436 
 01/10  17:00:00,4616193.550769596,4248827.539071718,4444202.200131643,7618495.909549725 
 01/10  18:00:00,5799142.227056653,5385600.2386359135,5591490.368421238,9869245.127831813 
 01/10  19:00:00,6130069.205151138,5716736.667813139,5928406.995094795,10357537.616090575 
 01/10  20:00:00,6421686.306696469,6009744.566649971,6229369.554246971,10861639.098946992 
 01/10  21:00:00,6611767.681956551,6201667.030266405,6427609.454626307,11207719.498635646 
 01/10  22:00:00,6810311.8672534,6402611.720758575,6634299.284100872,11545878.350592643 
 01/10  23:00:00,6983161.525742632,6578923.407399802,6816191.318172493,11844581.576571286 
 01/10  24:00:00,6964478.834796786,6563259.3210716685,6803994.160898387,11887383.596663922 
 01/11  01:00:00,7347913.76311449,6948903.9472011095,7199625.0477980785,12622905.72447215 
 01/11  02:00:00,7705660.704596722,7313304.712576046,7573350.208140729,13192543.052431155 
 01/11  03:00:00,7921575.570314423,7535714.978742041,7799646.006726872,13449209.733994927 
 01/11  04:00:00,7889927.675593669,7508722.665340819,7776260.627052822,13457293.146218445 
 01/11  05:00:00,7803823.733057626,7425075.22147982,7693783.813811364,13375149.68680518 
 01/11  06:00:00,8202107.203803009,7828277.313310466,8104041.311666694,13978270.524744753 
 01/11  07:00:00,8352589.248823519,7983892.089749309,8264527.34506754,14219764.03393716 
 01/11  08:00:00,8378534.463839628,8012532.320171833,8294464.053227678,14258897.877324212 
 01/11  09:00:00,8502173.636864662,8138293.000127643,8424518.64867581,14539513.194241395 
 01/11  10:00:00,8081834.118660797,7727149.91331208,8009279.598050219,13744005.554103853 
 01/11  11:00:00,7011283.280380077,6681454.66807793,6942639.799313314,11349529.559430145 
 01/11  12:00:00,6212132.191200734,5889702.961367688,6127080.066393655,9537567.197125664 
 01/11  13:00:00,5896475.306639107,5559215.2301841285,5778326.844494003,8915549.531181 
 01/11  14:00:00,6252640.544081336,5895875.411502881,6122840.494481963,10067518.482552709 
 01/11  15:00:00,6603538.012236964,6242094.675300962,6473875.265228055,10788800.802604683 
 01/11  16:00:00,5732852.940843254,5369236.446525611,5566804.5042788135,8640984.57528545 
 01/11  17:00:00,4866589.766509137,4499445.308626825,4690841.240719827,7678176.053844687 
 01/11  18:00:00,6122695.235121786,5740538.211798342,5965602.944841923,10460193.580645727 
 01/11  19:00:00,6690816.985271754,6305332.388833698,6553021.2011339385,11955226.989381233 
 01/11  20:00:00,7337572.264598353,6954714.839436276,7228654.333121952,13540062.773990436 
 01/11  21:00:00,7905819.378010506,7527863.933089023,7818739.440357869,14596014.838990405 
 01/11  22:00:00,8108349.198335951,7736408.738085472,8037842.080721833,14978053.597513309 
 01/11  23:00:00,8398376.887635099,8032057.227446369,8343767.35540148,15473676.598328281 
 01/11  24:00:00,9111669.066997131,8751208.307393853,9068836.231362144,16198352.367381817 
 01/12  01:00:00,9709058.86071373,9355221.754722008,9680931.585204449,17020339.770529315 
 01/12  02:00:00,9772348.683175089,9421634.108805168,9758793.09052716,17495024.650501583 
 01/12  03:00:00,10154906.186674315,9808503.107181966,10157652.47664664,18254724.68346125 
 01/12  04:00:00,10482700.812084321,10144672.534401566,10500859.887101157,18639032.293890253 
 01/12  05:00:00,10451173.577016888,10120600.635946583,10470836.99906654,18139074.140778415 
 01/12  06:00:00,10301809.37369745,9976181.955934206,10320362.386062274,17646841.529311065 
 01/12  07:00:00,10381081.464529993,10053753.561487285,10404325.47916652,18101263.384641852 
 01/12  08:00:00,10408730.337691182,10081220.812250033,10436125.920295293,18312501.05758369 
 01/12  09:00:00,10081346.926604876,9758508.637161154,10102995.506818375,17433058.740050085 
 01/12  10:00:00,9533459.32761992,9219396.606431983,9550939.465848275,16173853.89285921 
 01/12  11:00:00,8513307.865961947,8214032.667271754,8528275.576007493,14189642.574490555 
 01/12  12:00:00,6934930.364854654,6653110.780261755,6933294.109572874,10958710.413614962 
 01/12  13:00:00,5656822.529382791,5374592.262781349,5618543.2291990705,8445990.366663806 
 01/12  14:00:00,4881345.408115907,4597053.988891552,4818319.900632573,7080540.163149585 
 01/12  15:00:00,4548722.977831413,4252039.227307685,4462298.154553379,6737203.878412122 
 01/12  16:00:00,4166208.3674504687,3863652.171407042,4064581.657049086,6201249.719938676 
 01/12  17:00:00,3898938.432436357,3591311.7468912015,3801367.1926672454,6397561.607119418 
 01/12  18:00:00,5290312.196930533,4918736.296785289,5133335.524491379,9051611.744460419 
 01/12  19:00:00,5805520.845767852,5426431.947052494,5647236.771266648,9908814.148548134 
 01/12  20:00:00,6110711.881859248,5729634.3060249295,5955790.943389946,10423073.680771366 
 01/12  21:00:00,6333284.300772822,5950213.878096515,6180260.750452074,10800225.811896734 
 01/12  22:00:00,6607746.002385449,6224402.0878519155,6459849.552638806,11261714.097051846 
 01/12  23:00:00,6817139.835060902,6434404.964392373,6675027.1860438185,11632413.68004797 
 01/12  24:00:00,7000744.258020146,6619308.848983584,6864119.30126219,11918568.355581472 
 01/13  01:00:00,7072111.038613492,6691567.436441043,6938413.7828623,12026587.384296142 
 01/13  02:00:00,7109133.732037256,6728820.747227422,6977180.455521809,12106589.145673389 
 01/13  03:00:00,7091089.097166051,6711569.95845984,6961338.257065652,12101883.675011981 
 01/13  04:00:00,6989115.378302231,6610256.186827425,6859775.654844455,11964547.605522089 
 01/13  05:00:00,6883980.704294413,6504693.442016041,6753241.868100549,11815145.328458842 
 01/13  06:00:00,6915445.750360525,6539365.411287502,6788017.061731769,11796731.035916511 
 01/13  07:00:00,6950650.439675279,6576915.846688192,6825048.5860914625,11796719.18853793 
 01/13  08:00:00,6803219.711417603,6426126.97727806,6671678.431368736,11595690.752308015 
 01/13  09:00:00,6622348.564384759,6245034.4818648305,6487814.0931077255,11314913.707765412 
 01/13  10:00:00,6531275.2788963225,6158477.985478579,6399452.23350829,11082332.883785903 
 01/13  11:00:00,6292392.102641128,5934923.190469323,6171602.757666549,10429267.628991364 
 01/13  12:00:00,5684325.3034299025,5342049.633029565,5565938.659352027,9083884.691324577 
 01/13  13:00:00,4402304.1176789785,4073557.870065996,4253584.785549952,6096281.654213653 
