cell,city,mode,osm_id,archetype_id,floor_area_m2,status,has_fatal,vintage_standard,zoning_strategy,num_zones,heating_eui,cooling_eui,lighting_eui,equipment_eui,fans_eui,pumps_eui,dhw_eui,cooking_eui,refrig_eui,total_eui
la_rural,LA,auto,way/472960971,SmallOffice,453.8801783481353,success,False,DOERefPre1980,one_zone_per_floor,2,15.845617668035022,21.1727661592284,26.46509992706368,27.7647773540327,11.462944423040854,0.0,2.75277223250907,0.0,0.0,105.46397776390972
la_rural,LA,auto,way/472960972,Warehouse,200.0,failed,True,90.1-2007,perimeter_core,57,,,,,,,,,,
la_rural,LA,auto,way/472960974,Warehouse,31.518569643836706,success,False,DOERefPre1980,single_zone,1,8.598176921330543,0.0,4.8635853365086765,11.300401172200418,0.5136319687153947,0.0,21.873990639310183,0.0,0.0,47.149786038065216
la_rural,LA,auto,way/472960975,SmallOffice,131.02576910660406,success,False,DOERefPre1980,single_zone,1,23.06578926046888,26.188736464505503,26.46510043891662,27.764777891039394,15.409172721619097,0.0,6.485558255585992,0.0,0.0,125.37913503213551
la_rural,LA,auto,way/472960977,SmallOffice,62.028704162382844,success,False,DOERefPre1980,single_zone,1,30.065837396604216,33.713542110410465,26.465099304620118,27.76477670106111,19.489444891773523,0.0,12.3024539697785,0.0,0.0,149.80115437424794
la_rural,LA,auto,way/472960978,SmallOffice,76.28893161255483,success,False,DOERefPre1980,one_zone_per_floor,2,32.70388714967267,33.655324561886594,26.46510036823954,27.764777816875903,19.09240822674721,0.0,10.165998411959665,0.0,0.0,149.8474965353816
la_rural,LA,auto,way/472960980,SmallOffice,849.633884096456,success,False,DOERefPre1980,one_zone_per_floor,2,12.920837751207708,18.462661267874495,26.465101630493237,27.764779141137797,10.121258558466176,0.0,2.054035585368073,0.0,0.0,97.78867393454748
la_rural,LA,auto,way/472960999,MidriseApartment,104.58669195860634,success,False,DOERefPre1980,one_zone_per_floor,2,66.64770373101463,16.960216946978257,3.9654911599792304,43.39802566939198,12.227738534842283,0.0,38.32645047315229,0.0,0.0,181.52562651535865
la_rural,LA,auto,way/472961000,Warehouse,182.7842512785869,success,False,DOERefPre1980,one_zone_per_floor,2,7.113472367825875,0.0,4.863584831942079,11.300399999874058,0.3979003959840597,0.0,4.181601725456321,0.0,0.0,27.85695932108239
la_rural,LA,auto,way/472961001,Warehouse,182.11252595340497,success,False,DOERefPre1980,one_zone_per_floor,2,7.320385412550675,0.0,4.863584831929162,11.300399999840387,0.4137884457062569,0.0,4.199823036942559,0.0,0.0,28.097981726969042
la_rural,LA,auto,way/472961002,Warehouse,272.9243325837265,success,False,DOERefPre1980,single_zone,1,4.305986397513878,0.0,4.8635852683847425,11.300401013922144,0.18378524310263303,0.0,3.0651748540173385,0.0,0.0,23.718932776940736
la_rural,LA,auto,way/472961003,SmallOffice,53.69434993041424,success,False,DOERefPre1980,single_zone,1,33.405137951203855,35.32066798018158,26.465100140827754,27.76477757830587,20.76552965313258,0.0,14.013757495174762,0.0,0.0,157.7349707988264
la_rural,LA,auto,way/472961004,SmallOffice,1053.3378553869097,success,False,DOERefPre1980,perimeter_core,14,22.37336281465609,25.935671318167596,26.46510059816377,27.764778058101808,14.926218488089308,0.0,1.896022853470887,0.0,0.0,119.36115413064945
la_rural,LA,auto,way/472961005,SmallOffice,67.00397980042624,success,False,DOERefPre1980,single_zone,1,28.785203208329513,32.5682154765559,26.46510064172191,27.764778103799014,18.811069062514097,0.0,11.48093686111884,0.0,0.0,145.8753033540393
la_rural,LA,auto,way/472961006,SmallOffice,28.30957728148983,success,False,DOERefPre1980,single_zone,1,53.78753427432789,50.20552478719799,26.465099234394184,27.76477662738925,30.114666714503514,0.0,25.4937864200983,0.0,0.0,213.83138805791108
la_rural,LA,auto,way/472961007,SmallOffice,2812.4957132430864,success,False,DOERefPre1980,perimeter_core,3,6.781298893000507,14.977112926679084,26.465099701288043,27.764777117200644,7.719632338975264,0.0,1.481144441798142,0.0,0.0,85.1890654189417
la_rural,LA,auto,way/472961009,SmallOffice,30.495662831554977,success,False,DOERefPre1980,single_zone,1,49.92835767581303,45.93962717480335,26.46510080109375,27.764778271004992,28.093649569043137,0.0,23.73455175192073,0.0,0.0,201.926065243679
la_rural,LA,auto,way/472961011,SmallOffice,194.94989155236357,success,False,DOERefPre1980,one_zone_per_floor,4,33.16394840081067,30.01051687822589,26.465100432955936,27.76477788479543,16.713461872563045,0.0,4.767582445551324,0.0,0.0,138.8853879149023
la_rural,LA,auto,way/472961013,SmallOffice,74.08111947547408,success,False,DOERefPre1980,one_zone_per_floor,2,33.825190392237424,34.2807327678744,26.465100597906883,27.764778057816986,19.508722105979626,0.0,10.458477597189606,0.0,0.0,152.30300151900494
la_rural,LA,auto,way/472961015,SmallOffice,93.18079271533448,success,False,DOERefPre1980,single_zone,1,23.975381495746525,27.157493673994434,26.4651005101466,27.764777965775618,16.072180226060752,0.0,8.600820406736153,0.0,0.0,130.03575427846008
la_rural,LA,auto,way/472961017,SmallOffice,703.1603876046069,success,False,DOERefPre1980,one_zone_per_floor,2,11.566459574216179,18.306350262001867,26.465100598225813,27.76477805816763,10.137475779289316,0.0,2.209273657558312,0.0,0.0,96.44943792945912
la_rural,LA,auto,way/472961018,SmallOffice,76.71350432108946,success,False,DOERefPre1980,one_zone_per_floor,2,33.22056170342813,33.90332383683975,26.465100914532627,27.764778390012612,19.268768518294387,0.0,10.140432104980492,0.0,0.0,150.762965468088
la_rural,LA,auto,way/472961019,SmallOffice,28.92416148349737,success,False,DOERefPre1980,single_zone,1,52.83056239586726,49.74490768696003,26.46510010336338,27.7647775389939,29.785409294798917,0.0,24.979820606095466,0.0,0.0,211.57057762607894
la_rural,LA,auto,way/472961020,SmallOffice,28.87583247932412,success,False,DOERefPre1980,single_zone,1,52.453160430845436,49.53752319453423,26.465100819984546,27.76477829081245,29.663382550852347,0.0,25.021349591044956,0.0,0.0,210.90529487807396
la_rural,LA,auto,way/472961022,SmallOffice,150.99648569904718,success,False,DOERefPre1980,one_zone_per_floor,2,25.14360636596343,28.673208931385155,26.465100597677278,27.76477805760588,16.372081716718007,0.0,5.7669413772543185,0.0,0.0,130.18571704660408
la_rural,LA,auto,way/472961024,MediumOffice,3611.3300990229327,success,False,DOERefPre1980,perimeter_core,4,9.633667057099641,19.983322001487196,26.465100598291787,44.06327609239403,38.29464863918436,0.0,3.949733930694848,0.0,0.0,142.38974831915183
la_rural,LA,auto,way/472961025,SmallOffice,130.12826585806795,success,False,DOERefPre1980,one_zone_per_floor,2,32.285590660874476,31.965569621042413,26.465100597554855,27.76477805747888,17.59545894568442,0.0,6.4991229177987355,0.0,0.0,142.57562080043377
la_rural,LA,auto,way/472961026,MediumOffice,3607.5311203599267,success,False,DOERefPre1980,perimeter_core,20,31.322664011874807,26.448886591715155,26.46510059812811,44.063276092158254,57.00473211112437,0.0,3.9504197305626403,0.0,0.0,189.25507913556334
la_rural,LA,auto,way/472961028,MidriseApartment,75.27798960294766,success,False,DOERefPre1980,single_zone,1,80.08114492099351,15.637034448041284,3.965491119884577,43.39802523058598,11.627509500102523,0.0,40.12401558236316,0.0,0.0,194.833220801971
la_rural,LA,auto,way/472961029,MidriseApartment,64.7023995111077,success,False,DOERefPre1980,single_zone,1,85.54729070581439,16.95022260286457,3.9654911136188686,43.398025162064265,12.768514458964157,0.0,41.52679484862308,0.0,0.0,204.15633889194933
la_rural,LA,auto,way/472961031,SmallOffice,104.83944043029308,success,False,DOERefPre1980,single_zone,1,25.576615637200906,26.57502042518795,26.4651004789771,27.764777933041817,14.834577019198655,0.0,7.786184129267378,0.0,0.0,129.0022756228738
la_rural,LA,auto,way/472961034,Warehouse,200.0,failed,True,90.1-2007,perimeter_core,27,,,,,,,,,,
la_rural,LA,auto,way/472961040,SmallOffice,391.30370521128646,success,False,DOERefPre1980,one_zone_per_floor,2,15.495090087062453,21.45556784437118,26.465100598033022,27.76477805797456,12.145906789018706,0.0,2.9843970175634844,0.0,0.0,106.3108403940234
la_rural,LA,auto,way/472961041,SmallOffice,110.82766590042664,success,False,DOERefPre1980,single_zone,1,24.324638897575166,25.70679168844385,26.46510041806855,27.764777869156752,15.515897831327019,0.0,7.428480266309385,0.0,0.0,127.20568697088072
la_rural,LA,auto,way/472961043,Warehouse,1627.1855531508236,success,False,90.1-2007,perimeter_core,18,5.672768200551897,0.0,5.023902167771607,11.67289273606171,0.3075727670041829,0.0,0.8851755947383346,0.0,0.0,23.562311466127728
la_rural,LA,auto,way/472961045,SmallOffice,393.73311445390806,success,False,DOERefPre1980,one_zone_per_floor,2,15.447500887954012,21.416559178971564,26.465100598062637,27.76477805801157,12.13856646406534,0.0,2.9735714530116923,0.0,0.0,106.20607664007682
la_rural,LA,auto,way/472961047,Warehouse,1516.678872249332,failed,True,90.1-2007,perimeter_core,18,,,,,,,,,,
la_rural,LA,auto,way/472961048,MediumOffice,3606.49528494434,success,False,DOERefPre1980,perimeter_core,20,31.330620506602322,26.440792779392293,26.465102257118048,44.06327885428793,57.021112426106555,0.0,3.95067653069854,0.0,0.0,189.2715833542057
la_rural,LA,auto,way/472961050,SmallOffice,393.24493357576034,success,False,DOERefPre1980,one_zone_per_floor,2,15.45455964906964,21.40909777160794,26.4651006491242,27.76477811158759,12.14283184480687,0.0,2.9756953219351634,0.0,0.0,106.21206334813142
la_rural,LA,auto,way/472961052,SmallOffice,553.3953169003062,success,False,DOERefPre1980,one_zone_per_floor,2,13.192236309513747,19.449722456681094,26.465102542786436,27.764780098221273,10.522860431167658,0.0,2.472435717803367,0.0,0.0,99.86713755617356
la_rural,LA,auto,way/472961054,SmallOffice,105.179346311306,success,False,DOERefPre1980,single_zone,1,24.179141528327637,25.961326700035517,26.46510049025444,27.764777944919555,15.568435607030814,0.0,7.758888437767454,0.0,0.0,127.69767070833544
la_rural,LA,auto,way/472961072,SmallOffice,393.52730690818726,success,False,DOERefPre1980,one_zone_per_floor,2,15.454100383009932,21.428954016583667,26.465100598292526,27.764778058243262,12.153796158181516,0.0,2.9747144962431733,0.0,0.0,106.24144371055407
la_rural,LA,auto,way/472961073,SmallOffice,203.00723639577788,success,False,DOERefPre1980,one_zone_per_floor,2,24.719541610375998,27.54345625703145,26.4651005980582,27.76477805797798,14.911365595157319,0.0,4.632607416992682,0.0,0.0,126.03684953559362
la_rural,LA,auto,way/472961074,SmallOffice,103.46540281891038,success,False,DOERefPre1980,single_zone,1,25.585894128299802,26.28922124978277,26.46510092805049,27.764778404187616,14.612823951151965,0.0,7.874020654224144,0.0,0.0,128.59183931569677
la_rural,LA,auto,way/472961075,SmallOffice,103.90714852632459,success,False,DOERefPre1980,single_zone,1,24.78590892306189,26.41164827199868,26.46510104171144,27.764778523452836,14.862801249561501,0.0,7.840427852271797,0.0,0.0,128.13066586205815
la_rural,LA,auto,way/472961076,SmallOffice,208.63832506872768,success,False,DOERefPre1980,one_zone_per_floor,2,24.167075325160514,27.034253190196896,26.46510059795246,27.764778057877148,14.882989001498485,0.0,4.516936105647721,0.0,0.0,124.83113227833321
la_rural,LA,auto,way/472961077,SmallOffice,101.5926427930865,success,False,DOERefPre1980,single_zone,1,25.61924371813713,26.76377636967756,26.46510052450269,27.764777980817136,14.935498684805946,0.0,7.993429629764258,0.0,0.0,129.54182690770475
la_rural,LA,auto,way/472961078,SmallOffice,103.34686782855518,success,False,DOERefPre1980,single_zone,1,24.838629988932016,26.53484894931367,26.46509980024257,27.76477722098052,14.979432300597642,0.0,7.875497426625594,0.0,0.0,128.45828568669202
la_rural,LA,auto,way/472961079,SmallOffice,103.60990873808174,success,False,DOERefPre1980,single_zone,1,24.33879506543277,26.545806455853246,26.465101071972402,27.764778555181394,14.981321970690034,0.0,7.858007089094391,0.0,0.0,127.95381020822425
la_rural,LA,auto,way/472961080,SmallOffice,102.34975089349547,success,False,DOERefPre1980,single_zone,1,25.596194772689383,26.14652958852177,26.46510051863578,27.76477797467459,14.637258167436181,0.0,7.944442516292975,0.0,0.0,128.55430353825068
la_rural,LA,auto,way/472961081,SmallOffice,66.29023051416817,success,False,DOERefPre1980,single_zone,1,32.149653286768064,31.554543151934606,26.46510135250518,27.764778849495553,17.608777218762505,0.0,11.591133698068957,0.0,0.0,147.13398755753485
la_rural,LA,auto,way/472961082,SmallOffice,102.82702958006234,success,False,DOERefPre1980,single_zone,1,24.820923420867636,26.291025157179174,26.465100687032898,27.764778151330308,14.748140251668742,0.0,7.907747712136261,0.0,0.0,127.997715380215
la_rural,LA,auto,way/472961083,SmallOffice,65.20662771723924,success,False,DOERefPre1980,single_zone,1,32.516460981478524,31.795296960742096,26.46510061319729,27.764778073886458,17.782745621114437,0.0,11.762261713234135,0.0,0.0,148.08664396365296
la_rural,LA,auto,way/472961084,SmallOffice,76.43975815642611,success,False,DOERefPre1980,single_zone,1,30.656184420114705,30.279966848306415,26.46510002113023,27.764777452736073,16.889258073349893,0.0,10.214746721705954,0.0,0.0,142.27003353734327
la_rural,LA,auto,way/472961085,SmallOffice,100.7763017532898,success,False,DOERefPre1980,single_zone,1,25.35484404014996,27.621693193657197,26.46510045585222,27.764777908811674,15.467774306514752,0.0,8.047458438206515,0.0,0.0,130.72164834319233
la_rural,LA,auto,way/472961086,SmallOffice,99.65263924244972,success,False,DOERefPre1980,single_zone,1,25.758065099951704,27.90949814077111,26.46510056329389,27.764778021531484,15.716964306881392,0.0,8.12518091568954,0.0,0.0,131.73958704811912
la_rural,LA,auto,way/472961087,SmallOffice,75.89971784515225,success,False,DOERefPre1980,single_zone,1,30.62377716294565,31.806807450653174,26.46510104178657,27.764778523519343,17.81413801285288,0.0,10.280582303924529,0.0,0.0,144.75518449568216
la_rural,LA,auto,way/472961088,Warehouse,200.0,failed,True,90.1-2007,perimeter_core,27,,,,,,,,,,
la_rural,LA,auto,way/472961089,Warehouse,1225.8971030921666,success,False,90.1-2007,perimeter_core,18,6.164354115377001,0.0,4.8635848320803285,11.300400000174653,0.35302962358506484,0.0,1.0572031723160027,0.0,0.0,23.73857174353305
la_rural,LA,auto,way/472961090,Warehouse,1216.1735276709887,success,False,90.1-2007,perimeter_core,18,6.206893515805312,0.0,4.863584908520697,11.300400177785209,0.3582269653792619,0.0,1.0620903706197833,0.0,0.0,23.791195938110263
la_rural,LA,auto,way/472961091,Warehouse,200.0,failed,True,90.1-2007,perimeter_core,27,,,,,,,,,,
la_rural,LA,auto,way/472961092,Warehouse,1339.4332935277043,failed,True,90.1-2007,perimeter_core,18,,,,,,,,,,
la_rural,LA,auto,way/472961093,Warehouse,1484.117143290507,success,False,90.1-2007,perimeter_core,18,5.96799561158129,0.0,4.863584760091417,11.300399832915353,0.3284317002136369,0.0,0.9643743105792183,0.0,0.0,23.424786215380912
la_rural,LA,auto,way/472961094,SmallOffice,556.2914721903455,success,False,DOERefPre1980,one_zone_per_floor,2,14.605568071002597,20.85910660319359,26.46510057262417,27.76477803132632,11.808475883616845,0.0,2.473871335491624,0.0,0.0,103.97690049725514
la_rural,LA,auto,way/472961095,SmallOffice,74.26934133214864,success,False,DOERefPre1980,single_zone,1,30.9568812252817,31.464024527351008,26.465100176506702,27.764777615729745,17.855753365434662,0.0,10.47501020061093,0.0,0.0,144.98154711091473
la_rural,LA,auto,way/472961096,SmallOffice,276.75182010147967,success,False,DOERefPre1980,one_zone_per_floor,2,21.55713223003963,25.433528872825416,26.46510059794701,27.76477805788302,13.91149427829732,0.0,3.709545331305158,0.0,0.0,118.84157936829754
la_rural,LA,auto,way/472961097,SmallOffice,213.41972263578805,success,False,DOERefPre1980,one_zone_per_floor,2,21.576614618404708,26.275009248044995,26.465100597431565,27.764778057341235,14.945095715046042,0.0,4.442732323166474,0.0,0.0,121.46933055943502
la_rural,LA,auto,way/472961098,MidriseApartment,266.329476884355,success,False,DOERefPre1980,one_zone_per_floor,2,44.626555212131834,13.487651794686776,3.96549114445883,43.398025499577265,9.155964589427509,0.0,33.9755168943185,0.0,0.0,148.6092051346007
la_rural,LA,auto,way/472961099,SmallOffice,360.64402934340217,success,False,DOERefPre1980,one_zone_per_floor,2,16.219249770026114,21.862165262893036,26.46510059798133,27.76477805791758,12.00971910899163,0.0,3.1329092273481245,0.0,0.0,107.45392202515781
la_rural,LA,auto,way/472961100,MediumOffice,3537.5009615973268,success,False,DOERefPre1980,perimeter_core,3,12.55736543475031,20.590821322449038,26.46510087972236,44.063276561008614,40.31601814345447,0.0,3.9708392423528185,0.0,0.0,147.9634215837376
la_rural,LA,auto,way/472961115,SmallOffice,1148.5259606065254,success,False,DOERefPre1980,one_zone_per_floor,5,16.02494272133861,20.88469685041007,26.465100518178016,27.764777974186444,11.541427828802759,0.0,1.8352778536776835,0.0,0.0,104.51622374659358
la_rural,LA,auto,way/472961117,SmallOffice,47.55186912346717,success,False,DOERefPre1980,single_zone,1,32.82439966924813,33.89921148067637,26.465100598395516,27.764778058359635,20.295271789067638,0.0,15.657050969411879,0.0,0.0,156.90581256515915
la_rural,LA,auto,way/472961120,SmallOffice,1414.571724961386,success,False,DOERefPre1980,perimeter_core,22,24.88102605653726,26.921127798836572,26.46510059839566,27.764778058356853,16.185573198050744,0.0,1.7929774000733802,0.0,0.0,124.01058311025047
la_rural,LA,auto,way/472961122,SmallOffice,2757.984050657734,success,False,DOERefPre1980,perimeter_core,3,6.63989724686928,15.131157348753078,26.46510236880472,27.764779915706537,7.781256571850415,0.0,1.4858814076626452,0.0,0.0,85.26807485964667
la_rural,LA,auto,way/472961125,SmallOffice,925.0397638163236,success,False,DOERefPre1980,one_zone_per_floor,2,12.76005971978597,18.479598962437905,26.465100495691885,27.76477795059559,10.037610949760982,0.0,1.9728445980424045,0.0,0.0,97.47999267631474
la_rural,LA,auto,way/472961128,SmallOffice,245.02875861677134,success,False,DOERefPre1980,one_zone_per_floor,2,24.218240349943798,27.77002784392371,26.46510058682985,27.76477804620874,15.798440842309136,0.0,4.034408539055426,0.0,0.0,126.05099620827067
la_rural,LA,auto,way/472961131,SmallOffice,582.3896609058504,success,False,DOERefPre1980,one_zone_per_floor,2,13.251108123192818,19.189524887664454,26.46510059831899,27.764778058258017,10.81484215941424,0.0,2.4110400385475845,0.0,0.0,99.8963938653961
la_rural,LA,auto,way/472961133,SmallOffice,1193.8788019714918,success,False,DOERefPre1980,perimeter_core,2,9.47825664511974,16.658425200230475,26.465102187880735,27.764779725895046,8.809711838290177,0.0,1.8102007260698996,0.0,0.0,90.98647632348609
la_rural,LA,auto,way/472961135,SmallOffice,155.29391810146262,success,False,DOERefPre1980,one_zone_per_floor,2,24.482383051109775,27.811166048441955,26.465100536677774,27.76477799361111,15.341396516801638,0.0,5.6423298575205205,0.0,0.0,127.50715400416277
la_rural,LA,auto,way/472961137,SmallOffice,443.8952941126609,success,False,DOERefPre1980,one_zone_per_floor,2,13.066235040228284,19.885760003505265,26.46510057966275,27.764778038725606,11.208936963237033,0.0,2.8061969998953002,0.0,0.0,101.19700762525423
la_rural,LA,auto,way/472961140,SmallOffice,2161.893629403346,success,False,DOERefPre1980,perimeter_core,10,22.849093566025605,25.258742125309617,26.465100745712668,27.764778212895614,15.132298840268055,0.0,1.5559096172967117,0.0,0.0,119.02592310750828
la_rural,LA,auto,way/472961148,SmallOffice,2166.2866109857573,success,False,DOERefPre1980,perimeter_core,10,22.884230422118637,25.282273598284043,26.465099947090046,27.76477737505281,15.157665263038636,0.0,1.5552645631563085,0.0,0.0,119.10931116874049
la_rural,LA,auto,way/472961150,SmallOffice,279.1649080310524,success,False,DOERefPre1980,one_zone_per_floor,2,18.28220917401252,23.505997755288817,26.46510059773994,27.764778057642545,12.90159120793816,0.0,3.6865237261219868,0.0,0.0,112.60620051874396
la_rural,LA,auto,way/472961152,SmallOffice,74.01637219106736,success,False,DOERefPre1980,single_zone,1,31.02732966244108,32.09414622607689,26.465100949199996,27.76477842637757,18.117828580148608,0.0,10.509996958536673,0.0,0.0,145.9791808027808
la_rural,LA,auto,way/472961155,SmallOffice,74.31870685126773,success,False,DOERefPre1980,single_zone,1,30.682614344649313,31.567051333906658,26.465099913911533,27.76477734024424,18.885690511577934,0.0,10.470346609179119,0.0,0.0,145.8355800534688
la_rural,LA,auto,way/472961157,SmallOffice,64.75948060519141,success,False,DOERefPre1980,single_zone,1,32.66009460387645,32.72712039799341,26.46509971892849,27.76477713570094,18.32957676564372,0.0,11.834321958282658,0.0,0.0,149.78099058042568
la_rural,LA,auto,way/472961159,SmallOffice,73.79727080170417,success,False,DOERefPre1980,single_zone,1,31.38996662694558,31.477967225846143,26.46509998923091,27.76477741926816,17.559295112487295,0.0,10.537798482831528,0.0,0.0,145.1949048566096
la_rural,LA,auto,way/472961162,SmallOffice,254.61808242848926,success,False,DOERefPre1980,one_zone_per_floor,2,21.874508216955846,25.741594219681357,26.46510059815156,27.764778058110092,14.321752522759924,0.0,3.924234501885417,0.0,0.0,120.0919681175442
la_rural,LA,auto,way/472961164,Warehouse,3604.700043793571,success,False,90.1-2007,perimeter_core,27,5.5447100443116994,0.0,4.863584710734954,11.300399718258417,0.3421802928076278,0.0,0.7077166398297532,0.0,0.0,22.758591405942447
la_rural,LA,auto,way/472961166,SmallOffice,738.2400179585143,success,False,DOERefPre1980,one_zone_per_floor,2,11.324926060129853,18.087567098611075,26.465100512357438,27.764777968080264,9.692846417821029,0.0,2.16316502307757,0.0,0.0,95.49838308007723
la_rural,LA,auto,way/472961169,Warehouse,272.96194943799526,success,False,90.1-2007,one_zone_per_floor,2,7.599923513966809,0.0,4.863584691920948,11.30039967451739,0.43274247092039897,0.0,3.005475411328817,0.0,0.0,27.202125762654365
la_rural,LA,auto,way/472961171,Warehouse,200.0,failed,True,90.1-2007,perimeter_core,39,,,,,,,,,,
la_rural,LA,auto,way/472961191,SmallOffice,433.9040801444887,success,False,DOERefPre1980,one_zone_per_floor,2,16.557403873289058,22.150150592296523,26.465100541898128,27.76477799907799,12.335907885801458,0.0,2.804399397381427,0.0,0.0,108.07774028974458
la_rural,LA,auto,way/472961193,SmallOffice,126.8724359675322,success,False,DOERefPre1980,one_zone_per_floor,2,27.428771107161975,30.19545833949955,26.46510063442942,27.764778096132243,16.995790424606938,0.0,6.628049888644442,0.0,0.0,135.47794849047455
la_rural,LA,auto,way/472961200,SmallOffice,182.15816322227784,success,False,DOERefPre1980,one_zone_per_floor,2,22.744099041505457,27.070096568195865,26.46510054853449,27.764778006073108,15.542620477670681,0.0,4.992221785530806,0.0,0.0,124.5789164275104
la_rural,LA,auto,way/472961202,SmallOffice,34.295641156797,success,False,DOERefPre1980,single_zone,1,35.4781598499479,38.246979495902735,26.46510086104204,27.764778333874233,22.259292425038428,0.0,21.225812780419076,0.0,0.0,171.4401237462244
