osm_id,idf_path,work_dir,sql_path,status,n_warnings,n_severe,wall_clock_s,ep_version,epw_path,error_summary,csv_path
way/472960972,C:\Users\o_iseri\AppData\Local\Temp\ubem_validation\open48_refleet\la_rural\step3\idfs\way_472960972.idf,C:\Users\o_iseri\AppData\Local\Temp\ubem_validation\open48_refleet\la_rural\sim_out\way_472960972,C:\Users\o_iseri\AppData\Local\Temp\ubem_validation\open48_refleet\la_rural\sim_out\way_472960972\eplusout.sql,failed,169,26,0.0,23.1.0,C:\Users\o_iseri\AppData\Local\Temp\ubem_validation\open48_refleet\la_rural\weather\weather\USA_CA_Lancaster-Fox.Field.723816_TMYx.2011-2025.epw,"** Severe  ** Temperature (high) out of bounds (200.66] for zone=""WAY/472960972_F1_WHOLE"", for surface=""BLOCK WAY/472960972_WHOLE STOREY 1 CEILING 0001_1""",
way/472961034,C:\Users\o_iseri\AppData\Local\Temp\ubem_validation\open48_refleet\la_rural\step3\idfs\way_472961034.idf,C:\Users\o_iseri\AppData\Local\Temp\ubem_validation\open48_refleet\la_rural\sim_out\way_472961034,C:\Users\o_iseri\AppData\Local\Temp\ubem_validation\open48_refleet\la_rural\sim_out\way_472961034\eplusout.sql,failed,240,7,0.0,23.1.0,C:\Users\o_iseri\AppData\Local\Temp\ubem_validation\open48_refleet\la_rural\weather\weather\USA_CA_Lancaster-Fox.Field.723816_TMYx.2011-2025.epw,"** Severe  ** Temperature (low) out of bounds [-109.97] for zone=""WAY/472961034_F2_WHOLE"", for surface=""BLOCK WAY/472961034_WHOLE STOREY 2 FLOOR 0001_1""",
way/472961088,C:\Users\o_iseri\AppData\Local\Temp\ubem_validation\open48_refleet\la_rural\step3\idfs\way_472961088.idf,C:\Users\o_iseri\AppData\Local\Temp\ubem_validation\open48_refleet\la_rural\sim_out\way_472961088,C:\Users\o_iseri\AppData\Local\Temp\ubem_validation\open48_refleet\la_rural\sim_out\way_472961088\eplusout.sql,failed,264,8,0.0,23.1.0,C:\Users\o_iseri\AppData\Local\Temp\ubem_validation\open48_refleet\la_rural\weather\weather\USA_CA_Lancaster-Fox.Field.723816_TMYx.2011-2025.epw,"** Severe  ** Temperature (low) out of bounds [-113.47] for zone=""WAY/472961088_F2_WHOLE"", for surface=""BLOCK WAY/472961088_WHOLE STOREY 2 FLOOR 0001_1""",
way/472961091,C:\Users\o_iseri\AppData\Local\Temp\ubem_validation\open48_refleet\la_rural\step3\idfs\way_472961091.idf,C:\Users\o_iseri\AppData\Local\Temp\ubem_validation\open48_refleet\la_rural\sim_out\way_472961091,C:\Users\o_iseri\AppData\Local\Temp\ubem_validation\open48_refleet\la_rural\sim_out\way_472961091\eplusout.sql,failed,668,32,0.0,23.1.0,C:\Users\o_iseri\AppData\Local\Temp\ubem_validation\open48_refleet\la_rural\weather\weather\USA_CA_Lancaster-Fox.Field.723816_TMYx.2011-2025.epw,"** Severe  ** Temperature (low) out of bounds [-132.33] for zone=""WAY/472961091_F2_WHOLE"", for surface=""BLOCK WAY/472961091_WHOLE STOREY 2 FLOOR 0001_1""",
way/472961171,C:\Users\o_iseri\AppData\Local\Temp\ubem_validation\open48_refleet\la_rural\step3\idfs\way_472961171.idf,C:\Users\o_iseri\AppData\Local\Temp\ubem_validation\open48_refleet\la_rural\sim_out\way_472961171,C:\Users\o_iseri\AppData\Local\Temp\ubem_validation\open48_refleet\la_rural\sim_out\way_472961171\eplusout.sql,failed,173,4,0.0,23.1.0,C:\Users\o_iseri\AppData\Local\Temp\ubem_validation\open48_refleet\la_rural\weather\weather\USA_CA_Lancaster-Fox.Field.723816_TMYx.2011-2025.epw,"** Severe  ** Temperature (high) out of bounds (224.92] for zone=""WAY/472961171_F2_WHOLE"", for surface=""BLOCK WAY/472961171_WHOLE STOREY 2 FLOOR 0001_1""",
