osm_id,footprint_area_m2,levels,height_m,archetype_id,zoning_strategy,data_quality_flag,heating_eui_kwh_m2,cooling_eui_kwh_m2,lighting_eui_kwh_m2,equipment_eui_kwh_m2,total_eui_kwh_m2,fans_eui_kwh_m2,gwp_heating_kgco2_m2,gwp_cooling_kgco2_m2,gwp_lighting_kgco2_m2,gwp_equipment_kgco2_m2,gwp_total_kgco2_m2,iod,simulation_status,error_summary,centroid_lon,centroid_lat
way/42496314,5958.9613496970205,51.0,178.5,SuperTallBuilding,one_zone_per_floor,no_height,5.939450390480342,10.838265764868076,26.46509966212154,44.06327453374504,87.306090351215,0.41690913720300465,1.075040520676942,2.415545967547678,5.898329691896351,9.820470121884822,19.209386302005793,9.623380746230569e-05,success,,-79.48865304009524,-2.7244041117078846e-05
way/42496352,2814.5294135285308,1.0,3.5,MediumOffice,single_zone,"no_floors,no_height",36.265447782187465,9.785069478936643,26.465100598399996,44.063276092609165,116.57889395213326,0.3613166420726609,6.564046048575931,2.1808180049095673,5.898329900566604,9.820470469311989,24.46366442336409,0.0,success,,-79.48869380440023,-2.3305688849352364e-05
way/42500728,1633.0022917991948,1.0,3.5,MediumOffice,single_zone,"no_floors,no_height",43.0625198197608,9.406571451466506,26.465100598399996,44.06327609260917,122.99746796223647,0.4061991460030605,7.794316087376705,2.096461392531243,5.898329900566604,9.82047046931199,25.60957784978654,0.0,success,,-79.48870844146906,-1.933410895866849e-05
way/86121620,4626.279203848195,1.0,3.5,LargeOffice,single_zone,"generic_tag,no_floors,no_function,no_height",25.587115658303613,7.225734202570092,26.4651005984,44.06327609260916,103.34122655188287,0.39287175789603646,4.6312679341529535,1.6104138331952016,5.898329900566604,9.820470469311987,21.960482137226748,0.0,success,,-79.48887606770018,2.0518123354971785e-05
way/86121621,8006.855999201618,105.0,367.5,SuperTallBuilding,one_zone_per_floor,no_floors,1.8393620773879824,11.217671306376399,26.465100598403147,44.0632760926144,83.58541007478193,0.3933069444105135,0.3329245360072248,2.5001048393947207,5.8983299005673056,9.820470469313156,18.551829745282404,0.0002529767737735908,success,,-79.48874387617293,1.0553751679529086e-08
way/86216914,2765.5355231290946,40.0,140.0,SuperTallBuilding,one_zone_per_floor,,10.531092936289443,10.629645331863022,26.465100687335852,44.06327624068361,91.68911519617193,0.44766025126761955,1.9061278214683892,2.3690503144029753,5.898329920387916,9.820470502313636,19.993978558572916,0.0,success,,-79.48874388915667,-3.1801868356854875e-08
way/91200880,1301.287936545484,1.0,3.5,MediumOffice,single_zone,"no_floors,no_height",45.6746615660937,13.181580784562348,26.4651005984,44.063276092609165,129.38461904166522,0.6508635287417927,8.267113743462959,2.937805272616979,5.898329900566604,9.820470469311989,26.92371938595853,0.0,success,,-79.48874388571859,-3.0054167287632796e-09
way/91200920,1324.0168280864827,1.0,3.5,MediumOffice,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",47.487507334399155,11.487866892378626,26.465100598399996,44.063276092609165,129.50375091778693,0.5138097546788245,8.595238827526247,2.560323870038209,5.898329900566604,9.820470469311989,26.87436306744305,0.0,success,,-79.48874384418099,-2.5934550074892657e-08
way/109284804,2452.727707087475,1.0,3.5,MediumOffice,single_zone,"no_floors,no_height",33.4549366602487,10.658408259672095,26.4651005984,44.06327609260917,114.64172161092996,0.39800695723898116,6.055343535505014,2.375460765649639,5.898329900566604,9.82047046931199,24.149604671033245,0.0,success,,-79.48874388437268,5.737233397272763e-10
way/109284807,5104.004675028921,39.0,136.5,TallBuilding,one_zone_per_floor,no_height,6.823694149558915,10.957596400011044,26.46510057522184,44.0632760540185,88.3096671788103,0.4198864119961432,1.2350886410701636,2.4421414248632614,5.898329895400842,9.820470460711212,19.396030422045477,1.520499408054524e-06,success,,-79.48873512861208,-6.481600550988978e-05
way/109285745,1958.9730993551789,47.0,164.5,SuperTallBuilding,one_zone_per_floor,,11.846594193701895,10.638476823408267,26.465100598290878,44.06327609242749,93.01344770782853,0.45661029962576105,2.144233549060043,2.371018606586647,5.898329900542284,9.8204704692715,20.234052525460477,0.0,success,,-79.48874375659214,-3.6329835341166234e-07
way/114071252,1950.9725182856669,28.0,98.0,TallBuilding,one_zone_per_floor,"generic_tag,no_floors,no_function",16.39521948519287,10.594588827626703,26.465100598294132,44.06327609243289,97.51818500354659,0.5127735569520835,2.9675347268199097,2.3612372011908183,5.898329900543009,9.820470469272703,21.04757229782644,0.0,success,,-79.48874388425396,1.493368540319465e-10
way/137716320,3568.6186281167643,1.0,3.5,MediumOffice,single_zone,"generic_tag,no_floors,no_function,no_height",30.846587520523542,9.952438971575251,26.465100598399996,44.06327609260916,111.32740318310795,0.34209707908911974,5.583232341214761,2.2181199784729193,5.898329900566604,9.820470469311987,23.520152689566274,0.0,success,,-79.48867250796705,1.733147661981285e-05
way/138022483,4161.113471294008,5.0,17.5,LargeOffice,perimeter_core,no_floors|narrow_perimeter_fallback,14.251262657378085,9.889931211586147,26.46510048709183,44.06327590728576,94.66957026334183,0.4122293803406397,2.5794785409854333,2.2041887489886274,5.8983298757591305,9.82047042800859,20.50246759374178,0.0,success,,-79.48884841824075,9.521570263762011e-05
