Date/Time,BATIMENT0000000240880049_PART0_F0_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240880049_PART0_F1_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240880049_PART0_F2_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240880049_PART0_F3_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly) 
 01/05  08:00:00,5192817.308712737,5225813.042333471,5432387.344840062,7115097.905244341 
 01/05  09:00:00,5138813.882986782,5168989.113177058,5373811.301220748,7040111.387030287 
 01/05  10:00:00,5026525.89667392,5049205.909186415,5246267.355850643,6870638.744262909 
 01/05  11:00:00,4848218.795596248,4850401.338374849,5020198.768901577,6556838.471882123 
 01/05  12:00:00,4497656.160341825,4468130.04408858,4599217.553194195,5993397.758017522 
 01/05  13:00:00,4188413.03219834,4143454.1337617887,4256436.4220045665,5531497.707177958 
 01/05  14:00:00,3851689.830255988,3777465.561061004,3849561.8191822595,4964969.279019944 
 01/05  15:00:00,3574833.520988043,3488441.840553608,3555526.094802643,4642076.046598397 
 01/05  16:00:00,3424301.48915155,3342842.526354016,3437489.3987851967,4604838.503303805 
 01/05  17:00:00,3377084.7524496047,3303028.1218129164,3424441.0748136565,4618942.752188642 
 01/05  18:00:00,3731579.366252496,3701271.2072711764,3896387.7605466126,5347447.652195135 
 01/05  19:00:00,4029860.6078632367,4018968.283271113,4230784.531987693,5786886.901547292 
 01/05  20:00:00,4198774.77815556,4201043.2921047015,4427167.915642064,6070237.222476544 
 01/05  21:00:00,4333708.0257972,4345480.888569099,4579988.40628732,6268005.8024100885 
 01/05  22:00:00,4373507.129649964,4387901.7324105995,4619485.150046295,6275356.751789934 
 01/05  23:00:00,4379717.414969232,4390639.221067834,4613259.977704039,6202980.262104253 
 01/05  24:00:00,4400233.398756524,4407121.1428130455,4612412.498376592,6085585.208147986 
 01/06  01:00:00,4431781.035898451,4438006.970088983,4632306.524379412,6036732.561217079 
 01/06  02:00:00,4504777.081330146,4515299.348020814,4709820.807737675,6123833.505848142 
 01/06  03:00:00,4595722.798233692,4611418.442535084,4807587.058345898,6241275.409834304 
 01/06  04:00:00,4620544.741465268,4643057.48246238,4850663.232623859,6365072.024751116 
 01/06  05:00:00,4627585.457190804,4649179.630630599,4856993.157187586,6367852.527880512 
 01/06  06:00:00,4667336.439762564,4686576.388932858,4884966.681485017,6348715.685577239 
 01/06  07:00:00,4637052.292015988,4653305.6096396465,4850437.823077647,6314589.583487967 
 01/06  08:00:00,4641290.262853166,4653164.870523123,4848852.693273517,6322427.789113253 
 01/06  09:00:00,4630634.39498165,4641871.124731726,4836134.0192807885,6305903.353012654 
 01/06  10:00:00,4592958.747498679,4595413.550482869,4774962.665609749,6210237.214354897 
 01/06  11:00:00,4432407.984002578,4400411.993293363,4520669.192080477,5824040.754047375 
 01/06  12:00:00,4168974.329969311,4087219.6153256376,4123344.347476855,5213210.907966196 
 01/06  13:00:00,3975496.840474537,3861190.608189211,3834866.631778997,4701621.263274634 
 01/06  14:00:00,3803568.8422696753,3669105.3667154955,3607842.7580092764,4234243.862082641 
 01/06  15:00:00,3729329.698619416,3591038.1224933546,3532157.481207146,4083566.135634416 
 01/06  16:00:00,3812029.9742188626,3689667.3999725385,3668394.5692439135,4349843.785712241 
 01/06  17:00:00,3996760.6568494095,3911477.38443072,3963355.9668415403,4931947.328794207 
 01/06  18:00:00,4288994.640198216,4253644.113138014,4395426.126895166,5693809.3725249255 
 01/06  19:00:00,4546185.416989599,4531446.486687555,4700445.976185159,6167837.803766662 
 01/06  20:00:00,4893888.606591193,4906250.790331708,5101514.972577981,6732665.13087279 
 01/06  21:00:00,5148700.625552133,5182828.82631702,5392104.027246601,7095671.520856878 
 01/06  22:00:00,5305953.190395092,5357452.082560088,5594641.708558147,7483244.814671918 
 01/06  23:00:00,5517461.994959565,5590015.742522645,5852801.604761225,7901462.291966338 
 01/06  24:00:00,5563179.487762701,5653200.199593505,5930070.29659966,8028520.735302923 
 01/07  01:00:00,5313544.348150967,5405671.153799494,5694806.931789954,7799452.488846661 
 01/07  02:00:00,5282113.402607933,5375653.31643222,5670741.03407352,7790335.871316729 
 01/07  03:00:00,5338605.195361582,5440807.615070625,5742079.850647848,7883736.757108741 
 01/07  04:00:00,5325762.99505883,5433595.779486656,5736570.393636024,7848354.698062526 
 01/07  05:00:00,5380431.957196758,5496374.365277707,5795806.423173349,7855939.522792042 
 01/07  06:00:00,5452466.282519435,5577295.931547549,5876451.872441537,7920847.954105656 
 01/07  07:00:00,5426063.644811306,5553505.984407727,5847584.724231793,7835804.076476125 
 01/07  08:00:00,5348126.932067953,5471540.5327995345,5754011.984074507,7649649.833834602 
 01/07  09:00:00,5373934.48981106,5495933.159061622,5766689.0032785265,7591200.974592611 
 01/07  10:00:00,5255014.445310907,5366259.472785545,5608705.298020193,7317548.324076295 
 01/07  11:00:00,4697451.782350678,4768790.743212808,4939625.798131058,6219764.273104593 
 01/07  12:00:00,3952893.7207979187,3980058.14720466,4067854.238857086,4548303.972839097 
 01/07  13:00:00,3358558.434919938,3344717.843824232,3366144.1121088136,3351008.65191749 
 01/07  14:00:00,2947725.578167175,2924276.8340823674,2917409.6827399726,2358822.66112218 
 01/07  15:00:00,2726889.6452903734,2696278.637057439,2696350.8894203706,1982885.18015275 
 01/07  16:00:00,2783555.9374922817,2736851.4284352064,2759431.0710823457,2447143.2518151077 
 01/07  17:00:00,3056290.231036876,2992688.4194755587,3045318.1864530505,3423231.8001859225 
 01/07  18:00:00,3464563.4150813366,3421369.207842421,3544726.804465488,4441634.612633893 
 01/07  19:00:00,3702524.691333218,3673555.0495410273,3815672.887137856,4846404.456245723 
 01/07  20:00:00,3827768.2467487147,3803667.05226611,3945118.218293395,4975975.423886293 
 01/07  21:00:00,3749089.355662005,3725365.6785808173,3874916.1570042437,4955291.317737453 
 01/07  22:00:00,3628886.0496283844,3605304.124983862,3773534.703749009,4945192.549767087 
 01/07  23:00:00,3619730.011912461,3594971.6162365275,3767403.7709835,4959002.17846843 
 01/07  24:00:00,3720899.3614206566,3697724.384033352,3866003.698841162,5035423.613496413 
 01/08  01:00:00,3717036.3864750606,3689578.5868082726,3843298.0879862085,4924292.267201661 
 01/08  02:00:00,3687180.1047096527,3654683.4735296536,3801454.5796806705,4843654.20213913 
 01/08  03:00:00,3683304.581066885,3651319.34536832,3798433.9660747657,4842117.6601905115 
 01/08  04:00:00,3683385.485574224,3649779.6498122057,3796502.532255995,4841604.108165658 
 01/08  05:00:00,3725014.9664713945,3693395.9484718093,3840518.022755816,4892426.06622067 
 01/08  06:00:00,3821948.0717359297,3797716.7793597355,3953262.6338104894,5065103.68468822 
 01/08  07:00:00,3950118.790701278,3933094.3041669177,4091869.5973330284,5229525.3329027435 
 01/08  08:00:00,4006823.012485756,3992590.679160855,4147831.693019079,5269479.441150292 
 01/08  09:00:00,4249904.656625892,4237416.943819394,4382050.073896856,5499562.82671527 
 01/08  10:00:00,4479849.998232256,4468672.906390262,4600259.842209941,5715136.494110132 
 01/08  11:00:00,3987806.916273852,3960059.2663570186,4071178.4464938072,5130688.938361709 
 01/08  12:00:00,3612409.7988558295,3543242.4816181445,3587950.547155426,4445830.521440832 
 01/08  13:00:00,3354548.9393046056,3265025.5004077456,3281250.0311860647,4033041.4524924196 
 01/08  14:00:00,3209340.1526147476,3108319.0697033983,3102461.6606058246,3668440.1592863156 
 01/08  15:00:00,3068211.37130972,2950043.79948872,2920275.0323016504,3251163.5953615224 
 01/08  16:00:00,3210630.2158966307,3102002.233447523,3128069.3845757996,3833146.2056315113 
 01/08  17:00:00,3276724.2627636753,3184486.1013657507,3240317.785719038,3970629.762185472 
 01/08  18:00:00,3449384.548995086,3386435.0040709847,3508791.6219691727,4518552.132179822 
 01/08  19:00:00,3527683.458644786,3470079.3253726596,3598052.6985097714,4622482.654425427 
 01/08  20:00:00,3672040.9934752844,3621843.255582039,3749133.0372967785,4767458.823246894 
 01/08  21:00:00,3857344.045656329,3819630.262918193,3954046.2260959414,5016856.29570232 
 01/08  22:00:00,3979950.7756400183,3957341.0057525113,4111154.966815491,5286453.7370996745 
 01/08  23:00:00,4067233.780339865,4056562.1911947005,4227831.4876581505,5501040.854664838 
 01/08  24:00:00,4196698.09532699,4196486.225117218,4374450.967986882,5683788.433672895 
 01/09  01:00:00,4269403.898193825,4282817.360798654,4482355.000047865,5918841.167166159 
 01/09  02:00:00,4356443.789703227,4384721.03857149,4619062.217349989,6273136.317272323 
 01/09  03:00:00,4780214.3328794185,4833245.728834396,5093173.735125497,6943502.742596315 
 01/09  04:00:00,5215303.5236896165,5295242.258107109,5573969.70581478,7574974.795490811 
 01/09  05:00:00,5547145.813756003,5652746.399159872,5964006.6145774955,8205511.248708094 
 01/09  06:00:00,5990379.930970909,6124691.20162691,6468428.689198116,8972092.99415671 
 01/09  07:00:00,6353719.493179161,6511188.353252664,6873346.145063542,9532029.464166462 
 01/09  08:00:00,6514385.525995493,6682746.805833096,7044034.015559664,9689527.137847954 
 01/09  09:00:00,6614254.677103505,6790591.812264163,7125208.330960484,9556889.919719119 
 01/09  10:00:00,6529450.301579274,6699843.774525876,6981181.818588549,9125012.219405418 
 01/09  11:00:00,5967991.668023852,6089511.768673738,6281711.234990172,8052427.290488804 
 01/09  12:00:00,5224244.735285018,5288181.158241082,5392718.527078591,6500998.6595489755 
 01/09  13:00:00,4652226.655661049,4675699.172506809,4710152.311594527,5170959.076523458 
 01/09  14:00:00,4439275.719178769,4443255.327057047,4456955.372717241,4901904.6039527785 
 01/09  15:00:00,4928765.481231142,4970045.358634688,5017786.52310975,5514514.18703668 
 01/09  16:00:00,6870812.083050096,6982203.625998927,7121157.258551207,8625086.744587157 
 01/09  17:00:00,5495185.199143573,5602354.304719443,5762948.59270795,7017422.098276526 
 01/09  18:00:00,5646788.8069105055,5779403.360485142,6034657.68141263,7926748.777882248 
 01/09  19:00:00,5819766.257031223,5964975.819554221,6245263.409494266,8298984.033903437 
 01/09  20:00:00,6008458.480711194,6165821.784658368,6457852.450494318,8586565.650584238 
 01/09  21:00:00,6186161.2032358665,6354021.889379818,6658133.486092908,8869098.57995445 
 01/09  22:00:00,6200627.262369842,6366500.983235244,6672919.423078504,8905054.543308673 
 01/09  23:00:00,6228767.192874214,6399236.121407343,6699541.180883129,8855430.866924899 
 01/09  24:00:00,6385420.960355688,6574885.482289055,6877671.973757375,9023067.783497738 
 01/10  01:00:00,6532878.53609933,6735624.911114039,7038081.408736892,9168245.530382194 
 01/10  02:00:00,6632880.264497261,6844823.944011051,7147053.578045605,9276082.028966092 
 01/10  03:00:00,6674184.003884091,6888999.565753399,7190617.468606003,9310126.510828441 
 01/10  04:00:00,6788669.393291034,7003555.444421285,7299513.093247789,9406550.166276682 
 01/10  05:00:00,6914289.953190524,7132210.132662117,7429838.758290043,9573648.183813807 
 01/10  06:00:00,7028721.417276554,7255530.261243707,7571409.03769324,9856272.435117736 
 01/10  07:00:00,7289662.093984185,7523327.122584641,7855099.038462745,10307531.063918253 
 01/10  08:00:00,7284695.763140285,7501504.838631156,7810724.229123371,10154867.298755148 
 01/10  09:00:00,7606115.292050581,7818623.406901057,8110434.153869487,10436706.137915164 
 01/10  10:00:00,7851341.116235619,8067237.511740082,8348565.105768667,10819474.84280383 
 01/10  11:00:00,7048792.702142672,7195083.408978914,7381544.138886336,9528729.990609134 
 01/10  12:00:00,5981994.14289868,6051963.376275708,6139594.352668836,7496481.847944229 
 01/10  13:00:00,5239534.686323761,5259725.341973632,5244860.320610052,5557671.0045404835 
 01/10  14:00:00,4859756.738252177,4879187.598305188,4816434.574813223,4222141.418298447 
 01/10  15:00:00,4719368.3380566705,4771501.651247778,4777660.824620627,4193517.0263296487 
 01/10  16:00:00,4849024.27184447,4892750.2689709375,4972846.236403434,5568566.604813565 
 01/10  17:00:00,5080800.3076064885,5134101.833301652,5268358.559822075,6559441.73689994 
 01/10  18:00:00,5369211.328162754,5455622.078767122,5652426.233666254,7186652.107850973 
 01/10  19:00:00,5548587.201927085,5643957.7814313155,5844634.359917194,7403917.067736361 
 01/10  20:00:00,5714129.120669933,5822057.967009384,6033078.645776857,7656033.6537282765 
 01/10  21:00:00,5816751.247284653,5934492.6575784935,6153404.503503001,7819209.689618504 
 01/10  22:00:00,5935030.271806289,6063367.398406297,6289172.963591557,7992178.806791676 
 01/10  23:00:00,6035964.942073356,6173383.79162106,6404709.885289742,8139373.303195162 
 01/10  24:00:00,5984831.380019528,6121410.186504096,6355873.618088194,8102507.503064485 
 01/11  01:00:00,6194014.01168152,6340657.785173522,6593360.545305733,8486104.581330106 
 01/11  02:00:00,6427966.107607542,6587046.916755374,6847043.087638718,8801007.176644407 
 01/11  03:00:00,6583753.977437325,6748376.974731473,7003856.837050792,8944863.591872318 
 01/11  04:00:00,6544360.545877339,6710286.1165382005,6967081.568061195,8908917.90728439 
 01/11  05:00:00,6456559.16522785,6614632.956613267,6869941.86783428,8807468.286325745 
 01/11  06:00:00,6728713.489578439,6899089.530693956,7160770.283914603,9168166.007867327 
 01/11  07:00:00,6839752.106674445,7022166.717933787,7288074.383667726,9316770.61386348 
 01/11  08:00:00,6859703.479371909,7045530.902836459,7312195.979725907,9339690.298398528 
 01/11  09:00:00,6935383.522125903,7132418.183196299,7409828.479504948,9518798.712166307 
 01/11  10:00:00,6661578.742002092,6844389.097010615,7101036.953175732,9144249.317136955 
 01/11  11:00:00,6023768.132927533,6148355.344212206,6314547.004357981,7990850.672682228 
 01/11  12:00:00,5523144.8919314165,5593149.483181963,5689908.3494021725,7090994.90492957 
 01/11  13:00:00,5270876.825126814,5307431.255395065,5385697.060185391,6746592.56818541 
 01/11  14:00:00,5666612.661726467,5731364.732189138,5862469.525108289,7342824.78516956 
 01/11  15:00:00,6162953.045617405,6245689.915842679,6385928.455582865,7870997.51739358 
 01/11  16:00:00,5198261.881117006,5203139.427812891,5274229.478268463,6588157.659611341 
 01/11  17:00:00,4995563.414208362,5002072.910098894,5093037.824055985,6293871.761014232 
 01/11  18:00:00,5313662.586082444,5371703.991625224,5559495.576152136,7162034.976214001 
 01/11  19:00:00,5578105.384410453,5666103.251148563,5915716.217249657,7919153.816741968 
 01/11  20:00:00,5932777.762926819,6053046.7689352995,6361506.852314355,8778764.887065118 
 01/11  21:00:00,6297617.998901276,6441376.859153068,6774168.341653144,9365264.261102188 
 01/11  22:00:00,6424003.640137784,6574355.284216572,6912404.737864448,9534952.420675026 
 01/11  23:00:00,6613854.479297514,6771986.866769519,7114633.379156164,9783262.30103593 
 01/11  24:00:00,7168962.363008378,7350085.984854072,7679127.6057283925,10270838.038140183 
 01/12  01:00:00,7613199.759436447,7822139.273709755,8157074.998512023,10803694.625540605 
 01/12  02:00:00,7623922.177082389,7852818.595814064,8218094.45777134,11052121.615560848 
 01/12  03:00:00,7874882.929164273,8125109.155805778,8511778.220501896,11493701.371121105 
 01/12  04:00:00,8130951.793919582,8395115.536927408,8777579.342525022,11732686.248699944 
 01/12  05:00:00,8184875.043048676,8444917.059128504,8790762.035765858,11476020.24178385 
 01/12  06:00:00,8131552.976095469,8387860.29441102,8709121.536010537,11212145.353455987 
 01/12  07:00:00,8147287.010951627,8420578.797721937,8772030.810434606,11473121.93702258 
 01/12  08:00:00,8161363.872245107,8455048.756260648,8827930.272844512,11623457.952937443 
 01/12  09:00:00,7998236.160617581,8282158.326870455,8620893.081012819,11145786.681857733 
 01/12  10:00:00,7687651.6791337505,7950258.555222139,8244745.716027202,10498762.980868276 
 01/12  11:00:00,7034314.641794488,7252908.193815725,7490543.282785707,9552342.67471393 
 01/12  12:00:00,6029317.949400547,6160579.021134786,6292066.340046858,7893723.4972303435 
 01/12  13:00:00,5187255.932762975,5245923.843634991,5302410.398798495,6495653.089866347 
 01/12  14:00:00,4665756.955146607,4686558.626915982,4715535.604025332,5711578.012725911 
 01/12  15:00:00,4415071.146970067,4421179.256397067,4461787.655924775,5460621.369372081 
 01/12  16:00:00,4280951.81659618,4272853.028357246,4315947.55953108,5210766.426099407 
 01/12  17:00:00,4422002.09242251,4431705.3551133,4522993.167869867,5514753.527279487 
 01/12  18:00:00,4788342.4776518345,4838055.094756089,5012716.948823442,6414882.857591027 
 01/12  19:00:00,5089219.251643736,5153224.027427587,5345590.292182309,6858195.250651011 
 01/12  20:00:00,5285092.732993398,5360676.426990302,5563328.625239369,7141428.31362382 
 01/12  21:00:00,5432979.289904297,5519179.583505877,5730158.722671722,7353846.4762736 
 01/12  22:00:00,5614374.282664551,5711783.816987695,5931379.404898257,7613545.265563868 
 01/12  23:00:00,5751350.812587125,5857011.014620185,6083174.636486267,7813502.22475015 
 01/12  24:00:00,5887121.025367929,6004768.1489494,6236251.207261308,7989303.831199082 
 01/13  01:00:00,5954099.495032931,6081627.495212182,6315322.106180187,8065811.470181923 
 01/13  02:00:00,5977327.409202455,6109237.875709019,6345330.818761133,8103234.502366442 
 01/13  03:00:00,5971828.8586721495,6107184.442828739,6344394.734632682,8096451.480651403 
 01/13  04:00:00,5898599.777873391,6034102.528107253,6270851.676292883,8001491.563646792 
 01/13  05:00:00,5819802.990597947,5951566.625920615,6186252.219138371,7893817.187476689 
 01/13  06:00:00,6108202.184720529,6239391.390938253,6453265.060098045,8100559.669361083 
 01/13  07:00:00,6202394.806438865,6337254.317729365,6544381.623649903,8161371.18483794 
 01/13  08:00:00,5829933.367284074,5969817.057720228,6194640.768165225,7821505.28440521 
 01/13  09:00:00,5684991.6035744995,5816176.988236676,6036776.820893832,7627932.862564073 
 01/13  10:00:00,5614683.861101681,5736967.7751613045,5947162.026002429,7509502.364714517 
