Time,PSZ-AC:1:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:1:DesPer 1:Des Heat Cap [W],PSZ-AC:1:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:1:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:1:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:1:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:1:DesPer 2:Des Heat Cap [W],PSZ-AC:1:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:1:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:1:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:2:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:2:DesPer 1:Des Heat Cap [W],PSZ-AC:2:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:2:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:2:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:2:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:2:DesPer 2:Des Heat Cap [W],PSZ-AC:2:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:2:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:2:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:3:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:3:DesPer 1:Des Heat Cap [W],PSZ-AC:3:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:3:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:3:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:3:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:3:DesPer 2:Des Heat Cap [W],PSZ-AC:3:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:3:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:3:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:4:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:4:DesPer 1:Des Heat Cap [W],PSZ-AC:4:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:4:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:4:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:4:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:4:DesPer 2:Des Heat Cap [W],PSZ-AC:4:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:4:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:4:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:5:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:5:DesPer 1:Des Heat Cap [W],PSZ-AC:5:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:5:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:5:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:5:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:5:DesPer 2:Des Heat Cap [W],PSZ-AC:5:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:5:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:5:DesPer 2:Des Tot Cool Cap [W]
02:45:00,6.676736E-03,2.866873E+02,4.254948E-03,0.000000E+00,0.000000E+00,4.254948E-03,7.895041E+01,1.631872E-02,1.717775E+02,2.465889E+02,5.600820E-02,1.184428E+03,3.225526E-03,0.000000E+00,0.000000E+00,3.225526E-03,5.984952E+01,2.100918E-02,2.264771E+02,3.018441E+02,3.359083E-02,7.095685E+02,1.913424E-03,0.000000E+00,0.000000E+00,1.913424E-03,3.550351E+01,1.655820E-02,1.799837E+02,2.278324E+02,5.363058E-02,1.139295E+03,3.225526E-03,0.000000E+00,0.000000E+00,3.225526E-03,5.984952E+01,1.592252E-02,1.697950E+02,2.415878E+02,3.421263E-02,7.213718E+02,1.913424E-03,0.000000E+00,0.000000E+00,1.913424E-03,3.550351E+01,1.987324E-02,2.169241E+02,2.660720E+02
03:00:00,6.677168E-03,2.866955E+02,4.254948E-03,0.000000E+00,0.000000E+00,4.254948E-03,7.924864E+01,1.632015E-02,1.714952E+02,2.463004E+02,5.600852E-02,1.184434E+03,3.225526E-03,0.000000E+00,0.000000E+00,3.225526E-03,6.007560E+01,2.071427E-02,2.229648E+02,2.981524E+02,3.359102E-02,7.095721E+02,1.913424E-03,0.000000E+00,0.000000E+00,1.913424E-03,3.563762E+01,1.632380E-02,1.772376E+02,2.249802E+02,5.363090E-02,1.139301E+03,3.225526E-03,0.000000E+00,0.000000E+00,3.225526E-03,6.007560E+01,1.572562E-02,1.673748E+02,2.389941E+02,3.421282E-02,7.213754E+02,1.913424E-03,0.000000E+00,0.000000E+00,1.913424E-03,3.563762E+01,1.962455E-02,2.140187E+02,2.630758E+02
03:15:00,6.677600E-03,2.867037E+02,4.254948E-03,0.000000E+00,0.000000E+00,4.254948E-03,7.954686E+01,1.632145E-02,1.712114E+02,2.460103E+02,5.600884E-02,1.184440E+03,3.225526E-03,0.000000E+00,0.000000E+00,3.225526E-03,6.030167E+01,2.042235E-02,2.194858E+02,2.944937E+02,3.359121E-02,7.095757E+02,1.913424E-03,0.000000E+00,0.000000E+00,1.913424E-03,3.577173E+01,1.609163E-02,1.745163E+02,2.221529E+02,5.363122E-02,1.139307E+03,3.225526E-03,0.000000E+00,0.000000E+00,3.225526E-03,6.030167E+01,1.552985E-02,1.649672E+02,2.364115E+02,3.421301E-02,7.213790E+02,1.913424E-03,0.000000E+00,0.000000E+00,1.913424E-03,3.577173E+01,1.937568E-02,2.111115E+02,2.600775E+02
03:30:00,6.678031E-03,2.867119E+02,4.254948E-03,0.000000E+00,0.000000E+00,4.254948E-03,7.984509E+01,1.632261E-02,1.709261E+02,2.457185E+02,5.600916E-02,1.184446E+03,3.225526E-03,0.000000E+00,0.000000E+00,3.225526E-03,6.052775E+01,2.013356E-02,2.160416E+02,2.908710E+02,3.359140E-02,7.095793E+02,1.913424E-03,0.000000E+00,0.000000E+00,1.913424E-03,3.590584E+01,1.586175E-02,1.718206E+02,2.193520E+02,5.363154E-02,1.139313E+03,3.225526E-03,0.000000E+00,0.000000E+00,3.225526E-03,6.052775E+01,1.533532E-02,1.625735E+02,2.338430E+02,3.421320E-02,7.213826E+02,1.913424E-03,0.000000E+00,0.000000E+00,1.913424E-03,3.590584E+01,1.912693E-02,2.082054E+02,2.570806E+02
03:45:00,6.678461E-03,2.867201E+02,4.254948E-03,0.000000E+00,0.000000E+00,4.254948E-03,8.014331E+01,1.632363E-02,1.706393E+02,2.454252E+02,5.600948E-02,1.184452E+03,3.225526E-03,0.000000E+00,0.000000E+00,3.225526E-03,6.075382E+01,1.984542E-02,2.126047E+02,2.872526E+02,3.359159E-02,7.095829E+02,1.913424E-03,0.000000E+00,0.000000E+00,1.913424E-03,3.603995E+01,1.563278E-02,1.691351E+02,2.165600E+02,5.363186E-02,1.139319E+03,3.225526E-03,0.000000E+00,0.000000E+00,3.225526E-03,6.075382E+01,1.513987E-02,1.601695E+02,2.312595E+02,3.421339E-02,7.213862E+02,1.913424E-03,0.000000E+00,0.000000E+00,1.913424E-03,3.603995E+01,1.887703E-02,2.052866E+02,2.540692E+02
04:00:00,6.678891E-03,2.867282E+02,4.254948E-03,0.000000E+00,0.000000E+00,4.254948E-03,8.044154E+01,1.632452E-02,1.703509E+02,2.451304E+02,5.600979E-02,1.184458E+03,3.225526E-03,0.000000E+00,0.000000E+00,3.225526E-03,6.097989E+01,1.955795E-02,2.091753E+02,2.836383E+02,3.359177E-02,7.095865E+02,1.913424E-03,0.000000E+00,0.000000E+00,1.913424E-03,3.617406E+01,1.540476E-02,1.664600E+02,2.137770E+02,5.363218E-02,1.139325E+03,3.225526E-03,0.000000E+00,0.000000E+00,3.225526E-03,6.097989E+01,1.494354E-02,1.577557E+02,2.286616E+02,3.421358E-02,7.213898E+02,1.913424E-03,0.000000E+00,0.000000E+00,1.913424E-03,3.617406E+01,1.862616E-02,2.023570E+02,2.510453E+02
04:15:00,6.679320E-03,2.867364E+02,4.254948E-03,0.000000E+00,0.000000E+00,4.254948E-03,8.064035E+01,1.632527E-02,1.701605E+02,2.449357E+02,5.601011E-02,1.184464E+03,3.225526E-03,0.000000E+00,0.000000E+00,3.225526E-03,6.113061E+01,1.927379E-02,2.058582E+02,2.801402E+02,3.359196E-02,7.095901E+02,1.913424E-03,0.000000E+00,0.000000E+00,1.913424E-03,3.626346E+01,1.517917E-02,1.638568E+02,2.110680E+02,5.363250E-02,1.139331E+03,3.225526E-03,0.000000E+00,0.000000E+00,3.225526E-03,6.113061E+01,1.474872E-02,1.554341E+02,2.261593E+02,3.421376E-02,7.213934E+02,1.913424E-03,0.000000E+00,0.000000E+00,1.913424E-03,3.626346E+01,1.837606E-02,1.994806E+02,2.480760E+02
04:30:00,6.679748E-03,2.867445E+02,4.254948E-03,0.000000E+00,0.000000E+00,4.254948E-03,8.083917E+01,1.632589E-02,1.699686E+02,2.447393E+02,5.601043E-02,1.184470E+03,3.225526E-03,0.000000E+00,0.000000E+00,3.225526E-03,6.128132E+01,1.899312E-02,2.025798E+02,2.766764E+02,3.359215E-02,7.095936E+02,1.913424E-03,0.000000E+00,0.000000E+00,1.913424E-03,3.635287E+01,1.495611E-02,1.612818E+02,2.083841E+02,5.363282E-02,1.139337E+03,3.225526E-03,0.000000E+00,0.000000E+00,3.225526E-03,6.128132E+01,1.455557E-02,1.531311E+02,2.236715E+02,3.421395E-02,7.213969E+02,1.913424E-03,0.000000E+00,0.000000E+00,1.913424E-03,3.635287E+01,1.812699E-02,1.966157E+02,2.451145E+02
04:45:00,6.680175E-03,2.867526E+02,4.254948E-03,0.000000E+00,0.000000E+00,4.254948E-03,8.103798E+01,1.632638E-02,1.697752E+02,2.445415E+02,5.601075E-02,1.184476E+03,3.225526E-03,0.000000E+00,0.000000E+00,3.225526E-03,6.143204E+01,1.871606E-02,1.993418E+02,2.732475E+02,3.359234E-02,7.095972E+02,1.913424E-03,0.000000E+00,0.000000E+00,1.913424E-03,3.644228E+01,1.473567E-02,1.587359E+02,2.057262E+02,5.363313E-02,1.139343E+03,3.225526E-03,0.000000E+00,0.000000E+00,3.225526E-03,6.143204E+01,1.436425E-02,1.508484E+02,2.211990E+02,3.421414E-02,7.214005E+02,1.913424E-03,0.000000E+00,0.000000E+00,1.913424E-03,3.644228E+01,1.787919E-02,1.937651E+02,2.421636E+02
05:00:00,6.680602E-03,2.867607E+02,4.254948E-03,0.000000E+00,0.000000E+00,4.254948E-03,8.123680E+01,1.632674E-02,1.695804E+02,2.443421E+02,5.601106E-02,1.184482E+03,3.225526E-03,0.000000E+00,0.000000E+00,3.225526E-03,6.158276E+01,1.851668E-02,1.969694E+02,2.708442E+02,3.359253E-02,7.096007E+02,1.913424E-03,0.000000E+00,0.000000E+00,1.913424E-03,3.653168E+01,1.477059E-02,1.590357E+02,2.063739E+02,5.363345E-02,1.139349E+03,3.225526E-03,0.000000E+00,0.000000E+00,3.225526E-03,6.158276E+01,1.440000E-02,1.510960E+02,2.218693E+02,3.421433E-02,7.214041E+02,1.913424E-03,0.000000E+00,0.000000E+00,1.913424E-03,3.653168E+01,1.767483E-02,1.913985E+02,2.397603E+02
05:15:00,6.681028E-03,2.867688E+02,4.254948E-03,0.000000E+00,0.000000E+00,4.254948E-03,8.103798E+01,1.632696E-02,1.697817E+02,2.445480E+02,5.601138E-02,1.184488E+03,3.225526E-03,0.000000E+00,0.000000E+00,3.225526E-03,6.143204E+01,1.841042E-02,1.959359E+02,2.698001E+02,3.359271E-02,7.096043E+02,1.913424E-03,0.000000E+00,0.000000E+00,1.913424E-03,3.644228E+01,1.525181E-02,1.644872E+02,2.123055E+02,5.363377E-02,1.139355E+03,3.225526E-03,0.000000E+00,0.000000E+00,3.225526E-03,6.143204E+01,1.473203E-02,1.549464E+02,2.263990E+02,3.421451E-02,7.214076E+02,1.913424E-03,0.000000E+00,0.000000E+00,1.913424E-03,3.644228E+01,1.752367E-02,1.898033E+02,2.381049E+02
05:30:00,6.681453E-03,2.867769E+02,4.254948E-03,0.000000E+00,0.000000E+00,4.254948E-03,8.083917E+01,1.632705E-02,1.699815E+02,2.447524E+02,5.601169E-02,1.184494E+03,3.225526E-03,0.000000E+00,0.000000E+00,3.225526E-03,6.128132E+01,1.840763E-02,1.960554E+02,2.698753E+02,3.359290E-02,7.096079E+02,1.913424E-03,0.000000E+00,0.000000E+00,1.913424E-03,3.635287E+01,1.623156E-02,1.754937E+02,2.233821E+02,5.363408E-02,1.139361E+03,3.225526E-03,0.000000E+00,0.000000E+00,3.225526E-03,6.128132E+01,1.532289E-02,1.616808E+02,2.335941E+02,3.421470E-02,7.214112E+02,1.913424E-03,0.000000E+00,0.000000E+00,1.913424E-03,3.635287E+01,1.743189E-02,1.888699E+02,2.370667E+02
05:45:00,6.681878E-03,2.867849E+02,4.254948E-03,0.000000E+00,0.000000E+00,4.254948E-03,8.064035E+01,1.632701E-02,1.701799E+02,2.449553E+02,5.601201E-02,1.184500E+03,3.225526E-03,0.000000E+00,0.000000E+00,3.225526E-03,6.113061E+01,1.850471E-02,1.972878E+02,2.710570E+02,3.359309E-02,7.096114E+02,1.913424E-03,0.000000E+00,0.000000E+00,1.913424E-03,3.626346E+01,1.766450E-02,1.915499E+02,2.390848E+02,5.363440E-02,1.139367E+03,3.225526E-03,0.000000E+00,0.000000E+00,3.225526E-03,6.113061E+01,1.609327E-02,1.704156E+02,2.425137E+02,3.421489E-02,7.214147E+02,1.913424E-03,0.000000E+00,0.000000E+00,1.913424E-03,3.626346E+01,1.739752E-02,1.885764E+02,2.366570E+02
06:00:00,6.682302E-03,2.867930E+02,4.254948E-03,0.000000E+00,0.000000E+00,4.254948E-03,8.044154E+01,1.632684E-02,1.703768E+02,2.451566E+02,5.601232E-02,1.184506E+03,3.225526E-03,0.000000E+00,0.000000E+00,3.225526E-03,6.097989E+01,1.870263E-02,1.996438E+02,2.734448E+02,3.359327E-02,7.096149E+02,1.913424E-03,0.000000E+00,0.000000E+00,1.913424E-03,3.617406E+01,1.953666E-02,2.125004E+02,2.598572E+02,5.363471E-02,1.139373E+03,3.225526E-03,0.000000E+00,0.000000E+00,3.225526E-03,6.097989E+01,1.698918E-02,1.805490E+02,2.529013E+02,3.421507E-02,7.214182E+02,1.913424E-03,0.000000E+00,0.000000E+00,1.913424E-03,3.617406E+01,1.742115E-02,1.889290E+02,2.369394E+02
06:15:00,6.682725E-03,2.868010E+02,4.254948E-03,0.000000E+00,0.000000E+00,4.254948E-03,7.974568E+01,1.632654E-02,1.710693E+02,2.458650E+02,5.601264E-02,1.184512E+03,3.225526E-03,0.000000E+00,0.000000E+00,3.225526E-03,6.045239E+01,1.901359E-02,2.036362E+02,2.776525E+02,3.359346E-02,7.096185E+02,1.913424E-03,0.000000E+00,0.000000E+00,1.913424E-03,3.586113E+01,2.183660E-02,2.384412E+02,2.862305E+02,5.363503E-02,1.139379E+03,3.225526E-03,0.000000E+00,0.000000E+00,3.225526E-03,6.045239E+01,1.797299E-02,1.920389E+02,2.650374E+02,3.421526E-02,7.214218E+02,1.913424E-03,0.000000E+00,0.000000E+00,1.913424E-03,3.586113E+01,1.750990E-02,1.902307E+02,2.382657E+02
06:30:00,6.683148E-03,2.868090E+02,4.254948E-03,0.000000E+00,0.000000E+00,4.254948E-03,7.904982E+01,1.632611E-02,1.717604E+02,2.465719E+02,5.601295E-02,1.184518E+03,3.225526E-03,0.000000E+00,0.000000E+00,3.225526E-03,5.992488E+01,1.936417E-02,2.080701E+02,2.823209E+02,3.359365E-02,7.096220E+02,1.913424E-03,0.000000E+00,0.000000E+00,1.913424E-03,3.554821E+01,2.428865E-02,2.660771E+02,3.146476E+02,5.363534E-02,1.139385E+03,3.225526E-03,0.000000E+00,0.000000E+00,3.225526E-03,5.992488E+01,1.877905E-02,2.015481E+02,2.751674E+02,3.421545E-02,7.214253E+02,1.913424E-03,0.000000E+00,0.000000E+00,1.913424E-03,3.554821E+01,1.762212E-02,1.917941E+02,2.398698E+02
