Time,EU_CELL_ZONE:ANNUALSIZINGPERIOD:Des Heat Load [W],EU_CELL_ZONE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],EU_CELL_ZONE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],EU_CELL_ZONE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],EU_CELL_ZONE::Des Latent Heat Load [W],EU_CELL_ZONE::Des Latent Cool Load [W],EU_CELL_ZONE::Des Latent Heat Mass Flow [kg/s],EU_CELL_ZONE::Des Latent Cool Mass Flow [kg/s],EU_CELL_ZONE::Des Heat Load No DOAS [W],EU_CELL_ZONE::Des Sens Cool Load No DOAS [W],EU_CELL_ZONE::Des Latent Heat Load No DOAS [W],EU_CELL_ZONE::Des Latent Cool Load No DOAS [W],EU_CELL_ZONE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],EU_CELL_ZONE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],EU_CELL_ZONE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],EU_CELL_ZONE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%]
00:05:00,6.221880E+03,0.000000E+00,2.033636E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999632E+01,4.044189E+01,2.960011E+01,1.691369E+01
00:10:00,6.259927E+03,0.000000E+00,2.046070E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999633E+01,4.048367E+01,2.957788E+01,1.690480E+01
00:15:00,6.294021E+03,0.000000E+00,2.057212E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999633E+01,4.052183E+01,2.955570E+01,1.689745E+01
00:20:00,6.324129E+03,0.000000E+00,2.067051E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999634E+01,4.055618E+01,2.953352E+01,1.689130E+01
00:25:00,6.350228E+03,0.000000E+00,2.075580E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999635E+01,4.058712E+01,2.951125E+01,1.688637E+01
00:30:00,6.372295E+03,0.000000E+00,2.082791E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999635E+01,4.061514E+01,2.948880E+01,1.688271E+01
00:35:00,6.390305E+03,0.000000E+00,2.088677E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999636E+01,4.064069E+01,2.946611E+01,1.688036E+01
00:40:00,6.404237E+03,0.000000E+00,2.093229E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999636E+01,4.066408E+01,2.944315E+01,1.687932E+01
00:45:00,6.414068E+03,0.000000E+00,2.096441E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999636E+01,4.068560E+01,2.941990E+01,1.687957E+01
00:50:00,6.419774E+03,0.000000E+00,2.098305E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999636E+01,4.070548E+01,2.939634E+01,1.688108E+01
00:55:00,6.421334E+03,0.000000E+00,2.098814E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999636E+01,4.072390E+01,2.937245E+01,1.688381E+01
01:00:00,6.418726E+03,0.000000E+00,2.097961E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999637E+01,4.074106E+01,2.934823E+01,1.688773E+01
01:05:00,6.430217E+03,0.000000E+00,2.101717E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999637E+01,4.075711E+01,2.932367E+01,1.689281E+01
01:10:00,6.441882E+03,0.000000E+00,2.105530E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999636E+01,4.077181E+01,2.928858E+01,1.691278E+01
01:15:00,6.453667E+03,0.000000E+00,2.109382E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999636E+01,4.078510E+01,2.923796E+01,1.695465E+01
01:20:00,6.465575E+03,0.000000E+00,2.113274E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999636E+01,4.079709E+01,2.917289E+01,1.701773E+01
01:25:00,6.477611E+03,0.000000E+00,2.117208E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999636E+01,4.080795E+01,2.909645E+01,1.709856E+01
01:30:00,6.489774E+03,0.000000E+00,2.121184E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999636E+01,4.081782E+01,2.901113E+01,1.719413E+01
01:35:00,6.502067E+03,0.000000E+00,2.125202E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999635E+01,4.082685E+01,2.891740E+01,1.730344E+01
01:40:00,6.514490E+03,0.000000E+00,2.129262E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999635E+01,4.083515E+01,2.881836E+01,1.742295E+01
01:45:00,6.527046E+03,0.000000E+00,2.133366E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999635E+01,4.084280E+01,2.871614E+01,1.755010E+01
01:50:00,6.539735E+03,0.000000E+00,2.137513E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999634E+01,4.084988E+01,2.861190E+01,1.768327E+01
01:55:00,6.552558E+03,0.000000E+00,2.141704E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999634E+01,4.085648E+01,2.850629E+01,1.782136E+01
02:00:00,6.565518E+03,0.000000E+00,2.145940E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999633E+01,4.086265E+01,2.839967E+01,1.796358E+01
02:05:00,6.578144E+03,0.000000E+00,2.150067E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999633E+01,4.086844E+01,2.829226E+01,1.810929E+01
02:10:00,6.590360E+03,0.000000E+00,2.154059E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999633E+01,4.087430E+01,2.819557E+01,1.824239E+01
02:15:00,6.602173E+03,0.000000E+00,2.157920E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999632E+01,4.088045E+01,2.811473E+01,1.835476E+01
02:20:00,6.613582E+03,0.000000E+00,2.161649E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999632E+01,4.088690E+01,2.804791E+01,1.844736E+01
02:25:00,6.624587E+03,0.000000E+00,2.165246E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999632E+01,4.089360E+01,2.799115E+01,1.852426E+01
02:30:00,6.635187E+03,0.000000E+00,2.168710E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999632E+01,4.090050E+01,2.794112E+01,1.858917E+01
02:35:00,6.645381E+03,0.000000E+00,2.172042E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999632E+01,4.090755E+01,2.789562E+01,1.864465E+01
02:40:00,6.655168E+03,0.000000E+00,2.175241E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999632E+01,4.091472E+01,2.785329E+01,1.869232E+01
02:45:00,6.664489E+03,0.000000E+00,2.178287E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999631E+01,4.092198E+01,2.781323E+01,1.873328E+01
02:50:00,6.673439E+03,0.000000E+00,2.181212E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999631E+01,4.092925E+01,2.777483E+01,1.876833E+01
02:55:00,6.681941E+03,0.000000E+00,2.183991E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999631E+01,4.093658E+01,2.773760E+01,1.879812E+01
03:00:00,6.690070E+03,0.000000E+00,2.186647E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999631E+01,4.094392E+01,2.770120E+01,1.882317E+01
