building_id,archetype_id,building_type,age_band,geometry_outcome,idf_sha256,weather_sha256,eplus_return_code,severe_errors,fatal_errors,heating_kwh,floor_area_m2,eui_kwh_m2,run_seconds,platform,energyplus_version
way/190348384,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,G,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,3d339650d8a2fb8401de3836587178b03f08032f3c96ef8f0783941050a6bb16,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,5283.3187,,,,
way/190837474,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,G,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,9b9de865dbd82b454e2aa59a3179858ceeec0cd3e507ca9c3ddb673f60dafffa,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,1322.9394,,,,
way/195649308,GB.ENG.AB.04.Gen.ReEx.001.001,AB,E,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,ee105ff23816e8f1ed1e6acc6e2fa43c19992faeb306be693a2457969e03d851,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,2200.652,,,,
way/29093543,GB.ENG.AB.04.Gen.ReEx.001.001,AB,E,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,ef261195bb676d24c97bac7ed5a5844fb41c6641556d54b8235eb62f7d310d15,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,2628.5395,,,,
way/298782430,GB.ENG.AB.04.Gen.ReEx.001.001,AB,E,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,02a6b468cb12fc94317484978a4f6bfefdabf92fdf74ae3bc91156871ad7657d,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,1872.5247,,,,
way/298782432,GB.ENG.AB.04.Gen.ReEx.001.001,AB,E,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,e9beb19218372d6599b3f44c2f2232734ad504b8aaec11c4f4d144ecbda292ea,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,861.3921,,,,
way/298850491,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,L,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,b6438afd039515c77823b628a2bc32abd388450e46c0fcb68eb0c05ade4e409f,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,982.276,,,,
way/298850492,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,L,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,fde214b61c59b0697ad809d76e7516130f46f2589c14aa2fc14395ac7d5923e7,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,982.4961,,,,
way/298850494,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,L,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,6b60d4f9672198bac2658576432305f9ddba65051c7ae6ae8bbf6ce061bc45c2,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,1363.5885,,,,
way/328227197,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,I,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,a202d094d0a976c624e03db5a12baeba8d43de541f394e4b4d16c347644c338d,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,504.2478,,,,
way/328227198,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,I,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,7fe5a543ec3f17c78ae4ef43701a4486276c584b34c2410415c31f2f2ad77806,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,215.8912,,,,
way/328227199,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,I,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,e3a9d5b25129415458e7737aff9e07bf022fd82683143e6bd56f5dd740f83429,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,611.2855,,,,
way/381441241,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,G,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,27fc1b694cca310a30db2daf4a8c50c8393075cc815a1747e4f592168d8f4644,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,3275.3169,,,,
way/381466697,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,G,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,3d211495b76ce517e9dc039ccfc0b3ce666f941b34f61f313e68ced39530ee7a,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,2836.0216,,,,
way/384337387,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,L,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,e68ce8ca36df350615ca4bf48d957baa3b6de0fda4d2d8564554d820c4737b2d,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,188.9266,,,,
way/387107361,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,L,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,c3a3ad97f3c0b702efe8149396ccdfc1d6ecf55a608076b52869b45b94bb5355,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,1869.2153,,,,
way/388460383,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,H,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,46cec2718910f5291eda1c61994b2d95263f26942c1afbb437c3482af0646f92,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,522.1615,,,,
way/388460386,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,H,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,c00ba94f3b34836d86aabed856b3170207f746ca371641a02ac1b93e18f09e69,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,447.3878,,,,
way/388460387,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,H,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,6abb91f41527c7a78ff8671fab487d72cca82be999488aa4de5a0d5fd40542a7,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,450.682,,,,
way/388460388,GB.ENG.TH.06.Gen.ReEx.001.001,TH,I,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,971fa068ce4e9bb302a35c685db7aee93760549547926f76c35f6df4dae45d14,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,208.2964,,,,
way/393505346,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,I,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,fdf8ad1797e8023fcfba6a200970e549abf084692979f048da242991388e323a,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,160.7175,,,,
way/393510994,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,H,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,edfb4904f89af92490ca9bd6088c70284315a0abd977c4eed085c6d3041a8dd0,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,369.7752,,,,
way/393604893,GB.ENG.AB.04.Gen.ReEx.001.001,AB,E,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,5aee836955f0b9c730e82e81c5ea9cc3783503b4dda965b4b7ccd76fa17d1cde,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,550.6503,,,,
way/394093228,GB.ENG.AB.01.ApartmentBuildings.SyAv.001.001,AB,A,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,a6ccfc442f60df956e463f0718afbd9397649e35633e68927606ff885c262dd6,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,258.1133,,,,
way/394093232,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,I,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,255744d601a5fc3832a486ea1485ea14a943e5342a240ef9aaa2d71d8663dc25,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,2216.5602,,,,
way/394093233,GB.ENG.AB.01.ApartmentBuildings.SyAv.001.001,AB,A,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,8a64e32f85c69ddf2e08ec88811dfb66245d5e9eedcaab8a7f28815bc8c378aa,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,143.1876,,,,
way/394093240,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,I,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,a091ad38457604a82453145c32d6de34089482390ba56cf199ee1c3b0f55374a,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,135.2199,,,,
way/394682356,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,I,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,21ec29cc514bd24d6365b74b5056ee36e888bda14ac996879cf717ddd354764e,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,1002.397,,,,
way/394902414,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,H,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,42f9e055ee06a445b3300c00bd6587d71058cf38fe7871767565b1fb5fe19798,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,740.4205,,,,
way/395533898,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,H,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,253b00fbf97ecda515f4444ba49bc3767cef26e63c3ba5581329237a2d820da0,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,436.1813,,,,
way/395632068,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,H,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,40fb9a27749a3de69b3cfe828b1faa502184f0235fcbb1963497ce01282ae69e,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,445.9712,,,,
way/395632424,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,H,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,148919921001d08a7af219dabb7f5ca10282aa81c2d0e07fee3f8a21d98dc96f,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,213.0489,,,,
way/395878238,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,I,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,5063463a05e1e526eca9e0984e6cec4d0fdd2950a64cb86dd2e9b3461bd490e8,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,413.0019,,,,
way/396524027,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,I,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,08b6789c971079cc2e034a40934498b55c6089ac9171550ff0ad97fdc84a00a6,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,388.1408,,,,
way/396595549,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,I,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,9462dcc3910f56026d9a4fa83e759c5fb390e8b8afe6084091cdc7b989c6e173,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,423.5657,,,,
way/396595551,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,H,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,39b0377df3dc5d5485dc1e4fa0ba3602a9b05980fddfff8404275cb389d050bd,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,327.2435,,,,
way/396619819,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,G,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,8b711c21acb5bfa29b4a3f7a4db2b1007bdcc95e02416b7b0b1e3f2ff0b53d34,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,436.4018,,,,
way/396622952,GB.ENG.AB.04.Gen.ReEx.001.001,AB,E,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,438d5c56513bd53f6ceb1a831d686a22a5fbb19ca1d2d4c12dc4c9bace917b7a,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,253.1954,,,,
way/396929140,GB.ENG.AB.04.Gen.ReEx.001.001,AB,E,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,8a3da94e5f221ea5eb1999065e2bd2446637724337d02ae84a4bb8265d1b33b4,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,1264.8656,,,,
way/397131470,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,H,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,a3344fdbf17fc9639a4bb61e14b05cddc2b3a15358be9e12cadbc3402054e062,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,398.3063,,,,
way/398158944,GB.ENG.TH.06.Gen.ReEx.001.001,TH,H,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,9353d7895c87e6f24a02a822695f59df7219ebf503b2d1236417ceb680619298,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,830.5432,,,,
way/398158947,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,G,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,93abd160f7467f7997b736b6368364f5af090e1ddec1f6c1369d3a42c075e100,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,567.308,,,,
way/398158948,GB.ENG.TH.06.Gen.ReEx.001.001,TH,I,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,cf7636b32f2b49b35c93db354b6757344f513b5cd34b6f4e636b9e0c4a4535ce,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,331.0574,,,,
way/398158951,GB.ENG.AB.04.Gen.ReEx.001.001,AB,E,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,86462e25ceb31c70bade96d1a25b91fdfc1f41a0b154ebfdc91354bf24900872,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,209.8337,,,,
way/398158956,GB.ENG.TH.06.Gen.ReEx.001.001,TH,I,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,03bd665a769c142cf97b649dbe4d8ac9e0f4c6a8a061355ffa177683f84fdca7,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,761.6361,,,,
way/398158958,GB.ENG.AB.04.Gen.ReEx.001.001,AB,E,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,271463bb1b3a656b727653e1d18006d34812db8aec39920e6579b24991f03e68,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,514.9036,,,,
way/398158959,GB.ENG.TH.05.Gen.ReEx.001.001,TH,G,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,d9ca1e090012c92c16e5315324ca649ddf514b4de13a48091738ff4602c4b512,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,336.1185,,,,
way/398158963,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,G,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,2bb6f698bd565cc6dd0d68e78a532c0da7ce6a6a250aee6e001f42b6754bc3ba,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,355.1349,,,,
way/398158965,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,G,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,f20ffe1b6b26cf3095f3e955db251777857a36f42bc2e8db71a5522b3a516e62,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,404.0031,,,,
way/398158967,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,G,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,d3db3835299401612de9726d8dc35658f3a572f2c1473a9129a67bcc672e2012,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,353.2456,,,,
way/398158969,GB.ENG.TH.06.Gen.ReEx.001.001,TH,H,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,4bd800ed1b53cca8448d0cf09eff749c9c4b802d15037dbeb35570a332378d3b,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,221.4181,,,,
way/409624877,GB.ENG.AB.04.Gen.ReEx.001.001,AB,E,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,942fe678549138e9616b779ad34df294ffb81179de904821f70a6b8dd85f334d,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,1422.91,,,,
way/409624878,GB.ENG.AB.04.Gen.ReEx.001.001,AB,E,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,cca116e36fa02ffc1ac0829796f7ef9e7bc6dff84ffcc8e040f302443f06449a,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,2113.3635,,,,
way/419435179,GB.ENG.TH.06.Gen.ReEx.001.001,TH,H,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,5f771a8fbf24a9694fe62efde250cb3c9119fb415e6f9718ca1349e113a75400,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,251.6964,,,,
way/419435181,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,I,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,95922bd1130690f434a7ed00e93c9f19a5ec3e12e4bf872a6b90375963d35cfc,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,400.4823,,,,
way/419435184,GB.ENG.TH.04.Gen.ReEx.001.001,TH,E,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,e49093c04eabd75893b2d6a65092a7d7d65272edac93ef507210e6712b574855,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,1253.8741,,,,
way/419435188,GB.ENG.TH.06.Gen.ReEx.001.001,TH,I,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,9f0ad1fa6dd350a7a585f8f0c478a08a0d7d54fdfed0064d744fe4146e484417,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,1351.5173,,,,
way/442591154,GB.ENG.AB.04.Gen.ReEx.001.001,AB,E,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,80d407a5fa3b583b3b6a3c96f2cd531f1c70bee43ef5e847e3c6a1c731bd49f1,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,919.3078,,,,
way/51781396,GB.ENG.AB.04.Gen.ReEx.001.001,AB,E,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,2eeab839abe11e3448ee15a7cca11f83977abe3f5b9c1c0c7a2ba5eff36d9927,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,5307.4527,,,,
way/51781397,GB.ENG.AB.04.Gen.ReEx.001.001,AB,E,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,6686051a17d7990e1ab89cb97109f788d6e326406606ccd54a5c5f88bc5992c2,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,5481.6814,,,,
way/51781407,GB.ENG.AB.04.Gen.ReEx.001.001,AB,E,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,b1633c44c34d611d74884dbfb939902bea4c4d51ff7c9831f22327585c1a91f5,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,6124.5527,,,,
way/554859553,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,L,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,0b9d23902bf524737db1e16eba27aa739a891aed151a50365970ee5ad78503fb,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,940.0947,,,,
way/554859554,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,L,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,d70f5b3d74fb12c622b56e2fb30083879b8579209a204bb7a012555073135165,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,2161.9991,,,,
way/554859555,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,L,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,2d0993f5ee9c63f01604af6931e7d0a021c9c8357251b77802ca3aebe787b0bc,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,1475.0406,,,,
way/554859556,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,L,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,4a893c95be7e3c4d3f45b031353f74ccd8fa8779e44837adf35ca16b3d82d3d1,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,3097.0698,,,,
way/554859561,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,G,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,a8b26edfedc9e7b7e49539c3ba9faf5052a65239fa5a7ff9c32237bc0cc1ae8f,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,471.0938,,,,
way/656952078,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,L,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,3fa7332666e7f93327a9b44007d6b2f8d88840fdba86b404eae0a169ceb806f1,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,711.1723,,,,
