Time,BATIMENT0000000240880172_PART0_F0_WHOLE:ANNUALSIZINGPERIOD:Des Heat Load [W],BATIMENT0000000240880172_PART0_F0_WHOLE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],BATIMENT0000000240880172_PART0_F0_WHOLE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],BATIMENT0000000240880172_PART0_F0_WHOLE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],BATIMENT0000000240880172_PART0_F0_WHOLE::Des Latent Heat Load [W],BATIMENT0000000240880172_PART0_F0_WHOLE::Des Latent Cool Load [W],BATIMENT0000000240880172_PART0_F0_WHOLE::Des Latent Heat Mass Flow [kg/s],BATIMENT0000000240880172_PART0_F0_WHOLE::Des Latent Cool Mass Flow [kg/s],BATIMENT0000000240880172_PART0_F0_WHOLE::Des Heat Load No DOAS [W],BATIMENT0000000240880172_PART0_F0_WHOLE::Des Sens Cool Load No DOAS [W],BATIMENT0000000240880172_PART0_F0_WHOLE::Des Latent Heat Load No DOAS [W],BATIMENT0000000240880172_PART0_F0_WHOLE::Des Latent Cool Load No DOAS [W],BATIMENT0000000240880172_PART0_F0_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],BATIMENT0000000240880172_PART0_F0_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],BATIMENT0000000240880172_PART0_F0_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],BATIMENT0000000240880172_PART0_F0_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],BATIMENT0000000240880172_PART0_F1_WHOLE:ANNUALSIZINGPERIOD:Des Heat Load [W],BATIMENT0000000240880172_PART0_F1_WHOLE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],BATIMENT0000000240880172_PART0_F1_WHOLE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],BATIMENT0000000240880172_PART0_F1_WHOLE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],BATIMENT0000000240880172_PART0_F1_WHOLE::Des Latent Heat Load [W],BATIMENT0000000240880172_PART0_F1_WHOLE::Des Latent Cool Load [W],BATIMENT0000000240880172_PART0_F1_WHOLE::Des Latent Heat Mass Flow [kg/s],BATIMENT0000000240880172_PART0_F1_WHOLE::Des Latent Cool Mass Flow [kg/s],BATIMENT0000000240880172_PART0_F1_WHOLE::Des Heat Load No DOAS [W],BATIMENT0000000240880172_PART0_F1_WHOLE::Des Sens Cool Load No DOAS [W],BATIMENT0000000240880172_PART0_F1_WHOLE::Des Latent Heat Load No DOAS [W],BATIMENT0000000240880172_PART0_F1_WHOLE::Des Latent Cool Load No DOAS [W],BATIMENT0000000240880172_PART0_F1_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],BATIMENT0000000240880172_PART0_F1_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],BATIMENT0000000240880172_PART0_F1_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],BATIMENT0000000240880172_PART0_F1_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],BATIMENT0000000240880172_PART0_F2_WHOLE:ANNUALSIZINGPERIOD:Des Heat Load [W],BATIMENT0000000240880172_PART0_F2_WHOLE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],BATIMENT0000000240880172_PART0_F2_WHOLE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],BATIMENT0000000240880172_PART0_F2_WHOLE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],BATIMENT0000000240880172_PART0_F2_WHOLE::Des Latent Heat Load [W],BATIMENT0000000240880172_PART0_F2_WHOLE::Des Latent Cool Load [W],BATIMENT0000000240880172_PART0_F2_WHOLE::Des Latent Heat Mass Flow [kg/s],BATIMENT0000000240880172_PART0_F2_WHOLE::Des Latent Cool Mass Flow [kg/s],BATIMENT0000000240880172_PART0_F2_WHOLE::Des Heat Load No DOAS [W],BATIMENT0000000240880172_PART0_F2_WHOLE::Des Sens Cool Load No DOAS [W],BATIMENT0000000240880172_PART0_F2_WHOLE::Des Latent Heat Load No DOAS [W],BATIMENT0000000240880172_PART0_F2_WHOLE::Des Latent Cool Load No DOAS [W],BATIMENT0000000240880172_PART0_F2_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],BATIMENT0000000240880172_PART0_F2_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],BATIMENT0000000240880172_PART0_F2_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],BATIMENT0000000240880172_PART0_F2_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%]
00:10:00,2.205066E+03,0.000000E+00,7.206551E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999312E+01,4.176237E+01,3.026974E+01,4.287432E+01,2.294633E+03,0.000000E+00,7.499258E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999308E+01,4.207442E+01,3.435724E+01,3.406471E+01,3.911477E+03,0.000000E+00,1.278321E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999268E+01,4.575581E+01,3.399874E+01,3.474922E+01
00:20:00,2.238291E+03,0.000000E+00,7.315118E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999308E+01,4.177291E+01,3.011950E+01,4.370076E+01,2.330394E+03,0.000000E+00,7.616117E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999303E+01,4.208803E+01,3.417405E+01,3.477825E+01,3.965829E+03,0.000000E+00,1.296082E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999263E+01,4.576382E+01,3.373645E+01,3.563482E+01
00:30:00,2.272971E+03,0.000000E+00,7.428442E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999304E+01,4.178867E+01,2.996670E+01,4.452552E+01,2.367714E+03,0.000000E+00,7.738063E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999299E+01,4.210693E+01,3.398802E+01,3.549273E+01,4.024758E+03,0.000000E+00,1.315337E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999258E+01,4.577869E+01,3.347573E+01,3.652008E+01
00:40:00,2.309144E+03,0.000000E+00,7.546639E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999300E+01,4.180896E+01,2.981326E+01,4.533800E+01,2.406617E+03,0.000000E+00,7.865187E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999295E+01,4.213039E+01,3.380074E+01,3.620049E+01,4.088303E+03,0.000000E+00,1.336101E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999255E+01,4.579868E+01,3.321607E+01,3.740088E+01
00:50:00,2.346813E+03,0.000000E+00,7.669728E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999296E+01,4.183224E+01,2.965990E+01,4.613530E+01,2.447106E+03,0.000000E+00,7.997490E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999292E+01,4.215676E+01,3.361312E+01,3.689893E+01,4.156444E+03,0.000000E+00,1.358367E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999252E+01,4.582134E+01,3.295819E+01,3.827461E+01
01:00:00,2.385986E+03,0.000000E+00,7.797731E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999293E+01,4.185712E+01,2.950281E+01,4.692785E+01,2.489182E+03,0.000000E+00,8.134978E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999288E+01,4.218467E+01,3.342208E+01,3.759470E+01,4.229170E+03,0.000000E+00,1.382131E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999249E+01,4.584495E+01,3.269934E+01,3.914708E+01
01:10:00,2.403233E+03,0.000000E+00,7.854088E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999290E+01,4.188274E+01,2.934330E+01,4.771263E+01,2.508030E+03,0.000000E+00,8.196566E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999285E+01,4.221319E+01,3.322848E+01,3.828640E+01,4.259655E+03,0.000000E+00,1.392091E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999246E+01,4.586863E+01,3.243936E+01,4.001880E+01
01:20:00,2.419316E+03,0.000000E+00,7.906639E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999289E+01,4.190706E+01,2.919358E+01,4.845625E+01,2.525635E+03,0.000000E+00,8.254092E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999284E+01,4.224018E+01,3.304458E+01,3.894791E+01,4.287671E+03,0.000000E+00,1.401246E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999246E+01,4.588956E+01,3.219398E+01,4.085402E+01
01:30:00,2.434236E+03,0.000000E+00,7.955392E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999287E+01,4.192925E+01,2.905532E+01,4.915350E+01,2.541991E+03,0.000000E+00,8.307539E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999283E+01,4.226483E+01,3.287209E+01,3.957498E+01,4.313265E+03,0.000000E+00,1.409609E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999245E+01,4.590688E+01,3.196454E+01,4.164803E+01
01:40:00,2.447976E+03,0.000000E+00,8.000290E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999286E+01,4.194943E+01,2.892366E+01,4.981796E+01,2.557077E+03,0.000000E+00,8.356832E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999281E+01,4.228729E+01,3.270614E+01,4.017814E+01,4.336396E+03,0.000000E+00,1.417168E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999244E+01,4.592134E+01,3.174369E+01,4.241696E+01
