building_id,archetype_id,building_type,age_band,geometry_outcome,idf_sha256,weather_sha256,eplus_return_code,severe_errors,fatal_errors,heating_kwh,floor_area_m2,eui_kwh_m2,run_seconds,platform,energyplus_version,layout_json
28362,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,FALLBACK_PENDING_LAYOUT,9c3829d09894937f8ecfd295a36074950f109105f60e2ddeb11738ba2bc9071d,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,,,,,2302.3859,,,,,openubem/outputs/eu_evidence/EU-17/IT-BOL-GALVANI2/layouts/28362.json
28373,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,4f8221cf692a1d82315af8ebb5838be5ab9cc1ad9ef4b4d4d23d90dfdd62ca14,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,,,,,15670.7503,,,,,openubem/outputs/eu_evidence/EU-17/IT-BOL-GALVANI2/layouts/28373.json
28380,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,86e1efccb3d10ba6d0d9b1b8d9a1650ce2fdf6b4a15b0d69339c3607c3976d92,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,,,,,1020.0461,,,,,openubem/outputs/eu_evidence/EU-17/IT-BOL-GALVANI2/layouts/28380.json
28388,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,FALLBACK_PENDING_LAYOUT,ac422c32188acab601e97e951f961fdb4bd9d261daa74c2ada86ef501fb78838,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,,,,,1714.5846,,,,,openubem/outputs/eu_evidence/EU-17/IT-BOL-GALVANI2/layouts/28388.json
28392,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,FALLBACK_PENDING_LAYOUT,a38e58cea1694760b992d2f625230aabf8b11e95cca29437e0a3372386c9d650,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,,,,,7848.6733,,,,,openubem/outputs/eu_evidence/EU-17/IT-BOL-GALVANI2/layouts/28392.json
28454,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,FALLBACK_PENDING_LAYOUT,8a24e801ea8178f1a061ba0fd55135194c62acc678a0e40ec3d475fe03ed2b08,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,,,,,4444.1185,,,,,openubem/outputs/eu_evidence/EU-17/IT-BOL-GALVANI2/layouts/28454.json
28457,IT.MidClim.AB.05.Gen.ReEx.001.001,AB,IT.05,FALLBACK_PENDING_LAYOUT,dea78d3354cff35cb0057d2cfc4575d729ef8c372b9374f461d5e30a9a18a716,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,,,,,7684.0125,,,,,openubem/outputs/eu_evidence/EU-17/IT-BOL-GALVANI2/layouts/28457.json
28463,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,FALLBACK_PENDING_LAYOUT,37ba9231c78bf61bf85094a7cb0ded06bcabbf4f965566d84a744ec214e6812b,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,,,,,3965.9711,,,,,openubem/outputs/eu_evidence/EU-17/IT-BOL-GALVANI2/layouts/28463.json
28472,IT.MidClim.MFH.01.Gen.ReEx.001.001,MFH,IT.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,654905314fd25ee9fdc2a8b266b294dd9475d57ddecc666a01d7913ce44abf08,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,,,,,313.4482,,,,,openubem/outputs/eu_evidence/EU-17/IT-BOL-GALVANI2/layouts/28472.json
28473,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,96d06d9311dc55b9fb5a79b7d6012c5542e62b7d8684cf060c4f156d5c668bb7,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,,,,,1099.6557,,,,,openubem/outputs/eu_evidence/EU-17/IT-BOL-GALVANI2/layouts/28473.json
28517,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,FALLBACK_PENDING_LAYOUT,9fb3a06e0bf45ca615bd9192a2396606089fc6931070f175e838de23479955be,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,,,,,1492.1968,,,,,openubem/outputs/eu_evidence/EU-17/IT-BOL-GALVANI2/layouts/28517.json
28527,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,d3b08c10d4c133c51bb7670f4487d6cbe6276a10ae41719fedd665a0ee605a41,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,,,,,5139.9352,,,,,openubem/outputs/eu_evidence/EU-17/IT-BOL-GALVANI2/layouts/28527.json
28533,IT.MidClim.AB.05.Gen.ReEx.001.001,AB,IT.05,FALLBACK_PENDING_LAYOUT,7c7680b8343acaf70c49199c24fd15d6cd368ff428c87a437b255c99cf12ae85,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,,,,,6808.836,,,,,openubem/outputs/eu_evidence/EU-17/IT-BOL-GALVANI2/layouts/28533.json
28583,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,FALLBACK_PENDING_LAYOUT,8e1e4a9d6d305e19cc078ab8fa5ea97b677daed7ccdcfb6a185a9d8b52e7755b,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,,,,,2491.2017,,,,,openubem/outputs/eu_evidence/EU-17/IT-BOL-GALVANI2/layouts/28583.json
28589,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,FALLBACK_PENDING_LAYOUT,eaedb9689daad2ebe2eaac552d8163fcf30e9df18f8871d2d04179d71bd97f85,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,,,,,14338.9797,,,,,openubem/outputs/eu_evidence/EU-17/IT-BOL-GALVANI2/layouts/28589.json
28590,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,FALLBACK_PENDING_LAYOUT,dc0b54312f96004d28940cc10b012cc64cb19b1c649742c3af907801a8f9266c,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,,,,,6405.887,,,,,openubem/outputs/eu_evidence/EU-17/IT-BOL-GALVANI2/layouts/28590.json
28593,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,FALLBACK_PENDING_LAYOUT,00918d645d59aedaf3105bf8d27f7708e018bd451fced4c9cb7f3c397fcbbf14,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,,,,,609.3202,,,,,openubem/outputs/eu_evidence/EU-17/IT-BOL-GALVANI2/layouts/28593.json
28613,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,902a2ae82526edd0151de8945cb3396fbe31de9602fa230d0ef4a9bf84f01d81,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,,,,,2631.6523,,,,,openubem/outputs/eu_evidence/EU-17/IT-BOL-GALVANI2/layouts/28613.json
28621,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,FALLBACK_PENDING_LAYOUT,ab56798ab8803af1bc5dd10aa5247aaf198a7f8c0fc8903c0fec3a78f02b3eea,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,,,,,2219.2411,,,,,openubem/outputs/eu_evidence/EU-17/IT-BOL-GALVANI2/layouts/28621.json
28629,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,fe7b7469075b66edcbaf58102fc4145159e6678107b08b15bd334d31e1cdf5e0,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,,,,,25077.6115,,,,,openubem/outputs/eu_evidence/EU-17/IT-BOL-GALVANI2/layouts/28629.json
28636,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,FALLBACK_PENDING_LAYOUT,22ad2887b2ea687fecb8820492e5ce9045907c3cd2356c99cf4b995a94a28a08,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,,,,,2627.14,,,,,openubem/outputs/eu_evidence/EU-17/IT-BOL-GALVANI2/layouts/28636.json
28651,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,FALLBACK_PENDING_LAYOUT,c82122f9b4fb20325bb02f0c1888242739ccb1945ac07852dd4af25ebefcaa58,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,,,,,6524.5555,,,,,openubem/outputs/eu_evidence/EU-17/IT-BOL-GALVANI2/layouts/28651.json
28662,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,3bcbe1f7107037dfdcc4fab0112a7c601ffbd78501dfb8a619d3fe35c4a49702,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,,,,,1063.5298,,,,,openubem/outputs/eu_evidence/EU-17/IT-BOL-GALVANI2/layouts/28662.json
28679,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,9603af38c1d99d1ba3f61823ad2af97cff5825bb10a26b86a1cf34c1c7b0b6f3,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,,,,,349.5603,,,,,openubem/outputs/eu_evidence/EU-17/IT-BOL-GALVANI2/layouts/28679.json
28685,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,1da10dfb285600ec844f594149a8f120a8c70daaa3cbcedbbbd00ff26bdb109a,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,,,,,2291.7557,,,,,openubem/outputs/eu_evidence/EU-17/IT-BOL-GALVANI2/layouts/28685.json
28696,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,FALLBACK_PENDING_LAYOUT,1e46a84417cf820d5a09cf9980967e23cb1cdf60e92a074d50efe40feaee1c5c,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,,,,,5237.1866,,,,,openubem/outputs/eu_evidence/EU-17/IT-BOL-GALVANI2/layouts/28696.json
28700,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,FALLBACK_PENDING_LAYOUT,9159edfb961858b790702e1f1b955dc455ef289275c09c40319d30561d899e2f,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,,,,,842.3876,,,,,openubem/outputs/eu_evidence/EU-17/IT-BOL-GALVANI2/layouts/28700.json
28708,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,FALLBACK_PENDING_LAYOUT,d3aafb2dcba2856703ab69f34d65f90951b1180829e3fec0dba47a56c01ae2b0,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,,,,,2146.8436,,,,,openubem/outputs/eu_evidence/EU-17/IT-BOL-GALVANI2/layouts/28708.json
28712,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,3c5d416a276614650a51762751185c49323874d28b443a9193642d8ffea11922,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,,,,,1983.0126,,,,,openubem/outputs/eu_evidence/EU-17/IT-BOL-GALVANI2/layouts/28712.json
