Date/Time,BATIMENT0000000240877101_PART0_F0_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240877101_PART0_F1_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240877101_PART0_F2_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240877101_PART0_F3_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly) 
 01/04  24:00:00,4807658.656609285,4303811.129892164,4973939.369402562,11800610.896870784 
 01/05  01:00:00,4892958.995728467,4391730.953495796,5075720.008311824,12051202.796725051 
 01/05  02:00:00,4929822.458020698,4431826.027075572,5129698.58228689,12213894.421882223 
 01/05  03:00:00,4893525.88219058,4392604.172185612,5094735.353933714,12191989.072399173 
 01/05  04:00:00,4905243.745111188,4402835.209008299,5112271.063352794,12273555.516853806 
 01/05  05:00:00,4905294.603821676,4404651.801600053,5119171.111683978,12281686.222557422 
 01/05  06:00:00,4891184.097734557,4391058.670535229,5106879.459056673,12245785.824262591 
 01/05  07:00:00,4888423.721661419,4387623.751808293,5105384.03291373,12249030.829814104 
 01/05  08:00:00,4899474.039045136,4396008.654828151,5116119.575766179,12296350.129100125 
 01/05  09:00:00,4853834.516507593,4347797.151490554,5065572.53279178,12184041.991067585 
 01/05  10:00:00,4744724.72261285,4227852.717683835,4930346.82061149,11913609.145965578 
 01/05  11:00:00,4539270.7253961265,3986617.623458311,4642434.925931881,11412685.364259345 
 01/05  12:00:00,4163049.0922800787,3556848.5022023716,4142533.2037163,10526183.576040372 
 01/05  13:00:00,3841947.0097117005,3205932.2216676986,3746886.7474160353,9727137.977120776 
 01/05  14:00:00,3448493.186043972,2757563.8005385934,3221285.578443689,8760097.928523209 
 01/05  15:00:00,3163180.5608919696,2451545.784822033,2894773.0339186196,8313780.875640279 
 01/05  16:00:00,3041487.920659422,2341986.2304414385,2820929.3748045885,8393390.080468325 
 01/05  17:00:00,3010267.4752207473,2325767.3020985234,2839643.7144367676,8400998.932952307 
 01/05  18:00:00,3429274.6492050905,2813984.3548891637,3439600.777728326,9540689.05247773 
 01/05  19:00:00,3694792.567211255,3102020.4538828135,3764458.9153433926,10247728.469676519 
 01/05  20:00:00,3856695.4629787877,3282600.89977276,3978356.0571053918,10774112.948451674 
 01/05  21:00:00,3982149.606980006,3420666.1999903787,4138058.103940041,11107330.234663596 
 01/05  22:00:00,4027655.8124775123,3470424.606779637,4185782.8124231985,11061594.629005106 
 01/05  23:00:00,4032092.0982865645,3470175.557133841,4168968.030419288,10826349.187291412 
 01/05  24:00:00,4040947.145413297,3469135.2552799224,4132375.5193640105,10409300.137103232 
 01/06  01:00:00,4064250.681410545,3487150.689741038,4126369.7626457843,10178242.560903283 
 01/06  02:00:00,4133020.403246548,3560315.3162912214,4199210.135899337,10288052.899998188 
 01/06  03:00:00,4220012.083744345,3653561.9252508758,4296578.210730576,10461777.877636883 
 01/06  04:00:00,4268369.868956753,3715022.134033663,4381770.585172913,10814415.08469544 
 01/06  05:00:00,4279037.229888533,3727864.3682647487,4398363.057011235,10822010.468293305 
 01/06  06:00:00,4311028.912779539,3754959.6020975513,4407159.055582011,10683253.986706944 
 01/06  07:00:00,4295280.229613358,3739278.187700819,4391448.412151966,10663870.41842337 
 01/06  08:00:00,4297165.410308559,3738129.167612357,4389729.458257099,10690124.688442023 
 01/06  09:00:00,4291237.913884712,3732445.096516503,4383673.785887107,10678455.318702389 
 01/06  10:00:00,4235522.858601822,3661740.434675998,4290183.314620006,10530203.842788953 
 01/06  11:00:00,3980507.0536803957,3340922.2830333808,3882528.2713001817,9944558.70407743 
 01/06  12:00:00,3579148.3804503153,2844211.333561228,3248142.3512191223,9006518.836904708 
 01/06  13:00:00,3266631.2569140564,2461606.749144671,2715567.511355852,8167710.552296985 
 01/06  14:00:00,3041245.313439051,2191167.6548610097,2285925.2355829235,7357531.581592752 
 01/06  15:00:00,2976325.5761449086,2119057.4906580704,2223824.818249944,6978515.096329326 
 01/06  16:00:00,3110126.5110937655,2284585.5623674467,2530430.325348146,7274250.014560114 
 01/06  17:00:00,3398327.858476189,2639235.3830183353,3013637.2133982577,8218784.87068874 
 01/06  18:00:00,3826989.491305952,3159141.15519906,3673998.1708861636,9492544.496103417 
 01/06  19:00:00,4085908.9665476643,3452146.6687196167,4029681.887953924,10414186.02653013 
 01/06  20:00:00,4426731.4740935685,3832958.927540874,4474036.954609335,11444417.26934182 
 01/06  21:00:00,4685623.2725895345,4121991.8428991633,4798706.346537817,12048737.37623648 
 01/06  22:00:00,4876974.067438142,4350271.899265588,5097187.021870719,12987327.846120907 
 01/06  23:00:00,5108412.788533882,4619127.006767205,5431117.478203205,13898032.103049837 
 01/06  24:00:00,5200107.542729342,4740001.033450093,5585413.101678166,14239502.201895101 
 01/07  01:00:00,5034061.149378646,4589258.528483886,5457912.062163876,14092810.37098199 
 01/07  02:00:00,5015861.869651387,4578311.660248208,5462762.053675484,14145366.044687556 
 01/07  03:00:00,5088680.048084001,4667076.945733775,5569899.513098378,14345086.21132334 
 01/07  04:00:00,5092339.523114461,4678922.328709542,5584986.196446618,14264020.260768421 
 01/07  05:00:00,5147625.993927852,4740461.118366761,5638457.121784376,14164171.65883926 
 01/07  06:00:00,5221873.285680735,4823330.421008655,5719437.185974752,14209055.123404771 
 01/07  07:00:00,5211725.656244616,4816280.126716786,5702049.186869789,14007963.818220355 
 01/07  08:00:00,5143192.784906564,4740253.1925195,5599531.439146311,13586503.32901667 
 01/07  09:00:00,5153126.706284671,4743991.233193927,5579283.651683683,13342611.163830705 
 01/07  10:00:00,5004414.380014576,4575866.271680379,5364407.800714695,12840219.564621076 
 01/07  11:00:00,4367820.575059805,3875107.02334431,4488849.627978523,11013293.052699381 
 01/07  12:00:00,3558481.756157779,2984192.53594823,3135360.4636232876,8128202.313557295 
 01/07  13:00:00,2911394.2453247183,2255647.908343339,2004648.8323582818,6013448.841825373 
 01/07  14:00:00,2503846.5418423642,1811349.3647776174,1219194.2891028775,4110255.9159029666 
 01/07  15:00:00,2315899.692798337,1631070.6330448133,1178412.354113872,3077152.2472844897 
 01/07  16:00:00,2359030.6897191894,1679273.302620706,1685466.202482347,3681843.72685731 
 01/07  17:00:00,2599491.6622334355,1890265.5810993584,2082902.7209316287,5492927.158184184 
 01/07  18:00:00,3089857.9325295207,2409436.0852137404,2734939.3749508313,7221988.5473308 
 01/07  19:00:00,3308819.544374719,2644772.782860107,3026154.3140668673,7911674.837901949 
 01/07  20:00:00,3418476.6478565955,2757875.0877560764,3156373.6041932823,8017040.080274075 
 01/07  21:00:00,3370955.1372033935,2713910.3525513434,3138191.259999348,8097243.707263059 
 01/07  22:00:00,3292436.4196421867,2643562.3532982697,3110974.201069781,8299805.720919895 
 01/07  23:00:00,3285106.3934692987,2636531.619501797,3120492.540165518,8339694.262722523 
 01/07  24:00:00,3358443.3252156554,2709195.7500169287,3197301.5202109413,8346852.111119611 
 01/08  01:00:00,3345703.430267726,2688369.1078379615,3153569.730471055,7998096.421239302 
 01/08  02:00:00,3311868.3898197548,2647165.031366729,3101511.9492486212,7794100.137661097 
 01/08  03:00:00,3311578.415695349,2647448.9586881083,3105197.875055286,7785239.641061733 
 01/08  04:00:00,3309644.2084766105,2644220.3396622296,3103334.981416098,7770989.166473765 
 01/08  05:00:00,3345041.6617637994,2680934.4483703496,3143032.111138441,7829529.267270416 
 01/08  06:00:00,3438197.5581971803,2784239.9139781506,3266063.200402505,8154846.505509524 
 01/08  07:00:00,3551129.121287928,2904934.2939151716,3399315.3787639234,8397769.70901176 
 01/08  08:00:00,3603789.142012834,2959660.8323465595,3449845.6225777864,8407505.175410662 
 01/08  09:00:00,3859131.391371825,3214363.7057531285,3699460.9422182897,8728617.475807978 
 01/08  10:00:00,4082785.2932104813,3435868.6897585294,3912572.182568005,9042819.583968852 
 01/08  11:00:00,3517478.8624617006,2848665.555484303,3293873.6228098134,8308358.661355735 
 01/08  12:00:00,3041159.4403326763,2303469.8435417684,2638302.050373633,7284438.506591899 
 01/08  13:00:00,2733888.8484028564,1961973.783584998,2225576.516593215,6704213.380432623 
 01/08  14:00:00,2544775.3379731122,1747411.018453962,1899423.900264242,6048786.433790464 
 01/08  15:00:00,2375804.4736451795,1547804.7823649338,1608365.6934034918,5203136.108562939 
 01/08  16:00:00,2605335.1361734676,1803963.4665538152,2067396.9780525216,6175241.1500852285 
 01/08  17:00:00,2721013.397798092,1947869.30952519,2257672.517148945,6300727.820270455 
 01/08  18:00:00,3013600.503538322,2291282.1356460415,2700496.4337360873,7279966.892895388 
 01/08  19:00:00,3091009.0012495546,2376630.1985488264,2800719.6595344897,7417497.768829197 
 01/08  20:00:00,3219010.213822402,2509880.748690314,2933727.4744357374,7539169.128962219 
 01/08  21:00:00,3394801.6162974564,2699876.8546271697,3141494.441048336,7914237.869987216 
 01/08  22:00:00,3538135.647857515,2866532.065139585,3349414.8719232255,8500214.162512332 
 01/08  23:00:00,3646188.73928845,2995428.800583738,3517948.591256762,9000506.88275488 
 01/08  24:00:00,3778184.8151393253,3142206.822322416,3684093.2730049444,9313622.327284025 
 01/09  01:00:00,3883490.6283014,3273969.9500339315,3864639.839384079,9925686.158979379 
 01/09  02:00:00,4003931.0718595847,3428522.9331893767,4098288.8554493263,10893062.425348226 
 01/09  03:00:00,4396931.958294805,3860615.867923825,4602070.98148226,12136880.089863203 
 01/09  04:00:00,4817343.795960287,4321966.761055617,5122348.59471256,13263136.318288058 
 01/09  05:00:00,5163227.316734653,4715419.478458558,5603385.368272147,14630143.573792424 
 01/09  06:00:00,5605116.112701169,5211719.745656847,6196594.212184012,16216993.351288736 
 01/09  07:00:00,5982920.746389492,5631084.9948744085,6679047.017873305,17326478.54913644 
 01/09  08:00:00,6167722.765165163,5837434.084158451,6903375.649498924,17587694.19599967 
 01/09  09:00:00,6276598.933297559,5948085.930154733,6963509.5800244035,17006109.63527119 
 01/09  10:00:00,6166861.315307071,5811810.018545432,6732938.959075652,15977279.414551603 
 01/09  11:00:00,5532568.975648629,5095023.843210913,5852674.366924302,14267064.448725594 
 01/09  12:00:00,4714462.029654911,4179136.129886143,4543169.684021973,11922405.840196446 
 01/09  13:00:00,4087242.507010961,3466613.952176719,3333311.9424856855,9788965.106803767 
 01/09  14:00:00,3850648.0569339376,3196956.362263597,3110114.501628505,9088554.056587717 
 01/09  15:00:00,4358015.252880599,3754416.732127075,3836883.1444117185,9654576.096233211 
 01/09  16:00:00,6601127.9259133395,6111245.311910747,6681251.757530829,14287752.311870717 
 01/09  17:00:00,5091311.663874411,4611804.355313918,5190543.283930487,12022894.267947596 
 01/09  18:00:00,5389849.064903676,4972945.502395498,5726043.4787160065,14009241.883611938 
 01/09  19:00:00,5564728.029572841,5176163.386639587,5996230.261746592,14787389.547606569 
 01/09  20:00:00,5748631.000931865,5381846.339783149,6240737.442571081,15282893.770665335 
 01/09  21:00:00,5929388.150815799,5582655.292118486,6480299.784758823,15801952.389388714 
 01/09  22:00:00,5966459.049136483,5628683.4657936245,6547037.850374392,15931135.681275656 
 01/09  23:00:00,5990964.954375356,5655990.106330557,6567301.152630279,15697603.93675871 
 01/09  24:00:00,6144557.150226274,5827688.894414513,6742982.517533397,15858885.537209865 
 01/10  01:00:00,6286326.289511194,5982103.382299257,6902685.38836078,15999812.330035165 
 01/10  02:00:00,6394794.996149055,6102411.730226149,7024889.456901185,16131040.767094797 
 01/10  03:00:00,6441138.729617087,6156354.449219559,7082473.516206325,16159073.20039132 
 01/10  04:00:00,6539232.626810076,6258309.40703781,7180387.461166592,16230285.496582087 
 01/10  05:00:00,6661220.313250836,6390537.416192258,7324095.977474101,16512102.256934624 
 01/10  06:00:00,6791600.761994684,6543263.752349619,7521653.981894978,17189784.055985663 
 01/10  07:00:00,7039283.61338257,6813128.434923728,7842558.28338904,18117759.192926038 
 01/10  08:00:00,7040034.749183876,6799362.145288316,7799575.656055406,17736252.17677996 
 01/10  09:00:00,7303548.314328024,7055150.341489128,8038123.854050046,17994312.87253979 
 01/10  10:00:00,7499008.053890597,7251675.574868075,8248935.529677557,18941265.826797564 
 01/10  11:00:00,6631441.171401899,6264902.734177144,7083917.954873009,17366407.936394244 
 01/10  12:00:00,5531389.847062317,5033292.602749389,5397202.060972539,14276280.419435352 
 01/10  13:00:00,4716801.811095843,4101393.7842289074,3742334.702371125,10736686.506712284 
 01/10  14:00:00,4310569.696133073,3653237.50583518,2786545.925466458,7885433.440903196 
 01/10  15:00:00,4262389.915121521,3685064.781352194,3116407.126414793,7754548.881165179 
 01/10  16:00:00,4426032.7235365845,3877024.1887666318,4131436.632022932,10335328.895244148 
 01/10  17:00:00,4715804.992342254,4183948.1007735133,4651440.997738193,11807418.424524076 
 01/10  18:00:00,5097592.4121604115,4624369.0245549595,5201037.29514216,12529773.158267148 
 01/10  19:00:00,5251339.5080195945,4787195.193038305,5389430.944567048,12711926.900517799 
 01/10  20:00:00,5405902.540800068,4958141.076951768,5597476.60924439,13068838.636247784 
 01/10  21:00:00,5508389.187339669,5073941.754490127,5742170.944155747,13303403.359171921 
 01/10  22:00:00,5624605.85645866,5204082.698672892,5897989.703322513,13548749.3197539 
 01/10  23:00:00,5727933.935679823,5320232.932398334,6035585.5731217675,13768060.627217868 
 01/10  24:00:00,5705196.342503741,5303710.780267588,6034754.421971386,13762569.74023986 
 01/11  01:00:00,5899181.293852699,5518029.489813081,6299855.441822937,14512929.461198857 
 01/11  02:00:00,6123528.307802108,5762423.9577271035,6573741.012856189,15019989.080384716 
 01/11  03:00:00,6266933.965224493,5912326.768832598,6724572.038179409,15149965.004487228 
 01/11  04:00:00,6263604.8619800545,5917773.576743081,6740291.779466273,15158206.747637633 
 01/11  05:00:00,6195940.842883542,5846452.246828728,6671362.614364468,15048209.707714176 
 01/11  06:00:00,6440889.453051155,6108033.132405195,6956433.444892894,15608689.457192557 
 01/11  07:00:00,6564800.408072947,6249038.1360901,7111493.441386038,15860384.790792339 
 01/11  08:00:00,6595005.493067212,6284794.298114133,7150872.600590479,15898898.743196469 
 01/11  09:00:00,6684949.467793684,6392838.700663353,7285985.087912265,16334100.365017895 
 01/11  10:00:00,6417986.358687065,6104603.706258032,6970665.372759864,15897462.070189163 
 01/11  11:00:00,5698202.506242168,5284137.991023209,5996993.91617193,13963714.760182329 
 01/11  12:00:00,5118251.246011153,4614688.339357872,5195070.379442051,12447734.60588992 
 01/11  13:00:00,4849126.8855735045,4297643.0803101435,4843452.343980558,11910665.042997232 
 01/11  14:00:00,5342456.474479822,4840684.259876315,5467567.299284168,12597795.923436977 
 01/11  15:00:00,5861499.525312996,5384336.715940298,6025708.284732464,13136271.123551013 
 01/11  16:00:00,4771099.402394464,4180828.9420778025,4711740.599537528,11511481.02741224 
 01/11  17:00:00,4612502.161778764,4032292.330967775,4571205.670887299,10877455.844226437 
 01/11  18:00:00,5036140.803207553,4548559.523268003,5234907.789955873,12320485.24351961 
 01/11  19:00:00,5323951.899586305,4894870.083788463,5714936.082556347,14121874.021696497 
 01/11  20:00:00,5680639.238449765,5312210.425812689,6271324.47192224,16116310.363847315 
 01/11  21:00:00,6028549.331434646,5697886.658035127,6724785.9280954,17234144.549964163 
 01/11  22:00:00,6163443.578647507,5848183.859663143,6901779.188402664,17570513.962398447 
 01/11  23:00:00,6347694.260225477,6047703.12646976,7126348.015639266,18010798.18496354 
 01/11  24:00:00,6829061.961845447,6546765.415173832,7610470.926293806,18357549.138021585 
 01/12  01:00:00,7257254.386228541,7009402.375996236,8093792.800258177,19115364.29995335 
 01/12  02:00:00,7341797.956528645,7134853.53384753,8287976.013907438,19955516.380211845 
 01/12  03:00:00,7604398.163379729,7433857.182008219,8643306.158969726,20869362.8131716 
 01/12  04:00:00,7858099.257298105,7707317.226951393,8921229.670094261,21135333.079206616 
 01/12  05:00:00,7903847.15474483,7737826.098016025,8877011.682445994,20222091.262097683 
 01/12  06:00:00,7871466.767546479,7695422.396678619,8781470.769808922,19516200.594077237 
 01/12  07:00:00,7944978.457140205,7802720.144130924,8947397.685422514,20330656.017498914 
 01/12  08:00:00,8001051.299400699,7890398.995173096,9075163.836169636,20780148.310577728 
 01/12  09:00:00,7843961.941490887,7710393.527660267,8818441.17593462,19615916.0719788 
 01/12  10:00:00,7529058.427672332,7353855.819738122,8368755.952623332,18293318.8345605 
 01/12  11:00:00,6843541.842286682,6594799.125337177,7510782.226398164,16963874.698615834 
 01/12  12:00:00,5754878.221219193,5366552.560884676,6069731.406192428,14283898.133092819 
 01/12  13:00:00,4860652.3128649015,4358829.475822183,4870015.147351831,11838897.558646917 
 01/12  14:00:00,4307557.169660018,3745342.835893847,4155791.128660786,10443791.690948293 
 01/12  15:00:00,4065912.4883146947,3485065.064528472,3927942.6080874186,9871924.175707212 
 01/12  16:00:00,3908082.9740094524,3306933.836122947,3751198.289493815,9252494.392771894 
 01/12  17:00:00,4082452.168941988,3511061.233864554,4017714.8201308446,9552377.77697294 
 01/12  18:00:00,4531342.634966915,4025084.8976197694,4656051.65809327,11018568.03428099 
 01/12  19:00:00,4800908.430479295,4312674.843653948,4978173.799034778,11686425.052768454 
 01/12  20:00:00,4978773.332951246,4504230.163728457,5191567.0809435835,12122826.444030585 
 01/12  21:00:00,5114973.5503263725,4651688.443278992,5355267.003495219,12443723.768277891 
 01/12  22:00:00,5285294.3919352805,4836056.721697507,5560012.6133729685,12861749.912096288 
 01/12  23:00:00,5420578.46891816,4984577.8554317895,5727230.253036159,13208264.487501863 
 01/12  24:00:00,5555736.447982159,5132554.207235504,5886843.598618435,13466344.583019337 
 01/13  01:00:00,5634838.311844059,5222910.381574059,5982132.556617594,13570275.824821606 
 01/13  02:00:00,5670453.321423199,5265180.360003427,6029230.154079821,13644885.544971809 
 01/13  03:00:00,5682584.38431027,5284039.846255764,6052175.072179978,13652014.20885541 
 01/13  04:00:00,5634223.486085758,5236618.683193404,6001334.21023532,13516955.212133534 
 01/13  05:00:00,5569656.843727003,5170668.386018553,5930998.8925009295,13354437.818244921 
 01/13  06:00:00,5852177.769415552,5444186.237629078,6178587.0342105925,13513893.703457821 
 01/13  07:00:00,5952080.280751815,5545261.796620674,6267379.470741852,13535240.241126705 
 01/13  08:00:00,5598166.694849327,5202443.913975662,5937795.617373098,13105920.388692964 
 01/13  09:00:00,5467122.630727293,5063086.945244545,5786928.501055352,12806418.562048715 
 01/13  10:00:00,5373676.608073752,4956560.286074234,5663231.127753095,12614809.195961619 
 01/13  11:00:00,5168297.73961362,4716519.8462825455,5375987.296130443,12197727.63841131 
