Date/Time,RELATION_12702625_F0_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),RELATION_12702625_F1_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),RELATION_12702625_F2_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),Electricity:Facility [J](Annual),DistrictHeating:Facility [J](Annual),Heating:DistrictHeating [J](Annual),InteriorEquipment:Electricity [J](Annual),Electricity:Building [J](Annual) 
 01/01  01:00:00,20987584.801759418,22331686.53159298,39608028.72872675 
 01/01  02:00:00,21934366.902198367,23363309.365860477,41406341.49244031 
 01/01  03:00:00,22019223.400877967,23473738.907099873,41550386.738654226 
 01/01  04:00:00,22371297.084977053,23866308.445405476,42159591.16157701 
 01/01  05:00:00,22698217.24486113,24232281.857071586,42661976.08698115 
 01/01  06:00:00,22617764.50559729,24162157.484564595,42579876.235981554 
 01/01  07:00:00,22539218.349416245,24086572.411094442,42418605.87235904 
 01/01  08:00:00,22621518.411552835,24182936.834007774,42501656.280778535 
 01/01  09:00:00,22680326.961142845,24255680.963125035,42470723.5257488 
 01/01  10:00:00,22134058.212474085,23693682.097158074,41079397.305230394 
 01/01  11:00:00,20553409.97641373,22072727.128066618,36836467.906102546 
 01/01  12:00:00,17975488.47043792,19395490.97885765,31073337.002395116 
 01/01  13:00:00,15796978.249969488,17117889.60450834,26471785.97768643 
 01/01  14:00:00,14876503.698960923,16119839.797619503,24535998.239240333 
 01/01  15:00:00,13724379.64985178,14897936.153891537,22430651.785134677 
 01/01  16:00:00,10668225.570951495,11745177.76501819,17449573.464996457 
 01/01  17:00:00,8955256.445113642,10061345.840776052,17056368.486064713 
 01/01  18:00:00,8478553.454535563,9539911.094837064,19345690.566738747 
 01/01  19:00:00,15818280.390110724,16784192.51152998,30266740.88438438 
 01/01  20:00:00,16739702.71144369,17764204.053270034,31732461.906303924 
 01/01  21:00:00,17219607.34284319,18279768.243105777,32667350.026494443 
 01/01  22:00:00,17727770.928651996,18824427.07029298,33546088.57043925 
 01/01  23:00:00,18687608.24183196,19856522.526730314,35490660.84127228 
 01/01  24:00:00,19472241.53791538,20706355.885602567,36878524.82447239 
 01/02  01:00:00,19646777.571359374,20907355.149809595,37431629.164078414 
 01/02  02:00:00,19784572.7842121,21073904.65546588,38216532.504804246 
 01/02  03:00:00,20102349.82206121,21436117.303093933,39304555.79867353 
 01/02  04:00:00,21718444.561363243,23174968.423452593,42572282.48615535 
 01/02  05:00:00,23374727.901924934,24963065.886730425,45732793.97410948 
 01/02  06:00:00,24014798.284219082,25667907.548613004,46754526.41283569 
 01/02  07:00:00,24144582.42113552,25824461.382516548,46764995.4626309 
 01/02  08:00:00,23390162.24345909,25043958.031847347,45499548.12768833 
 01/02  09:00:00,22694595.642874237,24313760.367798768,44519512.43759328 
 01/02  10:00:00,21809213.036403622,23363006.83629449,42574535.55849893 
 01/02  11:00:00,19966874.403797194,21256192.004878137,35944946.389667846 
 01/02  12:00:00,16681079.895808613,17471433.850627687,25603750.681361556 
 01/02  13:00:00,13893370.10203132,14254618.23176511,18056979.283255845 
 01/02  14:00:00,12548864.735089762,12702071.921990708,14550506.12399223 
 01/02  15:00:00,12995518.931241283,13228032.419493675,16003073.603415096 
 01/02  16:00:00,12599440.680407189,12873346.74490669,16565134.440835478 
 01/02  17:00:00,11409829.288458973,11714537.024943417,16678077.813783053 
 01/02  18:00:00,10915225.550971992,11321443.689247543,19446648.373569973 
 01/02  19:00:00,16459501.441553041,17188775.918428387,29629641.749624982 
 01/02  20:00:00,17306525.699569795,18112201.643108226,31275094.153447352 
 01/02  21:00:00,17783873.03565231,18669718.868893694,32688319.161889568 
 01/02  22:00:00,18038690.640221387,18991519.361585043,33587779.12964548 
 01/02  23:00:00,18644808.356412943,19669566.950963717,34742304.69609764 
 01/02  24:00:00,19066415.5705339,20141982.42909758,35174442.0678793 
 01/03  01:00:00,19366459.868800472,20474714.874460217,35445236.35980898 
 01/03  02:00:00,20090957.990267918,21269192.63373396,37166461.89718839 
 01/03  03:00:00,20623053.4163333,21867930.730825327,38894964.770775974 
 01/03  04:00:00,21372268.10343113,22692516.416441858,40546409.463181555 
