Time,RELATION_12704090_F0_WHOLE:ANNUALSIZINGPERIOD:Des Heat Load [W],RELATION_12704090_F0_WHOLE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],RELATION_12704090_F0_WHOLE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],RELATION_12704090_F0_WHOLE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],RELATION_12704090_F0_WHOLE::Des Latent Heat Load [W],RELATION_12704090_F0_WHOLE::Des Latent Cool Load [W],RELATION_12704090_F0_WHOLE::Des Latent Heat Mass Flow [kg/s],RELATION_12704090_F0_WHOLE::Des Latent Cool Mass Flow [kg/s],RELATION_12704090_F0_WHOLE::Des Heat Load No DOAS [W],RELATION_12704090_F0_WHOLE::Des Sens Cool Load No DOAS [W],RELATION_12704090_F0_WHOLE::Des Latent Heat Load No DOAS [W],RELATION_12704090_F0_WHOLE::Des Latent Cool Load No DOAS [W],RELATION_12704090_F0_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],RELATION_12704090_F0_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],RELATION_12704090_F0_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],RELATION_12704090_F0_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],RELATION_12704090_F1_WHOLE:ANNUALSIZINGPERIOD:Des Heat Load [W],RELATION_12704090_F1_WHOLE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],RELATION_12704090_F1_WHOLE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],RELATION_12704090_F1_WHOLE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],RELATION_12704090_F1_WHOLE::Des Latent Heat Load [W],RELATION_12704090_F1_WHOLE::Des Latent Cool Load [W],RELATION_12704090_F1_WHOLE::Des Latent Heat Mass Flow [kg/s],RELATION_12704090_F1_WHOLE::Des Latent Cool Mass Flow [kg/s],RELATION_12704090_F1_WHOLE::Des Heat Load No DOAS [W],RELATION_12704090_F1_WHOLE::Des Sens Cool Load No DOAS [W],RELATION_12704090_F1_WHOLE::Des Latent Heat Load No DOAS [W],RELATION_12704090_F1_WHOLE::Des Latent Cool Load No DOAS [W],RELATION_12704090_F1_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],RELATION_12704090_F1_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],RELATION_12704090_F1_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],RELATION_12704090_F1_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],RELATION_12704090_F2_WHOLE:ANNUALSIZINGPERIOD:Des Heat Load [W],RELATION_12704090_F2_WHOLE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],RELATION_12704090_F2_WHOLE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],RELATION_12704090_F2_WHOLE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],RELATION_12704090_F2_WHOLE::Des Latent Heat Load [W],RELATION_12704090_F2_WHOLE::Des Latent Cool Load [W],RELATION_12704090_F2_WHOLE::Des Latent Heat Mass Flow [kg/s],RELATION_12704090_F2_WHOLE::Des Latent Cool Mass Flow [kg/s],RELATION_12704090_F2_WHOLE::Des Heat Load No DOAS [W],RELATION_12704090_F2_WHOLE::Des Sens Cool Load No DOAS [W],RELATION_12704090_F2_WHOLE::Des Latent Heat Load No DOAS [W],RELATION_12704090_F2_WHOLE::Des Latent Cool Load No DOAS [W],RELATION_12704090_F2_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],RELATION_12704090_F2_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],RELATION_12704090_F2_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],RELATION_12704090_F2_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],RELATION_12704090_F3_WHOLE:ANNUALSIZINGPERIOD:Des Heat Load [W],RELATION_12704090_F3_WHOLE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],RELATION_12704090_F3_WHOLE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],RELATION_12704090_F3_WHOLE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],RELATION_12704090_F3_WHOLE::Des Latent Heat Load [W],RELATION_12704090_F3_WHOLE::Des Latent Cool Load [W],RELATION_12704090_F3_WHOLE::Des Latent Heat Mass Flow [kg/s],RELATION_12704090_F3_WHOLE::Des Latent Cool Mass Flow [kg/s],RELATION_12704090_F3_WHOLE::Des Heat Load No DOAS [W],RELATION_12704090_F3_WHOLE::Des Sens Cool Load No DOAS [W],RELATION_12704090_F3_WHOLE::Des Latent Heat Load No DOAS [W],RELATION_12704090_F3_WHOLE::Des Latent Cool Load No DOAS [W],RELATION_12704090_F3_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],RELATION_12704090_F3_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],RELATION_12704090_F3_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],RELATION_12704090_F3_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],RELATION_12704090_F4_WHOLE:ANNUALSIZINGPERIOD:Des Heat Load [W],RELATION_12704090_F4_WHOLE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],RELATION_12704090_F4_WHOLE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],RELATION_12704090_F4_WHOLE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],RELATION_12704090_F4_WHOLE::Des Latent Heat Load [W],RELATION_12704090_F4_WHOLE::Des Latent Cool Load [W],RELATION_12704090_F4_WHOLE::Des Latent Heat Mass Flow [kg/s],RELATION_12704090_F4_WHOLE::Des Latent Cool Mass Flow [kg/s],RELATION_12704090_F4_WHOLE::Des Heat Load No DOAS [W],RELATION_12704090_F4_WHOLE::Des Sens Cool Load No DOAS [W],RELATION_12704090_F4_WHOLE::Des Latent Heat Load No DOAS [W],RELATION_12704090_F4_WHOLE::Des Latent Cool Load No DOAS [W],RELATION_12704090_F4_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],RELATION_12704090_F4_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],RELATION_12704090_F4_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],RELATION_12704090_F4_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%]
00:10:00,1.721978E+04,0.000000E+00,5.627528E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999174E+01,3.307587E+01,2.780507E+01,1.780899E+01,1.676490E+04,0.000000E+00,5.478874E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999177E+01,3.281770E+01,3.137290E+01,1.448786E+01,1.686154E+04,0.000000E+00,5.510453E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999175E+01,3.287941E+01,3.287897E+01,1.330083E+01,1.826055E+04,0.000000E+00,5.967630E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999160E+01,3.360764E+01,3.398716E+01,1.249696E+01,3.661648E+04,0.000000E+00,1.196590E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999025E+01,3.957139E+01,3.388210E+01,1.256590E+01
00:20:00,1.743062E+04,0.000000E+00,5.696403E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999176E+01,3.317913E+01,2.774603E+01,1.787079E+01,1.699040E+04,0.000000E+00,5.552542E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999179E+01,3.292994E+01,3.130485E+01,1.454589E+01,1.709281E+04,0.000000E+00,5.586007E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999177E+01,3.299224E+01,3.280994E+01,1.335490E+01,1.849782E+04,0.000000E+00,6.045141E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999162E+01,3.371968E+01,3.390198E+01,1.255918E+01,3.687063E+04,0.000000E+00,1.204890E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999029E+01,3.966569E+01,3.370668E+01,1.269283E+01
00:30:00,1.759289E+04,0.000000E+00,5.749411E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999178E+01,3.326535E+01,2.768789E+01,1.793574E+01,1.716670E+04,0.000000E+00,5.610136E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999180E+01,3.302432E+01,3.123832E+01,1.460590E+01,1.727463E+04,0.000000E+00,5.645403E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999179E+01,3.308717E+01,3.274247E+01,1.341071E+01,1.868414E+04,0.000000E+00,6.106005E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999164E+01,3.381381E+01,3.381815E+01,1.262326E+01,3.704554E+04,0.000000E+00,1.210601E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999033E+01,3.973999E+01,3.354164E+01,1.281619E+01
00:40:00,1.770611E+04,0.000000E+00,5.786393E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999179E+01,3.333579E+01,2.763037E+01,1.800119E+01,1.729326E+04,0.000000E+00,5.651477E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999182E+01,3.310213E+01,3.117282E+01,1.466588E+01,1.740644E+04,0.000000E+00,5.688459E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999180E+01,3.316548E+01,3.267616E+01,1.346635E+01,1.881888E+04,0.000000E+00,6.150017E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999165E+01,3.389153E+01,3.373519E+01,1.268745E+01,3.714006E+04,0.000000E+00,1.213686E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999035E+01,3.979788E+01,3.338285E+01,1.293669E+01
00:50:00,1.776995E+04,0.000000E+00,5.807237E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999180E+01,3.339407E+01,2.757306E+01,1.806708E+01,1.736971E+04,0.000000E+00,5.676442E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999182E+01,3.316706E+01,3.110774E+01,1.472594E+01,1.748786E+04,0.000000E+00,5.715051E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999180E+01,3.323092E+01,3.261045E+01,1.352187E+01,1.890164E+04,0.000000E+00,6.177044E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999165E+01,3.395664E+01,3.365282E+01,1.275161E+01,3.715338E+04,0.000000E+00,1.214118E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999036E+01,3.984482E+01,3.322685E+01,1.305638E+01
01:00:00,1.778403E+04,0.000000E+00,5.811826E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999180E+01,3.344354E+01,2.751557E+01,1.813385E+01,1.739565E+04,0.000000E+00,5.684906E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999182E+01,3.322263E+01,3.104238E+01,1.478672E+01,1.751849E+04,0.000000E+00,5.725049E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999180E+01,3.328698E+01,3.254479E+01,1.357775E+01,1.893198E+04,0.000000E+00,6.186947E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999165E+01,3.401264E+01,3.357095E+01,1.281586E+01,3.708463E+04,0.000000E+00,1.211868E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999037E+01,3.988507E+01,3.307205E+01,1.317648E+01
01:10:00,1.785855E+04,0.000000E+00,5.836181E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999179E+01,3.348661E+01,2.745776E+01,1.820166E+01,1.747639E+04,0.000000E+00,5.711296E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999182E+01,3.327134E+01,3.097618E+01,1.484873E+01,1.760084E+04,0.000000E+00,5.751962E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999180E+01,3.333617E+01,3.247883E+01,1.363427E+01,1.902456E+04,0.000000E+00,6.217203E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999165E+01,3.406204E+01,3.348927E+01,1.288046E+01,3.727241E+04,0.000000E+00,1.218005E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999036E+01,3.992116E+01,3.291821E+01,1.329718E+01
01:20:00,1.793455E+04,0.000000E+00,5.861019E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999178E+01,3.352228E+01,2.736668E+01,1.833336E+01,1.755856E+04,0.000000E+00,5.738149E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999180E+01,3.331229E+01,3.087503E+01,1.496375E+01,1.768459E+04,0.000000E+00,5.779332E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999179E+01,3.337760E+01,3.237812E+01,1.373909E+01,1.911842E+04,0.000000E+00,6.247876E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999163E+01,3.410392E+01,3.337309E+01,1.299048E+01,3.746253E+04,0.000000E+00,1.224218E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999035E+01,3.995231E+01,3.272534E+01,1.346932E+01
01:30:00,1.801174E+04,0.000000E+00,5.886244E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999176E+01,3.355063E+01,2.723519E+01,1.854866E+01,1.764185E+04,0.000000E+00,5.765369E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999179E+01,3.334562E+01,3.073116E+01,1.514847E+01,1.776946E+04,0.000000E+00,5.807066E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999177E+01,3.341141E+01,3.223473E+01,1.390755E+01,1.921326E+04,0.000000E+00,6.278869E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999162E+01,3.413841E+01,3.321515E+01,1.316008E+01,3.765404E+04,0.000000E+00,1.230477E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999033E+01,3.997874E+01,3.248943E+01,1.370595E+01
01:40:00,1.809026E+04,0.000000E+00,5.911902E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999174E+01,3.357282E+01,2.707242E+01,1.883524E+01,1.772644E+04,0.000000E+00,5.793008E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999177E+01,3.337253E+01,3.055769E+01,1.538960E+01,1.785560E+04,0.000000E+00,5.835217E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999175E+01,3.343882E+01,3.206106E+01,1.412810E+01,1.930928E+04,0.000000E+00,6.310248E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999160E+01,3.416673E+01,3.302972E+01,1.337706E+01,3.784737E+04,0.000000E+00,1.236794E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999031E+01,4.000146E+01,3.222861E+01,1.399217E+01
