Time,PACU_VAV_BOT:DesPer 1:Des Heat Mass Flow [kg/s],PACU_VAV_BOT:DesPer 1:Des Heat Cap [W],PACU_VAV_BOT:DesPer 1:Des Cool Mass Flow [kg/s],PACU_VAV_BOT:DesPer 1:Des Sens Cool Cap [W],PACU_VAV_BOT:DesPer 1:Des Tot Cool Cap [W],PACU_VAV_BOT:DesPer 2:Des Heat Mass Flow [kg/s],PACU_VAV_BOT:DesPer 2:Des Heat Cap [W],PACU_VAV_BOT:DesPer 2:Des Cool Mass Flow [kg/s],PACU_VAV_BOT:DesPer 2:Des Sens Cool Cap [W],PACU_VAV_BOT:DesPer 2:Des Tot Cool Cap [W],PACU_VAV_MID:DesPer 1:Des Heat Mass Flow [kg/s],PACU_VAV_MID:DesPer 1:Des Heat Cap [W],PACU_VAV_MID:DesPer 1:Des Cool Mass Flow [kg/s],PACU_VAV_MID:DesPer 1:Des Sens Cool Cap [W],PACU_VAV_MID:DesPer 1:Des Tot Cool Cap [W],PACU_VAV_MID:DesPer 2:Des Heat Mass Flow [kg/s],PACU_VAV_MID:DesPer 2:Des Heat Cap [W],PACU_VAV_MID:DesPer 2:Des Cool Mass Flow [kg/s],PACU_VAV_MID:DesPer 2:Des Sens Cool Cap [W],PACU_VAV_MID:DesPer 2:Des Tot Cool Cap [W],PACU_VAV_TOP:DesPer 1:Des Heat Mass Flow [kg/s],PACU_VAV_TOP:DesPer 1:Des Heat Cap [W],PACU_VAV_TOP:DesPer 1:Des Cool Mass Flow [kg/s],PACU_VAV_TOP:DesPer 1:Des Sens Cool Cap [W],PACU_VAV_TOP:DesPer 1:Des Tot Cool Cap [W],PACU_VAV_TOP:DesPer 2:Des Heat Mass Flow [kg/s],PACU_VAV_TOP:DesPer 2:Des Heat Cap [W],PACU_VAV_TOP:DesPer 2:Des Cool Mass Flow [kg/s],PACU_VAV_TOP:DesPer 2:Des Sens Cool Cap [W],PACU_VAV_TOP:DesPer 2:Des Tot Cool Cap [W]
00:10:00,5.178048E-01,1.514133E+04,5.178048E-01,0.000000E+00,0.000000E+00,5.178048E-01,0.000000E+00,5.384712E-01,5.292376E+03,1.202111E+04,5.178048E-01,1.514133E+04,5.178048E-01,0.000000E+00,0.000000E+00,5.178048E-01,0.000000E+00,5.178048E-01,5.089256E+03,1.155974E+04,5.689316E-01,1.663635E+04,5.178048E-01,0.000000E+00,0.000000E+00,5.178048E-01,0.000000E+00,5.178048E-01,5.089256E+03,1.155974E+04
00:20:00,5.178048E-01,1.514133E+04,5.178048E-01,0.000000E+00,0.000000E+00,5.178048E-01,0.000000E+00,5.419402E-01,5.275826E+03,1.204643E+04,5.178048E-01,1.514133E+04,5.178048E-01,0.000000E+00,0.000000E+00,5.178048E-01,0.000000E+00,5.178048E-01,5.040866E+03,1.150994E+04,5.793877E-01,1.694210E+04,5.178048E-01,0.000000E+00,0.000000E+00,5.178048E-01,0.000000E+00,5.178048E-01,5.040866E+03,1.150994E+04
00:30:00,5.178048E-01,1.514133E+04,5.178048E-01,0.000000E+00,0.000000E+00,5.178048E-01,0.000000E+00,5.450256E-01,5.254929E+03,1.206260E+04,5.180298E-01,1.514791E+04,5.178048E-01,0.000000E+00,0.000000E+00,5.178048E-01,0.000000E+00,5.178048E-01,4.992476E+03,1.146014E+04,5.889373E-01,1.722134E+04,5.178048E-01,0.000000E+00,0.000000E+00,5.178048E-01,0.000000E+00,5.178048E-01,4.992476E+03,1.146014E+04
00:40:00,5.178048E-01,1.514133E+04,5.178048E-01,0.000000E+00,0.000000E+00,5.178048E-01,0.000000E+00,5.479635E-01,5.232047E+03,1.207492E+04,5.198930E-01,1.520239E+04,5.178048E-01,0.000000E+00,0.000000E+00,5.178048E-01,0.000000E+00,5.178048E-01,4.944086E+03,1.141035E+04,5.977267E-01,1.747836E+04,5.178048E-01,0.000000E+00,0.000000E+00,5.178048E-01,0.000000E+00,5.178048E-01,4.944086E+03,1.141035E+04
00:50:00,5.178048E-01,1.514133E+04,5.178048E-01,0.000000E+00,0.000000E+00,5.178048E-01,0.000000E+00,5.510381E-01,5.209908E+03,1.208969E+04,5.228749E-01,1.528959E+04,5.178048E-01,0.000000E+00,0.000000E+00,5.178048E-01,0.000000E+00,5.178048E-01,4.895696E+03,1.136055E+04,6.058215E-01,1.771506E+04,5.178048E-01,0.000000E+00,0.000000E+00,5.178048E-01,0.000000E+00,5.178048E-01,4.895696E+03,1.136055E+04
01:00:00,5.178048E-01,1.514133E+04,5.178048E-01,0.000000E+00,0.000000E+00,5.178048E-01,0.000000E+00,5.543488E-01,5.189405E+03,1.210901E+04,5.276681E-01,1.542975E+04,5.178048E-01,0.000000E+00,0.000000E+00,5.178048E-01,0.000000E+00,5.178048E-01,4.847307E+03,1.131076E+04,6.134354E-01,1.793770E+04,5.178048E-01,0.000000E+00,0.000000E+00,5.178048E-01,0.000000E+00,5.178048E-01,4.847307E+03,1.131076E+04
01:10:00,5.178048E-01,1.514133E+04,5.178048E-01,0.000000E+00,0.000000E+00,5.178048E-01,0.000000E+00,5.589049E-01,5.197235E+03,1.217269E+04,5.351811E-01,1.564944E+04,5.178048E-01,0.000000E+00,0.000000E+00,5.178048E-01,0.000000E+00,5.178048E-01,4.815047E+03,1.127755E+04,6.203644E-01,1.814031E+04,5.178048E-01,0.000000E+00,0.000000E+00,5.178048E-01,0.000000E+00,5.178048E-01,4.815047E+03,1.127755E+04
01:20:00,5.178048E-01,1.514133E+04,5.178048E-01,0.000000E+00,0.000000E+00,5.178048E-01,0.000000E+00,5.635612E-01,5.205424E+03,1.223797E+04,5.422579E-01,1.585637E+04,5.178048E-01,0.000000E+00,0.000000E+00,5.178048E-01,0.000000E+00,5.178048E-01,4.782787E+03,1.124435E+04,6.269321E-01,1.833236E+04,5.178048E-01,0.000000E+00,0.000000E+00,5.178048E-01,0.000000E+00,5.178048E-01,4.782787E+03,1.124435E+04
01:30:00,5.178048E-01,1.514133E+04,5.178048E-01,0.000000E+00,0.000000E+00,5.178048E-01,0.000000E+00,5.682886E-01,5.213684E+03,1.230420E+04,5.489150E-01,1.605103E+04,5.178048E-01,0.000000E+00,0.000000E+00,5.178048E-01,0.000000E+00,5.178048E-01,4.750527E+03,1.121116E+04,6.331147E-01,1.851315E+04,5.178048E-01,0.000000E+00,0.000000E+00,5.178048E-01,0.000000E+00,5.178048E-01,4.750527E+03,1.121116E+04
01:40:00,5.178048E-01,1.514133E+04,5.178048E-01,0.000000E+00,0.000000E+00,5.178048E-01,0.000000E+00,5.730538E-01,5.221700E+03,1.237063E+04,5.552249E-01,1.623555E+04,5.178048E-01,0.000000E+00,0.000000E+00,5.178048E-01,0.000000E+00,5.178048E-01,4.718267E+03,1.117796E+04,6.388715E-01,1.868149E+04,5.178048E-01,0.000000E+00,0.000000E+00,5.178048E-01,0.000000E+00,5.178048E-01,4.718267E+03,1.117796E+04
