Date/Time,BATIMENT0000000240879409_PART0_F0_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879409_PART0_F1_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879409_PART0_F2_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879409_PART0_F3_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879409_PART0_F4_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly) 
 01/31  12:00:00,24119393.151303593,23303714.23543418,23180252.56845659,25130432.845813613,48297783.61691532 
 01/31  13:00:00,21702509.370844685,20450645.320899308,19976613.62178442,21710920.655390903,43646664.12602702 
 01/31  14:00:00,20253122.40111234,18829964.37513311,18190567.244775232,19680717.173880056,40956583.3359917 
 01/31  15:00:00,19200452.993288368,17720544.48867067,16731317.00113808,17573232.992950223,37505105.93297994 
 01/31  16:00:00,18950950.013887446,17850386.44332065,17120015.869395062,17687700.089692265,36297302.27889572 
 01/31  17:00:00,19396860.85314153,18406448.045930363,18386206.836259335,19473239.913897764,37167391.13586256 
 01/31  18:00:00,20350879.168550197,19361204.51520803,19432791.777800404,21403496.862030946,42029958.09437168 
 01/31  19:00:00,21942939.149491433,21001684.683927216,21157594.077303935,23298413.477472834,45127721.867181465 
 01/31  20:00:00,23400957.71370626,22487316.79130631,22667730.21158508,24869534.036912903,47045241.02900732 
 01/31  21:00:00,24499736.541248202,23620062.361372933,23824721.5544112,26081528.05762778,48615549.28928791 
 01/31  22:00:00,24889992.8984692,24039990.322377395,24271440.384988204,26581015.69726163,49406964.77876662 
 01/31  23:00:00,24557290.672293592,23722188.64940302,23974000.368344948,26301604.163441345,48910190.63406882 
 01/31  24:00:00,24348403.34751889,23520951.684241354,23786275.19324882,26121588.404738143,48513290.74521984 
 02/01  01:00:00,24741435.56004969,23935037.30552451,24229134.90837904,26641232.27194271,49862790.98906849 
 02/01  02:00:00,25073485.629134525,24297644.49509297,24628874.497669775,27141346.140868425,51500218.800417684 
 02/01  03:00:00,25583766.60360102,24838319.15831448,25195552.656740062,27779762.37961504,52841881.028190196 
 02/01  04:00:00,26158875.315046456,25447081.94901954,25834564.96376267,28510816.724071767,54607982.84793436 
 02/01  05:00:00,26617727.758317195,25933379.514969073,26348508.91874008,29110166.696141206,56115931.07099222 
 02/01  06:00:00,27501687.398374885,26852757.79988454,27291937.81804287,30140751.32812079,58108221.8636021 
 02/01  07:00:00,28037026.11217759,27419573.3809599,27882649.24347319,30809272.3675043,59622873.60168192 
 02/01  08:00:00,28024203.05639837,27424040.18935058,27901427.68728852,30867521.852844033,59889932.21067715 
 02/01  09:00:00,27799498.419897854,27203767.600721,27678371.565537006,30642082.913522523,59455344.006490424 
 02/01  10:00:00,26479929.95536293,25798335.79966278,26187754.040747236,29037288.324851867,57172120.61344989 
 02/01  11:00:00,24476342.96465567,23641727.04447538,23848122.78258919,26362416.90846379,52016390.78447792 
 02/01  12:00:00,22566990.15296517,21636489.660019245,21704267.276158243,23919243.559752837,46529370.63676098 
 02/01  13:00:00,20896088.332367558,19770470.97116167,19627588.385343514,21574123.785187524,42275388.3128094 
 02/01  14:00:00,18815804.76721681,17234200.072017115,16509568.287727628,17820977.864270832,36486578.373692796 
 02/01  15:00:00,17464456.16679439,15966321.450405607,15157012.434967598,16057015.730786566,32948903.597686753 
 02/01  16:00:00,17275675.64524627,16050462.104792248,15543156.000809565,16475102.487622067,32769800.94104874 
 02/01  17:00:00,17747978.77718797,16600921.197182417,16528048.065061305,17905193.232133888,34337610.879835784 
 02/01  18:00:00,18958454.528780848,17877012.58006225,17951846.422830682,19850982.054501116,38398962.49738729 
 02/01  19:00:00,20317141.175577722,19288262.532052018,19440949.287355304,21511556.370291755,41669086.01467336 
 02/01  20:00:00,21144451.27125439,20151519.062684014,20349574.436461322,22532220.525745317,43809866.64002295 
 02/01  21:00:00,21765300.759447522,20806467.65007774,21042476.504276715,23314732.35879047,45384378.15278721 
 02/01  22:00:00,22803502.670425106,21886035.794238694,22152282.89825692,24504694.05118816,47336945.41432308 
 02/01  23:00:00,23230122.112956803,22344305.545339104,22635094.41591984,25043198.116186988,48287867.873121314 
 02/01  24:00:00,23077194.006165,22203793.78680472,22504636.958693527,24912421.8277504,47754126.87448484 
 02/02  01:00:00,23351464.169387948,22500705.509301342,22816513.157293305,25250805.935052186,48301903.101219185 
 02/02  02:00:00,23775907.467611287,22951212.90280087,23290871.82278061,25787651.767743427,49498638.41261351 
 02/02  03:00:00,24166758.84002759,23352953.179362793,23701265.77169825,26223457.060924314,50044452.47148002 
 02/02  04:00:00,24553820.61956099,23752787.16645858,24105881.637324996,26639871.949619927,50528932.22458656 
 02/02  05:00:00,24726448.27051887,23940339.874959618,24302512.452112712,26857549.645224728,50898296.81394572 
 02/02  06:00:00,25212017.16650058,24445387.92086947,24817101.638111945,27401207.60838846,51776490.606387004 
 02/02  07:00:00,25943655.428888142,25203684.219451193,25586816.215580937,28212037.826128285,53117335.322269514 
 02/02  08:00:00,26196564.50495833,25482153.17373235,25883359.110232987,28561409.688565407,54095348.41584048 
 02/02  09:00:00,25899066.13987184,25192869.784876302,25597836.73608872,28294361.13740641,53981403.41548286 
 02/02  10:00:00,24832207.814239588,24082469.700667698,24422301.704894267,27005254.762176216,52542005.555621445 
 02/02  11:00:00,22412398.27078877,21547875.896872416,21636069.186347358,23470038.86893582,47638983.296980135 
 02/02  12:00:00,19645663.304825906,18484278.553621292,17867355.442942724,19206960.885598227,41047443.74778444 
 02/02  13:00:00,17103329.227187876,15370573.2266597,14443029.94846107,15783699.140575368,35733111.03954576 
 02/02  14:00:00,15575449.369018821,13973619.685090283,13320737.134452552,14645248.05038545,32816720.56395861 
 02/02  15:00:00,15094792.37162623,13696456.40854925,13242512.814671189,14543683.167296221,31683170.45519475 
 02/02  16:00:00,15230726.232894681,13962669.62297523,13675905.764020525,15009840.252171338,31624379.50559393 
 02/02  17:00:00,15783479.714589119,14562118.755240783,14506625.258691095,16058421.951717103,32619545.828170855 
 02/02  18:00:00,16695549.636549594,15516117.788739912,15575278.821563449,17452376.445920184,35465145.52940338 
 02/02  19:00:00,17790247.559649706,16657181.644984562,16797917.132874113,18827266.42902274,38060292.536310844 
 02/02  20:00:00,18885601.827097084,17790865.48807137,17969565.031150836,20084988.916376762,40157049.39566057 
 02/02  21:00:00,20192161.799191926,19146096.173920803,19365422.84805224,21588794.52373128,42822979.577469006 
 02/02  22:00:00,21398130.530010525,20403966.78604174,20663537.688066382,22997620.031894244,45441256.82393068 
 02/02  23:00:00,21966581.27625193,21008252.69815186,21295646.638428297,23694968.25233761,46679613.382901825 
 02/02  24:00:00,22634759.773311444,21711918.79677358,22030142.183748946,24513674.655472245,48320857.72498317 
 02/03  01:00:00,23260020.24897515,22366417.924634494,22706310.198214605,25250806.01192411,49555971.210794784 
 02/03  02:00:00,24069633.315291066,23205230.071626008,23553804.273682907,26121153.26846285,50565799.470053464 
 02/03  03:00:00,25140710.62292029,24318325.541440852,24690738.852675185,27340868.701793175,52776405.33605772 
 02/03  04:00:00,25477874.241586678,24692386.838055275,25090185.971094407,27808927.9970482,53958802.67096098 
 02/03  05:00:00,25282479.88757977,24520097.606864087,24931297.772358604,27670197.36339842,53783623.01796346 
 02/03  06:00:00,25481066.964563284,24738659.33831904,25161203.617448088,27924752.365502663,54232435.15682946 
 02/03  07:00:00,26438552.89108418,25731609.05488515,26176470.42861244,29024416.60664301,56388008.12517518 
 02/03  08:00:00,28036801.594366368,27387451.905424803,27868436.13427864,30856620.78791631,60111495.69628586 
 02/03  09:00:00,29125702.048447434,28527323.238426935,29018744.370338622,32066871.188069183,62141013.38826512 
 02/03  10:00:00,27835290.413353965,27204260.47401559,27610884.086213343,30398552.6407969,59217534.47513966 
 02/03  11:00:00,24109567.898947764,23359577.938880116,23404864.752161637,24787791.526055392,50697082.92471481 
 02/03  12:00:00,20051178.297164086,18860239.253221482,17870479.107380264,18865894.575110037,41932687.46786334 
 02/03  13:00:00,17227211.028496645,15183912.931302063,13807787.389633441,14812728.944817409,35835616.15573935 
 02/03  14:00:00,15861526.681362078,13680325.825010214,12196002.966079691,12881978.60226378,31819789.846898153 
 02/03  15:00:00,15054565.902117092,13141922.754997391,11640678.031636527,11905210.582100367,29011951.754214585 
 02/03  16:00:00,14728964.82098138,13341693.601670915,12258940.836938918,12346667.318871252,28011789.98687138 
 02/03  17:00:00,15020548.011675874,13735697.823948245,13468352.503552092,14200530.072327238,29415617.157311928 
 02/03  18:00:00,16399423.870825255,15115340.197133247,14945776.086496674,16531727.967708668,34540583.48387342 
 02/03  19:00:00,18717759.72047714,17512869.54678843,17460346.800569803,19224645.181732085,37954197.92877499 
 02/03  20:00:00,20814869.387980767,19684424.89938268,19692812.314013876,21592992.111711927,41556238.62946017 
 02/03  21:00:00,22073529.613786563,21005293.679042626,21066542.662913397,23072010.109788198,43813524.063520916 
 02/03  22:00:00,22639695.939473804,21621377.582534067,21729917.934898656,23816912.147426233,45058297.380755134 
 02/03  23:00:00,23264869.66319281,22301898.279149286,22472534.54870468,24701171.35274825,47265989.4866142 
 02/03  24:00:00,23762657.63768159,22850542.948611274,23073513.763891976,25420054.237646163,49041936.80703408 
 02/04  01:00:00,24052308.327169694,23179730.00728164,23438951.042367462,25857997.316707835,49957575.51008094 
 02/04  02:00:00,24045934.13010195,23201397.562781,23481413.19463142,25924383.88709759,49836021.5506118 
 02/04  03:00:00,23885859.467411637,23056800.15543499,23347858.479997437,25787387.462044902,49272800.934786655 
 02/04  04:00:00,23667007.133599535,22850098.11226865,23151645.27439993,25582212.074777327,48645991.34092729 
 02/04  05:00:00,23444888.08265177,22632432.477023862,22936436.591378756,25339230.842921022,47801938.46766722 
 02/04  06:00:00,23132301.512395445,22322042.48692919,22626232.93619616,24996251.703530766,46897269.837513775 
 02/04  07:00:00,22964246.519189175,22156145.43934831,22462344.81129393,24814482.253504463,46422853.8191877 
 02/04  08:00:00,22968033.717553943,22163199.926273387,22464779.44132348,24782058.928000692,45907332.01128272 
 02/04  09:00:00,22683528.30457487,21874251.870429773,22165104.731487688,24431094.4575833,44956661.68773301 
 02/04  10:00:00,22004042.15964807,21173420.85383902,21435613.44064985,23629588.4292776,43562316.435485944 
 02/04  11:00:00,20792083.736446302,19916837.310106155,20128137.65113946,22207774.190862782,41221344.12979315 
 02/04  12:00:00,18951931.387911648,18005290.32309557,18141671.131396152,20076753.815121934,38111250.69315083 
 02/04  13:00:00,17049626.470239036,15996322.52838712,16026975.77787802,17789119.068902247,34666495.567740604 
 02/04  14:00:00,15551509.669775385,14416913.597870488,14378499.373059684,15969773.08378526,31265149.099833876 
