osm_id,footprint_area_m2,levels,height_m,archetype_id,zoning_strategy,data_quality_flag,heating_eui_kwh_m2,cooling_eui_kwh_m2,lighting_eui_kwh_m2,equipment_eui_kwh_m2,total_eui_kwh_m2,gwp_heating_kgco2_m2,gwp_cooling_kgco2_m2,gwp_lighting_kgco2_m2,gwp_equipment_kgco2_m2,gwp_total_kgco2_m2,iod,simulation_status,error_summary,centroid_lon,centroid_lat
way/605951159,204.84863929277034,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",66.29848273393377,68.44709794036542,33.7984512,23.413238399999997,191.9572702742992,12.00002537484201,15.254941612165123,7.5327284158464005,5.218155268684799,40.00585067153833,0.020575566173742007,success,,-79.48874388536106,-1.5583968415062412e-09
way/610017055,107.71044892040055,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",101.8953295081403,63.68442182335988,33.798451199999995,23.4132384,222.79144093150018,18.443054640973394,14.193474460615862,7.532728415846399,5.2181552686848,45.38741278612045,0.04667804293003559,success,,-79.48874426764421,2.4621490021915026e-07
way/610017056,139.07785575565254,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",106.89690141918565,43.553849276510505,33.798451199999995,23.413238399999997,207.66244029569614,19.3483391568726,9.706933495954448,7.532728415846399,5.218155268684799,41.806156337358246,0.0004025812420400157,success,,-79.48874420278273,3.583845444173796e-07
way/610017057,145.06837068073577,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",102.64575497614194,53.679232053277104,33.7984512,23.4132384,213.53667662941905,18.57888165068169,11.963597806177974,7.5327284158464005,5.2181552686848,43.29336314139087,0.006874339541984391,success,,-79.48874419295531,3.1690869927463523e-07
way/610017058,346.5671652137653,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",54.86866301473672,66.09668301902516,33.798451199999995,23.4132384,178.17703563376188,9.931228005667347,14.731099937816175,7.532728415846399,5.2181552686848,37.41321162801472,0.018489361350015356,success,,-79.48874443737145,3.949147297465114e-07
way/610017059,211.57931151516152,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",67.560833998009,68.25829263847736,33.7984512,23.413238399999997,193.03081623648637,12.22851095363963,15.212862196922725,7.5327284158464005,5.218155268684799,40.19225683509355,0.02459548278945899,success,,-79.48874210398459,-1.6460497751318097e-05
way/610017060,137.66820763843654,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",98.029175284079,78.31019480758472,33.798451199999995,23.413238400000004,233.55105969166374,17.7432807264183,17.45314973715602,7.532728415846399,5.218155268684801,47.94731414810552,0.04920312581514363,success,,-79.48873740218215,-9.732062900587507e-06
way/610017061,432.6788251922417,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",50.63868409900109,57.28607467518929,33.7984512,23.413238399999997,165.13644837419037,9.165601821919196,12.767462035008787,7.5327284158464005,5.218155268684799,34.68394754145918,0.013231878744646926,success,,-79.4887218974544,1.4566229188916717e-06
way/610017062,717.6200620007878,1.0,3.5,MediumOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",36.97219253282878,55.90093067296961,33.7984512,37.1572928,163.8288672057984,6.691966848442009,12.458752220946081,7.5327284158464005,8.281320160921599,34.96476764615609,0.0053814078799171265,success,,-79.48873848224437,-1.5234051134640562e-05
way/610017063,210.5850540992777,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",71.57173995961477,69.80102660206578,33.79845119999999,23.413238399999994,198.58445616168052,12.954484932690274,15.556694400855603,7.532728415846397,5.218155268684798,41.26206301807707,0.018000919482550264,success,,-79.48873501864684,7.809769679572922e-06
way/610017064,100.19545344180786,1.0,3.5,MidriseApartment,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",64.69937396653519,60.23197772630545,43.93280609999999,45.15669465,214.02085244284063,11.71058668794287,13.424021339817148,9.791392361119199,10.0641628500348,44.990163238914015,0.0,success,,-79.4887438843866,-1.891656158980926e-12
way/610017065,393.1129488035283,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",50.94815300599878,62.48649730572709,33.798451199999995,23.4132384,170.64633991172587,9.221615694085779,13.926490627522007,7.532728415846399,5.2181552686848,35.89899000613899,0.0037906116741632653,success,,-79.48871295865149,-5.5832159256642435e-06
way/610017066,87.46501734860993,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",103.47119719578346,76.40479930278462,33.7984512,23.4132384,237.0876860985681,18.728286692436807,17.028490430210216,7.5327284158464005,5.2181552686848,48.507660807178226,0.029450652026237208,success,,-79.48874388449443,-1.4645101534080737e-09
way/610017067,432.8498596462318,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",62.21467356370714,64.86175328546406,33.7984512,23.413238399999997,184.28811644917118,11.26085591503099,14.455868678237945,7.5327284158464005,5.218155268684799,38.46760827780013,0.013615212309080782,success,,-79.48872705508211,1.4765669423184603e-05
way/610017069,436.2903847586754,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",44.28000000251353,58.269857884722995,33.798451199999995,23.413238399999997,159.76154748723653,8.014680000454948,12.986719766483983,7.532728415846399,5.218155268684799,33.75228345147013,0.004950769992436476,success,,-79.48874388355114,-9.959969159399364e-10
way/610017070,157.8137225448097,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",86.91097441979257,51.330884042784575,33.79845119999999,23.413238399999994,195.4535480625771,15.730886369982453,11.440216788383482,7.532728415846397,5.218155268684798,39.921986842897134,0.001385785313137655,success,,-79.4887438818416,-7.622141746119527e-09
way/610017071,258.3497809697416,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",60.31283305556758,67.41675514158105,33.798451199999995,23.413238399999997,184.94127779714862,10.916622783057731,15.025307051914451,7.532728415846399,5.218155268684799,38.692813519503375,0.015791550112514274,success,,-79.48874388307529,-2.0253380398314875e-10
way/610017072,459.731213632525,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",51.172163342583765,64.25525466843426,33.798451199999995,23.4132384,172.63910761101803,9.262161565007661,14.32069711846328,7.532728415846399,5.2181552686848,36.333742368002135,0.005950753368174481,success,,-79.48873031109838,5.800592605481711e-06
way/610017073,93.98563592201961,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",98.9315590506011,75.96687064716052,33.798451199999995,23.413238399999997,232.1101192977616,17.906612188158796,16.930888394873957,7.532728415846399,5.218155268684799,47.588384267563946,0.03052932650160223,success,,-79.48873922764119,-3.7080670941021217e-06
way/610017074,239.12006291770348,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",69.39012238224882,69.04825724280722,33.798451199999995,23.413238400000004,195.65006922505603,12.559612151187036,15.38892318821893,7.532728415846399,5.218155268684801,40.69941902393717,0.02295399012580402,success,,-79.4887397784699,1.8213474333459927e-05
way/610017075,241.34477340078706,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",62.97894547713449,55.40799619018436,33.798451199999995,23.4132384,175.59863126731884,11.399189131361341,12.348890926898768,7.532728415846399,5.2181552686848,36.498963742791304,0.013971817360786802,success,,-79.48874376621336,-4.9119070750938886e-08
way/610017076,121.0683254660384,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",88.02449657041265,72.98484333642847,33.7984512,23.413238399999997,218.22102950684112,15.93243387924469,16.266278004076486,7.5327284158464005,5.218155268684799,44.94959556785237,0.023707271811499838,success,,-79.48874388438641,-1.7062357565185952e-12
way/610017077,115.58759049797601,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",92.89206444478631,75.62294837234619,33.7984512,23.413238399999997,225.72670241713251,16.813463664506322,16.854237749641538,7.5327284158464005,5.218155268684799,46.41858509867905,0.041622472122405565,success,,-79.48874440485046,3.301432811512843e-07
way/610017078,63.45962162436132,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",124.55273769412956,82.66317913878254,33.798451199999995,23.413238399999997,264.4276064329121,22.54404552263745,18.42330806101874,7.532728415846399,5.218155268684799,53.71823726818739,0.05450414379655497,success,,-79.4887438843857,-8.455033565900819e-13
way/610017079,232.49977275526678,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",62.24831854058384,67.66193471370858,33.798451199999995,23.4132384,187.1219428542924,11.266945655845674,15.079950713513657,7.532728415846399,5.2181552686848,39.09778005389053,0.022057682754805647,success,,-79.48874388599158,3.2062525615830134e-10
way/610017080,267.0479004621003,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",59.260019583049626,67.63093644936583,33.798451199999995,23.413238399999994,184.10264563241546,10.726063544531982,15.073042068343062,7.532728415846399,5.218155268684798,38.54998929740624,0.01614641402796103,success,,-79.48875073273548,1.182131496217081e-05
