Date/Time,Electricity:Facility [J](Annual),DistrictHeating:Facility [J](Annual),Heating:DistrictHeating [J](Annual),InteriorEquipment:Electricity [J](Annual),Electricity:Building [J](Annual) 
,75277893060.16925,247379022250.91074,247379022250.91074,75277893060.16925,75277893060.16925 
