Date/Time,BATIMENT0000000357175643_PART0_F0_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000357175643_PART0_F1_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000357175643_PART0_F2_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly) 
 01/03  15:00:00,0.0,0.0,523783.14615623205 
 01/03  16:00:00,0.0,0.0,472373.1941494975 
 01/03  17:00:00,0.0,0.0,648750.2304798916 
 01/03  18:00:00,0.0,0.0,953787.3970838556 
 01/03  19:00:00,0.0,0.0,1113509.652470413 
 01/03  20:00:00,0.0,0.0,1175711.1860696243 
 01/03  21:00:00,0.0,0.0,1243000.861480426 
 01/03  22:00:00,29876.92405383841,0.0,1331578.990387658 
 01/03  23:00:00,101177.59160802052,0.0,1392294.4611614672 
 01/03  24:00:00,190755.9707628389,10199.383432563627,1513205.8060416083 
 01/04  01:00:00,293080.198941605,113533.67423346208,1632398.4622586328 
 01/04  02:00:00,379148.4074922366,220482.9664829791,1703499.264692914 
 01/04  03:00:00,448330.7588034151,304051.7145810527,1694464.3388701635 
 01/04  04:00:00,502868.09298296075,371767.7606934363,1676540.66476053 
 01/04  05:00:00,549844.6898927866,435066.8211502237,1711219.6897805107 
 01/04  06:00:00,596007.3736271174,495748.14519530407,1742371.1831249837 
 01/04  07:00:00,638381.3193700627,550941.2435952344,1772900.137291607 
 01/04  08:00:00,663354.4340727815,586713.1476788287,1785447.463809323 
 01/04  09:00:00,682109.3788054183,614601.0913317266,1787286.250184792 
 01/04  10:00:00,689703.4996593593,625694.5311714775,1762042.4687387706 
 01/04  11:00:00,622335.9559136704,548403.0739427079,1592273.0896976863 
 01/04  12:00:00,513389.6631407901,418999.798542228,1335919.6703201148 
 01/04  13:00:00,382472.34902834677,251549.1008538222,1005514.0229882905 
 01/04  14:00:00,283244.2508596807,148484.49036820786,793631.8011664092 
 01/04  15:00:00,222016.8038044052,110927.49102392628,658788.97600133 
 01/04  16:00:00,191692.3721927171,101518.69106720353,585643.061947142 
 01/04  17:00:00,200787.36714291206,127240.963532806,668416.5061668828 
 01/04  18:00:00,258804.59247508933,204816.62628751676,891047.1510191961 
 01/04  19:00:00,291310.60599394207,241985.35339780865,945354.3248538142 
 01/04  20:00:00,312845.0430131328,266885.5021666714,980855.1429784682 
 01/04  21:00:00,311943.1871353196,269613.51283585484,985449.1914063932 
 01/04  22:00:00,312592.8347411007,273155.61660281604,995648.0949507824 
 01/04  23:00:00,310673.63311155373,273843.1925784271,996208.117279983 
 01/04  24:00:00,299910.5501323323,264563.6228605121,978150.0073993903 
 01/05  01:00:00,314393.40891952836,281160.36801836255,1007853.4379404148 
 01/05  02:00:00,323361.65056501486,292111.8781308971,1031444.9629924367 
 01/05  03:00:00,318310.26448704343,288517.74871955696,1030085.1313587447 
 01/05  04:00:00,320668.0815453418,292259.5643203928,1040976.3909256617 
 01/05  05:00:00,321977.61338985944,294641.8154186045,1045235.2466007259 
 01/05  06:00:00,319705.0748877868,293172.1038527477,1041809.1215650719 
 01/05  07:00:00,319667.1006751462,293856.4598925411,1043519.2760848734 
 01/05  08:00:00,321945.76304530003,296825.7120585879,1050639.3875041185 
 01/05  09:00:00,316482.8961750291,291870.9559751386,1042431.8450780667 
 01/05  10:00:00,299048.61218025145,273318.90039721713,1010681.0511222681 
 01/05  11:00:00,267085.1183549763,235797.42168461383,947603.5802553367 
 01/05  12:00:00,207072.98969028273,167857.39913803028,835620.9170286576 
 01/05  13:00:00,153451.9072582074,110816.87201533369,736738.4691825398 
 01/05  14:00:00,90114.26248572972,39853.14120552957,614918.9631082417 
 01/05  15:00:00,41198.209165685694,747.923765845917,547037.5239082129 
 01/05  16:00:00,16276.15358107505,0.0,540598.3213881151 
 01/05  17:00:00,6237.066174527172,0.0,537864.2473412809 
 01/05  18:00:00,63570.59016823496,24265.83495535051,666483.4958238425 
 01/05  19:00:00,104355.34186036621,69363.38385444015,742811.5913826212 
 01/05  20:00:00,128996.7036609576,97107.0006841812,797603.3861639553 
 01/05  21:00:00,148302.98796029022,118436.96106728894,835070.7562270244 
 01/05  22:00:00,156602.07064461047,127733.73183188944,838478.247065912 
 01/05  23:00:00,157948.73609872576,128863.7689776122,821981.2102944019 
 01/05  24:00:00,160498.2725199137,129685.04885502098,788998.0155434881 
 01/06  01:00:00,163246.69681117995,131195.80336467372,767950.936891099 
 01/06  02:00:00,174024.99733756066,142281.7430353869,779785.7519875224 
 01/06  03:00:00,187860.04388431925,156717.29262785905,799872.891904381 
 01/06  04:00:00,196782.11775900802,167840.71290281828,834101.7067320511 
 01/06  05:00:00,199892.66329112308,171742.5544438811,841142.9644352787 
 01/06  06:00:00,205600.51379877442,176323.4655466811,830995.8228889751 
 01/06  07:00:00,205984.3110482029,177273.34748579524,833715.326595353 
 01/06  08:00:00,206910.9143279913,178478.10995527857,837871.4447561768 
 01/06  09:00:00,208807.19087566304,180571.00514446464,840940.6175199191 
 01/06  10:00:00,200431.3471388547,169751.56191766053,822141.0126327126 
 01/06  11:00:00,164435.24086070192,122270.31238103884,745042.2071989193 
 01/06  12:00:00,103806.33942469704,44010.21060762232,617963.3118146092 
 01/06  13:00:00,56999.49649485334,671.490267194713,508780.89807844703 
 01/06  14:00:00,20727.75740683319,0.0,407394.6012991606 
 01/06  15:00:00,7224.344333920271,0.0,360793.00174965686 
 01/06  16:00:00,22302.7833304237,0.0,398597.2305510432 
 01/06  17:00:00,63837.7706324005,3.174533379933564,515519.00660487986 
 01/06  18:00:00,126797.74300102728,61108.4245956432,671985.4702221991 
 01/06  19:00:00,168029.81074685778,110185.78108128824,771011.267109053 
 01/06  20:00:00,220883.34233351744,170052.78157435713,883111.8527397104 
 01/06  21:00:00,263232.18272028555,216677.67179955012,953791.1048418938 
 01/06  22:00:00,295996.54566007125,256620.09138513167,1052701.9342182851 
 01/06  23:00:00,333705.0941944414,300768.3528177971,1151334.2782783087 
 01/06  24:00:00,349197.11376195046,320029.2763777596,1187820.579670896 
 01/07  01:00:00,323628.68851246824,298389.6526235918,1168592.4081107676 
 01/07  02:00:00,319662.88623411546,297336.44486544665,1173913.6040999126 
 01/07  03:00:00,332346.86264381505,312261.2985643255,1198902.8533359962 
 01/07  04:00:00,331347.93926995754,312601.4167128211,1191373.2275431147 
 01/07  05:00:00,337522.13508057373,318969.704687355,1182098.1574772536 
 01/07  06:00:00,345974.13866609405,327915.50889400026,1184878.9960231772 
 01/07  07:00:00,343851.06901433703,325956.2276711297,1166437.0711215802 
 01/07  08:00:00,331058.1803561402,312228.4114234248,1122791.0042527188 
 01/07  09:00:00,329984.4877018524,309851.7582197215,1096949.7399751307 
 01/07  10:00:00,308142.36486238515,284622.91854815104,1038801.7176450212 
 01/07  11:00:00,213186.2562326771,181755.77350027725,826009.0521176715 
 01/07  12:00:00,90702.11606357315,36950.318327823516,508101.78539005 
 01/07  13:00:00,5915.733254949009,0.0,263124.0550073997 
 01/07  14:00:00,0.0,0.0,45645.571854109956 
 01/07  15:00:00,0.0,0.0,0.0 
 01/07  16:00:00,0.0,0.0,7223.614875365638 
 01/07  17:00:00,0.0,0.0,165128.71896520955 
 01/07  18:00:00,0.0,0.0,356186.72313697025 
 01/07  19:00:00,0.0,0.0,430324.36011558445 
 01/07  20:00:00,0.0,0.0,452379.6143130843 
 01/07  21:00:00,0.0,0.0,456644.5474274257 
 01/07  22:00:00,0.0,0.0,473213.51617467124 
 01/07  23:00:00,0.0,0.0,476735.98821965605 
 01/07  24:00:00,0.0,0.0,486832.6132747087 
 01/08  01:00:00,0.0,0.0,461698.60935735016 
 01/08  02:00:00,0.0,0.0,441444.6677210039 
 01/08  03:00:00,0.0,0.0,442923.61459081335 
 01/08  04:00:00,0.0,0.0,442306.80720359087 
 01/08  05:00:00,0.0,0.0,449366.54356091865 
 01/08  06:00:00,10633.29568422505,0.0,482511.8730718197 
 01/08  07:00:00,32002.53110624435,0.0,512330.694438615 
 01/08  08:00:00,43846.2460315237,0.0,518336.51699252333 
 01/08  09:00:00,74147.13390521338,1569.698710065495,545771.7257820745 
 01/08  10:00:00,104945.72885440846,11111.771147103718,575845.9607826557 
 01/08  11:00:00,46469.86304685288,0.0,507133.7115706946 
 01/08  12:00:00,1379.7868383542666,0.0,381434.63939502806 
 01/08  13:00:00,0.0,0.0,303332.3772523361 
 01/08  14:00:00,0.0,0.0,226787.7856059991 
 01/08  15:00:00,0.0,0.0,128220.2391501125 
 01/08  16:00:00,0.0,0.0,245514.24426980014 
 01/08  17:00:00,0.0,0.0,266435.9552219243 
 01/08  18:00:00,0.0,0.0,375889.08704616374 
 01/08  19:00:00,0.0,0.0,394077.999761468 
 01/08  20:00:00,0.0,0.0,410285.1279491763 
 01/08  21:00:00,0.0,0.0,453456.2990896361 
 01/08  22:00:00,0.0,0.0,511781.5778900472 
 01/08  23:00:00,11693.08881576926,0.0,563916.8176764031 
 01/08  24:00:00,40293.184776081216,0.0,601023.1993743597 
 01/09  01:00:00,63858.047652119974,0.0,661834.440828755 
 01/09  02:00:00,92002.20317781332,0.0,762617.9726531028 
 01/09  03:00:00,162854.94305351804,61140.8634060197,904082.2135813986 
 01/09  04:00:00,236848.70610145226,148383.98444968244,1034330.5585556547 
 01/09  05:00:00,300251.35444714525,226290.18443547032,1184330.0291167803 
 01/09  06:00:00,379321.24937853985,319198.30266659084,1361850.6202637837 
 01/09  07:00:00,446815.19613585266,397243.7277694642,1493159.5678395785 
 01/09  08:00:00,483467.60605150636,440687.23476405384,1540722.9370968386 
 01/09  09:00:00,504958.3889541708,463553.91475687537,1501960.842987883 
 01/09  10:00:00,491634.9131104358,446371.1783583965,1398509.9191236964 
 01/09  11:00:00,399329.5528795308,344593.5087153737,1195706.4321078816 
 01/09  12:00:00,279129.0513649592,197206.30968294517,921674.9726052295 
 01/09  13:00:00,183735.41671183886,62072.017181852425,670646.6305228176 
 01/09  14:00:00,146009.28941687653,36173.91996055285,586909.7864774194 
 01/09  15:00:00,209828.21743916726,127205.07459483616,640363.0363192998 
 01/09  16:00:00,482822.6543129878,423907.3608814619,1136147.650365768 
 01/09  17:00:00,320836.92326133826,270779.88460265024,929436.3388728524 
 01/09  18:00:00,367446.11804128526,330812.51815735525,1142327.1268282111 
 01/09  19:00:00,398598.2020884811,368098.38581742335,1230741.162040619 
 01/09  20:00:00,430686.739867713,403818.9209985479,1291965.5928146646 
 01/09  21:00:00,462316.27257410344,439073.91351615824,1356312.481840832 
 01/09  22:00:00,474184.9479255565,453723.2347880005,1384543.230203861 
 01/09  23:00:00,477445.1944000091,457172.9462608968,1366685.08294073 
 01/09  24:00:00,496748.5512026666,476799.60112168815,1377682.5111636694 
 01/10  01:00:00,516509.0638908376,497180.3025217927,1393713.114297945 
 01/10  02:00:00,532282.8546087414,513450.08525554265,1407623.6328004012 
 01/10  03:00:00,542481.6996038309,524425.2705486408,1419919.8598768443 
 01/10  04:00:00,563965.3167329434,545908.7486852467,1440122.4989387812 
 01/10  05:00:00,589287.2796272631,572306.0301360617,1481500.9732261167 
 01/10  06:00:00,613972.3376972965,600401.3059071691,1554341.056835355 
 01/10  07:00:00,659342.1101602945,649627.2248451896,1664225.7710672314 
 01/10  08:00:00,669592.0756578449,658842.0846313591,1655404.9223079355 
 01/10  09:00:00,715062.4327623388,701802.4850401169,1702397.3732044548 
 01/10  10:00:00,753129.596883016,737281.3912459642,1794980.5563554578 
 01/10  11:00:00,620877.8909948742,586374.6139080512,1573372.1286158278 
 01/10  12:00:00,448755.06078950025,376594.62426665763,1211289.9150600387 
 01/10  13:00:00,319335.83784397994,187533.07982319477,812990.161177715 
 01/10  14:00:00,250643.9112825015,94621.04894375098,483959.42084414756 
 01/10  15:00:00,234159.19292964227,142890.58586866886,434958.88640729396 
 01/10  16:00:00,254035.53365202714,200369.0858489576,729324.3901314121 
 01/10  17:00:00,293646.03305497207,243109.92587751625,915250.1645200278 
 01/10  18:00:00,348463.399838644,309142.93548289913,1022914.2676680255 
 01/10  19:00:00,371115.4010493465,333311.8333716309,1048418.2505958313 
 01/10  20:00:00,393815.83889670495,358542.40985596227,1089020.0151142061 
 01/10  21:00:00,408344.1767393737,374929.51877575764,1115217.5879645091 
 01/10  22:00:00,425366.81820013205,393819.5297718216,1143460.1404712927 
 01/10  23:00:00,440713.51433510246,410556.70552996965,1168580.5368421413 
 01/10  24:00:00,440408.32108040736,411718.56695868785,1174357.770494098 
 01/11  01:00:00,472409.4894234227,447261.03945698164,1256273.7301674294 
 01/11  02:00:00,510366.110274784,487211.202319993,1322264.0202378398 
 01/11  03:00:00,534812.0599069829,511254.47314198135,1344585.5810698443 
 01/11  04:00:00,538305.5950183192,515886.65465769405,1353108.4895319757 
 01/11  05:00:00,528055.3304630626,506395.53395406395,1343020.822656803 
 01/11  06:00:00,567466.6563091924,546916.6112713788,1409193.5157644288 
 01/11  07:00:00,590195.8726637062,570611.8818459024,1443138.587368604 
 01/11  08:00:00,593810.6427559142,574509.5866871212,1446276.2997250196 
 01/11  09:00:00,609297.8538996261,591736.7298005236,1488880.7248202893 
 01/11  10:00:00,569543.9352576297,548974.6217397747,1432608.305926842 
 01/11  11:00:00,457583.1442208034,422157.1338840429,1204719.524741702 
 01/11  12:00:00,368891.3896529948,320519.41456670687,1028251.5663934089 
 01/11  13:00:00,326640.99837062677,273528.86444409855,964666.5228878367 
 01/11  14:00:00,377132.68027816224,334487.5952202914,1036600.2039526564 
 01/11  15:00:00,431477.14230668376,391777.4860336957,1083312.3237270443 
 01/11  16:00:00,310563.58602048445,256837.3407668567,927696.3555443718 
 01/11  17:00:00,281939.8707019517,233039.96741274057,862039.9877894368 
 01/11  18:00:00,343188.20831007673,311448.7525230348,1033329.072516746 
 01/11  19:00:00,389535.7834602659,368452.60161206184,1210644.9443486028 
 01/11  20:00:00,445570.3967116721,434639.419068818,1407257.5924940093 
 01/11  21:00:00,502212.88771400217,495231.00349518727,1530317.6030649974 
 01/11  22:00:00,526939.9723738815,521918.38856723555,1577985.443589921 
 01/11  23:00:00,557585.5631464183,554907.4084961271,1635829.3023302215 
 01/11  24:00:00,634292.7100004043,628984.811669619,1703858.1588843768 
 01/12  01:00:00,706107.4920320262,700789.6466878164,1798193.3451084374 
 01/12  02:00:00,722238.7380417695,722413.2563946445,1877948.3160565807 
 01/12  03:00:00,764328.6318350442,768346.0879675582,1977283.8884290217 
 01/12  04:00:00,809016.6045139588,812937.2200631814,2026903.586521924 
 01/12  05:00:00,820257.8724359823,818358.9537258289,1958787.9367279874 
 01/12  06:00:00,818256.8778711702,812310.3708648891,1897690.2712535958 
 01/12  07:00:00,828022.9880436466,826644.3114905645,1965861.6483592668 
 01/12  08:00:00,836038.5815303591,837781.9199798988,2004474.5646667876 
 01/12  09:00:00,811698.4772006178,807998.7386112221,1892355.929858634 
 01/12  10:00:00,762046.4442224111,751003.7695351231,1750326.7558937354 
 01/12  11:00:00,653802.5347578122,632967.6180989387,1573984.0986374654 
 01/12  12:00:00,485038.48863124126,445346.3720479178,1258525.9508138122 
 01/12  13:00:00,341467.90865036164,286401.5228124552,977705.0531227025 
 01/12  14:00:00,249805.81048653298,189282.90448532643,810431.1608504141 
 01/12  15:00:00,206996.0961124387,151891.03516486357,743002.6939490875 
 01/12  16:00:00,177415.04454592505,124350.3895403972,672942.3555582457 
 01/12  17:00:00,196085.92830765227,150713.75057459608,708060.8958010522 
 01/12  18:00:00,259275.3857781172,225803.19870983457,875571.7100225233 
 01/12  19:00:00,300273.4492607064,269402.5947851384,950676.9113200011 
 01/12  20:00:00,326970.82730561635,297277.9065304017,997674.5679617868 
 01/12  21:00:00,347239.96357213164,318663.46230111725,1032270.7257243366 
 01/12  22:00:00,373889.2970392752,346577.9725144179,1079233.1946521406 
 01/12  23:00:00,394946.3270559424,368783.8989599173,1117882.156811428 
 01/12  24:00:00,415353.42895024846,389850.5923829959,1147630.3586956363 
 01/13  01:00:00,427037.1292115417,401752.7620744762,1159445.2451704168 
 01/13  02:00:00,431798.96605683916,406941.4232722875,1166278.3906415128 
 01/13  03:00:00,434585.7370899114,410186.14543454826,1169870.4479600994 
 01/13  04:00:00,427472.3236735781,403246.59831500205,1156114.5465542984 
 01/13  05:00:00,417612.4384509181,393512.1616483228,1139224.793847977 
 01/13  06:00:00,438805.09492977837,411871.20266585675,1137442.5053442128 
 01/13  07:00:00,448491.8575320551,420357.1289421989,1133724.4373462708 
 01/13  08:00:00,414818.73397013056,389114.960899251,1105046.9039790765 
 01/13  09:00:00,395561.1964304608,369599.28894796176,1073429.138107772 
 01/13  10:00:00,382175.4941803666,354895.17017987295,1050783.016909237 
 01/13  11:00:00,353480.828988457,320970.2466657684,999116.3870619372 
 01/13  12:00:00,283988.18505944056,242262.09793063608,895282.4336993201 
 01/13  13:00:00,151967.22263095982,78432.89936346191,630293.754380192 
 01/13  14:00:00,27230.19545095667,0.0,303670.32201790705 
 01/13  15:00:00,0.0,0.0,271799.0176432647 
 01/13  16:00:00,0.0,0.0,223484.4683167074 
 01/13  17:00:00,14677.691514988874,0.0,328452.19470799825 
 01/13  18:00:00,139622.005290794,74299.51316573007,748775.900357982 
 01/13  19:00:00,233169.24217237195,178310.05470094676,959140.2702807123 
 01/13  20:00:00,282898.1802801858,228968.7204599215,979553.1970402431 
 01/13  21:00:00,328544.8704933973,280031.7210703279,1057758.405394663 
 01/13  22:00:00,381232.362507938,342425.76630421064,1211641.155915507 
 01/13  23:00:00,419778.731483873,386536.5887982975,1294995.57448712 
 01/13  24:00:00,438073.97867899534,407727.3808906536,1319396.5714424439 
 01/14  01:00:00,451937.39340511,425776.24586550164,1357437.9764609751 
 01/14  02:00:00,463256.19587937463,439941.20605096675,1376968.5670348166 
 01/14  03:00:00,476075.3224550546,455348.56935757137,1401078.7655304119 
 01/14  04:00:00,496595.4012065671,475471.1203781082,1400112.5127824442 
 01/14  05:00:00,534418.1366876208,511137.13583448954,1408245.9896357143 
 01/14  06:00:00,572828.6195979286,552903.39345034,1488073.3984799492 
 01/14  07:00:00,609145.9627641541,591182.5552877984,1550755.4002257476 
 01/14  08:00:00,642663.1696387177,624177.512071843,1574537.99099146 
 01/14  09:00:00,668341.7782395416,649911.5868439229,1597348.5695673372 
 01/14  10:00:00,671344.762670181,648792.2500693301,1584876.3628427936 
 01/14  11:00:00,588477.4397184975,551507.1424880746,1416378.4793129365 
 01/14  12:00:00,466314.11061099375,410382.9740875841,1159437.7071232602 
 01/14  13:00:00,336504.2208816696,248093.63299257256,846806.5759145091 
 01/14  14:00:00,224301.98579385632,126153.72298045458,599803.4360612921 
 01/14  15:00:00,150569.4866637141,78685.91823609204,492256.0754860861 
 01/14  16:00:00,125098.27733697549,67715.32021651437,513709.24612073833 
 01/14  17:00:00,142931.9934473475,91706.6815659473,603345.5013602198 
 01/14  18:00:00,181234.80886616657,138685.26522233337,698556.3783541707 
 01/14  19:00:00,193232.31145935005,152812.31362608398,723224.730707363 
 01/14  20:00:00,203583.66075231007,164801.78375409433,746069.0321851387 
 01/14  21:00:00,221343.78130448316,183860.74376206018,777143.5403474749 
 01/14  22:00:00,232448.41588056477,195761.29662480034,793782.960731231 
 01/14  23:00:00,235660.1869883323,199576.80454419844,797593.0942012195 
 01/14  24:00:00,218498.77862165854,183229.9154818542,773337.1750570642 
 01/15  01:00:00,198461.6848325808,163621.57208452682,744523.147114386 
 01/15  02:00:00,198411.95127393023,163893.9879999425,744135.5148486815 
 01/15  03:00:00,201993.6813018976,167688.36332924003,747990.2574541711 
 01/15  04:00:00,204189.55527484725,170090.98889131565,749941.7353720507 
 01/15  05:00:00,206167.6012712762,172238.12788991362,751906.8260334054 
 01/15  06:00:00,217844.11121767864,184179.44363907265,769469.5366812954 
 01/15  07:00:00,236425.79577337438,203014.56681405037,796863.2083969533 
 01/15  08:00:00,244870.02150369406,211594.30080139628,807889.5591461076 
 01/15  09:00:00,234941.68543347222,202003.42626094772,796121.918261857 
 01/15  10:00:00,286893.78061670705,252447.522039994,866386.3559676892 
 01/15  11:00:00,425483.7921162937,387518.01057505945,1030006.5007985834 
 01/15  12:00:00,489326.40753714263,451728.14124285185,1124076.469668796 
 01/15  13:00:00,471054.2718943132,433531.9176034133,1130422.0716011836 
 01/15  14:00:00,385689.7681106138,340277.14908297657,1060379.6409853427 
 01/15  15:00:00,318206.687908863,261177.17246268698,923556.6658927648 
 01/15  16:00:00,299868.02873968554,256365.059977497,821204.5174430412 
 01/15  17:00:00,333841.6330405489,300656.91158689477,981087.0880130155 
 01/15  18:00:00,447524.70858873153,430359.18986244965,1370227.5418982634 
 01/15  19:00:00,539202.4308074648,522074.3076884839,1450338.902219923 
 01/15  20:00:00,594372.4165361782,574139.8905384366,1473850.3046439802 
 01/15  21:00:00,631327.9668160507,614467.7660424466,1559118.4578940417 
 01/15  22:00:00,665916.2736677103,653744.1667327264,1655817.6166789462 
 01/15  23:00:00,706731.1275328398,697294.1097683088,1738403.542592281 
 01/15  24:00:00,749278.0500066201,742526.7949183359,1823276.4124986366 
 01/16  01:00:00,784038.9053313935,779176.1852814284,1886198.516721641 
 01/16  02:00:00,827270.1041649784,820739.0141606454,1912449.0211165226 
 01/16  03:00:00,859287.9560004974,850218.8140526409,1912260.3656113741 
 01/16  04:00:00,874302.9025810065,864134.4375028418,1911333.7269951408 
 01/16  05:00:00,857852.8393449716,845825.85881241,1853385.7559475321 
 01/16  06:00:00,805962.2552532179,791851.0020033864,1748554.724195101 
 01/16  07:00:00,751836.3774546087,736563.0221507669,1653661.1439999728 
 01/16  08:00:00,709806.9351648879,692992.0762548787,1572484.0332210134 
 01/16  09:00:00,695843.3224884254,677629.9615435184,1535593.6490604961 
 01/16  10:00:00,702041.3062831998,683148.3401554674,1549254.1683572887 
 01/16  11:00:00,668427.8120446205,644549.215800779,1491397.604909208 
 01/16  12:00:00,563314.6515904056,520891.6414066815,1264621.7779136547 
 01/16  13:00:00,461141.9811129123,393702.1191388667,1047273.8925741197 
 01/16  14:00:00,373289.15341817087,297214.10822764284,859928.6096044922 
 01/16  15:00:00,313108.18370368704,253023.10470051237,728418.3869050962 
 01/16  16:00:00,308009.71307366545,263501.55483966775,751359.9326634274 
 01/16  17:00:00,340047.3717458945,305233.8091547261,891075.380385993 
 01/16  18:00:00,396914.69326082297,370522.7263771456,1130197.371361818 
 01/16  19:00:00,451905.738066175,431056.7083879298,1263514.8936901637 
 01/16  20:00:00,529985.8591324384,512687.7337747421,1414318.2576128806 
 01/16  21:00:00,594055.3323864464,580487.2097097698,1544850.795148655 
 01/16  22:00:00,630389.1616546785,619033.939918839,1614959.2248801321 
 01/16  23:00:00,675365.9485886958,664167.2671089142,1672115.745443379 
 01/16  24:00:00,742617.7975168448,734151.729903165,1793697.22930625 
 01/17  01:00:00,800717.6689095374,795768.921876506,1912742.7602276572 
 01/17  02:00:00,836508.9766133282,829400.4944232935,1921960.6385390959 
 01/17  03:00:00,856485.6095564112,845934.4585426678,1894554.7192402452 
 01/17  04:00:00,860080.7135453599,850421.0499521095,1902670.0046371953 
 01/17  05:00:00,841412.7140396166,832300.0870374161,1876527.7904459436 
 01/17  06:00:00,818135.5873192278,808045.8575160708,1828428.4297208237 
 01/17  07:00:00,800004.0589370915,789513.0692641689,1793102.7051603785 
 01/17  08:00:00,789318.0587184834,778153.1266445108,1764551.0895676313 
 01/17  09:00:00,812326.1045054696,800447.6436092369,1787091.0315827562 
 01/17  10:00:00,839080.6235113381,825962.1573504719,1825481.5796127915 
 01/17  11:00:00,814547.7685627586,793137.0131650518,1759838.4004813596 
 01/17  12:00:00,711981.5564269811,682399.7365395494,1589330.663003645 
 01/17  13:00:00,574105.3146014655,529195.9160766227,1354298.7812316457 
 01/17  14:00:00,459756.4847316788,395654.4315902487,1097311.0780925083 
 01/17  15:00:00,393644.8205245779,345233.42201253836,940097.6553965722 
 01/17  16:00:00,347190.8491808037,315184.70401476184,737451.2150067822 
 01/17  17:00:00,383671.85675328545,348620.67805786355,912977.258242195 
 01/17  18:00:00,508569.3693952585,481353.5394826288,1257853.8781301724 
