building_id,archetype_id,building_type,age_band,geometry_outcome,idf_sha256,weather_sha256,eplus_return_code,severe_errors,fatal_errors,heating_kwh,floor_area_m2,eui_kwh_m2,run_seconds,platform,energyplus_version,layout_json
BATIMENT0000000240877518_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,a57403df1930a4a47f3a6fbea1f9f7e148c5777c025af9ae884de1477e021b73,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,,,,,7630.3759,,,,,openubem/outputs/eu_evidence/EU-17/FR-LYO-HAUTCOEURPENTES/layouts/BATIMENT0000000240877518_part0.json
BATIMENT0000000240877519_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,d8866de00b6cecaff7a85fdfd4fdc00903e2a7faa7dbfd983d579a4c9519b339,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,,,,,876.8037,,,,,openubem/outputs/eu_evidence/EU-17/FR-LYO-HAUTCOEURPENTES/layouts/BATIMENT0000000240877519_part0.json
BATIMENT0000000240877522_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,631d7fc53e6d0471829e52f8bb7548e2f4746958cfd09933203261441cf95bc5,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,,,,,478.8696,,,,,openubem/outputs/eu_evidence/EU-17/FR-LYO-HAUTCOEURPENTES/layouts/BATIMENT0000000240877522_part0.json
BATIMENT0000000240877523_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,141ee3ff18b3ee3915658e9c013355a1b59c203cdd1c200722636ce75ce040fa,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,,,,,316.6478,,,,,openubem/outputs/eu_evidence/EU-17/FR-LYO-HAUTCOEURPENTES/layouts/BATIMENT0000000240877523_part0.json
BATIMENT0000000240877524_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,5be7e7a32b74f3564e2e1f9baa5f563db566a38c1b8416e36881536c91099002,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,,,,,443.404,,,,,openubem/outputs/eu_evidence/EU-17/FR-LYO-HAUTCOEURPENTES/layouts/BATIMENT0000000240877524_part0.json
BATIMENT0000000240877527_part0,FR.N.AB.01.Gen.ReEx.001.001,AB,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,c437b231a2d1ed078bf65541f926b31acf1b46937df426ee047fbef6c3339511,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,,,,,1379.8027,,,,,openubem/outputs/eu_evidence/EU-17/FR-LYO-HAUTCOEURPENTES/layouts/BATIMENT0000000240877527_part0.json
BATIMENT0000000240877538_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,fd3811f19628c56b72323d3f3fa046f8dabe6aac77a3790b2eceb5da0d1b2b77,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,,,,,386.7357,,,,,openubem/outputs/eu_evidence/EU-17/FR-LYO-HAUTCOEURPENTES/layouts/BATIMENT0000000240877538_part0.json
BATIMENT0000000240878030_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,35868e8ebfb3ba67fb8e10e037b785251c5d776ef00de854eb54621b26904d28,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,,,,,471.1339,,,,,openubem/outputs/eu_evidence/EU-17/FR-LYO-HAUTCOEURPENTES/layouts/BATIMENT0000000240878030_part0.json
BATIMENT0000000240878034_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,27defb8de64ea680ed4e567b001dd58ff044515e8870a586f1a3045f9260422d,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,,,,,181.4136,,,,,openubem/outputs/eu_evidence/EU-17/FR-LYO-HAUTCOEURPENTES/layouts/BATIMENT0000000240878034_part0.json
BATIMENT0000000240879409_part0,FR.N.AB.01.Gen.ReEx.001.001,AB,FR.01,FALLBACK_PENDING_LAYOUT,507ed635129b789c3a5a66a0c62ba0e4ec5a38f63824ed28afb63a4a0e248135,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,,,,,1851.148,,,,,openubem/outputs/eu_evidence/EU-17/FR-LYO-HAUTCOEURPENTES/layouts/BATIMENT0000000240879409_part0.json
BATIMENT0000000240879419_part0,FR.N.AB.08.Gen.ReEx.001.001,AB,FR.08,FALLBACK_PENDING_LAYOUT,875f2db2b14429fc3214b1bba9e541e278ccd161fa08ee26c36e2271d4f92771,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,,,,,2835.3088,,,,,openubem/outputs/eu_evidence/EU-17/FR-LYO-HAUTCOEURPENTES/layouts/BATIMENT0000000240879419_part0.json
BATIMENT0000000240879449_part0,FR.N.AB.07.Gen.ReEx.001.001,AB,FR.07,FALLBACK_PENDING_LAYOUT,710a3115480486c1fa3f4b7896f8ea234551637f0d63c9da8c14e03a1719469a,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,,,,,3265.2356,,,,,openubem/outputs/eu_evidence/EU-17/FR-LYO-HAUTCOEURPENTES/layouts/BATIMENT0000000240879449_part0.json
BATIMENT0000000240879451_part0,FR.N.SFH.01.Gen.ReEx.001.001,SFH,FR.01,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,ea81d2572d7cd5bf020cdac268ef1995961ae35f42af3545c32fc3869f2723c4,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,,,,,69.1086,,,,,openubem/outputs/eu_evidence/EU-17/FR-LYO-HAUTCOEURPENTES/layouts/BATIMENT0000000240879451_part0.json
BATIMENT0000000240879459_part0,FR.N.AB.07.Gen.ReEx.001.001,AB,FR.07,FALLBACK_PENDING_LAYOUT,97aa479c34c34f34c5fc5f41f3d54647abc3ac407819ee77779b3dc75eecd24d,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,,,,,2011.5438,,,,,openubem/outputs/eu_evidence/EU-17/FR-LYO-HAUTCOEURPENTES/layouts/BATIMENT0000000240879459_part0.json
BATIMENT0000000240879467_part0,FR.N.AB.01.Gen.ReEx.001.001,AB,FR.01,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,d7c5007c62a9b4e4448cc74dbbed682fd8d7b5549f0a1381ebbf46eef71df512,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,,,,,1620.7338,,,,,openubem/outputs/eu_evidence/EU-17/FR-LYO-HAUTCOEURPENTES/layouts/BATIMENT0000000240879467_part0.json
BATIMENT0000000240879470_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,f8249acb51858792a576fcd091822b0fb6352ff2da90026612f6e4ce387b369d,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,,,,,391.7931,,,,,openubem/outputs/eu_evidence/EU-17/FR-LYO-HAUTCOEURPENTES/layouts/BATIMENT0000000240879470_part0.json
BATIMENT0000000240879486_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,979c18098915af3c0e6179f028fca0accd6258f6625e72554899b43cb94d4121,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,,,,,309.261,,,,,openubem/outputs/eu_evidence/EU-17/FR-LYO-HAUTCOEURPENTES/layouts/BATIMENT0000000240879486_part0.json
BATIMENT0000000240879492_part0,FR.N.AB.01.Gen.ReEx.001.001,AB,FR.01,FALLBACK_PENDING_LAYOUT,7ba4573181d5643c6463a46e31ce1fea1e0e722d0109ebc2c85c0710c6108e85,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,,,,,1199.3377,,,,,openubem/outputs/eu_evidence/EU-17/FR-LYO-HAUTCOEURPENTES/layouts/BATIMENT0000000240879492_part0.json
BATIMENT0000000240879510_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,098a4bfc049bc933efbcaf04fb150a74545265c315efb563e098fc4e8b85be2d,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,,,,,269.4772,,,,,openubem/outputs/eu_evidence/EU-17/FR-LYO-HAUTCOEURPENTES/layouts/BATIMENT0000000240879510_part0.json
BATIMENT0000000240879511_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,7fdbd6e8c5ebc31c7ff7639ce23764cf0399242c57e2c64186af7c557e8f0cdd,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,,,,,546.6832,,,,,openubem/outputs/eu_evidence/EU-17/FR-LYO-HAUTCOEURPENTES/layouts/BATIMENT0000000240879511_part0.json
BATIMENT0000000240879534_part0,FR.N.AB.01.Gen.ReEx.001.001,AB,FR.01,FALLBACK_PENDING_LAYOUT,fa893396db0cf1c029afa5a4017d985423e5385d439994ed4da2c29c939504dd,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,,,,,1266.9819,,,,,openubem/outputs/eu_evidence/EU-17/FR-LYO-HAUTCOEURPENTES/layouts/BATIMENT0000000240879534_part0.json
BATIMENT0000000240879546_part0,FR.N.AB.07.Gen.ReEx.001.001,AB,FR.07,FALLBACK_PENDING_LAYOUT,779cb0e9525dc21724b9c67070f9030ce6a72f0bdcf618d2743088f2e06bf318,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,,,,,2256.3862,,,,,openubem/outputs/eu_evidence/EU-17/FR-LYO-HAUTCOEURPENTES/layouts/BATIMENT0000000240879546_part0.json
BATIMENT0000000240879558_part0,FR.N.AB.01.Gen.ReEx.001.001,AB,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,aeef94ee5d7eeaeb5c842a3919c17270c89ef7d6a975d74632802d48f6a32d5e,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,,,,,1845.9958,,,,,openubem/outputs/eu_evidence/EU-17/FR-LYO-HAUTCOEURPENTES/layouts/BATIMENT0000000240879558_part0.json
BATIMENT0000000240879564_part0,FR.N.AB.01.Gen.ReEx.001.001,AB,FR.01,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,8e39896632a5ea7962fa9b23d5a3b4ac4be709ced45a3ebfbcb68074f34c73ac,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,,,,,1050.3112,,,,,openubem/outputs/eu_evidence/EU-17/FR-LYO-HAUTCOEURPENTES/layouts/BATIMENT0000000240879564_part0.json
BATIMENT0000000240879572_part0,FR.N.AB.06.Gen.ReEx.001.001,AB,FR.06,FALLBACK_PENDING_LAYOUT,355c1cee2337e123742c8e34dde539ee7f30f12774c4df9c303477686a3873e3,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,,,,,2461.2044,,,,,openubem/outputs/eu_evidence/EU-17/FR-LYO-HAUTCOEURPENTES/layouts/BATIMENT0000000240879572_part0.json
BATIMENT0000000240879577_part0,FR.N.MFH.07.Gen.ReEx.001.001,MFH,FR.07,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,8b4b4677d35300065eac9fc1f53edac110be58e3a66e658ff61677a4d0ce9c1a,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,,,,,1631.0437,,,,,openubem/outputs/eu_evidence/EU-17/FR-LYO-HAUTCOEURPENTES/layouts/BATIMENT0000000240879577_part0.json
BATIMENT0000000240879604_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,43f30309a87d06d98f7781d89d6e974190c432ff72705fa850cf08980ecd18ce,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,,,,,533.6964,,,,,openubem/outputs/eu_evidence/EU-17/FR-LYO-HAUTCOEURPENTES/layouts/BATIMENT0000000240879604_part0.json
BATIMENT0000000240879614_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,e27059893a550f35cd9bce85bc29d6283f1833536ded7032536b8cd67d3d55fb,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,,,,,475.3773,,,,,openubem/outputs/eu_evidence/EU-17/FR-LYO-HAUTCOEURPENTES/layouts/BATIMENT0000000240879614_part0.json
BATIMENT0000000240879618_part0,FR.N.TH.01.Gen.ReEx.001.001,TH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,29ebbbb33c7a4ac4b0b5a0addf770559f5bceaebdf95da1c55db181c67016074,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,,,,,57.6762,,,,,openubem/outputs/eu_evidence/EU-17/FR-LYO-HAUTCOEURPENTES/layouts/BATIMENT0000000240879618_part0.json
BATIMENT0000000240879627_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,deba9899433b222e3492dd3fb8cfc28029744425c8c6b807776585a8ca93bd5e,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,,,,,322.3138,,,,,openubem/outputs/eu_evidence/EU-17/FR-LYO-HAUTCOEURPENTES/layouts/BATIMENT0000000240879627_part0.json
BATIMENT0000000240879632_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,0c8584d9ea1c9f5bbb13f475bf18039f9168acc00a39d865779ecdfc25cd045c,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,,,,,695.8498,,,,,openubem/outputs/eu_evidence/EU-17/FR-LYO-HAUTCOEURPENTES/layouts/BATIMENT0000000240879632_part0.json
BATIMENT0000000240879635_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,4a3230bad5eb8d1b9a7f603f2f78f6e2da60b69f0a07a3e4a5182fd457a9234b,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,,,,,383.0778,,,,,openubem/outputs/eu_evidence/EU-17/FR-LYO-HAUTCOEURPENTES/layouts/BATIMENT0000000240879635_part0.json
BATIMENT0000000240879644_part0,FR.N.AB.07.Gen.ReEx.001.001,AB,FR.07,FALLBACK_PENDING_LAYOUT,42d73704d98ad5286c075434f17ebcce6c738c94aa607f37cf5bc6f2a6149277,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,,,,,1867.2359,,,,,openubem/outputs/eu_evidence/EU-17/FR-LYO-HAUTCOEURPENTES/layouts/BATIMENT0000000240879644_part0.json
BATIMENT0000000240879650_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,31710fb08762562eaf1d36f3cb7cadbdb048974c0f3e446c3dbb1b8d98a776d0,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,,,,,526.3306,,,,,openubem/outputs/eu_evidence/EU-17/FR-LYO-HAUTCOEURPENTES/layouts/BATIMENT0000000240879650_part0.json
BATIMENT0000000240879660_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,ecd342b02d622c6416e23ccb9c77afd9a7e726d1c40870782581965d527430e1,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,,,,,312.1846,,,,,openubem/outputs/eu_evidence/EU-17/FR-LYO-HAUTCOEURPENTES/layouts/BATIMENT0000000240879660_part0.json
BATIMENT0000000240879669_part0,FR.N.AB.01.Gen.ReEx.001.001,AB,FR.01,FALLBACK_PENDING_LAYOUT,64942b0e0dd891f3053e11ad3c9917c3d2c32c5c622c721e765cdb82bf79f910,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,,,,,795.6821,,,,,openubem/outputs/eu_evidence/EU-17/FR-LYO-HAUTCOEURPENTES/layouts/BATIMENT0000000240879669_part0.json
BATIMENT0000000240879681_part0,FR.N.MFH.03.Gen.ReEx.001.001,MFH,FR.03,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,09c1f0037b444c3aa8667e5c8d2c384bf2741416be76cce8cbc7c1207ae846d1,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,,,,,573.5265,,,,,openubem/outputs/eu_evidence/EU-17/FR-LYO-HAUTCOEURPENTES/layouts/BATIMENT0000000240879681_part0.json
BATIMENT0000000240879754_part0,FR.N.TH.01.Gen.ReEx.001.001,TH,FR.01,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,3334b1fcd28c9b40eabb832622bef75ab8c486bef970a8458d541d2ce6e66081,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,,,,,155.9294,,,,,openubem/outputs/eu_evidence/EU-17/FR-LYO-HAUTCOEURPENTES/layouts/BATIMENT0000000240879754_part0.json
BATIMENT0000000240879755_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,e3140bd3e988f881cdfef0ffdc4893c8aed266643617c3874cd0636d9933660b,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,,,,,175.6985,,,,,openubem/outputs/eu_evidence/EU-17/FR-LYO-HAUTCOEURPENTES/layouts/BATIMENT0000000240879755_part0.json
BATIMENT0000000240879756_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,5114f013b212d90fed40f642fd4530be5cde1e600e1129f557f9af39bb2ec79e,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,,,,,375.648,,,,,openubem/outputs/eu_evidence/EU-17/FR-LYO-HAUTCOEURPENTES/layouts/BATIMENT0000000240879756_part0.json
BATIMENT0000000240879758_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,9a16adeba836e38b55e4350f98aafacfff915382f8643de3c0aca9d59e976b0c,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,,,,,411.5494,,,,,openubem/outputs/eu_evidence/EU-17/FR-LYO-HAUTCOEURPENTES/layouts/BATIMENT0000000240879758_part0.json
BATIMENT0000000240879759_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,65ff97196690229eb85384b92c31e4d0c3a0e9a2ca558e738ace37da5ad4fc52,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,,,,,268.9054,,,,,openubem/outputs/eu_evidence/EU-17/FR-LYO-HAUTCOEURPENTES/layouts/BATIMENT0000000240879759_part0.json
BATIMENT0000000240879761_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,1b45826464f8c46c11f31246fe8c33b06501dd4eabc7cbc827c0efe3baab0161,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,,,,,197.956,,,,,openubem/outputs/eu_evidence/EU-17/FR-LYO-HAUTCOEURPENTES/layouts/BATIMENT0000000240879761_part0.json
BATIMENT0000000240879768_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,22637eef6e1013a307df65183ca3937f72dc4bcfbe5c461aa0447f2a97409638,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,,,,,266.6634,,,,,openubem/outputs/eu_evidence/EU-17/FR-LYO-HAUTCOEURPENTES/layouts/BATIMENT0000000240879768_part0.json
BATIMENT0000000240879789_part0,FR.N.AB.05.Gen.ReEx.001.001,AB,FR.05,FALLBACK_PENDING_LAYOUT,add0c0dc4a42c74cd5917c4b239e55a79d59a9502fab6f3b4d1e3364e7acd6f1,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,,,,,1974.6262,,,,,openubem/outputs/eu_evidence/EU-17/FR-LYO-HAUTCOEURPENTES/layouts/BATIMENT0000000240879789_part0.json
BATIMENT0000000240879897_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,4f28d8fd91146285212f9ac46ba88fd13cea6219a5ca7cbb2e7e2a67d3e68825,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,,,,,917.9413,,,,,openubem/outputs/eu_evidence/EU-17/FR-LYO-HAUTCOEURPENTES/layouts/BATIMENT0000000240879897_part0.json
