osm_id,footprint_area_m2,levels,height_m,archetype_id,zoning_strategy,data_quality_flag,heating_eui_kwh_m2,cooling_eui_kwh_m2,lighting_eui_kwh_m2,equipment_eui_kwh_m2,total_eui_kwh_m2,fans_eui_kwh_m2,gwp_heating_kgco2_m2,gwp_cooling_kgco2_m2,gwp_lighting_kgco2_m2,gwp_equipment_kgco2_m2,gwp_total_kgco2_m2,iod,simulation_status,error_summary,centroid_lon,centroid_lat
way/270445753,1239.8590256392217,1.0,3.5,SuperMarket,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",65.6383644058022,25.728156735900694,40.77944000000001,49.97603177896539,182.1219929206683,0.6415829004733925,11.880543957450199,5.734085748043659,9.08859535168,11.138258154641575,37.84148321181544,0.0021023108915147128,success,,-79.48877276959423,7.695876967518882e-05
way/270445754,866.7123400018995,1.0,3.5,MediumOffice,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",63.18040997445967,14.290624972013031,26.465100598400003,44.063276092609165,147.99941163748187,0.680337762684594,11.435654205377201,3.184980168762488,5.898329900566605,9.820470469311989,30.33943474401828,0.0004817966605094425,success,,-79.48871333668446,-2.4829208321814503e-05
way/270445755,1420.0391860815735,1.0,3.5,MediumOffice,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",46.02309248606335,12.613472707140222,26.465100598399996,44.063276092609165,129.16494188421274,0.5018572785260708,8.330179739977465,2.8111898891857554,5.898329900566604,9.820470469311989,26.860169999041812,0.0,success,,-79.48871547516174,5.036752199050846e-05
way/270445756,129.76972150076244,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",128.28198316113068,15.68881743341341,26.465100598399996,27.764778058354104,198.2006792512982,1.2374505928775428,23.219038952164652,3.4965981190197133,5.898329900566604,6.187991615421495,38.801958587172464,0.02115146741936697,success,,-79.48874049090915,2.1154825843949306e-06
way/270445757,228.42351089453112,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",104.1781938421287,14.52446041778435,26.465100598400007,27.764778058354104,172.93253291666716,1.0744722971495924,18.856253085425294,3.2370955422324337,5.898329900566606,6.187991615421495,34.17967014364583,0.014070397972539828,success,,-79.48873637795653,-1.2621244679630876e-05
way/270445758,255.612234541799,1.0,3.5,FullServiceRestaurant,single_zone,"generic_tag,no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",72.72632251323395,37.545034948484954,72.73404014249999,85.23808021557309,268.243477819792,1.1487409565619113,13.163464374895344,8.367737029038738,16.21038099463926,18.997181413805205,56.73876381237855,0.04024270865398591,success,,-79.48872611464496,5.263351498205849e-06
way/270445759,251.44279700158518,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",115.22363937114513,15.561928953478237,26.4651005984,27.764778058354104,185.01544698137747,1.2120301383218124,20.855478726177267,3.4683182297196016,5.898329900566604,6.187991615421495,36.41011847188497,0.024057202923032133,success,,-79.48875739223467,-4.667107217619811e-06
way/271121943,287.5121618107253,1.0,3.5,QuickServiceRestaurant,single_zone,"generic_tag,no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",48.712630174667645,45.3890236136784,93.53587909499997,139.4909664068365,327.1284992901825,1.452342816709495,8.816986061614843,10.115942470827731,20.846528445660834,31.08863066502446,70.86808764312786,0.06860925236168881,success,,-79.4887438843876,-8.37836363443984e-12
way/304840787,1226.754861760492,1.0,3.5,MediumOffice,single_zone,"generic_tag,no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",55.91240482988069,11.761431993267896,26.465100598399996,44.06327609260917,138.20221351415776,0.4903449958584543,10.120145274208404,2.6212938712036022,5.898329900566604,9.82047046931199,28.460239515290603,0.0,success,,-79.48873557134203,1.3502006909639122e-06
way/304840794,542.7580788944645,1.0,3.5,Courthouse,single_zone,"generic_tag,no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",99.9711829309641,22.07833090063746,19.67665472,28.25619005938692,169.98235861098846,0.5010717832167946,18.094784110504502,4.920641764486872,4.385375390755839,6.297513590915681,33.69831485666289,7.264362591693791e-05,success,,-79.48874889872347,1.901281594065506e-05
way/304842005,138.41396244214766,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",133.64324617290146,15.279462555798256,26.4651005984,27.764778058354104,203.1525873854538,1.3004376337719321,24.18942755729516,3.4053643787358685,5.898329900566604,6.187991615421495,39.681113452019126,0.0254632400986541,success,,-79.48874564009667,5.227573212306519e-06
way/304843764,309.853198299604,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",97.17408865922599,13.92891018816022,26.465100598399996,27.764778058354107,165.3328775041403,0.956087524344077,17.588510047319904,3.1043640714556444,5.898329900566604,6.187991615421496,32.77919563476365,0.012147918731011238,success,,-79.48875871399342,2.236273429797054e-06
way/304844050,312.65005059206106,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",86.2772512383302,13.134987741450601,26.465100598399996,27.764778058354104,153.6421176365349,0.8562345323071502,15.616182474137764,2.927420987912578,5.898329900566604,6.187991615421495,30.629924978038442,0.010459102714661895,success,,-79.48875704303241,1.637666847525494e-05
way/304844085,497.13853165285184,1.0,3.5,FullServiceRestaurant,single_zone,"generic_tag,no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",60.44259442035625,35.63734389094619,72.7340401425,85.2380802155731,254.05205866937558,1.190477310710042,10.94010959008448,7.942566107662959,16.210380994639262,18.997181413805208,54.090238106191904,0.03541400056897793,success,,-79.48872931241675,-5.590892248065066e-06
way/304844576,687.5327189482289,1.0,3.5,MediumOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",80.40982623363092,15.855702983898034,26.465100598399992,44.06327609260916,166.7939059085381,0.8279449069856668,14.554178548287197,3.5337922354273226,5.898329900566603,9.820470469311987,33.80677115359311,0.0043026607268242525,success,,-79.48874189713463,1.5297440483440012e-05
way/304845359,380.4634015562302,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",89.17938360933387,13.578677144185363,26.4651005984,27.7647780583541,156.98793941027333,0.9605653522867664,16.14146843328943,3.0263069324788803,5.898329900566604,6.1879916154214945,31.25409688175641,0.008393201351278494,success,,-79.48873327506787,2.131024640287735e-05
way/304846569,180.14260975206716,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",135.38568224411077,16.05196927217314,26.4651005984,27.764778058354104,205.667530173038,1.3101451058490035,24.504808486184047,3.5775344956277717,5.898329900566604,6.187991615421495,40.16866449779992,0.029767043678873235,success,,-79.4887427367661,2.2737434585183306e-06
way/304846880,275.86044117620713,1.0,3.5,FullServiceRestaurant,single_zone,"generic_tag,no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",61.817963616666205,37.23195017613568,72.7340401425,85.23808021557312,257.022034150875,1.0979260300719251,11.189051414616582,8.297959199655711,16.210380994639262,18.99718141380521,54.69457302271677,0.029931769945891962,success,,-79.48874388539286,7.739073567264517e-10
way/304846947,512.6862529551124,1.0,3.5,MediumOffice,single_zone,"generic_tag,no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",74.61620000911672,15.163232135398275,26.465100598400003,44.06327609260916,160.30780883552416,0.8357727435057948,13.505532201650126,3.379459872480484,5.898329900566605,9.820470469311987,32.6037924440092,0.007022509708962929,success,,-79.48874388437827,-8.893195460717751e-12
way/304847115,262.3376311977336,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",88.62863612727236,13.492973493054935,26.465100598399996,27.764778058354104,156.3514882770814,0.8809961486017713,16.041783139036298,3.0072059883441393,5.898329900566604,6.187991615421495,31.135310643368538,0.010341455697301872,success,,-79.48874388438807,-3.658191814893238e-12
way/304847237,154.19378692975067,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",117.14024985455629,15.187687408865562,26.4651005984,27.764778058354104,186.55781592017595,1.162677079964666,21.20238522367469,3.3849102681886856,5.898329900566604,6.187991615421495,36.673617007851476,0.027206125073556006,success,,-79.48874388438797,-2.6053640965192022e-12
way/304847430,533.9146052320808,1.0,3.5,Courthouse,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",108.73938683416264,27.93685652013081,19.67665472,28.256190059386917,184.60908813368036,0.6622118726197697,19.68182901698344,6.226343086354594,4.385375390755839,6.29751359091568,36.59106108500955,0.010594328188472567,success,,-79.4887406815121,4.451440809039889e-06
way/334332012,664.1733805090479,1.0,3.5,MidriseApartment,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",60.73355218869451,4.06545221741547,3.9654911445,43.39802550000001,112.16252105061,0.2990011870424939,10.992772946153705,0.9060754665998206,0.883796942357004,9.672204739236001,22.454850094346533,0.22074435960983116,success,,-79.48873993029528,-1.1184870909048691e-05
way/334332014,653.4927199431309,1.0,3.5,MidriseApartment,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",61.62911006294685,4.266279342658641,3.9654911445000005,43.3980255,113.2589060501055,0.3199320791695333,11.15486892139338,0.9508342096570166,0.883796942357004,9.672204739236,22.6617048126434,0.22610657024137687,success,,-79.48873125910478,4.828792225932318e-06
way/334332016,304.7018468697399,1.0,3.5,MidriseApartment,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",76.0558955464614,4.41311595966287,3.9654911444999996,43.398025499999996,127.83252815062426,0.35948637142977785,13.766117093909513,0.9835599801619832,0.8837969423570039,9.672204739236,25.3056787556645,0.21827199221911886,success,,-79.48874688273884,-2.060223405287448e-06
way/334332018,330.7990201713752,1.0,3.5,MidriseApartment,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",72.49871793544817,4.774127356934916,3.9654911444999996,43.3980255,124.63636193688309,0.4009659176708545,13.122267946316118,1.0640193122947985,0.8837969423570039,9.672204739236,24.74228894020392,0.23664988715179083,success,,-79.48874132028018,4.7439532138066003e-07
way/334332019,297.5215763888806,1.0,3.5,MidriseApartment,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",75.99950519664212,4.612179383423052,3.9654911445,43.3980255,127.97520122456518,0.40063749222523415,13.755910440592222,1.0279256435422623,0.883796942357004,9.672204739236,25.339837765727488,0.23366268398811166,success,,-79.48874756198897,1.4867278901710685e-06
way/334332021,333.7711941969916,1.0,3.5,MidriseApartment,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",72.14811686159716,4.762110775580131,3.9654911445000005,43.398025499999996,124.2737442816773,0.3987296118977309,13.058809151949086,1.0613411527750949,0.883796942357004,9.672204739236,24.676151986317183,0.23653733762199106,success,,-79.48874110274934,2.5420650246499744e-07
way/334332023,302.51277648646015,1.0,3.5,MidriseApartment,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",74.78688063597806,4.214407827689995,3.9654911444999996,43.398025499999996,126.36480510816804,0.328748894130396,13.53642539511203,0.9392735013729245,0.8837969423570039,9.672204739236,25.031700578077956,0.2151635540750541,success,,-79.48874557827693,-4.250480030755123e-06
way/334332024,305.7213595399418,1.0,3.5,MidriseApartment,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",76.16602273781284,4.554284567961649,3.9654911444999996,43.39802549999999,128.08382395027448,0.3793852816765785,13.786050115544123,1.0150225102307486,0.8837969423570039,9.672204739235998,25.357074307367874,0.22176842630479998,success,,-79.48874653383852,-1.1541843767502062e-06
way/334332025,309.1150598319229,1.0,3.5,MidriseApartment,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",75.15298514587933,4.839929320032298,3.965491144499999,43.398025499999996,127.35643111041162,0.4148891589365146,13.602690311404158,1.0786847274142384,0.8837969423570038,9.672204739236,25.237376720411397,0.23666249202278833,success,,-79.4887395157383,4.4262279028369885e-07
way/334332026,299.68398506752385,1.0,3.5,MidriseApartment,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",76.97316673805902,4.856611539809956,3.9654911445,43.3980255,129.19329492236898,0.41697512662654995,13.932143179588682,1.0824027271005243,0.883796942357004,9.672204739236,25.57054758828221,0.2333386685165559,success,,-79.48874640794482,-2.387850394323007e-07
way/334332027,582.0066219216312,1.0,3.5,MidriseApartment,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",66.82629131595928,4.53286097153515,3.9654911445000005,43.398025499999996,118.72266893199443,0.36914030009505155,12.09555872818863,1.010247790447982,0.883796942357004,9.672204739236,23.661808200229615,0.2365269135609509,success,,-79.48872804234662,-6.194099193133065e-06
way/334332029,164.180010539027,1.0,3.5,SmallOffice,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",118.75256187044218,15.230225130044202,26.465100598400003,27.7647780583541,188.21266565724048,1.1263358220864328,21.494213698550034,3.394390735183211,5.898329900566605,6.1879916154214945,36.974925949721346,0.02179037341341306,success,,-79.48876003925295,-2.5251159839972668e-06
way/334332606,76.76325237987031,1.0,3.5,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",32.66701843016179,81.10993750005562,41.07840892273891,387.73870422103244,542.5940690739887,2.3998351342132316,5.912730335859283,18.077133990512397,9.155227153428665,86.41610048714993,119.56119196695028,0.2018359182399129,success,,-79.48874388413779,1.2313173833058101e-09
way/384757942,154.07389811987235,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",133.9660914493376,14.567240039076337,26.465100598400003,27.7647780583541,202.76321014516802,1.3415870800640672,24.247862552330105,3.246629921989021,5.898329900566605,6.1879916154214945,39.58081399030723,0.024658680316736677,success,,-79.48874811046183,2.189198301686428e-06
way/385036709,309.6482948109943,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",108.28599560965485,12.217721604039578,26.4651005984,27.764778058354104,174.7335958704485,1.0620586237217469,19.599765205347527,2.722988049335509,5.898329900566604,6.187991615421495,34.40907477067114,0.021803372410033134,success,,-79.48872711629524,-1.4270568804822982e-05
way/772626975,241.59670461333377,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",92.04424125158798,13.745680459935912,26.465100598400003,27.764778058354107,160.019800368278,0.907481552285986,16.660007666537425,3.0635272954668364,5.898329900566605,6.187991615421496,31.809856477992362,0.011704941466346892,success,,-79.48874388437392,-9.142821910399859e-10
way/772626976,276.10854201917084,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",84.52399548813285,13.118483318039349,26.465100598399992,27.764778058354104,151.8723574629263,0.8845647960246245,15.298843183352046,2.9237426140580656,5.898329900566603,6.187991615421495,30.30890731339821,0.010674121047193003,success,,-79.4887475120777,-8.252492956761223e-06
way/772626977,294.46215592663276,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",92.38977486635346,13.658975230401559,26.465100598400003,27.764778058354107,160.2786287535091,0.9911042386142243,16.722549250809976,3.0442031275500563,5.898329900566605,6.187991615421496,31.85307389434813,0.019174968014189425,success,,-79.48874388528262,-1.5928108151060545e-10
way/772626978,142.7987106237327,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",116.72842576586682,15.38699976987035,26.465100598399996,27.7647780583541,186.34530419249126,1.1576035958018016,21.127845063621894,3.4293314127105443,5.898329900566604,6.1879916154214945,36.64349799232053,0.023065871073756163,success,,-79.48874388540811,-5.345861016073704e-10
way/772626979,423.6206478333341,1.0,3.5,QuickServiceRestaurant,single_zone,"generic_tag,no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",46.56274043179325,45.21181323754753,93.535879095,139.49096640683652,324.8013991711773,1.4708402610876186,8.427856018154579,10.076447239878693,20.846528445660837,31.088630665024468,70.43946236871858,0.06667232850220274,success,,-79.48873703961506,3.726630288684774e-05
way/772626980,168.1322835385485,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",115.2089574703224,15.029151571993145,26.4651005984,27.764778058354104,184.46798769906965,1.1023512390775594,20.852821302128355,3.349577069153256,5.898329900566604,6.187991615421495,36.28871988726971,0.022517019988232474,success,,-79.48874243688019,1.0764583026063604e-05
way/772626981,171.11142197617673,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",109.96862614516897,14.914495262063976,26.465100598400003,27.764778058354107,179.11300006398704,1.1149807599503543,19.904321332275583,3.3240233880467223,5.898329900566605,6.187991615421496,35.31466623631041,0.018018350007278257,success,,-79.48875628902225,-5.915764714058531e-06
way/772626982,179.25524342044946,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",111.28427365278966,14.694433809890212,26.4651005984,27.764778058354107,180.208586119434,1.0880219387350778,20.142453531154928,3.274977852077851,5.898329900566604,6.187991615421496,35.50375289922088,0.014214764279954861,success,,-79.48873518948128,3.295972347186299e-06
way/772626983,144.6696717068744,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",127.71288628851994,14.773260091529265,26.465100598399996,27.764778058354104,196.7160250368033,1.2636316682478612,23.116032418222108,3.29254602311931,5.898329900566604,6.187991615421495,38.494899957329515,0.029130176050522788,success,,-79.48874388427431,1.05475189274843e-09
way/772626984,96.20396880283077,1.0,3.5,MidriseApartment,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",124.37238159940614,5.891126865185773,3.9654911445,43.3980255,177.6270251090919,0.6555878624546995,22.51140106949251,1.3129672266976835,0.883796942357004,9.672204739236,34.3803699777832,0.2350875294592583,success,,-79.48873821833773,8.320989223051716e-06
way/772626985,90.30587241185748,1.0,3.5,MidriseApartment,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",123.73267748006533,5.88523677910042,3.9654911445,43.398025499999996,176.98143090366574,0.6483580151696707,22.395614623891824,1.3116544914316686,0.883796942357004,9.672204739236,34.263270796916494,0.23539531338766298,success,,-79.48874388438746,-9.732138187162167e-13
way/772626986,67.66348318968184,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",174.42191320667854,18.810580230542165,26.465100598399992,27.7647780583541,247.4623720939748,1.7254106797516229,31.570366290408813,4.192351637141393,5.898329900566603,6.1879916154214945,47.8490394435383,0.055561361557953534,success,,-79.48874388510124,5.155699050621032e-12
way/772626987,152.62015206907878,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",122.24583594511645,15.394219676094602,26.4651005984,27.764778058354096,191.86993427796514,1.169046680535694,22.126496306066077,3.430940527650556,5.898329900566604,6.187991615421494,37.64375834970473,0.027079820441082116,success,,-79.48872806839195,8.23222924077401e-06
way/772626988,189.12134132481106,1.0,3.5,Courthouse,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",151.5415017005745,31.23020429202234,19.67665472,28.256190059386917,230.70455077198375,0.8906464551377737,27.429011807803985,6.960338090971602,4.385375390755839,6.29751359091568,45.0722388804471,0.019171188810476355,success,,-79.48874564236097,-6.827873726672474e-08
way/772626989,116.79893410482727,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",133.50360057636192,15.888077660757553,26.465100598400003,27.764778058354104,203.62155689387356,1.3029921591986313,24.164151704321508,3.541007644408357,5.898329900566605,6.187991615421495,39.79148086471797,0.028211208507096533,success,,-79.48874426157555,-1.077768882245853e-06
way/772626990,151.48092946005093,1.0,3.5,QuickServiceRestaurant,single_zone,"generic_tag,no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",86.71506499616237,45.913257425699264,93.53587909499998,139.49096640683655,365.6551679236982,1.8005650669625237,15.695426764305388,10.232779508980446,20.846528445660834,31.088630665024475,77.86336538397114,0.10713949798036605,success,,-79.4887365856411,9.780113916898114e-06
way/772626992,266.7963414446541,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",97.69816959570628,11.28223184575165,26.4651005984,27.764778058354104,163.21028009821202,0.9261546022818022,17.683368696822836,2.5144935759263616,5.898329900566604,6.187991615421495,32.284183788737295,0.004100227670537225,success,,-79.48872693395647,-1.3036648285133697e-06
way/772626993,79.41866151646492,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",208.49422287063567,10.188374195133107,26.465100598400003,27.7647780583541,272.9124757225229,1.036324601593258,37.73745433958506,2.2707033336177056,5.898329900566605,6.1879916154214945,52.094479189190864,3.32293345993941e-06,success,,-79.48874539274499,-7.490792674879539e-06
way/772626994,257.5786205325888,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",99.78932217093234,11.145721034686629,26.465100598399996,27.764778058354104,165.16492186237306,0.7580930444983643,18.06186731293875,2.484069138442678,5.898329900566604,6.187991615421495,32.632257967369526,0.0011285174884204054,success,,-79.48873021296353,6.652002185417056e-07
way/772626995,135.30124536048626,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",127.4786763831002,14.522552952697009,26.465100598399992,27.7647780583541,196.2311079925513,1.2237717908713022,23.073640425341136,3.2366704216734874,5.898329900566603,6.1879916154214945,38.39663236300272,0.02528390331425072,success,,-79.48874316807238,4.812973452873737e-06
way/772626996,184.70125443360413,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",110.27377407530966,14.9705230392212,26.465100598400003,27.764778058354096,179.47417577128496,1.1415254391714889,19.95955310763105,3.3365104107973074,5.898329900566605,6.187991615421494,35.38238503441645,0.03002203902103254,success,,-79.48874388299176,6.808114470695062e-10
way/772626997,172.25944394136565,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",126.1705575096095,13.133468787844878,26.465100598399996,27.764778058354104,193.53390495420848,1.0284553383700046,22.836870909239316,2.9270824556845634,5.898329900566604,6.187991615421495,37.85027488091198,0.004265188965697168,success,,-79.48873798991453,-8.752970453550805e-06
way/772626999,250.72509599112135,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",107.32663705959472,15.058051378840027,26.4651005984,27.7647780583541,176.61456709518885,1.1340262895582423,19.426121307786644,3.356018026904834,5.898329900566604,6.1879916154214945,34.868460850679575,0.033453061149654836,success,,-79.48872746649938,-1.992472438515031e-05
way/772627000,195.82385534481034,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",119.6140775654354,15.310749596978606,26.4651005984,27.7647780583541,189.1547058191681,1.2020114964850717,21.650148039343804,3.4123373841778157,5.898329900566604,6.1879916154214945,37.14880693950972,0.030462772037839505,success,,-79.48872221932314,-2.3607557149368338e-05
way/772627001,530.0759623782741,1.0,3.5,MediumOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",83.79889638815231,15.998407720961286,26.4651005984,44.063276092609165,170.32568080012277,0.8650811008625687,15.167600246255569,3.565597125586083,5.898329900566604,9.820470469311989,34.45199774172025,0.0027991939458976,success,,-79.48875799067879,-1.5886330322397958e-06
way/772627004,356.70093290063875,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",90.97067989793462,13.536283377597572,26.4651005984,27.7647780583541,158.7368419322863,0.9000357836019983,16.465693061526164,3.0168585489319257,5.898329900566604,6.1879916154214945,31.56887312644619,0.014337581632422795,success,,-79.48877418065206,1.7325249125106145e-05
way/772627005,117.09314157406779,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",139.92792412538046,16.496633383127865,26.465100598400003,27.7647780583541,210.6544361652624,1.3237304571363584,25.32695426669386,3.676637675364473,5.898329900566605,6.1879916154214945,41.08991345804644,0.03605798502286148,success,,-79.48874807427052,8.885119671653067e-06
