osm_id,footprint_area_m2,levels,height_m,archetype_id,zoning_strategy,data_quality_flag,heating_eui_kwh_m2,cooling_eui_kwh_m2,lighting_eui_kwh_m2,equipment_eui_kwh_m2,fans_eui_kwh_m2,pumps_eui_kwh_m2,dhw_gas_eui_kwh_m2,dhw_elec_eui_kwh_m2,dhw_eui_kwh_m2,cooking_eui_kwh_m2,refrigeration_eui_kwh_m2,total_eui_kwh_m2,gwp_heating_kgco2_m2,gwp_cooling_kgco2_m2,gwp_lighting_kgco2_m2,gwp_equipment_kgco2_m2,gwp_fans_kgco2_m2,gwp_pumps_kgco2_m2,gwp_dhw_kgco2_m2,gwp_cooking_kgco2_m2,gwp_refrigeration_kgco2_m2,gwp_total_kgco2_m2,iod,simulation_status,error_summary,centroid_lon,centroid_lat
way/42496314,5958.9613496970205,51.0,178.5,SuperTallBuilding,one_zone_per_floor,no_height,4.537504711266026,15.73521717222238,26.46509966212154,44.06327453374504,21.123335301503296,5.63567487273315,31.61748953201003,0.0,31.61748953201003,0.0,0.0,149.17759578560145,0.8212883527391507,3.5069393216075464,5.898329691896351,9.820470121884822,4.707799985316642,1.2560341302357825,5.722765605293815,0.0,0.0,31.733627208974113,0.009249398330759103,success,,-79.48865304009524,-2.7244041117078846e-05
way/42496352,2814.5294135285308,1.0,3.5,LargeOffice,single_zone,"no_floors,no_height",26.3210329327919,5.8657447144923855,26.465100073992843,44.06327521949337,4.403831183316755,0.0,3.6536580465218282,0.0,3.6536580465218282,0.0,0.0,110.77264217060909,4.764106960835334,1.307310256008347,5.898329783690933,9.820470274718925,0.9814906634881717,0.0,0.6613121064204509,0.0,0.0,23.43302004516216,0.0,success,,-79.48869380440023,-2.3305688849352364e-05
way/42500728,1633.0022917991948,1.0,3.5,LargeOffice,single_zone,"no_floors,no_height",31.635913789087596,6.02325057182556,26.46510073591363,44.06327632156356,4.528932720182514,0.0,4.469796124186788,0.0,4.469796124186788,0.0,0.0,117.18627026275963,5.726100395824854,1.3424139014439063,5.898329931214542,9.820470520339514,1.009372293212517,0.0,0.8090330984778086,0.0,0.0,24.605720140513142,0.0,success,,-79.48870844146906,-1.933410895866849e-05
way/86121620,4626.279203848195,1.0,3.5,LargeOffice,single_zone,"generic_tag,no_floors,no_function,no_height",19.00936246643615,5.940444764064927,26.46510071220688,44.06327628209282,4.472946287622899,0.0,3.214011189276993,0.0,3.214011189276993,0.0,0.0,103.16514170170066,3.4406946064249433,1.3239588054566784,5.898329925930971,9.820470511542592,0.9968944850150907,0.0,0.5817360252591357,0.0,0.0,22.062084359629413,0.0,success,,-79.48887606770018,2.0518123354971785e-05
way/86121621,8006.855999201618,105.0,367.5,SuperTallBuilding,one_zone_per_floor,no_floors,3.24598437087283,15.817293294500343,26.465100598403147,44.0632760926144,19.56831555920681,5.583370249491287,11.429824599212704,0.0,11.429824599212704,0.0,0.0,126.17316476430152,0.5875231711279822,3.5252317911318802,5.8983299005673056,9.820470469313156,4.361229625311539,1.244376894244622,2.0687982524574995,0.0,0.0,27.505960104153985,0.015689701122013053,success,,-79.48874387617293,1.0553751679529086e-08
way/86216914,2765.5355231290946,40.0,140.0,SuperTallBuilding,one_zone_per_floor,,6.513049544755692,15.680600260519109,26.465100687335852,44.06327624068361,22.431736458072862,5.706513057183029,45.82281389797228,0.0,45.82281389797228,0.0,0.0,166.68309014652243,1.17886196760078,3.4947667412624144,5.898329920387916,9.820470502313636,4.9994059678836145,1.271821978080496,8.293929315532983,0.0,0.0,34.95758639306184,0.005410934101898339,success,,-79.48874388915667,-3.1801868356854875e-08
way/91200880,1301.287936545484,1.0,3.5,LargeOffice,single_zone,"no_floors,no_height",32.97271464260291,7.69529332744826,26.465098136253616,44.0632719932393,7.306763254310067,0.0,4.966696629648867,0.0,4.966696629648867,0.0,0.0,123.46983798350301,5.968061350311126,1.7150654144750486,5.898329351823116,9.820469555677228,1.6284729400145932,0.0,0.898972089966445,0.0,0.0,25.92937070226756,0.0,success,,-79.48874388571859,-3.0054167287632796e-09
way/91200920,1324.0168280864827,1.0,3.5,LargeOffice,single_zone,"no_floors,no_height,no_year|HOTDECK_NEIGHBOR_MED",34.829330460062245,7.3955909486751565,26.465101564068522,44.06327770040654,5.822163573315262,0.0,4.904774367002279,0.0,4.904774367002279,0.0,0.0,123.48023861353,6.304108813271266,1.6482701459131295,5.898330115787079,9.820470827645005,1.2975972399119189,0.0,0.8877641604274125,0.0,0.0,25.85654130295581,0.0,success,,-79.48874384418099,-2.5934550074892657e-08
way/109284804,2452.727707087475,1.0,3.5,LargeOffice,single_zone,"no_floors,no_height",23.755389906300145,6.372993276542226,26.46510089272592,44.063276582649415,4.908316812444043,0.0,3.736856994978325,0.0,3.736856994978325,0.0,0.0,109.30193446564007,4.299725573040326,1.4203617575295189,5.898329966163611,9.82047057852824,1.0939263846230287,0.0,0.6763711160910768,0.0,0.0,23.2091853759758,0.0,success,,-79.48874388437268,5.737233397272763e-10
way/109284807,5104.004675028921,39.0,136.5,TallBuilding,one_zone_per_floor,no_height,4.695864551904848,15.931846641601004,26.46510057522184,44.0632760540185,21.77911907051637,5.729224198090424,47.240765878556545,0.0,47.240765878556545,0.0,0.0,165.90519696990953,0.8499514838947775,3.5507625247068986,5.898329895400842,9.820470460711212,4.853955825484124,1.276883655476809,8.550578624018735,0.0,0.0,34.8009324696934,0.006049042681111784,success,,-79.48873512861208,-6.481600550988978e-05
