Time,RELATION_12638103_F0_WHOLE:ANNUALSIZINGPERIOD:Des Heat Load [W],RELATION_12638103_F0_WHOLE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],RELATION_12638103_F0_WHOLE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],RELATION_12638103_F0_WHOLE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],RELATION_12638103_F0_WHOLE::Des Latent Heat Load [W],RELATION_12638103_F0_WHOLE::Des Latent Cool Load [W],RELATION_12638103_F0_WHOLE::Des Latent Heat Mass Flow [kg/s],RELATION_12638103_F0_WHOLE::Des Latent Cool Mass Flow [kg/s],RELATION_12638103_F0_WHOLE::Des Heat Load No DOAS [W],RELATION_12638103_F0_WHOLE::Des Sens Cool Load No DOAS [W],RELATION_12638103_F0_WHOLE::Des Latent Heat Load No DOAS [W],RELATION_12638103_F0_WHOLE::Des Latent Cool Load No DOAS [W],RELATION_12638103_F0_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],RELATION_12638103_F0_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],RELATION_12638103_F0_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],RELATION_12638103_F0_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],RELATION_12638103_F1_WHOLE:ANNUALSIZINGPERIOD:Des Heat Load [W],RELATION_12638103_F1_WHOLE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],RELATION_12638103_F1_WHOLE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],RELATION_12638103_F1_WHOLE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],RELATION_12638103_F1_WHOLE::Des Latent Heat Load [W],RELATION_12638103_F1_WHOLE::Des Latent Cool Load [W],RELATION_12638103_F1_WHOLE::Des Latent Heat Mass Flow [kg/s],RELATION_12638103_F1_WHOLE::Des Latent Cool Mass Flow [kg/s],RELATION_12638103_F1_WHOLE::Des Heat Load No DOAS [W],RELATION_12638103_F1_WHOLE::Des Sens Cool Load No DOAS [W],RELATION_12638103_F1_WHOLE::Des Latent Heat Load No DOAS [W],RELATION_12638103_F1_WHOLE::Des Latent Cool Load No DOAS [W],RELATION_12638103_F1_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],RELATION_12638103_F1_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],RELATION_12638103_F1_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],RELATION_12638103_F1_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],RELATION_12638103_F2_WHOLE:ANNUALSIZINGPERIOD:Des Heat Load [W],RELATION_12638103_F2_WHOLE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],RELATION_12638103_F2_WHOLE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],RELATION_12638103_F2_WHOLE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],RELATION_12638103_F2_WHOLE::Des Latent Heat Load [W],RELATION_12638103_F2_WHOLE::Des Latent Cool Load [W],RELATION_12638103_F2_WHOLE::Des Latent Heat Mass Flow [kg/s],RELATION_12638103_F2_WHOLE::Des Latent Cool Mass Flow [kg/s],RELATION_12638103_F2_WHOLE::Des Heat Load No DOAS [W],RELATION_12638103_F2_WHOLE::Des Sens Cool Load No DOAS [W],RELATION_12638103_F2_WHOLE::Des Latent Heat Load No DOAS [W],RELATION_12638103_F2_WHOLE::Des Latent Cool Load No DOAS [W],RELATION_12638103_F2_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],RELATION_12638103_F2_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],RELATION_12638103_F2_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],RELATION_12638103_F2_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],RELATION_12638103_F3_WHOLE:ANNUALSIZINGPERIOD:Des Heat Load [W],RELATION_12638103_F3_WHOLE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],RELATION_12638103_F3_WHOLE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],RELATION_12638103_F3_WHOLE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],RELATION_12638103_F3_WHOLE::Des Latent Heat Load [W],RELATION_12638103_F3_WHOLE::Des Latent Cool Load [W],RELATION_12638103_F3_WHOLE::Des Latent Heat Mass Flow [kg/s],RELATION_12638103_F3_WHOLE::Des Latent Cool Mass Flow [kg/s],RELATION_12638103_F3_WHOLE::Des Heat Load No DOAS [W],RELATION_12638103_F3_WHOLE::Des Sens Cool Load No DOAS [W],RELATION_12638103_F3_WHOLE::Des Latent Heat Load No DOAS [W],RELATION_12638103_F3_WHOLE::Des Latent Cool Load No DOAS [W],RELATION_12638103_F3_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],RELATION_12638103_F3_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],RELATION_12638103_F3_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],RELATION_12638103_F3_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],RELATION_12638103_F4_WHOLE:ANNUALSIZINGPERIOD:Des Heat Load [W],RELATION_12638103_F4_WHOLE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],RELATION_12638103_F4_WHOLE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],RELATION_12638103_F4_WHOLE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],RELATION_12638103_F4_WHOLE::Des Latent Heat Load [W],RELATION_12638103_F4_WHOLE::Des Latent Cool Load [W],RELATION_12638103_F4_WHOLE::Des Latent Heat Mass Flow [kg/s],RELATION_12638103_F4_WHOLE::Des Latent Cool Mass Flow [kg/s],RELATION_12638103_F4_WHOLE::Des Heat Load No DOAS [W],RELATION_12638103_F4_WHOLE::Des Sens Cool Load No DOAS [W],RELATION_12638103_F4_WHOLE::Des Latent Heat Load No DOAS [W],RELATION_12638103_F4_WHOLE::Des Latent Cool Load No DOAS [W],RELATION_12638103_F4_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],RELATION_12638103_F4_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],RELATION_12638103_F4_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],RELATION_12638103_F4_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%]
00:10:00,1.497673E+04,0.000000E+00,4.894447E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999152E+01,3.726596E+01,2.890571E+01,1.673573E+01,1.509766E+04,0.000000E+00,4.933961E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999149E+01,3.736742E+01,3.226457E+01,1.379940E+01,1.520739E+04,0.000000E+00,4.969819E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999147E+01,3.745077E+01,3.337530E+01,1.296021E+01,1.607708E+04,0.000000E+00,5.254023E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999140E+01,3.792563E+01,3.418584E+01,1.238342E+01,2.994021E+04,0.000000E+00,9.784299E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999071E+01,4.253199E+01,3.341658E+01,1.292267E+01
00:20:00,1.517462E+04,0.000000E+00,4.959096E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999155E+01,3.736274E+01,2.882087E+01,1.681503E+01,1.531762E+04,0.000000E+00,5.005822E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999152E+01,3.746794E+01,3.217008E+01,1.387209E+01,1.543604E+04,0.000000E+00,5.044522E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999150E+01,3.755077E+01,3.327854E+01,1.303001E+01,1.631304E+04,0.000000E+00,5.331112E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999143E+01,3.802329E+01,3.406928E+01,1.246386E+01,3.021512E+04,0.000000E+00,9.874097E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999076E+01,4.260292E+01,3.320033E+01,1.308038E+01
00:30:00,1.533303E+04,0.000000E+00,5.010844E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999158E+01,3.744145E+01,2.873829E+01,1.689633E+01,1.549713E+04,0.000000E+00,5.064467E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999155E+01,3.754999E+01,3.207742E+01,1.394677E+01,1.562402E+04,0.000000E+00,5.105933E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999153E+01,3.763237E+01,3.318398E+01,1.310140E+01,1.650733E+04,0.000000E+00,5.394586E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999146E+01,3.810273E+01,3.395507E+01,1.254585E+01,3.042646E+04,0.000000E+00,9.943129E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999080E+01,4.265609E+01,3.299740E+01,1.323309E+01
00:40:00,1.545135E+04,0.000000E+00,5.049496E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999160E+01,3.750436E+01,2.865576E+01,1.697919E+01,1.563551E+04,0.000000E+00,5.109674E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999157E+01,3.761593E+01,3.198464E+01,1.402283E+01,1.577062E+04,0.000000E+00,5.153826E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999155E+01,3.769792E+01,3.308936E+01,1.317401E+01,1.665922E+04,0.000000E+00,5.444206E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999148E+01,3.816647E+01,3.384100E+01,1.262903E+01,3.057316E+04,0.000000E+00,9.991040E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999082E+01,4.269584E+01,3.280073E+01,1.338375E+01
00:50:00,1.552925E+04,0.000000E+00,5.074941E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999161E+01,3.755582E+01,2.857313E+01,1.706329E+01,1.573238E+04,0.000000E+00,5.141318E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999158E+01,3.767017E+01,3.189169E+01,1.409991E+01,1.587546E+04,0.000000E+00,5.188072E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999156E+01,3.775183E+01,3.299434E+01,1.324772E+01,1.676830E+04,0.000000E+00,5.479840E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999149E+01,3.821892E+01,3.372664E+01,1.271333E+01,3.065453E+04,0.000000E+00,1.001761E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999083E+01,4.272763E+01,3.260679E+01,1.353455E+01
01:00:00,1.556635E+04,0.000000E+00,5.087053E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999161E+01,3.759950E+01,2.849061E+01,1.714843E+01,1.578733E+04,0.000000E+00,5.159263E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999158E+01,3.771647E+01,3.179886E+01,1.417783E+01,1.593811E+04,0.000000E+00,5.208535E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999156E+01,3.779786E+01,3.289910E+01,1.332246E+01,1.683415E+04,0.000000E+00,5.501345E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999149E+01,3.826384E+01,3.361210E+01,1.279874E+01,3.066984E+04,0.000000E+00,1.002258E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999083E+01,4.275524E+01,3.241481E+01,1.368609E+01
01:10:00,1.563495E+04,0.000000E+00,5.109475E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999161E+01,3.763788E+01,2.840824E+01,1.723453E+01,1.586146E+04,0.000000E+00,5.183490E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999157E+01,3.775734E+01,3.170610E+01,1.425660E+01,1.601299E+04,0.000000E+00,5.233009E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999156E+01,3.783851E+01,3.280365E+01,1.339819E+01,1.691457E+04,0.000000E+00,5.527629E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999149E+01,3.830366E+01,3.349738E+01,1.288525E+01,3.081457E+04,0.000000E+00,1.006989E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999083E+01,4.278058E+01,3.222480E+01,1.383831E+01
01:20:00,1.570442E+04,0.000000E+00,5.132178E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999160E+01,3.767011E+01,2.828526E+01,1.738726E+01,1.593633E+04,0.000000E+00,5.207959E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999157E+01,3.779195E+01,3.157142E+01,1.439097E+01,1.608858E+04,0.000000E+00,5.257714E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999155E+01,3.787292E+01,3.266597E+01,1.352622E+01,1.699562E+04,0.000000E+00,5.554118E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999148E+01,3.833747E+01,3.334035E+01,1.302222E+01,3.096073E+04,0.000000E+00,1.011765E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999082E+01,4.280247E+01,3.198618E+01,1.405139E+01
01:30:00,1.577437E+04,0.000000E+00,5.155038E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999158E+01,3.769630E+01,2.808994E+01,1.765962E+01,1.601155E+04,0.000000E+00,5.232542E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999155E+01,3.782042E+01,3.135973E+01,1.462722E+01,1.616450E+04,0.000000E+00,5.282523E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999154E+01,3.790123E+01,3.245074E+01,1.375008E+01,1.707691E+04,0.000000E+00,5.580682E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999146E+01,3.836538E+01,3.310358E+01,1.325322E+01,3.110741E+04,0.000000E+00,1.016559E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999081E+01,4.282089E+01,3.164781E+01,1.438515E+01
01:40:00,1.584498E+04,0.000000E+00,5.178110E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999157E+01,3.771757E+01,2.789494E+01,1.794581E+01,1.608730E+04,0.000000E+00,5.257297E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999154E+01,3.784390E+01,3.114950E+01,1.487410E+01,1.624092E+04,0.000000E+00,5.307496E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999152E+01,3.792456E+01,3.223729E+01,1.398366E+01,1.715863E+04,0.000000E+00,5.607387E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999145E+01,3.838851E+01,3.287204E+01,1.349151E+01,3.125498E+04,0.000000E+00,1.021381E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999079E+01,4.283668E+01,3.132435E+01,1.472239E+01
