Time,04C0932AAA6CB4FF_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],04C0932AAA6CB4FF_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],04C0932AAA6CB4FF_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],04C0932AAA6CB4FF_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],04C0932AAA6CB4FF_F0_DWELLING_0::Des Latent Heat Load [W],04C0932AAA6CB4FF_F0_DWELLING_0::Des Latent Cool Load [W],04C0932AAA6CB4FF_F0_DWELLING_0::Des Latent Heat Mass Flow [kg/s],04C0932AAA6CB4FF_F0_DWELLING_0::Des Latent Cool Mass Flow [kg/s],04C0932AAA6CB4FF_F0_DWELLING_0::Des Heat Load No DOAS [W],04C0932AAA6CB4FF_F0_DWELLING_0::Des Sens Cool Load No DOAS [W],04C0932AAA6CB4FF_F0_DWELLING_0::Des Latent Heat Load No DOAS [W],04C0932AAA6CB4FF_F0_DWELLING_0::Des Latent Cool Load No DOAS [W],04C0932AAA6CB4FF_F0_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],04C0932AAA6CB4FF_F0_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],04C0932AAA6CB4FF_F0_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],04C0932AAA6CB4FF_F0_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],04C0932AAA6CB4FF_F1_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],04C0932AAA6CB4FF_F1_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],04C0932AAA6CB4FF_F1_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],04C0932AAA6CB4FF_F1_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],04C0932AAA6CB4FF_F1_DWELLING_0::Des Latent Heat Load [W],04C0932AAA6CB4FF_F1_DWELLING_0::Des Latent Cool Load [W],04C0932AAA6CB4FF_F1_DWELLING_0::Des Latent Heat Mass Flow [kg/s],04C0932AAA6CB4FF_F1_DWELLING_0::Des Latent Cool Mass Flow [kg/s],04C0932AAA6CB4FF_F1_DWELLING_0::Des Heat Load No DOAS [W],04C0932AAA6CB4FF_F1_DWELLING_0::Des Sens Cool Load No DOAS [W],04C0932AAA6CB4FF_F1_DWELLING_0::Des Latent Heat Load No DOAS [W],04C0932AAA6CB4FF_F1_DWELLING_0::Des Latent Cool Load No DOAS [W],04C0932AAA6CB4FF_F1_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],04C0932AAA6CB4FF_F1_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],04C0932AAA6CB4FF_F1_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],04C0932AAA6CB4FF_F1_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],04C0932AAA6CB4FF_F2_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],04C0932AAA6CB4FF_F2_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],04C0932AAA6CB4FF_F2_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],04C0932AAA6CB4FF_F2_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],04C0932AAA6CB4FF_F2_DWELLING_0::Des Latent Heat Load [W],04C0932AAA6CB4FF_F2_DWELLING_0::Des Latent Cool Load [W],04C0932AAA6CB4FF_F2_DWELLING_0::Des Latent Heat Mass Flow [kg/s],04C0932AAA6CB4FF_F2_DWELLING_0::Des Latent Cool Mass Flow [kg/s],04C0932AAA6CB4FF_F2_DWELLING_0::Des Heat Load No DOAS [W],04C0932AAA6CB4FF_F2_DWELLING_0::Des Sens Cool Load No DOAS [W],04C0932AAA6CB4FF_F2_DWELLING_0::Des Latent Heat Load No DOAS [W],04C0932AAA6CB4FF_F2_DWELLING_0::Des Latent Cool Load No DOAS [W],04C0932AAA6CB4FF_F2_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],04C0932AAA6CB4FF_F2_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],04C0932AAA6CB4FF_F2_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],04C0932AAA6CB4FF_F2_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],04C0932AAA6CB4FF_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Heat Load [W],04C0932AAA6CB4FF_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],04C0932AAA6CB4FF_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],04C0932AAA6CB4FF_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],04C0932AAA6CB4FF_F0_DWELLING_1::Des Latent Heat Load [W],04C0932AAA6CB4FF_F0_DWELLING_1::Des Latent Cool Load [W],04C0932AAA6CB4FF_F0_DWELLING_1::Des Latent Heat Mass Flow [kg/s],04C0932AAA6CB4FF_F0_DWELLING_1::Des Latent Cool Mass Flow [kg/s],04C0932AAA6CB4FF_F0_DWELLING_1::Des Heat Load No DOAS [W],04C0932AAA6CB4FF_F0_DWELLING_1::Des Sens Cool Load No DOAS [W],04C0932AAA6CB4FF_F0_DWELLING_1::Des Latent Heat Load No DOAS [W],04C0932AAA6CB4FF_F0_DWELLING_1::Des Latent Cool Load No DOAS [W],04C0932AAA6CB4FF_F0_DWELLING_1:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],04C0932AAA6CB4FF_F0_DWELLING_1:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],04C0932AAA6CB4FF_F0_DWELLING_1:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],04C0932AAA6CB4FF_F0_DWELLING_1:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],04C0932AAA6CB4FF_F1_DWELLING_1:ANNUALSIZINGPERIOD:Des Heat Load [W],04C0932AAA6CB4FF_F1_DWELLING_1:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],04C0932AAA6CB4FF_F1_DWELLING_1:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],04C0932AAA6CB4FF_F1_DWELLING_1:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],04C0932AAA6CB4FF_F1_DWELLING_1::Des Latent Heat Load [W],04C0932AAA6CB4FF_F1_DWELLING_1::Des Latent Cool Load [W],04C0932AAA6CB4FF_F1_DWELLING_1::Des Latent Heat Mass Flow [kg/s],04C0932AAA6CB4FF_F1_DWELLING_1::Des Latent Cool Mass Flow [kg/s],04C0932AAA6CB4FF_F1_DWELLING_1::Des Heat Load No DOAS [W],04C0932AAA6CB4FF_F1_DWELLING_1::Des Sens Cool Load No DOAS [W],04C0932AAA6CB4FF_F1_DWELLING_1::Des Latent Heat Load No DOAS [W],04C0932AAA6CB4FF_F1_DWELLING_1::Des Latent Cool Load No DOAS [W],04C0932AAA6CB4FF_F1_DWELLING_1:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],04C0932AAA6CB4FF_F1_DWELLING_1:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],04C0932AAA6CB4FF_F1_DWELLING_1:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],04C0932AAA6CB4FF_F1_DWELLING_1:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%]
00:05:00,8.159808E+02,0.000000E+00,2.666933E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999520E+01,4.284667E+01,2.592394E+01,5.728673E+01,8.375404E+02,0.000000E+00,2.737396E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999518E+01,4.305244E+01,2.767139E+01,5.171571E+01,1.317890E+03,0.000000E+00,4.307347E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999508E+01,4.647950E+01,2.640034E+01,5.570330E+01,7.617434E+02,0.000000E+00,2.489668E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999524E+01,4.224392E+01,2.544323E+01,5.893603E+01,1.238528E+03,0.000000E+00,4.047934E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999488E+01,4.602713E+01,2.531919E+01,5.937585E+01
00:10:00,8.135663E+02,0.000000E+00,2.659041E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999520E+01,4.285035E+01,2.585972E+01,5.772812E+01,8.349184E+02,0.000000E+00,2.728826E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999518E+01,4.305574E+01,2.760166E+01,5.212807E+01,1.312430E+03,0.000000E+00,4.289499E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999508E+01,4.647925E+01,2.634005E+01,5.611866E+01,7.593928E+02,0.000000E+00,2.481985E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999524E+01,4.224715E+01,2.538083E+01,5.938458E+01,1.233004E+03,0.000000E+00,4.029879E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999488E+01,4.602556E+01,2.523321E+01,5.991168E+01
00:15:00,8.109367E+02,0.000000E+00,2.650446E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999520E+01,4.285360E+01,2.580675E+01,5.811652E+01,8.320850E+02,0.000000E+00,2.719565E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999518E+01,4.305878E+01,2.754343E+01,5.249240E+01,1.306754E+03,0.000000E+00,4.270946E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999508E+01,4.647997E+01,2.629233E+01,5.647799E+01,7.568847E+02,0.000000E+00,2.473787E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999524E+01,4.224999E+01,2.532897E+01,5.978096E+01,1.227303E+03,0.000000E+00,4.011246E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999488E+01,4.602516E+01,2.516235E+01,6.037973E+01
00:20:00,8.081299E+02,0.000000E+00,2.641272E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999520E+01,4.285634E+01,2.576273E+01,5.845824E+01,8.290742E+02,0.000000E+00,2.709724E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999518E+01,4.306150E+01,2.749432E+01,5.281457E+01,1.300880E+03,0.000000E+00,4.251748E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999507E+01,4.648163E+01,2.625317E+01,5.679316E+01,7.542032E+02,0.000000E+00,2.465023E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999524E+01,4.225239E+01,2.528544E+01,6.013147E+01,1.221406E+03,0.000000E+00,3.991972E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999487E+01,4.602591E+01,2.510320E+01,6.079016E+01
00:25:00,8.051304E+02,0.000000E+00,2.631468E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999520E+01,4.285859E+01,2.572451E+01,5.876446E+01,8.258714E+02,0.000000E+00,2.699256E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999518E+01,4.306393E+01,2.745120E+01,5.310440E+01,1.294797E+03,0.000000E+00,4.231866E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999507E+01,4.648400E+01,2.621817E+01,5.707922E+01,7.513442E+02,0.000000E+00,2.455678E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999524E+01,4.225437E+01,2.524736E+01,6.044657E+01,1.215307E+03,0.000000E+00,3.972035E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999487E+01,4.602758E+01,2.505145E+01,6.115847E+01
00:30:00,8.019371E+02,0.000000E+00,2.621031E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999520E+01,4.286044E+01,2.568963E+01,5.904445E+01,8.224748E+02,0.000000E+00,2.688154E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999518E+01,4.306608E+01,2.741157E+01,5.337029E+01,1.288503E+03,0.000000E+00,4.211295E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999507E+01,4.648685E+01,2.618472E+01,5.734574E+01,7.483067E+02,0.000000E+00,2.445750E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999524E+01,4.225600E+01,2.521252E+01,6.073507E+01,1.209002E+03,0.000000E+00,3.951429E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999487E+01,4.602991E+01,2.500388E+01,6.149694E+01
00:35:00,7.985491E+02,0.000000E+00,2.609958E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999520E+01,4.286194E+01,2.565668E+01,5.930396E+01,8.188835E+02,0.000000E+00,2.676416E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999518E+01,4.306801E+01,2.737397E+01,5.361751E+01,1.281996E+03,0.000000E+00,4.190028E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999507E+01,4.649002E+01,2.615187E+01,5.759690E+01,7.450899E+02,0.000000E+00,2.435236E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999524E+01,4.225735E+01,2.517959E+01,6.100253E+01,1.202490E+03,0.000000E+00,3.930147E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999486E+01,4.603268E+01,2.495872E+01,6.181279E+01
00:40:00,7.949657E+02,0.000000E+00,2.598246E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999520E+01,4.286315E+01,2.562499E+01,5.954608E+01,8.150965E+02,0.000000E+00,2.664039E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999518E+01,4.306974E+01,2.733769E+01,5.384901E+01,1.275275E+03,0.000000E+00,4.168058E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999506E+01,4.649339E+01,2.611939E+01,5.783418E+01,7.416932E+02,0.000000E+00,2.424134E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999524E+01,4.225844E+01,2.514794E+01,6.125206E+01,1.195770E+03,0.000000E+00,3.908183E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999486E+01,4.603576E+01,2.491514E+01,6.210978E+01
00:45:00,7.911861E+02,0.000000E+00,2.585892E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999520E+01,4.286412E+01,2.559422E+01,5.977270E+01,8.111128E+02,0.000000E+00,2.651018E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999518E+01,4.307129E+01,2.730234E+01,5.406652E+01,1.268336E+03,0.000000E+00,4.145379E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999506E+01,4.649688E+01,2.608725E+01,5.805841E+01,7.381159E+02,0.000000E+00,2.412442E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999524E+01,4.225933E+01,2.511721E+01,6.148562E+01,1.188840E+03,0.000000E+00,3.885533E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999486E+01,4.603904E+01,2.487272E+01,6.239014E+01
00:50:00,7.872096E+02,0.000000E+00,2.572896E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999520E+01,4.286488E+01,2.556414E+01,5.998522E+01,8.069315E+02,0.000000E+00,2.637352E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999518E+01,4.307267E+01,2.726769E+01,5.427136E+01,1.261177E+03,0.000000E+00,4.121983E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999506E+01,4.650044E+01,2.605540E+01,5.827041E+01,7.343573E+02,0.000000E+00,2.400158E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999524E+01,4.226003E+01,2.508718E+01,6.170467E+01,1.181698E+03,0.000000E+00,3.862189E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999486E+01,4.604244E+01,2.483117E+01,6.265551E+01
00:55:00,7.830354E+02,0.000000E+00,2.559253E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999520E+01,4.286546E+01,2.553460E+01,6.018482E+01,8.025516E+02,0.000000E+00,2.623038E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999518E+01,4.307392E+01,2.723359E+01,5.446461E+01,1.253798E+03,0.000000E+00,4.097864E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999506E+01,4.650403E+01,2.602375E+01,5.847101E+01,7.304168E+02,0.000000E+00,2.387279E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999524E+01,4.226056E+01,2.505768E+01,6.191046E+01,1.174342E+03,0.000000E+00,3.838148E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999486E+01,4.604593E+01,2.479028E+01,6.290725E+01
01:00:00,7.786629E+02,0.000000E+00,2.544962E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999520E+01,4.286587E+01,2.550549E+01,6.037249E+01,7.979723E+02,0.000000E+00,2.608071E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999518E+01,4.307503E+01,2.719990E+01,5.464716E+01,1.246196E+03,0.000000E+00,4.073017E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999506E+01,4.650761E+01,2.599227E+01,5.866096E+01,7.262938E+02,0.000000E+00,2.373804E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999524E+01,4.226094E+01,2.502859E+01,6.210401E+01,1.166771E+03,0.000000E+00,3.813403E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999486E+01,4.604944E+01,2.474992E+01,6.314648E+01
01:05:00,7.787862E+02,0.000000E+00,2.545365E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999520E+01,4.286614E+01,2.547671E+01,6.054907E+01,7.981754E+02,0.000000E+00,2.608735E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999517E+01,4.307601E+01,2.716654E+01,5.481980E+01,1.247041E+03,0.000000E+00,4.075780E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999506E+01,4.651117E+01,2.596092E+01,5.884092E+01,7.264125E+02,0.000000E+00,2.374192E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999524E+01,4.226119E+01,2.499983E+01,6.228621E+01,1.167542E+03,0.000000E+00,3.815923E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999486E+01,4.605295E+01,2.470999E+01,6.337411E+01
01:10:00,7.788655E+02,0.000000E+00,2.545625E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999520E+01,4.286642E+01,2.544731E+01,6.071870E+01,7.983242E+02,0.000000E+00,2.609221E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999518E+01,4.307696E+01,2.713252E+01,5.498636E+01,1.247770E+03,0.000000E+00,4.078161E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999506E+01,4.651446E+01,2.592925E+01,5.901314E+01,7.264930E+02,0.000000E+00,2.374455E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999524E+01,4.226149E+01,2.497051E+01,6.246104E+01,1.168189E+03,0.000000E+00,3.818037E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999486E+01,4.605615E+01,2.466995E+01,6.359287E+01
01:15:00,7.788999E+02,0.000000E+00,2.545737E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999520E+01,4.286665E+01,2.541693E+01,6.088335E+01,7.984162E+02,0.000000E+00,2.609522E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999518E+01,4.307773E+01,2.709744E+01,5.514867E+01,1.248380E+03,0.000000E+00,4.080156E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999506E+01,4.651716E+01,2.589713E+01,5.917864E+01,7.265329E+02,0.000000E+00,2.374585E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999524E+01,4.226179E+01,2.494032E+01,6.263036E+01,1.168707E+03,0.000000E+00,3.819729E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999486E+01,4.605860E+01,2.462960E+01,6.380413E+01
