osm_id,footprint_area_m2,levels,height_m,archetype_id,zoning_strategy,data_quality_flag,heating_eui_kwh_m2,cooling_eui_kwh_m2,lighting_eui_kwh_m2,equipment_eui_kwh_m2,fans_eui_kwh_m2,pumps_eui_kwh_m2,dhw_gas_eui_kwh_m2,dhw_elec_eui_kwh_m2,dhw_eui_kwh_m2,cooking_eui_kwh_m2,refrigeration_eui_kwh_m2,elevators_eui_kwh_m2,total_eui_kwh_m2,gwp_heating_kgco2_m2,gwp_cooling_kgco2_m2,gwp_lighting_kgco2_m2,gwp_equipment_kgco2_m2,gwp_fans_kgco2_m2,gwp_pumps_kgco2_m2,gwp_dhw_kgco2_m2,gwp_cooking_kgco2_m2,gwp_refrigeration_kgco2_m2,gwp_elevators_kgco2_m2,gwp_total_kgco2_m2,iod,simulation_status,error_summary,floor_area_m2,floor_area_provenance,centroid_lon,centroid_lat
way/220649876,38.96459194168988,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",67.33642040144376,19.625205219578568,26.468219711549377,27.76805034836523,22.15259061353192,0.0,0.0,19.07574280816203,19.07574280816203,0.0,0.0,0.0,182.42622910263088,12.18789209266132,4.373908737697914,5.899025063552433,6.188720917240855,4.937192175219086,0.0,4.251448951140688,0.0,0.0,0.0,37.838187937512295,0.010314538803134564,success,,38.96,eio_simulated,-79.48874388232787,-1.001331255039938e-09
way/221190748,430.0666419658976,4.0,14.0,Courthouse,one_zone_per_floor,"generic_tag,no_floors,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",66.27681695084827,23.31179626401374,19.676501512239845,28.25597004904212,38.488016886481546,1.5238654169278212,4.416665405411822,0.0,4.416665405411822,0.0,0.0,0.0,181.9496324849652,11.996103868103537,5.19554665695327,4.385341245035918,6.297464556770115,8.577901299523914,0.33962693320153736,0.7994164383795398,0.0,0.0,0.0,37.59140099796783,0.031262222868067124,success,,1720.28,eio_simulated,-79.48872310236221,2.177733343344618e-05
way/232050809,1524.2045743341253,7.0,24.5,LargeOffice,perimeter_core,"generic_tag,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",47.97737240792908,19.606679195097307,26.46518002378708,44.063408332526926,37.69926418651085,8.890671982354126,2.8158204648413596,0.0,2.8158204648413596,0.0,0.0,6.862975141902399,194.3813717349491,8.683904405835163,4.369779805569727,5.898347602261474,9.82049994188694,8.402110407776046,1.9814818460512287,0.509663504136286,0.0,0.0,1.5295649958260713,41.19535250934294,0.002918202192420091,success,,10669.399999999998,eio_simulated,-79.48871623716963,1.5785738080819802e-05
way/241836437,96.65106703238675,3.0,10.5,SmallOffice,one_zone_per_floor,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",47.32917376165547,11.050310997488749,26.46539258771857,27.76508438700739,12.952555091199544,0.0,0.0,3.767076656155722,3.767076656155722,0.0,0.0,0.0,129.32959348122543,8.56658045085964,2.462804912632312,5.898394976810012,6.188059887501111,2.8867618582858245,0.0,0.839575908510738,0.0,0.0,0.0,26.842177994599638,0.00020226619603679692,success,,289.95000000000005,eio_simulated,-79.48873748527984,8.241684640804008e-06
way/241836438,240.2108551925783,5.0,17.5,SmallOffice,one_zone_per_floor,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",37.031878339128355,11.213354642300802,26.465194818737167,27.7648769057679,12.051690000322576,0.0,0.0,1.9632277366453903,1.9632277366453903,0.0,0.0,0.0,116.49022244290218,6.702769979382232,2.4991427758388642,5.898350899641589,6.188013645742303,2.685984253751893,0.0,0.4375484921216314,0.0,0.0,0.0,24.411810046478514,0.0011152641365767067,success,,1201.05,eio_simulated,-79.48874539843645,-1.207988788421999e-05
way/241836439,139.0903355254085,5.0,17.5,SmallOffice,one_zone_per_floor,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",57.688991505421356,12.155980213142662,26.465164439324322,27.76484503444922,15.087077567204135,0.0,0.0,2.382755427672813,2.382755427672813,0.0,0.0,0.0,141.5448141872145,10.441707462481265,2.709227622063531,5.89834412892109,6.188006542517766,3.3624871515579198,0.0,0.5310494676762951,0.0,0.0,0.0,29.130822375217864,0.0025350941821865483,success,,695.45,eio_simulated,-79.48873803161457,-3.34842877730046e-06
way/241836442,126.65120977093225,3.0,10.5,SmallOffice,one_zone_per_floor,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",53.167167088675996,13.703226414084499,26.46535339492355,27.76504326948921,16.22588396680121,0.0,0.0,3.205872663298446,3.205872663298446,0.0,0.0,0.0,140.53254679727291,9.623257243050356,3.05406547735984,5.898386241833401,6.188050723557599,3.616295211448919,0.0,0.7144992522146512,0.0,0.0,0.0,29.094554149464763,0.006393665702039665,success,,379.95000000000005,eio_simulated,-79.48874315994617,-3.751537859470001e-06
way/241836443,147.61639128835293,5.0,17.5,SmallOffice,one_zone_per_floor,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",54.35703254047221,11.59240461247626,26.464453263150038,27.764098933048007,14.68007936781846,0.0,0.0,2.3253471580570224,2.3253471580570224,0.0,0.0,0.0,137.18341587502198,9.83862288982547,2.5836224007918087,5.898185627664775,6.187840257406275,3.2717786488644354,0.0,0.5182547718104846,0.0,0.0,0.0,28.298304596363245,0.0021050993495897153,success,,738.1,eio_simulated,-79.48875100213257,3.15813053996335e-06
way/241836444,103.9165423605067,4.0,14.0,SmallOffice,one_zone_per_floor,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",51.07607988102014,12.658739729196107,26.464220048105982,27.763854265021386,14.817901617273112,0.0,0.0,3.0483642549501755,3.0483642549501755,0.0,0.0,0.0,135.8291597955669,9.244770458464645,2.8212786409253945,5.898133650561476,6.187785727753846,3.302495369244893,0.0,0.6793950382292555,0.0,0.0,0.0,28.13385888517951,0.0032188618955125733,success,,415.68,eio_simulated,-79.4887365842672,-3.1643234379353752e-06
way/241836445,87.4144085014093,2.0,7.0,OpenUBEMUnknown,one_zone_per_floor,"no_floors,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",99.97051181875352,23.72061645112491,24.53711316602524,40.4986325096945,57.545941652747864,2.086883955205959,21.92170542838134,0.0,21.92170542838134,0.0,0.0,0.0,270.28140498193335,18.094662639194386,5.2866612296951105,5.4686354855383765,9.026011224700632,12.825379108031221,0.4651080008646625,3.9678286825370224,0.0,0.0,0.0,55.13428637056141,0.0023374005575401992,success,,174.82,eio_simulated,-79.48874848330048,-1.6232051112130987e-05
