cell,city,mode,osm_id,archetype_id,floor_area_m2,status,has_fatal,n_severe,n_warmup_convergence,heating_eui,cooling_eui,lighting_eui,equipment_eui,fans_eui,pumps_eui,dhw_eui,cooking_eui,refrig_eui,total_eui,phaseE_total_eui
nyc_centre,NYC,layout_assign,way/42496314,SuperTallBuilding,303907.028834548,success,False,17,0,16.46741143424033,2.6388730706266323,3.1932942206555786,15.15725825388794,2.219843025358868,3.0043396910906233,7.84540509531799,1.258205636897197,0.0,51.784630428075154,149.17759578560145
nyc_centre,NYC,layout_assign,way/42496352,LargeOffice,2814.5294135285308,success,False,0,0,95.30186224524681,50.508873056877476,41.08454712758657,352.04361265246644,68.60009076062921,9.62664209600937,19.148337005454522,0.0,0.0,636.3139649442703,110.77264217060909
nyc_centre,NYC,layout_assign,way/42500728,LargeOffice,1633.0022917991948,success,False,1,1,138.03876386465987,51.19331465390896,41.049805913166814,351.8602152677449,80.54033467863006,11.503155507371089,19.139189293832295,0.0,0.0,693.324779179314,117.18627026275963
nyc_centre,NYC,layout_assign,way/86121620,LargeOffice,4626.279203848195,success,False,1,1,65.59424081277871,49.85392325615352,41.160733815570616,352.50192265400295,61.97934709065115,8.6273117083749,19.171648756255642,0.0,0.0,598.8891280937875,103.16514170170066
nyc_centre,NYC,layout_assign,way/86121621,SuperTallBuilding,840719.8799161699,success,False,19,4,5.160421490950093,1.2022851981717297,1.5529161150122024,7.3601803240084696,1.004783411890212,1.1920439879337204,3.8096597164927486,0.6109693598359774,0.0,21.893259604295153,126.17316476430152
nyc_centre,NYC,layout_assign,way/86216914,SuperTallBuilding,110621.42092516378,success,False,25,1,33.4384980471035,4.336480668496933,4.055925176250091,19.296126611404084,3.407251139926886,5.883900903788565,9.987760583410392,1.6017735441382461,0.0,82.00771667451869,166.68309014652243
nyc_centre,NYC,layout_assign,way/91200880,LargeOffice,1301.287936545484,success,False,1,1,160.27939492787385,51.529794004522216,41.07118393221643,352.0740577234226,86.62505263296887,12.184490966070625,19.15106673208868,0.0,0.0,722.9150409191633,123.46983798350301
nyc_centre,NYC,layout_assign,way/91200920,LargeOffice,1324.0168280864827,success,False,1,1,157.96544423965386,51.057580353268406,40.69913724193023,348.8839095159853,85.66539306136745,12.042676259846113,18.977643340357638,0.0,0.0,715.2917840124089,123.48023861353
nyc_centre,NYC,layout_assign,way/109284804,LargeOffice,2452.727707087475,success,False,0,0,103.8002763159063,49.123121543218275,39.76431249726781,340.7716639720429,69.63605825776929,9.84053225266093,18.53555876807346,0.0,0.0,631.471523606939,109.30193446564007
nyc_centre,NYC,layout_assign,way/109284807,TallBuilding,199056.18232612792,success,False,8,0,10.493624982674174,3.596320286189681,2.9593896064758884,11.040712745398785,1.713400285161367,1.96592956573937,7.776170940329092,2.0632656254695436,0.0,41.6088140374379,165.90519696990953
nyc_centre,NYC,layout_assign,way/109285745,SuperTallBuilding,92071.7356696934,success,False,26,2,28.059757811133093,4.262985033674061,3.456759059674561,16.455087498521287,3.076427743011461,5.795280266379998,8.517263298407109,1.3659385819967669,0.0,70.98949929279833,167.92028595150396
nyc_centre,NYC,layout_assign,way/114071252,TallBuilding,54627.23051199867,success,False,12,0,26.829583470523488,7.348325115375033,4.11378920237598,15.386125278086753,2.9526451767979403,4.23105117862268,10.837019904386725,2.875327356802456,0.0,74.57386668297106,176.55124297440526
nyc_centre,NYC,layout_assign,way/137716320,LargeOffice,3568.6186281167643,success,False,0,0,79.49151967913805,50.14953666989787,41.0762654796693,351.89142455038785,64.98609105055795,9.07094722909952,19.139397606270723,0.0,0.0,615.8051822650212,106.31237712177791
nyc_centre,NYC,layout_assign,way/138022483,LargeOffice,20805.56735647004,success,False,0,0,14.416729874614566,9.984242574527599,8.223090057204109,70.4322587631177,12.625464301728622,1.757228312060485,3.830674559771365,0.0,0.0,121.26968844302444,123.27919263497184
nyc_centre,NYC,layout_assign,way/143858914,LargeOffice,2209.586682869855,success,False,0,0,112.68419357955183,50.80344437183791,41.06088009711842,351.90047561142336,73.43099805694337,10.391520106489395,19.140977554006,0.0,0.0,659.4124893773702,118.99275482108122
nyc_centre,NYC,layout_assign,way/148457887,TallBuilding,140061.85405196983,success,False,8,0,13.568174512345587,4.318891972800489,3.2074519139007154,11.977761385374965,1.9609303989501212,2.3229043132625344,8.436360883014169,2.2383793425673644,0.0,48.03085472221595,169.81273038941737
nyc_centre,NYC,layout_assign,way/157835453,LargeOffice,5180.719472059762,success,False,1,1,61.142565422857984,49.636852173560136,41.142739828636586,352.2888255820581,60.16249749254514,8.434626862898964,19.159753686070594,0.0,0.0,591.9678610486276,106.35615978407876
nyc_centre,NYC,layout_assign,way/159837290,TallBuilding,126820.56271982155,success,False,8,0,14.239076699744444,4.272125870318677,2.957129187295994,11.048774105262662,1.881699621630603,2.337812126261976,7.78173333776441,2.0647721157736205,0.0,46.58312306405239,170.74810050904225
nyc_centre,NYC,layout_assign,way/160915057,MediumOffice,1564.2483268399508,success,False,0,0,50.852516755668354,31.083154791897787,27.913531933950875,108.34154979939186,14.993805484255152,0.024513272832678436,22.58836276403083,0.0,0.0,255.79743480202754,122.59528373302453
nyc_centre,NYC,layout_assign,way/161173093,MediumOffice,5773.052883883685,success,False,0,0,11.470347956159452,15.528094031455,9.280530466316469,68.67307999458704,7.812399015852814,0.01633291834206646,11.168551564782554,0.0,0.0,123.9493359474954,186.7333223668908
nyc_centre,NYC,layout_assign,way/161849936,SuperTallBuilding,185829.92743065165,success,False,22,0,21.550340225633484,2.9403103008506264,2.9553149193019648,14.05392925960698,2.3566238027744713,3.7851059464539016,7.274386312136084,1.166618178485893,0.0,56.08262894524341,167.3861416425009
nyc_centre,NYC,layout_assign,way/162004802,LargeOffice,1931.331905766602,success,False,0,0,123.36686141879143,50.967411201481816,41.058979495400315,351.91155958512576,76.37675399312164,10.975950435095358,19.141783785382678,0.0,0.0,673.7992999143991,115.4788839217275
nyc_centre,NYC,layout_assign,way/162695595,TallBuilding,39337.88135956404,success,False,12,0,32.69919382680188,8.452926336040795,4.1112503984601645,15.38339732601075,3.2492228838027986,5.122536527582057,10.83519411573812,2.8748175627450427,0.0,82.72853897718161,183.1814863305387
nyc_centre,NYC,layout_assign,way/162977896,MediumOffice,2718.2783722809227,success,False,0,0,22.645384161284323,19.356674878079787,9.329234339310405,91.0643130210541,10.440576168453909,0.021938990177539468,13.706847051173153,0.0,0.0,166.56496860953322,163.7571569695465
nyc_centre,NYC,layout_assign,way/163465869,SuperTallBuilding,259486.30969687767,success,False,17,0,18.88281073548375,3.0113009685988295,3.6175762126460858,17.17348640744454,2.523947189882876,3.415587483126626,8.88914974545515,1.4255729526466119,0.0,58.93943169528446,156.64558279018115
nyc_centre,NYC,layout_assign,way/163474780,LargeOffice,6439.7761542678145,success,False,0,0,50.75586665789093,49.57668117139267,41.25480274227374,353.11490689473453,57.49849507797926,8.187790592832615,19.203900106610497,0.0,0.0,579.5924432437142,102.4157712743991
nyc_centre,NYC,layout_assign,way/163629929,LargeOffice,18878.8459107941,success,False,0,0,13.456944650628051,6.3416463717866,5.135028770677923,44.00629391343378,9.000524926907246,1.268767060350953,2.3936234689929776,0.0,0.0,81.60282916277752,179.93181406908818
nyc_centre,NYC,layout_assign,way/163631696,LargeOffice,2312.141083926303,success,False,0,0,107.75514736622826,50.93196626201159,41.17913310326747,352.9025023578063,72.50568381104642,10.255246129028208,19.195339720569574,0.0,0.0,654.7250187499578,112.00035329101175
nyc_centre,NYC,layout_assign,way/165439147,TallBuilding,31617.44221553376,success,False,14,0,35.81109661489399,8.633304241700829,3.5935398525593705,13.450812638037343,3.202611499403289,6.044602621595602,9.473501216021077,2.5136601223738593,0.0,82.72312880658536,184.40547146203934
nyc_centre,NYC,layout_assign,way/165439153,MidriseApartment,5384.208271142968,success,False,0,0,4.694166429772039,12.049929706131456,4.900745665205717,37.76184949693998,8.168344580252707,0.0,39.312703157641074,0.0,0.0,106.88773903594299,100.8509015533748
nyc_centre,NYC,layout_assign,way/218327129,LargeOffice,19729.763422561795,success,False,1,1,11.52324182431061,4.344801631280406,3.486416420135727,29.883678286359878,6.785422899240969,0.970316401084158,1.6254966443652925,0.0,0.0,58.619374106777045,188.24275569096412
nyc_centre,NYC,layout_assign,way/218333949,SuperTallBuilding,94044.16666181629,success,False,31,13,22.010573588414715,4.831859214314075,4.059916923447448,19.320930357746306,3.3762250580822633,5.667807877896609,10.001220558684041,1.603832505788072,0.0,70.87236608437352,164.11249546581675
nyc_centre,NYC,layout_assign,way/258619240,SmallOffice,223.80675652163688,success,False,0,0,16.87958527286968,6.485117714269834,9.694589353800946,24.876161849484703,10.146306622097358,1.212532583166678e-10,12.919883051699223,0.0,0.0,81.001643864343,112.97159840401667
nyc_centre,NYC,layout_assign,way/258646143,Courthouse,264.67288922435375,success,False,0,0,78.1762693944414,23.732677345162884,19.67665471955224,28.256190058728357,42.45812791078044,2.3709312935060147,14.522311133214178,0.0,0.0,209.19316185538548,247.28755120528902
nyc_centre,NYC,layout_assign,way/258646144,SmallOffice,42.08170935629485,success,False,0,0,40.47300176153717,11.33465431166798,9.63038264547177,24.85948453699722,18.700797369089802,1.2117195700750723e-10,12.913252207585163,0.0,0.0,117.91157283247027,194.06128232732812
nyc_centre,NYC,layout_assign,way/260085134,LargeOffice,3058.359259735589,success,False,0,0,89.8601547240526,50.38047357965176,41.08411387201365,352.01446767314314,67.11891006867005,9.4004335967441,19.14647370601386,0.0,0.0,629.0050272202891,107.56130525439305
nyc_centre,NYC,layout_assign,way/260085136,LargeOffice,1477.0982133589537,success,False,1,1,147.42619382151247,51.348750459191436,41.062422307606454,351.9836027107172,83.14519764449844,11.79418926553865,19.145936682316016,0.0,0.0,705.9062928913806,118.44130029638364
nyc_centre,NYC,layout_assign,way/260085159,LargeOffice,1186.258501121039,success,False,0,0,131.27909455289733,52.95712486936875,41.12787494105484,352.56999995723663,89.01225782682806,12.528904690195397,19.17803371089503,0.0,0.0,698.6532905484761,114.22298512313691
nyc_centre,NYC,layout_assign,way/260180778,LargeOffice,836.4150894197633,success,False,2,0,131.0108918275734,118.42574575211655,42.88725290719914,161.43444556552308,70.78857119298316,12.591404043510579,279.15783337937165,249.8093739308581,14.640338434309406,1080.745857033445,112.10421577583257
nyc_centre,NYC,layout_assign,way/265276997,SmallOffice,417.61869025153135,success,False,0,0,5.873699108663137,2.0576047243560223,2.412183000212193,6.215853933134406,3.268872099822939,3.029777417673941e-11,3.2283834100844,0.0,0.0,23.0565962763034,135.47570853855274
nyc_centre,NYC,layout_assign,way/265277022,SmallOffice,435.7382607018296,success,False,0,0,5.735282434345421,2.0290849856451323,2.412509707772732,6.215853951070607,3.2171301707344933,3.02977763838206e-11,3.228494761216403,0.0,0.0,22.838356010815087,135.0644806374134
nyc_centre,NYC,layout_assign,way/265281597,MediumOffice,8153.329350729625,success,False,2,0,6.703213016963281,25.81961629840228,9.48863682795351,159.24451799497618,16.769527227126364,0.039014738970032575,21.373620300498143,0.0,0.0,239.4381464048898,254.54955993021025
nyc_centre,NYC,layout_assign,way/265281598,TallBuilding,99515.21674954168,success,False,8,0,18.491398144444858,5.626649497287702,3.97731104755093,14.858283336145579,2.502744003724908,3.0647133658120977,10.464821027216463,2.7766853434102483,0.0,61.76260576559279,174.1445721943005
nyc_centre,NYC,layout_assign,way/265296083,SmallOffice,947.2196932668987,success,False,0,0,3.4268359288719736,1.367845337068991,1.9353097114385123,4.972483467360864,2.101745461105363,2.4237240527885013e-11,2.5824946390141688,0.0,0.0,16.38671454488411,116.65901487870578
nyc_centre,NYC,layout_assign,way/265296085,SmallOffice,802.3178971134982,success,False,0,0,3.7313717480031494,1.4358905560782949,1.9333741586665882,4.972683448389258,2.230839178412761,2.4238221907715394e-11,2.582630553408333,0.0,0.0,16.88678964298262,121.52322876299729
nyc_centre,NYC,layout_assign,way/265296086,SmallOffice,294.6812960756039,success,False,0,0,9.7485608566793,3.6839228999301517,4.831250174286591,12.431709411911928,5.752093577618249,6.059556886380684e-11,6.456583702829206,0.0,0.0,42.90412062331602,126.69496878390585
nyc_centre,NYC,layout_assign,way/265296088,LargeOffice,14779.159592472839,success,False,7,1,12.789457025933993,3.464453795039108,2.7378215356162605,23.47124455063082,6.3491998226484485,0.8960240033441833,1.2767407961554977,0.0,0.0,50.984941529368314,197.34005746174617
nyc_centre,NYC,layout_assign,way/265296090,MediumOffice,2573.0194968090163,success,False,2,0,27.185113522136827,30.43973764344755,9.262263874495646,166.51080396434537,17.36708681834678,0.04085649655900499,22.03502842596157,0.0,0.0,272.84089074529277,194.46236162515982
nyc_centre,NYC,layout_assign,way/265296092,LargeOffice,18414.603479431207,success,False,7,1,10.293739551935149,2.8016155967185625,2.2146943568338697,18.98646262633881,5.120551592310373,0.7225764089994202,1.0327865661751658,0.0,0.0,41.172426699311345,201.24739142047846
nyc_centre,NYC,layout_assign,way/265296095,SmallOffice,868.7658043055382,success,False,0,0,3.5828480331155474,1.4024505303236787,1.9342996935948398,4.972683422348254,2.167776992253687,2.4238230889719277e-11,2.582623394271334,0.0,0.0,16.64268206593158,122.49583138980051
nyc_centre,NYC,layout_assign,way/265296097,MediumOffice,8075.99470330375,success,False,0,0,9.590719896400556,13.595321139344346,9.306600296001946,57.84745007412911,6.618639322694334,0.013618832596157928,9.95714665150988,0.0,0.0,106.92949621267634,175.13778936190465
nyc_centre,NYC,layout_assign,way/265296099,SmallOffice,2053.5767270846227,success,False,0,0,2.413327774606253,1.118817470273872,1.9530847339251691,4.972683150268753,1.6260772550063147,2.4238217809691636e-11,2.5822277354648357,0.0,0.0,14.666218119569438,108.31967934092076
nyc_centre,NYC,layout_assign,way/265296100,SmallOffice,587.334763415779,success,False,0,0,5.616984095920385,2.2578657165480234,3.225260028419726,8.28500393162402,3.461518533845959,4.038338023614962e-11,4.302730055825325,0.0,0.0,27.149362362223822,121.4045298830655
nyc_centre,NYC,layout_assign,way/265296101,LargeOffice,16213.783929612495,success,False,8,2,11.059780788301117,2.749854327669313,2.161542622919033,18.531364584713014,5.293763244138524,0.7549412381819759,1.0080445020108384,0.0,0.0,41.559291307933805,201.5911792538202
nyc_centre,NYC,layout_assign,way/265296102,MediumOffice,6421.0490009720015,success,False,2,0,9.13253557129193,29.30710637969405,9.26713745089281,188.2434534280461,19.713724423628513,0.046304029125042216,24.158928690111097,0.0,0.0,279.86918997278957,152.94439052625006
nyc_centre,NYC,layout_assign,way/265296110,MediumOffice,5304.0766177424,success,False,2,0,11.840811718571906,28.598820842566962,9.267585984330248,177.4120365170306,18.569809833482207,0.04358884562917066,23.140627600904057,0.0,0.0,268.87328134251516,160.321976482609
nyc_centre,NYC,layout_assign,way/265296256,TallBuilding,48969.754760056494,success,False,12,0,26.53951415542202,6.770397128180735,3.2902624515984646,12.3114932818925,2.6076761352917637,4.121692420973938,8.671321967920772,2.3007464710383307,0.0,66.61310401231852,179.96318415528742
nyc_centre,NYC,layout_assign,way/265296257,TallBuilding,72732.17151858578,success,False,9,0,24.60576625966403,7.331293795707833,5.017421208335803,18.748016639361136,3.2143645157210194,4.039548177954594,13.204865808004854,3.5035906802160466,0.0,79.66486708496531,177.62744691911342
nyc_centre,NYC,layout_assign,way/265296283,SmallOffice,1879.0689288284398,success,False,0,0,1.6421438530521513,0.6408328595863031,0.8793797551776011,2.26094268553505,0.9915706344895727,1.1020456251165694e-11,1.1742453417650016,0.0,0.0,7.5891151296167,124.42740937160984
nyc_centre,NYC,layout_assign,way/265296284,MediumOffice,9094.634431063268,success,False,2,0,6.052677312074144,23.735797822405058,9.34404676170044,134.84150576544022,14.256806766791403,0.032912121424698175,18.609145508086044,0.0,0.0,206.872892057922,186.89208020811594
nyc_centre,NYC,layout_assign,way/265296287,MediumOffice,1256.7263609323745,success,False,0,0,65.9205177197148,31.55615160269289,27.846249384106905,108.19411004802451,14.938580891691151,0.02447990770615098,22.566562993895122,0.0,0.0,271.0466525478315,123.15492372223534
nyc_centre,NYC,layout_assign,way/265301696,LargeOffice,13999.152163420826,success,False,1,1,15.84144586051666,5.6963889593735475,4.563167065845529,39.11426415412923,9.084777482484277,1.2917719322817018,2.1275855789331204,0.0,0.0,77.71940103356407,133.480863525124
nyc_centre,NYC,layout_assign,way/265301698,MediumOffice,6851.721072379423,success,False,4,2,8.501595669951318,26.599074938385893,9.268261585822327,166.48736325175426,17.50210485544944,0.04085074501098319,22.02917381371147,0.0,0.0,250.4284248600857,144.13559328573527
