cell,city,mode,osm_id,archetype_id,floor_area_m2,status,has_fatal,n_severe,zoning_strategy,num_zones,data_quality_flag,heating_eui,cooling_eui,lighting_eui,equipment_eui,fans_eui,pumps_eui,dhw_eui,cooking_eui,refrig_eui,total_eui,phaseE_total_eui
nyc_centre,NYC,layout_assign,way/266170725,SmallOffice,489.5342837950201,success,False,0,layout_assign,6,"generic_tag,no_floors,no_function,no_year|GROUPMODE_MED",11.201412299326666,6.077339659842059,10.377677018277437,26.250167277701788,9.504972763002204,1.2795052153962212e-10,14.2362770066627,0.0,0.0,77.6478460249408,127.90869595539925
nyc_centre,NYC,layout_assign,way/266170726,SmallOffice,937.9462626649567,success,False,0,layout_assign,6,"generic_tag,no_floors,no_function,no_year|GROUPMODE_MED",9.01477652863552,5.364562280705533,10.76108658558074,26.253399692318883,7.993067179337153,1.2796626909644537e-10,7.431232235854299,0.0,0.0,66.8181245025601,123.34234883967441
nyc_centre,NYC,layout_assign,way/266170727,LargeOffice,14261.81934424626,failed,False,1,layout_assign,23,"generic_tag,no_floors,no_function",,,,,,,,,,,183.84134857546883
nyc_centre,NYC,layout_assign,way/266170728,SmallOffice,2190.591803738568,success,False,0,layout_assign,6,"generic_tag,no_floors,no_function,no_year|GROUPMODE_MED",7.8376928269742825,4.8875306675990835,11.151344960951484,26.25340677647872,7.056673362668777,1.2796628373631493e-10,3.182920107416014,0.0,0.0,60.36956870221634,102.81375607011323
nyc_centre,NYC,layout_assign,way/266170729,MediumOffice,4835.687568541006,success,False,0,layout_assign,18,"generic_tag,no_floors,no_function,no_year|GROUPMODE_MED",21.190529425486602,10.589945798447477,9.323821144423766,36.22184164627767,5.287408441202218,0.008195525010442302,7.660995174392163,0.0,0.0,90.28273715524031,161.132858420811
nyc_centre,NYC,layout_assign,way/266170730,SmallOffice,942.0265500210323,success,False,0,layout_assign,6,"generic_tag,no_floors,no_function,no_year|GROUPMODE_MED",9.003660486408194,5.360301691578261,10.761152088122687,26.2528776596857,7.985170748439426,1.2796371576748257e-10,7.399583161192225,0.0,0.0,66.76274583555445,123.64483777194833
nyc_centre,NYC,layout_assign,way/266170731,LargeOffice,13169.146044379879,failed,False,1,layout_assign,23,"generic_tag,no_floors,no_function,no_year|GROUPMODE_MED",,,,,,,,,,,220.7277725033463
nyc_centre,NYC,layout_assign,way/266170732,QuickServiceRestaurant,546.5895307486878,success,False,2,layout_assign,3,"generic_tag,no_year|HOTDECK_NEIGHBOR_MED",175.37673793161989,62.87419675541063,25.51478132573597,286.50327956468556,42.077987588882884,1.1206760567863829e-08,205.0458964746532,804.2251044583821,19.425345171639872,1621.043329282217,1523.2897225733516
nyc_centre,NYC,layout_assign,way/266170734,MediumOffice,911.7478965478763,success,False,0,layout_assign,18,"generic_tag,no_floors,no_function,no_height,no_year|GROUPMODE_MED",43.63323286462242,15.464813715635309,9.594082013927395,36.09139140425999,7.43741857200858,0.008166009045023206,24.909268824537715,0.0,0.0,137.13837340403646,128.77579673684278
nyc_centre,NYC,layout_assign,way/266170736,MediumOffice,7372.699316744429,success,False,0,layout_assign,18,"generic_tag,no_floors,no_function,no_year|GROUPMODE_MED",14.648928195121105,10.791921400954164,9.723248184605689,36.11152328916571,5.105939363374836,0.008170564067549685,6.271210961981225,0.0,0.0,82.66094195927027,149.879069628533
nyc_centre,NYC,layout_assign,way/266170743,SmallOffice,752.8171290682369,success,False,0,layout_assign,6,"generic_tag,no_floors,no_function,no_year|GROUPMODE_MED",9.59519801601117,5.576218123369441,10.676708928057911,26.25340298579764,8.42834891778374,1.2796627817575198e-10,9.258248489946379,0.0,0.0,69.78812546109424,124.4722230676761
nyc_centre,NYC,layout_assign,way/266170744,SmallOffice,494.29864878240204,success,False,0,layout_assign,6,"generic_tag,no_function,no_year|GROUPMODE_MED",11.165630209846881,6.065508342529865,10.381250084228446,26.259557440056234,9.48082036254881,1.279962959835862e-10,14.098852662879304,0.0,0.0,77.45161910221753,131.73037414284988
nyc_centre,NYC,layout_assign,way/266170745,SmallOffice,536.6669864486611,success,False,0,layout_assign,6,"generic_tag,no_floors,no_function,no_year|GROUPMODE_MED",10.812786545657765,5.954782258617597,10.37907570644891,26.251225288869122,9.252758451243231,1.2795566288583527e-10,12.986678328938343,0.0,0.0,75.63730657990293,129.95998098901248
nyc_centre,NYC,layout_assign,way/266170746,SmallOffice,127.48812213862655,success,False,0,layout_assign,6,"generic_tag,no_function,no_year|GROUPMODE_MED",20.5346425981292,8.936691613604747,10.774199468117763,26.2534011653832,15.100452399332632,1.2796621993678612e-10,54.64258423070655,0.0,0.0,136.24197147540207,134.55094925621455
nyc_centre,NYC,layout_assign,way/266170747,SmallOffice,483.92355076426645,success,False,0,layout_assign,6,"generic_tag,no_function,no_year|GROUPMODE_MED",11.247187026532291,6.096552852766909,10.417084712593583,26.253402051079966,9.538146030045219,1.2796628385566885e-10,14.401410383983784,0.0,0.0,77.95378305712973,132.64424383236755
nyc_centre,NYC,layout_assign,way/266170751,OpenUBEMUnknown,8297.842718400421,success,False,0,one_zone_per_floor,7,no_floors|layout_assign_fallback_auto,0.39349343189008007,40.70783162349163,36.931170132838595,287.94859765852476,78.12238870179392,0.04455774023778038,3.8063715307799186,0.0,0.0,447.95441081955664,444.27784635010323
nyc_centre,NYC,layout_assign,way/266170752,MediumOffice,7244.340165614712,success,False,0,layout_assign,22,"no_floors,no_year|HOTDECK_NEIGHBOR_MED",31.699127388862607,30.884937533531687,11.170856251516108,41.61913484577628,17.069216854453416,2.4697343544484087,83.18213303670142,64.40292208360718,1.6910135817022183,284.1890759305993,205.11982538466756
nyc_centre,NYC,layout_assign,way/266170753,SmallOffice,761.8448127829568,success,False,0,layout_assign,6,"generic_tag,no_floors,no_function,no_year|GROUPMODE_MED",9.57468425920585,5.564651904580265,10.6815812436326,26.2569667117482,8.404001774446055,1.2798364814664252e-10,9.148967515617413,0.0,0.0,69.63085340935835,132.12712807221305
nyc_centre,NYC,layout_assign,way/266170755,OpenUBEMUnknown,8210.349014109532,success,False,0,one_zone_per_floor,9,no_floors|layout_assign_fallback_auto,1.7086323609087157,48.752165465505755,40.615910707182,315.8292076185187,94.86313145631229,0.12073636470144407,3.8079038163328347,0.0,0.0,505.6976877894617,493.03101002776776
nyc_centre,NYC,layout_assign,way/266170756,LargeOffice,1066.2295104905636,success,False,0,layout_assign,22,"no_floors,no_height",132.5612240775454,61.63839120610072,10.810789134528141,40.28474764553644,26.035675099609364,5.442558138673377,187.54340425876228,62.33804410843993,11.472003385506962,538.1268370547026,121.40109186793511
nyc_centre,NYC,layout_assign,way/266170757,MediumOffice,2766.3363174076712,success,False,2,layout_assign,22,"no_floors,no_year|GROUPMODE_MED",35.67627490953433,44.2596629976945,10.857981962426512,40.36477384093693,19.50216009861872,3.3042525908413234,113.45464117973744,62.46187947521036,4.427078511435582,334.3087055664357,177.19711532764356
nyc_centre,NYC,layout_assign,way/266170758,SecondarySchool,12039.61856306611,success,False,4,layout_assign,46,"no_floors,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",19.679488577336652,12.84158814281945,4.695437831805274,16.74289614064157,9.80773855104816,0.5142833748592058,6.970936606965075,6.399993434395788,1.5512383687073334,79.2036010285785,237.82544623556862
nyc_centre,NYC,layout_assign,way/266170759,FullServiceRestaurant,709.9667001488689,success,False,1,layout_assign,3,"generic_tag,no_floors,no_year|GROUPMODE_MED",166.57555539726908,59.90229187204342,20.978161351016897,224.75366571494152,39.38534272174318,0.2426284315473545,197.68546237012725,456.3853992907385,14.348462615018795,1180.256969764446,1226.8052734578494
nyc_centre,NYC,layout_assign,way/266170760,QuickServiceRestaurant,722.0324932925149,success,False,2,layout_assign,3,"generic_tag,no_year|GROUPMODE_MED",155.85379468206006,61.82849498933919,25.537597510754594,286.7077541322769,39.173118479251784,1.1214761151031263e-08,201.64606910413238,804.7990719912467,14.900116041691467,1590.4460169419679,1467.054594705401
nyc_centre,NYC,layout_assign,way/266170761,MediumOffice,8947.37298783019,success,False,0,layout_assign,18,"generic_tag,no_floors,no_function,no_year|GROUPMODE_MED",11.822339297051302,11.053780372899459,9.93885161973527,36.79947145075405,5.137923571874001,0.008326218299517072,5.878832555336166,0.0,0.0,80.63952508594976,256.47221765129274
nyc_centre,NYC,layout_assign,way/266170762,TallBuilding,36388.686674045064,success,False,0,layout_assign,164,no_floors,81.63299991033769,34.628609062817425,33.98337314405886,123.39550232248052,19.194864732963474,18.281829614962206,83.02881520998207,23.059896960511995,0.0,417.2058909581142,182.82767934548295
nyc_centre,NYC,layout_assign,way/266170763,LargeOffice,1165.129053113771,success,False,0,layout_assign,22,"no_floors,no_height",128.24430906040277,60.02648706921758,10.87127193082251,40.502490978880054,25.299635665485972,5.233970853238986,177.7448319151089,62.674987848014375,10.499550154896998,521.0975354760681,129.97730570850177
nyc_centre,NYC,layout_assign,way/266170764,MediumOffice,6273.764729902214,success,False,0,layout_assign,22,"no_floors,no_year|GROUPMODE_MED",22.751080290360505,31.88876238830267,10.09728461305214,37.6366128733377,15.850959308406638,2.4041917034028972,80.91167442281885,58.24022664944128,1.952175414832863,261.73296766395555,184.63401288817124
nyc_centre,NYC,layout_assign,way/266170765,LargeOffice,13959.776902370719,success,False,0,layout_assign,22,"no_floors,no_year|GROUPMODE_MED",9.528520818663063,28.092066430176448,10.765670854644501,40.402278122372294,15.411241680600526,2.116603571244076,60.57040820600126,62.51991492755011,0.8780697744020416,230.28477438565432,208.71605429311728
nyc_centre,NYC,layout_assign,way/266170766,LargeOffice,1235.9907569126854,failed,False,1,layout_assign,23,"no_floors,no_height",,,,,,,,,,,119.67420691344225
nyc_centre,NYC,layout_assign,way/266170767,TallBuilding,63633.10718996856,failed,False,1,layout_assign,164,"generic_tag,no_function",,,,,,,,,,,175.77657191983207
nyc_centre,NYC,layout_assign,way/266170768,LargeOffice,14562.074730522765,failed,False,1,layout_assign,23,"generic_tag,no_floors,no_function,no_year|GROUPMODE_MED",,,,,,,,,,,256.06481276456384
nyc_centre,NYC,layout_assign,way/266170769,MediumOffice,1111.53642745172,success,False,0,layout_assign,18,"generic_tag,no_floors,no_function,no_height,no_year|GROUPMODE_MED",39.47214012078801,14.660105588697991,9.61892935109693,36.112694433688915,7.011963996170984,0.008170828355868754,21.086844275731842,0.0,0.0,127.97084859453054,124.8982983098324
nyc_centre,NYC,layout_assign,way/266170770,LargeOffice,11478.69205300373,failed,False,1,layout_assign,23,"generic_tag,no_floors,no_function,no_year|HOTDECK_NEIGHBOR_HIGH",,,,,,,,,,,221.73303372943204
nyc_centre,NYC,layout_assign,way/266170771,TallBuilding,11124.065753940631,success,False,10,layout_assign,164,"generic_tag,no_floors,no_function,no_year|HOTDECK_NEIGHBOR_HIGH",173.32314918504687,50.111371561410216,33.81114857547478,123.42744779866348,23.127014791751325,27.9057891230164,102.31508921341504,23.06586686521252,0.0,557.0868771139906,195.68660700625222
nyc_centre,NYC,layout_assign,way/266170772,MediumOffice,3577.4475463595986,success,False,0,layout_assign,18,"generic_tag,no_floors,no_function,no_year|GROUPMODE_MED",23.59830760776651,11.118734351346694,9.61462927331765,36.1196719656983,5.494430138405802,0.008172406453670875,9.060147952131365,0.0,0.0,95.01409369512,222.46533495974327
nyc_centre,NYC,layout_assign,way/266170777,LargeOffice,24043.422498863525,failed,False,1,layout_assign,23,"generic_tag,no_floors,no_function,no_year|GROUPMODE_MED",,,,,,,,,,,181.85702558346293
nyc_centre,NYC,layout_assign,way/266170781,MediumOffice,1694.824808491961,success,False,0,layout_assign,18,"generic_tag,no_floors,no_function,no_height,no_year|GROUPMODE_MED",32.33681260024397,13.178778267953723,9.561861207225764,36.1173404275538,6.28627460850679,0.008171882562200632,15.08178131077419,0.0,0.0,112.57102030482045,125.36890241081643
nyc_centre,NYC,layout_assign,way/266170782,MediumOffice,9860.58129476066,success,False,0,layout_assign,18,"generic_tag,no_floors,no_year|GROUPMODE_MED",10.731365191066319,11.399799374798405,10.217054365246511,37.760241954401806,5.246521329212395,0.008543601007385099,5.775617357413063,0.0,0.0,81.13914317314588,207.32389215509568
nyc_centre,NYC,layout_assign,way/266170783,TallBuilding,40830.48458896547,success,False,0,layout_assign,164,no_floors,75.70819687696033,33.78634126225385,34.129803675902544,123.41094147516418,18.891472148000737,17.485322094827264,82.12857995471715,23.06278219751783,0.0,408.6034396853438,176.53589464569467
nyc_centre,NYC,layout_assign,way/266170785,LargeOffice,19230.833125705813,failed,False,1,layout_assign,23,"generic_tag,no_floors,no_function,no_year|GROUPMODE_MED",,,,,,,,,,,199.77606953597277
nyc_centre,NYC,layout_assign,way/266170787,MediumOffice,4279.497523694589,success,False,0,layout_assign,18,"generic_tag,no_floors,no_function,no_year|GROUPMODE_MED",22.146639555550955,10.728150117426084,9.56993642746495,36.11502024216188,5.362925055843872,0.008171354409330138,8.170911044563631,0.0,0.0,92.1017537974207,165.18382704145776
nyc_centre,NYC,layout_assign,way/266170788,MediumOffice,8893.45772616543,success,False,0,layout_assign,18,"generic_tag,no_floors,no_function,no_year|GROUPMODE_MED",11.90363505353894,10.847177548970427,9.750757981536468,36.11525117384486,5.048793731309789,0.008171407015960643,5.822870668357038,0.0,0.0,79.49665756457348,147.66344246175566
nyc_centre,NYC,layout_assign,way/266170789,LargeOffice,11136.306226997032,failed,False,1,layout_assign,23,"generic_tag,no_floors,no_function,no_year|GROUPMODE_MED",,,,,,,,,,,139.73043588882595
nyc_centre,NYC,layout_assign,way/266170792,LargeOffice,3932.0451909851145,failed,False,1,layout_assign,23,"no_floors,no_height",,,,,,,,,,,105.16653621028944
nyc_centre,NYC,layout_assign,way/266170794,LargeOffice,5464.223930957114,failed,False,1,layout_assign,23,"generic_tag,no_floors,no_function,no_height",,,,,,,,,,,103.43236632141
nyc_centre,NYC,layout_assign,way/266170795,TallBuilding,57619.447207194695,failed,False,1,layout_assign,164,"generic_tag,no_function",,,,,,,,,,,171.6102733006199
nyc_centre,NYC,layout_assign,way/266170797,MediumOffice,4341.575618775618,success,False,0,layout_assign,18,"generic_tag,no_function,no_height",22.046068925667882,10.715312226340215,9.5772558914295,36.13409994384037,5.355596135343494,0.008175671052250581,8.108186494989328,0.0,0.0,91.94469528866304,108.81676959244295
nyc_centre,NYC,layout_assign,way/266170800,LargeOffice,11920.662131750414,success,False,0,layout_assign,22,"no_floors,no_year|GROUPMODE_MED",13.69338859196535,27.44491946919804,10.739531360014396,40.361779263802894,15.622632559938575,2.160469410188024,67.37668691997978,62.457245560584184,1.0276456163214949,240.88429875199273,154.53196426653054
nyc_centre,NYC,layout_assign,way/266170802,SmallOffice,2177.0166991539327,success,False,0,layout_assign,6,"generic_tag,no_floors,no_function,no_year|GROUPMODE_MED",7.826183573641408,4.892024295109929,11.152842880165114,26.25731117755491,7.062929059505477,1.2798534029855173e-10,3.202841188385426,0.0,0.0,60.394132174490245,103.48849147253796
nyc_centre,NYC,layout_assign,way/266170804,RetailStandalone,7935.8382194335245,success,False,0,layout_assign,5,"no_floors,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",35.95229953072133,12.339165583990736,21.628954385895906,23.4894686024999,13.812560679199647,0.0,3.386727920495723,0.0,0.0,110.60917670280325,200.90709948171903
nyc_centre,NYC,layout_assign,way/266170809,QuickServiceRestaurant,843.2449636671942,success,False,2,layout_assign,3,"generic_tag,no_floors,no_height",150.22900512335804,61.46240935986959,25.59277835603558,287.3013954458079,37.83479589528454,1.123798195920731e-08,200.45832155940613,806.4654447042616,12.864494199618651,1582.2086446548801,1354.5556737728125
nyc_centre,NYC,layout_assign,way/266170814,SmallOffice,258.8074221586477,success,False,0,layout_assign,6,"generic_tag,no_floors,no_function,no_year|GROUPMODE_MED",14.50908111390494,7.199044140435879,10.688412271146852,26.252405109362048,11.743758623692939,1.279614443134758e-10,26.922507313924868,0.0,0.0,97.31520857259548,132.69551367205892
nyc_centre,NYC,layout_assign,way/266170816,TallBuilding,19720.824297235562,success,False,3,layout_assign,164,"generic_tag,no_floors,no_function,no_year|GROUPMODE_MED",122.09166447826841,41.18880701718718,34.08935729313434,123.59011041950669,21.014997787003892,23.091162140669724,90.32966273584468,23.096264920287243,0.0,478.49202679190216,184.81843899269973
nyc_centre,NYC,layout_assign,way/266170818,MediumOffice,6934.901646256622,success,False,0,layout_assign,18,"no_floors,no_year|GROUPMODE_MED",15.67731959099158,10.749386664725025,9.7177012220129,36.124108399644776,5.1354910379306915,0.008173411379084141,6.438130489411537,0.0,0.0,83.85031081609559,200.45746478588177
nyc_centre,NYC,layout_assign,way/266170819,LargeOffice,3137.121573933333,failed,False,1,layout_assign,23,"no_floors,no_height",,,,,,,,,,,107.52794857576728
nyc_centre,NYC,layout_assign,way/266170820,LargeOffice,2521.6983972067865,failed,False,1,layout_assign,23,"no_floors,no_height",,,,,,,,,,,111.76643661015473
nyc_centre,NYC,layout_assign,way/266170824,MediumOffice,525.9566054101283,success,False,0,layout_assign,18,"generic_tag,no_floors,no_function,no_height,no_year|GROUPMODE_MED",58.27547198681715,18.28940167498466,9.555609439347261,36.11079588380492,9.01804511868138,0.008170399506887752,40.50923514026395,0.0,0.0,171.76672964340617,143.13446191069255
nyc_centre,NYC,layout_assign,way/266170825,LargeOffice,548.4639241152998,failed,False,1,layout_assign,23,"no_floors,no_height",,,,,,,,,,,150.9596460144682
nyc_centre,NYC,layout_assign,way/266170830,SmallOffice,864.872319997286,success,False,0,layout_assign,6,"generic_tag,no_floors,no_function,no_year|GROUPMODE_MED",9.231868912065181,5.438954820843366,10.746881504749528,26.2334001863991,8.138919163856292,1.278687791657737e-10,8.058842940561663,0.0,0.0,67.848867528603,109.09268559437926
nyc_centre,NYC,layout_assign,way/266170831,LargeOffice,20869.8575819114,failed,False,1,layout_assign,23,"generic_tag,no_floors,no_function,no_year|HOTDECK_NEIGHBOR_MED",,,,,,,,,,,205.37723397776472
nyc_centre,NYC,layout_assign,way/266170832,MediumOffice,4284.044346796614,success,False,0,layout_assign,18,"generic_tag,no_floors,no_function,no_year|GROUPMODE_MED",22.72547679974068,11.073751756794346,9.94042612167465,37.591997740083364,5.554044705404789,0.008505533942717707,8.315195495438182,0.0,0.0,95.20939815307874,209.39546541106972
nyc_centre,NYC,layout_assign,way/266170833,SmallOffice,359.5378569768271,success,False,0,layout_assign,6,"generic_tag,no_floors,no_function,no_year|GROUPMODE_MED",12.603404333892746,6.583529193336286,10.666849551151957,26.253402098370053,10.477886380015406,1.2796628064304113e-10,19.381494522197478,0.0,0.0,85.96656607909189,121.2165230986077
nyc_centre,NYC,layout_assign,way/266170835,MediumOffice,6144.181595375238,success,False,0,layout_assign,18,"generic_tag,no_floors",17.811215853520814,10.71121102052143,9.695395830784287,36.110507869795526,5.18531426094918,0.00817033394575524,6.796614788054308,0.0,0.0,86.3184299575713,181.49318430694194
nyc_centre,NYC,layout_assign,way/266170836,MediumOffice,912.6632974756028,success,False,0,layout_assign,18,"generic_tag,no_floors,no_function,no_height,no_year|GROUPMODE_MED",43.62759122336001,15.469310105806862,9.601774743691008,36.11971518028534,7.439127269968673,0.008172417906277527,24.890785326335816,0.0,0.0,137.15647626735398,128.8336667649928
nyc_centre,NYC,layout_assign,way/266170837,LargeOffice,3340.794643867632,failed,False,1,layout_assign,23,"generic_tag,no_floors,no_function,no_height",,,,,,,,,,,108.73106506724622
nyc_centre,NYC,layout_assign,way/266170838,LargeOffice,11829.202133198189,failed,False,1,layout_assign,23,"generic_tag,no_floors,no_function,no_year|GROUPMODE_MED",,,,,,,,,,,204.92114431086625
nyc_centre,NYC,layout_assign,way/266170839,LargeOffice,24511.06039314362,failed,False,1,layout_assign,23,"generic_tag,no_floors,no_function,no_year|HOTDECK_NEIGHBOR_HIGH",,,,,,,,,,,161.06241004830665
nyc_centre,NYC,layout_assign,way/266170840,MediumOffice,8237.773449530288,success,False,0,layout_assign,18,"generic_tag,no_floors,no_function,no_year|GROUPMODE_MED",12.925185290229324,10.82859371557473,9.741356060538036,36.120249342220845,5.070136129406582,0.008172538143604715,5.9965310203084154,0.0,0.0,80.69022409642155,147.18115164657868
nyc_centre,NYC,layout_assign,way/266170841,LargeOffice,2478.342173686283,failed,False,1,layout_assign,23,"generic_tag,no_floors,no_function,no_height,no_year|HOTDECK_NEIGHBOR_HIGH",,,,,,,,,,,111.0730893742287
nyc_centre,NYC,layout_assign,way/266170843,LargeOffice,23587.12757844236,failed,False,1,layout_assign,23,"generic_tag,no_floors,no_function,no_year|HOTDECK_NEIGHBOR_HIGH",,,,,,,,,,,200.200274456134
nyc_centre,NYC,layout_assign,way/266170844,MediumOffice,1039.3183348409775,success,False,0,layout_assign,18,"generic_tag,no_floors,no_function,no_height",40.829630798472444,14.925646072218667,9.61539761357517,36.12480159146338,7.145618348305544,0.008173568349559953,22.30095200531625,0.0,0.0,130.950219997701,132.39630191692785
nyc_centre,NYC,layout_assign,way/266170848,LargeOffice,39951.099402708685,success,False,0,layout_assign,23,"generic_tag,no_floors,no_function",10.734548735396961,12.195706353719267,10.462439152212411,87.96869535520261,13.891663231039654,2.2339396623925234,5.018304901202576,0.0,0.0,142.50529739116598,153.70430584778313
nyc_centre,NYC,layout_assign,way/266170852,SuperTallBuilding,130243.02787045845,success,False,3,layout_assign,256,,64.26087456954102,16.733467866408336,25.423797628513096,115.78688464259801,15.496916915788503,14.163381256447275,53.745159536763886,9.611481740023663,0.0,315.2219641560838,165.79593251275503
nyc_centre,NYC,layout_assign,way/266170853,LargeOffice,1899.801774184854,failed,False,1,layout_assign,23,"no_floors,no_height",,,,,,,,,,,114.46693654709581
nyc_centre,NYC,layout_assign,way/266863344,LargeOffice,18391.830521044507,failed,False,1,layout_assign,23,"generic_tag,no_floors,no_function,no_year|HOTDECK_NEIGHBOR_HIGH",,,,,,,,,,,185.5260427221661
nyc_centre,NYC,layout_assign,way/267018744,TallBuilding,10318.929648279249,success,False,10,layout_assign,164,"generic_tag,no_year|GROUPMODE_MED",182.4994580092113,51.94065321822189,34.20988213842381,124.94267167307589,23.736637409691287,29.32145490013744,105.37130084526535,23.349028777583467,0.0,575.3710869716105,239.54841772434798
nyc_centre,NYC,layout_assign,way/277956176,TallBuilding,26166.89484472897,success,False,0,layout_assign,164,,62.573736701048354,39.73757937446925,33.23334993224932,123.50709719163683,20.450662071504556,21.024395165520815,86.4001669316171,23.08075157948548,0.0,410.00773894753166,177.97961431481593
nyc_centre,NYC,layout_assign,way/282065776,MediumOffice,568.7549532794025,success,False,0,layout_assign,18,"generic_tag,no_floors,no_function,no_height",31.808242153638723,18.31873862750888,9.593090102255811,36.23128446527497,9.128731489487928,0.00819766074261361,37.72123697168302,0.0,0.0,142.80952147059193,124.27042035435969
nyc_centre,NYC,layout_assign,way/283346493,LargeOffice,1384.9461768777762,success,False,0,layout_assign,22,"no_floors,no_height",114.78913925132407,55.72092371412252,10.834361006213975,40.350049835478586,23.81821579343108,4.804042907303653,160.09318158053435,62.439095028151,8.835501650103682,481.6845107666629,118.14345726412833
nyc_centre,NYC,layout_assign,way/288448678,LargeOffice,601.6945785075753,success,False,3,layout_assign,22,"no_floors,no_height,no_year|GROUPMODE_MED",126.10759616607847,74.0050073620503,10.821660585286939,40.365220241664865,32.55932700601142,7.124589370592537,279.84795686492356,62.462570251510016,20.321727651152212,653.6156554992704,135.74543244164693
nyc_centre,NYC,layout_assign,way/292743602,TallBuilding,12416.862710245972,success,False,2,layout_assign,164,"generic_tag,no_floors,no_function",100.25806464473843,50.61024946812083,33.85268300475968,123.43646371598734,23.103537148548558,26.23433444029378,99.43744369587526,23.067551741242045,0.0,480.00032785956597,184.48114604920684
nyc_centre,NYC,layout_assign,way/292840083,MediumOffice,2855.474094137364,success,False,2,layout_assign,22,,35.210064169813364,43.832723477121945,10.858518392324482,40.362883003204026,19.36252920669292,3.2707001081933234,111.96743227862024,62.45895352600048,4.288927271461681,331.61273143343243,153.27564419881054
nyc_centre,NYC,layout_assign,way/292840084,MediumOffice,4162.176680751068,success,False,2,layout_assign,22,no_year|HOTDECK_NEIGHBOR_MED,29.369086080654288,38.85372148757858,10.87196928974906,40.364853815820155,17.956691357362168,2.939889102663012,96.98379014940463,62.462003231193165,2.9426208789194237,302.74462539334445,160.50711140830035
nyc_centre,NYC,layout_assign,way/292840085,TallBuilding,8043.980146828534,success,False,10,layout_assign,164,no_year|GROUPMODE_MED,209.18649054944535,56.92684870658372,33.725216623396776,123.43567729016134,24.688845528994893,33.922514631169456,112.92542531793178,23.067404775607045,0.0,617.8784234232904,206.63609054720004
nyc_centre,NYC,layout_assign,way/293183674,MediumOffice,393.80565625469893,success,False,3,layout_assign,22,"no_floors,no_height",150.63343587646622,87.51956680763375,10.804110118297714,40.32382637735808,40.29393236514627,9.331615043709654,391.2845182974133,62.398515921032136,31.060308554767314,823.6498293618246,130.8579347798861
nyc_centre,NYC,layout_assign,way/319773436,SmallOffice,92.87919284727604,success,False,0,layout_assign,6,"generic_tag,no_floors,no_function,no_year|GROUPMODE_MED",24.332790151214216,9.958157171689315,10.75355464383669,26.252979874095328,16.99170034219289,1.279642182855039e-10,74.99632601195502,0.0,0.0,163.28550819511142,202.7858786729184
nyc_centre,NYC,layout_assign,way/372083672,MediumOffice,961.4339282997796,success,False,0,layout_assign,18,"generic_tag,no_floors,no_function,no_height,no_year|GROUPMODE_MED",42.46945691510737,15.248027365431959,9.604252056635044,36.11106961203621,7.313618665782827,0.00817046058609847,23.81163825070364,0.0,0.0,134.56623332628317,127.30782899278383
nyc_centre,NYC,layout_assign,way/392300456,SmallOffice,228.77061156591142,success,False,0,layout_assign,6,no_year|GROUPMODE_MED,15.346338524693548,7.447744627862418,10.694219316815342,26.25340343019285,12.23042463212841,1.279662652857495e-10,30.456452488055675,0.0,0.0,102.42858301987621,259.25668490381014
nyc_centre,NYC,layout_assign,way/458501298,TallBuilding,11021.297852964966,success,False,10,layout_assign,164,no_year|HOTDECK_NEIGHBOR_HIGH,174.14910297953907,50.293581829581285,33.80953491348665,123.43297229359139,23.158904067275653,28.061582636301985,102.57388384655009,23.066899271427683,0.0,558.5464618377539,208.59913931170257
nyc_centre,NYC,layout_assign,way/473560487,OpenUBEMUnknown,59.52076254456265,success,False,0,single_zone,1,"no_floors,no_height,no_year|HOTDECK_NEIGHBOR_HIGH|layout_assign_fallback_auto",90.00429935008395,44.02012725069651,28.85368066653339,197.09024600801126,28.58813829746772,0.0,56.145031167463316,0.0,0.0,444.70152274025617,429.1151404101056
nyc_centre,NYC,layout_assign,way/487519789,SmallOffice,560.6201763871582,success,False,0,layout_assign,6,"generic_tag,no_function,no_height,no_year|GROUPMODE_MED",10.662401054698417,5.904753216563987,10.420662173766837,26.27677338532801,9.144982581279951,1.2808020465084455e-10,12.43132118310201,0.0,0.0,74.8408935948673,126.31207975512423
nyc_centre,NYC,layout_assign,way/487519790,SuperTallBuilding,634315.1864474727,failed,False,1,layout_assign,256,,,,,,,,,,,,130.82214069868778
nyc_centre,NYC,layout_assign,way/591988931,OpenUBEMUnknown,35.2621123968197,success,False,0,single_zone,1,"no_height,no_year|GROUPMODE_MED|layout_assign_fallback_auto",43.27310435322686,49.47174961728756,46.81265977066952,237.61237220303198,28.707439066855176,0.0,90.41818014449336,0.0,0.0,496.29550515556446,487.47328129165345
nyc_centre,NYC,layout_assign,way/591988933,OpenUBEMUnknown,69.14504923138651,success,False,0,single_zone,1,"no_height,no_year|GROUPMODE_MED|layout_assign_fallback_auto",72.25036091582216,26.655404277410042,44.55159936247979,79.34546807214204,15.60751986239773,0.0,48.905238697203266,0.0,0.0,287.315591187455,284.7831123302381
