cell,city,archetype_id,heating_eui,heating_eui,heating_eui,cooling_eui,cooling_eui,cooling_eui,lighting_eui,lighting_eui,lighting_eui,equipment_eui,equipment_eui,equipment_eui,fans_eui,fans_eui,fans_eui,pumps_eui,pumps_eui,pumps_eui,dhw_eui,dhw_eui,dhw_eui,cooking_eui,cooking_eui,cooking_eui,refrig_eui,refrig_eui,refrig_eui,total_eui,total_eui,total_eui,phaseE_total_eui,phaseE_total_eui,phaseE_total_eui
,,,mean,median,count,mean,median,count,mean,median,count,mean,median,count,mean,median,count,mean,median,count,mean,median,count,mean,median,count,mean,median,count,mean,median,count,mean,median,count
la_rural,LA,Courthouse,35.84969938601579,35.84969938601579,1,44.152111905083224,44.152111905083224,1,19.676654976536028,19.676654976536028,1,28.256190427785263,28.256190427785263,1,58.19267804269395,58.19267804269395,1,1.236294993012756,1.236294993012756,1,5.628616577356545,5.628616577356545,1,0.0,0.0,1,0.0,0.0,1,192.99224630848354,192.99224630848354,1,178.73025719375886,178.73025719375886,1
la_rural,LA,MediumOffice,9.220597857539934,9.82666256150914,7,15.826276037065723,16.05618944224659,7,9.453505227452693,9.476769862664192,7,36.116127233797805,36.116127334529345,7,6.377724704511006,6.522032465367672,7,0.008171604971614677,0.008171604894941831,7,8.386468393238891,9.008125158640674,7,0.0,0.0,7,0.0,0.0,7,85.38887105857768,87.01427890802749,7,178.1204503596442,189.25507913555603,7
la_rural,LA,MidriseApartment,29.16839666313198,22.630007169508055,10,32.62183356393707,29.802839589474107,10,5.088423330448727,5.072091401642973,10,37.526615883790555,37.406168879425294,10,17.08464541349358,16.371052432309774,10,0.0,0.0,10,593.9951735912196,513.5873192961823,10,0.0,0.0,10,0.0,0.0,10,715.4850884460215,624.8694786811736,10,160.35680921971746,153.75739585288227,10
la_rural,LA,SmallOffice,6.411850779295248,6.07317091980114,106,14.415017878063585,14.120516553903446,106,10.674076299726947,10.649625806966773,106,26.2768645728203,26.253402388725892,106,16.232237791835626,15.997332763402625,106,1.280806410544498e-10,1.279662804270005e-10,106,65.6059276839561,50.36254678873237,106,0.0,0.0,106,0.0,0.0,106,139.61597500582587,123.59529089860797,106,132.62640715605414,128.06419062113616,106
la_rural,LA,Warehouse,58.287429512700534,21.618614760568803,25,29.413667677258214,4.6077885455087735,25,93.60417921414191,5.621995928922597,25,148.20923290100635,7.842819940615426,25,43.64649150145062,19.795653286159975,25,0.0,0.0,25,35.465302012013396,28.346133917674283,25,0.0,0.0,25,0.0,0.0,25,408.626302818571,87.83242814978306,25,29.102098642684684,24.946153692700037,20
la_suburban,LA,Courthouse,12.422931825883834,11.978148708000255,8,26.17592167540265,25.221420703038632,8,19.67665458720797,19.676654637696693,8,28.256189868701444,28.256189941196716,8,31.008173343905035,35.265277063519804,8,0.36090498280237593,0.30076198142371074,8,2.9883526967910785,2.693938814927315,8,0.0,0.0,8,0.0,0.0,8,120.8891289806944,119.93733175105012,8,113.40853007650176,112.60963843369669,8
la_suburban,LA,MediumOffice,3.004293788214648,2.9166603264362108,4,11.7369112735937,11.374507965652542,4,9.62487178118765,9.289286298224672,4,37.102821200334304,36.2218705414572,4,4.983236241483257,4.826347103259857,4,0.008394853650148084,0.008195530866091656,4,8.213575512250259,7.952943275874532,4,0.0,0.0,4,0.0,0.0,4,74.67410465071396,72.1970523241539,4,141.87546729365368,140.31859934649572,4
la_suburban,LA,MidriseApartment,7.819544416440333,2.9219118060914284,1283,13.752426576655763,12.652805717622053,1283,5.065159837313052,5.072091287729885,1283,37.35504933713813,37.406168384058255,1283,9.836329599769797,9.495936629093412,1283,0.0,0.0,1283,521.7246802256009,352.17159438474505,1283,0.0,0.0,1283,0.0,0.0,1283,595.553189992918,419.04640919601565,1283,114.99124575644375,106.63291074534581,1283
la_suburban,LA,OpenUBEMUnknown,23.04667101636369,23.04667101636369,2,35.852022999223884,35.852022999223884,2,27.4183440119741,27.4183440119741,2,53.79826656918037,53.79826656918037,2,46.030994949499615,46.030994949499615,2,0.5185060810357396,0.5185060810357396,2,32.929256223505575,32.929256223505575,2,0.0,0.0,2,0.0,0.0,2,219.594061850783,219.594061850783,2,192.85795626316514,192.85795626316514,2
la_suburban,LA,PrimarySchool,3.483836843718739,3.483836843718739,1,9.552159840412585,9.552159840412585,1,4.611068166532433,4.611068166532433,1,22.62835850761289,22.62835850761289,1,5.409844248646605,5.409844248646605,1,0.02798225573922243,0.02798225573922243,1,4.0409084544771545,4.0409084544771545,1,10.27642414059619,10.27642414059619,1,1.003009588901814,1.003009588901814,1,61.03359204663763,61.03359204663763,1,190.5247508365091,190.5247508365091,1
la_suburban,LA,RetailStandalone,4.61418500512901,4.000162961738424,3,14.50507729777307,14.180377034509709,3,21.67485593575574,20.689307576577228,3,23.527417817488246,23.52741782437423,3,25.191130206939906,16.826992807754426,3,0.0,0.0,3,35.60331306741516,13.046077170388365,3,0.0,0.0,3,0.0,0.0,3,125.11597933050113,92.25391383410461,3,154.3505224799844,153.0659181561828,3
la_suburban,LA,SmallOffice,1.6563562572133304,1.2040384368857313,38,9.487761778569041,8.204530281642617,38,10.618325264945131,10.616962582569034,38,26.238158176126007,26.253402388724552,38,14.533907039513188,12.388345782939204,38,1.278919806642138e-10,1.2796628749179316e-10,38,76.43505677037845,32.56984575979606,38,0.0,0.0,38,0.0,0.0,38,138.96956528687303,91.23861008546484,38,98.5589782213358,91.92291923150768,38
