building_id,stem,archetype_id,building_type,age_band,geometry_outcome,idf_sha256,weather_sha256,construction_period_provenance,storey_provenance,floor_area_m2,gross_footprint_area_m2,conditioned_floor_area_m2,eui_denominator_m2,context_building_count,fallback_reason
28014,2714865dbce3997d,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,384c1b3488498940d94a23880154e7ff80f1f86e5e9b29bb1a81e559ac638392,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,,2758.0773,2758.0773,2758.0773,2758.0773,10,
28020,b826981c8c6c380f,IT.MidClim.MFH.01.Gen.ReEx.001.001,MFH,IT.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,692f9e4a93f22cff792ad1bf5a586bd2394452b0e52eee88f2b9b52b7c9deefc,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,,141.603,141.603,141.603,141.603,3,
28025,31963baf82aead4a,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,7cb0e2ab1ec61c9f8f48dd720c61d8ad870fcfc8866a1d703b35c34373ccbc64,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,,1266.7684,1266.7684,1266.7684,1266.7684,8,
28026,cd956afaca51c54a,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,fe666a4bc1a4de8764492dac9e643f7c095be36970a05d82f95dde74e2e824e1,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,,1852.4145,1852.4145,1852.4145,1852.4145,9,
28033,28794125ea201eae,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,c0963db04eef786ec5e2964ba4f1a8497e6b530dad0d84efdf1d9641ba41c92b,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,,2619.3072,2619.3072,2619.3072,2619.3072,9,
28036,65c34c78cf3ef1fc,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,dd3d524b4cafad81f2079ee04451049cd94e7f4cbb788f9519131631a82e85e6,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,,1644.7508,1644.7508,1644.7508,1644.7508,7,
28050,dd90a841495a9c96,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,7edebf76b28004185fc305ef733304a8aed5a1c61650734fbf280781542402fe,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,,2629.0455,2629.0455,2629.0455,2629.0455,6,near_duplicate_vertex_tolerated_box
28061,cd7c6c62e02daa4c,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,ba8dd8d727e2852cac0f06572bd86f772d36404e8f3eaee3d01a6b4612434b91,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,,6766.6536,6766.6536,6766.6536,6766.6536,9,near_duplicate_vertex_tolerated_box
28074,7c374436983b6afe,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,59005b0f2f1a58e1e3bdd706c85a4ca0693f98594a2f9f7a74dcb1b8fd320268,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,,11946.2754,11946.2754,11946.2754,11946.2754,8,near_duplicate_vertex_tolerated_box
28081,7e6d5fbb0473553b,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,e9a1c2651e53e1ae25d5fcc6ad70260667dcdfe3cca3c49115f3024d66326214,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,,6003.8943,6003.8943,6003.8943,6003.8943,6,near_duplicate_vertex_tolerated_box
28108,056c7ceff4b7571e,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,bf40211abdf0079f737885769e403ab54efaee046697c1735461460ecde4dd85,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,,5189.3578,5189.3578,5189.3578,5189.3578,10,near_duplicate_vertex_tolerated_box
28111,82d4d9bc6176163e,IT.MidClim.AB.05.Gen.ReEx.001.001,AB,IT.05,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,c162a56022f879929b723578d033faeda804fda01db2f58a29ad82fd255d0067,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,,8967.0407,8967.0407,8967.0407,8967.0407,4,near_duplicate_vertex_tolerated_box
28125,5ac9d008127499e1,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,1a680ea7847941ea76beb9a377f5c7ef5fc484722f6a1d166665cd67ab1e53a8,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,,6531.3391,6531.3391,6531.3391,6531.3391,6,
28134,5b4ec92aa2bab440,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,3aac990f80e5c56e22b5672f7574b9168d6408796f7a8e0d6f79ba7bb9df20b7,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,,3899.289,3899.289,3899.289,3899.289,11,
28153,a4b9fdfa1e235c42,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,d0e02c51fd4b61d9f4d70c05310103b28cc21f9395480d8c41e134d6f7df108c,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,,1010.674,1010.674,1010.674,1010.674,6,
28175,fdddcc4c218673ee,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,d8a2a2c9606c0008ee047186853ce66824791cf170603290ad8cdff07918ccff,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,,6580.7243,6580.7243,6580.7243,6580.7243,4,
28192,228ec2e652b0a3f2,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,fbbee9288e48b4a4dbeb38bbe494e162a04dd5733bf771e95171dbb0298698be,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,,2638.0704,2638.0704,2638.0704,2638.0704,10,
28205,94bf279b3144874b,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,9dffcde27d81c206204962da651e5f6b2e7dd5fcd495219f51e5bb920a35596c,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,,6134.7561,6134.7561,6134.7561,6134.7561,3,near_duplicate_vertex_tolerated_box
28217,57e7693b6a7f4e6e,IT.MidClim.AB.05.Gen.ReEx.001.001,AB,IT.05,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,46158892b1ff07f9c4805f9094aabc57185c5f3abcbffe16624418d2fbd5428d,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,,9454.4805,9454.4805,9454.4805,9454.4805,7,near_duplicate_vertex_tolerated_box
28237,d9ee186596e63036,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,40cf60213469ad1255e0b671a0c72c9bde02c2316b93944939ec598fbbee0903,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,,39013.8307,39013.8307,39013.8307,39013.8307,17,near_duplicate_vertex_tolerated_box
28273,b94c95c5140dbe41,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,f21a8ab8f117a68cc0dd49f81d89ed6440f072ae510a30d79dd7b40a6e82991a,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,,651.3815,651.3815,651.3815,651.3815,6,
28287,bf34a2b4cd955ba7,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,6026d65202e7fd85e0b77885e833fdba0a28d62feca1c5aa3f88aeadcc2800aa,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,,16921.1266,16921.1266,16921.1266,16921.1266,12,
28304,747c241351fa4a85,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,bc5c0ab82bbd6807128c7921a23d824057149e50e4be799290a70426fd5f5b02,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,,765.1744,765.1744,765.1744,765.1744,3,
28308,51cb47ea67faa410,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,6303acf4a19dc7307d166dfbb5626af1ea6bdef817f80720a437649a02506b32,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,,5304.5899,5304.5899,5304.5899,5304.5899,10,near_duplicate_vertex_tolerated_box
28333,9b3d03a9204583e0,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,4412c5e9aaff10aeb246e0427e720aa8f7982924d589d2a3eb2d8a86da73cbec,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,,2342.3211,2342.3211,2342.3211,2342.3211,10,
28350,7010c02e9661e126,IT.MidClim.AB.05.Gen.ReEx.001.001,AB,IT.05,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,2d7f831b5dc3927d959c0626404bcc29ca20b443143fb7d79142fddff3e3d35c,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,,17476.2286,17476.2286,17476.2286,17476.2286,7,near_duplicate_vertex_tolerated_box
28362,1ae3feaee84eada7,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,a037701b6eb8e7d0f815a4191c3cef31354ff119826b708cf6a747c58bd3550d,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,,2302.3985,2302.3985,2302.3985,2302.3985,8,near_duplicate_vertex_tolerated_box
28373,a53d307eac631355,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,91b0c0558e07a8d93b4ad6ca400bc892a52cadc4e35ebeaa79fd3e297b19b102,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,,15695.6502,15695.6502,15695.6502,15695.6502,12,near_duplicate_vertex_tolerated_box
28380,13530777b5cc15f2,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,b17e0dc5ebe65af3a13d068aa54f2adaef60a8c154ee8e5c82900e539bafe618,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,,1017.186,1017.186,1017.186,1017.186,10,
28388,39c82e70ef4806b4,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,36c24a80ff9064cb1c8235c129b5758fdce3b8497d77edfd69e1fdec28565ca7,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,,1714.3935,1714.3935,1714.3935,1714.3935,11,
28392,d1e6e482543275e3,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,a38e58cea1694760b992d2f625230aabf8b11e95cca29437e0a3372386c9d650,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,,7848.6733,7848.6733,7848.6733,7848.6733,13,near_duplicate_vertex_tolerated_box
28454,239d455de119eea3,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,1c4210d41b94f1f251f307d3962802ab49551b94e96882c4b7787c6438291d91,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,,4444.1138,4444.1138,4444.1138,4444.1138,4,near_duplicate_vertex_tolerated_box
28457,cd29212cd483e429,IT.MidClim.AB.05.Gen.ReEx.001.001,AB,IT.05,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,e4c586e3533248db6504fddc22e515cfc9589559fe9d5c28398396f57a4bc8db,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,,7684.0743,7684.0743,7684.0743,7684.0743,4,near_duplicate_vertex_tolerated_box
28463,98e669698b7a0c31,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,9c2a98a49999fef588b992276e380fa26579d676f9b23a34fb9cba5d74839c3e,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,,3966.6507,3966.6507,3966.6507,3966.6507,11,
28472,947bef667d48a0f0,IT.MidClim.MFH.01.Gen.ReEx.001.001,MFH,IT.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,d00b583d7f4f6ea5dc1360900f1b423b2d2130b87175f07aaa0eada091746c74,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,,313.4442,313.4442,313.4442,313.4442,3,
28473,97d478bc56840531,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,e6fa441950ec6fd910dbdce153a0d2c0ffb959b1620cba93a1ad79725e9b3a73,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,,1099.7095,1099.7095,1099.7095,1099.7095,8,
28517,53a878cac1057a1b,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,8a373aba8db4acaf452f5dded225d6cee78c7c8224f711af02bf16f394abacdf,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,,1490.8485,1490.8485,1490.8485,1490.8485,8,
28527,027f230632b64c16,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,e5ff00d48a1044592dd095de5b4d193f82825015f50b988f7658083b3be08559,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,,5148.4394,5148.4394,5148.4394,5148.4394,5,
28533,bb0f0b3189ad6f8f,IT.MidClim.AB.05.Gen.ReEx.001.001,AB,IT.05,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,7c7680b8343acaf70c49199c24fd15d6cd368ff428c87a437b255c99cf12ae85,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,,6808.836,6808.836,6808.836,6808.836,9,near_duplicate_vertex_tolerated_box
28583,29f42de6b7adf4e2,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,4abb9520b0d900c710651f77541b6f9d9954f56e4cbe070aa659ca41562418ea,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,,2491.187,2491.187,2491.187,2491.187,10,
28589,8cd89fe4103b2d10,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,eaedb9689daad2ebe2eaac552d8163fcf30e9df18f8871d2d04179d71bd97f85,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,,14338.9797,14338.9797,14338.9797,14338.9797,14,near_duplicate_vertex_tolerated_box
28590,83cea6d2fb3a7819,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,bcc8350b6e3df3d0e2dacfbb20cfd35bc3516c049d39bf8362ca961b2bfe9340,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,,6405.9008,6405.9008,6405.9008,6405.9008,8,near_duplicate_vertex_tolerated_box
28593,1b9340ff517e0656,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,1f78f36dfb9bdc2245f0a861f66a5edf8caf888f183eeb77b8793f41cb4897fc,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,,609.4041,609.4041,609.4041,609.4041,9,
28613,8288faf63dd2052a,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,902a2ae82526edd0151de8945cb3396fbe31de9602fa230d0ef4a9bf84f01d81,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,,2631.6523,2631.6523,2631.6523,2631.6523,9,
28621,fece15355c8f4738,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,ab56798ab8803af1bc5dd10aa5247aaf198a7f8c0fc8903c0fec3a78f02b3eea,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,,2219.2411,2219.2411,2219.2411,2219.2411,11,near_duplicate_vertex_tolerated_box
28629,fe2daa1df7ed4012,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,a0b7224db37e975e0ebe62f92cb0d8df285463a475dc2248935175303184f855,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,,25076.3707,25076.3707,25076.3707,25076.3707,15,near_duplicate_vertex_tolerated_box
