Date/Time,Electricity:Facility [J](Annual),DistrictHeating:Facility [J](Annual),Heating:DistrictHeating [J](Annual),InteriorEquipment:Electricity [J](Annual),Electricity:Building [J](Annual) 
,751239596775.5822,1380886636707.1143,1380886636707.1143,751239596775.5822,751239596775.5822 
