Date/Time,BATIMENT0000000240877518_PART0_F0_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240877518_PART0_F1_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240877518_PART0_F2_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),Electricity:Facility [J](Annual),DistrictHeating:Facility [J](Annual),Heating:DistrictHeating [J](Annual),InteriorEquipment:Electricity [J](Annual),Electricity:Building [J](Annual) 
 01/01  01:00:00,29885476.222357113,20420911.268910605,61993096.67885327 
 01/01  02:00:00,34211665.318410546,25529060.70585209,72462869.93341699 
 01/01  03:00:00,36559530.14800313,28464845.090294544,77850372.38296357 
 01/01  04:00:00,38088696.31493306,30530176.953160718,81994751.57800984 
 01/01  05:00:00,39217456.80624135,32116539.67835123,84852813.9829754 
 01/01  06:00:00,40920363.777142465,34277247.1961505,88677106.78036028 
 01/01  07:00:00,41743368.923530824,35501044.90998626,91125731.95402762 
 01/01  08:00:00,42786984.086731404,36925294.38588826,93996316.04165888 
 01/01  09:00:00,44894731.76356363,39444887.36318392,98333413.00667846 
 01/01  10:00:00,44959477.38321029,39706324.30655246,95472209.68009208 
 01/01  11:00:00,32815989.6471378,26402227.074522108,61823974.13790368 
 01/01  12:00:00,14083849.07097775,5747497.827603738,16405372.622540895 
 01/01  13:00:00,1221203.194834222,0.0,0.0 
 01/01  14:00:00,0.0,0.0,0.0 
 01/01  15:00:00,0.0,0.0,0.0 
 01/01  16:00:00,0.0,0.0,0.0 
 01/01  17:00:00,0.0,0.0,0.0 
 01/01  18:00:00,12284717.546664087,0.0,21020228.252409305 
 01/01  19:00:00,17127191.55181423,4394285.458320379,30985520.961245663 
 01/01  20:00:00,20539068.259350628,8247512.539952249,37931998.77991369 
 01/01  21:00:00,22759537.431707677,10967743.669711962,42252715.45900196 
 01/01  22:00:00,23897347.228269234,12601769.380365683,44976528.51677898 
 01/01  23:00:00,25120717.611245275,14402537.485415049,49441275.65715449 
 01/01  24:00:00,25865513.186146088,15660966.743828518,52155644.04785392 
 01/02  01:00:00,26536131.93145304,16724422.205158789,52896710.72235517 
 01/02  02:00:00,26874461.823422235,17399529.301910546,52797810.49254137 
 01/02  03:00:00,28148680.93815402,19003648.743728735,54733440.486854695 
 01/02  04:00:00,30383320.612848174,21613712.349054053,58030225.00309276 
 01/02  05:00:00,32658045.579192836,24237190.955997404,61475646.23204176 
 01/02  06:00:00,34377622.38056101,26310331.687708456,64737576.970666826 
 01/02  07:00:00,34739152.49162139,26918197.92742089,65527974.99583257 
 01/02  08:00:00,35598349.960099444,28011429.775903955,67113417.67952995 
 01/02  09:00:00,37193598.00342363,29881726.554478638,69907826.39426538 
 01/02  10:00:00,37392474.03577538,30216110.841187347,68089235.39459738 
 01/02  11:00:00,32746807.4704201,25038675.75670795,51052529.71455354 
 01/02  12:00:00,23483958.405295294,14402302.467463773,24039816.38994967 
 01/02  13:00:00,16137245.520301256,5741793.264384102,5549369.208145933 
 01/02  14:00:00,21715102.613666795,11906957.177419752,19296914.065819234 
 01/02  15:00:00,29280479.97351957,20131624.853832833,37901474.06393839 
 01/02  16:00:00,36069073.092043936,27592910.77034916,54754162.48826388 
 01/02  17:00:00,41152943.23281285,33364919.65156391,68566113.87968814 
 01/02  18:00:00,51973490.11329208,45339837.652277485,93469247.59675242 
 01/02  19:00:00,57027639.440943755,50926360.48733981,101920094.84770024 
 01/02  20:00:00,59130342.75839673,53447019.921989374,105859499.20541787 
 01/02  21:00:00,60510419.404764146,55198974.87809023,108758041.49958305 
 01/02  22:00:00,63425471.587473735,58491546.42412405,113561687.93016881 
 01/02  23:00:00,66755928.3327983,62216556.52201733,119178460.1329948 
 01/02  24:00:00,70696482.60267718,66660842.54994038,126849933.75162332 
 01/03  01:00:00,74984711.45656979,71523619.9419853,135693190.61282885 
 01/03  02:00:00,76816066.33326478,74134676.51105456,144692517.8960525 
 01/03  03:00:00,79433063.00609562,77300984.7237155,151649589.55411357 
 01/03  04:00:00,81591247.13464744,79904289.92448024,156671618.6355774 
 01/03  05:00:00,83038694.4890238,81731977.21409449,160343969.7174737 
 01/03  06:00:00,83725704.0786962,82733418.9497814,162755317.06741497 
 01/03  07:00:00,84442243.9925304,83732022.68464348,165170564.5675374 
 01/03  08:00:00,85062499.6582938,84594996.44674954,167111705.03301275 
 01/03  09:00:00,85755684.38958828,85503393.94985244,168744794.86574686 
 01/03  10:00:00,85145765.73542291,84937930.34420303,166468284.14034018 
 01/03  11:00:00,81645910.57090363,80769783.00131509,152015931.95044816 
 01/03  12:00:00,74990149.31344645,72454381.89325584,123818069.18659112 
 01/03  13:00:00,66933088.2267822,62575511.31125827,95303554.0746439 
 01/03  14:00:00,60648108.78136895,55204905.58245561,80289554.72396168 
 01/03  15:00:00,54816170.81906106,48034899.66239571,68569229.72917487 
 01/03  16:00:00,48353585.105307445,40294808.8720381,60159911.239559315 
 01/03  17:00:00,51077825.97575316,45394704.23120004,85623802.93034159 
 01/03  18:00:00,73052996.975,70605679.21257067,150146303.19483432 
 01/03  19:00:00,82826097.77751987,81504547.40063448,171647604.44406798 
 01/03  20:00:00,85411449.48172043,84820755.23348744,179444816.906767 
 01/03  21:00:00,89480208.18680836,89605551.07548048,188875822.15539154 
 01/03  22:00:00,94396352.26243424,95301395.4376798,199981017.78073686 
 01/03  23:00:00,96139115.44200008,97720659.17448296,206896275.41667068 
 01/03  24:00:00,100956438.41407447,103506478.72794734,221119790.7359158 
 01/04  01:00:00,107379698.51012646,110784886.59947827,234443837.2906931 
 01/04  02:00:00,111939765.05987999,115873936.25506608,241485522.54603887 
 01/04  03:00:00,114693353.02713987,118577944.33645208,238087590.9087085 
 01/04  04:00:00,116114158.39805624,119829232.84882684,234281104.30924296 
 01/04  05:00:00,117693057.55031434,121649275.63359724,237253905.19400615 
 01/04  06:00:00,119596406.25784141,123818332.01043956,240397842.8098105 
 01/04  07:00:00,121501819.03942072,125981741.84876047,243580229.58239734 
 01/04  08:00:00,121694255.38150483,126328544.84313014,244044749.57965702 
 01/04  09:00:00,121728226.54940815,126422832.40290432,243370768.9954985 
 01/04  10:00:00,120607503.53872024,124931717.61247858,235117121.8630085 
 01/04  11:00:00,111361491.74314818,113859674.45463155,200550860.35711133 
 01/04  12:00:00,97051389.92382295,96633172.35507339,154451172.14341176 
 01/04  13:00:00,78709947.83976053,74520644.28121707,102015374.37635952 
 01/04  14:00:00,65999375.50116296,59616246.62384894,73984853.89028394 
 01/04  15:00:00,57805868.13984846,49906788.18659324,60774369.75063309 
 01/04  16:00:00,51547853.48198859,42642103.40147778,54277701.155827105 
 01/04  17:00:00,49978248.26195575,42932370.70741919,68880443.24660793 
 01/04  18:00:00,68127445.60364674,64435275.01991449,126386486.72135678 
 01/04  19:00:00,73153690.01412636,70066275.89053433,137269759.7963642 
 01/04  20:00:00,76335416.02734332,73760581.11644585,144522774.97756633 
 01/04  21:00:00,76387831.38434614,74151141.9728745,146508683.66298485 
 01/04  22:00:00,77159355.86218977,75236096.43117471,149575552.97346222 
 01/04  23:00:00,76970612.85709323,75323884.15667906,150517378.14187104 
 01/04  24:00:00,76144348.53207172,74620847.45650977,149654529.93594596 
 01/05  01:00:00,78318210.89107922,77099309.82659023,154463212.17958227 
 01/05  02:00:00,79242540.27664466,78288869.8725308,157336692.29259184 
 01/05  03:00:00,78875983.10465017,78049385.76669857,157629548.62586015 
 01/05  04:00:00,79424079.61475363,78767092.53677027,159368884.95156676 
 01/05  05:00:00,79500907.99189894,78981877.78651638,159889064.80396324 
 01/05  06:00:00,79342147.86184585,78903140.32380351,159794800.40973166 
 01/05  07:00:00,79416327.01315194,79049522.31276068,160155808.91945344 
 01/05  08:00:00,79854669.29128826,79576108.92034192,161214384.9001236 
 01/05  09:00:00,79039607.78196087,78783853.86851463,159743144.5403323 
 01/05  10:00:00,77126065.7447905,76687501.33287056,154909001.24217284 
 01/05  11:00:00,73682807.53726925,72598360.02989319,142929805.44641688 
 01/05  12:00:00,67174354.16687073,65040294.68363466,123738335.60250916 
 01/05  13:00:00,61601150.66424546,58758771.08065364,110297086.60761854 
 01/05  14:00:00,55046262.8254219,51050720.83210345,91070290.26838169 
 01/05  15:00:00,50334655.54345551,45772764.136509605,82143011.02005292 
 01/05  16:00:00,48432180.36583252,43922922.34061791,84237090.18569982 
 01/05  17:00:00,46138672.44697753,41716058.95595786,85100818.97315621 
 01/05  18:00:00,56008404.22674687,52984522.995637156,116908450.75302261 
 01/05  19:00:00,61346621.235942446,58802568.31964229,128281815.81301706 
 01/05  20:00:00,64435681.15789618,62337107.56289343,136136067.5754645 
 01/05  21:00:00,66791266.563983165,65046822.07300973,141493553.64381722 
 01/05  22:00:00,67301349.53927435,65706671.821890004,141730716.61325088 
 01/05  23:00:00,67173381.41720581,65571817.35968782,139650726.94535252 
 01/05  24:00:00,66938873.98075824,65178137.282063514,135480057.306174 
 01/06  01:00:00,67053491.91381605,65173814.01406406,133322318.85040176 
 01/06  02:00:00,68184956.86063619,66383146.240824096,135201971.15130824 
 01/06  03:00:00,69631265.70200364,67951223.1799816,137833743.75231892 
 01/06  04:00:00,70406022.21400535,68980538.46198565,141997453.88714403 
 01/06  05:00:00,70571534.33652236,69240505.77305323,142261717.5080042 
 01/06  06:00:00,70957811.4138223,69544210.04918742,141085234.54329228 
 01/06  07:00:00,70557463.17481,69182120.70242877,140739029.24552685 
 01/06  08:00:00,70741869.66864012,69380785.75955546,141280847.39104775 
 01/06  09:00:00,70561952.22753581,69229011.42414041,140869267.87184718 
 01/06  10:00:00,69605489.15330304,68007053.94999844,135959510.43068582 
 01/06  11:00:00,65477472.66259314,62688325.1782707,116317760.66208836 
 01/06  12:00:00,58827162.03522818,54199912.64156812,88624013.2323984 
 01/06  13:00:00,53199193.23438755,46920782.95686843,66637684.26391189 
 01/06  14:00:00,47734595.88660349,39914736.67165493,50067612.54453601 
 01/06  15:00:00,45075824.77725309,36377021.426218286,45166336.81026064 
 01/06  16:00:00,46563895.147264615,38099947.08849087,53590939.022455685 
 01/06  17:00:00,50386336.37980801,43505978.197326794,74206427.06844634 
 01/06  18:00:00,61297680.15895969,56468477.518796556,112365868.12657923 
 01/06  19:00:00,66606486.03072193,62626650.47914716,126898580.23480621 
 01/06  20:00:00,72903155.45794135,69845461.90041906,142226383.2546319 
 01/06  21:00:00,77257829.6606355,74877748.86853354,151826089.0914046 
 01/06  22:00:00,80750884.43640734,79269670.48404312,164364243.61094862 
 01/06  23:00:00,84882262.82876053,84280477.63264917,176751665.05995935 
 01/06  24:00:00,85893652.58453849,85838919.16140884,181356079.62746444 
 01/07  01:00:00,82433260.75184754,82684397.41115615,178696770.99835777 
 01/07  02:00:00,82274008.47306004,82802400.76533349,179904043.66802374 
 01/07  03:00:00,83374936.77750179,84254831.22564618,182902627.8855951 
 01/07  04:00:00,83179966.97586899,84222191.22062714,182301512.74810544 
 01/07  05:00:00,83761869.91845137,84878090.9113535,181717790.18626314 
 01/07  06:00:00,84726717.34321013,85948392.21684818,182753916.78497005 
 01/07  07:00:00,84048491.80937824,85292195.1999461,180325349.27945417 
 01/07  08:00:00,82371533.39759773,83439104.33588515,175116166.35070536 
 01/07  09:00:00,82280969.98882006,83221310.11591615,172173288.02196395 
 01/07  10:00:00,79165457.93840143,79710206.98750599,161506379.26288214 
 01/07  11:00:00,65450723.75370416,64355755.0615505,123849461.32305503 
 01/07  12:00:00,46910262.61214374,42913768.085997835,72837131.59254192 
 01/07  13:00:00,33358423.156753838,27337265.105109245,38537196.42153236 
 01/07  14:00:00,19387169.206316866,11196459.798910214,12251086.504829116 
 01/07  15:00:00,10624186.081895955,1173079.5263255714,430503.7225477165 
 01/07  16:00:00,11819623.732216468,2478373.4530078713,5279044.126166124 
 01/07  17:00:00,22623896.324193828,15329902.440191783,34080049.57193616 
 01/07  18:00:00,42619338.036810584,35754590.4685809,79070342.5588525 
 01/07  19:00:00,47874567.02465519,41616177.21951334,91104071.2242237 
 01/07  20:00:00,50382189.211461276,44488709.67858592,94930013.83433437 
 01/07  21:00:00,50138758.876923725,44539928.81811695,97087227.57976413 
 01/07  22:00:00,49578297.642695636,44326857.506232716,100214204.1311668 
 01/07  23:00:00,50141627.979489625,45139824.26852847,102069729.48806544 
 01/07  24:00:00,51959602.88088068,47207802.46290873,103922983.85928641 
 01/08  01:00:00,51735798.80219072,47021720.13482688,100857955.82289343 
 01/08  02:00:00,51352830.4179035,46630100.85746432,99107597.32260628 
 01/08  03:00:00,51541308.030511834,46935093.47094116,99553868.20103091 
 01/08  04:00:00,51815388.32716782,47290964.056835644,99986750.22006711 
 01/08  05:00:00,52651157.61393922,48236750.93576429,101331594.84263048 
 01/08  06:00:00,54556942.40160298,50384176.681834884,105915797.63065442 
 01/08  07:00:00,56696739.97977923,52759778.19155948,109662884.59724039 
 01/08  08:00:00,57525933.80934397,53678719.937420435,110261752.78257759 
 01/08  09:00:00,59275785.04960024,55600927.1787962,113201486.44075663 
 01/08  10:00:00,61287347.591721386,57760467.719409496,115329927.49317312 
 01/08  11:00:00,56025333.587540224,51921963.250649706,99172481.77074237 
 01/08  12:00:00,47985926.11084711,42573997.53206942,72963096.6689612 
 01/08  13:00:00,42594937.7472836,36394952.518095955,58675844.81283046 
 01/08  14:00:00,38089328.05700612,31007836.86902644,46281414.02399701 
 01/08  15:00:00,33119958.930744372,24542645.565007046,32057453.157400016 
 01/08  16:00:00,39426153.40263255,31916608.737522617,53906846.724076204 
 01/08  17:00:00,37680886.51690241,30633627.69057434,56677709.591045685 
 01/08  18:00:00,46780500.70644022,40828355.798919834,85812351.2094528 
 01/08  19:00:00,48513889.72127899,42816461.02848651,89791980.49028382 
 01/08  20:00:00,50805553.1490013,45331436.426215366,93307017.93516862 
 01/08  21:00:00,53934493.52865348,48823752.072251126,99577280.66629618 
 01/08  22:00:00,56542690.26169712,51929533.83595145,107655335.2886803 
 01/08  23:00:00,58579725.825229675,54415116.489113115,114468067.29410103 
 01/08  24:00:00,60789361.7036144,56983990.79567242,119255392.02693506 
 01/09  01:00:00,62785677.58170669,59523011.595906086,127079182.64043638 
 01/09  02:00:00,65646491.18175914,63174712.984478615,139215830.5859852 
 01/09  03:00:00,73202293.0553881,71674304.5484403,156315772.09549373 
 01/09  04:00:00,80517574.90726335,79884928.09884594,171685510.1439832 
 01/09  05:00:00,86751491.78146735,87181880.11029837,189121828.45470625 
 01/09  06:00:00,94728583.3151996,96381700.14714646,209595560.2850772 
 01/09  07:00:00,100924199.47462642,103542721.02879338,224073079.65307078 
 01/09  08:00:00,103309081.84170455,106441933.50299236,227732671.9633385 
 01/09  09:00:00,103621183.27548675,106665321.12644613,220777239.96142247 
 01/09  10:00:00,100091690.34134921,102468099.35019447,202427492.0391209 
 01/09  11:00:00,87551477.14246762,88146895.32094364,162977713.43155923 
 01/09  12:00:00,69843183.88364646,67176994.29505366,111293201.69494884 
 01/09  13:00:00,55820925.40422979,50279645.74444377,70381449.8762551 
 01/09  14:00:00,51262854.91330341,44984578.71849386,61610887.26624988 
 01/09  15:00:00,55671594.868286446,49193334.56474617,73618534.5257773 
 01/09  16:00:00,86682238.36533771,85022744.95238239,162927782.30039644 
 01/09  17:00:00,65850665.56391606,63259523.363770135,119257874.15170012 
 01/09  18:00:00,82057335.20789471,81148710.75604954,168167305.17337295 
 01/09  19:00:00,86607763.82721467,86519004.66779985,180967835.61152613 
 01/09  20:00:00,90433400.99137613,90988087.94240314,189606956.29216674 
 01/09  21:00:00,94077989.21782742,95260290.892887,198096139.24992958 
 01/09  22:00:00,94927999.42750841,96551861.11949708,200934460.005495 
 01/09  23:00:00,95223254.82296962,96971406.57397136,199386675.81983426 
 01/09  24:00:00,97465547.45670757,99438851.74431224,202524471.38872105 
 01/10  01:00:00,99503132.3514696,101728274.30870035,205223439.34866443 
 01/10  02:00:00,101046146.52532011,103475897.0273056,207570946.04366544 
 01/10  03:00:00,101924591.17642881,104566943.19462456,208639159.1476856 
 01/10  04:00:00,103948138.44544035,106763001.44057356,210763141.24148548 
 01/10  05:00:00,106309614.52704698,109401019.9498719,215128268.28656098 
 01/10  06:00:00,108963124.84412819,112554944.43209985,223770446.54325932 
 01/10  07:00:00,113987196.36125438,118223181.43612838,236282871.98663157 
 01/10  08:00:00,113665805.80549206,117855078.51908436,232268795.6748591 
 01/10  09:00:00,118515942.15663825,122775985.70099089,236846458.95479923 
 01/10  10:00:00,122006569.14369822,126351775.23895895,239788639.4323231 
 01/10  11:00:00,105178205.77835245,106841957.6721138,189677379.49311215 
 01/10  12:00:00,82264083.81129234,79982599.56888424,127528235.69291785 
 01/10  13:00:00,63258655.432025015,56772370.44364339,71433071.31663343 
 01/10  14:00:00,47909275.13375314,37318039.84654004,35371339.80710639 
 01/10  15:00:00,41113385.780183434,28753198.087868635,27570358.319251057 
 01/10  16:00:00,52141887.333156005,42960895.271839105,66014871.44701669 
 01/10  17:00:00,62785472.48579732,57332812.349701434,105764268.2602285 
 01/10  18:00:00,75186543.52008286,71623900.13844708,142354619.01759818 
 01/10  19:00:00,78941492.46557267,75961089.75727014,149480531.37985915 
 01/10  20:00:00,82374877.45351845,80054048.55570264,157359315.40602738 
 01/10  21:00:00,84643181.4233639,82873109.73116805,162939686.09572956 
 01/10  22:00:00,87025035.27722415,85777954.93851908,168321146.67238927 
 01/10  23:00:00,89066719.70933522,88290767.18917423,172959783.69062582 
 01/10  24:00:00,88836389.68891126,88386967.67573397,173919549.7853235 
 01/11  01:00:00,93179594.48148747,93418897.87100448,185105684.77261573 
 01/11  02:00:00,97272632.12293318,98088538.06432033,193087740.83878377 
 01/11  03:00:00,99724912.10170104,100814798.83174792,196197786.24402294 
 01/11  04:00:00,99364283.15957451,100728089.5413411,196476342.85205367 
 01/11  05:00:00,98334610.3751284,99813465.43014511,195415650.8073522 
 01/11  06:00:00,102877511.96623504,104788513.56048486,203795834.75961813 
 01/11  07:00:00,104664821.68419635,106911527.97218592,207322799.6403227 
 01/11  08:00:00,105014484.87705755,107405703.45399167,208035782.49650064 
 01/11  09:00:00,106510397.94643977,109255852.29369622,212792770.89536363 
 01/11  10:00:00,101576090.61618581,103960140.94721967,200349493.2186412 
 01/11  11:00:00,88726837.0130465,89285062.05664784,160610160.18599316 
 01/11  12:00:00,78965437.25175919,77803358.0093016,130706702.27501526 
 01/11  13:00:00,75162247.99860762,73143411.28561956,121383815.8067309 
 01/11  14:00:00,80745222.12665558,79663015.56442611,143758385.56391287 
