building_id,stem,district,geometry_outcome,sidecar_present,scheme_consistent,zone_names_equal,circulation_presence_equal,storey_count_equal,area_conservation_ok,idf_storey_count,sidecar_storey_count,divergent,divergence_notes
BATIMENT0000000240879546_part0,e28ec615b44a9747,FR-LYO-HAUTCOEURPENTES,FALLBACK_PENDING_LAYOUT,True,True,True,True,True,True,6,6,False,
BATIMENT0000000240879558_part0,64ba0439a4970d0b,FR-LYO-HAUTCOEURPENTES,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,True,True,True,True,True,True,7,7,False,
BATIMENT0000000240879564_part0,9eafa8c8e8e0cb23,FR-LYO-HAUTCOEURPENTES,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,8,8,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
BATIMENT0000000240879572_part0,2d3c328e75582f8a,FR-LYO-HAUTCOEURPENTES,FALLBACK_PENDING_LAYOUT,True,True,True,True,True,True,7,7,False,
BATIMENT0000000240879577_part0,162a4cfda2be08c2,FR-LYO-HAUTCOEURPENTES,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,True,True,True,True,True,True,4,4,False,
BATIMENT0000000240879604_part0,5e3668fe0cca94f5,FR-LYO-HAUTCOEURPENTES,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,True,True,True,True,True,True,4,4,False,
BATIMENT0000000240879614_part0,37312d5fc37562e4,FR-LYO-HAUTCOEURPENTES,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,3,3,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
BATIMENT0000000240879618_part0,161a47c5fd4497f0,FR-LYO-HAUTCOEURPENTES,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,True,True,True,True,True,True,2,2,False,
BATIMENT0000000240879627_part0,6c0e2e4cd819ce2a,FR-LYO-HAUTCOEURPENTES,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,True,True,True,True,True,True,3,3,False,
BATIMENT0000000240879632_part0,6af0b5fd8ce3f520,FR-LYO-HAUTCOEURPENTES,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,True,True,True,True,True,True,4,4,False,
BATIMENT0000000240879635_part0,fcca21225e9abea5,FR-LYO-HAUTCOEURPENTES,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,3,3,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
BATIMENT0000000240879644_part0,93b3378da9f2b790,FR-LYO-HAUTCOEURPENTES,FALLBACK_PENDING_LAYOUT,True,True,True,True,True,True,5,5,False,
BATIMENT0000000240879650_part0,498b412726c064e3,FR-LYO-HAUTCOEURPENTES,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,True,True,True,True,True,True,4,4,False,
BATIMENT0000000240879660_part0,58275345b330018c,FR-LYO-HAUTCOEURPENTES,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,True,True,True,True,True,True,3,3,False,
BATIMENT0000000240879669_part0,8b07e3be0ba150ce,FR-LYO-HAUTCOEURPENTES,FALLBACK_PENDING_LAYOUT,True,True,True,True,True,True,5,5,False,
BATIMENT0000000240879681_part0,219baf2fe88f6d5f,FR-LYO-HAUTCOEURPENTES,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,True,True,True,True,True,True,4,4,False,
BATIMENT0000000240879754_part0,7951c3718890fd34,FR-LYO-HAUTCOEURPENTES,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,4,4,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
BATIMENT0000000240879755_part0,68f527cfa666b5f3,FR-LYO-HAUTCOEURPENTES,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,3,3,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
BATIMENT0000000240879756_part0,5f1c69888eb685f4,FR-LYO-HAUTCOEURPENTES,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,True,True,True,True,True,True,4,4,False,
BATIMENT0000000240879758_part0,a4d19dacf3ad95b8,FR-LYO-HAUTCOEURPENTES,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,True,True,True,True,True,True,4,4,False,
BATIMENT0000000240879759_part0,6805d613996fcdf3,FR-LYO-HAUTCOEURPENTES,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,True,True,True,True,True,True,4,4,False,
BATIMENT0000000240879761_part0,d3375cdd633d26ba,FR-LYO-HAUTCOEURPENTES,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,3,3,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
BATIMENT0000000240879768_part0,3b994a45a891fa21,FR-LYO-HAUTCOEURPENTES,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,3,3,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
BATIMENT0000000240879789_part0,7a4a231f7d4e6847,FR-LYO-HAUTCOEURPENTES,FALLBACK_PENDING_LAYOUT,True,True,True,True,True,True,6,6,False,
BATIMENT0000000240879897_part0,057ca6248e037cdf,FR-LYO-HAUTCOEURPENTES,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,True,True,True,True,True,True,4,4,False,
BATIMENT0000000240879902_part0,3752501a25fa6f19,FR-LYO-HAUTCOEURPENTES,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,True,True,True,True,True,True,3,3,False,
BATIMENT0000000240879934_part0,052d2107efca31b8,FR-LYO-HAUTCOEURPENTES,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,3,3,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
BATIMENT0000000240879957_part0,78ce58832678e0a0,FR-LYO-HAUTCOEURPENTES,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,6,6,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
BATIMENT0000000240879959_part0,de19439fbbbfa0f3,FR-LYO-HAUTCOEURPENTES,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,True,True,True,True,True,True,4,4,False,
BATIMENT0000000240879966_part0,b373f112786f62a3,FR-LYO-HAUTCOEURPENTES,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,True,True,True,True,True,True,2,2,False,
BATIMENT0000000240879968_part0,788310d628d50cca,FR-LYO-HAUTCOEURPENTES,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,1,1,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
BATIMENT0000000240879972_part0,197fe0f989eef556,FR-LYO-HAUTCOEURPENTES,FALLBACK_PENDING_LAYOUT,True,True,True,True,True,True,7,7,False,
BATIMENT0000000240879975_part0,70310cca6f2ddaca,FR-LYO-HAUTCOEURPENTES,FALLBACK_PENDING_LAYOUT,True,True,True,True,True,True,7,7,False,
BATIMENT0000000240879977_part0,f07c2c6a5deab600,FR-LYO-HAUTCOEURPENTES,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,True,True,True,True,True,True,6,6,False,
BATIMENT0000000240879979_part0,270155dc7f032b16,FR-LYO-HAUTCOEURPENTES,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,7,7,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
BATIMENT0000000240879981_part0,b110649e64df8fb2,FR-LYO-HAUTCOEURPENTES,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,4,4,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
BATIMENT0000000240879983_part0,560ea001cad65113,FR-LYO-HAUTCOEURPENTES,FALLBACK_PENDING_LAYOUT,True,True,True,True,True,True,6,6,False,
BATIMENT0000000240879984_part0,3ca288d3449d4455,FR-LYO-HAUTCOEURPENTES,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,2,2,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
BATIMENT0000000240879985_part0,d5a5935a37deb249,FR-LYO-HAUTCOEURPENTES,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,3,3,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
BATIMENT0000000240879986_part0,cdbea91ddb2fb704,FR-LYO-HAUTCOEURPENTES,FALLBACK_PENDING_LAYOUT,True,True,True,True,True,True,5,5,False,
BATIMENT0000000240879992_part0,132b99ec4969a8e2,FR-LYO-HAUTCOEURPENTES,FALLBACK_PENDING_LAYOUT,True,True,True,True,True,True,6,6,False,
BATIMENT0000000240879995_part0,7be190fcbab6d34b,FR-LYO-HAUTCOEURPENTES,FALLBACK_PENDING_LAYOUT,True,True,True,True,True,True,7,7,False,
BATIMENT0000000240879996_part0,154d797c8bc59850,FR-LYO-HAUTCOEURPENTES,FALLBACK_PENDING_LAYOUT,True,True,True,True,True,True,6,6,False,
BATIMENT0000000240880001_part0,dbe8bc09714518b2,FR-LYO-HAUTCOEURPENTES,FALLBACK_PENDING_LAYOUT,True,True,True,True,True,True,4,4,False,
BATIMENT0000000240880008_part0,904e99ffe795e9a7,FR-LYO-HAUTCOEURPENTES,FALLBACK_PENDING_LAYOUT,True,True,True,True,True,True,6,6,False,
BATIMENT0000000240880009_part0,730dda258337bfc9,FR-LYO-HAUTCOEURPENTES,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,7,7,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
BATIMENT0000000240880010_part0,6aa910b3af57ebfa,FR-LYO-HAUTCOEURPENTES,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,True,True,True,True,True,True,7,7,False,
BATIMENT0000000240880013_part0,3188f5280f11c5af,FR-LYO-HAUTCOEURPENTES,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,2,2,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
BATIMENT0000000240880015_part0,95b91659d32a92bf,FR-LYO-HAUTCOEURPENTES,FALLBACK_PENDING_LAYOUT,True,True,True,True,True,True,6,6,False,
BATIMENT0000000240880018_part0,bfbc1caab1a332a4,FR-LYO-HAUTCOEURPENTES,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,7,7,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
BATIMENT0000000240880020_part0,94de4af43c8fb081,FR-LYO-HAUTCOEURPENTES,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,6,6,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
BATIMENT0000000240880021_part0,8e13e3d53f6fd249,FR-LYO-HAUTCOEURPENTES,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,7,7,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
BATIMENT0000000240880024_part0,95bee40d896fd7a7,FR-LYO-HAUTCOEURPENTES,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,True,True,True,True,True,True,2,2,False,
BATIMENT0000000240880027_part0,bb2b3ebe28c36003,FR-LYO-HAUTCOEURPENTES,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,3,3,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
BATIMENT0000000240880035_part0,485af8941269abae,FR-LYO-HAUTCOEURPENTES,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,6,6,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
BATIMENT0000000240880036_part0,5bb55b5de317479e,FR-LYO-HAUTCOEURPENTES,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,6,6,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
BATIMENT0000000240880044_part0,458ffd366f2239c3,FR-LYO-HAUTCOEURPENTES,FALLBACK_PENDING_LAYOUT,True,True,True,True,True,True,8,8,False,
BATIMENT0000000240880046_part0,5fda720ff852036f,FR-LYO-HAUTCOEURPENTES,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,True,True,True,True,True,True,4,4,False,
BATIMENT0000000240880049_part0,9fe695025a197a9e,FR-LYO-HAUTCOEURPENTES,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,True,True,True,True,True,True,4,4,False,
BATIMENT0000000240880050_part0,9f37e361faf3043b,FR-LYO-HAUTCOEURPENTES,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,True,True,True,True,True,True,4,4,False,
BATIMENT0000000240880053_part0,14710f5fff65da1f,FR-LYO-HAUTCOEURPENTES,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,True,True,True,True,True,True,4,4,False,
BATIMENT0000000240880055_part0,3b764dd941e8f7cd,FR-LYO-HAUTCOEURPENTES,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,2,2,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
BATIMENT0000000240880071_part0,4d19748fb5f1765f,FR-LYO-HAUTCOEURPENTES,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,True,True,True,True,True,True,2,2,False,
BATIMENT0000000240880079_part0,e60b4433bf88593a,FR-LYO-HAUTCOEURPENTES,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,True,True,True,True,True,True,2,2,False,
BATIMENT0000000240880082_part0,0ffde0a5a7ff2f14,FR-LYO-HAUTCOEURPENTES,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,3,3,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
BATIMENT0000000240880083_part0,8463c63a1c89a69a,FR-LYO-HAUTCOEURPENTES,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,True,True,True,True,True,True,2,2,False,
BATIMENT0000000240880094_part0,301a36193977ff55,FR-LYO-HAUTCOEURPENTES,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,True,True,True,True,True,True,2,2,False,
BATIMENT0000000240880095_part0,91f00aa6de3d27a3,FR-LYO-HAUTCOEURPENTES,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,4,4,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
BATIMENT0000000240880096_part0,f52e40e22f56ba3f,FR-LYO-HAUTCOEURPENTES,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,True,True,True,True,True,True,4,4,False,
BATIMENT0000000240880097_part0,33e71cb08176a609,FR-LYO-HAUTCOEURPENTES,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,4,4,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
BATIMENT0000000240880100_part0,256113c658d3be3d,FR-LYO-HAUTCOEURPENTES,FALLBACK_PENDING_LAYOUT,True,True,True,True,True,True,6,6,False,
BATIMENT0000000240880101_part0,370b958f8e2111be,FR-LYO-HAUTCOEURPENTES,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,3,3,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
BATIMENT0000000240880102_part0,fe5a0c91bad19804,FR-LYO-HAUTCOEURPENTES,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,3,3,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
BATIMENT0000000240880108_part0,3b4b1748bd2e6b39,FR-LYO-HAUTCOEURPENTES,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,True,True,True,True,True,True,4,4,False,
BATIMENT0000000240880109_part0,137db26c780c5031,FR-LYO-HAUTCOEURPENTES,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,True,True,True,True,True,True,4,4,False,
BATIMENT0000000240880110_part0,aca944a056a14bf8,FR-LYO-HAUTCOEURPENTES,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,4,4,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
BATIMENT0000000240880111_part0,08966d6b4bf47a78,FR-LYO-HAUTCOEURPENTES,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,3,3,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
BATIMENT0000000240880112_part0,557c8c952cd01122,FR-LYO-HAUTCOEURPENTES,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,True,True,True,True,True,True,4,4,False,
BATIMENT0000000240880113_part0,b08ff295d2458eed,FR-LYO-HAUTCOEURPENTES,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,True,True,True,True,True,True,4,4,False,
BATIMENT0000000240880119_part0,83ef31b5a81f76e5,FR-LYO-HAUTCOEURPENTES,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,3,3,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
BATIMENT0000000240880122_part0,74b0d44aef5451f9,FR-LYO-HAUTCOEURPENTES,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,7,7,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
BATIMENT0000000240880127_part0,d5bf5d49d3a57c72,FR-LYO-HAUTCOEURPENTES,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,10,10,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
BATIMENT0000000240880130_part0,04793e21b677f004,FR-LYO-HAUTCOEURPENTES,FALLBACK_PENDING_LAYOUT,True,True,True,True,True,True,6,6,False,
BATIMENT0000000240880149_part0,8fa27539dd288ba3,FR-LYO-HAUTCOEURPENTES,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,True,True,True,True,True,True,3,3,False,
BATIMENT0000000240880150_part0,f925cdfdca98b318,FR-LYO-HAUTCOEURPENTES,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,2,2,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
BATIMENT0000000240880151_part0,4e8697807591a067,FR-LYO-HAUTCOEURPENTES,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,5,5,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
BATIMENT0000000240880159_part0,fd8b2ec91751414b,FR-LYO-HAUTCOEURPENTES,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,3,3,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
BATIMENT0000000240880161_part0,72bbf5ec1a445ed6,FR-LYO-HAUTCOEURPENTES,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,3,3,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
BATIMENT0000000240880162_part0,cbfea72d17bd60a8,FR-LYO-HAUTCOEURPENTES,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,3,3,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
BATIMENT0000000240880169_part0,10d2712d66f5e962,FR-LYO-HAUTCOEURPENTES,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,True,True,True,True,True,True,2,2,False,
BATIMENT0000000240880170_part0,8fde2cf47192cf61,FR-LYO-HAUTCOEURPENTES,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,True,True,True,True,True,True,2,2,False,
