osm_id,role,note,archetype_id,footprint_area_m2,num_floors,nominal_footprint_x_floors_m2,data_quality_flag,zoning_strategy,build_status,run_status,n_warnings,n_severe,severe_lines_verbatim,eio_true_floor_area_m2,idf_path,eio_path,err_path,sql_path,heating_eui_eio,cooling_eui_eio,lighting_eui_eio,equipment_eui_eio,fans_eui_eio,pumps_eui_eio,dhw_eui_eio,cooking_eui_eio,refrig_eui_eio,total_eui_eio
way/401907384,applied,"mult=2, footprint~603 m2, n_real=6",MidriseApartment,602.939681730083,6,3617.6380903804975,no_floors,layout_assign,success,success,41,0,,3617.7000000000003,C:\Users\o_iseri\Desktop\OpenUBEM\scratchpad\r06c_work\step3_layout_assign\idfs\way_401907384.idf,C:\Users\o_iseri\Desktop\OpenUBEM\scratchpad\r06c_work\runs\way_401907384\eplusout.eio,C:\Users\o_iseri\Desktop\OpenUBEM\scratchpad\r06c_work\runs\way_401907384\eplusout.err,C:\Users\o_iseri\Desktop\OpenUBEM\scratchpad\r06c_work\runs\way_401907384\eplusout.sql,0.21166742664233407,12.171158959080401,4.945600406590351,37.548758900584005,8.12801718109486,0.0,39.06949126074039,0.0,0.0,102.07469413473235
way/401910461,applied,"mult=2, footprint~722 m2, n_real=6",MidriseApartment,721.771051168231,6,4330.626307009386,no_floors,layout_assign,success,success,41,0,,4330.620000000002,C:\Users\o_iseri\Desktop\OpenUBEM\scratchpad\r06c_work\step3_layout_assign\idfs\way_401910461.idf,C:\Users\o_iseri\Desktop\OpenUBEM\scratchpad\r06c_work\runs\way_401910461\eplusout.eio,C:\Users\o_iseri\Desktop\OpenUBEM\scratchpad\r06c_work\runs\way_401910461\eplusout.err,C:\Users\o_iseri\Desktop\OpenUBEM\scratchpad\r06c_work\runs\way_401910461\eplusout.sql,0.13875033551632662,12.238017037672979,4.94569224476442,37.54945616868252,8.007889823484069,0.0,39.06172386150305,0.0,0.0,101.94152947162334
way/401910885,applied,"mult=2, footprint~478 m2, n_real=6",MidriseApartment,477.640748244175,6,2865.8444894650497,no_floors,layout_assign,success,success,41,0,,2865.9,C:\Users\o_iseri\Desktop\OpenUBEM\scratchpad\r06c_work\step3_layout_assign\idfs\way_401910885.idf,C:\Users\o_iseri\Desktop\OpenUBEM\scratchpad\r06c_work\runs\way_401910885\eplusout.eio,C:\Users\o_iseri\Desktop\OpenUBEM\scratchpad\r06c_work\runs\way_401910885\eplusout.err,C:\Users\o_iseri\Desktop\OpenUBEM\scratchpad\r06c_work\runs\way_401910885\eplusout.sql,0.33657738702049267,12.131110922198813,4.945589247431594,37.54867417627206,8.099793129547795,0.0,39.080932561421164,0.0,0.0,102.14267742389193
way/427049841,applied,"mult=3, footprint~779 m2, n_real=8",MidriseApartment,778.6863741533004,8,6229.490993226404,no_floors,layout_assign,success,success,41,0,,6229.519999999997,C:\Users\o_iseri\Desktop\OpenUBEM\scratchpad\r06c_work\step3_layout_assign\idfs\way_427049841.idf,C:\Users\o_iseri\Desktop\OpenUBEM\scratchpad\r06c_work\runs\way_427049841\eplusout.eio,C:\Users\o_iseri\Desktop\OpenUBEM\scratchpad\r06c_work\runs\way_427049841\eplusout.err,C:\Users\o_iseri\Desktop\OpenUBEM\scratchpad\r06c_work\runs\way_427049841\eplusout.sql,0.033475110272147536,14.456612311099121,4.882147011745598,37.61854078417489,8.605944811746884,0.0,39.04351907641891,0.0,0.0,104.64023910545757
way/427049849,identity_control,"control for 401907384: footprint~608 m2, n_real=3",MidriseApartment,608.1643262957307,3,1824.492978887192,no_floors,layout_assign,success,success,41,0,,2432.7599999999993,C:\Users\o_iseri\Desktop\OpenUBEM\scratchpad\r06c_work\step3_layout_assign\idfs\way_427049849.idf,C:\Users\o_iseri\Desktop\OpenUBEM\scratchpad\r06c_work\runs\way_427049849\eplusout.eio,C:\Users\o_iseri\Desktop\OpenUBEM\scratchpad\r06c_work\runs\way_427049849\eplusout.err,C:\Users\o_iseri\Desktop\OpenUBEM\scratchpad\r06c_work\runs\way_427049849\eplusout.sql,0.6525317346182006,10.0092366426103,5.07250150033232,37.40919331640507,7.73853833689732,0.0,39.08858588275792,0.0,0.0,99.97058741362113
way/427049871,identity_control,"control for 427049841: footprint~712 m2, n_real=3",MidriseApartment,712.1645994781603,3,2136.493798434481,no_floors,layout_assign,success,success,41,0,,2848.6799999999994,C:\Users\o_iseri\Desktop\OpenUBEM\scratchpad\r06c_work\step3_layout_assign\idfs\way_427049871.idf,C:\Users\o_iseri\Desktop\OpenUBEM\scratchpad\r06c_work\runs\way_427049871\eplusout.eio,C:\Users\o_iseri\Desktop\OpenUBEM\scratchpad\r06c_work\runs\way_427049871\eplusout.err,C:\Users\o_iseri\Desktop\OpenUBEM\scratchpad\r06c_work\runs\way_427049871\eplusout.sql,0.5070770464214296,9.998985498737573,5.072677169000644,37.410488855339395,7.588066808689239,0.0,39.082836916478996,0.0,0.0,99.66013229466728
